,HPSE,HPSE2,GLB1,GUSB,HYAL3,GNS,HYAL4,HYAL1,HYAL2,SPAM1,HGSNAT,GALNS,IDUA,HS3ST3B1,SGSH,HEXB,NAGLU,IDS,ARSB
SIDM00438,-0.4600627952668057,-0.49049739816092297,1.4813421745184059,1.9320417737328235,-0.7805303547481727,0.2678666532769704,-0.6334779680566164,-0.6933188886980534,0.31645926901927945,-0.710916078825908,-0.43827257794022684,0.018408876519251844,-0.8300336359464735,-0.5277484809511612,-0.6388835186738621,0.6133522263850539,-0.21310612256283906,0.6753598603693879,-0.6983822820276837
SIDM00231,0.25310160252658515,-0.5756861498272506,1.385757271446301,2.2450738212315735,-0.649388344771338,1.3389080289047297,-0.7430182373707797,-0.5107048790138269,0.4056594874154435,-0.8599823139466676,-0.07622127198852643,0.3416506994334193,-0.9215384324123039,-0.7406606856175467,-0.703308678030467,2.7578496779265227,0.7240217387310327,0.2066085686132725,-0.6987561695390787
SIDM01011,0.056246249893689225,-0.48258745338510334,1.7199461464744439,1.9422158812129096,-0.5900840723810311,0.5691875444954269,-0.6273136277136822,-0.7198037645017943,0.16105759227390584,-0.8416899925383583,-0.5339115291190311,-0.1648452717541512,-0.9153852555004589,-0.6423155135741918,-0.6186143837497814,1.5401798687423978,0.19917341360078397,1.0560755515306304,-0.43707729880745755
SIDM00182,0.6590984796452507,-0.6254557993213209,1.5034706982120478,1.9808036436982925,-0.12631502993837132,1.2017024838349575,-0.8758984107593357,-0.0822141253659021,1.176012666703265,-0.932539629601578,-0.4114758496229068,0.8826042358258462,-0.8354905097813563,-0.61058837993107,-0.5838094828067156,2.7330305037394824,0.3443727202325231,0.2192599210561571,-0.5297808392023471
SIDM00969,-0.5871386789732468,-0.6224993315478248,1.6611502862841465,2.1003672613395112,-0.4857847788366247,1.3688002041884684,-0.7716443225315471,-0.7571018201176019,1.094359672536776,-0.8833046508798945,-0.08389743001974206,0.4537770592595921,-0.9320660151306565,-0.6198589796905687,-0.6911834753233673,2.422965970485451,0.46732952047017123,0.6831718407365153,-0.6930475033371583
SIDM01120,0.5214635435761531,-0.5051714727179808,1.5271866410941475,2.6953232831594294,-0.8058985937096121,0.805337734335767,-0.8189428698922206,-0.7665078078364451,0.8012998880535844,-0.889248633668611,-0.17663691533690018,0.18077934082216404,-0.8749046643394699,-0.7121888287626228,-0.695785534997194,2.623506924279754,0.659164097290876,-0.10210418518312743,-0.7712902662798333
SIDM00317,-0.49518286171037557,-0.5912645749000285,1.6648445661476887,2.3600262345765004,-0.8005987899886864,1.018771725274545,-0.866640554125047,-0.7647161481436114,0.5733969539918898,-0.8231422086306412,-0.19149033259779574,0.5363718898607629,-0.8011819838661739,-0.12930905486739414,-0.5457918280359584,2.278975893008188,0.8855441438376941,0.19986199102412552,-0.6888541407591164
SIDM00719,0.1271571352047902,-0.7818349406043354,0.5005145172744423,2.7070890203651214,-0.7523466305091484,0.952623624459908,-0.7629452709431475,-0.7146485849915375,0.39911450878236326,-0.8900830623370841,-0.3010435033036664,0.2975133603067018,-0.769965520810834,-0.7282335260059688,-0.713496106320783,1.5820289467672881,0.3928590522879477,0.22144307806050417,-0.806314175505954
SIDM01041,0.59214749265975,-0.5922191285480612,1.5187575851957658,2.0312271876629553,-0.04900595570928385,1.2442335256640442,-0.8416722492709607,-0.09272191537144056,1.0955909991173358,-0.792080064073118,-0.46784723595963346,0.7560762503800157,-0.8859632102581843,-0.7343451151291039,-0.7199635017911314,2.745842617407854,0.5880339541983339,0.20518791013651275,-0.5099158071710262
SIDM00668,-0.5990393484882076,-0.6076567985120741,1.543805081674056,2.371080944834752,-0.8913665270301272,1.0094601617342087,-0.6917420129906171,-0.7951648460820587,0.39524978388497156,-0.8179661780698003,-0.24138249750880053,-0.38615467196195324,-0.9022878118653791,-0.7650602163024912,-0.5831989548749581,2.246389147475525,1.0349004847735965,0.4062501170943885,-0.622776251649248
SIDM00056,0.5140039535017906,-0.5938428781458673,1.8397262804980714,2.0955239154137355,-0.7234783230374913,1.515184551955432,-0.8157444309411258,-0.742810115808372,0.7342462517023535,-0.8168081915250581,-0.08470218105532197,0.08295534130774196,-0.8417461356570006,-0.3930954630135643,-0.7646840506401714,2.7185001182580097,0.8515762000008761,0.5087286487107525,-0.5361382823818162
SIDM00181,-0.21550665620397297,-0.6291266402937273,1.6013528816801135,2.1614837738065393,-0.698246139342692,1.511566068729209,-0.710027820736687,-0.6926386188912808,0.7502397399700005,-0.7944655648137564,-0.12913425593860506,0.04768255725313424,-0.8434937723681045,-0.47120957146940506,-0.5623262161982238,2.709803066986737,0.15089733362323146,0.6689321670050317,-0.5990848034363435
SIDM01073,-0.4994219016345026,-0.5809927556683351,0.7924199667425307,2.1566913887822476,-0.7660308458651406,0.4611622864785921,-0.773470690793164,-0.744886453776518,0.2696213859585044,-0.9051232069501257,-0.4864119313066437,-0.3209332612472657,-1.0288494996586472,-0.6594142763169275,-0.7018699748585099,1.801853256758038,0.38044064621266016,0.8530126617479852,-0.7459405329327231
SIDM00504,0.20386931424614124,-0.6212500171184794,1.987753666786778,1.9915710760294385,-0.8998227971900534,1.571659260091783,-0.835083792175308,-0.7620412743469847,1.102073880411559,-0.8398027182730318,-0.22242504776768915,0.23626931062421752,-0.8472056172345162,-0.2678686656892,-0.620492118810798,2.9146244775350674,0.9338346541787024,1.0518993029974146,-0.5980534081695581
SIDM00472,-0.19588020247673896,-0.5107674378523952,1.1383581433274346,1.788666725747413,-0.7104365119543766,0.8125712742773662,-0.8918233378142504,-0.7671498699187144,0.3152128648607857,-0.8876878358213078,-0.29731385941183736,0.19725388890057358,-0.840387297010372,-0.8205976017688438,-0.6557611478216662,2.022950357270318,0.03487544659135335,0.6793990276863465,-0.6498628666718095
SIDM00042,-0.2357107433969517,-0.5959195776699764,2.46967061934758,1.9221519512283085,-0.8290454162894229,1.0149789615379732,-0.8059684391040263,-0.5307929392641403,0.9536034460748374,-0.8681014280366637,-0.3244185884399887,0.13151887712525456,-0.9087553749177767,-0.7463487799587126,-0.6465271024278534,2.69974104298953,0.8795647770301145,0.5012604869827711,-0.7786430660642207
