,IDH3B,DLST,PCK2,CS,PDHB,PCK1,PDHA1,PDHA2,FH,OGDH,SDHB,IDH3A,SDHC,IDH2,IDH1,ACO1,ACLY,MDH2,DLD,MDH1,DLAT,OGDHL,PC,SDHA,SUCLG1,SUCLA2,SUCLG2,IDH3G,ACO2
SIDM00202,1.7253620830121539,0.28682704978171875,0.6972491728680327,-0.7766664202558259,2.4813653421251334,-0.8606073443029422,2.102913753223731,-0.84850217093769,3.525139786417016,-0.5966405780518702,1.769798635962589,1.1874156693013316,2.4236971127308293,1.0839357383142894,1.7982342800753488,0.43569336911204026,2.021099935702552,1.6525527323153688,2.234807015982395,2.5397329555523194,0.7570341835942442,-0.6396260800688677,-0.7330102749325016,2.1079003946999952,1.0929048531924697,0.8334879145944426,-0.8095184110473731,1.645824572975988,0.6592546891536277
SIDM00047,1.6596833465013536,0.3511153016429219,-0.0715386249239723,-0.6077257218742387,2.706136017423529,-0.9124633741030279,2.3988753769614,-0.7720335029011938,2.072563243064735,-0.5248918476403732,2.117461229372042,1.818301446159543,2.1987714498108084,0.7501288200519174,1.9509515112721596,1.5665626753049748,1.9031331146774717,1.7287122479101127,2.5020818382737504,2.976824790638069,1.31604174825605,-0.6894671005495157,-0.2653457224061699,2.3297908935526417,1.675007720211836,1.8514854856836327,-0.2194386291053309,1.4938800970350619,1.3904864625816185
SIDM00885,1.8947496922251814,0.3313193395628917,0.7220359949008625,-0.71147258012745,2.335954612304838,-0.9288547163642361,2.064856225003432,-0.7975226596975242,2.142301814405357,-0.5526875452622564,1.7412442419688654,1.134053680396113,2.2150186512668615,1.7742870064171143,2.374723932149781,0.40129349856096563,2.2064636160450743,1.931918662011089,2.802448632468684,2.736173352372879,1.295810053745333,-0.7054411910836647,-0.37270671617005185,2.381769882709127,1.1698837815041763,1.4394911230628056,-0.32151488092989344,2.0431772416591167,0.6669093176215717
SIDM00201,1.9379850061038357,0.36431566041297003,-0.08361067514550007,-0.6900725249172804,2.58875251832459,-0.7514314581791688,1.9739477907850442,-0.7035839567359099,2.155383950545619,-0.48223042024910723,1.7912505374631678,0.9394639129206679,2.291850162978839,1.0952897916944753,1.0129422029342743,0.5438820639989503,1.3300820294495963,1.6786039074803696,2.083364072038956,2.7351680661158038,0.794333947214466,-0.6861726016081484,-0.6377652243369872,2.0185678244423775,1.3926296774924058,1.2002965525886067,-0.8976424317869539,1.7165559086436248,0.8575274120571926
SIDM00789,1.9919066415175537,0.565030608690338,1.746675502878769,-0.5809182701760248,2.6481941777218325,-0.881706772964821,2.299673471594971,-0.6756733391790835,2.0893347220310243,-0.39466888842094583,1.743441185133397,1.0694074018280662,2.4006765198237954,1.4625037059949915,2.1727160981685163,1.2994226455626046,1.8735287421383902,1.7446069530705013,2.276973445963502,2.7073479585184055,0.9259905418670216,-0.7958992566842701,-0.42518492200725255,2.149481358058804,1.24045527578668,1.2370400822416836,-0.4204929439296007,1.9168814028460752,0.9251367211098762
SIDM01248,1.9468870642301448,0.6224728531452135,1.7201176993185419,-0.8659323474977697,2.2997907259123695,-0.9540486992768561,1.8299321504903356,-0.8550269386825451,1.9011616673711844,-0.6192631301714873,1.70409513246614,1.2456357756552687,2.2890039012560317,0.7335049422829952,2.213613857127243,0.8864077099979806,1.6518588932397622,1.4372024536852999,2.2032204157712507,2.4383029300911367,0.875577417604931,-0.4967991367356742,-0.7278868273238722,1.9225563518571795,1.2884951451870619,1.1386584493786351,-0.3131159790012078,2.0936126722749457,0.5520608341224339
SIDM00195,2.0600266959074673,0.32270056153032645,0.6078537738372777,-0.7000177543256316,2.625788710813295,-0.9605809370062836,2.379521042619683,-0.5888995647460432,2.5681148654069115,-0.5939818551950334,1.56093617911795,1.1169958016492707,2.704984207330013,1.2964665959470492,1.570244403386748,0.45833825586465826,2.0996951940964395,1.2855033507791958,2.2756599741781174,2.5090346586435444,0.6711515454023906,-0.3731627725792081,-0.6828315113156086,2.2985434669936406,1.0606964596185693,0.9978636597338957,-0.7630301992622491,1.535203949016756,0.7608178652856514
SIDM00517,1.708815199041154,0.5148515459622239,-0.2890025725212956,-0.7807334095964604,2.0105029175569302,-0.6832342409207997,2.239070117584339,-0.7180110916313963,1.874246591989284,-0.05567984474686158,2.0445734897649115,1.5681484466484035,2.3713653711642118,0.6844925352057859,1.7872495378476936,0.7080782345868425,1.3969104218824626,1.9707042761028486,2.4829667050908166,2.778209541977328,0.868725231017237,0.18100291923114525,-0.3554440301095357,2.2877737632428152,1.418746578137356,1.156570004227452,-0.5668284078575413,1.6562577631233484,1.1599659794194022
SIDM00534,2.032236161222708,0.5181468055804539,1.278340733299519,-0.5148852722363751,2.847537058387897,-0.25196775899724366,2.4624517723846147,-0.6371956075133663,2.0783892416858705,-0.47657605889639654,2.2354292063627192,1.4030477953900533,2.38460684226094,1.2646800256618862,1.856794488681444,1.001135200722833,1.1944033010777113,1.9372679743941843,2.621574353449412,2.6767154097092325,1.2590090411738843,-0.6721379423333683,-0.7856393330248509,2.6868372844486506,1.5229015516547517,1.270459372154666,-0.061762169233107185,1.780475860148998,0.985169100590759
SIDM00863,1.812989813098954,0.5380669372687118,1.3668479604473796,-0.7329621026263492,2.1119765355167073,-0.9142455199028049,2.0869718212162724,-0.7256856377112495,1.798572751980224,-0.6094219310299366,2.1796075562544672,1.1967628251892686,2.1485621625191396,0.9651338100737228,1.6776562756703912,0.8200397984438736,1.6625975938038533,1.64950023748313,2.3705434144487563,2.4261931718033307,0.8702883578404399,-0.784015832965909,-0.7558369953734925,2.2393621532588237,1.3565518011781972,0.903788451986137,-0.8224294232342522,1.3112831051384715,0.8474549066559783
SIDM00211,1.6277634657021662,0.3830978530933711,0.5540622087016078,-0.6361796808216765,2.4614853963564585,-0.8820919179460642,2.5341495801126848,-0.6771526469410288,2.1778942976687903,-0.508652795177594,1.9011757341333173,1.4833395438185852,2.159710012973549,1.779346240194684,1.1251293008494632,0.247144424402478,2.171959863328512,1.9876405495253768,2.4602837649870284,2.6542169576726296,1.2343558108667387,-0.695649816367704,-0.38443795505153977,2.1914096079441245,1.2980479791530786,1.3864395385184003,-0.665846161461572,2.2546318366176137,0.8192326085133677
SIDM00539,1.6685674853249013,0.6643100256205521,0.5745116431575595,-0.7177437501775537,1.7900750482418262,-0.6493738644302296,2.1944022926403233,-0.7791409278134267,1.4011838461547292,-0.28650010534870834,1.922238904660537,1.32598593725435,1.8546411310618462,2.461505291607766,2.6194249063768296,0.5036882649483355,1.281647661562727,1.6451055879100205,2.322638414053626,2.432134139331541,0.824002605119833,-0.7872597474465022,-0.7796733335020455,2.38140328044787,1.1953737388661918,1.4819035122976967,-0.43166976080644776,2.005120714824359,0.534946748120743
SIDM00875,1.544175790172004,0.49187043330585456,0.9230597991215326,-0.6706796907309308,2.036847341561993,-0.9383869593425044,2.130316984254156,-0.7736389671163008,2.0498943570316634,-0.5220858893980395,1.964439818339701,1.1270694251403055,2.0198032127125463,0.16293072854489962,1.8577131187039242,1.1923402766621856,1.6354895411179489,1.5482264697546646,2.2599769876467004,2.6701432785247086,1.3546886430462586,-0.5901625852900966,-0.7515783664276452,2.6568039910656216,0.9275139542513304,1.1662887238359627,-0.6409495237824886,1.6010438107675533,0.5332055640742722
SIDM00679,1.7034617455477554,0.6056999045775338,1.1892033523541428,-0.7520505630417895,2.296437112804926,-0.931900443799662,1.799407977231834,-0.8201851835472983,1.839286435830867,-0.24875098329378567,2.0189868895671528,1.7758249829786719,2.278939396897937,0.6886687135940142,2.1690207306925893,0.7346747739571485,1.9024112122506383,1.6587369269977525,2.244291900731183,2.626186210583992,1.0947494745296402,-0.46323499327876005,-0.2751689543036895,1.6748982389652454,1.5269018981083882,1.465717303579826,-0.3717112141340251,1.6957285297242588,0.9970510545596536
SIDM01146,1.8741240562441175,0.3574482258587848,1.4512586898495472,-0.6658464000303763,2.849708452295841,-0.8948574492615041,1.757450671980692,-0.8337603040445654,1.636333244332417,-0.5544111380366361,2.003558899905678,1.3849944898326751,2.1297644070328237,0.34906506902654594,2.4760249391005864,1.0520378030430424,1.7539878054513436,1.6470369964818692,2.3577115603743524,2.640459953202257,1.139214837529532,0.44704816113876855,-0.6977105983418569,1.997216440864618,1.1967182800238205,1.0305067884822579,-0.17789842304640316,1.6487450663961007,0.9809563391806274
SIDM00156,1.6766073452993846,0.0945054645804195,0.897936697763553,-0.7911663316313411,2.406250060649923,-0.8694416282766039,2.1357155023371677,-0.8201873579070388,2.124319165205496,-0.6779520927678225,1.4053546140120878,1.1508879952870052,2.1594160483809453,1.0252892123031858,1.6201511586170554,0.4254040925659502,1.7373933879149461,1.8641268093535963,2.361806754953772,2.833503827645313,1.1897226813092372,-0.4904376116985486,-0.7469697843587227,1.9844923188729362,1.563724038921132,1.358215461427965,-0.5080181655519187,1.454243991819278,0.6138142058586077
SIDM00420,1.9375839027117094,0.2853606032049913,0.013551821972450575,-0.8504817995849889,2.463065693864464,-0.9137033578613075,2.2487821570517488,-0.6931913748478719,1.8646582317067186,-0.5335139640773815,1.9817161791767706,0.8411058113475389,2.3249715030804348,1.2773904852724507,1.3813951750878304,0.870709896437147,2.043397842181947,1.6345888937205686,2.0657827700996805,2.652607880896158,0.48222933418118924,0.0913399437285727,-0.6426503340046098,2.2958960659522583,1.396464969071584,0.5297479301651956,0.2502408879140361,1.7459548179373094,0.6042198946994685
SIDM01145,1.7767934786855364,0.5061613865662136,1.7164181616436573,-0.7900268982376958,2.4257042196312733,-0.6831078083556834,2.3446836705391854,-0.787834197202601,1.9761034537254452,-0.49137900544786706,1.9322864999643734,1.673434526858449,2.335777056590906,1.3714715395602446,2.7929147835921255,0.5782368326008112,1.7078925282902477,1.8760505763006432,2.4650724931673627,2.4557302748518226,0.9905782735057228,-0.8070315868804574,-0.7359676017590896,2.429867624465962,1.1639706287630787,1.029850305509098,-0.31282232347751987,1.9488444052697962,1.0052237717871009
SIDM00256,2.013627530879645,0.23037467337909312,0.7745406763186488,-0.8268154818222958,2.7875256917518807,-0.807352663111189,2.266938653650938,-0.7746649593759106,2.1060827469602263,-0.5065329103624219,1.8964507052953872,1.0254866159008234,2.3574654867894957,1.4507560098746752,1.7802427686050963,0.13030597243244635,2.494269534469772,1.4182546383739707,1.8927786835220521,2.913881714866465,0.9239362526486271,0.7584734495314925,-0.5336347267744006,2.150765373630575,1.5272797717718738,1.5742877264534247,-0.9964044126365275,1.5260184230862468,0.9691430738978529
SIDM00444,1.7994463938569139,0.3049106030688207,0.8106037048215213,-0.7451820448585887,2.732210867398482,-0.959657121455879,2.5866943158698903,-0.7313960224752982,2.000666049855146,-0.6057658559096368,2.212935591650059,1.4907186727636297,2.209725400691932,0.6901789298513603,1.2353730520322255,0.470718377516504,1.852040376267811,1.7399836414321177,3.02074568353327,2.7665837631078953,1.1768298487638356,-0.3961681294880759,-0.7222500527634251,2.054045869878334,1.5477215546181704,1.4343953258952802,-0.1719431447742409,1.7691877121174646,1.1573922204630838
SIDM00137,1.5390290150692458,0.3429468585617444,1.586899353977415,-0.6043885645505742,2.4687929922713363,-0.8999621596145121,1.4794926146522298,-0.7662619529567262,1.494342213372141,-0.3901831587887157,1.9623974961587787,1.2275713685753025,1.9427482273437169,0.7998061515218517,1.483275175279001,0.952656581962198,1.3430749853803798,1.6575397706864858,2.0676355771596855,2.644346899018511,0.8286831733119417,-0.7450141205004434,-0.7366070155026266,2.382450414207522,1.5176820720455453,1.3661271231285148,-0.37274806596314564,1.7679603308995993,0.6945626743004816
SIDM00569,1.402038193257933,0.4327512735117851,0.3228543093844649,-0.6511893682869107,2.196558708652121,-0.9135617257201342,2.2524941997619385,-0.7573856652676146,1.5495533119003089,-0.5975701255359553,1.965896932014725,1.0519030782398708,2.2068145917222024,0.32535927243981255,1.5071075684415316,1.1969136950692898,1.820567302889127,1.1322389151397811,2.2622808259844396,2.65556802067013,0.5018899158149682,-0.7941187840493374,-0.594094283667894,2.1217949956517916,1.2845574176449328,0.4531135555767622,-0.5514361973786579,1.180566992721043,0.7081405007692857
SIDM00445,2.1097335551247802,0.19104088325755517,0.27690397888960216,-0.7837831143773932,2.426340346863427,-0.8616694440378214,2.3744823807755364,-0.6814474165662308,2.551290512759885,-0.5723358472515777,1.551376206671977,1.223007651739303,2.450006039643288,0.6149594488730468,2.35058356074455,1.426547762575346,1.9935492152055743,1.8138985507168468,2.4537932689678206,2.6685635602849342,1.238167584464751,-0.6593397205549384,-0.5007954798334243,2.691286482676011,1.4458971547883304,1.203075714794291,0.04707382117232737,1.4232211966561403,0.6387945804617434
SIDM00094,1.6914310479946124,0.2396184397147101,-0.37325905913299146,-0.7835302193514581,2.4640689437446293,-0.9433378480564342,2.284708356604816,-0.625709880616375,2.0474552401576687,-0.5366989489320823,1.921581898829029,1.2955144460516475,2.0224979602093147,0.6951601740424893,0.9901929259682616,1.0009720390322325,1.7629315722554433,1.0473344349778957,1.8734647452504607,2.6757904243874524,1.151270858126717,-0.5511769629991311,-0.8460109607695772,2.8347890178075823,1.5140764465703151,0.9992226491935523,-0.17300847067734568,1.4969607074924596,0.3376817745217272
SIDM00576,1.641380324786831,0.42300359013114863,0.49964486751897963,-0.7050913426533034,2.5376595214547883,-0.9383864578930206,2.090195912447869,-0.6529397068298414,1.8861720028150248,-0.5555476838311537,1.981304434347466,1.2492327076962806,1.972999896811959,1.5158996184430855,1.5013979168339033,0.4208985859010326,1.7903744114963418,2.121953737876954,2.6633412660790445,3.0078236536230682,1.2806251668467379,-0.7295865047110185,-0.6817085785977016,2.3306468445794537,1.701458822913741,1.3650240624934749,-0.10429017941272448,2.2964031020451015,0.8387979859956667
SIDM00257,2.1112869369637637,0.0685669485046888,-0.13745983502960574,-0.5312013505443887,2.65589422476086,-0.8850812923429305,2.448810972387047,-0.7556240269498887,1.9724056141503608,-0.5540857640284037,1.8580448890621202,1.4281445014926835,2.0235686510287496,1.067435126166008,2.132681482116216,0.7905997530327606,2.4164474691800137,1.9504952704618557,2.660262329568983,2.993509460395003,1.216442316411053,-0.30570353662505323,-0.5653116434297109,2.0361932340975932,1.611916694362007,1.5693463499475029,-0.8645151941892083,1.2960962235712337,0.5651861038695458
SIDM00835,1.3099172759309743,0.44848734541450086,0.8864155448598655,-0.8662458369558008,2.289014176690724,-0.08638841706657663,2.227173104654285,-0.4669161146039874,1.7877774306880296,-0.18942366579725103,1.7708863075922119,1.2766483480894317,1.7872835750600369,0.9506912226462839,2.3416360630994157,0.8272489546872375,1.740106095874669,1.6574310781605976,2.079948839523051,2.444603025425548,1.009585199600535,-0.552908940804982,-0.8701635092381685,2.4563426433395286,1.523901605169453,1.2768304186897226,-0.42747601509631616,1.8199742603206612,0.8725672289671448
SIDM00781,1.7123500325371577,0.23934520906797413,0.9769393675063608,-0.8011359939524421,2.44482766829658,-0.7823906353286373,1.8786539914719165,-0.7424520749649615,1.7654026995473828,-0.5010676926183167,1.9872517292720187,1.395102294199324,2.1196557287855917,0.46406813213389136,2.5029375488530414,0.7083175538561665,1.7906752528817773,1.601750332607704,2.3326218169883592,2.7273762406363224,1.123445473351294,-0.7128234388310875,-0.7545574391759176,2.3086397764829245,1.250211975762311,1.2529310372010487,-0.7295963797550067,1.315715005906821,1.0067190214156772
SIDM00700,2.082956965347265,0.3757644166548893,1.4155392547868468,-0.5333024433898431,2.293924524822435,-0.8571190405989743,2.2541219406563116,-0.7948563382611378,1.833038603879512,-0.6114191032523996,2.0703357669851505,1.898502075651503,2.114857118552227,-0.309532057889499,1.9040954688170117,0.6047003615938475,2.062957605485453,1.6548655960186733,2.114098738558504,2.600141364939099,1.4326430278429,-0.6801042444128708,-0.7775551974572718,2.4794205404213865,1.284670859448438,0.18513007885284613,-0.3917430237687214,1.6684095755711534,0.5386617416540237
SIDM01126,2.01273794562068,0.2953814556662316,0.04879123058337023,-0.8529503449265265,2.4127442612233905,-0.8588419912924229,2.232596728047071,-0.6982606704564815,2.0559885332177785,-0.563203985404641,1.8324975319068044,0.7698411875488148,2.106252135165527,1.5641982704889985,1.2201085437086798,0.31147496916616274,2.048942423159746,1.892152004475673,2.1574747339047837,2.637813264580192,0.854279366819606,-0.15372416712234857,-0.7791282004529675,2.2856784578336597,1.3014500998401601,1.3117822688905552,-0.9684445728893963,1.6257662289814212,0.7441663652906594
SIDM00259,1.5724460084094216,0.14838404801022265,1.196260594042628,-0.8742415013346021,2.1500990654200574,-0.9221550456064896,1.9003865760881056,-0.7648488900091883,2.3025383845934306,-0.49421237255106787,1.5392544522304576,1.111012697983895,2.0010491333688742,0.8421953428301925,2.286602556451663,-0.2594156152735411,1.9236507826175737,1.710199759287405,2.3083914716645446,2.388417762244001,0.9395576577987879,-0.04779809760733444,-0.6631918879105102,1.7743475089562426,1.3175757474573406,1.0111319901383784,-0.8169239160924701,1.7969321746303841,0.6957266483000956
SIDM00834,2.1238179736946123,0.6614802649159769,1.0344653091381797,-0.914890861280293,2.908558172684589,2.148410355512905,2.484532559610392,-0.7336912657102335,1.8926896530710027,-0.4063953309317948,2.0275624323019814,1.0784605386164186,2.1672520297885876,1.8293306522533268,1.6701028050287834,0.5347940683003218,1.8246290760619404,2.0242015437164143,2.4422853679981,2.5711546832352306,1.0467980557163494,-0.7093794433895805,-0.7970167865779941,2.4944372272619586,1.7985865487002886,1.8077534393482377,0.22871593590536834,1.533516878864377,0.6799293961022085
SIDM00814,1.7923828215213453,0.753868439486733,0.5689379969798992,-0.8143148462676009,2.1082564677477422,-0.900410241253525,2.1298740449084645,-0.6993611802266776,1.819412978907047,-0.6982550055450073,1.8619247298711923,1.3578417360490778,1.994497250940932,1.0846208409378173,1.1433283794819424,1.0063237668788922,1.7335179464532267,1.767884244941923,2.6302767528300777,2.669046182380338,1.2226040430774865,-0.5037880638195682,-0.8027225383815553,1.9975720686724627,1.4592638247667389,0.7328150389798229,-0.4971039488067632,1.5108924416806324,0.44696184738654593
SIDM00258,1.9054861351213763,0.21187885379149146,-0.010579243163154999,-0.7834426395714421,2.2820686357053246,-0.8749379139238032,2.388159543562699,-0.7536111096336009,2.1852432192588958,-0.610013654679851,1.5148934118336541,1.0324738277651397,2.4057983795946143,0.1575815388834992,1.1401763324957375,0.4843615032669377,1.9089030859783613,1.812299988019537,2.640663294795688,2.7233292057032434,0.9303227405452675,1.334808142170845,-0.6416658741183818,2.1431170189842734,1.2209640022968065,0.6723687612869159,-1.1534564699463623,1.6136465873059715,1.0924797457165882
SIDM00577,1.888059699882751,0.18727419904403253,0.07001282283104165,-0.9272139520485021,2.5062218325071686,-0.9415144584275045,2.0694431770384036,-0.7102451617490317,1.8020728289201213,-0.5599282807463077,0.9258636073277347,0.6326698835558774,2.062358970028994,1.1155149029973555,1.2892600423533491,0.23786579283068315,2.3176888245186644,1.495926928755475,2.3594401295265297,2.785063240733915,1.287632404389143,0.44756147013001796,-0.6117684538492905,1.8075016143042462,1.2315076261342401,1.198173313992895,-0.6741944851641245,1.661620156219587,0.764243044153977
SIDM00384,1.4199967343792264,0.7330500849227752,0.9499787816578099,-0.6870926431357299,2.4058482878141447,-0.855943154201575,2.1347986856323464,-0.8511235337420966,1.5858513518110584,-0.5623908704167216,1.760706932825744,1.3924294978518859,2.5355611357702754,1.2888158111489532,1.0869340030742751,0.9965206434262276,1.5519805427354443,1.6121562340569777,2.076731118138116,2.677697322660062,0.9190336112077538,-0.49164136155412713,-0.7631019587606777,1.8808185738547492,0.9906679755844302,0.9571139001364755,-0.13405301682977472,1.6135040675321786,0.5779909899256912
SIDM00837,1.8579590364499365,0.7843706801059391,0.27381662263763534,-0.7860388500630193,2.382973188492006,-0.5212508101663077,2.3696345638067307,-0.7592572256059708,1.6660722105523844,-0.17617450109441762,2.0560864378596673,1.974740076346344,1.8884583443557255,0.6619205631493618,2.033543445716697,0.9850612426046622,1.4918804010833646,1.8961234623116194,2.456455498191007,2.6382374800053947,1.3255073928221415,-0.6373876111292569,-0.8151161987883339,2.685988631560131,1.331573203412713,1.0755117166710864,-0.3194429143652678,0.865495662461393,1.141077951792092
SIDM01133,1.807669077417232,0.36854745755921015,0.30669102849851165,-0.6871139471197676,2.0058992804611546,-0.9065267714950256,1.7780171969462246,-0.827020729422234,2.005789611473705,-0.5822005263084016,1.7638257270871922,0.9911499697951696,1.7909229227590484,1.6912640491751083,1.0057662344662897,0.6937386171841774,1.5976502024078292,1.6140474697595317,1.9731009518091864,2.4668523151731168,0.8476538313111546,0.001694702857955799,-0.7519478856767126,2.527289638301148,1.2775674536203296,1.4365265396181746,-0.8639085188249434,1.422330786218024,0.5023026480507224
SIDM00244,1.9188252686480802,0.1476492360326755,-0.17387735482927716,-0.6695687662798286,2.3681670789465987,-0.9468319844930365,1.9203918808239155,-0.8015653710906693,2.420948317758996,-0.6395870707969302,1.6129940888475827,0.49870352484305397,2.2965248608102202,1.0351192515849124,1.3002391410446004,0.4309832655275879,2.363764467101118,1.8618496493021404,2.5877330205907256,2.876361468637978,1.1559476632122938,0.5567853964578482,-0.7001024480068142,2.2512769755419453,1.4834245601435243,1.1691053106133846,-0.7311459480617349,1.416836333531025,0.7926870426054414
SIDM01161,1.648627942206039,0.25816148887444196,0.3515553178386737,-0.769764471926522,2.5725939172744865,-0.9566804900177829,1.8505957067713155,-0.7221019081595653,1.759017238084806,-0.6891499336969451,1.744642948238901,1.0819708655331965,2.1074942876446903,0.7693000917988918,1.5971979686497046,1.4387153824669736,2.0712314602560173,1.5145879881374573,2.265395989001388,2.6272229790938497,0.7849331780595131,-0.7555147219946575,-0.7941471138374608,2.209605453125779,1.2037756538560545,1.1794565919690891,0.21600847086733577,1.5225364866310953,0.5027278879168043
SIDM00579,1.074824943236605,0.15420417741539202,0.21032176462396293,-0.6392105347302331,2.5489817095300555,-0.960947813520698,1.862680729015334,-0.7888664480146412,1.9168965824740303,-0.5955034396473761,1.7902196014263365,1.0424621826802156,1.930289619933413,1.178575629791425,1.6035569972965302,0.8844816734311607,1.602364618500632,1.6261573993219165,2.9743932747170647,2.6727400170677207,0.8281908976958201,-0.024727756843531675,-0.36024656943000166,2.2592345418207858,1.4788061791582234,1.321182155627488,-0.8007779395235071,1.8446842181620846,0.4878824249659829
SIDM00699,1.5387346652442717,0.6563926735214167,0.993446995695888,-0.8966022114592699,1.9916443071524967,-0.9651587826923684,1.8411963127871334,-0.7646426527011944,1.595810914222443,-0.6402656326389004,1.641775871984507,0.5405207004316905,1.9520180041102242,1.5550501678747022,0.40822424391804046,0.5916832258647055,1.6028790463061524,1.5915851856366978,2.045984636209813,2.870817474361272,1.009324342260022,0.14125562404307102,-0.851496468105241,2.448636856477843,1.6529148576663875,1.4469884520810279,-0.7472896935176109,1.8399288650775052,0.16328452071378477
SIDM00721,1.8867990222430344,0.03187335978168778,-0.12685906353051082,-0.8786769487510648,2.5044364245697985,-0.8857071707564347,2.1980869579381497,-0.7219123879210383,1.7861144909639821,-0.6212242866945714,1.4425713054393523,1.1122479965024838,1.8465047973603776,2.0325295358300197,1.1396240991964945,0.37244467152118366,2.268248532908204,1.603079542236821,2.203637825203211,2.4557735232251465,0.5696459778880728,-0.5757881855474024,-0.824137329093694,2.2235606559156635,1.1533655593022472,1.1761452631738958,-0.9592034306819303,1.8010523807783267,0.5153670844495073
SIDM00082,1.9899576681582063,0.2783513960622836,-0.16804395203839864,-0.7367011174270952,2.470333734858808,-0.9151658783701713,1.9042290974187654,-0.8174212758431776,1.8582306785794058,-0.6119834467246456,2.148166625177406,1.3327428601338278,2.6913494975005237,0.20547400937494664,1.8324878258840014,1.2134210252333608,1.9259951282445797,1.6154564091971562,2.2098850865000346,3.072598014454327,0.3295078942776344,-0.7781904828050201,-0.6386579023719683,1.2016934872258684,1.3289452225910419,0.5576413658344361,-0.4452931221470753,2.051868904023769,1.2503017945326143
SIDM00320,2.0962431820991387,0.594655770595393,0.7486845653007252,-0.587571659555808,2.04541629040231,-0.9178310794220768,2.053213827106683,-0.7893173475295012,2.1803333055210743,-0.4554749102502601,2.258578224139956,1.4409853841806317,2.1697788124309567,1.5626208802829311,2.5270603156834723,0.6352915941572459,2.027514564192922,1.8211502361971843,2.649178203896022,2.7847209985907067,1.326864889362415,0.013129977662940214,-0.6208582407704228,2.0293938288995625,1.8634532032597297,0.5504396681430896,-0.7837283697361731,1.961717093930042,0.6704157553964023
SIDM00967,1.6853994325332289,0.1630259123238517,-0.2949053580614231,-0.7570782167212641,2.4417750264148053,-0.9724353828428082,1.6885846262393958,-0.7526319518344828,1.6150283300171775,-0.6536858708635715,2.0249997798689847,1.451495288899358,2.164443050332348,0.4176281784032847,1.9693227049580562,0.7876076524623175,2.1220543377808303,1.448019071111842,2.497933933643778,2.8927126960739957,1.002438243038846,-0.7365187210181798,-0.7071586553732648,2.2320765853341844,1.6840737137146204,1.249546416287132,-0.41529637827448534,1.671479102202089,0.14336188473978634
SIDM00508,1.734916702485177,0.3349078593973509,0.33095613224852116,-0.8814601510012869,2.0796804623633474,-0.9225801595012215,1.6217289141565656,-0.8166138083092954,1.9088274132298428,-0.4071040791703108,1.6236720488174496,1.197423025144999,1.8047285551388959,1.7429655282621825,0.18125963548546845,0.41404481195033993,1.7920137664785782,1.5257991969921436,1.9478793629094198,2.7591156254058635,0.9022379079832452,-0.6948433701131667,-0.8377774180504939,2.3277208396307447,1.0880055728260971,0.4415640994484188,-0.9428351670670667,1.82926325078794,0.41501504823677154
SIDM00859,1.8392869885614596,0.41992307643927396,0.14143376589832302,-0.6502523866972715,2.745515966616971,-0.7350182092801048,2.0976056146744835,-0.5151887204262109,2.178497194583497,-0.5045125165793077,2.1001187905903853,1.8867876472956175,2.264926192310326,1.6589182447115034,1.3731750851581948,0.6723152858821382,1.9093049278959506,1.3818557435646182,2.62029238172757,2.9521610926925375,1.3236382670669105,-0.6798652680756234,-0.7524038060583857,2.0063214129550473,1.5535972139157577,1.415915788111737,-0.28486859689431115,1.882819709375576,0.9938070063328385
SIDM00393,2.0046957147448663,0.7084639667024869,1.3629715981091046,-0.5654918765748537,2.1091020544548456,-0.9810576402083456,1.7978567237157699,-0.7515639832928744,1.485048539899359,-0.3180673954346691,1.9003036545155552,1.5099702495998208,2.132571124241121,1.0821068196958117,0.6278330408561266,0.5123560172825775,1.524140279211493,1.6578041041824991,2.603851423982382,2.5853166176085285,1.6392778412301665,-0.8045577800871513,-0.5537195255449338,2.5947358814504717,1.2692860202721827,0.9793990814374279,-0.5115641284433043,1.9659497669299304,0.3460668808770937
SIDM01174,1.4127883094327391,0.2572881288838634,0.13422267087891096,-0.8126429572666494,2.335275697993315,-0.9293318530048355,1.907619930442746,-0.7370960777998853,1.8691354041813524,-0.4441529868868001,1.9100205150564031,1.5894102943420738,2.0147246815521953,0.5990764815453963,0.7048330662438812,0.7585592975478791,1.597266532046291,1.5749204969866546,2.369078510830526,2.871950556146767,1.0360125905180975,-0.7858127098105328,-0.7855753181329398,2.2739034985310793,1.237696639469791,1.00294609081365,-0.18690084155447637,1.76348867795849,0.417143246899682
SIDM00530,1.882384738954668,0.3839190377493802,0.9215874195480203,-0.5414867299343228,2.329700183665498,-0.7606659082576424,2.1259752243367505,-0.7494435766942588,1.6560894259234942,-0.17112938889257584,1.9415624074287259,1.5147067881889988,2.208990045698921,1.5410371694472345,1.7884595246176382,0.30881039428132045,1.0871924007011762,1.7454042745547331,2.6479851392189104,2.635206195779701,1.396449831018599,-0.733929719001025,-0.7166059855056672,2.3730110582060058,1.5512058097269557,1.3701175186421257,-0.4029404926603045,1.9204322741020392,0.7904028561550054
