,F2,F2R,VWF,KNG1,FGB,PLAT,SERPIND1,MBL2,F3,F5,SERPINA1,PLAUR,F7,PLAU,F10,F9,TFPI,F8,KLKB1,CR2,MASP1,C9,A2M,CR1,F12,F13A1,F11,C8A,F13B,C7,C8G,C8B,CD59,SERPINA5,FGG,CD55,C6,C5AR1,C5,BDKRB1,C4BPB,C4BPA,CFH,CPB2,CD46,PROS1,SERPINF2,PROC,FGA,SERPINE1,PLG,SERPINC1,C1S,C3AR1,C3,C1QB,CFD,C1QA,C1R,C1QC,CFI,SERPING1,MASP2,THBD
SIDM01090,-0.7036376867215417,-0.9452282474191868,-0.808970584822409,-0.8845100985599266,-0.7084583149030583,-0.6606990904784398,-0.7822864380326674,-0.9734462475643055,-0.3797883756944339,-0.7378674289671615,-0.880154273584393,1.8469201458227404,-0.8480998696735202,0.5807734922889526,-0.7624342812989775,-0.8699455835384341,2.5495834825150316,-0.08837788463148598,-0.8217862359385969,-0.7487556383204442,-0.7711670600376467,-1.0081091189047526,-0.5856740054711294,-0.7540810092826673,1.1381503116638652,-0.864432929727612,-0.9599203167775711,-0.661703099388896,-0.830317483324881,-0.8434447694663165,-0.6631927873936052,-0.6745769625403656,2.2791614566975684,-0.7488008038907001,-0.902715899593837,1.7712854826719122,-0.8835670878413603,-0.8524091893215453,0.5091299985793527,-0.9714409024567364,-0.8314127553005498,-0.8739851530741541,-0.7582291717536033,-0.8014006297463386,1.1056690046921418,0.9727573623984386,-0.7374785384554639,-0.9307243170739928,-0.8793076323670385,2.402976760312526,-0.7821782234991189,-0.8882159965550224,-0.7461371305886433,-0.6339705583759631,-0.7814500818613743,-0.829521300572961,0.21271842846292777,-0.3501818726925768,-0.741405955284493,-0.8858079259944888,-0.5912938918420406,-0.9859843634782703,-0.6606177045913185,-0.7501014253486938
SIDM00394,-0.6597298756846847,-0.9084435928251361,-0.7155038296021216,-0.633776591655997,1.8326308779407086,-0.561550351181512,-0.6356547968217054,-0.9185316951777031,2.072769699203473,-0.7448745297343847,-0.9555071040308893,2.2994709049710984,-0.7580649187381852,1.4607254427778589,-0.7266250212582195,-0.8204809038560021,2.3985027023916157,-0.38529197957812333,-0.3549071091901189,-0.09272620068527725,-0.681501644610409,-0.9799606792034009,-0.7494028221453304,-0.9198943852617998,0.55487906173461,-0.7929045638715849,-1.0157808517908795,-0.6389459490023147,-0.9061267692769496,-0.906547577289602,-0.3392584800907859,-0.6943015469027041,1.8499747543639955,-0.8045204967086833,1.434955002499021,3.5440544464976957,-0.8723663640041974,-0.8043179845990581,-0.1484977983518524,-0.9325039851592677,0.043804843544318024,-0.4682034937563312,-0.490078577462714,-0.8807291142724526,3.1497432275115202,-0.21723921872345692,-0.7125965317467889,-0.8984038297435077,0.16889298224806407,0.05099491901004634,-0.8911188541742392,-0.8562555163223583,1.3875108648641192,-0.785149917348001,2.572025947206167,-0.772626690309011,0.028302149936582602,-0.3778828145134275,0.7030114154369295,-0.9382579068485678,-0.6422504026974177,-0.9147756200236676,-0.6747375646586535,-0.3702402340999588
SIDM00538,-0.6586922511823634,-0.8347372555235545,-0.750023427845377,-0.8769421910158597,-0.8414008468086946,2.450004666161869,-0.6795465862386876,-0.8803987580737959,1.3551928132983118,-0.8890630930668684,-0.5490243836973175,2.070777303699726,-0.6644635843472457,0.419744340503845,-0.761440786304145,-0.8196620224284408,2.410869517223207,-0.3376440534314084,-0.6567843546805796,-0.75645542246653,-0.7414759410574431,-1.0088783945719835,-0.6137525277411572,-0.8372500171495852,1.5557664164579839,-0.9355256631722217,-0.855803868906888,-0.6725017685595772,-1.007122636917824,-0.8241557354581769,-0.5889354454202592,-0.7750741365041244,2.434585125995413,-0.8963445234444258,-0.9201014818740666,3.237528552439697,-0.7897799652165178,-0.8044011141518436,-0.45028349286906394,-0.8892193941473898,-0.049597404169374144,-0.9093983583384034,-0.6546731947351607,-0.7730040137575045,1.8713626219214736,-0.3965835940717296,-0.7202667433781683,0.9727927061868681,-0.832780031956703,0.7533816870784525,-0.8501615424239467,-0.8568813995108554,-0.2757614802282503,-0.88979932569312,-0.47252650564943277,-0.836106159855923,1.6383452528314928,-0.3169535328192331,0.024205261251953634,-0.6586231928762789,-0.46561500590877886,-0.8170182194659131,-0.694010590553975,0.2972665267450676
SIDM01140,-0.7166801865406763,-0.8882812770295501,-0.8140040026822672,-0.850409323289585,-0.8231674929818596,0.854233696503509,-0.8712108107012068,-0.9375384846817979,0.27857716144081335,-0.8435546477857605,-0.9494571894566664,-0.02244543392533382,-0.8539931942799304,1.071750398204888,0.6448842264325615,-0.9003139295902027,0.21042243130275573,-0.5574481732514817,0.49341056868031735,-0.8203824335880513,-0.7610113595972648,-0.994910149236746,-0.5483547399285521,-0.8719970872032563,-0.11285233327186717,-0.8409080105707378,-0.9555900898968193,-0.5872978429397153,-0.8484956885191084,-0.8832139428281424,-0.6548585014019189,-0.7712712227546248,1.6789940646060226,-0.8079535781883003,-0.8629914523978345,1.133331456709966,-0.9289966882041008,-0.8628763557551592,-0.5105518575703568,-0.9749496088028532,-0.8625505020019976,-0.9335771170943548,-0.7497392729108293,-0.8476439924216318,1.3488807353825725,0.462879728215957,-0.7303904569749008,-0.9690080243266825,-0.9426780161759996,2.5539326005427725,-0.8106023034702815,-0.8652429760003619,0.19700578910771663,-0.8408836967334973,-0.7055599412678499,-0.8527083708254707,-0.22394418155108034,-0.29087744491246376,0.21919050457084138,-0.8194764467572504,-0.6591651275139809,-0.2568090973879284,-0.7446506693502029,-0.8191494041993195
SIDM00101,-0.711714843470626,-0.4152980393709133,-0.7697962388355201,-0.9459196506058899,-0.8308346593410966,-0.5991220759204117,-0.9025199563068029,-0.9412955800099077,-0.37751503250054336,-0.8663983593504149,-0.7327792173449027,1.334524799927259,-0.8201561930497573,-0.7394964348951995,-0.7826905730798593,-0.7907003678344489,2.1866576835471,0.26712261934079706,-0.6109595493907755,-0.8835371772711437,-0.7766692079515601,-0.9587161663456133,-0.6455381635990387,-0.9363699728959075,0.06085901886411716,-0.8934626267576424,-0.9119103075324604,-0.7544500743334484,-0.8880927704614912,-0.894497811461362,-0.6574551403230847,-0.7835938897775503,2.8605391631431307,-0.6580846600826605,-0.9003116038030576,2.212473565129601,-0.9594152556952575,-0.8456315987436416,-0.15143133567586622,-0.7832683039150884,0.3611775523528038,-0.9387115295873574,-0.5866800208185449,-0.7167715769042297,1.1241157434202436,1.3446090974711544,-0.787687961222767,-0.9924276063576193,-0.9535089232191988,1.4173850834156525,-0.8459501012654645,-0.8737954878588985,2.3729561517210707,-0.7232623146865192,0.8879702322906728,-0.8243801371598961,-0.8281905396538628,-0.5073488332358466,2.39915978489359,-0.7898147083090771,1.4098268628637765,-0.938706173224778,-0.7980077678167223,-0.7544227206045442
SIDM00114,-0.7192263890391376,-0.9626399749375455,-0.8032217123704235,-0.9664735183528634,-0.8642080904124941,1.4473018985094732,-0.7721704779134411,-0.9735883467706361,1.766354982096105,-0.8461322413634326,0.4061963023909323,0.8853490474116625,-0.7904501715651503,1.1434746102421047,-0.8870036488788563,-0.8706314204711944,2.0849689404603677,-0.2435653679145977,-0.6473775475528704,-0.6823625036004449,-0.8243616485739779,-1.0390686395404687,-0.6648041250953327,-0.8004081177896848,0.544538510312227,-0.812725057047779,-0.9382559112283801,-0.7408184359820738,-0.9582564868854159,-0.8598550309591222,-0.7052633345183501,-0.7476683218142796,2.0938216214091114,-0.7013665033736222,-0.8526819052201795,2.0018873102194497,-0.8994191256463844,-0.81662697346702,-0.8845938326272499,-0.9400794682486001,-0.8807661944380258,-0.9915372753514209,-0.7064500118997353,-0.7666338626924611,2.1892342227755415,-0.5246378302262842,-0.8224606552352808,-0.9170003860957757,-0.9263427972920194,-0.57502422230019,-0.8974921663413802,-0.9018267526593526,-0.8261173776164837,-0.9082912912880754,1.0086260970794596,-0.8211903469367616,0.18539028665545007,-0.3677636581405446,-0.5442328163223478,-0.8490437168638634,-0.6877836430777323,-0.6499604191020509,-0.7153308811191363,-0.6825370043861695
SIDM00102,-0.7779537205136037,-0.6417363571269077,-0.7585260965452232,-0.8409840939119096,-0.8249434762593825,0.7684255758330863,-0.8288171350017524,-0.930769175184156,0.876154713314929,-0.8041840502570521,-0.8173059230034969,1.0362062827682492,-0.8098782164153979,0.624540696398173,-0.7949290610837013,-0.8324336651183042,2.6149528839255525,-0.22619677018718412,-0.6415461888266406,-0.8822172670303916,-0.6779336455485762,-0.970503464515346,-0.7287613934315859,-0.84860083657297,-0.3806968890881097,-0.8776393521537155,-0.9444370089513187,-0.7655480479488272,-0.9158076086311633,-0.8153988802729942,-0.6968746442057526,-0.8121137771109985,2.093674459631188,-0.9430939026814886,-0.9434516444315897,2.02786685124147,-0.8902802861032284,-0.8569325000626374,-0.5856112517997536,0.5282602621009073,-0.8299721061193788,-0.9467985815120963,0.6389244396813025,-0.7227765675375378,1.8339116919143976,1.8708885386273464,-0.8475438320560533,-0.9151818185811147,-0.8674492643827559,2.0054077616562176,-0.94398113091497,-0.9729784961514706,2.5487247356900222,-0.703366251171957,2.349140544702452,-0.8543566965434063,0.29544302279825896,-0.25135317634288706,1.8257168729161257,-0.7648200847662845,0.7475386921866058,-0.17340615499138914,-0.7699919082510391,-0.5489130797990079
SIDM01122,-0.803970049856147,-0.41469201304056497,-0.814791965208198,-0.9511302372272761,-0.8906422889711955,-0.49618027801454095,-0.8546169726144397,-0.9597841068888293,-0.7092527906002603,-0.9041977859908807,-0.9130355139330857,0.7805626334212915,-0.8592413569068211,0.7007130879979627,-0.7237379165015639,-0.8749467345681111,1.7723898835494079,-0.4333571666983253,-0.6399097989705441,-0.8503242402112852,-0.8023839662909699,-0.9870099956887155,-0.8173545069903344,-0.9133840926331261,0.48583515801053434,-0.9266218212639912,-0.9812330850181752,-0.6722267926829798,-1.0062356585056451,-0.8663083684882508,-0.6777786172886727,-0.9413108965113319,1.6305154458144784,-0.8919391734629969,-0.8521655590562927,-0.7682661855109622,-0.8701858560712327,-0.8894315096751796,0.1120847678093857,-0.9967706202223452,-0.8640588712783935,-0.9991805012700332,-0.806127404213916,-0.894720041786091,1.4473829503161713,2.353767123831623,-0.7462948017170027,-0.29990926648062105,-0.9439617625636563,-0.42906607354239423,-0.792312829527258,-0.8615730432425226,-0.8210384178496262,-0.973340750964816,-0.8097555278054684,-0.8871398383386067,1.4087324605486935,-0.5848146362426533,-0.8414594255246108,-0.9183333218482608,-0.6597470375792612,-0.768859321051008,-0.7388993935192935,-0.7809300263233528
SIDM00261,-0.7903633654888854,-0.6713949706392462,-0.8467609141170588,-0.968975923820195,-0.893795777909086,-0.45427185069170656,-0.9395454432950001,-0.8524823166398604,-0.43790850971048384,-0.9096739782531871,-1.0092838057536562,0.2827627859812325,-0.8426563645194208,-0.7800201686748013,-0.8492934142759588,-0.8617438786126653,0.9274085088012523,-0.44826136771820657,-0.7521495627086237,-0.9168555507677264,-0.7706453153974834,-1.0378695437612666,-0.681096746111219,-0.931612184426784,0.2597241643939625,-0.8840590380090537,-0.9786181639138677,-0.68651107071619,-0.9291206097581136,-0.6208638479977057,-0.7615643325052102,-0.7350404892780976,1.2250105729697915,-0.9722069685088782,-0.930551983717696,1.2318459976203837,-0.497446016944772,-0.9115209393571745,0.0030533570949920954,-0.9766266179849609,-0.8266297509987002,-1.0138027325043344,0.9179873105034808,0.2200053979276006,1.0902980995475953,0.1679589484735892,-0.7516962021262329,-1.0378051544085276,-0.9456531440509954,-0.6321158982562567,-0.8515187473302902,-0.6718888461568182,-0.5940381789361316,-0.5418824554503467,-0.805581826227561,-0.8768475700756473,0.5415427241832257,-0.6700498018551727,0.6426720980038606,-0.8862173877034769,-0.35294865824562727,-0.52055573303854,-0.8514122076321293,-0.7366336602068052
SIDM00154,-0.6919432809586652,-0.9359606628864129,-0.8236655429733197,-0.8656633274635296,-0.8967742477842128,-0.033141281924195784,-0.8253282511010815,-0.9059681144010119,0.0820356255400343,-0.7822136654365021,-0.760237720620445,1.9488852345226788,-0.7629589576132738,-0.6401101415845963,-0.8161682535493711,-0.86065754423283,-0.49519531266276584,-0.6055980245289958,-0.5516685281424798,-0.7756128401252549,-0.8119624003236828,-0.9667298235822147,-0.6509219843366247,-0.7317042723889154,0.10536350723651858,1.45820888300112,-0.8493046613065174,-0.6954756677660067,-1.0131721039391328,-0.8413398740955581,-0.5925006865087633,-0.8645900543473588,2.032952247246241,-0.7779190958514433,-0.9755152655478542,2.9969026343601635,-0.8929099011523586,-0.7700741371772034,-0.6967890187224045,2.772298554462795,-0.8701651994091275,-0.8860486918430603,-0.3268812754861745,-0.7891047576109769,1.5393060985583586,-0.13976522910969907,-0.8437691478865721,0.5290040250252778,-0.9062966548857149,-0.7098435457866846,-0.9037161789094882,-0.8486859055511751,3.0150817455367624,-0.8620896181984828,0.0650508842877572,-0.853399593321657,2.729954211907911,-0.35677848009458485,2.623221214930514,-0.8459962152066719,0.6084936033104649,0.31844224817804256,-0.6939150189206074,-0.11983051581268414
SIDM00104,-0.7143914575135548,-0.9172482448373411,-0.7961502614059767,-0.8867044624293151,-0.8503205932908822,0.9539064995349338,-0.8431777695351642,-0.9079006005340727,1.812478349791604,-0.8940248071220794,-0.8253050084337571,0.8208057837729038,-0.82646251578358,1.231347165754992,-0.8119193107546792,-0.8759028999480146,1.9691343547237568,0.43650363306386303,-0.49087355515299747,-0.7073664309984984,-0.725949121628889,-0.839800807306454,-0.6770842229535403,-0.9707547151428788,-0.18699760967423315,-0.8691252336420549,-0.9540251485085022,-0.6712664789608564,-0.9765899595394161,-0.8336651640514624,-0.7369593902378119,-0.8333112144583872,2.3639368916066834,-0.7821138838923869,-0.9014262228993715,2.4975051983673056,-0.7977965114418804,-0.7573076114775372,-0.07801013223318562,1.0962518710985456,-0.6376029419261493,-0.9685264782524177,0.8305568394668353,-0.7203501682719259,2.0519242299955676,1.4193544266696432,-0.7158793923166227,-0.9793660201323308,-0.9099353843862625,1.925424621895985,-0.863358275113003,-0.951550897202022,2.7745513544908373,-0.6516093374109354,3.2008192080552877,-0.8855912351760387,-0.3512029585470509,-0.49052487326665906,1.9197658316910424,-0.834419567782058,0.6351088084120201,0.6749760961555186,-0.7741279100055325,-0.16562654752293882
SIDM00267,-0.5861534182136635,-0.9853064998027022,-0.7795590491641888,-0.9315362091147612,-0.726049361658598,-0.7382577075947826,-0.7996719559347802,-0.9438094827525941,0.2357381953061457,-0.7178527054983666,-0.8955695358309556,0.9960481509184184,-0.7957334427819674,-0.7098267119981175,-0.6940766395660888,-0.8116575008031807,1.6905780545912072,-0.41528795586426565,-0.6648730656120537,-0.821092975943569,-0.7346298170663731,-0.9759943367721888,-0.6748198028582387,-0.917966080026524,1.2835165446851815,-0.7615887814836302,-1.0049137685852365,-0.665665956166461,-0.9648354102443967,-0.8491265368793574,-0.7074912551554794,-0.7699431711675115,1.1257151572831636,-0.7362864859176472,-0.8454121976615839,1.8914966038259922,-0.9308256886082618,-0.8446781270188781,0.8611907545083053,-0.9714878519879454,-0.6449719022384147,-0.9415295060350517,-0.1400250382761939,-0.7428462825164331,1.7213135800648327,0.8428220412014062,-0.7260763933239113,1.796556405804547,-0.933975258859006,-0.7150256239353298,-0.874487465609911,-0.8593390798349709,-0.7963744902365433,-0.8627894739966095,-0.8538209857963326,-0.8742157809245001,0.9052249815964782,-0.3246852810647848,-0.4879629736204718,-0.9585604075806773,-0.6448367871742797,-0.87531609505115,-0.6749307027487199,0.1076815415972711
SIDM00100,-0.6262239253558091,-0.6173549335889074,-0.781558348401444,-0.8817086529602505,-0.7788792923754853,-0.3564447692698705,-0.7354886176751951,-0.8412621508797914,1.910711229332935,-0.8668895781945837,-0.8475914550316587,0.8331452631340576,-0.8772360043242157,-0.7365618043053088,-0.8518730627997927,-0.8760027014129941,-0.19618959784876402,-0.516995100896234,-0.7362970376438006,-0.7374878714376834,-0.7486095040155483,-0.9439634872289293,-0.7862083606270825,-0.9012427687149903,0.12853504037227761,-0.8965023032007442,-0.9844429455746344,-0.6640751168191816,-0.849969059875899,-0.8594934366094145,-0.6893525600397262,-0.7525772380529254,1.6669736307822385,-0.9230332188905869,-0.8893650646053759,1.9437282344256988,-0.8488550211037059,-0.6986302881339447,-0.5297931094708618,1.2627448154867154,-0.5451610491042436,-0.8605184544666402,-0.318513012017524,-0.8464866861193703,1.779898303966903,0.09443270630270562,-0.8168132971176323,-0.49992257812497476,-0.8952583417902119,1.6895633115111335,-0.8477255409516317,-0.8257581563497579,2.001319389320407,-0.8077748570759423,1.309993986504248,-0.8980238011273017,0.5191146792098271,-0.44715092909188175,1.7975826522089344,-0.8217540094301871,1.3090978992588638,-0.7563089578633657,-0.7170757576832203,-0.6305270552776241
SIDM00826,-0.6254834491604556,-1.0146107990973432,-0.7812609283352023,-0.8553464680803414,-0.8038982214558706,-0.6159908433265256,0.9036603413655857,-0.9015335521928797,0.4914233486066449,0.3431161047044314,-0.9099605668032043,0.6088314841762853,-0.6777327308708344,-0.4880338280204501,-0.7063968838461654,-0.822118964889005,1.4726543562067074,-0.14631231836495798,-0.5960898490897901,-0.8097274386186601,-0.747653496422905,-0.9212295352380668,-0.7188303974812106,-0.8598759522183014,0.9926307552301178,-0.8383149711393163,-0.8537994533116915,-0.6866798628465116,-0.9848095318419853,-0.8162819302351076,-0.6912983950657098,-0.8089705931891792,1.4708788384417084,-0.8183116361002669,-0.843292117567222,-0.3854964812094693,-0.920456628368982,-0.8102733058449382,0.7273558232830754,-0.2829707238401361,-0.6723482580109742,-0.6787400133446544,-0.691974631517484,-0.6428299510882226,2.2083436435862174,1.515391865891612,-0.6228459713564266,-0.37041482275055554,-0.8549214544730971,-0.7414764615066953,-0.8627298472167925,-0.9641311820545106,-0.923935610809487,-0.9527598933010658,-0.21047147501728444,-0.694420109622676,-0.3681642071873163,-0.20543613236022598,-0.6771678251150184,-0.7572708625774801,-0.7031344654813335,-0.8034785535088502,-0.7034610106879632,-0.8005713147098262
SIDM00310,-0.609371104876937,-0.3476353904686676,-0.8167093188329767,-0.8670866264806406,-0.8546658138379802,-0.5759987733618799,-0.780439266077286,-0.9699930439416747,1.4438328440318517,-0.8451169034747518,-0.6125660003598132,0.866467356111649,-0.765917791636627,-0.6974664739551784,-0.8805494490379625,-0.8415723118605842,0.19708194240223026,-0.4081771596813646,-0.6793842340590687,-0.7981797118312344,-0.7313734547830543,-0.79661048230625,-0.7721364017547643,-0.8611130147292788,-0.07121461965339229,-0.880657754237692,-0.9651004788595763,-0.7523980542647908,-0.9485134256438333,-0.8439839069613798,-0.7122848755868035,-0.7318325033554569,1.7729327503906647,-0.883904402961347,-0.9370767423347023,2.7986818058412557,-0.948794279786966,-0.7730666538768989,-0.472442807649518,1.964380115504548,0.48650749425968326,1.7547234672733412,0.12530736759051156,-0.7187232198544461,1.6581057839105804,-0.24235590566426832,-0.7623266652310157,0.32090052833133725,-0.9137266314886284,1.1140412760644787,-0.8615885079704826,-0.7911380432603173,2.850492348351856,-0.8914335195128203,2.125161239787067,-0.750776848201751,0.33566278356428403,-0.36653121960891594,2.5367946203081293,-0.8055223982004769,-0.3412991231378288,-0.9349760987826039,-0.7100330021847715,-0.5911576395451761
