,TNFRSF13C,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNFSF13B,IL15RA,IL15,ICOSLG,ITGA4,TGFB1,ICOS,CCR9,MAP3K14,CXCR4,CCL25,TNFRSF17,HLA-DMB,CCL28,LTBR,PIGR,IL2,CD40LG,HLA-DPA1,CD40,AICDA,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,TNFRSF13B,ITGB7,CXCL12,CCR10,MADCAM1,IL4,IL5,IL10,IL6,HLA-DRB1,HLA-DRA
SIDM00104,-0.8247657924425355,-0.7184611190593296,-0.7821769225742036,-0.8305568719547005,-0.8603419716718843,-0.8908790707720218,-0.9860786741596673,-0.19491005083695256,1.341216268612632,1.298445483319526,-0.38646641791719427,-0.9040664039343491,-0.47393620841279016,-0.8015702207538961,-0.834528401556741,-0.5863904261767694,-0.7976439547680747,-0.8201658273039703,-0.9786333526903259,-0.6324208701974526,-0.08646882510566906,1.2756140489353138,-0.8241044324089013,-0.8091541384432115,-0.8536884635376306,0.14253293953108073,1.1586707549319466,-0.8829264789156753,-0.4323460799880599,-0.9295538803881099,-0.7898776990870119,-0.867685802271521,-0.7455423052578447,-0.7297555240438389,-0.8234104780030477,-0.5800365874682353,-0.8636665743891992,-0.9280661908847084,-0.811716135350865,-0.8096607602850727,1.5863042851970575,-0.008877986749032866,-0.656844500599453
SIDM00267,-0.8365580301461487,-0.8622838779906715,-0.7500326402054841,-0.798388969192924,-0.8265943403450936,-0.8180942655507486,-0.9168503060729748,-0.8057802999123631,-0.2802961264184792,-0.3736675202702647,-0.6869032495182955,-0.8290863651835434,-0.6393793507084011,-0.9222460150738289,-0.7979228481895463,-0.3206243780547188,-0.8674984201332961,-0.7427369772486445,-0.7620568795092643,-0.5557881863078173,-0.49767038720269324,1.2568080378488804,-0.8445240592884552,-0.8498687631514777,-0.7857231704443245,0.0978199138615456,-0.3585853650753377,-0.8374679306783733,-0.6469313497203348,-0.6693689872045636,-0.7493621090273943,-0.7558203914341359,-0.6167579148189697,-0.5918408856572954,-0.7998596348700588,-0.8610358233464237,-0.8265087910643347,-0.7791679113836371,-0.7352231552436785,-0.7992310621870361,-0.7260090929740358,0.2956394636375755,0.35736818494079364
SIDM00100,-0.7328525996121629,-0.9999673094137927,-0.6969176854256026,-0.8728683835492996,-0.9234019208241083,-0.899626410202648,-0.950077286811637,-0.5269885659417921,-0.06814444403018562,-0.6075456777776556,-0.20966256060784813,-0.8583376576069774,0.4179316482624541,-0.8247316364065994,-0.8119513744901495,-0.07454949571603152,-0.8526275489635615,-0.8057577640972183,-0.9425841128563206,-0.6301127862100516,-0.7282947595468884,1.4718169980898177,-0.8752199774952587,-0.9906045361321083,-0.8379366521696082,-0.7206477096811604,-0.5362534464657213,-0.8496303857729778,-0.8035021085114322,-0.9130248628978223,-0.8068082970965891,-0.8376156927025209,-0.7035247859404077,-0.6698293225635505,-0.8902839378170818,-0.763016322181234,-0.8489434055749138,-0.8682537901934261,-0.8525789700449199,-0.7862564876593546,-0.7525483765356749,-0.1880725650913331,-0.9094464566421437
SIDM00826,-0.8977197546786854,-0.9370383023661147,-0.7745440779445231,-0.9023546857443085,-0.8069096514789562,-0.9024544410905802,-0.9031100975320301,-0.24384819563125698,0.1383357407744845,0.03612501873663685,-0.7148251507852648,-0.8588741877743679,-0.7729354989998195,-0.7770365375031978,-0.8007626765326006,-0.63545481192091,-0.6735652028780919,-0.826027433868431,-0.9398052189933443,-0.51620659616981,-0.6343126510366784,0.8447216869328001,-0.7524880515730253,-0.8460411348511595,-0.7496442380423788,-0.7074299835816938,-0.6759598775270651,-0.8306340221859142,-0.7701310340146343,-0.8332453786950896,-0.7834106153381242,-0.3654525346141644,-0.6737028756693005,-0.03455054809176203,-0.8489565926367586,-0.8167545295160613,-0.833060503524589,-0.9004405536251517,-0.8530686599896955,-0.7826932039200709,-0.7567905073424537,0.311807273994693,-0.8116471997646927
SIDM00310,-0.8542519192959027,-0.7927486715191397,-0.7654010227680389,-0.8501296826826628,-0.8700246788561473,-0.8163147430952775,-0.9289066505467823,0.6853489313166299,1.0195303212209608,-0.13950484624113246,-0.6804812156154098,-0.8723799722977447,-0.22261658663398512,-0.763624366397192,-0.8884840330268661,0.08742240240458847,-0.8089716716257158,-0.7267662196499477,-0.8843584369277987,-0.6291681162641414,-0.8595576646782347,1.5117929919794566,-0.8682892307234508,-0.9668006023651183,-0.801213171190561,-0.567066941026977,-0.6124336913912458,-0.8698623567986141,-0.8106361393915278,-0.8547664281409973,-0.7761036685098889,-0.7362942082850991,-0.724234590679456,-0.6752057177410653,-0.2976279570707177,-0.6590529598080304,-0.8071202099994437,-0.8666609902934009,-0.825027659319222,-0.7653999760672849,1.1919251443809453,-0.30236342220220797,-0.7823618066310715
SIDM00482,0.03315084910237876,2.008010499725039,-0.18961714793770104,-0.7582996989520819,1.0658254768179456,1.820607181845758,-0.8753713494568217,0.3999080755523852,0.4767367518215854,-0.46860179656997103,-0.6434500774811086,-0.7635135434005658,-0.34513811274429224,-0.7186962448374908,-0.8199829465973593,-0.03136566651721322,1.7008005535903625,-0.6641742190556666,1.2502388969722014,-0.4063636816531338,-0.6819355728676437,-0.5008915791718481,0.2844757445193773,-0.9802589376761635,-0.7121787658974409,3.219781308614157,2.196696239876847,-0.022028608433209793,0.8494946227764154,2.1717525926710937,-0.7524817834272636,0.006978669788780483,1.2796340666076527,0.11518107196549517,-0.8750925816056659,0.5917977975161408,-0.7578533324029599,-0.7206724223438139,-0.7490674485448218,-0.6828224646093034,-0.6177397548827678,1.6112946479027874,3.092445270961956
SIDM01247,-0.8166866732531832,-0.9475116910171938,-0.3121164933115813,-0.01999122411264035,-0.7151615448915404,0.34114160873957927,-0.7030950920899006,-0.47017154312408493,0.30520994376558486,0.8298073532543987,-0.6236321077198851,-0.5275473664258146,-0.8454077072889412,-0.8014146258060381,-0.5747727720197654,-0.1054812244086977,3.2568238930158073,-0.6798878610002969,1.5003254647486763,1.3889426777115568,-0.666138005765867,-0.5983946742828437,-0.7624920538695779,-0.9085549211632373,-0.7930863308083673,3.0797002793152353,1.891096344046701,2.335698408344859,0.07041597710532459,-0.7910804819579342,-0.6706672145855668,-0.45737273724571814,-0.26284187169741263,-0.03632196260193871,-0.8333991157606279,-0.024595746392343912,-0.6773492193245743,-0.8569823256199276,-0.45948565698878774,-0.8160854958147583,-0.644396629623731,0.2915479650997264,2.785497202559445
SIDM00817,-0.701816401580768,-0.984303849794153,-0.6727934275412847,-0.8793693178020284,-0.8158216077152136,-0.8380814368266947,-0.8706691204900454,-0.7051567864709118,0.45247006461885275,0.04231911759714322,-0.5188629545660596,-0.7871623509042367,-0.4221281806043801,-0.9199827781823786,-0.7923638907504109,-0.11768216808628705,-0.5699861032652291,-0.6713569975403703,-0.8527488673637738,-0.4464283701382726,-0.02621837208696044,1.1098929053901996,-0.7313957994555423,-0.8671595140703265,-0.7494699620253973,0.39617855116633727,1.091162696321881,-0.8168324978695645,-0.2906794061300105,-0.8247667263239142,-0.8032405048241714,-0.7412155724535621,-0.6650907819957003,-0.5182088528961324,-0.8297888258966292,-0.819568320970175,-0.7430099767730846,-0.8525631731269284,-0.758452619212336,-0.8020002797969302,0.3017914255281935,-0.08880905402141778,-0.7517641435072049
SIDM00448,-0.6863653379971687,-0.883885860952892,0.021670461218919468,-0.513209014714559,0.9011566587674585,0.5965136160700324,-0.7612938919975627,-0.7237323559839917,0.1951002902931181,-0.444215739216223,-0.618953842787381,-0.7513508028697892,-0.6922790466934939,-0.7830201785281126,-0.633129178482282,0.0011932110937233442,0.04495782237123184,-0.631974850218157,1.9630320987046759,0.4807215742453634,-0.673350094392804,-0.30979157921889156,-0.4979474282888156,-0.7980417964948993,-0.7382377562665074,3.2961815187410264,2.9649827654190015,1.4194431683207915,0.4351384571137762,2.2230332297982818,-0.753180369896345,0.5522902408047279,-0.4265261242286173,-0.7352054323860348,-0.8322516173475826,-0.8557522580991379,-0.7104616953497082,1.4163272070141304,-0.6351549650847617,-0.8378616516006104,-0.5484421181910574,1.9513993950988038,2.9636100015852667
SIDM00086,-0.8560470659336746,-0.9653227845322424,-0.7960793119836116,-0.6905311104810495,-0.843135196827301,-0.8937385741461276,-0.9252548703183167,0.014904273404059958,1.251025767227646,0.5331700304737151,-0.5698755006726701,-0.8409224417224624,-0.36241999759703725,-0.8214543372171006,-0.7340853733911235,-0.5232848537353038,0.9163456472258241,-0.7142253646164659,-0.9539114639832397,-0.4035807339536999,0.4961034527776839,1.1637213024424191,-0.7385278286033579,-0.8698603105614566,-0.8102242052638566,-0.431731428691671,0.9112413395021276,-0.8093294525621813,-0.5413821652609715,-0.8410587299106789,-0.8245333939136904,-0.7760425838530945,-0.7185897650318372,-0.6739330343696108,0.437666829791945,-0.7227567533965394,-0.8531511934593761,-0.8632373136219353,-0.7504984207685981,-0.7799813656839143,1.573402507533957,-0.1952724812983455,-0.8768451491663266
SIDM00466,-0.9390484653229101,-0.9514748003369841,-0.7518925834032952,-0.591636533311741,-0.9363880239675808,-0.9029453588884319,-0.9497063517660129,-0.8529359267135819,0.4091788909772906,1.484632165451031,-0.6517111526424328,-0.8630378332802588,-0.8178339314717094,-0.830232567159219,-0.8592907009151528,-0.5190889329978319,-0.7407217834921851,-0.6946157683556033,-0.9020564844554959,-0.26826727786925525,2.242331561726539,0.5884662553141639,-0.8950997327031759,-0.9609184413355989,-0.8615010020244274,-0.6261222395772635,0.6192528468824547,-0.9214146156936274,-0.8182277813801497,-0.9160211689833173,-0.7900459914137173,-0.3654007495710062,-0.705341735771741,-0.5941640648525437,-0.9028139440944207,-0.9264840917878212,-0.8552634684035847,-0.8727589952142035,-0.8405348019156655,-0.8235245926254275,-0.5845284841305716,0.481876619211946,-0.8591155710991643
SIDM01132,-0.813925619668301,-0.8708250920554962,-0.756322646658314,-0.7974812007686771,-0.8709229403040357,-0.8324298598675579,-0.8324693058253626,-0.8789530094467686,-0.3522120992904099,-0.638683643697414,0.2898301021833907,-0.3942627008963505,0.0804420822222368,-0.7806835663219759,-0.7937876338769437,-0.4787956106245978,0.21885679849555234,-0.6863332628812642,-0.9440390240556387,-0.6003133071336949,-0.6717085104560594,1.4201981312228653,-0.7567330690449888,-0.927139781197794,-0.7183974185623553,0.7353030607417648,-0.603171189395936,-0.875095224637962,-0.10615595696462587,-0.8678516574249868,-0.8070054069763449,-0.7729134374515547,-0.6888444247593007,-0.6783116919907263,-0.8651776149244397,-0.5757565325003743,-0.8022246500042585,-0.7482824425122839,-0.7196622746244368,-0.8146501843278855,-0.7758929428375128,-0.09718939550649833,-0.9149393522315995
SIDM00465,-0.7755568036335,-0.9526484106743812,-0.7495725056589737,-0.3609316554575147,-0.8764888939386191,-0.8121683613268301,-0.8979481893472046,-0.7066492837912062,0.1905499542515831,-0.2966764547827107,-0.6774751486445675,-0.7908487403005636,-0.7511840266195537,-0.7674264059223403,-0.861111363715051,-0.30922518656852954,-0.766068893457502,-0.7068992091983543,-0.983848631382834,1.543367429388939,-0.7198210697265172,1.5660423849334923,-0.7649210624561861,-0.8577246328693832,-0.8324491540674935,-0.591320146418059,-0.6669675208765877,-0.8814328802848963,-0.8008140111986439,-0.8194596635091346,-0.7153469944159702,-0.750383348696512,-0.6412718528077898,-0.7732222226103015,-0.8006849507147371,-0.8151787433952697,-0.8106818018743719,-0.7498944852851025,-0.7720664867035696,-0.7339449618848529,0.4129560166137639,-0.23500003461329172,-0.8728279537063268
SIDM00565,-0.9341540252435686,-1.043361140152147,-0.7896941426440951,-0.6789631849171862,-0.8597712162923995,-0.814575705237414,-0.9316109334427995,-0.7160264735852357,1.1666735958357102,-0.18239906720493954,-0.6615058055300136,-0.5816758390451497,-0.7433746398438897,-0.8765030670261029,-0.7704849329777471,-0.28775528894122515,-0.8912558378719937,-0.7266168911181071,-0.9643326623674974,-0.5747877878341421,0.08179701984320448,1.262853714562568,-0.2795661387540257,-0.8965833860588459,-0.8792516918028603,0.7215680270686919,0.17560086796498964,-0.9049939722980735,-0.22562297336881887,-0.8762562740433434,-0.7158036509493593,-0.7460217422834294,-0.6422938559142211,-0.758602690833936,-0.8726345774365494,-0.8873444757381335,-0.8596811380755413,-0.85756537022594,-0.8381392455574669,-0.8010455336618236,0.5138176932328326,-0.3300910307137241,-0.39046851250692705
SIDM01092,-0.6362449486974547,-0.44909873043082216,0.11142923415369632,0.05255919946427801,1.247330193693634,1.7187856439849476,-0.7997165385097588,1.686307990238537,0.8088232988137799,0.6165351694260998,-0.3074559489622019,0.38908291378441084,-0.2278578433826675,-0.7825016947465532,-0.03310104189410217,-0.17632820449828612,0.68729864915983,-0.5959387809726051,2.573933520192128,0.1991166546276891,-0.5872786442904836,-0.5036732325157561,-0.17981274664456975,-0.9638745386354884,-0.8369967624996053,3.457077279801317,2.504009790625273,0.6189346715172913,1.3877887258011057,-0.6859594118322875,-0.6147817604296248,-0.7417950605837655,0.5323265664801389,1.1954419776345961,-0.8367800730365289,-0.1582116620039696,-0.6990287031104067,-0.6909140129534121,-0.924226615670521,-0.8052752874266965,-0.41639898395733727,2.693729766353896,3.30908114695681
SIDM00218,-0.8332118162517095,-1.0108074625751748,-0.7022219656184119,-0.6686328369177128,-0.8946273430138173,-0.8105119732457493,-0.8719614331895679,-0.7540482819777216,-0.364347681532671,0.8869516481016716,-0.5415740591754443,-0.5543410196133538,0.023624486221800675,-0.7939025540990924,-0.5535596593753905,-0.5627542129540642,-0.7374322205842756,-0.648278343238399,-0.9373246180349172,-0.5055382585152849,-0.6772292413655283,1.1235536211566124,-0.7191850954737864,-0.929254725031156,-0.764495119015653,-0.589368079236621,1.4537492984222162,-0.8301786543328608,-0.4893448894215546,-0.8386591997867148,-0.740225455037456,-0.7075687658544412,-0.585509792483351,-0.6137410544755428,0.12455224861085258,-0.6784965686234411,-0.7686616721184003,-0.8340351557685,-0.5489859213810894,-0.7022699741353232,-0.6525501452325334,0.2016233560185462,-0.809394129435049
SIDM00044,-0.7157546794930134,-0.8498379444735471,-0.7432188084212459,-0.6967646505984316,-0.8954275980302085,-0.8986623078471351,-0.8678921918207362,-0.9026894921225859,-0.20224772664536053,0.9510277542605714,-0.6825953145576007,-0.7506043188069634,-0.5641508904175097,-0.7281424441012251,-0.7406854059707214,-0.3820130643157043,-0.9003796530954102,-0.5902543209103561,-0.7933693099527869,-0.5793799356328967,0.1294116599072198,1.2032161977451712,-0.8110052334130236,-0.9199987079722073,-0.8439290816748386,-0.5443937267928419,0.73696169269898,-0.8526127298286726,-0.7790316764487978,-0.8250907372093765,-0.7979480379581492,-0.5556887374899967,-0.5070150369477948,-0.7425665487459873,-0.7923780183165156,-0.3855208814308447,-0.7691552050231992,-0.802153854979885,-0.699648888782665,-0.8240152522039293,-0.7583630182264581,0.658873484294635,-0.926669370297605
SIDM00362,-0.8266306931722605,-0.8943822717011498,-0.11035802480779637,0.44607908012150554,-0.7801117807116595,0.20106105919627076,-0.860661401095353,-0.8677991974570278,-0.2622265179893951,-0.6641347825419134,-0.5494026147157213,-0.0361110414893293,-0.31934090725377706,-0.8104818078029389,-0.5696622455226885,-0.30635690608246663,2.9361288150022546,-0.731256873257756,2.532515220058693,0.9432467534934699,-0.6437060482656511,-0.47040959081827316,-0.5885909155708625,-0.9409441056109261,-0.7207318618748705,3.2399783857424906,0.9612131455594999,1.4561716375451592,1.3753289349853803,2.223037956640167,-0.7653488096589268,0.1422275843162786,0.5037658266315036,-0.3358969597050399,-0.8033484366143749,-0.7897531850682952,-0.7826632251285114,-0.7841467924453893,-0.6675707316046193,-0.6617716889910081,-0.7628928999211239,2.2584635319140007,3.3585151137499283
SIDM00813,0.22277840326927487,2.8067965465467446,0.31140139392041516,-0.08985131719894524,1.3917929166544016,1.2610653350339092,-0.5859460202872516,1.2225751095558328,1.309603816606702,1.4276375064155264,-0.3756922633068957,-0.4826929255977408,-0.35936891597662435,-0.6954533481916594,-0.6936267013174764,-0.10403822673935098,1.0301062714750011,-0.7256537398795014,0.25401497842425796,1.2741448599924947,0.09455680668633812,-0.6431653486669519,-0.7650955700463546,-0.9299981441653195,-0.7986438864574323,3.612662598763551,2.8257494949417716,-0.7745225481342196,1.774939114144542,3.075157524850124,-0.7555130536792777,1.2538060031057667,1.405244278884865,0.1288616017491093,-0.9089162091168369,-0.3497565761826319,-0.7726873076095285,-0.5820253894260657,-0.803739876176459,-0.6862349272815388,-0.8039974398311862,2.6204404687007443,3.467375574448313
SIDM00364,-0.8074802776624058,-1.0327274519577223,-0.480359122504282,-0.6719664376600658,-0.8662910449591339,-0.7923649767808628,-0.9024785972207781,-0.6723148621176307,0.05113976456647528,-0.5392312789598616,-0.7639822547278435,-0.45872781768772064,-0.34295616111662847,-0.7674643805874718,-0.6730463359630905,-0.1643435671805246,2.3019753937429654,-0.529279738278718,-0.8686107535095877,-0.5234750982313299,0.13104085402549276,-0.35046949995265503,-0.3624015211390408,-0.8591944582080869,-0.7277561726627435,0.35680096244039605,-0.4861476872364392,-0.7450035724232839,-0.47947195415695393,-0.7156814580147034,-0.7731947169057866,-0.5390728815018236,-0.19510865902215327,-0.6743072844726509,-0.5699684447914029,-0.7352080277022276,-0.6918084513845835,-0.6979931092320603,-0.7364198008896995,-0.6830812245080649,-0.7276214867518442,0.4051276513792624,1.4579053378169946
SIDM00792,-0.7485144884933125,-1.0154946277924908,-0.8186321316149893,-0.42628806160383104,-0.9529946279312288,-0.8838621130707575,-0.9272583383427745,-0.8987450307803595,-0.33798083315346716,-0.5439160761811039,-0.5355501769185069,-0.8243099286313381,-0.8485600574553495,-0.9079348869419047,-0.5698332244284742,-0.525048518021336,0.8487144289699067,-0.6895142784259232,-0.9103120690759285,0.1681070379585629,-0.7747414641654173,0.7312445063854295,-0.4707341343605386,-0.9001758676887868,-0.8844040916585961,-0.5637077636226276,-0.6271612224635151,-0.8532056990923309,-0.7255191697977801,-0.8351143709548751,-0.7933408310119882,-0.6457323443341706,-0.5181366596587679,-0.8051286185545118,-0.8481473073612986,0.2997156382539746,-0.7468247698886501,-0.8811130214332706,-0.7730125441894844,-0.915811054535972,-0.7285205900153165,0.06069793461790394,-0.9165160257208216
