,HRAS,E2F1,RAF1,EGFR,CDKN2A,KRAS,EGF,TYMP,VEGFA,ARAF,VEGFC,VEGFB,PGF,CCND1,ERBB2,MMP2,MMP1,MAP2K2,RPS6KA5,BRAF,MMP9,MAP2K1,CDK4,MDM2,RB1,RASSF1,TP53,E2F3,FGFR3,E2F2,NRAS,MAPK3,DAPK3,DAPK2,DAPK1,THBS1,MYC,CDH1,MAPK1
SIDM00482,0.6263971677969521,0.3107049401249256,0.8978618943587467,-0.6881591353604857,0.8674029305387866,0.0688344573746332,-0.8462781240580638,-0.6979465244886073,0.19446594427312794,-0.025624802609494055,-0.6664069409020561,0.7293075729058106,-0.5725326093671174,-0.6065293630413838,-0.5190385171140023,-0.5818828999308224,-0.7512375943357165,1.1127610642467403,-0.01823726637374331,0.6535067947842121,-0.7875978007082418,2.0409396520818763,2.197399357963677,0.34201722022738823,0.18655984776250184,0.3236385690124746,-0.5293822462954823,0.8431167675202654,-0.22991769582761462,0.3305842352193895,1.8465344670408714,0.020597086822492883,0.014070841144865582,-0.7248181624956836,-0.624833790986811,-0.8104935773773808,2.8415531482617977,-0.7525526583884886,0.7592497061185668
SIDM01247,0.5455746367602531,0.2919799823493068,1.0817640933972779,-0.19476052940593255,1.358772425805289,1.271780260827794,-0.6692560067436563,-0.7378044362783919,0.07347843536563987,-0.06024786749968011,-0.7155870712767751,0.06798439742863832,-0.7455144887220495,-0.8001411226577573,-0.48702662095523935,-0.659218860521184,-0.8495025963888267,1.007395683161872,-0.04573377987479776,0.12078177557373201,-0.866239185987339,2.355932454270403,1.4516265883732455,0.09972452032097208,0.6396293812285774,1.1790017927950713,-0.6316895957036484,1.099157403985773,-0.14841219338556055,0.9397723597767816,1.8956579546820536,0.03884744492527801,0.15518422663417053,-0.7716156651578514,-0.7150618591277521,-0.6934922314690469,3.4969429528026788,-0.7498624055641835,0.6544711628801052
SIDM00817,1.2910797332836668,0.4630383347742375,0.4364284824112165,0.2893964418906201,-0.5079192559582191,0.3697413180796345,-0.805433074614581,-0.6953497968690132,1.3444375960365291,-0.007908505820464456,0.6764215869608026,1.1472271440666078,0.7712971720100432,1.8399650044568687,-0.49044639218392194,-0.6851236631091908,-0.7736620576385124,1.0439750695846417,0.27077053969806636,-0.5112373648996743,-0.8408774583166051,1.4638098384543239,2.215356361646117,-0.11168751008313009,0.38724642063669384,0.14080674020577366,-0.7196865289263242,0.8043753162323918,-0.2564727243519508,-0.44901189317671814,1.9691850719563078,0.31955188278981317,0.29085270848266526,-0.7998120848741967,-0.3118757598996903,1.039811136840202,2.5535549072293504,-0.7102504524976778,0.4390834529817389
SIDM00448,0.9274228672281537,0.5161491527433484,1.0511366003722187,-0.6682764245327663,0.27922107229902837,0.4089174828435106,-0.9053308770620755,-0.4847617503733355,-0.20642818171904215,0.3354862831624943,-0.6924341450205052,0.6720006688200818,-0.3473280970037625,-0.6973980787938759,-0.46952157301676933,-0.6086722920523133,-0.776841123634318,1.323731215043596,-0.44240878289829355,0.05209896527594224,-0.6792227424467655,1.733980187224856,2.1358971160150255,0.8132479440909467,-0.2546853921652055,0.3635995583893402,-0.6480539986108088,0.7634851236441438,-0.11419465332743377,-0.1536909053562096,0.8494062590057251,-0.00666606454153344,-0.11891227133561287,-0.7287054728893849,-0.5536415819374928,-0.6410865542769794,3.245908822540434,-0.7866526304870437,0.3704914839218036
SIDM00086,1.3446826518501895,0.29522504864972027,0.4655228538482506,0.14099608448874926,-0.5431873858474139,0.2203400798255858,-0.812315733678094,-0.5395591442648063,1.0175279100442247,-0.15283890406037937,2.0478890453928598,1.6251463501228323,0.5077450386776274,1.519359415700441,-0.5583993389269077,0.9905771043832434,-0.5795449138442478,1.1712290319170087,-0.21400069912874642,-0.5976285570225993,-0.75391388268394,1.8143134370148402,2.011913102146391,-0.6429546650456287,-0.04404336786081261,0.3657211422089211,-0.7909812814126387,0.8951732385696755,-0.2051297762414509,-0.511026923289567,2.0955610536265326,0.0671685067563657,0.4056070401908175,-0.767827832589418,-0.38952511296967873,1.0498860900285942,2.9810207038853638,-0.7735637182592923,0.8147899696782434
SIDM00466,0.49767910301290547,0.12121799685374847,0.40024372350240195,0.21366646273922646,0.6674081024043683,0.7280919260079757,-0.5195996431316825,-0.7005547173299397,-0.3270562250719085,-0.1026126253894936,-0.516091590436075,1.6057274594028852,-0.8057892936993463,1.768180028411053,-0.18790884526006482,-0.75429515758673,-0.07042990381123804,0.8975703415594846,-0.7219640307505227,-0.28053042869029254,-0.8517046512496983,1.6690989545561075,1.7778423201248181,-0.5165383264709373,-0.5069879771016856,-0.07983607230712833,-0.8550876407734528,-0.12042607706184667,-0.15725998522994175,-0.5356311945868759,1.136598695378486,0.8811868919654443,0.12884327413283156,-0.18043488433336002,-0.1874855294801388,0.5115075920722788,1.9911508979872932,0.7413476421946271,0.255753918286753
SIDM01132,1.3974958269139164,0.47800462066366645,0.7501643024388676,-0.7140915791010529,1.1779012220171377,0.8104278839850506,-0.7186312455900827,-0.7593803751047954,0.29243663774311046,0.07335382482508304,1.9940102008868124,2.084269451517761,-0.6680708329276315,1.5547843351286343,-0.3834385231011588,0.0982504277638316,-0.5561770901245442,1.5836946293743508,-0.4781759715462336,-0.34034258901198444,-0.7165579390289911,1.9883943118645477,2.3008533619159497,-0.521559914957777,-0.8028229946830826,0.3851741596848742,-0.4806430580494786,0.9897665397423016,0.9979474752400139,0.028773102849465156,1.540737769773002,0.633687987836097,0.10116918056428596,-0.5379984775544003,-0.6570995610675603,-0.7261806367095022,2.8648806767827906,-0.8394555638537176,0.49786272898134276
SIDM00465,0.7431131182420945,0.0012493791563570169,0.745626612220182,0.09448775181749416,0.9116721243876131,0.7063670637556373,-0.590635494322979,-0.5092128936398463,0.20484718778102276,-0.24520274414929089,-0.7408097763868187,1.8260376767959374,-0.7880654291041225,1.640172234709905,-0.1603197290186617,-0.726331656274376,2.2950501493302413,1.0758473029438473,-0.6499435514452861,0.16390386864522305,-0.8480111701120517,1.562673358066503,2.0630349675556414,0.45698718962095924,-0.6826708630300325,-0.04585850521192882,-0.7718564608227362,1.2461880214499033,0.4424067029212383,-0.7172370881139644,1.3770630905568144,0.2077789714576356,0.1649293790582294,-0.6918021690809071,-0.22974062571179435,-0.6573885236058276,3.1279355903243125,1.684863152660312,0.7381814399259635
SIDM00565,1.6396902815778187,0.3708391579407972,0.5265439379857375,0.247206432434459,1.5229667922205796,0.6967340650845449,-0.9089482331454309,-0.7449573413437272,-0.47607911906154204,0.23475094525466772,1.7784790138731577,1.1041859457631957,-0.6882605159151509,1.5038231163943174,-0.2948269336766093,-0.286304398669924,0.8585766433571957,0.8857548317750763,-0.20336141836143665,-0.31751396337475435,-0.9321561793622484,1.864081501748184,2.03233601375537,-0.5193158487570405,-0.4244623417928885,0.050762756424676814,-0.8090069036482899,0.33769418056652006,-0.04325446908231012,-0.37206601686207524,1.6090255119696488,0.1587068158208,-0.08408816127592549,-0.6711781826368693,-0.6224947472297867,2.247451468367353,2.436329759391315,0.7109742856781467,1.286109939521223
SIDM01092,0.9209933024468094,0.32770626658430513,0.9719731422221032,-0.76906144828318,-0.216339510825016,0.31063472212240373,-0.9832519755129076,-0.7074710565210889,-0.1489628786526786,0.026061689351642887,-0.6968295286582532,1.3135207810567202,-0.6753285205387601,-0.30936209702194406,-0.5153755825170658,-0.7466877931622099,-0.7562289662618098,1.2509967431182518,-0.17342826622655108,0.22921313204908542,-0.6673469674398063,1.96435626344451,2.2478159462458676,0.6986882049204297,-0.32270188459115157,0.3442713131663028,-0.6223856059720954,0.8199626894770253,-0.25374851246561075,0.21612297785084025,1.5490064094128417,0.4228188890460646,-0.010218943426167974,-0.7262788557059834,-0.3142674790592321,-0.6856256135776974,3.1697979568695667,-0.7654061672123255,0.7576645522461449
SIDM00218,1.361777035214531,-0.19857589276802015,1.2439381170920287,-0.3884016802161347,-0.4526809915952658,0.3912750891975747,-0.9162609376844134,-0.5803756580733671,0.5932541945690878,0.09527567202072268,1.402942651924067,2.0877844692837066,-0.5265534780318655,0.1651696460584292,-0.4012313803129858,0.41490785573260086,0.45646749352712757,1.5010399649319208,-0.3195209480885552,0.08810309878073923,-0.8797977748968628,2.0291248248110567,1.9441020402068072,-0.42469027639589324,-0.6530299380547867,1.5015229482136871,-0.775235598012173,0.4607582876260638,0.0007406088290745881,-0.7929287077567387,1.4821721588362655,0.8601951225603294,1.0509267952506485,-0.866553348768172,-0.6472580649608531,1.4891912923714727,3.2136179222817893,-0.9314274875931826,0.7937366417498395
SIDM00044,1.519133365405833,0.27150404481419266,1.1387821801230762,0.49913621418610415,1.84696876375266,0.2938757223426699,-0.8333788314739363,-0.6749114447532643,0.2455308629813971,-0.07789805495826728,1.5583339113307795,1.9396179211776707,-0.6900456546791297,1.7548026479696919,-0.3066533890403839,0.16780904514354547,-0.7023813437992683,1.4503233840324683,-0.37957437091129786,-0.18687758273887872,-0.8951963114519069,2.008700600962235,2.5250135988507965,-0.49498157416348865,-0.3435634272301199,0.5557066002965524,-0.8876144162379195,0.7478028079864172,-0.2324993883400867,-0.3962907885797102,1.977436211888124,0.9400224763297647,0.3148859852477722,-0.7666998299863126,-0.6174336165324732,0.6559039942821664,2.3972847444830467,-0.882159928220697,0.5265010211400216
SIDM00362,0.9911746916861167,1.216924892901208,1.0855158686340596,-0.6685943283267022,1.226777456247408,0.9611399813550005,-0.8880949862348309,-0.7385994387403104,-0.4675931605430046,-0.19772123934341343,-0.5951973632987744,1.145687556188324,-0.555166456002858,-0.7015941242073449,-0.5783380601497432,-0.5958688336544032,-0.7257819490621245,0.9649892851249054,-0.07040040981754359,-0.11438003086062314,-0.6332428397829123,1.5670979115258095,2.0120334571615723,0.6592560384298517,-0.29281008132423547,0.5479059090779805,-0.6080975310613043,1.4885378206973585,-0.22560694840988949,1.4107815445933738,1.6034013048918896,0.13322069535667613,-0.03969895606532871,-0.7871558724519403,-0.6450138308482564,-0.6867742680427465,3.3039189514033676,-0.7747489648957534,0.9347209492725295
SIDM00813,0.4896107759360979,-0.3497565761826319,0.6324892031574635,-0.8223351235280072,0.2815714603349884,1.0139050470075481,-0.9309976681562974,-0.46814597931005636,0.45739289801248173,0.13814646867634817,-0.676891016835652,1.5548557760759847,-0.6159891705438202,-0.7436834935043337,-0.7146941355126971,-0.7956690802655766,-0.6231296520448545,1.1464030784349852,-0.6220670266339189,-0.11070910614991297,-0.12740122776107632,2.203928376130519,1.588023876104642,0.07561134638180823,-0.11343090276219481,0.4459621697020482,-0.7517785952720404,0.6145189829703017,-0.3844881858546233,-0.8191705294142266,1.5367749477322938,0.2993820826229422,-0.035917114729612884,-0.7770258208270141,0.014599989422594495,-0.6399854078821849,2.7179032075463345,-0.7268646593155599,0.4031886450793508
SIDM00364,0.8361525831698642,0.40241420883210793,1.280076063911773,-0.6404983622324464,-0.6417534316591135,1.6317052243595376,-0.9075882524564833,-0.5538473987750057,-0.27473669731768546,-0.22729074907506902,-0.6021813628211854,1.4073483174180106,-0.5871512080354994,-0.579324975266836,-0.5687048210637493,-0.6956295742617475,-0.7639531825207001,0.7402400869578287,0.37780920941409096,-0.07002738688672969,-0.7056402950591327,1.568167062855955,1.7160217811067606,1.7717807954199023,0.3330154147463088,1.0604752123984449,-0.7150951149632744,1.6274024243445537,-0.32722052364540605,0.6512950422270247,1.4963818723018112,0.31360637802163654,0.024246534517705177,-0.8276610862224504,-0.7073381587344175,-0.6439806400683344,3.4658550236690338,-0.8302515405552604,0.6520101665603241
SIDM00792,0.7929414930420506,0.34499718310916655,0.732563356736395,-0.6321163798221962,0.6901385309096675,0.7748342660573027,-0.12493319054821767,-0.774348605513787,0.4270619499223134,-0.17550550217159316,-0.6908277526085669,1.5019637863392608,-0.6512506043549666,-0.6404925705300003,-0.596078704221138,-0.6825949722614792,-0.7064671293785636,1.2720554325055506,-0.18168916391336837,-0.3771678917184895,-0.8441772255057506,1.9848313538522238,2.1659969317274723,-0.3643029868008623,-0.8617243464409492,0.1433611724189171,-0.8308958434909023,1.396361497987009,-0.038523443201091655,0.04124716296629463,1.660264397692849,0.6684434598438392,0.31206241406933555,-0.7625740262575103,-0.16478833374054447,-0.7212560795549278,2.8219147431433558,0.7302227002530953,0.15732080044530564
SIDM00241,0.9212398869896152,0.5335293136308261,1.0227441673256175,-0.7588779166089978,0.5015788736398861,0.9702715578562369,-0.3136039268584558,-0.7073736680082212,0.44461591426559405,-0.14372092082088012,0.7869442673410824,0.9387175890305777,-0.7257675411672987,-0.30627603629090644,0.8475146596840966,-0.7061490439618359,-0.8451191514244218,1.141122149145088,-0.3456407608650295,-0.19908619909819025,-0.7513558992661633,1.3656974136723987,2.1568603160461643,-0.32926551679256355,-0.7900695228942592,-0.008021448682113385,-0.6992708281787936,1.1407374619890795,0.4132267276572584,-0.03578202593454227,0.8797942573705141,0.5835136951985768,0.44177174474696035,-0.622037834694599,-0.4784204203139306,-0.05188180468096326,2.205883034828109,0.9448214421673155,0.6095875950044929
SIDM00091,1.1106851560687423,0.2730543117804563,0.6915045156671624,0.11679814465946321,-0.7121434974137402,1.0397404890338526,-0.4868400571452597,-0.7841058197282179,-0.0983856412956303,-0.007741639156665758,-0.7543276673045123,1.3800490589858674,0.10455190689229509,1.2417000590190943,-0.26935739216741633,-0.7635989564362993,-0.8355488700910102,1.3490946821511107,0.6775540891650612,-0.38227449037693534,-0.9327861775339109,1.8368177123773344,1.579583278889574,-0.6276888482925248,-0.24682017920835178,0.38567748804707935,-0.8173189706717304,0.5619830764396521,1.047242530936394,-0.4173430788624015,1.072092553159548,0.28625768241065863,-0.0180344007656822,-0.680935572416898,-0.08574122325126525,1.3140060468302956,2.472500620898437,-0.1294101483536881,0.4702547931654268
SIDM00427,0.9602165350813225,-0.1548350240290743,0.6261004484369969,-0.6510815248743002,1.0606681584335358,1.1151389512390142,-0.42967061749952007,-0.7174757267357835,0.29921943191829187,0.28250696300153305,-0.26708690321313,1.8035613365813559,0.16792511228400064,1.7897484819587417,-0.6250512497953647,-0.21886383050745206,-0.8506065949179213,1.6294368337347311,-0.6105431439475126,0.03447566174442181,-0.9470613787032767,1.408445394141402,2.427280117893086,-0.2604424966703169,-0.3681340659120729,0.5188239509095617,-0.5987966472638928,0.6914103753115953,0.03893436574482612,-0.47474053009968026,1.654038215777918,0.8544453896303719,0.004922270086668104,-0.8099380368014333,-0.3203660458420802,-0.7584620022900185,2.822678594971336,-0.9058311140365068,0.21297301263615676
SIDM00758,0.6653865415243467,0.09777474354009401,0.30727841500156977,-0.159973521945745,0.974871713108629,1.0509261015619011,-0.7994988067112657,-0.5435067396287491,0.41807630495822795,-0.17062987123447748,2.045248438012333,1.1411543038958343,-0.7643173705843304,1.3075564923423832,-0.3321464457957295,-0.6542659811568056,-0.5969668863927841,1.2193333889768092,-0.49533249645634614,-0.3004882988474878,-0.8609313277988033,1.6041813273534329,2.033060989920016,-0.1611494400360147,-0.6923507477638559,0.03753578902451406,-0.7567698521201686,0.6015878808097401,-0.17332954618997487,-0.6683670101212406,0.7656705876482706,0.6345761887705881,-0.008296607364507609,-0.5946429659399362,-0.6579471216185048,-0.3642768062894244,2.8692320302196594,1.0280480163116663,0.10983987711569732
SIDM00612,1.7213905134522824,0.7152482808745313,0.9921011038680663,-0.5991796422178921,-0.5390312491297156,0.4738858775117926,-0.5849228141720765,-0.8405885532893359,0.3576048037205167,0.09934469555016014,1.5699284139779874,1.8581436722341047,0.3033847505815359,1.62714063334736,-0.3746235077974099,-0.06195990755475148,-0.8691913148537953,1.2403649329242075,-0.4730446542935972,-0.46859167412475244,-0.9222304382966611,1.8336667745035704,2.2044399822605714,-0.5410115396308193,-0.292157126251221,0.38160565901477494,-0.588587168515545,1.0259337195365639,-0.14563233125426348,-0.5297884752696836,1.4640254470219207,0.6885378368172838,0.27103330434035294,-0.7153144372443088,-0.7766644351839562,1.7138169463202513,2.064499658655104,-0.9171023084917844,0.7723438065507315
SIDM00553,0.6536332983925369,0.6678140300712769,0.9566314184047013,-0.634337599149318,-0.3977938905875833,0.6162439751199128,-0.8865611996440387,-0.6861717708600823,-0.19343025822279158,0.232483607426495,-0.5646636844107148,0.7972178913046609,-0.6276852697087321,-0.7621772654564865,-0.5799427447211263,-0.432211283479099,-0.8411370317693311,1.2080389250898205,-0.3211962625721374,-0.19182709065425607,-0.6011126423720435,1.3712783448822277,2.1402614531497837,-0.4867768804949587,-0.24101794062872567,0.9187234170994061,-0.6315584982179927,1.4261926103794844,-0.12787339843729129,0.011449893881949405,1.187641847791206,0.17585571561313207,0.12109461549265607,-0.691140256905625,-0.6297153662556653,-0.7482755226482046,3.739496242132221,-0.9450468189368321,0.9725931957165816
