,GRM5,PLCB2,ADCY8,CALM2,PLCB1,RAF1,PRKCB,PLCB3,PRKCA,CALM1,PLCB4,RPS6KA6,GRM1,PPP3CC,PPP3R1,CREBBP,PPP1R12A,PRKCG,GRIN1,GRIN2A,GRIN2B,MAP2K2,GRIN2C,BRAF,GRIN2D,ITPR3,CACNA1C,MAP2K1,GRIA2,GRIA1,RPS6KA2,RPS6KA3,NRAS,CHP2,PPP1R1A,PPP1CC,PPP1CA,PPP1CB,MAPK3,RPS6KA1,MAPK1,HRAS,ITPR1,EP300,ITPR2,KRAS,PRKX,ARAF,CALML5,ADCY1,RAP1A,RAPGEF3,CAMK4,CAMK2A,RAP1B,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,PPP3CB,CALML3,PPP3CA,ATF4,CALM3,CHP1,CALML6
SIDM00490,-0.9360715615922525,-0.8109479492396852,-0.8024561449911896,3.0375130023141987,0.09755245726880696,0.6034801070486192,-0.8638056373299798,-0.01515792505255259,-0.08137692766206456,2.287905305397179,-0.24534664995552818,-0.26845218850585045,-0.7884488697506588,1.4781916717676253,0.599177860639681,0.730311778223949,1.050468791809878,-0.786215443505813,-0.800848885676957,-0.7465377768773185,-0.8759291697681073,1.4917886482973903,-0.7369177370512338,-0.46494926395654174,-0.8962700393980971,-0.1340401027570865,-0.7491457743209156,1.7492183306847096,-0.8863869337939566,-0.8269379792936343,0.4345720891131036,1.3636993012376428,1.462210399915633,-0.8284624261796028,-0.8177541904115002,2.2211387659747546,2.109192812130394,-0.3780753129777112,0.4983000834645974,-0.4413731753601223,0.6606740881928407,1.1889361959984937,-0.25753483068086563,0.6779520809414101,-0.6635562845719662,0.4154799977497072,0.026553385033538924,0.1327836896004831,-0.9183465043280619,-0.7735174237748437,1.695024283900749,-0.8625915644892636,-0.9494207530936674,-0.8353967022276997,-0.8441960319363645,-0.8420847081798606,0.6909136872565448,-0.029438621725045275,-0.6031854005384502,1.4170539273016576,-0.001373694277386611,-0.8690855644572899,1.1181198636015552,-0.8254858091517686,1.4731858922171515,3.630385117248571,-0.1368041816520345,1.531605671009679,-0.813661464743252
SIDM01090,-0.9962434715283103,-0.7899496821633223,-0.7006632225338156,2.9390656670882644,-0.8471403236564927,0.6563571538723628,-0.7716928741064618,0.30971497813617166,-0.6307320495018366,2.1996903355087722,-0.5945582742066646,-0.9163660856367014,-0.7499599006772951,-0.7682533801486506,0.8935685305622564,0.3939207704315553,1.218443061338165,-0.7584193400161419,-0.8084803661136364,-0.8459698995978444,-0.8752059412294779,1.386649234450303,-0.81466402255389,-0.03947749389605054,-0.6917293460273571,1.4488270993586454,-0.9198876498851963,1.6219592217336218,-0.9157440649975115,-0.8193598747129048,-0.39544520475516787,1.1910530302831122,0.4104861910525509,-0.8940443025218485,-0.7343513862340348,2.7286168853551307,2.343076394740575,-0.4304500156491833,0.633215366254382,-0.04573482269242866,0.5937105943187458,0.5365466734662082,-0.2164917528894757,0.05393484827694498,-0.6853432254994252,0.8397798630567113,0.7207040660858745,-0.12251591717089358,-0.9621431825404443,-0.7451589058586202,1.0638893832466427,-0.7644292775018565,-0.9380050010615671,-0.8433142845938242,-1.0182751015612435,-0.8275993571041458,0.18644340942956947,-0.1505854387448152,-0.6642359798810908,1.0132506566820871,-0.7707670768826098,-0.6716802638274465,1.1486273580115887,-0.7379723046000982,0.48636351954406126,3.5686780269212854,0.013078067000571821,1.677530271514031,-0.5920809316287264
SIDM00394,-0.9191359693347179,-0.8659135128960707,-0.7371219756916478,2.883409163634089,-0.8351530177321062,0.40400650063007526,-0.8688221943715004,0.06337240557593313,-0.15085542139355052,2.80124804289965,-0.73530582335969,-0.9239418074306055,-0.758119139104693,0.9704173082511504,0.3846932818354008,0.22131232605465048,0.7801600174923137,-0.7755182481699824,-0.7983109810695108,-0.8253533857624096,-0.8797754163705919,1.1669256293804384,-0.6963894142297389,-0.16392073603204077,-0.9291452594137686,0.50904043480189,-0.8188727685037221,1.8903093802408155,-0.9016909872628732,-0.8306661782279281,-0.3028610611357656,1.4185958041214144,1.568544692549214,-0.804189876824146,-0.7759597131890719,2.5449685716225052,2.199727410924703,-0.7468518538708844,-0.09583599172821719,-0.22934101753077513,0.6029050484084734,0.6585246560075073,1.8274492269203264,0.3045572446545146,-0.6385591876041168,0.5820423472225442,0.37495488886439016,0.2191680440514531,-0.8857981824664012,-0.6634566847864449,1.3164307237555823,-0.6929590762884712,-0.857806892134328,-0.79088730802826,-0.9409021983719462,-0.782510992566684,-0.7232658549325108,-0.02691096340804011,-0.7499154992770979,0.9872517175507055,-0.4716918005032519,-0.5963394762723299,1.1457970769539276,-0.7197407193694438,1.2296800231712353,3.597069286747321,0.1992914284833273,1.6256790046003922,-0.4189281719273838
SIDM00538,-0.9032484520610348,-0.82071952716444,-0.6679810821716213,3.1694937328292787,-0.839293039911041,1.277471417187775,-0.8231801920399395,-0.31553398254470016,0.21717555008985684,2.1787509048899913,-0.7821313995892953,-0.8149769653353458,-0.7881405372184954,1.470855768321187,1.2071534463928786,0.22821650526189077,1.2838021390589316,-0.7728827534224284,-0.722993472740101,-0.7710978522775569,-0.8153130267858133,1.9260235559978451,-0.6065397549383519,-0.3953294490220491,-0.8668551694834001,0.37706876886770463,-0.8986914887529844,2.015135209117641,-0.9125483644399776,-0.8310757096484411,-0.7910753511856404,1.1520824440931166,1.2886824118621416,-0.7937271996048484,-0.7353604898556257,2.6903331626280154,1.6663793831249898,-0.10064757290042196,1.0849253227592255,0.49010457437535737,0.5218947297181094,0.5746160095839874,0.16094531961056538,0.5814840223765382,-0.7557789786759982,0.5416380452842011,-0.5210047786853224,0.016365196590802288,-0.9034369670895185,-0.6160633462023206,1.9542040175563062,-0.6085064649041471,-0.852314973746167,-0.8062835546042882,-0.6898698983265377,-0.8587478995466111,1.2593423681064364,-0.05220201521852972,-0.6715853597527431,1.056784444468885,-0.5556790788135729,-0.7003935101567634,-0.13133691327244054,-0.7158746944829979,1.2119573707378233,3.600533041441346,0.4670029100989165,2.003612368506671,-0.7262955024572173
SIDM01140,-0.9505078827186481,-0.8567358573471572,-0.6983548163028728,3.249901297418744,-0.22497535720761644,0.8768954269157636,-0.6524489214016346,-0.22394418155108034,-0.19050760404365477,2.567798655359786,0.18209866902363067,-0.9076607406834079,-0.7692399009615681,0.6772689743440358,0.5274382430408014,0.33514402982976677,1.6293137438417387,-0.7556350288829126,-0.8376775086758611,-0.910647782036386,-0.8400065024003477,1.6298742611986672,-0.7240793388820089,-0.16849483328693862,-0.8274395257145922,-0.5266850976708737,-0.8013609058144938,1.8319546180110737,-0.9029199544583306,-0.852865071492913,0.1296971348811318,0.955926088283823,1.8030395755563762,-0.890740571837057,-0.10295410506864774,3.0126472532382413,2.345453852194729,-0.8164649326741084,0.7235975198110824,0.14463345068049352,0.5782279276601292,1.4625640792932597,-0.2229608496470836,0.38234406235096935,-0.5403667630010929,0.8846941890565448,0.8125319870857701,-0.0706127507793976,-0.8111815233286988,-0.48709273287703336,1.5204836863475848,-0.8199943564826655,-0.9333136470623657,-0.8505428676863036,-1.0196816239921938,-0.8687665390655216,0.9008689642247405,-0.13224666708074054,-0.7340079728541411,1.1933444798317006,-0.09801810189771538,-0.8736129428868868,1.392379269105439,-0.8066566180012981,0.9530893658155766,3.274384152819251,0.6617955656222357,1.6669947355428625,-0.7383414480901184
SIDM00101,-0.9790941404129976,-0.8358829988276312,-0.7919261946072381,3.0847343841985975,-0.8343638079581495,0.9227294220296743,-0.7889147240641675,-0.0007087323799467367,-0.19626916815775292,2.062430873299749,0.7968931431069909,-0.8326006057796097,-0.8678565811755816,0.8902829042944282,0.6968826768815476,0.5818186687801125,1.2585096767093762,-0.8607720716115739,-0.9073224329341875,-0.8330318770825101,-0.9404396191650031,0.9539768978686396,-0.5069774246141319,-0.3886455984733667,-0.908970385982434,0.465384841002378,-0.798359589019284,1.821664872894759,-1.018876781597621,-0.8547754369694386,-0.7350873427262711,1.3254451530903673,1.3314835913662146,-0.8857982454186664,-0.834917560362982,2.605791069596108,2.104390208047217,-0.59849740989367,0.34262190349756033,-0.22136553378295667,0.25287245376043205,1.1158764038261206,-0.4976485819872507,0.272014692553662,-0.6396407389161639,0.47424188333366274,-0.10456470425164692,-0.13070664169274632,-0.9351893447467955,-0.6514243504454945,1.0164878236558585,-0.8053797935337638,-0.8032887586217414,-0.7769937673221997,-0.923867195713862,-0.6223434523714844,0.9557558557497928,-0.01970467501035912,-0.7579524369242983,1.3864845704586068,-0.29538591466507097,-0.837479866840986,1.0878579163009066,-0.8768863874411919,1.1601530672915639,3.3533956007500616,0.15540471317278648,1.5907394845292742,-0.7958253659212139
SIDM00114,-0.9873655895649305,-0.9143267208543823,-0.8629014917526966,3.0475198743458347,-0.744967395732977,0.7457108460395406,-0.853732041226554,0.07013141605573275,-0.69863358002721,2.304424320517151,-0.7145218573373182,-0.6978116201290976,-0.8119819916250041,0.17735846168069447,0.6252349517460732,0.4694407329889977,1.2407479869110598,-0.8352122316670199,-0.7644104696592794,-0.7728816029513705,-0.8528852646365643,1.090841234322991,-0.7263861382599209,0.3501308993338352,-0.8980757709956535,0.15501253749301624,-0.9218513770692494,1.721860584473405,-0.8473374113557847,-0.8094260196808171,-0.5735130407912189,1.2962041184922917,1.155612906969612,-0.8113409966816522,-0.7577338020879564,2.3768204731180167,2.5305502516866403,-0.5100808445583369,0.7322735647928739,-0.3671033758245254,0.6761117179057753,1.2763093584075977,-0.7237653759058303,0.8532196866782517,-0.641580737772593,0.963734505865975,-0.44668189020689314,0.00010690426329612261,-0.891925777230698,-0.49854432035151447,1.7436898721556562,-0.5427490023493409,-0.9070792884391855,-0.8791555253255483,-0.9246762094112243,-0.8338420341175536,0.05097749388762237,0.4468851043767536,-0.6147729039277051,1.1203799311349842,-0.05912781026526208,-0.7743319262510233,1.019173785504558,-0.7630678944251198,1.317773923725134,3.5580765649789656,0.4161070197963784,1.578662364677623,-0.7123261285883512
SIDM00102,-0.974517614454686,-0.843952557633444,-0.7559565986803455,3.2184148285553658,-0.8054981113059384,0.4330900191299219,-0.7779966771161118,-0.2958274585103951,-0.1321744087275082,2.085943093013085,1.4737870928363754,-0.8687733139325998,-0.7862120036854696,1.2393939481936276,0.6077231649015162,0.4826808452219526,1.4489914542440034,-0.7340413796557461,-0.8215685126286267,-0.8013522853950152,-0.935742470533681,1.4923266892172717,-0.6900437920318433,-0.3986248716560494,-0.6410524040537737,0.3913145844069324,-0.8084386773673129,1.476113023313415,-0.8497596593864616,-0.8077689898933208,-0.27639834194789636,1.095981974528997,1.3950532192571927,-0.8321036300805356,-0.812189612783591,2.781383381219035,1.8485908932688007,-0.6677803407778475,0.6645513594128664,-0.3361787596882689,0.26850586585154834,1.0932180085515788,-0.36490435663691734,0.36309694064097053,-0.8134401312335174,0.17737389834373635,-0.387005334623941,-0.14493580326569366,-0.8943746579426265,-0.49574774872557364,1.27374436516961,-0.8333879381282059,-0.8435031362935355,-0.8122712955896771,-0.9571012601693238,-0.7912903636779643,0.3476658539425161,-0.16389375549663177,-0.6379353400997378,1.3065361095262984,-0.06700962746737632,-0.8503557840373502,1.0480422305093409,-0.8439828677002097,1.047802670470268,3.4400217418178345,0.3327764084912808,1.8757069221505345,-0.7370007101053726
SIDM01122,-0.9810594603697131,-0.9294709142947772,-0.6932735388922506,2.7112547281561605,-0.9716087627917448,0.8405460826921051,-0.8488496403467828,-0.16554939994400908,-0.7953268052851094,2.44668146061471,0.0015311435971735435,-0.8505492904018183,-0.5860278874934393,0.6681954080503762,0.5376435517405569,0.7145552169806175,1.6879308240888766,-0.73372806641346,-0.8702151608090619,-0.8614418648954908,-0.9394474470699093,1.3528467954090149,-0.8507433646514837,0.22403020561928436,-0.8184571126826145,-0.3737334152649449,-0.9617747035318527,1.359029815521703,0.1318857222919194,-0.7986913240759121,-0.8242920856003991,1.460896097488815,2.3671271723931167,-0.8869777877950084,-0.7421287887773677,2.9666810600952203,2.3806199750554247,-0.4967146238344461,0.4281160964594751,-0.1643622255099055,0.6668321295115641,1.4216300031401135,-0.5782098790810449,0.9614332168884024,-0.488724122263374,1.1579710453004597,-0.3608099111533397,-0.14380218626112437,-0.9279247653119995,-0.3723039919767277,1.4574180034273834,-0.8595129232733835,-1.0981027022842398,-0.7919858152974302,-1.0368556423325193,-0.7671899428217571,0.48710721523718503,-0.10232015907847428,-0.6918091719331915,1.1131621466465846,0.08121568266323208,-0.7753841670919557,0.32941845960808525,-0.7119020228751552,0.09996283692684681,3.5370306057159606,0.5002165922451345,1.5241308987883384,-0.6343104625210229
SIDM00261,-0.9771307378883576,-0.8969854066123043,-0.9049847596441708,2.867195113860236,0.010101148722786203,1.4616635245668979,1.5946658480672995,-0.15842230215139264,-0.7341837228592683,2.430384579762062,0.23778745750296115,-0.5807694733859896,-0.8448545268117698,0.5237563754622858,0.7424113753377214,1.1142243483465433,1.596834705616683,-0.8359561451563572,-0.9049877075116712,-0.9048822014371743,-0.8215447266488611,0.9604518785460419,-0.57604098909788,-0.1675727030302056,-0.7772573049445891,-0.4480436283439265,-0.866609567397644,1.045603561801778,-0.7503011937161963,-0.5740215801928198,-0.44559595567881854,0.7792363415700713,1.285470848511631,-0.9452570537641142,0.45819802483421673,2.935522745184277,1.9893867474513818,-0.5135075246875674,0.007689611316032604,-0.23209096121923628,0.6068781732208816,1.335614462786495,0.0745207243702543,1.250921538447211,-0.7758872638772553,0.9809450990375077,-0.0018908395259825835,-0.013936180654623405,-1.0049851013939646,0.38645923839395585,1.2597723544706034,-0.8310347414264952,-0.5724811599249705,-0.8621158488931493,-0.9655611041372063,-0.6853342143704672,0.018533356200098803,-0.16071593677636153,-0.6793691261294206,1.242420383824938,-0.29891083960414055,-0.7982127669173401,1.0791302833561882,-0.780693557615005,1.115451616107512,3.6965498163657267,0.27113993429779965,0.9376540304802589,-0.8787603839603901
SIDM00154,-0.9874707047783357,-0.8468404308997537,-0.9657978149866705,3.25580961191863,-0.8250985607028025,0.7107574292566838,-0.286242663183098,0.4793651331137783,-0.6178341224627785,2.593137714927767,-0.5441260932204929,-0.9338797375700403,-0.8160608910702604,0.6683032325645266,0.5624441355229517,0.5979816139475705,1.4949694867706906,-0.8034334413232985,-0.8869446212534114,-0.882126477410908,-0.909537654924734,0.4288102237864587,-0.7065465488716229,-0.7220988155856084,-0.8936952715116593,0.6992723994252854,-0.9373562171274975,1.087027537413626,-0.9076979334046446,-0.8323666526063342,-0.9048026482031994,1.3028185479322587,1.5394991925248844,-0.828721302141581,-0.7582465132488855,2.455999969123012,2.242353132488449,-0.6099552128560587,0.34667114963441054,-0.04480306604383422,0.3633459324748118,1.2470028961815507,-0.052731071262678134,0.723501959643224,-0.8655878050554947,1.3414667082501166,-0.022674221044958216,0.21529896099133097,-0.8435954528761404,-0.29080722602713266,1.1640888854954319,-0.8292479271022457,-0.9500527246982887,-0.6262187795263401,-0.9829400426977957,-0.7327905875008882,-0.28528226076092705,-0.056871699142402435,-0.7150426212807434,1.1890262728717564,-0.4947228928352437,-0.7798707151934414,0.798265883783976,-0.7523629958787761,1.084521545721615,3.4194361033975205,0.24931132486622498,2.0619329032404625,-0.7495482802766856
SIDM00104,-0.8966879383996673,-0.8295295928373688,-0.7327298639822333,3.0843500859072877,-0.967879324019628,0.7179178068296951,-0.7826061225351966,-0.40275130042190216,-0.33526568397247775,2.136269052907549,0.7908760051520279,-0.8909480818204052,-0.8029528541554792,1.1067605283941309,0.4579931560418591,0.22248539547650525,1.1917574877340118,-0.7732956922624266,-0.806506003146151,-0.8888116049702564,-0.8477146037151817,1.5618762939297497,-0.7091303199713642,-0.5009097234894933,-0.7360788855686387,0.38213261848850777,-0.9216132999506295,1.6096289004713025,-0.8467075060976559,-0.8433503963263376,0.6465133249276453,1.4823802112618718,1.1267514981330335,-0.8976004973517903,-0.8468039404236294,2.8067152149488854,1.7769238860322873,-0.5066700010711508,0.2557634555983044,-0.2529169406778554,0.3477555433159035,0.40515347812023517,-0.25730500519835436,0.3313812488850574,-0.6030296283109617,0.8551083429345261,-0.005013878493837408,0.15333002134199578,-0.8346578957955877,-0.0018343956061579064,1.1546177183474267,-0.7768294360009481,-0.7386329182324499,-0.7733466124052916,-0.9619587877852768,-0.7473350142033651,0.588496779858737,-0.15873238001206938,-0.6116645871823921,1.3598632105108721,0.571979910399975,-0.7438884495207236,0.9251419370193573,-0.7809703411955563,1.39811581917612,3.4820514249319974,-0.422019273255294,1.7978618259983141,-0.8384056415356802
SIDM00267,-0.9655576807713834,-0.8162223044714678,-0.7407059504329309,3.112899943730979,-0.6543652531585125,0.4989044465068157,-0.7575253143123684,-0.14270373069317918,-0.2461546417721169,2.407000058635021,-0.7103375763940555,-0.9171500150284866,-0.8145664180675795,-0.055071726025611785,0.715135500033837,0.2694636365324237,1.5904736754518405,-0.7656956850756834,-0.7276522573525624,-0.8562992685086671,-0.8813935914042484,1.171266102465666,-0.6698249679156121,-0.020228460868225884,-0.862127209760011,0.4095409324964568,-0.8724176019709985,1.8086478014921823,-0.9388846601679371,-0.7886800129010413,-0.7062411787694477,1.112430057385198,1.1329318706205005,-0.8154751125093109,-0.7869653547986006,2.795293544785768,2.1693442794751614,0.1596555325787608,0.20307675785838694,-0.03160001374387028,0.5494160832424906,0.7857078789449276,-0.5056488310914533,0.5469064336399759,-0.795741433709123,0.568770305448259,0.2729831793382419,-0.28374009625921287,-0.9301616372268232,-0.612112225596713,1.0424049719526314,-0.7581908875875313,-0.9476977628701041,-0.7194267252580976,-0.9636162250748688,-0.8486471913124946,0.81276485070053,0.2072488841279039,-0.7058028722137519,1.2899780020924296,-0.31944424849471825,-0.7656097655908359,0.8898797567655088,-0.6705231960665642,1.1458399814298166,3.485377314458254,0.07312586023917673,1.9472113927271117,-0.6733227319766937
