,HHIP,FZD1,APC2,FZD4,FZD6,PTCH2,FZD7,FZD8,LEF1,FZD9,WNT3A,WNT9B,DVL2,WNT9A,FZD3,DVL1,WNT2B,WNT11,WNT10B,SMO,AXIN1,WNT4,WNT10A,AXIN2,TCF7,TCF7L2,SHH,WNT1,GSK3B,WNT7A,WNT7B,WNT8A,WNT8B,WNT2,WNT3,WNT5A,CTNNB1,WNT6,STK36,FZD10,WNT5B,FZD5,GLI1,TCF7L1,BMP4,SUFU,BMP2,GLI2,PTCH1,GLI3,WNT16,TP53,FZD2
SIDM00101,-0.9325917747963934,-0.42783600875308375,-0.6583628527287202,-0.4557369290414502,1.2246395107014227,-0.6807802708373218,0.36149830753092954,0.5532598349855061,-0.5685156610706992,-0.661978986443415,-0.834238035201704,-0.7854376062694818,0.029210806598675903,-0.8617365831630923,-0.6990067776597712,1.0181079439714489,-0.8314006101836298,-0.8120061864849603,-0.7838252045065417,0.6662963296552815,-0.23760613816097792,-0.8909850030183027,-0.8047868023691656,-0.6882473196242742,-0.734076382296364,-0.6174814455640667,-0.6855576229740491,-0.9343496478300942,1.7488777779037306,-0.8300150512115367,-0.6794098923025729,-0.9284540774265848,-0.8998124156143639,-0.8109400705267272,0.3793092859614799,-0.4743365773369088,1.3350536189991664,-0.6024274925756913,0.4251966996791892,-0.8306368906687407,0.01925260691255248,-0.42646122118558377,-0.8111856404092131,-0.5723447417727948,-0.4664945507261288,-0.6812885235640818,-0.5172942511931018,-0.6780707158660525,-0.5978088390923174,1.135021700521652,-0.9374808260979768,-0.6497271797879088,2.745040291687633
SIDM00114,-0.9355492863548992,-0.6062610685789981,-0.6400073785837864,-0.6765229464434853,1.4042965787237276,-0.8004649533699882,0.28845561097372624,-0.4535245169878283,-0.8460188809298264,-0.5880143942479309,-0.8725277284512817,-0.7606915831844552,-0.17876747785446365,-0.9273522297237915,-0.40385070271211465,1.264616089960493,-0.7238813481923416,-0.3790680130698906,-0.6515997612741187,-0.13947603040834666,-0.4837394969849334,-0.9186924242366397,1.2165995107222523,-0.7839385908121821,-0.7290597906364858,-0.4739089161363814,-0.6615973625009165,-0.9285576914976205,1.3134068768589497,-0.7295973962499513,-0.402671517192883,-0.9396347014639564,-0.9209534468620528,-0.8775223648720318,-0.16921389985863883,-0.8383277762282505,1.091069704231802,-0.45490460597375615,0.1950014528464432,-0.8771428900270803,-0.6456109722953917,-0.2515507062465002,-0.7056551893186481,-0.7182498348677349,-0.9655196124535588,-0.7052021307801974,-0.8415614467883493,-0.8704015930732172,-0.46651092978296127,-0.7210875527469006,-0.9239829093538774,-0.7840990562420271,0.850062996549972
SIDM00102,-0.911434030225317,-0.6460814831143536,-0.5707271208284421,-0.8068438871143274,1.357093187500005,-0.878998366036934,0.006102513206936754,0.1173540409072795,-0.8222904165524102,-0.6554920329152985,-0.8728710272439968,-0.6952317817642759,0.5136459495484731,-0.7538037282302409,-0.7235885316071762,1.199048188072453,-0.5196453775881364,-0.8708748000503317,-0.49342046930330785,-0.4658387723499108,-0.3799239889788135,-0.9375755092250914,-0.7269940063878316,-0.8152654967575127,-0.7409805621419981,-0.10944155882171606,-0.7316852231969875,-0.9816548235814851,1.8843600029573895,-0.9389506906610102,-0.7018083987736061,-0.9030183331006028,-0.8241737771712381,-0.8330109310103544,0.537977081030496,-0.5411215835838183,1.2237641712520144,-0.6134631704015803,0.36071834793273183,-0.8475124303664018,-0.44682799228632586,-0.6363316417536359,-0.7191039312425102,-0.5171275469799571,-0.06557675863295205,-0.6287600724029028,-0.22034523707890824,-0.6624448763391334,-0.7016102521367734,1.0122735710173658,-0.9766435985939698,-0.5154774894244156,2.3213133911516204
SIDM01122,-0.942773874761679,-0.615484118074851,-0.1965036637785532,-0.634516276330836,0.6274409320633112,-0.8372592290043036,0.7941375039435594,1.1646354357767559,-0.851888622926153,-0.3207280426288651,-0.8495876333470609,-0.8134689360463123,0.6372968467050276,-0.84652869087261,0.008542112373454334,1.2984240466954848,-0.5984524461029925,-0.7975377026325267,0.34316884769778905,0.28068244885415294,-0.09835028008306604,-0.8458680462095473,-0.20657463738687704,-0.6037527122953572,-0.6649286099284424,-0.41367034362147226,-0.7504754247899784,-0.9789166821873809,1.4889906326840183,-0.946168238249171,-0.8011250184318148,-0.8869774288042559,-0.9054523766234106,-0.8274401668075605,-0.0004673148360595469,-0.8270515857765431,1.5321938953317213,-0.3629621436092705,0.15096043347818008,-0.919904461055083,0.9015374069231294,-0.1783890474334923,0.1835484446898533,-0.35083224771913585,1.815867175229067,-0.6772237001830237,-0.7049776723483594,-0.6809125901842885,-0.07233493263021785,1.493900643752179,-0.9426093468164185,-0.7235928994126165,2.581031041146398
SIDM00261,-0.9205624812841354,1.5822944390927212,-0.7341246662830876,-0.226363547037459,1.1431568328076578,-0.9576038479721465,0.5242769605739444,1.9824141013889767,-0.48069688402812155,-0.7412546509632731,-0.8489851397495091,-0.7259884020263377,0.26698837396889075,-0.9143728833006414,-0.06541667747523089,1.5116853757257567,-0.8568410772365269,-0.7338312272951224,0.24051512603529251,0.9626346265633168,-0.16223596869638368,-0.8151347877346915,-0.8000685975124737,-0.41992095531240525,-0.766732264586538,-0.3427305226188404,-0.72766558453049,-0.8924374856043688,1.6058594111893063,-0.9669066977975419,-0.813640432258462,-0.8556323130683617,-0.9376171522279284,-0.8878091145135713,0.05683684694053542,0.0017178922890620065,1.578746211915369,-0.5532423932766054,0.009146301391101076,-0.7518333806196477,-0.371294934964513,-0.568610208296876,0.23911066189894428,-0.4309546989026969,-0.9409879939955654,-0.604048333123921,-0.4357226005061221,-0.6540630730574317,0.0013666468814960877,1.6678971634535869,-0.8988750068820737,-0.5758203799459211,1.7566282104157256
SIDM00154,-0.6287790865386744,-0.342882604594557,-0.7315155315789204,-0.5859076554767103,0.9242789806040345,-0.8857892633557418,-0.3274714272878182,0.38545642580666967,-0.8081017221905986,-0.5926256028586788,-0.870013956422341,-0.7447084275055993,0.10519497589648003,-0.7052022487339932,-0.7512851487261181,1.1332792774254739,0.02171989411932377,-0.7228880837858298,-0.5960835470178284,-0.33297783968963024,0.002218682773202462,-0.6832448868530979,-0.9123371170659907,-0.34823819460016975,-0.5502787398876804,-0.014703542165983453,-0.702024154025144,-1.0674591902159614,1.8682323650732686,-0.895361963674926,-0.5091469048800428,-0.9714990623749293,-0.9630794024486885,-0.8012311222631895,0.3229666602090677,-0.7812943833594808,1.6476245425301053,-0.6407685009499259,0.45111189448395134,-0.8904945632562817,-0.49057000797931083,-0.5326078128560314,-0.19530141560644787,-0.49093932654629996,0.18761135839275722,-0.72062479618333,-0.07399114265311886,-0.5675028261678207,-0.09004124006929518,0.912339017211033,-0.9204205297515642,-0.5967003250617744,0.9190927411233696
SIDM00104,-0.8882605751262159,-0.5978214050050248,-0.8231492998147957,-0.6194413148298865,1.361836333676927,-0.8495010413525373,-0.14787751360793214,0.27066578643437555,-0.8160620841335713,-0.6168090584695702,-0.7951706743960885,-0.6681396942315256,-0.1477168012925125,-0.8097803475506183,-0.9495199458828121,1.6796069157672762,-0.7144217912592514,-0.8573733964408303,-0.5257962516253084,-0.623647224430388,-0.11945681368751794,-0.8817364757215872,-0.7185312409777089,-0.8182362744309661,-0.7486293113932944,-0.005344519556264387,-0.7453417528894353,-0.9424117925252872,1.987041243823692,-0.9588318473541746,-0.8028874677733733,-0.8504676721514577,-0.973771865055556,-0.8737779494003183,0.6474223236214603,-0.4072051806611552,1.4547066245920603,-0.5229422894885991,0.22983269302893494,-0.8847471975662554,0.3651238813426816,-0.5930446814095445,-0.8668657047272692,-0.7175331050861367,-0.4127708175205026,-0.6675683792992021,0.5589729652596457,-0.7397169586858143,-0.6712702352722482,1.119367064556807,-0.9651662245654289,-0.7259085912398182,0.9854161772160557
SIDM00267,-0.8080659612534756,-0.5090484416349976,-0.8754276824392296,-0.6690732768601455,1.1705012589014592,-0.7532630335738492,0.19589560067787712,-0.4883354988070251,-0.6915444899984046,-0.8107611428553599,-0.8419425153226334,-0.790679890574478,0.15336465087638154,-0.7896896736885506,-0.7291786476198491,1.3916706146868871,-0.7169814646311663,-0.5487326999217715,-0.5634304778801477,-0.48971762514776007,0.11923344344523754,-0.6956987245228499,0.7232537877816158,-0.09129120366298349,-0.44231255334865477,-0.20690924372173028,-0.6232573014379487,-0.9866176756391094,1.2690552851355754,-0.8070917978726987,-0.4815634366626553,-0.9600801396149115,-0.8566971481097235,-0.8280386102367793,-0.28508582927639115,1.3858227370940213,1.8599503680240594,-0.46111997090073137,0.026434490710739632,-0.8450239981896185,-0.42559748095953676,-0.03770701620998022,-0.44475104786169734,-0.7337267197027927,2.3020085823469922,-0.6358820952821634,-0.6701216034565598,-0.7371366795069748,-0.4549247881392038,-0.6996602124742018,-0.9430660918274588,-0.8232628270065822,0.13651467280350346
SIDM00100,-0.9096583194261395,-0.18858560938322366,-0.6388959939691947,-0.6108268246151906,1.3118765450071417,-0.9105259631665814,0.14519720947556056,-0.3868108751077754,-0.8290637100277392,-0.6437759227683472,-0.917718850421372,-0.7270338451234533,0.25346598110991936,-0.8932359761175493,-0.7744768771925784,1.29478058919971,-0.623130690869987,-0.841624133139542,-0.5494730258224084,0.4278709513841226,0.1643996757310038,-0.809579536709167,0.5953380724511351,-0.49415668109297195,-0.7132425692272263,-0.20969920932302463,-0.6474317317189533,-0.8770773624922138,1.6382129115637354,-0.9928430304340741,-0.5868762344276577,-0.9387468706211558,-0.9245351504182632,-0.722867398604997,0.275550145923057,-0.6980222692395065,1.5830699843572458,-0.49984666734939953,0.4638242184133968,-0.8680773502804826,-0.6340239659340144,-0.39283006582959046,-0.6820401229566018,-0.468591506048184,1.6844481070833215,-0.579809179847716,-0.3815953907933738,-0.5880957401569331,-0.7245671853697965,0.10200833520103246,-0.8662039770365442,-0.3665525404789583,1.5280425102213442
SIDM00826,-0.8308785538000475,-0.7674964471139759,-0.7149813524169472,-0.773115293179911,0.8319173632857823,-0.8589529716227953,-0.5268808452867124,-0.44279652212277015,-0.6612082984074665,-0.7502791403783011,-0.8654571687424643,-0.8095800048950892,0.2555658083817442,-0.8049289948339089,-0.5362334792391044,1.3097520000197973,-0.8279104916276471,0.4554606421150449,-0.5125092304959806,-0.5602800904442103,-0.39551235672386553,-0.8957359329079475,-0.5512767853596379,0.12469138103340964,-0.024430036710397684,-0.12990822521827977,-0.6848183419250213,-0.8489197536778812,1.7911856899498269,-0.9601452315538823,-0.8072666376270252,-0.9003309845554999,-0.8985462229840578,-0.7554655998449455,-0.4057017392417109,-0.8567192819536615,1.653140577847388,-0.5975654669039174,0.24798259287230132,-0.2591432108299685,-0.6793498175141447,-0.0014431431704322692,-0.6316691181487748,-0.6915587815761575,2.787625982292578,-0.6456876857321153,-0.7719207513624747,-0.8845039142772574,-0.020112035676559496,-0.8780367335823744,-0.9638714456199907,-0.33538593948413475,-0.896455483198427
SIDM00310,1.5131671499596657,-0.3955312666934561,-0.6217346496148668,-0.41551755857238426,1.5824006117368494,-0.8916933974543529,0.32204969331950173,0.2467262752023249,-0.7285473657171075,-0.7412336997957844,-0.8764453071347287,-0.7877182779781825,0.07758925170643573,-0.841225930988718,-0.765436944398441,1.2073222114247564,-0.6906214427601108,-0.834079287269579,-0.6088647721339795,0.16684661638315337,0.448716188497484,-0.9038644096872881,-0.6175923587060119,-0.6261165623296531,-0.7485423747899723,-0.39294644795578426,-0.6850742292540452,-0.9675004250119318,1.6935789455490842,-0.849598094477721,-0.6668541917771038,-0.9335656291316787,-0.9944604387906333,-0.8183706574830317,0.09950939901844613,-0.6656457723251029,1.223092675163975,-0.5224848084563785,0.15554769588783043,-0.7919709887556459,-0.3439593868366156,-0.5114890112872575,-0.4066276918867591,-0.35009087564106,0.8672803286604819,-0.6906136776577672,-0.3396357040522193,-0.6583674582298882,-0.27748050322911677,-0.47815468934125166,-0.9063177847729833,-0.8889393871841287,2.325791640883543
SIDM00482,-0.8903885287859158,-0.6522091511221003,-0.7323456300405993,-0.7558950197895921,-0.9040465426346764,-0.839176905581028,0.0974982587225886,-0.6351201274736665,-0.7841753980389071,-0.8562149869745983,-0.7630902789259544,-0.6949411355241507,0.05048958351079866,-0.7674733455204025,-0.6205287844019433,1.2323416653257087,-0.730614484640837,-0.8543006200044583,-0.08255684169757663,-0.4352876169687646,-0.2584398884708191,-0.8666021627393952,1.1625179828915695,-0.6684593020051788,-0.7460602965614102,-0.7535773101348424,-0.6032194854287635,-0.9434022867164017,1.4892591925051881,-0.9789630826756839,-0.7475455384618636,-0.8096232007945903,-0.863651938618122,-0.8130226637004022,-0.4937025319803996,-0.7804988477607984,1.5282540917906584,-0.4320007438148753,-0.11562811828791349,-0.7575600136352123,-0.4354481314560171,-0.4732994798620214,-0.3407249536939897,-0.6400610184760506,-0.9025955402956543,-0.5189290023673148,-0.6559976725784304,-0.7899275894852389,-0.6043324185947153,-0.6865366970962435,-0.8528549471184823,-0.5293822462954823,-0.3347237106951966
SIDM01247,-0.9034496553937588,-0.7864227015550161,-0.32137930763617356,-0.7719054040093728,0.9720952024954506,-0.8084790443017121,-0.6997637893009384,-0.6479746692186193,0.7061294548862785,-0.7154248503263863,-0.771892587062384,-0.6509335510182801,-0.2870501447361156,-0.8531376166346943,-0.014189659470583229,0.7438863493025389,-0.6996135326264707,-0.8261776698191255,-0.4206151077259812,-0.46095290720532733,-0.4704828289747612,-0.8422485889804313,0.5731745559031414,-0.6550259493784554,-0.7365008510302087,-0.7964021399565719,-0.5768550925642396,-0.8483820187954542,0.9756326532899723,-0.7071738899228018,-0.7770089707861423,-0.8074118302878831,-0.8385943877360772,-0.495639565031231,-0.572296806156561,-0.840579766881032,1.23642841954093,-0.3835799706286071,0.06135133098914421,-0.8101525201655438,-0.49632412044970925,-0.7061309059334623,-0.5573930573166419,-0.6595924885318053,-0.7431608477712577,-0.6238357972638923,-0.7385878449059191,-0.8527948349464914,-0.6264946654724879,-0.7356917486807705,-0.8749265667685524,-0.6316895957036484,-0.5918909154601069
SIDM00817,-0.9102960433258493,-0.2302785071588761,-0.8604206938769978,-0.5506305329741559,0.7831224623444104,-0.7180358131724508,0.4809173096024549,-0.6240978089836877,-0.7473185805232827,-0.8332435685792465,-0.8473367678261116,-0.7898718267272541,0.10191409208062287,-0.4144188756101922,-0.782076933071563,0.8704413628158261,-0.6076833401876977,-0.8580027554729157,-0.580747429268314,-0.029073162562049153,-0.4087402773231816,-0.814297669853601,-0.7344820644699932,-0.7804666968494998,-0.6428070996211841,-0.6136944579719622,-0.6337521620734042,-0.7635143897935748,1.050547871914764,-0.780575752635453,-0.6518764493724293,-0.8441313476851805,-0.7255699733669351,-0.7306408049566813,-0.1826680395867852,-0.6884859571810454,1.0665429184691915,-0.5432771963817845,-0.07885618171259692,-0.7781725430021201,-0.3654730410951999,-0.35018284206603373,-0.6295788148146135,-0.6031301636008275,-0.7748678261698043,-0.6096216244852453,0.975551517069848,-0.818673947178899,-0.5875949232951966,0.046377115245381906,-0.9268604132229386,-0.7196865289263242,1.278177444679193
SIDM00448,-0.9302812669505647,-0.7317572524674962,-0.7972828263851589,-0.7392848860147411,-0.7611910297704504,-0.8193947638504111,-0.5014304476103916,-0.6050101906065789,0.5445808223481537,-0.9482552168027653,-0.765128268442113,-0.6965477979808736,0.21180165517417412,-0.6283740509587641,-0.46984261927975624,0.9201025634859676,-0.5894690118806442,-0.7752754911459853,-0.485893489690876,-0.2916228086843922,-0.41154609162649525,-0.7914388703759113,0.77620277500959,-0.6380351529713703,-0.43815408383417537,-0.8432086352339178,-0.44664957888923024,-0.7317103398162582,1.4253027542340861,-0.8623953736080135,-0.5670701823588148,-0.8499219124991135,-0.6668492683459883,-0.8041512252441153,-0.32522931725982906,-0.7649735265611065,1.3042612436053456,-0.5302308073869082,-0.06192834958738408,-0.8673953125761261,-0.28442830694023963,-0.6256683584833095,-0.6992460736108886,-0.6292783239459705,-0.944654226573439,-0.6021821919923491,-0.7763146401066463,-0.8247274013356626,-0.4939478759347842,-0.38416803724220183,-0.8954150898425375,-0.6480539986108088,0.7533434350975765
SIDM00086,-0.892699774886979,0.021039308185736297,-0.731057149050017,-0.8064310663677056,1.9078832874247622,-0.8953247475004521,0.6035797701013884,1.9180115207703063,-0.8288687740454584,-0.843093215520059,-0.7941391571893232,-0.7634616416983302,-0.1669880331056371,-0.8623272383257231,-0.7611822973485423,1.5364462395311849,-0.6883714276465829,-0.8704421944026389,-0.5969275147988056,-0.22300177877858365,-0.4448816116342479,-0.6923128529253345,-0.6178616218126051,-0.7308068498371453,-0.5145092458360092,-0.6382115771334204,-0.7722851615316909,-0.8977343516948143,0.8576074854408363,-0.924996780275396,-0.5769327111385817,-0.8841756223180693,-0.9584138432628677,-0.8341003378325988,-0.4090187073831694,-0.582304974995542,1.2290757523908702,-0.5688679902759785,-0.09724736594852336,-0.8492632461336763,0.0024625588250397294,-0.33061603215926966,-0.8137454219627317,-0.6570872957656072,-0.035407872518776105,-0.5502620477205078,-0.11183258810785332,-0.7164900205082503,-0.5920047231379162,1.0436964615971431,-0.9382243479215685,-0.7909812814126387,0.7563147555025423
SIDM00466,-0.9537899472450129,-0.38041387537742916,-0.6592873243343873,-0.6758276738887534,1.200311602172318,-0.9518881663906669,-0.18460551786072735,-0.3296125144720598,-0.859173739187316,-0.8710505178279829,-0.8981828065079058,-0.7527010965895313,-0.18938261398869746,-0.8352062926822915,-0.7849072675346538,1.5397774064474234,-0.7369191043355464,-0.7576641613376939,-0.471445868593097,-0.09080265775174635,-0.337822120055606,-0.7791636660200255,1.9556408361608522,-0.6267585638889406,-0.5806674644474864,-0.6984741714050086,-0.8205583507604459,-0.9067642655033871,1.5114920845510322,-0.5541253674429668,-0.5817982360390587,-0.9002477197567639,-0.9356715261821301,-0.8504104392528321,-0.00768608688481659,-0.5437252835791782,0.8489421291043683,-0.7031866459592102,1.0652138597403924,-0.8867522793419178,-0.6669152748080212,-0.6787164014249877,-0.835978196175489,-0.45715401422136853,0.6441923740674227,-0.6689566963687764,-0.7510356344951568,-0.8681884552483059,-0.47848380582816225,-0.6953535571193327,-0.9762839712954506,-0.8550876407734528,0.8868850260366499
SIDM01132,-0.8935198036410767,-0.5106118350356966,-0.20436689766810606,-0.5513971817429498,0.3228490447806383,-0.8651788686063451,0.894136570254669,-0.5681199087078318,-0.800141132716318,-0.7917412830474754,-0.805589350990787,-0.6886817846235769,0.3952709224123664,-0.780886409083283,-0.5495142108088363,1.4013119095877675,-0.647129870852875,-0.8168706556590348,0.2660189992815982,0.405656821757951,-0.0030303585836642484,-0.691359513407365,-0.647175422757853,-0.6982212082396607,-0.5846517554365913,0.0650081814807284,-0.7209388542739832,-0.8903944735848799,1.0968800775152054,-0.8497018101906145,-0.7901669449269089,-0.902863337543968,-0.8941817786106039,-0.8260856764692447,-0.37986402836818683,-0.6031741973499278,1.4040516886431065,-0.6334645092999399,0.3939690957841204,-0.7870424994961188,-0.4022166628725091,-0.5864024279179093,-0.5562357648242882,0.24322769831916743,-0.5114029159038249,-0.5397920051685696,-0.7042790165763375,-0.7269028765056967,0.02334394487971452,2.00072221435797,-0.9248166435344525,-0.4806430580494786,0.5022998997876453
