,CA5A,CA5B,CA6,CA12,CA7,GLUD2,CA2,CPS1,CA3,CA4,GLS2,GLUL,CA8,CA14,GLUD1,CA9,CA1,GLS,AMT,HAL,ASNS,CA13,CTH
SIDM01133,-0.6518267685670349,-0.7732065470756027,-0.8285304340927389,-0.7056709422850067,-0.8639085188249434,-0.7989854078027465,-0.8669830642663947,-0.9235222570909587,-0.9381446118087933,-0.8201234384291004,-0.6687041772596547,0.005708620216064471,0.06903656098634713,0.6907507640572054,1.0351532981042806,1.279594995155892,-0.9227194380528333,0.2199494215295988,-0.6108688359156044,-0.8017183978698745,3.308403893229174,-0.8726152049782865,-0.6823456168865738
SIDM00244,-0.5649527253706308,-0.915155731830798,-0.7494632007697066,0.6146555036470667,-0.8456210493026043,-0.7680792709109737,-0.8689898135357889,-0.38495959095622495,-0.8838707135249922,-0.8137986587621654,-0.7641511435821543,-0.24844404479806878,-0.895852007690395,0.43818715025556615,1.9775451667954285,-0.8740492765975447,-0.9117882858484453,0.4537388591238263,-0.5954796541627497,-0.7884690628482403,2.333872090387825,-0.8332877259117804,-0.5288109322047091
SIDM01161,-0.5196201979637249,-0.7567992423602148,-0.7655587258769211,-0.4379919102388909,-0.7661720664182687,-0.7533533522971787,-0.831784500471169,-0.7250132915139766,-0.9400740349838659,-0.7491896897785647,-0.8190662532766607,-0.22637357866899574,0.28059075479218315,-0.920250566527301,1.8918124712693998,-0.6684095255782824,-0.9084359345893036,0.9428891723680484,-0.47610663142511783,-0.8005462334051116,2.2991143591698306,-0.8456603347015286,-0.22627935538940291
SIDM00579,-0.60652318487584,-0.735034117529817,-0.8424980911683492,-0.787335411552757,-0.7820311997992855,-0.8284904932562872,-0.9350565163762279,-0.9576899941688782,-0.9507628089305236,-0.7189412392312622,-0.7886108359166915,-0.29355561050294127,-0.9434049793941365,-0.796296489423233,1.889361857570341,-0.8510213250363785,-0.8468902510695776,0.514001126794204,-0.38217235606765804,-0.8390677240325102,2.3823393316905133,-1.0011459451224436,-0.08631023127140464
SIDM00699,-0.4215932672095501,-0.6941470232844509,-0.8638504676992711,-0.568224854390549,-0.7912229419300317,-0.8570589460033513,-0.8733580408526584,-0.9529812861592275,-0.958863315782794,-0.6695898867356682,-0.6217897585981558,-0.02261456841475596,0.4580653456648723,-0.8739105582527247,1.381789420308596,-0.6889199459015923,-0.9148566489677685,0.04064767889016995,-0.5422763106369345,-0.8176334644277004,3.241688208997364,-0.8020061634575543,-0.6119730378766872
SIDM00721,0.37470773731932805,-0.7086036774946225,-0.6134282238909872,-0.7987297682925559,-0.7528298714277506,-0.7179536380293878,-0.9318901710459382,-0.94650779710428,-0.8921727711409783,-0.2093520369448013,-0.670944745648665,-0.26507653360706424,1.0871132234242704,-0.5112026139060828,1.5399580801283896,-0.7779680700915992,-0.8652248278694724,0.26294306378597143,-0.6528216710891194,-0.8660847997286986,2.6534686482259544,-0.8723847043928187,-0.8758080181434053
SIDM00082,-0.5766285399861416,-0.7979666174851372,-0.8241765034987372,-0.7409192320562759,-0.8422905488522953,0.5418082688870369,-0.8701646784862392,-0.2552947507276541,-0.9371355927379129,-0.8498625312716727,-0.8429957679410495,-0.29057575469667346,1.294105857813425,0.7721266483910724,1.9584687399417646,-0.8868252133637127,-0.8112077676246628,0.6109725381316178,-0.5900170908962887,-0.7036495105910741,1.7182591460660481,-0.6755666595905963,0.3245705453624855
SIDM00320,1.0585802174348349,-0.6566706106078873,-0.791076440729758,-0.6998833655073159,-0.7668066205808521,-0.7144401872459658,-0.8902449664522095,0.496255209346993,-0.8549769894717613,-0.8878259207442486,-0.5943199897282666,-0.06469050285253969,0.4190370317211828,-0.8138582714544657,2.1598607424412153,0.16669106525226293,-0.8577935372355523,0.4236371621620991,-0.693546052061581,-0.8080840627637141,3.271077038953945,-0.8778053115881232,0.18393344638547943
SIDM00967,-0.5786046497059898,-0.6819654090525699,-0.8067762661900743,2.116169105418302,-0.7844158848541405,-0.6528016511655436,0.4109940597039449,-0.9312000008415615,-0.8477404535881687,-0.8724381800661535,-0.8508413441042786,-0.5151059134239031,-0.52258045962919,-0.745329703098742,1.7951022836218185,-0.8147327832766111,-0.830026962465138,0.2923780762549779,-0.6154645656426485,-0.7310584799672789,2.4392543347300606,-0.5677370792362285,0.08696429790969323
SIDM00508,-0.30811124884240654,-0.7004850871827413,-0.8098018649512582,-0.7282686117981838,-0.8829769610696474,-0.9145179515573263,-0.8305808444831836,-0.6747435704890624,-0.9427079822004342,-0.7344065415975177,-0.6843765639019412,-0.14605900956075088,0.9137190260478981,-0.7999872343441662,1.4445070763229084,-0.8111459636453611,-0.7993898920320125,0.154084425790243,-0.6429126403285887,-0.7539890964734477,2.8489877586859826,-0.5662290441164265,-0.964267439915173
SIDM00859,-0.46781515819426034,-0.7153148357487656,-0.7787592313848275,-0.7411864528870072,-0.8703935053028324,-0.7778631689683156,-0.9197561819930372,-0.7593128505001899,-0.8154448433780347,-0.902031259036782,-0.7640122205624668,-0.5278632998171918,-0.870957835899525,-0.7113580573717436,1.883093879698096,-0.828780206814118,-0.7225788430613055,0.8336769395518816,-0.6241322620212646,-0.7708833168363054,2.454420003550825,-0.748054110489164,0.4492537836536524
SIDM00393,-0.6040800717782485,-0.8896278542561827,-0.7941022768676635,-0.4275106431899144,-0.783460858895179,-0.7350033642060452,0.7830977231150562,-0.9922214210652299,-0.8448896234785016,-0.7777778106264482,-0.6206109317334699,-0.5920409271897272,-0.9424720983406653,-0.7530484872258045,2.270785863698051,-0.28525630740553853,-0.9092709197994242,0.8005339920673246,-0.7011956213453081,-0.6257047912427135,3.254702718008093,-0.6119104370935363,1.6681530529265176
SIDM01174,-0.3930264195216123,-0.5079121128620374,-0.7907910685496219,-0.682529024670256,-0.9009130856963667,-0.8475614929527985,-0.11558853997098298,-0.7956965910931677,-0.8540559972932967,-0.8650086252096753,-0.6054804080110395,-0.38723073503272226,-0.9227484011689149,-0.8334368175300225,1.7647892307142252,2.2075021677977245,-0.9094216380665359,0.19088145076194885,-0.6660736389421993,-0.7902861751474133,2.1858058472030026,-0.7127800920833964,-0.493647421466739
SIDM00530,-0.5591309234828411,-0.7306867839284555,-0.8051016194693761,-0.6535105951583424,-0.7703465584098399,-0.5720349286209601,-0.9971958160355182,-0.9405171027888423,-0.8422009138744924,-0.7077058477219604,-0.6780222706691741,-0.5004508154001346,-0.7892796258963568,-0.8485272329600245,2.016506134264015,-0.5742006335326904,-0.8067953565612251,0.3388444485937669,-0.5741266543970613,-0.83367154755355,2.7270073413876705,-0.14869512770541812,1.3238095850510982
SIDM01149,-0.4309261260023046,-0.7081506281137184,-0.8216931579834993,-0.7553829125761432,-0.5136444903827534,-0.8208440642995585,-0.7595666790851355,-0.8431257492603881,-0.9196145856351051,0.24133876605333193,-0.7693402783658171,0.27552228855062083,-0.9706685031080091,-0.8058548240356429,2.0307726309580145,-0.8556339488787047,-0.8047858718477189,0.3858688624501826,-0.5303719860226626,-0.7867419954729002,3.2620891554439124,-0.8050532858160143,0.6712898760811431
SIDM00243,-0.542856921103505,-0.7902409748954341,-0.8725304161336945,-0.5475752042986944,-0.767290090682975,-0.7356681655699646,1.1612324644855083,-0.8833065396726232,-0.8417414205521108,0.23573850278002229,-0.5993053124036308,-0.030888858671176262,-0.825516211094003,-0.8478787423665369,2.519117950103402,-0.798376798015803,-0.8837805499164668,0.19201568704836533,0.04200779695922809,-0.8098211664002939,2.588817285941196,-0.7725442674344257,1.1696710563456783
SIDM00176,-0.5980788068064193,-0.6912558164699321,-0.8079462628266424,2.0394919920134136,-0.7890684700839687,-0.7949925460260491,-0.8266026516407071,-0.4760849832971644,-0.9548242132223091,-0.9108918087770143,-0.8646925941340893,-0.6004898707396271,-0.952566620611996,-0.7882891998961734,2.013907878967185,0.7875640169226434,-0.8419082206261408,0.8615899486210543,-0.6196131104646029,-0.8642828281444649,2.7202700017056793,-0.5745937861794963,-0.03737017472281632
SIDM00422,-0.5212236391362898,-0.791400838408828,-0.8344562904904627,-0.6392075189264362,-0.7627149459436513,-0.8152456761195558,-0.1282764095518807,-0.7811515349396153,-0.7442903850106384,-0.8550688813020559,-0.846455250111369,-0.7021374517160177,-0.9109836016585825,-0.8250954284153016,1.9753011609055697,-0.8286336105184297,-0.8244002182531498,0.8914628535734593,-0.5515871998460333,-0.8003385698249632,2.539356419716954,-0.4682527342638953,1.6925759185666627
SIDM00532,-0.6496491340651601,-0.7535867403667945,-0.8016088742003584,0.5173073485229058,-0.7682711826546076,-0.799680919657245,-0.47400932087671716,-0.7132687749731067,0.16899588116921652,-0.8270682029396861,-0.8464276512894924,-0.43395969466350354,-0.9836649046800994,-0.7922078282506722,1.7284211460854995,0.43810264213868244,-0.8532544188664616,0.7502333014263342,-0.6128173546798108,-0.8026799804879513,2.000303536186992,-0.5938265664231038,0.05000848533854805
SIDM00077,-0.7726409743769155,-0.7103234857744616,-0.8457914416696638,0.780095109154801,-0.7686428773335541,-0.6941421492209784,-0.8007705670240525,-0.6662745164332314,-0.9214614041951442,-0.82967929858075,-0.8512525525122293,-0.3729550949887066,-0.9489804644645672,-0.9801214664863439,2.1975706598362708,-0.7057254903164095,-0.8406662633063794,0.8087101706210336,-0.4798441384654086,-0.8339395763176279,2.5647762429507797,-0.5074753794031212,-0.00720517107042491
SIDM00561,-0.6877649742575779,-0.7403685725831723,-0.7557981939201492,-0.775230644123868,-0.7974232840697508,-0.6868730286704909,-0.7823503088181459,-0.9287566389568293,-0.8731743597731846,-0.7371509301379462,-0.552504535551957,0.043811249758403614,-0.8516382240407949,-0.7903659949627498,2.042024035408589,-0.8021854358400229,-0.8343217094333388,0.8701333293242911,-0.5711998732156245,-0.8031379348304007,2.983243071297464,-0.9020744908050915,0.25975615127532853
SIDM00407,-0.32907052169321804,-0.7652647856468728,-0.7894270990023687,-0.7448421258274017,-1.0210250625119028,-0.6896600411052527,-0.9177931423889318,-0.8488887776745311,-0.7770710552284398,-0.768254191552874,-0.7829854816168502,-0.5265049583962541,0.6602393223553391,-0.791600236061103,2.0963382992117445,-0.8898144222204221,-0.8462872059723316,0.7938571167301236,-0.45915264710462217,-0.777147826595939,2.752462586860132,-0.6514652726087031,0.6324149079223889
SIDM00631,-0.5316588747137546,-0.5459432470534975,-0.7949434771789385,1.549548117445457,-0.7074203527540345,-0.46707605116330975,1.5205443112353259,-0.8405009889221834,-0.8927561974202619,-0.9286595053426372,-0.610534796786737,0.533260805121875,1.2092865126671601,-0.9060021869193109,1.8901776752686268,-0.8020287057869679,-0.8995793934920404,-0.30199506664047043,-0.5844349614361413,-0.8108473602851786,2.3823392195522217,-0.8150852087330728,-0.8617934628248503
SIDM00324,-0.7646163106746994,-0.7844789481239398,-0.8126037980443929,-0.6630257003792742,-0.7343639475763096,-0.7638093023361796,-0.8725849172466497,-0.914240885631705,-0.8606558461012426,-0.8153576679286858,-0.7492060063824801,-0.06068467873391991,-0.8799009393047302,-0.867402127329053,1.9874436513115703,-0.9204776034266897,-0.8662936466504819,0.5617282968829087,-0.6505454606005592,-0.7817089310151888,3.275930745490712,-0.8252582141124492,0.7454522247046467
SIDM00410,-0.335240915796597,-0.8536325820478988,-0.8104821548735094,-0.6570981025906375,-0.806967047827208,-0.7658954514743953,-0.7733116174265297,-0.3950162637145818,-0.9288728519535111,-0.6635247883276038,-0.7574699882787997,0.6112794597865967,-0.9663706318648126,-0.8081793021970552,1.8918376027660357,-0.8903843516667227,-0.7985046095478366,0.7668224409582083,-0.41758075462966476,-0.5008918434070485,-0.10486753614201835,-0.8253197264336496,0.338175184247958
SIDM00483,-0.6413229920858238,-0.8263731876671498,-0.8580968831518705,-0.07409160248896707,-0.7878596010516916,-0.7726918260077762,1.1637557318880032,-0.9036343079464804,-0.8027223316541635,-1.0136299325653229,-0.7444893148844772,-0.21869290968676436,-0.673601390559371,-0.7826330869566861,2.251770644635297,-0.656557504877945,-0.8804373512886028,0.29422593999192836,-0.60023600715489,-0.8270078664159823,2.75089963556099,-0.6654985668560023,-0.5512620406370268
SIDM01187,-0.4748410637079704,-0.7337380510638498,-0.73886156804658,2.148178159878787,-0.7595926551640947,-0.6235324677425518,-0.9513625971650275,-0.9881495743867803,-0.7960717184133136,-0.776554105256853,-0.6554966767668925,-0.04990595610912057,-0.9426593142366987,-0.7511051686260267,2.2734336613910413,-0.7909561460691172,-0.9374239020869779,-0.2082849282848982,-0.607000890296849,-0.8165622112177391,2.431292253878055,-0.8822462173902591,-0.8354437472216828
SIDM00216,-0.26960606225917827,-0.6976860848467494,-0.7832743098613655,-0.7255784730302809,-0.844988301048559,-0.7815626550682195,-0.18786099656142136,0.9443005283413721,-0.8587780879288089,-0.6942178873250301,-0.5170908876686409,-0.117729945360609,0.6701838602804141,-0.7334291663515226,1.8525497490443028,0.7186861984042835,-0.8315223486137662,-0.0004069390965123822,-0.6284367050261253,-0.7750699166823093,2.5998674395133925,-0.7173830565919445,0.41090650849553717
SIDM00199,-0.3470369928749961,-0.8695631147251421,-0.7880760589092891,0.5787417979881685,-0.8726394172386865,-0.6789990169399746,-0.9360064566742539,-0.8797673486932697,-0.7740372030074938,-0.7205549341792344,-0.7489632733879876,-0.452612789772979,-0.9670485729057992,-0.8306766103170041,2.525610626416474,-0.8702523339047331,-0.7933230204568864,0.3820754469320881,-0.5992138143755594,-0.7970640240794433,3.19894748280602,-0.6603929482333847,2.2625280518936584
SIDM00234,-0.1602530936777078,-0.5697897110791543,-0.8502778310892684,-0.4489183797939015,-0.8287444006662066,-0.7637223209107611,-0.7950369843345106,-0.8828324950842047,-0.8691656028710822,-0.8057791534987325,-0.35840473551682417,-0.1425351203228045,-0.6718265709984385,-0.86984161193425,1.7225434470274168,-0.7304986389551896,-0.7672722088967698,0.11515966515400862,-0.6283354948404789,-0.8375366637936169,2.2206127370291036,-0.7614382414229424,0.2260425320398331
SIDM01019,-0.4728977559248297,-0.5327542591317468,-0.8304987132320953,-0.59729066141051,-0.7964341215024461,-0.6395029633275263,1.0758663572255722,-0.8451854463556003,-0.8031494334722816,-0.7314801317246118,-0.775958670264981,0.3743933830936808,1.0729623812890385,-0.9077310623299661,2.2188201923463087,-0.8977644191266222,-0.7583344119711869,0.43299359288537903,-0.5678173116948335,-0.8011394500726879,2.4954016377700445,0.15302347916801906,-0.16776129939875917
SIDM01114,-0.4257586618780535,-0.7318937069999867,-0.8422407325124316,-0.4572554438733632,-0.7029685685962372,-0.8750012696709687,-0.5943651313460022,-0.6417030694068738,-0.8039991255713396,-0.9943184366226726,-0.7016886805834778,-0.42369574356155715,-0.9324865700670228,-0.809308257467262,1.7893510517068334,0.7059862786391065,-0.8769529090493224,0.21273462934171053,-0.5586977197767657,-0.8496656795347483,1.5575120679290124,-0.8411931322878861,-0.8206492168738216
SIDM00584,-0.6466943537440837,-0.36131829448765274,-0.8841872045791614,2.057029899692234,-0.9095774301517539,-0.7591593726296659,-0.7885781643634013,-0.7664600404823358,-0.8882361809719518,-0.6856527507572666,-0.8072388061005508,-0.34564195113526275,-0.9518529742378483,-0.9224123940693592,1.8302757249193673,1.9526153393632788,-0.8454865975022667,0.28118409302238345,-0.6448740966583559,-0.8437746616226034,1.9070327156514393,-0.7181759143674855,0.18410123112511392
SIDM00043,-0.3218912680110836,-0.7168089423125954,-0.8346660510737675,-0.6758933212018073,-0.8540156519245079,-0.70643894061617,1.727281267809498,-0.8973836982648482,-0.8933277653126429,-0.9220220196683095,-0.8536478634653064,0.2534844042896052,-0.847379572835122,-0.8672891846080183,2.344797240242784,-0.6851465205475868,-0.8960863180654177,0.3815321230848965,-0.6383690537720293,-0.7854406599000519,2.2067723108590793,-0.8360547073490878,-0.252777895973738
SIDM00498,-0.13176552719125514,-0.7837552003405974,-0.80925133277042,-0.675670640550876,-0.8011078884696843,-0.8227729586718805,1.0893121482553325,-0.5827581540315383,-0.6966390564657503,-0.6648582101201398,-0.6668848214353434,-0.17560483733411372,-0.8869396331194606,-0.7145539188278712,1.9238281548273881,0.3813033222343014,-0.8303095305295479,0.8342341868362732,-0.31985509857337,-0.7937511294160438,2.793832527523116,0.05754385699821752,-0.0008366831767083002
SIDM00406,-0.5137969315537332,-0.6043712146816372,-0.8088440330528481,-0.721036176533908,-0.850624897312771,-0.7361498400754856,-0.776414673571764,-0.8975820145923344,-0.8477386050904381,-0.6940364852088723,-0.7958469955448456,-0.23558406619267672,-0.8869041141808979,-0.8312171468177415,1.9526321319216262,-0.7126627474213939,-0.7718669765609151,0.6512732717745945,-0.581305396687312,-0.739508528244278,2.8285897245170393,-0.6740235362154073,1.3106652341165541
SIDM00193,-0.4103656959375487,-0.7505472034205871,-0.7623599318873517,-0.43857757775783196,-0.8800437003450478,-0.7109746371170335,1.3051936326527878,0.6980558325014263,-0.7464313804145655,-0.7178033431621296,-0.7349041598289008,-0.5480622952622813,-0.8928885719676267,-0.7134246843729546,2.0689516097154392,1.199401645674941,-0.23362490803763178,0.2694008925045839,-0.6673234380303197,-0.8094781008959037,1.9684706468966842,-0.11491189060754976,0.5212581888915505
SIDM00045,-0.397841005284571,-0.6934938005498068,-0.7888098213029652,-0.6247238111938117,-0.8489085720468384,-0.695632934921819,-0.3602838905249587,-0.8952835461868519,-0.7986233813758168,-0.7608270564551832,-0.7357719725076248,-0.1857048446247897,1.7012417383442378,-0.8185563515401912,2.549299503825971,-0.8252110281981432,-0.8475645724197884,0.25289850361416094,-0.6525318949925859,-0.8070547488505867,3.2015983700425235,-0.8010200319973746,1.0915143618149186
SIDM00655,-0.6184930658384087,-0.7995387579016631,-0.8252501386724376,-0.4199239713219426,-0.8388796098499648,-0.562221330905868,-0.029081147985651135,-0.5069886662449788,-0.8524597730576744,-0.45138329563031626,-0.6612772119736366,-0.23060879273006346,-0.7973721165061487,0.6973008667821169,2.7438171511252194,-0.7402285822275892,-0.9252489652622097,0.052968376726149645,0.07249230957018471,-0.7737286146318053,3.237138012591554,-0.6240908374451675,1.8590554234789523
SIDM00214,-0.631744365809281,-0.6377592563227824,-0.7706171019946959,-0.5551905524181098,-0.8382257825386774,-0.7338582588761455,0.2109403436506888,-0.8709030857325762,-0.8061490559720564,-0.8100328994726389,-0.5813255674268901,-0.318145816245473,-0.8365690105557532,-0.8637554997134211,2.2150997843215805,-0.7872209797406314,-0.6909644023129566,0.22150043193726054,-0.61259992380828,-0.8196033074904877,2.5895537202001875,-0.5443763386664272,-0.024142641465379224
SIDM01007,-0.40298780991542393,-0.62068247454069,-0.8063725031692638,-0.7343889211509741,-0.82938207158438,-0.7221008744964864,-0.809574090441185,-0.6893759446345046,-0.8755684015165823,-0.6617881607199905,-0.7146579941094456,0.07051156386776719,1.3338348926163075,-0.7026737410153947,2.0696047482366846,-0.6941757913112604,-0.7931865760320005,0.263708543324224,-0.6483957389185642,-0.7543366215447956,0.6038482270704506,-0.7956890440966596,-0.1888132748542016
SIDM00262,-0.4626269142921279,-0.6700959536413588,-0.8033941134434135,-0.6844446214069405,-0.9326997910322926,-0.7796866862212551,-0.87545217812615,-0.6347029219272944,-0.803247076825585,-0.304766538849302,-0.8107182328123288,-0.20651050808778926,-0.9185387234307949,1.7101692225010101,2.126240549952881,-0.7900066618838458,-0.873325419272691,0.5185742106646629,-0.6571783060085767,-0.7126674350155909,2.4230015198242087,-0.8225991024897479,0.39287023531830334
SIDM00591,-0.3036856345674837,-0.8801767409614307,-0.7831284099579547,-0.7415313084612734,-0.839375335419746,-0.5623088998104269,2.5077723110867907,-0.9609233056260175,-0.8146392941564231,-0.8044035867673048,-0.5799418043384558,-0.18934279233560666,-0.7113482782328095,-0.8731788745109754,2.3799069689654995,-0.8476664050029563,-0.787915962883295,0.26064194951593495,-0.664498674014992,-0.8223995726330073,2.159597060547687,-0.6775813452638755,-0.053923416651185094
SIDM01197,-0.3482548043159197,-0.8186961843587292,-0.7569220699682649,-0.7084430712380247,-0.8015232977691304,-0.7117490413709522,0.9613687969050668,-0.9272190241505068,-0.3762763082847011,-0.5596183226065622,-0.7165706387888356,-0.5408236814581717,-0.9992107033131898,-0.8369543347668652,1.9742669215150557,-0.7821778071969476,-0.5057104481088299,0.2095133459597065,-0.5599475956138253,-0.736795978387764,3.220881122717289,1.0929856790890013,0.7813396977208975
SIDM00905,-0.5233323096978514,-0.7146754785810236,-0.7923702521597139,-0.18977396448547415,-0.8068246899681605,-0.7351795941948824,-0.6635525511806867,-0.9779638698057413,-0.8504623144956379,-0.8505068283763143,-0.7091695950018767,-0.38855380727224026,-0.9234089975404031,-0.8378125670050066,1.8209143518376782,-0.43195822674221873,-0.844688922298358,0.11592260079009743,-0.5994428836514357,-0.7759471621505853,1.9602360801833474,-0.7724187984175154,0.7830024042190228
SIDM00180,-0.6404746041922948,-0.7628727694525923,-0.8076884659526496,1.5282998701520187,-0.9422177783615254,-0.2049883088648384,0.29383711370533216,-0.3963415978706498,-0.770389648786655,-0.7781057824410575,-0.760814324883026,-0.4914034875444643,-0.9596262031187848,-0.8209940750662825,2.0798016711184077,-0.294617708013826,-0.8644926563574009,1.4588859152640925,-0.6543508285341056,-0.8422602201188256,1.8627107774237082,-0.5238618654702901,-0.08737686589651229
SIDM00323,-0.4453982305608408,-0.6984050184866479,-0.7723150334228177,-0.6696563050364558,-0.8229373356813967,-0.7192059572861237,-0.6075361691146841,-0.7977955301100587,-0.7935888520721376,-0.7235163454253638,-0.7757186425825628,-0.33410756242692013,-0.8825059347066121,-0.9524669504685978,1.969134902172322,-0.7392400156805636,-0.7754993928510593,0.8492246316011123,-0.6230236299525719,-0.7595283652475221,1.8988559670499976,-0.6863740893268511,-0.16447923123869862
SIDM00113,-0.6302995011813919,-0.7391719387846563,-0.7763604754982135,0.388675754879856,-0.6707013814043532,-0.6188847596768318,1.928664305511755,-0.8771479718863234,-0.830888580954427,-0.8258358240662419,-0.78712047830822,-0.42237314404816123,-0.8874643899170325,-0.8206343446001716,2.0552856992934596,-0.8439448626633962,-0.799627120595211,1.7281825937783526,-0.6428746232443882,-0.7987702621744845,1.7527070751994855,-0.40543751200648787,0.23571318794935603
SIDM00551,-0.6383300983654716,-0.8236008987992147,-0.860354722273437,-0.7631332423618872,-0.7470561348743405,-0.7007713825370994,1.2132017080082311,-0.8374810211942079,-0.8188709411394632,-0.8249465026026962,-0.5417255867826065,0.04697108203449512,-0.9107054936956348,-0.7340779394028775,2.5727373357283976,-0.8537370855024955,-0.833231635808037,0.41492202634265124,-0.6152232947228966,-0.8275425681071644,2.919599151649631,-0.7068941459789734,1.5092190851233882
SIDM00958,-0.5052306678409757,-0.61849619655983,0.872013501298509,-0.7407476444573987,-0.8282055349734564,-0.8197369497417909,-0.7913034933665865,-0.8738879582550412,-0.8622721822752243,-0.7337946044964005,-0.7256157722297206,0.33479623714669604,0.5949176953535192,-0.9233538411395806,2.169780018333667,-0.5783596019530954,-0.775483073911571,0.6932139227782356,-0.4301518321925437,-0.8410058546022209,2.0388491349627786,-0.9259146835914618,-0.5016549957936595
SIDM00659,-0.23231639925703002,-0.7887640749415803,-0.8581706248569788,-0.503680042890188,-0.86210865586775,-0.7979041721052811,-0.9871052968930552,-0.6017916532219838,-0.7932510548664208,-0.6162677021290411,-0.8084463243785819,-0.4397466253996303,-0.8044486038199479,-0.8563747089264279,1.889478095466406,1.1469208299133353,-0.8201452962563024,0.5520047031949615,-0.678479591361191,-0.789035094436989,1.6888723790823081,-0.8215586865449025,-0.3357881140057578
SIDM01168,-0.6608467894720078,-0.6791730445942705,-0.8298168367089193,-0.7271848869828167,-0.7393066975107014,-0.7012015049089145,-0.6476191532326564,-0.9205449095869935,-0.8645334488958553,-0.8972014918607915,-0.5482830499778693,-0.14822733000213073,-0.9580966277505322,-0.8106711232544929,2.1961936787508884,-0.7831883837178563,-0.8488494871370065,1.0912098311582583,-0.6247933905737565,-0.8595517298658463,2.6058886989324326,-0.7298295422605283,0.6809969118195558
SIDM00968,-0.7889073141376401,-0.791444033484275,-0.7921761404178793,0.2333570398892086,-0.8005171877232493,-0.7352180862692332,0.05729786289215793,-0.719320377008015,-0.8101762562804958,-0.7510250397654626,-0.75013038510325,-0.35066436761928105,-0.8999165936677064,-0.7869250477944971,2.10429447180352,-0.7875524770391888,-0.8212757357953003,0.5641258671873804,-0.6892049345532458,-0.800448531778545,1.3647162820764698,-0.6449670221274798,-0.09720007460599488
SIDM00250,-0.6576922282399833,-0.8510612972203964,-0.8026756303887214,0.3404354949430473,-0.6087756540660512,-0.7055580678703707,0.6171393444634022,2.2203813847960445,-0.8298964438803116,-0.8649794406019153,-0.8155511496452197,0.08494547250468718,-0.36762674734354,-0.7929135921140318,2.213888593167896,-0.6919982804697389,-0.808263825505141,0.34388396106811464,-0.696588232900342,-0.7462747011705253,2.5698977376604972,-0.22975850633632347,0.42912645898619944
SIDM00252,-0.7043091577534175,-0.7727830859980394,-0.840938624081801,-0.5548040812762832,-0.7420900926679144,-0.7263533657042534,-0.6388587041154493,-0.6750551076384282,-0.8683736290027408,-0.7928224659342484,-0.5992172566909661,-0.4966115737527772,-0.8187011308764904,-0.8451388306825056,2.0643445746055025,-0.17238681402008627,-0.8354716941118622,0.5021904926288842,-0.684421574014669,-0.8021321104077463,1.9429974039488085,-0.836304281204781,0.5430607418105934
SIDM00242,-0.5153212964051823,-0.7099377340097389,-0.8896711200647218,-0.7486297656337388,-0.7677506958673286,0.0702351923490564,-0.7747386909122608,-0.018495466202650884,-0.7205397336744506,-0.713466720339868,-0.8128224716368374,-0.31361325306696786,-0.35017793237259226,-0.9048254872341104,1.9114968035363968,-0.8247333851455587,-0.7963124576898871,0.3484885011730968,-0.6546390493681585,-0.861924883154106,2.4552806494256685,-0.8072494916048122,0.6052819848793649
SIDM00438,-0.2211623493351027,-0.7322418977570038,-0.7555617256779837,-0.5847704243665774,-0.8654166942594573,-0.7412154082437895,-0.7134792427943947,-0.8231991152993131,-0.7836277536822219,-0.5323272366481153,-0.6697798271863598,-0.4301838220825623,-0.8996491137216245,-0.7884968821314768,2.2125934511947962,-0.7977012964991903,-0.7684785537392423,0.5001793358830332,-0.7149902460689114,-0.7701532015264507,2.447810830351782,-0.8072961749742221,0.06830739280634807
SIDM00231,-0.48296611581254556,-0.7401188097363651,-0.8358399775077744,1.2146902372639041,-0.8365628915007762,-0.7264371641705288,1.7317918557139194,-0.8364391335068245,-0.7794450321887217,-0.6700830204340487,-0.798764539726857,-0.5022117542464908,-0.9704150305354229,-0.8570878371783701,2.1727071285086126,-0.8486842361464854,-0.9052686081016279,1.4374358698886605,-0.6702994751385649,-0.7747892053069438,2.640917892855454,-0.4076917510069235,0.9203303812097952
SIDM01011,0.9366847868075204,-0.5547854839099828,-0.8169988901601556,-0.6922098290823776,-0.7408733155145751,-0.7606701785318599,-0.7125205210538365,-0.8288619302739396,-0.7664006250842796,-0.6593200341939762,-0.7560793618110052,-0.3718030465406589,-0.9395403510185236,-0.7997221434414221,1.7777985913588563,-0.7756227253187675,-0.8144765649600537,0.8036711856855233,-0.6338727258992453,-0.7814132816486161,2.547883907596345,-0.8143389879945436,0.8826738744520073
SIDM00182,-0.6160409617361818,-0.6764323147746581,-0.8161215484635596,-0.656063778531294,-0.8157733589274551,-0.7343838002183322,-0.5397642679413717,-0.9231875887653433,-0.8330840272665142,-0.6249112044856515,-0.8044681946401109,-0.5236559124602369,1.0673619642764636,-0.8486474708320993,2.215792282339159,-0.8017260822254625,-0.8225706071548842,0.41228809598322885,-0.5462515608074592,-0.7921252258662116,2.8989559164661602,-0.8163875931199794,-0.03676534273350571
