,HLA-DOA,HLA-DOB,CD80,CD86,CD28,IFNA5,IFNA4,IFNA2,TSHR,TSHB,HLA-C,HLA-B,HLA-DMB,HLA-A,HLA-G,TG,CGA,IFNA21,IFNA6,IFNA7,PRF1,IFNA8,IFNA10,IFNA14,GZMB,IFNA16,TPO,IL10,CTLA4,HLA-DRB5,HLA-F,HLA-E,IL2,CD40LG,HLA-DPA1,CD40,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,FAS,FASLG,IL4,IL5,HLA-DRB1,HLA-DRA
SIDM00261,-0.8114311009429767,-0.9028173638466742,-0.9031326147558087,-0.895327170012619,-0.9881771778598976,-0.8911367921681027,-0.858052008192477,-1.0139402992257085,-0.892523300816695,-0.6720815008047054,0.6430467528295204,1.407801388350293,-0.5563800690753634,0.2954989857579697,-0.782559856033619,-0.7179641459826773,-0.6888138619698742,-1.0060574081800078,-0.8541261717011528,-0.7586597669373797,-0.7664189170340521,-0.753481183849357,-0.9929665435518145,-0.796837587702262,-0.9123150771378276,-1.032944412921247,-0.9002513114604841,-0.8747380671299789,-0.9524925522047848,-1.1030665980453218,-0.805117563837728,-0.005862543377134002,-0.9832563932829457,-0.9299219490329578,-0.4942413341294835,-0.3643187944896997,-0.6776565292764456,-0.8340944275370765,-0.8545838697249754,-0.9216189196409309,0.345332455008363,-0.8000942150766379,-0.8859709585686951,-0.8764568817026445,-0.4179635249492599,-0.8250355908704871
SIDM00154,-0.7216390964426681,-0.8859555360174416,-0.8618352688569257,-0.8613370868284782,-0.9846298080565974,-1.0096243022521312,-0.9261663966661198,-0.9586648400573029,-0.9123454957185925,-0.6155760242514616,1.2097120449204093,3.5651453983128882,-0.6667661409260788,0.8443490034354456,-0.6625941782365458,-0.9102202062832743,-0.33254615144621463,-0.7890161888546813,-0.8715434251641526,-0.8344851308330852,-0.7897304481309397,-0.6488109376142409,-1.0254048392241575,-0.6445272785343118,-0.7774526228062938,-1.0119742371285025,-0.7563358240537433,-0.8811315326209048,-0.8732561229683448,-0.9757952246240297,0.022910916450548602,2.1224719105117313,-0.9400978453470106,-0.8346620829265404,-0.22609766385687838,-0.6495749447582045,-0.7747629421787726,-0.8412511124001799,-0.8563046618849409,-0.7162073529326449,1.4364221299547684,-0.8203635260838907,-0.8761918161050735,-0.8016826590228574,-0.32289540715561393,-0.22625213818398157
SIDM00104,-0.7821769225742036,-0.8305568719547005,-0.8603419716718843,-0.8908790707720218,-0.9860786741596673,-0.9464156568619075,-0.7428072220265602,-0.8261265914743539,-0.9122715351036954,-0.6679490409350635,2.418109959208574,3.694653299882553,-0.6324208701974526,1.1227616489742551,-0.5588738864727761,-0.8703949670097774,-0.8659870600926968,-0.8311097957323145,-0.8869636724242596,-0.8865340079516322,-0.7498277479849994,-0.6119865892844987,-1.0064712553905562,-0.7840998915681869,-0.8125213767022833,-0.8457898351074777,-0.8008084299996852,-0.8096607602850727,-0.8455009975005919,-0.7184611190593296,0.8921517748994937,2.4507900235474542,-0.8091541384432115,-0.8536884635376306,0.14253293953108073,1.1586707549319466,-0.4323460799880599,-0.9295538803881099,-0.7898776990870119,-0.867685802271521,0.7981778240275903,-0.772652369306369,-0.9280661908847084,-0.811716135350865,-0.008877986749032866,-0.656844500599453
SIDM00267,-0.7500326402054841,-0.798388969192924,-0.8265943403450936,-0.8180942655507486,-0.9168503060729748,-1.01404455026451,-0.8668188078467836,-0.9593423328280041,-0.9380701447242461,-0.6993277265412032,1.1168823468776905,1.5868715400613007,-0.5557881863078173,0.08476171465758782,-0.7896452520301671,-0.9097155967761477,-0.7909832873022961,-0.820523092670245,-0.8963210278643443,-0.9224609720838444,-0.8321124751586638,-0.5492785904155232,-1.0196881917379856,-0.6216731187804823,-0.7535810615764161,-0.9251506576780102,-0.6952476199582718,-0.7992310621870361,-0.8594803158921003,-0.8622838779906715,-0.5221074528078865,1.3162700509098135,-0.8498687631514777,-0.7857231704443245,0.0978199138615456,-0.3585853650753377,-0.6469313497203348,-0.6693689872045636,-0.7493621090273943,-0.7558203914341359,-0.3479053778991674,-0.6794983632288736,-0.7791679113836371,-0.7352231552436785,0.2956394636375755,0.35736818494079364
SIDM00100,-0.6969176854256026,-0.8728683835492996,-0.9234019208241083,-0.899626410202648,-0.950077286811637,-0.9338612025012435,-0.6239292363548813,-0.8428577254883807,-0.8872286702941687,-0.7568170353720348,-0.18801442968025,1.9336367484382833,-0.6301127862100516,0.037099383609038326,-0.7630374237189387,-0.9128210418078294,-0.7357547004962989,-0.8316344202688323,-0.9026565223786268,-0.9566803648515195,-0.7809990402585613,-0.6357653398864858,-0.8595651254351793,-0.6075968646188585,-1.0071751106955447,-1.05353450714726,-0.7572282047933954,-0.7862564876593546,-0.9064836350468907,-0.9999673094137927,-0.6664140802013536,1.106932666558811,-0.9906045361321083,-0.8379366521696082,-0.7206477096811604,-0.5362534464657213,-0.8035021085114322,-0.9130248628978223,-0.8068082970965891,-0.8376156927025209,-0.5746756625637462,-0.8403583841689501,-0.8682537901934261,-0.8525789700449199,-0.1880725650913331,-0.9094464566421437
SIDM00826,-0.7745440779445231,-0.9023546857443085,-0.8069096514789562,-0.9024544410905802,-0.9031100975320301,-0.9266480737034971,-0.8068645862236038,-0.9225384361458301,-0.9442241585920704,-0.6339616114585584,2.3188655042563653,3.342203168771728,-0.51620659616981,0.6574841192932834,-0.649056200992935,-0.9408290239175816,-0.6744623549332998,-0.9113909917536829,-0.967355647872302,-0.9247074204342376,-0.6133983796798528,-0.6646371771899898,-0.9540844743005691,-0.5880727430334418,-0.884934509768111,-0.9587248053751343,-0.84496162772122,-0.7826932039200709,-0.8144600733988036,-0.9370383023661147,-0.09905200235942364,1.9129977669239648,-0.8460411348511595,-0.7496442380423788,-0.7074299835816938,-0.6759598775270651,-0.7701310340146343,-0.8332453786950896,-0.7834106153381242,-0.3654525346141644,-0.6959398556871323,-0.6693256312044373,-0.9004405536251517,-0.8530686599896955,0.311807273994693,-0.8116471997646927
SIDM00310,-0.7654010227680389,-0.8501296826826628,-0.8700246788561473,-0.8163147430952775,-0.9289066505467823,-0.9643056861764148,-0.9337270695044873,-0.9751991504142464,-0.8549933473259669,-0.6076922842060983,1.1144741258213826,3.3719092444242205,-0.6291681162641414,0.9412776569400086,-0.6483495156462626,-0.8851163118909908,-0.7295416366472218,-0.8707584184124039,-0.9315420607076232,-0.9029897395215623,-0.8228376925824838,-0.808436100758479,-1.001414199997099,-0.6293982709313931,-0.837972766798941,-0.9658232550899525,-0.7946122885474984,-0.7653999760672849,-0.9419068793206722,-0.7927486715191397,0.3885886049508066,1.7204373064248397,-0.9668006023651183,-0.801213171190561,-0.567066941026977,-0.6124336913912458,-0.8106361393915278,-0.8547664281409973,-0.7761036685098889,-0.7362942082850991,0.04623776771269141,-0.8344733290734302,-0.8666609902934009,-0.825027659319222,-0.30236342220220797,-0.7823618066310715
SIDM00482,-0.18961714793770104,-0.7582996989520819,1.0658254768179456,1.820607181845758,-0.8753713494568217,-0.9304190762197001,-0.8245884430966781,-0.9503911622479724,-0.8204134454511013,-0.588561216617955,2.1493382665154437,3.0488517905402075,-0.4063636816531338,0.40517936942599353,-0.6870433631579168,-0.7865287437466749,-0.48955985359098403,-0.7482023731024992,-0.8242265598146304,-0.8804010071301573,-0.7099023190797146,-0.702443030397917,-0.858852866796023,-0.4428417157125371,-0.6676336346763194,-0.9087946273287361,-0.7252260173125712,-0.6828224646093034,-0.8390388222617483,2.008010499725039,-0.03141220752989463,1.5913971973834984,-0.9802589376761635,-0.7121787658974409,3.219781308614157,2.196696239876847,0.8494946227764154,2.1717525926710937,-0.7524817834272636,0.006978669788780483,2.0430779833718646,-0.7708374685924105,-0.7206724223438139,-0.7490674485448218,1.6112946479027874,3.092445270961956
SIDM01247,-0.3121164933115813,-0.01999122411264035,-0.7151615448915404,0.34114160873957927,-0.7030950920899006,-0.9061738330900508,-0.7820094186174947,-0.9489234063190526,-0.655941829186927,-0.6207259162944249,-0.015113639899802807,3.4679096987270297,1.3889426777115568,0.48495826851470325,-0.7281446848446159,-0.7213506181631595,-0.5528034496668393,-0.784380547124692,-0.7462849863149338,-0.9771108137876315,-0.8367958808706262,-0.6880799177661168,-0.9348534935490056,-0.5521139661679422,-0.8453946595658837,-0.8868218077303764,-0.8496246105364318,-0.8160854958147583,-0.7908962694123399,-0.9475116910171938,-0.37101803482143897,1.6856507466535289,-0.9085549211632373,-0.7930863308083673,3.0797002793152353,1.891096344046701,0.07041597710532459,-0.7910804819579342,-0.6706672145855668,-0.45737273724571814,1.2331406427525395,-0.8347319329099707,-0.8569823256199276,-0.45948565698878774,0.2915479650997264,2.785497202559445
SIDM00817,-0.6727934275412847,-0.8793693178020284,-0.8158216077152136,-0.8380814368266947,-0.8706691204900454,-0.913549634846387,-0.7616548889322006,-0.93480485976263,-0.7990814037043377,-0.6205953695904046,1.6402337585052054,2.204200636721614,-0.4464283701382726,0.2905624051739724,-0.7471336276548369,-0.8763150547463712,-0.6518764493724293,-0.8043056123975221,-0.7615439277857234,-0.8604872368295229,-0.858720856635235,-0.716514639563962,-0.9969011810793961,-0.7182336502856677,-0.7863388599363977,-0.8224244309179486,-0.865519815587856,-0.8020002797969302,-0.7919333157431153,-0.984303849794153,-0.31116293758555763,1.2269491949119073,-0.8671595140703265,-0.7494699620253973,0.39617855116633727,1.091162696321881,-0.2906794061300105,-0.8247667263239142,-0.8032405048241714,-0.7412155724535621,1.3536973956405884,-0.8264316486572678,-0.8525631731269284,-0.758452619212336,-0.08880905402141778,-0.7517641435072049
SIDM00448,0.021670461218919468,-0.513209014714559,0.9011566587674585,0.5965136160700324,-0.7612938919975627,-0.9074795682529476,-0.5898118435200398,-0.8720221238286501,-0.8840847862467321,-0.6039559496357043,1.1632790479215684,2.9162127936847275,0.4807215742453634,0.23513985802471574,-0.6920531885297163,-0.8209071557403431,-0.77892024448401,-0.8646304448859601,-0.830818070170027,-0.9894363885286124,-0.7019439584206907,-0.6123720763859637,-0.9488560445312201,-0.4714542370582082,-0.8238383169017467,-0.9126661319182974,-0.7128680865489933,-0.8378616516006104,-0.7646663005652236,-0.883885860952892,0.5177938097150586,2.2954982315374868,-0.7980417964948993,-0.7382377562665074,3.2961815187410264,2.9649827654190015,0.4351384571137762,2.2230332297982818,-0.753180369896345,0.5522902408047279,2.0325813865657225,-0.7766763526513853,1.4163272070141304,-0.6351549650847617,1.9513993950988038,2.9636100015852667
SIDM00086,-0.7960793119836116,-0.6905311104810495,-0.843135196827301,-0.8937385741461276,-0.9252548703183167,-0.921256583969642,-0.8068110270853861,-0.9745022297196376,-0.858655024147564,-0.5999087718525307,0.2086095042345693,3.428261649228054,-0.4035807339536999,0.5880408310347751,-0.6293811553798235,-0.8546473026784922,-0.8601826085593676,-0.8648829218440018,-0.9685949956565295,-0.9372868084004182,-0.8189700472251714,-0.6708315354479519,-1.009872659821057,-0.5937203430556252,-0.7645117471208565,-0.8024441071514412,-0.7349377138350348,-0.7799813656839143,-0.8502602390948135,-0.9653227845322424,-0.14438234105415648,1.7903113704167728,-0.8698603105614566,-0.8102242052638566,-0.431731428691671,0.9112413395021276,-0.5413821652609715,-0.8410587299106789,-0.8245333939136904,-0.7760425838530945,0.8833445935606205,-0.7860854266139574,-0.8632373136219353,-0.7504984207685981,-0.1952724812983455,-0.8768451491663266
SIDM00466,-0.7518925834032952,-0.591636533311741,-0.9363880239675808,-0.9029453588884319,-0.9497063517660129,-0.9592594540485883,-0.8009796249165805,-0.9556673121025345,-0.7890215356528005,-0.6707023724978364,2.053829187786748,3.0544067257185192,-0.26826727786925525,0.13642094090145482,-0.7794078576185323,-0.8988143381243424,-0.8025013408391621,-0.800889614108396,-0.947188243182043,-0.8709742757147116,-0.8350237842105259,-0.810542541226507,-1.0069510463951867,-0.6289961031658662,-0.9201673688971831,-0.9278017312850009,-0.886512768084673,-0.8235245926254275,-0.8298266686780986,-0.9514748003369841,-0.42829736267090124,1.7323826369413062,-0.9609184413355989,-0.8615010020244274,-0.6261222395772635,0.6192528468824547,-0.8182277813801497,-0.9160211689833173,-0.7900459914137173,-0.3654007495710062,-0.07436081654147722,-0.7813999230806997,-0.8727589952142035,-0.8405348019156655,0.481876619211946,-0.8591155710991643
SIDM01132,-0.756322646658314,-0.7974812007686771,-0.8709229403040357,-0.8324298598675579,-0.8324693058253626,-0.9861284779238748,-0.9806542628921896,-1.0236101437598688,-0.9269052428264323,-0.47206476800163494,-0.37414920958238407,1.208214110037386,-0.6003133071336949,-0.23569588374732342,-0.8008815708882373,-0.854908197493271,1.349757199282354,-0.8063997755929706,-0.8589277438339892,-0.8903715453535087,-0.7904915799152514,-0.6799636895366226,-0.9938747448715644,-0.5817467377491137,-0.8720157300024712,-0.9516719827468221,-0.621613841709797,-0.8146501843278855,-0.8155137100823827,-0.8708250920554962,-0.5920082468926491,1.6149903100355547,-0.927139781197794,-0.7183974185623553,0.7353030607417648,-0.603171189395936,-0.10615595696462587,-0.8678516574249868,-0.8070054069763449,-0.7729134374515547,-0.7825527324451564,-0.8501520442842709,-0.7482824425122839,-0.7196622746244368,-0.09718939550649833,-0.9149393522315995
SIDM00465,-0.7495725056589737,-0.3609316554575147,-0.8764888939386191,-0.8121683613268301,-0.8979481893472046,-0.9643249729546991,-0.5509385290205112,-0.9583441539376929,-0.8968203553616614,-0.3924870330181246,-0.3254686481890374,1.6622236232124967,1.543367429388939,-0.09882072657240917,-0.7862931645288366,-0.8984671877216618,-0.7003817891574662,-0.8359416675876241,-0.882983150663898,-0.7698691267509293,-0.7947789564964277,-0.7003674048688963,-1.0252397538293523,-0.5894734384828985,-0.8976031960588328,-0.8620626390506992,-0.7694119423377753,-0.7339449618848529,-0.7679849759303802,-0.9526484106743812,-0.6717856918040672,1.2376633768744587,-0.8577246328693832,-0.8324491540674935,-0.591320146418059,-0.6669675208765877,-0.8008140111986439,-0.8194596635091346,-0.7153469944159702,-0.750383348696512,1.388059763338629,-0.7566969311537504,-0.7498944852851025,-0.7720664867035696,-0.23500003461329172,-0.8728279537063268
SIDM00565,-0.7896941426440951,-0.6789631849171862,-0.8597712162923995,-0.814575705237414,-0.9316109334427995,-0.9861342890116322,-0.726178455066815,-0.9958487546967544,-0.8851101813888267,-0.6741983174551589,0.6441575360071384,3.15352139675148,-0.5747877878341421,0.21476569593929243,-0.7402169228276482,-0.8819956601339414,-0.7917800284618877,-0.8145928703120252,-0.9606088008106778,-0.9237593309620686,-0.771318547349494,-0.7344162251425904,-1.0803178510219917,-0.7187696610951696,-0.857810923685346,-0.7644943411951247,-0.862893362750051,-0.8010455336618236,-0.7809072540619285,-1.043361140152147,0.225226030748895,1.24657305961086,-0.8965833860588459,-0.8792516918028603,0.7215680270686919,0.17560086796498964,-0.22562297336881887,-0.8762562740433434,-0.7158036509493593,-0.7460217422834294,0.7500677277847977,-0.7761601422848582,-0.85756537022594,-0.8381392455574669,-0.3300910307137241,-0.39046851250692705
SIDM01092,0.11142923415369632,0.05255919946427801,1.247330193693634,1.7187856439849476,-0.7997165385097588,-1.0006477511700589,-0.6964361380626011,-0.6078798211643136,-0.9258604852353292,-0.677127177565064,1.1166542916260667,3.5850331223009917,0.1991166546276891,0.38837155153859204,-0.7399920722411777,-0.9691937059655572,-0.8487370353825854,-0.8803033755858289,-0.9095069053607946,-0.916133237553541,-0.5921914220429529,-0.7550293039155719,-0.9411206248938788,-0.6504986543058575,-0.686044231603611,-1.0439966563251273,-0.7919109362805533,-0.8052752874266965,-0.8540401152463974,-0.44909873043082216,0.5374840282884148,2.2798545391982787,-0.9638745386354884,-0.8369967624996053,3.457077279801317,2.504009790625273,1.3877887258011057,-0.6859594118322875,-0.6147817604296248,-0.7417950605837655,1.9987790453112468,-0.7688039969048753,-0.6909140129534121,-0.924226615670521,2.693729766353896,3.30908114695681
SIDM00218,-0.7022219656184119,-0.6686328369177128,-0.8946273430138173,-0.8105119732457493,-0.8719614331895679,-1.0280467755270404,-0.6945341120785159,-0.8978404156523402,-0.7464779432483605,-0.4763946110188046,-0.15818425453493848,2.667365278824928,-0.5055382585152849,0.33175822363866714,-0.7396169101664565,-0.7040206996469266,-0.7649371802915429,-0.8489587094124396,-0.8924517809420146,-0.9737957337065647,-0.7658710859296072,-0.818234998202119,-0.8818561616947342,-0.6276513771049271,-0.29150350657195867,-0.9595113009951035,-0.7158201276993256,-0.7022699741353232,-0.7746689365751894,-1.0108074625751748,-0.6520173393662564,2.263368735527138,-0.929254725031156,-0.764495119015653,-0.589368079236621,1.4537492984222162,-0.4893448894215546,-0.8386591997867148,-0.740225455037456,-0.7075687658544412,-0.2021830416808751,-0.7484567466890152,-0.8340351557685,-0.5489859213810894,0.2016233560185462,-0.809394129435049
SIDM00044,-0.7432188084212459,-0.6967646505984316,-0.8954275980302085,-0.8986623078471351,-0.8678921918207362,-0.9217856409062918,-0.9227326327388656,-0.9445077712921727,-0.7549565230721895,-0.5316009857223497,0.8727436332046562,2.4568536800028067,-0.5793799356328967,0.2207624686072382,-0.7630561642716642,-0.9243476742332548,-0.7056383721605394,-0.8275797876921854,-0.9409045655284081,-0.894269673113437,-0.6016452349399396,-0.5704731510728979,-1.065068291832455,-0.5301113705092774,-0.765998395993497,-0.9084373481941732,-0.7365145055673918,-0.8240152522039293,-0.7860707039446254,-0.8498379444735471,-0.6137126137495161,1.8829654418875441,-0.9199987079722073,-0.8439290816748386,-0.5443937267928419,0.73696169269898,-0.7790316764487978,-0.8250907372093765,-0.7979480379581492,-0.5556887374899967,0.4486299933140722,-0.7981095453710562,-0.802153854979885,-0.699648888782665,0.658873484294635,-0.926669370297605
SIDM00362,-0.11035802480779637,0.44607908012150554,-0.7801117807116595,0.20106105919627076,-0.860661401095353,-0.8570988791508352,-0.7713125948747126,-0.9753772799159114,-0.7879454409296018,-0.3145840896965893,-0.05578032707408914,2.8668301525756217,0.9432467534934699,0.11953650130098588,-0.7743728168527951,-0.7513610965883156,-0.6505675445241335,-0.818855511989049,-0.8907801126259073,-0.9076104539399251,-0.8541604094756338,-0.7413107509332282,-0.9270914269858925,-0.6206508516134833,-0.7681440821655201,-0.8573981228212036,-0.7591890619372443,-0.6617716889910081,-0.8045177715275004,-0.8943822717011498,-0.6490978576538589,0.9991090271629075,-0.9409441056109261,-0.7207318618748705,3.2399783857424906,0.9612131455594999,1.3753289349853803,2.223037956640167,-0.7653488096589268,0.1422275843162786,-0.7158864338881661,-0.781019156165783,-0.7841467924453893,-0.6675707316046193,2.2584635319140007,3.3585151137499283
