,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNF,IFNG,HLA-C,HLA-B,HLA-DMB,HLA-F,HLA-E,HLA-A,IL2,CD40LG,HLA-DPA1,CD40,IL12B,HLA-DPB1,HLA-DQA1,HLA-G,HLA-DQA2,IL12A,HLA-DQB1,PRF1,FAS,FASLG,GZMB,IL4,IL5,IL10,HLA-DRB1,HLA-DRA
SIDM00086,-0.9653227845322424,-0.7960793119836116,-0.6905311104810495,-0.843135196827301,-0.8937385741461276,-0.9252548703183167,-0.11695334499229654,-0.9146139439419145,0.2086095042345693,3.428261649228054,-0.4035807339536999,-0.14438234105415648,1.7903113704167728,0.5880408310347751,-0.8698603105614566,-0.8102242052638566,-0.431731428691671,0.9112413395021276,-0.8250826657154281,-0.5413821652609715,-0.8410587299106789,-0.6293811553798235,-0.8245333939136904,0.2541281797030583,-0.7760425838530945,-0.8189700472251714,0.8833445935606205,-0.7860854266139574,-0.7645117471208565,-0.8632373136219353,-0.7504984207685981,-0.7799813656839143,-0.1952724812983455,-0.8768451491663266
SIDM00466,-0.9514748003369841,-0.7518925834032952,-0.591636533311741,-0.9363880239675808,-0.9029453588884319,-0.9497063517660129,-0.6638437298809036,-0.867127838409011,2.053829187786748,3.0544067257185192,-0.26826727786925525,-0.42829736267090124,1.7323826369413062,0.13642094090145482,-0.9609184413355989,-0.8615010020244274,-0.6261222395772635,0.6192528468824547,-0.8995791735668749,-0.8182277813801497,-0.9160211689833173,-0.7794078576185323,-0.7900459914137173,-0.7381798248872677,-0.3654007495710062,-0.8350237842105259,-0.07436081654147722,-0.7813999230806997,-0.9201673688971831,-0.8727589952142035,-0.8405348019156655,-0.8235245926254275,0.481876619211946,-0.8591155710991643
SIDM01132,-0.8708250920554962,-0.756322646658314,-0.7974812007686771,-0.8709229403040357,-0.8324298598675579,-0.8324693058253626,-0.7701225640041286,-0.9082509533322768,-0.37414920958238407,1.208214110037386,-0.6003133071336949,-0.5920082468926491,1.6149903100355547,-0.23569588374732342,-0.927139781197794,-0.7183974185623553,0.7353030607417648,-0.603171189395936,-0.8084113793375954,-0.10615595696462587,-0.8678516574249868,-0.8008815708882373,-0.8070054069763449,-0.626209368054532,-0.7729134374515547,-0.7904915799152514,-0.7825527324451564,-0.8501520442842709,-0.8720157300024712,-0.7482824425122839,-0.7196622746244368,-0.8146501843278855,-0.09718939550649833,-0.9149393522315995
SIDM00465,-0.9526484106743812,-0.7495725056589737,-0.3609316554575147,-0.8764888939386191,-0.8121683613268301,-0.8979481893472046,-0.5254160047815627,-0.9762564602293486,-0.3254686481890374,1.6622236232124967,1.543367429388939,-0.6717856918040672,1.2376633768744587,-0.09882072657240917,-0.8577246328693832,-0.8324491540674935,-0.591320146418059,-0.6669675208765877,-0.8163831402045006,-0.8008140111986439,-0.8194596635091346,-0.7862931645288366,-0.7153469944159702,-0.47416161885056773,-0.750383348696512,-0.7947789564964277,1.388059763338629,-0.7566969311537504,-0.8976031960588328,-0.7498944852851025,-0.7720664867035696,-0.7339449618848529,-0.23500003461329172,-0.8728279537063268
SIDM00565,-1.043361140152147,-0.7896941426440951,-0.6789631849171862,-0.8597712162923995,-0.814575705237414,-0.9316109334427995,-0.7498397268298184,-0.9599360137902575,0.6441575360071384,3.15352139675148,-0.5747877878341421,0.225226030748895,1.24657305961086,0.21476569593929243,-0.8965833860588459,-0.8792516918028603,0.7215680270686919,0.17560086796498964,-0.8117653802837698,-0.22562297336881887,-0.8762562740433434,-0.7402169228276482,-0.7158036509493593,0.11179916355017426,-0.7460217422834294,-0.771318547349494,0.7500677277847977,-0.7761601422848582,-0.857810923685346,-0.85756537022594,-0.8381392455574669,-0.8010455336618236,-0.3300910307137241,-0.39046851250692705
SIDM01092,-0.44909873043082216,0.11142923415369632,0.05255919946427801,1.247330193693634,1.7187856439849476,-0.7997165385097588,1.3258431394644477,-0.34781309225571855,1.1166542916260667,3.5850331223009917,0.1991166546276891,0.5374840282884148,2.2798545391982787,0.38837155153859204,-0.9638745386354884,-0.8369967624996053,3.457077279801317,2.504009790625273,0.6384962561993773,1.3877887258011057,-0.6859594118322875,-0.7399920722411777,-0.6147817604296248,0.3112078468569486,-0.7417950605837655,-0.5921914220429529,1.9987790453112468,-0.7688039969048753,-0.686044231603611,-0.6909140129534121,-0.924226615670521,-0.8052752874266965,2.693729766353896,3.30908114695681
SIDM00218,-1.0108074625751748,-0.7022219656184119,-0.6686328369177128,-0.8946273430138173,-0.8105119732457493,-0.8719614331895679,-0.6535566093916276,-0.9196002784420303,-0.15818425453493848,2.667365278824928,-0.5055382585152849,-0.6520173393662564,2.263368735527138,0.33175822363866714,-0.929254725031156,-0.764495119015653,-0.589368079236621,1.4537492984222162,-0.7888374804616449,-0.4893448894215546,-0.8386591997867148,-0.7396169101664565,-0.740225455037456,-0.47901869683273435,-0.7075687658544412,-0.7658710859296072,-0.2021830416808751,-0.7484567466890152,-0.29150350657195867,-0.8340351557685,-0.5489859213810894,-0.7022699741353232,0.2016233560185462,-0.809394129435049
SIDM00044,-0.8498379444735471,-0.7432188084212459,-0.6967646505984316,-0.8954275980302085,-0.8986623078471351,-0.8678921918207362,-0.8378571130780137,-0.9046177457952581,0.8727436332046562,2.4568536800028067,-0.5793799356328967,-0.6137126137495161,1.8829654418875441,0.2207624686072382,-0.9199987079722073,-0.8439290816748386,-0.5443937267928419,0.73696169269898,-0.8393832607162134,-0.7790316764487978,-0.8250907372093765,-0.7630561642716642,-0.7979480379581492,-0.06619057954303621,-0.5556887374899967,-0.6016452349399396,0.4486299933140722,-0.7981095453710562,-0.765998395993497,-0.802153854979885,-0.699648888782665,-0.8240152522039293,0.658873484294635,-0.926669370297605
SIDM00362,-0.8943822717011498,-0.11035802480779637,0.44607908012150554,-0.7801117807116595,0.20106105919627076,-0.860661401095353,-0.8131781592948321,-0.8300186177568665,-0.05578032707408914,2.8668301525756217,0.9432467534934699,-0.6490978576538589,0.9991090271629075,0.11953650130098588,-0.9409441056109261,-0.7207318618748705,3.2399783857424906,0.9612131455594999,-0.8541345195207415,1.3753289349853803,2.223037956640167,-0.7743728168527951,-0.7653488096589268,-0.630650270705553,0.1422275843162786,-0.8541604094756338,-0.7158864338881661,-0.781019156165783,-0.7681440821655201,-0.7841467924453893,-0.6675707316046193,-0.6617716889910081,2.2584635319140007,3.3585151137499283
SIDM00813,2.8067965465467446,0.31140139392041516,-0.08985131719894524,1.3917929166544016,1.2610653350339092,-0.5859460202872516,1.7332819480194586,-0.9245781413040821,3.1556589414124963,3.6486764280105763,1.2741448599924947,1.097218353481307,2.593411972094383,1.184981749096664,-0.9299981441653195,-0.7986438864574323,3.612662598763551,2.8257494949417716,-0.22982672830961395,1.774939114144542,3.075157524850124,-0.39634738882860676,-0.7555130536792777,-0.08257920528619239,1.2538060031057667,-0.751648313127052,2.493019916831762,-0.7970323841459737,-0.8660680341759271,-0.5820253894260657,-0.803739876176459,-0.6862349272815388,2.6204404687007443,3.467375574448313
SIDM00364,-1.0327274519577223,-0.480359122504282,-0.6719664376600658,-0.8662910449591339,-0.7923649767808628,-0.9024785972207781,-0.17224204438000987,-0.9730293412451549,0.22391412357085097,3.3893978209898115,-0.5234750982313299,-0.5124234315651662,2.079548180257075,0.5372266141901604,-0.8591944582080869,-0.7277561726627435,0.35680096244039605,-0.4861476872364392,-0.7630844640668542,-0.47947195415695393,-0.7156814580147034,-0.7829162314294132,-0.7731947169057866,0.4310339390404774,-0.5390728815018236,-0.6901276559571764,1.3157257890473224,-0.7595884221442737,-0.7635143176628167,-0.6979931092320603,-0.7364198008896995,-0.6830812245080649,0.4051276513792624,1.4579053378169946
SIDM00792,-1.0154946277924908,-0.8186321316149893,-0.42628806160383104,-0.9529946279312288,-0.8838621130707575,-0.9272583383427745,-0.791843949889868,-0.9449882714504004,0.8104458298576168,3.558943989106776,0.1681070379585629,-0.09812692621307961,1.8991418954895258,1.0652762881736135,-0.9001758676887868,-0.8844040916585961,-0.5637077636226276,-0.6271612224635151,-0.8124556823142551,-0.7255191697977801,-0.8351143709548751,-0.6822387358385652,-0.7933408310119882,-0.7023225822655964,-0.6457323443341706,-0.7478530486607889,-0.6008356046873474,-0.8097179125664027,-0.8128402566040651,-0.8811130214332706,-0.7730125441894844,-0.915811054535972,0.06069793461790394,-0.9165160257208216
SIDM00241,-1.0603474746847323,-0.8335845153761181,-0.8526234623321046,-0.8912467472302585,-0.859316265403864,-0.877023660101446,-0.8878881939701391,-1.0474118339814047,1.4658868375536254,1.495243673190138,-0.5838397054567527,-0.781120048053351,0.9510570207899663,-0.19102992012010275,-0.8851394753599927,-0.7238580506918662,-0.6689602551227015,-0.6316055646796986,-0.8136239602229421,-0.7607498109777777,-0.8612867498024817,-0.7510633200114173,-0.24836440226175233,-0.3812126172669201,-0.6608283735767538,-0.8687424951519832,-0.050225869789197145,-0.8226733540850075,-0.9432798284857706,-0.8629680150002126,-0.7467971531165841,-0.8543351346824553,-0.392809561768281,-0.9295360581474219
SIDM00091,-0.948092594216411,-0.7566428802756888,-0.7764494148110556,-0.9186284169605549,-0.8562851325014724,-0.9355262320520924,-0.8303383104087644,-0.9374609332198148,1.6904671044876867,2.4965720383275625,-0.316100394587989,-0.6587306019021891,1.187643751352063,0.14487564403496614,-0.8714632409763646,-0.8464005520525296,0.6766868841316729,0.5659692665371405,-0.8525417635518815,-0.38750384506098917,-0.8595659680907608,-0.7627267716241084,-0.8463369104401635,-0.5894480821480714,-0.6716576920722797,-0.8014065240923083,-0.6714751373242148,-0.8044812946649164,-0.8444680373536497,-0.8900067084326375,-0.8006003827583413,-0.8528802785855357,0.16019510663870562,0.755551425313
SIDM00427,-1.0479367597393756,-0.8240207700023156,-0.870429320501077,-0.8537321894351508,-0.7614932675227203,-0.9278220283129553,-0.6103025162958935,-0.9658390122081414,-0.15212150931225912,2.7940657984466437,-0.5604358767859732,-0.6130060928378925,1.2630308493217397,0.213062782375082,-0.8380384590975947,-0.7790014411705695,1.9014210656004578,1.2830963307144743,-0.746579807683542,-0.032716787739641706,-0.8789840540657416,-0.8282968823749496,-0.7666591604786047,0.42396175933232194,-0.6720176006663814,-0.7434635681282635,1.1114669071582366,-0.739815359773761,-0.866471416360961,-0.8227621168586535,-0.7086444895558618,-0.8574907188944544,-0.2672528779115054,0.2538838912341459
SIDM00758,-1.0029739610271657,-0.689899553163069,-0.7240106429759806,-0.8874405808610446,-0.892149610529681,-0.9100043039885533,-0.6993880719248667,-0.8205957041386216,-0.3118155615233528,2.173855635160052,-0.6502364664679599,-0.6702661885371314,1.2764756959657082,0.028797863846576774,-0.8530516741840525,-0.7999202532210878,-0.6007827795557712,-0.6291842661546021,-0.725775941010115,-0.7613166866902173,-0.9048302126571829,-0.8187862246483691,-0.7148526725618868,-0.4755144012791632,-0.7650258929253407,-0.8109176996446317,1.2943488603689808,-0.7214474258353776,-0.788237561566527,-0.8388286310155905,-0.7194846666257264,-0.8316370985366781,0.09662794905107741,-0.8488296921516578
SIDM00612,-1.0536574637709797,-0.779997565423033,-0.8001309598788864,-0.8680083090704405,-0.8695496440300353,-0.9023576694862323,-0.7632989157687055,-1.005543831990717,-0.22993283425893293,3.0008460176999456,-0.5866545776528936,-0.6180523030081329,1.1768577711548869,0.18576056321214995,-0.8998136494719118,-0.719282323439707,-0.03419124619723465,-0.5992078337692062,-0.8695378372654873,-0.7382511140209698,-0.8856272049846243,-0.7463246589290299,-0.7521781009912085,-0.6218641531895528,-0.8064373405388923,-0.8085791079591018,0.32963595852093364,-0.8070871416000904,-0.8553170669442731,-0.9027938332010385,-0.8021297289253727,-0.8233770115070629,-0.3249219234087276,-0.8348716272346
SIDM00553,-0.9807001978259776,-0.7473246827814164,-0.5639472482621262,-0.851934695679799,-0.6004168108019149,-0.9000738958948312,-0.5172516290829183,-0.9502011083068405,-0.01075160349428019,3.2795601937086247,-0.48068025281778043,-0.6371929321790779,1.4034213719242519,0.3099640144430594,-0.8715297406759988,-0.7199892710927962,-0.6340323106129298,-0.4982403308487509,-0.7902093636365032,-0.7044161135474178,-0.770109727392849,-0.7161670151119075,-0.7591837919693332,-0.6917070222344023,-0.6095568098845533,-0.6936840595587981,0.1408337825384672,-0.7542688663181232,-0.3422304730373826,-0.8051125868018353,-0.6653247468223272,-0.8229664798740007,0.29030521404557874,-0.8477025810123396
SIDM00343,-0.9976725213839885,-0.8281818914075084,-0.7616287811489822,-0.891626271113101,-0.883872712523811,-0.912830072107249,-0.7708931616820607,-0.937947363567131,0.10153465638470857,3.629463315413759,-0.48901107848283765,-0.7393739845456434,1.6663371556682798,0.46914111340971276,-0.8401999193273215,-0.8578207558976219,0.7740976590111326,-0.6847040401834301,-0.8967696999469227,-0.5231673163328087,-0.8442658533518025,-0.6677260384451355,-0.8405390830582606,-0.36494699136373115,-0.7775918386192683,-0.865816885690033,0.18652228155050707,-0.8103821112572663,-0.9542927614649457,-0.8359019438990745,-0.728092656515855,-0.8248383642895962,0.4698982156993958,1.143713331128633
SIDM00543,-1.0007664309605209,-0.7346961919680544,-0.5642980297552386,-0.8906349912123414,-0.8522251330023474,-0.9350809324727872,-0.7916655178955951,-0.8963006988230254,2.2636639948369917,2.786714252034547,-0.16543486276364072,-0.11357487484346354,2.5063345713879324,0.7355743706286207,-0.9524551412036855,-0.7997970015166151,1.7605653899715037,-0.716970823604132,-0.882815275880975,-0.2717135769800007,-0.7381164695652388,-0.7137589631782587,-0.8041997876424635,-0.4732672332185347,-0.6845150039552919,-0.8140727508462356,0.4819780396569607,-0.7807623684862155,-0.8685532192360327,-0.9100012534697878,-0.7160733984985209,-0.8012604127963344,0.13777936845443733,-0.770759965960652
SIDM00537,-0.9214032046498981,-0.7699422236333702,-0.7191597128486699,-0.8515200760591696,-0.876232912842329,-0.9077837788734051,-0.9001670458905027,-0.9282472168923985,0.012932622620481907,3.085675148383619,-0.44969095339107723,-0.3579470672385689,1.8013123610805812,0.6739194442545897,-0.9164274817227455,-0.8300220641207737,-0.6565276506515163,0.20668024062451062,-0.9070960476936868,-0.7988262887547759,-0.8660796422543594,-0.7222347436612734,-0.8280022026189073,-0.7979143008125595,-0.6975487006145972,-0.8665703851124343,0.4392749284986176,-0.842853487636586,-0.9590510461255687,-0.8285526944778817,-0.8067154521659069,-0.753234880668341,-0.23955994174555717,-0.8899297707883587
SIDM00332,-0.9621715496321159,-0.8456043590913789,-0.8781576071066575,-0.9028310630375973,-0.9041912598374676,-0.9099853191343819,-0.8122554769671325,-0.9062463972349307,1.4344494979412428,1.5395375837987264,-0.6739787596609894,-0.715247731486523,0.508405261866168,-0.12884075591679267,-0.9505465690128452,-0.8389427474719431,-0.7401014590800272,-0.6295935431965749,-0.8965628516352692,-0.8072853081344159,-0.8613661381678751,-0.8085111149017951,-0.6529823165725521,-0.20619626946187963,-0.5328045012291411,-0.8271408562812878,-0.7221873452069812,-0.8357414534936352,-0.8753836154586405,-0.8253260493548331,-0.6535336014706707,-0.8218129692982482,-0.2719255486802688,-0.9350910269729831
SIDM00299,-1.0173439562177886,-0.8112364044046968,-0.6816169047428748,-0.8621469039512449,-0.8332601425474594,-0.9382069330652335,-0.8195206952186526,-0.9223548229129509,0.19451924194989292,3.271226782784025,-0.6146386004809306,-0.19458077055614534,2.1542714142584805,0.5799264952105601,-0.8797951155507904,-0.796738871970198,-0.43204631741689953,-0.6488940911432651,-0.882208084348708,-0.7230521593572611,-0.8980142412608692,-0.7454729280299718,-0.7762011915550816,0.1312659759384428,-0.7486527768250267,-0.8228200627108415,0.7792612049429419,-0.8985202574528196,-0.8539346896299758,-0.8751035472478692,-0.91344216796467,-0.7653961252118054,-0.3319312651058939,-0.9041272910196102
SIDM00308,-0.933398875425394,-0.80099257108864,-0.6900364381153217,-0.29384338028629475,-0.7786505203095114,-0.932277750271551,-0.6767671207937833,-1.0205571633992259,-0.21683137952485895,2.3317069975739098,-0.663893253186983,-0.6383140948707625,1.646910069864401,0.09575790915894046,-0.8365899129227925,-0.6850192693121737,-0.5231320894775822,0.3095468105656667,-0.8996239660888009,-0.719685825131494,-0.8493865916004358,-0.7257106679756882,-0.8498996630763898,-0.6470815778699686,-0.8062049423954347,-0.5359253386566804,-0.9152413550289534,-0.8476986942263474,-0.8170558207596794,-0.7660030333118423,-0.8321095160650043,-0.9329742726998179,-0.7172721897191718,-0.8018820077306505
SIDM00227,-0.8123125285828708,-0.7332874905602255,-0.808115503535692,-0.8672395666511211,-0.8220831911087518,-0.9607237877939827,-0.6514634810405766,-0.925738544531628,0.22994573200305313,0.41259869233580687,-0.5778710621197976,-0.7730260919483635,-0.3922509856642208,-0.1485659490320719,-0.9029646466623749,-0.8361584798241448,-0.731068656348598,-0.6802533199035967,-0.8620828603195462,-0.8183825388894574,-0.7848652269456423,-0.7610270261927863,-0.7036547171545748,-0.8159348655872117,-0.8239757987990347,-0.8459994110251031,-0.10160810376422434,-0.7559372754432572,-0.7954218804924575,-0.8919555530917475,-0.6172905000165172,-0.8922601798796107,-0.36756583261441206,-0.8018431192250048
SIDM00294,-0.8929206376512407,-0.7748685306741795,-0.7201937680130356,-0.8537371731371856,-0.8654130783650501,-0.8902988973395758,-0.5904100593216964,-0.9632675913483384,-0.3626239266074425,1.8539892056137124,-0.4943202707132755,-0.7590520366735785,-0.6514450242067705,-0.0728917447326985,-0.9185914431096049,-0.7447502087223261,-0.7050277504651676,-0.66779159810134,-0.8430557515782714,-0.7620775508145122,-0.8351331361586868,-0.8037370301620349,-0.8347256331009809,-0.8722391961308114,-0.7058481419955321,-0.7973465101312456,-0.6453453540016623,-0.7881817509524837,-0.8353062165669305,-0.8959925538845371,-0.7446238221998351,-0.8507533169792189,-0.15403849655612523,-0.9115194489306664
