,PSMD11,PSMD12,PSMD13,PSMB11,PSMD4,POMP,PSMD6,PSMD7,PSMA5,PSMD8,PSMA4,PSMA3,PSMF1,IFNG,PSME4,PSME3,PSMB9,PSMD3,PSMC6,PSMD1,PSMC4,PSMB3,PSMC5,PSMD14,PSMB2,PSME1,PSMC3,PSMB5,PSMB4,PSMB7,PSMC2,PSMB6,PSMB8,PSMA7,PSMB1,PSMA8
SIDM00466,1.6668241238577275,1.7827309982674144,1.3906255086642887,-0.7329248366641602,2.6969696253654396,1.7620680911614566,1.7088315282611148,1.8198474073062765,2.5125216863349893,2.6771210068133957,2.435629150457682,1.837077116465109,0.4648527161099421,-0.867127838409011,0.34331905380386546,-0.2502071440268689,0.7926013331411939,1.21390840395211,-0.7781330275876279,2.519042512675232,1.533761054606375,2.4212477068770815,2.983427927092187,2.439948012728127,2.2037934821041794,2.6653263508414926,2.5859767731360113,1.7777741323286522,2.966083750099012,1.6342316386279865,0.18752157783170742,2.3874922440414768,1.4251982710510396,2.880673572104618,3.0668528192298177,-0.8643568474002978
SIDM01132,2.1663057939964365,1.6208454436414015,2.30159759700743,-0.7539122216120263,2.6566892234748694,1.5301829954130086,2.2547581365761507,2.2552505706081263,2.6444243167584376,3.0337501441633843,2.7477797634453656,2.145872411068265,0.37267579759895414,-0.9082509533322768,0.6687297850637511,0.4840508014981531,0.3825218394342781,1.833582787131343,-0.8723822114517059,2.4395795560405493,1.6611315062814844,2.8836981879549173,3.0101510451012223,2.499476476783374,2.0903107441694986,2.3141229878573903,2.872581000076033,1.7795039171209306,3.078647090108713,1.86628433273894,0.3951535856025644,3.045702911359808,-0.3585931498207578,3.030792773087236,3.37902046246389,-0.8132380199857183
SIDM00465,2.129878248930003,1.4172023137104346,1.7280106774192108,-0.7098090153020205,2.4960621485745262,1.8086338363852212,2.333724829917866,2.280796155800578,2.5225518806900284,2.5420648042528278,2.5541765309096642,2.6608080425926595,0.2744998818714146,-0.9762564602293486,0.33306183828144953,0.6387697406163819,-0.3360244655775112,1.7756783739447977,-0.7460337417121422,2.3869056605509513,1.8386323085405272,2.736255644007999,2.5674683550152184,2.815145408347853,2.0211255888881,2.408103680974778,2.2328973611673586,1.9494453551829958,2.9982119375230787,1.7943133956331836,0.13443682522281392,2.7096708248653867,-0.6138024367539471,2.9154050461766574,3.220232689579842,-0.8155091039931771
SIDM00565,2.4142429685896336,1.9294518761150465,2.049794465540588,-0.6629491561297237,2.6035976826371865,1.8606966339667426,2.1879899804863863,2.290296139613908,2.910399407054722,2.7093350070502287,2.634213256555771,2.5851895968541005,0.7862937644141887,-0.9599360137902575,0.36378215519821966,0.5314073865000768,2.0899788985691874,1.648070308237557,-0.726228046086173,2.5921701409092313,2.012568491563078,2.9860929223982087,2.9505958285195435,2.379323057975693,2.338235463761883,2.5038107807913006,2.8218602873168552,1.6368585889925944,2.9009116523459006,2.1544530233851176,0.26826271852680694,2.996749964592355,1.986654241118661,3.1662142968146125,2.8738378636642143,-0.8401663875540366
SIDM01092,2.117466451783785,1.423956229658563,1.8917521342018773,-0.7359180116731969,2.496008201167875,1.8797962099289618,2.4149902541379107,2.3283128022623756,2.8875588392293565,2.5975498220660582,2.590233269235255,2.591627759186257,0.45774583404491015,-0.34781309225571855,0.6144143536680957,0.6079072128287061,2.184149240511499,1.8495943633462961,-0.7850103504057054,2.47102841326697,1.678934771215177,2.8591247251203735,2.7773948328413662,2.46927134015661,2.355499518607836,2.9091809164771467,2.6934075393450616,1.7583287980440796,3.0031209142599264,1.8782251494315396,0.2445738888948054,2.7025911367606446,2.493728462353018,3.032728781269736,3.3714124489495014,0.28882587573197216
SIDM00218,1.8714881143248812,1.4625159040959772,2.201918013171615,-0.5988393012307538,2.0515328290362738,1.627959036512789,2.4173237281834217,2.472296634239523,2.537448998334556,2.8916161328952676,1.9834939789379804,1.8767829640710472,1.0164644979361284,-0.9196002784420303,0.8460082385483569,-0.08875181790161155,-0.3966873576500717,1.9622793751927394,-0.6696642198375928,1.9730451801666664,1.916805784042883,2.6918584890821884,2.315944452208161,2.1504145383432705,1.9913031709809723,2.120502387628696,2.4424028394466393,1.8178961953582575,2.641805165079215,1.8415828513634933,-0.13518717970916447,2.7001050917327705,0.7231944492698142,3.2726475624647513,3.2043161838676184,-0.6779481084440372
SIDM00044,2.1009982844464403,1.1619097175932847,2.108634392325925,-0.81705661421147,2.7524631560500756,1.8139697213131682,2.0753017756090344,2.2824065016867277,2.8614680573324347,2.5150898582412817,2.5673807879953237,2.208920172647065,0.4035058049654435,-0.9046177457952581,0.5502009666274614,0.2605005469272094,1.4082745364827973,1.6943196346600142,-0.757759682135486,2.5992650727874484,1.2990678892791723,2.6135823147836326,2.8619297176114764,2.5512836543552884,2.377897634892651,2.3078299420276043,2.944477597656526,1.8293164813325227,3.116069590504467,2.1188844593221017,0.25629272930147423,2.7617960736658005,1.7361779481571127,3.195520448250197,3.463693430376243,-0.8348678618770655
SIDM00362,2.188723690749389,1.5074892511936577,1.8206643400699163,-0.6933023168915365,2.620385755249033,1.940129782039768,2.4597035499931548,2.502522612482291,2.713196820719058,2.409032042235633,2.785949852393662,2.0863425557671564,0.5370893912623478,-0.8300186177568665,1.075903114671386,0.7141987872646397,1.8461321565267745,1.8243347880671428,-0.7983067001396216,2.4751410420880418,1.3360581483424578,2.8178489520158236,2.6743940512023543,2.4601881711141558,2.2422654577026804,2.7195487893574346,2.5381861455398336,1.4436830077048775,3.116798304077832,1.8618278610672057,0.5261039465184235,2.334091955484142,2.1363746884404926,2.898817234198461,3.2634341079663676,-0.8026210062313246
SIDM00813,2.1274907302671613,1.4603366495638408,1.6906539056379828,-0.8039497238304277,2.515633772421805,2.2637059679602345,2.4717932949909596,2.499424797147722,2.796450439663503,2.4595743801160848,2.711083729392406,2.449548939489262,0.39099486618320695,-0.9245781413040821,0.7596117871777189,0.4214720186868071,2.725555151988407,1.6827002964846667,-0.7595038312721251,2.079130867975149,1.9005796184831878,2.79342615710919,2.7397382916070554,2.470066063602681,2.381998003364231,2.7413863006552948,2.3740155066118103,1.1551118568510956,3.0005113881331917,1.8149151571983397,0.3092915121005243,2.3255100956455466,2.5498545927171796,2.8770856450416793,3.39194780202381,-0.8372463440929018
SIDM00364,1.9005421581511508,1.748804565443607,2.145754664518553,-0.7100816237535262,2.6907738017775675,2.0498049298431784,2.744119413770646,2.7018893723899584,2.7466356844049455,2.8057475443712576,2.4052878806217164,2.4409370964186703,0.5517256444332387,-0.9730293412451549,0.8159617120353388,0.515412746296223,1.7161024185016895,1.9302181598050254,-0.7477472926901357,2.3289283735428077,1.4138886072929628,2.772083593833177,2.716988630516002,2.3823878335878814,2.0705021808004234,2.4768557666997153,2.5370936227432885,1.662241499360545,2.7857870641937557,1.994170039116794,0.1892588677214844,2.8343798591532474,2.095523790969194,3.0661078974552596,3.4366473692601587,-0.7752924253981532
SIDM00792,2.463047905193145,1.7075624464867885,1.8880481012127475,-0.8342629722925894,3.189140813636362,1.8930841455307734,2.0897113340371627,2.3725066264876884,2.8106978265367273,2.441658589699054,2.64740256504752,2.9042641307111308,0.8100771432021862,-0.9449882714504004,0.568886438933403,0.547995137705781,2.403442947018626,2.2416772791103297,-0.7472490212453778,2.599374250453826,1.684842175994375,3.0398862193732987,3.0580235309765627,2.7627245069208226,2.3956753067994208,2.594186149798351,2.928390441413562,2.217507575690785,3.3996191946210543,1.824739553060723,-0.006342859396085813,3.0774535798158014,2.6432469111222696,2.874725526480607,3.2642650480337574,-0.8430273354041156
SIDM00241,2.4492373258357887,2.1712843805950826,1.5008418103134267,-0.8015870399708611,2.6818036203940143,1.6120689730205273,2.1016108283245507,2.2077054831603773,2.343247255768658,2.558706066980086,2.8955928196865126,1.9093250665210026,0.6588088801013002,-1.0474118339814047,0.9361251071177393,0.8660345553738735,-0.635256017857343,2.1987775395798708,-0.7549101501376582,2.4820397195378145,1.8776963721590572,2.824624895906621,3.2363333456555985,2.5691414705710294,2.056430019149827,2.016932668400985,2.8154344776040046,1.6532679489341444,2.9245094143287784,2.0203361190021196,0.16537294656345164,2.6978512816118556,-0.804913941412047,2.976336811878625,2.885791560774611,-0.8087468898248024
SIDM00091,2.2248777723989286,1.8021921697772958,1.8064845103948193,-0.798885275239739,2.5180664235595773,1.750698065526783,2.1687172247161133,2.16960784767612,2.4988596099138376,2.6026326491441374,2.7535410325772594,2.677711207927907,0.5554750504699012,-0.9374609332198148,0.531001138736814,0.24029836926963827,1.313800256262242,1.7866555153192665,-0.6567019784599639,2.530161178142456,1.8866768698155552,3.0159327346693665,3.1228117156193784,2.551216055592476,1.9576950518990421,2.935573334441137,2.8701306191603737,1.969743598208562,2.804410430644262,1.7844943810674705,0.2051841183138662,2.758012678605505,1.6689823777081418,2.944672834727547,3.3258744959276183,-0.8812433807446693
SIDM00427,2.1835535651992912,1.6846132585065214,1.5468041233262813,-0.709371493277912,2.3615432614551057,1.9923479365694632,2.084737251110021,2.3546277939292932,2.501159437811173,3.6287690958731336,2.850752163083616,2.257390495133243,0.08545655004384348,-0.9658390122081414,0.3368340173424539,0.6315532402947162,0.8194435150658002,1.7889002902699207,-0.7598206168883284,2.443327814403538,2.5412369658850595,2.8485679893778793,2.74064627862269,2.982342564364496,2.201631449614049,2.1455115377700427,2.693794800732489,1.846779079083095,2.7311985962987646,2.133392709558132,0.35119341459134185,2.8926024158377306,1.252203548912441,3.1821339185015387,3.3333444889509845,-0.8220115120475617
SIDM00758,2.0212380363596756,1.9406401540858438,1.7727324522868526,-0.7235247002002904,2.5321164477679265,1.8036075477433893,2.116855966722191,2.505560273781707,2.669039921694041,2.5461091078133102,2.437468473232012,2.323335989968631,0.032597984797163373,-0.8205957041386216,0.435714481257349,0.21545520846328467,0.6926971527017564,1.5329337863073953,-0.6942855668402589,1.8290617056102367,1.6909013929815164,2.5758602334037155,2.831759514840227,2.5357993507548056,1.8344339961615301,2.628776829895318,2.0047410186996966,2.0515680506139717,2.9353519667812473,2.091618383033107,1.0870494026547783,2.4663279983959296,1.7624612518008276,3.063622246356304,3.122879245757644,-0.8492289707876896
SIDM00612,2.2142152493840546,1.7627598004266378,1.952158495669227,-0.729033280047508,2.6575853653415344,1.7832383458458843,2.4578995392971312,2.495687300990424,2.6733977028168128,2.5694439893971217,2.634798764254487,2.0432432871957316,0.5650662835285795,-1.005543831990717,0.5032648718856241,0.5332592670807087,1.3818946606652467,1.9833587635075205,-0.8100785305081734,2.6149215091660967,1.7106583455721518,2.9093980064566374,2.7769832844821867,2.6077475621424075,2.282278966357025,1.6304608271300653,3.0338359246203885,1.5126724599484749,2.848567876494566,2.0123675842234205,0.4925905309569535,2.881749278228283,1.566687969807654,3.1266100644233377,3.4068868907529155,-0.8133969860991327
SIDM00553,1.3192711570142992,1.5081482003502937,1.9129832501590338,-0.7439572994546548,2.393034985025263,2.0038366612979535,2.2322118791644523,2.2976866205491335,2.6656746627462264,2.502667947019546,2.6963114550181495,2.5731504401106116,0.8892471701961591,-0.9502011083068405,0.6309269832223227,0.6305894176521094,1.5899364488681158,1.7857350788104829,-0.7773420682512854,1.9572555384306114,1.613568794341793,2.9766714036144184,2.5214232332376385,2.4081198653203497,2.1844865584323263,2.535871924899455,2.5985033085919897,1.495129680956918,2.8055467299034293,1.6079206278989266,0.6048316823230363,2.2973451040618644,2.082093230304419,2.999780052252522,3.1943251803629766,-0.8735742922804977
SIDM00343,2.2124052703104935,1.643680500365505,1.7042983647550385,-0.7018506510154631,2.6298174102141654,2.118658632018783,2.0538410193773715,2.3192381636137336,2.5625718944263185,2.831128135179983,2.4982741796932286,2.4034453752532334,0.8442445316641628,-0.937947363567131,0.5028289709411661,0.4700246176038434,1.9403408675557523,1.7179869369011844,-0.7563438368724688,2.328977994812454,2.022911885842028,2.871640438284665,2.7815146946144607,2.2807870828196397,2.194839160965024,2.6356810037658374,2.7421936034133214,1.6963654617924007,2.9124041197876958,1.6778769101417583,0.19607738205375175,2.8162071376361326,2.0647522997383594,3.234134373971739,3.213484974574979,-0.8496905948691773
SIDM00543,2.0254264120421834,1.5755614189994522,1.3945378558697272,-0.8376584998578962,2.4274964714968856,2.1550462904893526,2.362131392005662,1.9858054686522062,2.3912472780838105,2.899682081580694,2.191706227204141,1.8390805206027758,0.2490154903943013,-0.8963006988230254,0.47098859275523075,0.5766582345625773,1.2508895082771794,1.646564569789572,-0.9427823845375136,2.1568901328972907,1.8245564154459466,2.716748218330829,2.4162112169150163,2.1860038759663025,1.6637811832498894,1.9994747059030502,2.0569768636785586,1.4490914605433183,3.0794376914763206,2.055791169441608,0.11879152506495042,2.320047627570673,1.799951904821905,3.0497303688396284,2.851584724874187,-0.9437595592009854
SIDM00537,1.9716579671734022,1.511252561412613,1.523588518036298,-0.7954913458510983,2.211904822769342,1.744284964675846,2.273856365848982,2.0597798824769478,2.5966998413631943,2.525561436652413,2.5742215899377663,2.191453754597622,0.8789306309985528,-0.9282472168923985,0.41543201967232307,0.06471851390731215,0.7546194207809421,1.625227480883409,-0.7051461380633528,2.261800285174624,1.5736545579222345,2.6531022170595575,2.3674885145365083,2.2930205536298662,1.955549751216246,2.4131573163665028,2.249793024622663,1.6604445856211167,2.7860797586889254,1.7967602988003597,0.10083849859876548,2.4932694560358217,1.8314851040249747,2.79078292352085,3.261426906574645,-0.84325081307541
SIDM00332,1.7669818974839746,1.1920373326022162,1.542052455818901,-0.694570721743878,2.707937008854991,1.8636313793242218,2.132234098491686,1.9744867471014207,2.543362107138487,2.899505698029001,2.5123358872127692,2.688698656301394,0.8097564863045903,-0.9062463972349307,0.7219702651237676,0.1280593094191532,-0.001014401959935576,1.495641868501894,-0.5045472759993115,1.9908170976832655,1.9104679382315695,2.5725172099132534,2.21604925382212,2.361503954162655,2.0992445684117658,1.8192397042850337,2.3875387522334917,1.2112560703765436,2.9551047019302095,1.6353398592817592,0.1877075297788648,2.564931736446889,0.0762859509140743,2.9333146582200436,3.1577145844316563,-0.884990057385995
SIDM00299,1.9937864596240333,1.3721026207998386,1.6409220719748365,-0.7021186751635063,2.527217164883113,1.58680636152934,1.950260755247562,2.1707680304693406,2.3037210640459325,2.728341779587857,2.727176282777115,2.33686472713554,0.9407379858582957,-0.9223548229129509,0.48392996095572677,0.44757993614326685,2.0042756109889823,1.526773632948283,-0.6197275954703547,2.4381371247576302,1.9237856645625615,2.668235292068437,2.4881359879634446,2.3897472178151986,1.7851454867774157,2.7769824978444473,2.4622968813428536,2.00300653131051,2.772128531739621,1.7439272384400957,0.22171562734379013,2.7756595786385128,2.0876638712474027,3.1281727047733936,2.953542027781071,-0.7951709498845659
SIDM00308,2.0799524035846653,2.11622309357322,1.836267370776256,-0.7611701285614338,2.5509433672757695,1.9713909965034306,2.3589393075183134,2.146022843164024,2.6716373616118876,2.613855090297704,2.7790253901352484,2.617964906439382,1.1827648513641007,-1.0205571633992259,0.6395708123210944,0.3716451458642656,0.0550590693334251,1.7269779193528862,-0.6223652397159354,2.3426107146233943,1.6475140817590428,2.766489796497854,2.7301148089183904,2.390768041942146,2.038560015075369,2.497515597167962,2.51017262938805,1.5202146328851271,2.7734411946035076,1.8097815142254818,0.2688034172056133,2.5028633905377022,1.1849001798359566,2.7241338848844983,3.437513460012782,-0.8144836089026141
SIDM00227,1.6644063984772335,1.8454548149955923,1.7412002732864373,-0.5796147472218642,2.553150365308998,1.8689266533978444,2.432570163490325,2.4411372919639054,2.565267683625262,2.51761544779139,2.3915205336934022,2.188689147810659,0.7618143164381346,-0.925738544531628,0.6903400979636267,0.724926854660322,-0.3807559215228532,1.7790820865370038,-0.7444528472310246,2.2153623750879756,2.119172676932069,2.6735135059845665,2.7377451968698523,2.3725995604660737,2.064112452008035,2.459022854154811,2.6612800793769584,1.9685883048408181,3.0514937594459774,1.8059089061771147,0.5081114179111594,2.5603215862580844,-0.44594150567936264,2.9007265648801686,3.0953172749520195,-0.7144341235707864
SIDM00294,2.336082084031477,1.4707192664539375,1.7493037292691702,-0.7360553622298068,2.7163050904777215,1.837910106446168,1.8594019671573911,2.2613560307940364,2.3739102405784256,2.9412696798446336,2.5879514671690846,2.4279906258777757,0.6278750994884654,-0.9632675913483384,0.4470113942142494,0.5929748474153234,-0.05221483457705957,2.0867398796348833,-0.6912601852052269,2.6384772255323674,2.2116163900500347,2.9485628707086593,2.982194373078805,2.815371881300087,2.581607663088841,2.0504452162746425,2.937032477592281,2.010260805313316,2.89361470824639,1.870461381783269,0.7611526335665214,2.9003842378362132,1.3908256416601898,3.2882152912725053,3.3527208165944615,-0.846991041324511
