,NCAM2,EGR1,NCAM1,ELK1,NOTCH1,PRKX,C6,CCL5,C5,IL1B,SOD1,STIP1,MAP2K2,HSPA1A,MAP2K1,BAX,PRKACA,PRKACB,PRKACG,IL1A,HSPA5,PRNP,C9,C1QB,C1QA,LAMC1,C1QC,MAPK3,FYN,C8A,C7,IL6,C8G,C8B,MAPK1
SIDM00086,-0.8162693117609804,0.42274331614884625,-0.26243061924596817,-0.6231796378837218,-0.649169161647874,-0.21545826483102426,-0.7756197389133882,1.0563704083152763,-0.35362626493347105,-0.6466907463843322,3.156373716570179,1.4096162334634823,1.1712290319170087,2.881674816621246,1.8143134370148402,1.2049989345145857,-0.6054106343621137,0.05037736982464812,-0.7706051009664661,-0.19128383309231564,1.949423275941958,2.233317473833614,-0.9827609503134653,-0.7673149160169133,-0.43190542108931784,1.7210932653949986,-0.7894969685175298,0.0671685067563657,0.5772097356095895,-0.6875068819619725,-0.8216648636756763,1.573402507533957,-0.8234687749011584,-0.8554953126482474,0.8147899696782434
SIDM00466,-0.8639836263922342,0.7015275243437558,-0.5628618143112649,-0.6924540121766524,-0.7319776023228548,0.24968677020373048,-0.9324534709658158,-0.8645099295613753,0.3730769437473063,-0.7204018914154321,3.48727570593393,1.4256629459145147,0.8975703415594846,2.7615685623535824,1.6690989545561075,0.9386148811103343,-0.6409398541595284,-0.30441716982990574,-0.6243010256912667,-0.5788814756515972,1.9002348662311415,2.1461916522321145,-0.8862474329150856,-0.866246363344984,-0.22467213454696125,2.007552884961577,-0.9291687889988074,0.8811868919654443,0.6697951241510087,-0.8029535276757339,-0.8277959036094402,-0.5845284841305716,-0.8066507982294485,-0.8079994897220576,0.255753918286753
SIDM01132,0.5389195409500117,-0.3950314834391042,-0.6983301535413848,-0.6001875659882312,-0.5529525434314789,0.044932267358862965,-0.891215791022906,-0.7799225121889983,-0.5581386429772709,-0.7541403395838222,3.436266284877476,1.760175692383791,1.5836946293743508,-0.9305818192905383,1.9883943118645477,1.2806422936995188,-0.5441769052280895,-0.12746110159949028,-0.739119118947865,-0.5848788435877552,1.8131642039959641,1.767543366656885,-0.9488767993495717,-0.7784695809526765,-0.3590515881266637,1.1388880435956212,-0.8575861776317103,0.633687987836097,1.289762558510388,-0.7065532391427489,-0.5521554681358869,-0.7758929428375128,-0.7603308819723738,-0.9217714935521152,0.49786272898134276
SIDM00465,-0.8051471234763384,1.6993686227980722,-0.6769014005085651,-0.6023281812540563,-0.4485843169937749,0.9838953471988586,-0.8763835875251056,-0.7984591106096821,-0.7553685781482354,-0.6574144578138764,3.0704752287761523,1.908852303478193,1.0758473029438473,-0.4014503395819329,1.562673358066503,1.7973333127216367,-0.6516962628921754,-0.7214084724029399,-0.6716601054703724,-0.2834065956563459,2.0430885271673573,1.8633475875137095,-1.0324925272766359,-0.7896467583016916,-0.3194406539034163,2.9673745009105876,-0.8457146717141043,0.2077789714576356,-0.5559909464448859,-0.8614989322518035,-0.8040393294493123,0.4129560166137639,-0.6846956028795084,-0.8534739373641754,0.7381814399259635
SIDM00565,-0.7874129324011394,1.4136282549539398,-0.7101747789346639,-0.7345940279138843,-0.7164519663950402,-0.3610753559073833,-0.9037402552670861,-0.1123424474078109,0.027270386956936024,-0.2642055783004887,3.025918270239059,1.802776402242782,0.8857548317750763,2.7997513120132247,1.864081501748184,0.8249326529745766,-0.6769214890455841,0.13867619703170816,-0.6751780422056245,-0.04582659840359309,1.9772052019046131,1.899975414423281,-0.9603746199630434,-0.7903919913875819,-0.434247318993626,1.6444548692326757,-0.7970457694528994,0.1587068158208,-0.18460860336027735,-0.7258843910572964,-0.8577597437540072,0.5138176932328326,-0.792321206368817,-0.913179841104497,1.286109939521223
SIDM01092,-0.8240406758305325,0.9121053776331551,-0.6436628907356339,-0.610176680166919,-0.6108524157046257,0.07627428882141002,-0.8774821897934557,1.7517073058767596,-0.49189850319574285,-0.5105715563433565,3.021337774712019,1.2805576225230093,1.2509967431182518,1.9275949431030333,1.96435626344451,1.8874635601086702,-0.7005595790822565,-0.6804357323195661,-0.7715334465299105,-0.6764481939253828,1.4104052063275982,0.09688760791190182,-0.959542499443041,-0.8456324273404742,-0.37987289938621754,1.2266449034042322,-0.8541007779125486,0.4228188890460646,-0.910916093191548,-0.7862218451773104,-0.8868768160523427,-0.41639898395733727,-0.728448967207477,-0.6271152280233525,0.7576645522461449
SIDM00218,-0.7931394624773417,-0.37336404093238523,-0.44765351970401396,-0.4067657358398228,-0.605991317560646,-0.3859531575490325,-0.9414144568070177,-0.8546528144136356,-0.5829992576271406,0.524836416804461,2.772107220226981,1.3221225718498322,1.5010399649319208,-0.8026336782993693,2.0291248248110567,0.8798708545004187,-0.5892541301746235,-0.5560176799151366,-0.5680506818390278,-0.29373825998537445,2.689558229149628,2.475293119495753,-0.9413189450230057,-0.837595600123429,-0.16891665936672315,1.7365005763934322,-0.8294637998277998,0.8601951225603294,1.161284950529825,-0.6047949528684308,-0.8210332424694627,-0.6525501452325334,-0.785418681056652,-0.7465928113954821,0.7937366417498395
SIDM00044,-0.8390356233307112,1.1349309488436108,-0.6481732872131633,-0.7947662034642843,-0.6972589279131869,-0.4808966130462097,-0.9485699162463684,-0.7899304861927656,-0.584788034431956,-0.3962168363614736,3.1913276291876014,1.2007530464939022,1.4503233840324683,2.779042780932278,2.008700600962235,1.4101127286767392,-0.5831982764333253,0.08225927191009942,-0.6914643717615425,-0.34781695203381907,1.6912749332765897,2.0992252224720556,-1.0218887946558066,-0.8361484694269031,-0.14595334495315387,2.207876102778545,-0.828367288630258,0.9400224763297647,1.114403282576842,-0.7618185918137659,-0.814294089269943,-0.7583630182264581,-0.7142865196540671,-0.6702253701615822,0.5265010211400216
SIDM00362,-0.8060912044509051,-0.36026791093885707,-0.5805739052945613,-0.6400427356875342,-0.6592160956051472,0.6040862781371281,-0.8317282383228601,-0.797924565998328,-0.3463676128779325,-0.7292591722205153,3.349685795434208,1.5015818658808426,0.9649892851249054,-0.7547394032498763,1.5670979115258095,1.1908180853025314,-0.6082281865683546,0.11764304394992005,-0.7677679881170957,-0.6669381454606464,1.440415998053506,0.7590112045617013,-0.9461444798321634,-0.814089190629352,-0.3498102632958331,0.8824796166411445,-0.8754429206531651,0.13322069535667613,0.6151875648793866,-0.6188221633302999,-0.7965490505329559,-0.7628928999211239,-0.7275377038568752,-0.948748254360182,0.9347209492725295
SIDM00813,-0.820893469580318,0.12140470316526696,-0.7236057397224285,-0.45765579629837894,-0.5742380376880456,0.8436240572213046,-0.9899930869361465,0.17584222899399482,-0.5214785295962148,-0.16872162714552436,3.0314483095857727,1.2162883411322711,1.1464030784349852,2.203160835850096,2.203928376130519,1.7454994894652338,-0.722637545899835,-0.08423243666339021,-0.6959462125930905,2.325268654233246,1.6774315731336766,1.024166405238446,-0.8928172020757655,-0.8949567807622567,-0.4912366704028551,0.49527470948841024,-0.8919619047024886,0.2993820826229422,1.0364884919164572,-0.734442603930361,-0.8355189302607748,-0.8039974398311862,-0.6963604288429035,-0.7485291473993793,0.4031886450793508
SIDM00364,-0.7559941741703552,1.684410311129557,-0.6554844402964033,-0.6085299028482867,-0.6654835065801155,1.045917322412235,-0.882002637010773,-0.6846008144581937,-0.47966191886500403,-0.7437689241628829,2.849678615491845,1.6044822696398078,0.7402400869578287,-0.384568732866219,1.568167062855955,1.2712256438556484,-0.6896382759542409,0.07008239823039437,-0.6937627563404449,-0.7002303504133988,2.2181717623576964,1.4558439019168772,-1.0297083752588962,-0.8679332474946062,-0.16715949458028095,0.4440978924872217,-0.9495647912600282,0.31360637802163654,1.1166641555651555,-0.7326702643294921,-0.7700422435060533,-0.7276214867518442,-0.46501361324016544,-0.923640587650834,0.6520101665603241
SIDM00792,-0.8201689801991736,0.1931604985191985,-0.3589796070117284,-0.6464982952145994,-0.7120635887015558,-0.3405511406724037,-0.9181388087925857,-0.8148777405939664,0.6504915237239426,-0.7026755464245434,3.235426048230565,1.7692204264173417,1.2720554325055506,3.1023996687600293,1.9848313538522238,1.014583869525114,-0.706182458171022,-0.38642291817900964,-0.6552588800862459,-0.6734379682411862,1.8802451374765687,-0.8353624955288522,-1.024561679206519,-0.7038321741034896,-0.21552589434043432,0.849420259015009,-0.8074053631835235,0.6684434598438392,-0.006394335900804473,-0.8316947032221466,-0.8515750950864139,-0.7285205900153165,-0.683280532012851,-0.767379252789642,0.15732080044530564
SIDM00241,0.2499578502049891,0.11374373365990605,-0.7120960325329567,-0.691384088731522,-0.7292381110653263,0.044922864697387835,-0.8955633373309708,-0.8728099453284534,0.10894240844248687,-0.8825280877459805,3.4623806794413534,1.8652105367250817,1.141122149145088,2.8153494322471464,1.3656974136723987,0.7461842224808668,-0.5946761157970845,-0.18715251631875782,-0.7933640849648458,-0.6781030759341454,1.637785695543189,1.238329140684496,-0.9558980523912705,-0.8088125508486316,-0.3749907324220549,0.6396269782140929,-0.7168547526035218,0.5835136951985768,-0.725892677856705,-0.6548955252849109,-0.8743564095784883,-0.7868825521078996,-0.7653954956450094,-0.9305376233050874,0.6095875950044929
SIDM00091,-0.8889750432248638,1.6842498559635932,-0.7981526324366105,-0.7480805615594596,-0.720698890866643,-0.14979211919871227,-0.8814081838233943,-0.8620220221635425,-0.21388770689825332,-0.40715227544103477,2.969828847779274,1.5759097610081498,1.3490946821511107,3.0111604505442986,1.8368177123773344,1.0484617728573038,-0.6231342835759548,-0.2540252292736465,-0.7996270127985983,-0.5896832681143895,2.029720707503409,2.174751979450373,-0.9623620369603175,-0.8727897730307062,-0.4141902697682235,1.2610803290440835,-0.8488710509005047,0.28625768241065863,-0.16744502082890111,-0.6894820434011094,-0.8166991285886559,-0.7706361965584447,-0.8124914846338566,-0.8180037362372568,0.4702547931654268
SIDM00427,-0.15610955111508631,0.708216283041033,-0.6736976797807925,-0.33880006158937354,-0.6451511391707918,0.19461777757592405,-0.907114306667389,-0.6868642238759314,2.898501168836189,-0.8431133952524567,3.2277994722050045,1.888335896585915,1.6294368337347311,1.855837770735799,1.408445394141402,0.2621237837037414,-0.6951562279146358,-0.22641895387679375,-0.7806108009040273,-0.3924748068333621,2.6948943644403123,1.9479441662188135,-0.9626290097018755,-0.8823948149308651,-0.46265746107373207,0.8682696126643173,-0.8340910955537532,0.8544453896303719,1.4513704629417763,-0.7279486681179953,-0.878050440387779,-0.7740424323078031,-0.8504135441191335,-0.8975999144787559,0.21297301263615676
SIDM00758,-0.7835587490618219,1.9811833623912825,-0.6351481637277941,-0.7576475047838919,-0.7451919340082431,-0.47452057941301995,-0.9414927350048807,-0.8117038859725624,-0.5507257515100122,0.047440181965948236,3.084595582166751,1.257196500161866,1.2193333889768092,3.1067929896828876,1.6041813273534329,0.07942206988074077,-0.7889554816028047,0.7333653813275378,-0.7307083625720081,-0.31712082288564014,2.4623508874972266,1.6281007146814344,-1.0045517811014595,-0.896449187295262,-0.3458884425953346,1.3568229157444203,-0.8317889439921556,0.6345761887705881,-0.0929854283469591,-0.7780012570636907,-0.859798108079021,-0.7476443918925086,-0.8063316773545098,-0.9197182792292177,0.10983987711569732
SIDM00612,-0.8647462855248126,1.2813456106224599,-0.6813827978904458,-0.5387352363014134,-0.43715880865580414,-0.3812299933888997,-0.899897362833044,-0.7975993968970012,0.640180299700597,-0.7643797695270399,3.3320893182944453,2.01487978883288,1.2403649329242075,1.9292840647716092,1.8336667745035704,0.9430218811928064,-0.5338376405479232,0.8251143639413272,-0.7318003813133745,-0.6389682432208686,2.0490293296459967,2.5880240399270202,-0.9997225703708625,-0.8206475792086178,-0.4545764022337073,2.0538772829117886,-0.8873922973758287,0.6885378368172838,2.1371367863042603,-0.6751023672285451,-0.8073804701815617,-0.7213245890598701,-0.8563811928230037,-0.7521022532582603,0.7723438065507315
SIDM00553,-0.6654748996480775,-0.31025384889151947,-0.610398649148516,-0.6906846715085533,-0.6309973142138996,0.4870467839976596,-0.9089418332063992,-0.3078466521673495,-0.5809271337153096,-0.35882092592898157,2.967878153387268,1.4381614762532087,1.2080389250898205,-0.10298997580702544,1.3712783448822277,1.1303581492267432,-0.71423165197379,0.19927858805551643,-0.7509885847327629,-0.5386893417309326,1.7085227354826327,1.24767657123016,-1.0184887786515469,-0.8247059177420564,-0.2831926180230391,-0.8023892600374185,-0.9194001516841883,0.17585571561313207,-0.8821943467735079,-0.6645827934835166,-0.7923805701019434,-0.599041146269815,-0.7336277392266352,-0.777816649210374,0.9725931957165816
SIDM00343,-0.8354749832138266,1.0708546164976005,-0.4717458313065087,-0.505856844779299,-0.8012305245911256,0.1720849008657772,-0.9777511119642786,-0.1090155643667919,-0.6242845450763399,0.8476169940723329,3.2162435708433383,1.4943032131976968,1.642837814289274,0.074764704514922,1.5080728100647078,1.383083995898498,-0.6415917940296195,0.05369866835444834,-0.7782723034296781,-0.5806309791018209,2.1560587485862195,2.424459359796355,-0.9605919866528198,-0.8529844793076595,-0.4463871128106395,2.2950989171743066,-0.863302353009901,0.4477638569652178,1.5732404084344682,-0.7746658088241014,-0.7662148524493064,0.7438955331596483,-0.8449578211766003,-0.8266594193279522,0.7218489184702157
SIDM00543,-0.7424028584462359,1.0463244873283748,-0.28784016311527316,-0.6114094769710998,-0.717914630940694,-0.084387733274317,-0.8591133111461029,-0.7364565010246331,-0.3631727033923319,2.0408252141650083,3.157457544355002,1.4009174920053657,1.2296603114338571,2.149244483946926,1.4473396671182805,1.3554184258664381,-0.6719321507704636,0.18514679535537396,-0.6430978240788523,-0.5967253288432125,2.0287153598371814,2.215917786380533,-1.0067555486829858,-0.7321993908764154,-0.15460709597226044,1.3723707255848803,-0.8492044603732856,0.5980621058445147,1.6625734878085026,-0.6059190403418784,-0.8471082361297614,-0.7744874509420012,-0.5418665325508443,-0.7606053783705274,0.5143482268569897
SIDM00537,-0.8837709762457439,1.2379512835072635,-0.7460899728074798,-0.5825657498421815,-0.37981626665735363,0.7014729534114644,-1.0409192813430401,-0.7617045847157443,0.043399073654682596,-0.8018286420087426,3.272724142734085,1.373718477127295,1.5346323846736787,-0.6374262592646225,1.3593403329397078,0.03664121005820466,-0.6896470770084907,0.19861197147006307,-0.6992125912045731,-0.7521808876561948,1.7803950070723202,1.4644076964845498,-0.975621790828205,-0.8048691820032925,-0.28972349759368665,0.42240276727911263,-0.7780811332847669,0.4769541531139507,-0.8810677213956205,-0.7767601315217062,-0.8758092362975927,-0.8003008841587387,-0.6791826861399245,-0.951500354565721,0.8840516674392737
SIDM00332,0.975011579162525,1.1756050026381037,-0.727607692039146,-0.497728321032001,-0.7778266812297411,0.8214619671019386,-0.9143723341392286,-0.7731655337449234,0.35605375101182407,-0.6662702852726484,3.3191716079297136,1.3607628916453287,0.9932996566518567,-0.8434358081328032,1.8821079707498514,0.3832905971494111,-0.6355368162386564,-0.02342712867144284,-0.6811890014856874,-0.8060926790668165,1.2629266847577878,1.3061529476526794,-0.9641250873070002,-0.7849859128477618,-0.43592986377485143,1.4845418006965856,-0.7725471094035714,1.3215867089695068,-0.5349462984911076,-0.775872472231646,-0.8324529207510556,-0.7466492395050167,-0.7575642678258017,-0.8158947525707002,0.49699340261605096
SIDM00299,-0.8885412129881106,0.9913985051162928,-0.7688159577462199,-0.6848296097759888,-0.6736124309151251,0.012237590024990346,-0.9278951961264931,0.7463235009315236,-0.3206011722254983,-0.20574089665580306,3.0140756372316093,1.3867170783764626,1.4103034924756195,2.86960994713383,1.751001710934974,1.5612974940556377,-0.5462553641858546,0.049984264246541496,-0.8110422966917836,-0.49736170177124983,1.6781796215614995,2.929602340888613,-1.0279882547121777,-0.8803481597849087,-0.33704828084281035,1.851543234430985,-0.8355708001949609,0.6119843370445592,1.2484195005748382,-0.6950281959901577,-0.7966576191535859,0.15408977143424787,-0.7542476469883888,-0.8218954189933382,0.5833821478897799
SIDM00308,-0.8091594327442497,0.38384219217347104,-0.7076486105043166,-0.6584295824371822,-0.7069155692150408,0.7898538701651151,-0.896037369599577,1.755432108289273,-0.7853886075579334,1.5292632812518565,3.3947617925214555,1.7753311428819631,2.0423891607113527,2.1713926372248133,1.4678007255814538,0.911235439461804,-0.6813325577219469,0.6468452293315844,-0.776022131784015,-0.6058349251010513,1.3982443179574693,1.1572538318014158,-0.9697732060901729,-0.7933917093404089,-0.24162948591015443,-0.19544096250523862,-0.8377299477574245,-0.14452871150775257,0.38480358573677786,-0.6481807902754184,-0.8039270384525268,-0.31390330873257155,-0.567346197914885,-0.8558144374875388,0.6805964314226439
SIDM00227,-0.32637760357739914,1.7610681070749576,-0.7259428672640759,-0.46158269100164134,-0.7802378860323098,0.29146459576373257,-0.9211284001765875,-0.8645238944611519,0.11584593537311895,-0.5874430264726532,2.977923818933166,1.729654869830541,1.4078020846610702,2.4549340728144453,1.7771003527403881,1.573325334230065,-0.6768921752419527,0.24451912850041618,-0.8071459574866546,-0.5701313809100775,2.009416578594754,1.4185905990150547,-0.9394837287148445,-0.9051381940250675,-0.3088400642669245,2.29711992967793,-0.7923610498944919,0.3189082143063728,0.5363017415756264,-0.8139481191711946,-0.8745053056682638,-0.47805072141896504,-0.6620255740641867,-0.7335951317989944,0.39052989398389354
