,CD80,CD86,CD28,C9,CTSG,FCGR2A,C8A,C7,FCGR3A,C8G,FCGR2B,C8B,HLA-DRB5,C6,C5,ELANE,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,C1S,C3,C1QB,C1QA,C1R,C1QC,ACTN2,HLA-DRB1,ACTN3,HLA-DRA,HLA-DOA,HLA-DOB,TNF,HLA-DMB,ACTN4,ACTN1,GRIN2A,GRIN2B,TRIM21,IL10,SSB,SNRPD3,IFNG,CD40LG,CD40,SNRPB,SNRPD1
SIDM00023,-0.8967062056616162,-0.8176442878815116,-0.9062054869171341,-0.9830576158532346,-0.6573925075245926,-0.7117855558197826,-0.7604731385960616,-0.8707818615607535,-0.9613226176740355,-0.722587135378158,-0.8551372054890917,-0.8753359973782276,-1.0560315743148494,-1.0252132212623835,0.3531574832643704,-0.8931195580808902,-0.7068646150046899,-0.8226466061128133,-0.8862716762288919,-0.8339234016205185,-0.7151839673339622,0.22858110594619455,-0.8411345297790788,-0.8499083109321025,-0.3599993068550694,0.7862608873549302,-0.956311881789288,-0.8978811812800022,-0.20848243512202402,-0.6722447923383406,-0.8854936369582269,-0.7098634972965805,-0.8575990369583423,-0.6953055174470493,-0.6533240610004913,0.3883727510285849,1.4107356222174365,-0.7571822822281187,-0.8947956179215579,-0.673480679099056,-0.8606493574019186,1.6297938575737034,2.7682650823297896,-0.9224674708408854,-0.8371783387851798,-0.5125932450527918,2.307201296288855,1.0290880531550621
SIDM01198,0.24391566214476929,-0.1861631885843276,-0.765222751210416,-0.8913654784166894,-0.5227031737758057,-0.35248488305882286,-0.7491792798461397,-0.7941772868022137,-0.9358005714258698,-0.8107462058529816,-0.5882208855447294,-0.6903723006950033,-0.8731372612961669,-0.8181943273149495,0.005680332733880294,-0.8291047118547484,3.4861231019684853,1.1103055693985675,-0.6798097487075914,-0.6889471741062716,-0.6206887280111076,-0.28185211974873775,-0.5994494446343672,-0.6721995864890021,-0.103479257548533,-0.6588129863868971,-0.8437959404814954,-0.7651578010534625,1.8097011383097972,-0.6105370835866991,3.2477947599027046,0.13831690383434858,-0.042565940370189716,-0.6367542984802883,1.1997110204025936,-0.30466490084419073,-0.6418438618235629,-0.6585123239319288,-0.8726699404981666,-0.05156398493978682,-0.761352802495529,1.5405584755756183,2.636001557625264,-0.9740314797975652,-0.5924098792862985,1.0726478880883574,2.617126244231166,1.4150247624917507
SIDM00441,-0.8095290023527698,-0.7454378220676358,-0.8686122182501654,-0.975990520617953,3.816619111134576,1.1642375957679432,-0.7087958690567401,-0.8172807557716596,-1.0359434526148676,-0.8449983508067236,-0.5150146404442695,-0.7685684817351705,-1.0547467565298958,-0.8638748935876438,1.2260110026499653,2.8048425672266935,-0.489746029915145,-0.7626309599573853,-0.8204367555796254,-0.7487193434935622,-0.6793726883986341,-0.7484237395786033,-0.5777959811555824,-0.8568993509295709,-0.3424795598101357,-0.6625090535744246,-0.8096590619592691,-0.8322927088509722,0.19560172159060873,-0.5580329985202697,0.9548736616165646,-0.7327951023408754,-0.7240383822827069,-0.3168790471608157,-0.511603438408798,0.45956679457339367,1.6965657523141884,-0.7713944472756324,-0.8954498869671494,0.7443683439311823,-0.8238557122545042,1.6767928130717868,2.6512719538432905,-0.9425391346349073,-0.7462495256237387,-0.6492748211157093,2.4628839109949245,1.7684214959768574
SIDM00388,-0.8176106081044954,-0.6603661033276783,-0.890694020979056,-0.9010575703276887,-0.4658799904118201,-0.5120594478118426,-0.7479180653809732,-0.8265576784140602,-1.0009387007504953,-0.8785403403345233,-0.7268092687944924,-0.6858801508826623,-0.7496104648557097,-0.8562222636289557,-0.15566736612694967,-0.8110365720173655,2.7088025723927465,0.19478808863869485,-0.7625489979717303,-0.7504212935968211,-0.6727881622989028,-0.7842244617657503,-0.7570271577207226,-0.9055172143761232,-0.3793802244472927,-0.7352448731269504,-0.7989633665633763,-0.8807832722089869,1.5885708380690888,-0.6643205554356302,3.0844711987612206,-0.5206662458416321,-0.7890471736558168,-0.5398568740293271,0.18478817712032367,-0.05659818796414853,-0.616502833010504,-0.7356759945858062,-0.8354105315726186,-0.36511420890227114,-0.8037194175190013,1.7680148400348343,2.7534670185361683,-0.9504429942709763,-0.787777720888125,0.8309540928426583,2.64750587762178,1.5874287878222164
SIDM00417,-0.8038659758302859,-0.7678462281030184,1.610697560480594,-0.9744311026861191,-0.6876552736968917,-0.7184291263555661,-0.735307781011632,-0.7311025628801755,-1.00688076554707,-0.6176583910385859,-0.7676796336982776,-0.8003824351564709,2.0668566604785092,-0.7443927373733934,-0.1746148250462037,-0.7633169801421664,3.42148613231786,1.1332259899062507,1.3409699868093714,-0.653817209368487,0.17631949417849532,-0.704010153070764,-0.7851018788495857,-0.6592248441332407,-0.17936533708396166,-0.12540856569540368,-0.9717194319405272,-0.8616780196058386,2.3181835631670795,-0.7338471077504426,3.0508671591719922,-0.43038957459195437,-0.6632049331306045,-0.6765837018090322,0.8195972019999733,0.14130320763989235,1.0227166403171308,-0.8660680912800982,-0.8722717163073055,-0.15055632911030617,-0.8268187222611706,1.2529890626577553,2.4991390580657713,-0.8021406317854608,-0.7158109858693951,-0.5294157991100121,2.5875461841977434,1.4296133664240775
SIDM00416,-0.23234017817999073,0.15599209420676272,-0.8751307629441524,-0.9378048797424577,-0.7782624725780001,-0.7703083497226851,-0.8082110271351922,-0.8459120283488102,-0.9355802535382288,-0.7744655796781863,-0.581472703687794,-0.7906619701036433,-0.5193371627638087,-0.9068856073239455,-0.40534727918620744,-0.8459730734718074,3.267691391630973,0.08077240289491867,1.92395076213775,-0.5477419775386645,0.2822439794689692,-0.4196906361098511,-0.695822465201335,-0.7291829117624254,-0.00010049210775076675,-0.6406025108719882,-0.8005881164669405,-0.9074772106005611,1.9759736265581558,-0.23361386470991732,3.1757305700046534,0.07706651327309694,-0.34392046716679814,-0.3928251928902456,1.3894599712494373,-0.1811550882209311,-0.5576014052588171,-0.7644229631093098,-0.9189494262301722,-0.4706007604991937,-0.776070118104797,2.003278499185934,2.737783916632844,-0.9962849078590484,-0.7905290944684714,1.620923426938212,2.4692176704341016,1.3521446745804915
SIDM00974,-0.8293682319021062,-0.8537528560442491,-0.8578182580653693,-0.9962297264864164,-0.5694547375922571,1.0513034193286304,-0.7313812397716591,-0.8447524179644399,-0.9759795434314404,-0.8720783392658454,-0.1084889915119027,-0.7214318041114858,1.161204286635676,-0.9525266074002218,0.3308366258938157,-0.9416055203852766,2.894934656983389,-0.08111320251271215,-0.7405855774056614,-0.777296370106907,-0.49967083383501143,-0.795351584943521,-0.6948582776323159,-0.8233175569181787,-0.3760605344436091,-0.37388541095375655,-0.9118256157134723,-0.5642293610470713,0.9102025070807079,-0.6107538850703548,2.31163244976804,-0.7080906547572481,-0.775505554625666,-0.7316303339107547,0.042201025931896376,0.6900390885129312,1.694100954849874,-0.7772647861671365,-0.8714505893811181,0.0037318332848457203,-0.7912554025171743,1.596913610425741,2.6435131948263866,-0.9844220362192434,-0.8195158003429224,-0.6183987863333583,2.43947984787291,1.3365658748928562
SIDM00833,-0.8877018723655834,-0.8319532272629748,-0.9350836985297141,-0.9813379116005745,-0.7045360988575241,-0.21335437083805397,-0.8807455240560291,-0.8270960757231416,-1.0902858064036134,-0.7312297012018698,-0.8279141368362912,-0.9184739231998645,-0.7923035800815973,-0.9589363851764324,-0.23723375713040565,-0.9122577627081518,1.233298890841896,-0.5739566856660377,-0.8099109977257609,-0.789952154533171,-0.4169162018064178,-0.81233538624187,0.07106620358515045,-0.7134785891988608,-0.3230391349441185,-0.6576027745663858,-0.8302294257953595,-0.9310488864805123,0.2958602274169992,-0.6818112598417283,1.4794382325915942,-0.7597315109040975,-0.8830204622615532,-0.8202797122295229,-0.42916352565300797,0.7882397330362412,1.3477575497128687,-0.7292824151349102,-0.9325765420747566,0.7502072938890236,-0.8083915283634042,1.6177056417372613,2.9130143203093177,-0.9268530879893394,-0.8481133642516177,-0.6486750666529496,2.0683997262561395,0.717526015374344
SIDM00562,-0.8428974676353463,-0.7791818219017719,-0.9000184766036647,-0.9257967752180689,-0.585164182464329,-0.8088690579431175,-0.5941479314262194,-0.783543957472692,-1.0221398305802796,-0.7012460376528734,-0.8034790110987247,-0.8396336764549734,-1.0456578683959992,-0.8697875959705187,-0.8366183884946123,-0.9100253346901598,-0.6170455583094293,-0.7863623037305835,-0.772547240543743,-0.7169206196553675,-0.5361619441618839,-0.72585747037869,-0.512376112004678,-0.8116314703327941,-0.46355170722045314,-0.7203339052161379,-0.7854003035009807,-0.8822377646026394,-0.020867366684247036,-0.6373227200092009,-0.894023815348655,-0.7091557679776183,-0.6051142776619378,-0.44647177967552454,-0.5342535918516049,0.36348182984925675,0.5552877528278924,-0.799827938033009,-0.8545728162038175,-0.7974507518921055,-0.8305742824081439,1.8291254512899997,2.584847695874176,-0.8874073858579716,-0.7150925265528355,-0.5297031555505275,2.5059829658657136,1.4580298550897057
SIDM01102,1.364058656645446,0.7324722542686468,-0.24636767753001856,-0.9514066753463696,-0.46997734715899064,-0.053829828981724996,-0.6876701308855907,-0.8357512103434074,-0.9635046558068223,-0.7508047039721448,1.0349115329206682,-0.6947326943795625,-1.0254982307300244,-0.9664786846545802,-0.4666531508121568,-0.8487797846190864,3.420889177379407,-0.036750172091693845,-0.7158785380823426,-0.6758971483095858,-0.5575169663957147,-0.20368981675755676,0.7696984820528389,-0.7851086002713029,-0.11039929256904643,-0.44782962054211134,-0.8151834268274203,-0.8610834031933267,1.0124048317774108,-0.7095720574010475,3.3506360901496985,-0.23525420607918432,-0.48987045481415015,0.1506982549761858,0.6235310815492026,-0.1489298101290258,-0.1774837928248006,-0.7834297920274228,-0.8990408445710864,-0.005417839812290038,-0.7029316176755551,1.1819479256181924,2.1789070363280847,-0.9923186866229587,-0.7131672831755533,2.7297519942405803,2.495810602327826,1.0125719453326865
SIDM00418,-0.8753725830670843,-0.8182249607098994,-0.9318310336771152,-0.9186329962902131,-0.7363660738014808,-0.03055099898415816,-0.7201827420410029,-0.8349161857942153,-0.9520601325821827,-0.8887733719212761,-0.8253548975327648,-0.7733538511062736,-0.9638822856320619,-1.0418364818118713,-0.09653187075978188,-0.967528827729154,-0.6838071918264179,-0.7924577227516806,-0.8198406390691738,-0.6938569853572074,-0.779065706840794,-0.7968548196666307,-0.7158960403779321,-0.8931093839312696,-0.10147193374847026,0.22523199649458453,-0.6606351408013756,-0.8715799452344934,-0.057051939626222084,-0.7526565698996949,-0.894304817217747,-0.753614228315015,-0.9028591956561207,-0.5980765109599855,-0.4633952410949977,0.5973866547678218,1.6229299923555067,-0.7434968087601931,-0.9297278226182801,0.3652692801404791,-0.7879779793714032,1.5989776079401934,1.908183619111245,-1.007547680995329,-0.7128948689637225,0.4318922963381711,2.5246558355999023,0.7303330402692827
SIDM00841,-0.7989450718190699,-0.7654073492772934,-0.8370160124001567,-1.0031028880923092,-0.663908438922868,-0.6957297129070756,-0.7549768749193108,-0.7722692751336692,-1.06873477481756,-0.7223906264849294,-0.7534442018750687,-0.899824947271952,-0.8821463859436418,-0.885891689537343,0.762448459170161,-0.8673658060999546,-0.5595512608697498,-0.7504592982161813,-0.9034275677918289,-0.6869140981058481,-0.4246941024202779,-0.6201564122476982,-0.6010346337547584,-0.7233067074667906,0.004952741037818013,-0.30020800572372575,-0.817511495435803,-0.9114195696966361,0.10654892903295564,-0.7007660075397795,-0.8380829262350099,-0.8015023464252267,-0.5377017501743988,-0.8576412790860548,-0.4998530725464284,0.9005909138901892,1.8338092771543955,-0.746532897408561,-0.9084180184215808,-0.06953673970065881,-0.7944893826359366,1.5121180965519825,2.252457521969972,-0.71654808931063,-0.6749168703292601,-0.6105303061239667,2.779055209784062,1.3598515482786624
SIDM00260,-0.8575722675119171,-0.8527958195931945,-0.9320689399401969,-0.9517272852535587,-0.7506683976558267,-0.7173226092235337,-0.6685527511958632,-0.7951377003225603,-0.9563708318202295,-0.6509314709408432,-0.7826931920113784,-0.7244938471664213,-0.9311975218028046,-0.9162590957771505,-0.5958343459129422,-0.8282395623606129,-0.558278334628683,-0.734173404120411,-0.8584743256504279,-0.7713554689396298,-0.5920894839426508,-0.278209159265599,-0.552633024138069,-0.8713547170300759,-0.49226257747320834,0.1457153997246129,-0.7642680418142989,-0.8401606857653736,0.8817104577052002,-0.6849778055405783,-0.8001222230789756,-0.6852871319022761,-0.8238740483940109,-0.8110505909333496,-0.5852736027978799,0.614407732633888,1.3262189661341264,-0.7867792114225716,-0.8988370564214135,-0.2361744308490206,-0.7629895741850332,1.8966417320845688,2.4284194983511376,-0.8545321975164787,-0.8482046921448618,-0.6438000069833737,2.5443476791282977,1.1929365077066294
SIDM00111,-0.8713413053037738,-0.8348688399554324,-0.8552906917376244,-0.9833753458767065,-0.7536080250970206,-0.5397418951868919,-0.6723008866235473,-0.863248037968596,-0.9564573082557575,-0.8313347473219993,-0.8090076044095392,-0.6819092275164554,-1.0885030923283554,-0.8929197200049958,0.5848882748582628,-0.9300355717947687,-0.6466941033979767,-0.757625159916393,-0.8300317480254554,-0.7266590127787566,-0.6855680303810274,-0.4743791476303366,-0.8087514056873718,-0.7868800247058985,-0.5012313920316619,0.02186527121914294,-0.9701624047033273,-0.8409052459019847,-0.14010768301507662,-0.8152300890527688,-0.8899996714955785,-0.7688024034712626,-0.851932272344324,-0.7084484581150566,-0.648671546138604,0.9617332948809301,1.8617333443820514,-0.7846456326250303,-0.9658660440439009,-0.5243739608379409,-0.916705605013129,1.46807553381013,2.420268715378176,-0.9494530733817034,-0.8932627512683937,-0.7343750497106727,2.2155169762456794,1.1344486699987943
SIDM01179,-0.856980684264619,-0.8031625552628975,-0.8846272438858914,-0.996187813844134,-0.6712239830914504,-0.5984180581316884,-0.7580811175928135,-0.8198673020807508,-1.00597011188191,-0.712065165407953,-0.7965259419903505,-0.8993779169524203,-1.12869088399502,-0.9075026174241243,-0.25077036615740966,-0.752992095006765,1.1283452127717035,-0.46673164145519314,-0.842534109594578,-0.7987367441444336,-0.7415607073265293,0.6449884214958425,1.6177406111963957,-0.7981668650424077,-0.2974144442002651,-0.26317003194372873,-0.7657230825605699,-0.8794061644436134,0.007794336994721282,-0.7711548029715227,-0.9116324681660726,-0.7148367266360267,-0.8639609065257864,-0.7673320326020273,2.551145857690387,0.6771266245925356,1.3193235577018207,-0.8954664686007346,-0.8720751278877605,-0.3123737958910021,-0.7600973097984367,1.4615785525620937,2.1720354941361832,-0.9672561035442888,-0.8543391793461445,1.5149300980506164,2.27829010577048,0.7707215674065448
SIDM00351,-0.8348903215643623,-0.8320933488081064,-0.9119343549573612,-0.932960358109341,-0.6509192416339379,-0.7466869586131951,-0.6812621924593032,-0.8087983446443983,-1.0358701562873915,-0.7986291581046288,-0.7621395247372301,-0.9830967415464429,-1.0050148504771204,-0.9236350558058071,-0.4908435293559115,-0.9045627853279886,-0.5825700252802836,-0.7013002755848061,-0.8545718400296863,-0.7390609164752274,-0.6235620855992016,-0.05939881653915924,-0.4159136770773554,-0.7958722674325879,-0.35461595139508856,0.4984137597336587,-0.8476086411256453,-0.837733762067982,-0.20236281359869523,-0.7843080829167222,-0.7634907073339723,-0.7687774755281601,-0.7556334936295427,-0.6788769529056731,-0.5737669130054653,0.34305836919439936,1.7511781693333133,-0.7152922175126446,-0.8653636822507595,-0.44659083290553486,-0.7681800847835331,1.874701655059144,2.2838472642412384,-0.8582904931518047,-0.8416569352738875,-0.4765691351885747,2.5861603613764514,1.4039974561939232
SIDM01205,-0.7900187714675436,-0.8248580083376481,-0.8724312554436989,-1.0421649208776507,3.8544770304351963,1.6313289653812177,-0.7112566026046653,-0.8297672518585667,-0.951701858491561,0.6676633676655068,1.2813406922866062,-0.8564375986698721,-0.6467941381923421,-1.016714626070631,0.9370296714730207,2.210814835986968,-0.5180269115149023,-0.771749488126314,-0.7800373978480903,-0.729920278742506,-0.6379679487713671,-0.6876783345868338,-0.6667417417645909,-0.8291734169739269,-0.1826828583952845,-0.5292721113691237,-0.9033459559008716,-0.8118076461461128,0.6272584389090197,-0.6751475133793986,-0.09011162379728917,-0.7641901675808822,-0.6358696375076197,-0.6180079944871735,-0.4883628953008998,0.3520374974977706,1.5340945181989816,-0.7751968816760505,-0.8460517964886861,0.3536335373727881,-0.8452264357649967,1.7070221072234797,2.556571370238594,-0.9319300035299893,-0.7880333628663749,-0.6269227772092543,2.728795006530103,1.0245495869031607
SIDM01095,-0.8527167675915507,-0.8718636197211951,-0.8763831865949002,-1.021491718051907,-0.7661928478133951,-0.6027249358445945,-0.7685544523379048,-0.5177475676932664,-1.037767310558923,-0.8491005101466909,-0.8035217948858608,-0.8408278958396088,-1.0497029818031727,-0.940009778999184,-0.2649137255706083,-0.6844325693015476,-0.6255736670323203,-0.7265580583625335,-0.8902165901815857,-0.7278551193427765,-0.7365704522767272,-0.7598175460786178,-0.7877649772281783,-0.7715237334076248,-0.28949921792503586,-0.6049012492895932,-0.8515341186224656,-0.6758751057553509,0.1561243545668478,-0.7964414109971818,-0.9381173189065646,-0.8204981480814959,-0.7992987282305345,-0.8563490174763123,-0.6117792389607389,-0.09382763224610996,1.0306335585094097,-0.8088364005143779,-0.9444619867904757,-0.5501642517008469,-0.7586987693315702,1.5743384162814549,2.5158321597512394,-0.9414248211541415,-0.7584773731887963,-0.6473594844553094,2.5339986810376756,1.1512786770627497
SIDM01159,-0.8638731205468388,-0.8966365051531928,-0.91721991533423,-0.9615549626282548,-0.8117623687743631,0.49662472173313804,-0.788574849594631,-0.7471401484516477,-1.0343133043647386,-0.6746733650686136,-0.7923623493014357,-0.823740410656879,-0.832685159921439,-0.987860224842241,0.46325418704707383,-0.973838745475542,2.502629262635654,-0.15264639654220494,-0.8199752222210921,-0.7596750681977812,-0.7095193362823164,0.8640621941686056,0.2830687940328514,-0.7615483646459797,-0.428622724084098,1.8406429465886427,-0.952567689396672,-0.8883714545088724,1.160684037148733,-0.7945575355146255,2.535064907537037,-0.7501499831461989,-0.8340354836929897,-0.6701645280035449,-0.05299538318569581,0.15575064990476695,1.6177365410543698,-0.7366613529079435,-0.9335048852845693,0.5949813099549506,-0.8256305252821864,1.461112523344451,2.369742165889077,-0.9428836595088922,-0.790084387560475,1.605804306716644,2.3985597288386393,0.926964258060941
