,ENPP2,PAFAH1B1,LPCAT1,PLA2G3,ENPP6,LPCAT4,PLA2G4E,CHPT1,AGPS,PLA2G6,PAFAH1B3,PLA2G2E,PLA2G10,PAFAH2,PLA2G2A,PLA2G4A,PLA2G5,PLA2G12B,PLA2G7,PLA2G2F,PLA2G2C,PAFAH1B2,PLA2G2D,LPCAT2,PLD1,PLA2G12A,PLD2,PLA2G1B
SIDM00592,-0.8372384989836877,1.22669491802532,2.1152657385157996,-0.6837616276697676,-0.8462370963627324,0.5086017943113177,-0.9541833342554294,-0.9743465571349433,0.65307331211408,-0.7284000510851805,1.251712540221308,-0.5469794345486314,-0.28798232289559333,-0.5055227112563382,-0.8808857909159967,-0.5627206353892875,-1.005606329819123,-0.9995254594894764,-0.914870716326433,-0.9069626934882541,-0.8670720116095176,0.10096574148288542,-0.8429498755635928,0.019714073658834343,0.5957127300311247,0.251995748024625,-0.4266811469894085,-0.9695493860417463
SIDM00496,-0.7422730571919904,1.2715059355242246,0.9002391789074358,-0.4865471336155369,-0.8430435268340939,0.18075421626946395,-0.8041243389271169,0.3740868044889698,0.6018514505876436,-0.6424767338596238,1.3848934227512568,-0.7333415992724639,-0.9277593825721467,-0.44612530093977665,-0.9648450300689885,-0.8211108085019151,-0.9774785158648583,-0.8669314422049037,-0.6762458720947427,-1.0470738183470971,-0.7497171351132534,0.1692285541323084,-0.7602933349925353,-0.39377720778419384,-0.12512232573905205,1.068344992849642,-0.49010949153557787,-0.8966646447671606
SIDM00793,-0.7016245414944815,1.712679140528356,1.151637508738369,-0.6415224992823834,-0.7487548043223584,-0.0502854923674194,-0.7280149617675735,2.065900889677952,0.9640997672329447,-0.7373348021469007,0.7385103056141118,-0.7050673086361119,-0.8803796889055658,-0.14624214096253493,-0.8858346944297346,-1.1945053214694599,-0.9643814153974556,-1.008382650903399,-0.8922220246627495,-0.8100948152820152,-0.7072984935228984,0.24197416476379713,-0.8063809440202575,-0.8075004488103009,-0.6598358630577885,0.9574798166210776,-0.4958190034147177,-0.9600684136894545
SIDM00121,-0.7859283633789719,1.3448485925594815,1.7440388199732013,-0.6234367690105592,-0.7693886427012876,-0.13009968317383266,-0.6865778476727702,1.526184816004597,1.2085331660241188,-0.6434025060686934,2.102478953941106,-0.8306358354798792,-0.90738287364584,-0.25858220648194086,-0.8466704104650925,-1.0940679331876328,-0.9344229291932202,-0.8230179569650318,-0.804466323959062,-0.9670271432715379,-0.8525438330771253,0.012398531030002201,-0.766083106925308,-0.7387579678926135,-0.7337876862311206,0.8996011361493911,-0.6339458085499123,-0.9089652291590107
SIDM00202,-0.48352096335292016,1.5273218084596574,1.8936878436101081,-0.406159683565604,-0.9416923116971652,-0.36200280860306033,-0.7117782365119362,1.083987621565517,0.5447297257521658,-0.68737628539911,2.392553234107344,-0.8688997919226239,-0.9585933538477016,-0.5480176995794884,-0.9055931223994657,-0.9702037705742492,-0.9232635297930644,-0.9137683651359749,-0.7709735660816665,-0.9409980700049527,-0.6872793985632605,0.18443014256030504,-0.8674367176784304,-0.6148774338215631,-0.6817111787283794,0.9314884987446002,-0.601320795175605,-0.9431668573820318
SIDM00047,-0.9310391180441351,1.191605457522118,1.8053057781795074,-0.5243120632151299,-0.7879025673468372,0.06001557245463002,-0.7319433146821686,1.6424211256731227,1.0344781618537846,-0.7281608158961811,1.9879391617796869,-0.7954274057006917,-0.580622108513013,-0.3651884584647235,-0.8656489303138734,-0.3943262906264143,-0.8955010223811998,-0.8545362227180292,-0.8545086350449143,-0.9485374717253253,-0.8293108568726991,0.32498890627597204,-0.8225875869253897,0.7402563335201485,0.06501405915510021,1.167438181714535,-0.5687240406906133,-0.9126974448220833
SIDM00885,-0.8272019430376828,1.414035012987177,1.7100711788831255,-0.538525159205854,-0.8510778356491017,-0.056679414637206875,-0.6837357455171161,1.0067646035368216,0.23451176985463193,-0.6937337397300559,2.0468218211708984,-0.8021899657281321,-0.7170320270255423,-0.6973458278627319,-0.8174149014504055,-0.2801693956803871,-0.9599538057710639,-0.8059194982249929,-0.8606623140577129,-0.9973247736679086,-0.8856050503329779,0.3180378654569156,-0.7988479659079292,-0.6358521803303824,-0.7204080520376268,0.9736461820091954,-0.3270193838703284,-0.8659854103269397
SIDM00201,-0.7560040124047943,1.459796537489682,1.7293668138735518,-0.6953947610382482,-0.9567735999088883,-0.11788685430116332,-0.9926048545594729,1.6973262231153328,0.5973016028906577,-0.7294292059710142,2.2472999805980707,-0.8730699240285995,-1.0434830479154056,-0.5323661457568909,-0.8848284696684449,-0.36969882484514843,-0.9573947837264706,-0.8265666023022857,-0.8783053345085581,-0.9233650488393068,-0.8322166811721866,0.11353605174453069,-0.8059277384677379,0.38140141052956456,-0.7044026202795801,1.0229603967400405,-0.5703129449874887,-0.8922786313376286
SIDM00789,-0.8577110287539758,1.4706192725990528,1.7879136765147863,-0.7312286274443331,-0.9501021922724912,0.09094128729582061,-0.7411354850833274,1.5935452409779856,0.7793873580129574,-0.6856179087302406,1.9320706102884393,-0.848566592404056,-0.3053035785933756,-0.37658360591467305,-0.8477676144619033,-0.8769278576802383,-0.9006327851475133,-0.9540587426950262,-0.8378666629922101,-0.9804253734863874,-0.8173933229372439,0.22086234620293596,-0.8011539263408879,0.07542448249108002,-0.34314562611681526,1.32033580569266,-0.5051414926374288,-0.9514986046361168
SIDM01248,1.8463266943535774,1.735948172960019,1.4539537700180432,-0.7221463132026089,-0.8818505507984531,0.07895301522195917,-0.9319510183877047,1.536863223638585,0.7734163543759921,-0.6922088404968273,1.5214885341956106,-0.6610685237926095,-1.024671435409897,-0.42682397304341907,-0.9567336598848372,0.2087383157961339,-1.0459081011023732,-0.7596454642521568,-0.8315252393615766,-0.8371771365916791,-0.9677921960876086,0.28181304531246837,-0.8338321393114818,-0.39147545185994814,-0.44182501842460015,1.0746228982154162,-0.696833893577881,-0.9283040026519614
SIDM00195,1.488618932601189,1.402132606403879,1.6875046949200274,0.19679718917772426,-0.8383109420762677,-0.18294126961512058,-0.9468946303340355,1.4736472604791357,0.5690063866250208,-0.6698598115904141,2.167082782380196,-0.6542339738008847,-0.9767271854737114,-0.5856263952331114,-0.8456025277563736,-0.5098073114955013,-0.9102223415635872,-0.8284551390512538,-0.8620765052614128,-0.9224660093858017,-0.8099413839320762,0.10892276183326201,-0.843535198776103,-0.07893086997829764,-0.10488748109933489,0.7608939068943792,-0.6506834894463318,-0.9616789405912572
SIDM00517,-0.7164108355472139,1.5184997413589063,1.628284664097257,-0.5808051813161599,-0.7218537174904965,0.1804678654216536,-0.8998938338239948,1.1387759510823188,1.0824762593327135,-0.673290284828462,1.1341188739640855,-0.47230041187230376,-0.7544406677677249,-0.2824723155225565,-0.8827459082458113,-0.62360487095472,-1.0009411148272955,-0.7714267160585494,-0.8025633983798195,-1.0257125544831078,-0.9355072854224475,0.2778001559708517,-0.8090318448832295,-0.1843768324289259,2.1674575400735914,1.2952179003129047,-0.24197756547055002,-0.9875675421957253
SIDM00534,-0.8221683716318708,1.3428849639628357,1.1116113491475377,0.2769328627606576,-0.9139444402070839,0.20060814479604547,-0.8322968691073901,2.1583325713780503,1.2441859095675305,-0.7308623499583446,1.1117847319378729,-0.8787592679602624,-0.5688368720835447,-0.18809378154550993,-0.8293639171752283,1.5870986946681258,-1.0625005356004895,-0.8915365735453414,-0.8311557111866048,-0.9717312218369897,-0.8382487310884543,0.1746271285331118,-0.8085474962327123,-0.2473036825029522,0.11276817956667616,0.7843364384219507,-0.5187660349298361,-0.8515310248858814
SIDM00863,-0.07208793772822206,1.5987633645750927,1.315828645180739,-0.5723341014036434,-0.8515352448797853,0.0594195026715672,-0.7730496409025647,1.3913395872113787,0.8848260551367682,-0.7159591537696712,0.9150358989691262,-0.7672640058655164,-0.9177981224864568,-0.35525312411514487,-0.9025919083527982,-1.0159119874374973,-0.8559449720096666,-0.9024390821427091,-0.873379264798935,-0.953564303637827,-0.7695737455721142,-0.1106947232532644,-0.7297622660339749,-0.7410192781390021,0.27899230740771247,1.317765428660663,-0.5772920762426578,-0.9761638133441496
SIDM00211,-0.8352287197152862,1.4392129550989485,1.6429088570564543,-0.6381086610510622,-0.8667823225696366,0.1026115250254286,-0.9227694154610375,1.6290138554205464,0.5357635990018758,-0.7267613958974619,1.9320388493460234,-0.8349913001544548,-0.8984700546237975,-0.4745618136611623,-0.8199065532846619,-0.5169269547501285,-0.8302717946439662,-0.890642560963468,-0.9622525410392712,-0.9057660675782254,-0.8468348976926373,0.1175665551995075,-0.7459935581511855,-0.7921129305554315,-0.3182479596695139,0.3651505882184099,-0.6072814172055692,-0.8750998320483845
SIDM00539,-0.9238810796522832,1.2489374585704889,1.3628241444476061,-0.520743085071952,-0.817297056011297,0.7088310957560241,-0.8798320645029554,1.8146970514757803,0.5586898321918944,-0.6744594792673917,0.556896395776717,-0.8010138995124199,0.6166831880698107,-0.4166930490677419,-0.9040646752489552,-0.6348084204508128,-0.9446602028502039,-0.842849232169185,-0.8896819385478036,-0.943005909061208,-0.7168488061058615,0.2868631543071612,-0.8167543097783768,-0.4865931193084584,-0.028802150537283275,0.7479951003897599,-0.29216764872590145,-0.8758800091205244
SIDM00875,-0.7993177397176244,1.3779226753241047,1.60664841805124,-0.5666755287495252,-0.8012625744255654,0.6635369807757787,-0.8042812703518551,1.0078564451684122,1.475979448906609,-0.838960838295364,1.0181116252635478,-0.7468999616632068,0.30794689330989894,-0.596694657000457,-0.924191516980978,0.09063769775994149,-1.0346944568222651,-0.8213703250228858,-0.8786209579508851,-1.0997814641659658,-0.889199678949086,0.041113668043089954,-0.8250034654686166,-0.14894727352549772,0.2259693233261943,0.9107185055995196,-0.3367654321359203,-0.9434011614656376
SIDM00679,1.4391504409697367,1.394139790145107,1.5242280179375784,-0.6859692291626267,-0.7822751697225188,-0.44427836858245784,-0.7325856029213389,1.6037575547587386,0.9700365550112664,-0.7041581419684747,1.5055909467067703,-0.7457465703926806,-0.7347552626827399,-0.516912728844918,-0.8732763118090621,-0.694395287870461,-0.9448739453578969,-0.8932569999567577,-0.7881401607905476,-0.9443167600912256,-0.8631421614729934,0.08857050500291962,-0.7721325125321504,0.1350440800661046,0.4473229661591027,1.0418609276312105,-0.4863824504250303,-0.9749083552951336
SIDM01146,-0.8558119250381093,1.5505489370571193,2.199464507529108,0.3455063107422485,-0.864185682185472,0.2672618035237636,-0.8341721420947531,2.0825571835572303,1.0968054938131417,-0.6958960562850854,1.5527581912624167,-0.7458783308753857,-0.8585744073612782,-0.3937312456142823,-0.8351469328279576,-1.1282840966154026,-0.9958232015334407,-0.7686741314861891,-0.8344077710291973,-0.8031485135068176,-0.7821740228139843,0.2082209836056095,-0.8126925502659008,-0.5379538640764022,-0.2080452349032548,0.9134939614778491,-0.340331756250087,-0.9629178158370194
SIDM00156,-0.8844210233866755,1.381453030943197,1.5991521257006265,-0.7084669139926351,-0.8817585274833406,0.3730438449046151,-0.6034751847130398,1.2091305249537168,0.885527824657204,-0.7405904710544811,1.2476505650882435,-0.8662269653846623,-0.8307890982362015,-0.5580411382452987,-0.9209233854749086,1.3282759895021252,-0.9795516426765342,-0.7651344580993641,-0.8631606661450755,-0.8999641692322559,-0.7870687861717564,0.3369218541059222,-0.8322027990548253,-0.7298411759205734,-0.09694984308016456,2.2968223352812784,-0.5624622614187108,-0.9202730239967959
SIDM00420,-0.5559491003964631,1.4235750329813197,1.9543331158329793,-0.7316563136126621,-0.8836360849647236,0.2597152395502043,-0.8590677446190734,1.514812540966861,1.073256233753684,-0.7059030290915099,1.7161060769109753,-0.875704315339892,-1.0279323749357974,-0.4141339799064896,-0.88989080196429,-0.9711959784932306,-1.0082589055063127,-0.9164698085484051,-0.894507033246928,-0.9809950925751888,-0.8629093448046086,-0.04030857534517536,-0.7513974686228083,-0.2342815177428615,0.08751763959586,0.8783211806265777,-0.5191153459860344,-0.8760757892833783
SIDM01145,-0.6513085381849949,1.2384199299845373,1.5710115186780116,-0.40935986128871493,-0.8859697134683417,0.6683902440486368,-0.9138885274955408,1.80231348060213,1.0556065230272829,-0.6621741519921243,1.8778709519305101,-0.8218277596204392,1.8696801623645036,-0.21645121970594303,-0.8510853500949138,-0.5734769500322483,-1.0362939554705373,-0.8805498112093556,-0.8541439417592558,-0.49497949251298207,-0.8862709808882706,0.1715888174628564,-0.803253324587794,-0.2606038564620082,-0.04117707816530223,1.2085757815380098,-0.532422529264704,-0.7847385207865926
SIDM00256,-0.8375981128752547,1.095344133277561,1.486912707985009,-0.7930386988642936,-0.8256428861591233,0.06627045862710189,-0.7499428210717062,1.5485660841936009,0.8500361886627842,-0.7092239948714204,1.67513523084353,-0.6770366228111018,-0.9551912529266702,-0.5333624221205419,-0.8438115215241522,-1.098822285401901,-0.9347160964033031,-0.8405867615093514,-0.8806483806539075,-1.080688692310775,-0.8541738630015328,0.15423606735790615,-0.8008712242311831,-0.8038096603052908,-0.7580009920325311,0.6266355919765062,-0.5469953363237395,-0.870965008687961
SIDM00444,-0.7874368436368365,1.6197845774261541,1.573879238231811,-0.633122091428455,-0.7634171834314564,0.0378931052116118,-0.8835675000087535,1.7647296413580167,2.190925191657692,-0.624641471165308,1.8991124841034648,-0.8258717420403865,-0.8164193702402304,-0.4532897884269024,-0.8886403968860359,-1.1351401082197738,-1.0037357535096578,-0.8460323985877768,-0.9065578733396142,-0.8166860515709687,-0.5967394277747994,0.4042469460637465,-0.758316366659018,-0.17829246527078707,-0.5767345478983953,1.2096636107701741,-0.42987489122258377,-0.7367460117600293
SIDM00137,-0.9010413877270834,1.2523924984009283,2.337696058877887,-0.5559971549425103,-0.8466991687995321,0.1675817101666993,-0.9244129265420372,1.1452331982365043,1.313746467090778,-0.7013448000450148,1.691838960232884,-0.6681509129495825,-0.64927698941886,-0.5697200271866952,-0.9186990523337976,1.377592152654996,-1.0239026614031872,-0.9245844739841126,-0.8162244611155883,-0.9075508465320686,-0.7797126813988456,0.14465075877578804,-0.7934638470798907,-0.068678445728978,-0.410470434671939,1.2698733634043708,-0.5922894806198582,-0.9287246253657528
SIDM00569,0.4383067021160142,1.4595777623305668,1.728998378916992,-0.687834658711839,-0.8585861766804216,0.12149060811824162,-0.7141126841405852,1.0222989979077681,0.7984613541045589,-0.7454696735201902,0.11180016189569092,-0.690396491809776,-1.008885886249065,-0.5915731386367851,-0.8357502568587358,0.7862167381281963,-1.0100014994438935,-0.889114509411571,-0.9369947011105645,-1.000432304249324,-0.9460196746849039,-0.06409620218905787,-0.8090899505013549,-0.7575708011710521,-0.2990353945042283,0.696180570320542,-0.4229329983194515,-0.947900949347986
SIDM00445,-0.7932615820983351,1.2536973666341336,2.4355425631747414,-0.5999354378836823,-0.8714255048074523,-0.03054791290516142,-0.8525092150203762,1.4586713678787473,1.7348503920180207,-0.7320646999855762,1.7025884395287894,-0.8687532982422316,-0.021269752824969294,-0.6332348881194616,-0.9070031868201764,2.200253100971767,-0.9845432850830419,-0.9131404503837748,-0.8430145405865802,-0.928230815096032,-0.823455499817064,0.21070513702573257,-0.8037892582920969,-0.3144261488602927,-0.4100983887695112,1.0207190988174641,-0.510561858956573,-0.9297369060285132
SIDM00094,-0.5327133019014441,1.4746275346753366,1.6740383311710318,-0.6949277751455706,-0.9179847337816938,-0.03191541957839497,-0.7736557782981545,2.2651691491846098,1.3264100328887,-0.68766089537435,1.8655385437929681,-0.7958597878254817,-1.1200637800940128,-0.49887171898349186,-0.8974288155196989,-1.010551762167189,-0.9048719373062577,-0.7277623886626131,-0.8297629288045061,-0.8905247390455651,-0.8749491432730153,0.22481274596559353,-0.7794140377689562,-0.6437137515044349,-0.1952583825385614,0.5930103598932376,-0.6083817458240405,-0.9123241548250769
SIDM00576,-0.6282793850193845,1.500626293648924,1.8095806004446098,-0.6550263351992787,-0.7894007859580876,0.25465097328686875,-0.7302801572834771,1.6332433513269542,1.1653430824615547,-0.6009757920485456,1.0076723683299762,-0.6513145371448517,-0.8308437994693265,-0.4175989908067912,-0.8195544794677804,0.7693502000796051,-0.9346946939480565,-0.8676375599766293,-0.7496411089234523,-0.8525995197727263,-0.8466805846418002,0.06600979034714673,-0.7670466905590562,0.703465694106198,-0.06022495837997677,0.6906799947559441,-0.5439994936215706,-0.8333066446551195
SIDM00257,-0.35868123601355134,1.6546976199575345,1.714313308782189,0.6148477854343939,-0.8402784305208426,0.24487204448667413,-0.7953968426579942,1.5776820511603409,1.1718129986963381,-0.7241609221301278,1.8378646516429868,-0.8679748691237353,-1.0433014595077186,-0.4873947215998862,-0.8988823623625727,-0.9545953979243753,-0.9447753513882872,-0.8863495231847088,-0.8372818169412558,-0.9063431385193337,-0.813531340003211,0.20929736470542928,-0.8131735934340001,-0.9070856629376639,-0.6793376593278408,1.1275380651870883,-0.5160449883785119,-0.8867349935712147
SIDM00835,-0.732083545373852,1.4096679657615983,1.483824093313228,-0.6460164286655916,-0.8054474038148245,0.27382190577571364,-0.894444819496972,2.1055347315922455,0.8701751738123742,-0.7549230868214357,1.0980731487590947,-0.8415088314606537,0.8718612687614979,-0.5308493303780536,-0.8637401743452117,-0.9450833454782315,-0.9850462540499633,-0.7668715489773683,-0.9374875418599821,-0.9415716126212874,-0.8027284799945288,0.019840006295756565,-0.7976230737720014,1.433261971168196,0.8159066025356635,0.696040584468665,-0.3788239937647539,-0.910171915887393
SIDM00781,-0.8327833533124601,1.7477608593188105,1.2308457892940423,-0.6597867913049966,-0.8923454033669924,-0.05891222951540587,-0.9108774682830922,1.7352399379820485,0.8672517663830697,-0.6991465949277186,1.5587719208640944,-0.7353584695461317,-0.6075026511158451,-0.3911516224959604,-0.9219788153141295,0.5906288842257176,-0.986123931033274,-0.8369238293950316,-0.8555778971131379,-1.0251741550004287,-0.8730729672296482,0.3007576777435629,-0.8234012193263875,-0.2903105945673779,-0.29886500435037555,1.4720161633762523,-0.47701758951593304,-0.9146137341066823
SIDM00700,-0.810841940559029,1.2925937089257906,1.6839745535998514,-0.6462999315899286,-0.8169068062535576,0.2103744887569549,-0.7496062494687313,1.9331367138529478,1.0819659740265892,-0.7723791519579442,1.6324261235409656,-0.8245234163704456,-0.9513139353628378,-0.6204889439809893,-0.8408055732852343,-0.5436782335515834,-1.0152379011871229,-0.8122033994982044,-0.9142608442416135,-0.8808632481117618,-0.8307083995407475,0.44360590612947476,-0.8155746983150024,-0.7888860651714662,-0.6093580459287952,0.9045113316800005,-0.5684398583255955,-0.8904626944660863
SIDM01126,-0.8577141142650954,1.6245077571178521,2.5988538768127665,-0.09025193314082365,-0.8070859088773609,-0.22343267727016392,-0.9416642248346506,0.09717629732730175,0.7036300055373229,-0.6999962433936604,2.4754074931399708,-0.8992036869892127,-0.991156052969646,-0.7069272471530064,-0.8229082311855326,-1.152455335027296,-1.0782213104380385,-0.9292399888075722,-0.8605945705868232,-0.6727414122255894,-0.6730223132055978,0.18100703531575754,-0.7704924304476513,-0.6197423484109846,-0.699639998044332,1.2967317535874094,-0.49375795500923353,-0.9558078959437539
SIDM00259,-0.8295447511535563,1.3548400857535798,1.3653462671393162,-0.7652479138092891,-0.873859833435518,-0.12680837147975513,-0.8343561299976388,1.179433039307246,0.9629828938707758,-0.6901169880292235,1.3530166133261026,-0.8256392996925823,-0.9126117944615413,-0.34605879412730944,-0.9293336039727844,-0.8691860752385525,-0.9918134882828054,-0.8681847674954813,-0.8364147846897884,-0.9892819771187208,-0.8644621671168099,0.28606535247253245,-0.8256994553535378,-0.2711043381243369,-0.6853238128482411,1.0560155441742136,-0.5817957191935343,-0.9594990380640215
SIDM00834,-0.2644831221938289,1.1265888773682688,1.7662847919396671,-0.6329916687012141,-0.808327035319902,0.3786375445217266,-0.8104333741693991,2.573485005136798,0.6170710114672546,-0.6534915992881399,1.1371280696652715,-0.7290783649682594,0.3831099944479859,-0.3782053624346972,-0.933061778877,-0.7460986623529534,-1.0035270970565295,0.5334267215833113,-0.8853978090486785,-0.8936507981377552,-0.69367294548939,0.16125331086705758,-0.7790278191455299,0.2894064969013848,0.44237747211322875,0.9592252034451421,-0.5640783462187487,-0.9041622258999601
SIDM00814,-0.8015153906925886,1.2722293077220923,0.7922157026097514,-0.7513746082342012,-0.7545964368545818,-0.3423156609412437,-0.7147276495806041,2.0218893541545566,0.7785784929773576,-0.6897892599474004,2.070294964601723,-0.7671888185699417,-0.303213428218085,-0.07641810810286284,-0.9450278227525107,-0.9065529303606701,-1.0160982468339446,-0.8182520758908409,-0.8159653952769821,-1.0058951301766337,-0.9356247215578807,0.19387229862492253,-0.83535317260129,-0.6039747577250699,-0.46761862454390096,0.8718513504263085,-0.44409231115089987,-0.9375258798369273
SIDM00258,1.0974157602224104,1.1459160269059632,1.8318350789182476,1.2507049443708553,-0.8251236852048554,0.540554223162853,-0.8033707212674183,1.7293180381001387,0.5733992987734337,-0.6876036700096081,1.5782872637698406,-0.7462198104997965,-0.841342897641885,-0.5207177754356197,-0.8907960492527874,-0.9905720049421646,-0.9074629338750481,-0.8571875952603197,-0.9262737382707751,-0.9709655275150584,-0.8744311768595416,0.16929509685467886,-0.8004506442689254,-0.7715688781741433,-0.039655298228806556,1.0310757440863367,-0.34919790993626293,-0.8018816353638684
SIDM00577,1.885471440654486,1.265192040781578,1.7775469177124334,-0.6599094692419339,-0.8229502386221453,-0.04941181303183009,-0.7457832945199587,1.1357436944750252,1.0601852925679638,-0.7892510498288691,2.06769487166608,-0.8450582514819979,-1.049878406604463,-0.7324010936661022,-0.9044881939361606,-0.993181917010447,-1.0496293442624625,-0.8255017292475646,-0.8993268991691601,-1.0207863344234513,-0.6805625661419252,0.49526700431543275,-0.7867791630831675,-0.7781232773155479,-0.6797680196675088,0.7808036435986518,-0.6294878644352178,-1.0100488400547822
SIDM00384,-0.5740775510196926,1.2869257681104134,1.505232509473706,-0.7451311972441075,-0.851718576353909,0.6958776945395285,-0.819722060317905,1.9651180590349078,0.8792940612360889,-0.7465666843089364,2.0364118827539834,-0.6042436068504368,-0.9028667435545976,-0.4984354462347985,-0.9231138650395045,1.6155637164886498,-0.9552991396985479,-0.7587123816768044,-0.8737527913102641,-0.8347059208736364,-0.8682300880485715,0.09081344691771036,-0.7910732374715622,-0.7104857478526927,1.369198192316079,0.9607932619664958,-0.580854317530079,-0.9233759372120319
SIDM00837,-0.8013344569367423,1.2156021179667573,2.126078913523099,-0.7633176545833144,-0.8534800611376397,0.742127536342531,-0.8839279821421044,1.4951497179194075,0.5656947339926921,-0.7259089136332356,1.806968810925792,-0.7789104276047126,-0.977806887167812,-0.4938333921390341,-0.9005123511642479,-1.0545961725627964,-1.0266946179747871,-0.8365721663304762,-0.8812899297798353,-0.8932061332641675,-0.8826597467111554,0.08609260205475147,-0.785926378402375,0.5952800598161601,-0.4147135887327683,1.0698124934032323,-0.33975132597727714,-0.8622952657711032
SIDM01133,-0.9160357002082081,1.4085315119835589,2.232007624207098,0.7915440126168322,-0.9298159353999051,0.08495157957270533,-0.920343833705125,1.8663184921588758,0.7238094581245356,-0.7724869847466356,2.371384312146912,-0.8059281046454322,-0.8399379112247116,-0.5921456367391326,-0.9326926416251379,-1.1288544761588466,-0.8890195719758975,-0.8426781425271703,-0.9244195312842208,-0.9816315610572078,-0.9219965026035208,0.09486285656988783,-0.8691606672669586,-0.41177623682601633,-0.6936325545772859,1.1748881514830165,-0.5919224264774132,-0.9820028047444097
SIDM00244,-0.10477440631362307,1.2956837596365245,1.954449923847577,-0.6469556380445812,-0.8366156693522151,-0.1578061149757671,-0.8670738757922092,1.7357031765597164,0.8819707861820101,-0.6931507949328413,2.3604897117154673,-0.7998386949610817,-0.912545180028937,-0.5031240956303827,-0.8716300349629825,0.022008343331393603,-1.057022789459374,-0.7748687712952916,-0.9382898654904429,-0.8673312669342362,-0.8581397690509837,0.28663486088347856,-0.7922090050232927,-0.38541913323192994,-0.6760467562666026,0.7422635165758731,-0.5164663485007415,-0.8750171087815538
SIDM01161,-0.49125481951008293,1.538014643670757,1.4636277403834865,-0.7172789980978453,-0.8398774220208843,-0.03539792336669908,-0.9566804900177829,1.8138133561399399,0.8638689621457982,-0.8009842026756291,1.349949622849134,-0.8363456309837412,-0.9154672803966711,-0.513590190952453,-0.9658281224624587,-0.2733693465971151,-0.9315501474063475,-0.8241735732061164,-0.8489651798526484,-0.9094794526706986,-0.9298248480271393,0.1967144051846206,-0.8325769470936338,0.38695774162311053,0.5191639525982974,0.7703479158963534,-0.5225263583905752,-0.9956239958258248
SIDM00579,2.0830574163164406,1.625625473405767,1.5949207211982928,0.4806592155197566,-0.8137572723417197,-0.1480410446476136,-0.8587285678158582,0.6375201149848284,1.0215544741309917,-0.6923610251757817,2.169637009492885,-0.9027120501451087,-0.9406790164850908,-0.6941243606294303,-0.9025163241449343,-0.9942550519760024,-0.9584008267959079,-0.8542660531326538,-0.8522982254395728,-1.0663806016222628,-0.7933841830285258,0.10811278587923555,-0.8483272493805856,0.31989989208282493,-0.5175428684329182,0.7912717789488415,-0.4499465418757074,-0.9082477489526886
SIDM00699,-0.5140565029555484,1.263351076792308,2.465999122633692,0.024608510716660394,-0.8948835540084176,0.07852826020136713,-0.9980437407490551,1.587330960545699,0.4411222848015334,-0.663139536829213,2.2919755172593828,-0.8211882242378745,-0.6098803093372754,-0.7575899112960695,-0.9412476042126037,-0.9546961471448713,-0.9899113076743826,-0.9636140406517715,-0.9238358124834437,-1.0378041379885403,-0.7325362835630879,0.25254403504079687,-0.8199749856389437,-0.7914883491758404,-0.6813484559813339,1.6814555796648913,-0.5318591108336023,-1.0285046130442115
SIDM00721,0.7824798906855296,1.4289759572078828,2.2875116969088123,-0.5613472387771424,-0.8609582469134106,-0.06740692677303702,-0.8518958174468072,1.1790784563046581,-0.0742397039803448,-0.7112134284176407,2.7461091906463015,-0.9139207980212711,-0.08515160383480282,-0.693328878173061,-0.9481729350455647,-0.8403532728089074,-1.0487122960965574,-0.8450899923126304,-0.8895247366976475,-1.0694074668203561,-0.9751175475291166,0.07737668799690357,-0.8307941198968248,-0.42174621127575435,-0.5982484922010926,1.5102183777020741,-0.6814033321707073,-0.9171247520862558
SIDM00082,1.1021917609946865,1.059376325810489,0.9130747965281448,-0.6208747878832006,-0.7552092905543661,-0.159060205935561,-0.9806946562916854,1.4159889644025963,0.8073963204837653,-0.49018393898254575,1.3938115864363496,-0.7808554893100401,-0.9279713551642909,-0.7362358489041397,-0.948162885120072,-0.8777754734999551,-0.9581095268764964,-0.8766352051053573,-0.8740176947511438,-0.9447110990977642,-0.961977303375415,-0.0010114274119404066,-0.769173987365814,-0.3229138693764354,0.5528606748872349,0.8871834464737745,-0.5581410344884303,-0.9843830720918911
SIDM00320,-0.5414733416008434,1.3478630537518972,1.4284414694274643,0.7862676672276753,-0.8369604643387489,-0.2738376276299726,-0.7435288498096301,1.134019153765586,0.9959865453683229,-0.66857473222223,1.6126162465137284,-0.8998880150347067,-0.9121476597653142,-0.31247714615800126,-0.8575798059896946,-1.0025355512082141,-0.963466713082561,-0.7994975585985183,-0.9189256974629069,-0.929705860398518,-0.7449822378715623,0.0680086025438574,-0.8314974166894876,-0.6636981543927203,-0.591267648144498,1.8865023597879436,-0.5167046894728087,-0.8792806350343164
SIDM00967,-0.8893082401995833,1.3313864858906472,2.0734296379967496,-0.5359549179833485,-0.8981109290007414,0.031212217021492093,-0.7929498665019474,1.4568733873932742,1.055127637534828,-0.6945814954384705,1.9109975402706993,-0.93438726834937,0.5309732042130993,-0.5450135283755381,-0.9317646523362937,0.34175193957845934,-0.9069514078639764,-0.8410322195396641,-0.8189246890317796,-0.9984589049345296,-0.8860648923524032,0.47439106136632575,-0.8166227709620237,0.17450253360737983,0.1164793124737931,1.5079572784693118,-0.6138956329814927,-0.920014811450222
