,SORBS1,WAS,SNAI2,IGF1R,RHOA,CREBBP,LEF1,ACTN4,PTPN6,ACTN1,SNAI1,ERBB2,WASF2,PTPRJ,WASL,RAC3,PTPRF,WASF1,MAP3K7,FGFR1,IQGAP1,SMAD3,MAPK3,TCF7,SMAD4,ACTG1,INSR,WASF3,CTNNA1,PTPRB,RAC1,TCF7L2,SMAD2,MAPK1,CSNK2A1,CSNK2A2,EP300,EGFR,VCL,CTNNA2,CTNNB1,CTNND1,FARP2,TGFBR2,PTPRM,TGFBR1,ACTB,TJP1,MET,SSX2IP,SRC,NLK,TCF7L1,YES1,FER,BAIAP2,CTNNA3,LMO7,FYN,ACP1,PTPN1,PARD3,CDC42,ACTN2,CDH1,ACTN3
SIDM01090,-0.8429559014791694,-0.989251136672617,-0.5790548294469166,-0.36311367363271174,2.6584908165394388,0.3939207704315553,0.3660005774078758,0.29170419905386424,-0.4847308202797532,1.781405762915851,0.043229694438962796,-0.2197861987764995,-0.5618052899048465,-0.5790333552432276,1.2910640128692237,1.9680292705983478,1.3621317460954239,-0.10504428873995719,1.3530400584719153,0.7226469295790957,1.3085851790182033,-0.3236242989802207,0.633215366254382,-0.5260117056966461,0.620616284095048,3.528320093580516,0.24109247077695542,-0.5007370309860898,2.2639159958140227,-0.8772916286103543,2.3606933102980165,-0.3127276959974964,0.7356291884377085,0.5937105943187458,1.5405698644520167,1.7427930008589463,0.05393484827694498,-0.6157092042165297,-0.5284325186410892,-0.8958062536267544,2.063677099733036,-0.3960195572926961,-0.7541346142248386,-0.41884734915198457,-0.5297853436723561,-0.38527001950131773,2.5231136019441687,1.4052671051682923,0.21134051640004123,0.655709599313637,0.19864053087616707,0.5132391694493164,-0.7374868246475823,1.081231465554853,-0.07044947221225678,-0.46216785570166863,-0.8815509859739362,-0.28060709225053576,0.6763747128178433,2.0355489941266507,1.6484230366287516,0.6934669397766997,-0.31607416111603925,-0.8941791746091406,-0.7251276135786091,-0.6477000777087468
SIDM00394,-0.7965099069612315,-0.6965135471201599,-0.3950511379418802,-0.12261702701558362,2.4554544655301824,0.22131232605465048,-0.7637767004896919,0.684255084681541,-0.34648372650474973,1.7133996957557194,0.0728776716877508,-0.5267077154957458,-0.25268667094083863,-0.6220328729393513,1.0139106187948448,0.5175581671763045,1.2976296372253613,-0.18961210785869517,0.9329328809125209,-0.43124873582184514,2.150687176475295,0.3636889620527395,-0.09583599172821719,-0.49102785433809226,0.5744099105939482,3.6951013459878177,-0.013115781599933476,-0.12373218766322705,2.396461111564431,-0.6554585440017777,2.5978668785884858,-0.3225113790944654,1.3024955450902929,0.6029050484084734,1.3067683417557774,1.1608750139584074,0.3045572446545146,0.3033034021256114,-0.3591103391246472,-0.8709300831723439,2.221028459073944,-0.2491335027662548,-0.7181954822886538,-0.13286977213608786,0.4955980812959511,-0.13441308488743073,2.7538171217016782,1.15160094246716,-0.12333690277849443,0.6282212693978828,-0.6341435494507063,0.4885548116706481,-0.45163593213168884,1.3689390374364259,0.6394477724749559,-0.4027192911286151,-0.7924334637442058,-0.07085964114464177,-0.6664117589776094,2.188033118458999,1.2599647388297888,0.5303857138093815,-0.4133741035004915,-0.9320652523464199,0.06951219271521966,-0.687955922167335
SIDM00538,-0.7366540479310014,-0.8156291721282444,-0.6388393568147432,-0.23067710834031163,2.6315459210854115,0.22821650526189077,-0.8419196827825018,1.1405777957750918,0.08582776678198334,1.1361394879189908,1.4416135885229109,-0.4215892494760903,-0.030409160763553062,-0.7369695175807517,1.2165908356436366,1.053997980178379,1.5075201935547067,0.2629672443278733,1.2093640916505073,-0.6399362646221308,2.1331028074717837,0.7124005394267435,1.0849253227592255,-0.28979503080491303,0.6939418625841635,3.5432524526723066,0.5439733560440191,-0.2818476561782087,2.542599673811798,-0.8786573494974346,2.6596850373636167,0.2598235565872204,0.7839726680678858,0.5218947297181094,1.346633843238889,1.1585968349279345,0.5814840223765382,-0.39162838104460085,-0.4068914923381553,-0.8861693995496193,1.9943286913933607,-0.2735582921674084,-0.5800068671462212,0.7538635035165706,-0.6790444404383575,-0.7630429361280235,2.4423861164825382,1.2754598704447677,2.1552495073805793,1.0717405050515754,0.0030882948999892052,0.20142089378875158,-0.6596929047823646,1.3881725306155988,-0.10345536590806031,-0.514246314591515,-0.8088581787118823,1.1175219735195752,-0.944622290078788,1.934089553044481,1.6829524712990793,0.6780596388643028,0.05476949533263673,-0.9029512017771517,-0.4906723537572586,-0.7610234073175823
SIDM01140,-0.5837148014838618,-0.8730170822255057,-0.37283795270745657,0.13829821847558352,2.6994088289061606,0.33514402982976677,-0.715117635610983,0.46586640895799153,-0.08352144902941211,1.6133742213681879,0.037154240358249144,-0.2964936569017471,-0.39058318450169516,-0.6721372471609381,0.8372330494351592,1.710190210891751,1.3652442440273462,0.9128247231976233,1.520107867961834,1.4831563598605915,1.428958966900555,0.0932289418247099,0.7235975198110824,-0.6714181779862745,0.5961762005525649,3.713534755288976,0.27801775646828425,1.513820195341765,2.322336039430889,-0.8956097752333053,2.3205834790881457,0.4001681233004073,0.9139123730662121,0.5782279276601292,1.290604108533871,1.4892053171017319,0.38234406235096935,-0.6770312916077024,0.009256329137258105,-0.13956610573406722,1.7713604591705963,-0.35055637238797255,-0.637762332893642,-0.3150763965544297,0.9382942513958662,-0.5225683495289241,2.9981586263722475,1.6655989107490476,-0.5167734338543651,0.4809488543740978,-0.4716018756755592,1.1662270436886104,-0.19508075822522383,1.3837697790488703,0.10764472546651573,-0.6171565870012647,-0.8458562305196243,-0.6687700673152376,1.1288165694471497,2.1529366180752145,1.122290877067407,0.8099764513694622,-0.01690291027432571,-0.6799961031417041,-0.852208180500837,0.1477181725133236
SIDM00101,-0.9195540840135948,-0.8962503559451344,1.2756838399030013,0.13187759175714114,2.6958325046142453,0.5818186687801125,-0.5685156610706992,1.166065478401957,-0.31730324008345184,1.462519401040427,-0.3683618487630964,-0.36102156468787616,-0.3573336149754447,-0.6001456908051418,0.992811788831317,1.2525684126275913,1.7075627664131636,0.09164754442457294,0.9169831811405412,0.8614422663285359,1.639471329585043,-0.03341368787935504,0.34262190349756033,-0.734076382296364,0.7783499286823357,3.629344299151876,-0.38672515386891815,0.9154406638515227,2.2295639768667597,-0.7748058960037132,2.577339926420432,-0.6174814455640667,0.9046450741735421,0.25287245376043205,0.9283856038760334,1.6109309809279175,0.272014692553662,0.21666766214982602,-0.43199875834541035,-0.8637825049642562,1.3350536189991664,-0.2277863596431548,-0.7285885069158875,0.07830023142781359,1.8480881141847114,-0.7251466728877786,2.675121445441816,1.1897095133106932,0.40390647512009037,0.04390207711085884,-0.20599450594064797,0.914202506642799,-0.5723447417727948,1.0155622433517482,0.1746605516883557,-0.46677536256279867,-0.7753672810039506,-0.0857803395585295,0.7706795513659462,2.1294062770403857,2.183591524420001,0.3469088408117139,-0.35821609685056793,-0.8092190266313319,-0.774494021056491,-0.8025487338495788
SIDM00114,-0.9228410607374865,-0.6978596088683368,0.930119095915737,-0.26342803186459335,2.4887926779482714,0.4694407329889977,-0.8460188809298264,0.6867248472513775,0.15750027852397885,1.4931841437650264,-0.5381181014996876,-0.33168193847462846,-0.3182967149146082,-0.882184763006047,1.2031173751880395,0.2154659610614332,1.4440781146597228,-0.3279468494009297,1.6933660982480627,-0.5843981849051412,1.4292163343593334,0.20551234760304196,0.7322735647928739,-0.7290597906364858,0.10917340064618944,3.410841218750296,-0.1217713486763138,0.7600332697340165,2.3862037353550254,-0.929803267624885,2.5166117337143623,-0.4739089161363814,0.3870585539837882,0.6761117179057753,0.945921539907127,1.548753276673311,0.8532196866782517,-0.40638594124938243,-0.6496747366752176,-0.9544096542368149,1.091069704231802,-0.03674277735528053,-0.6857391088158736,-0.5903371959654291,0.4017293882718712,-0.6647111733789031,2.528205689480124,1.2437551001405773,-0.13277874919427798,0.7866298097513673,-0.17743868037974247,0.6928987521695517,-0.7182498348677349,1.5287003542895716,0.026630423970010697,-0.47993959606263925,-0.8827828343966738,-0.05632625505902494,-0.08574026507762861,2.389671476091737,1.5149219302469197,0.4094523276196179,-0.3450829423279431,-0.9323175000014429,1.8483025286469417,-0.6429848761315268
SIDM00102,-0.8762753635312119,-0.8772398378252858,2.225467853190917,-0.047843117009124185,2.395185369168148,0.4826808452219526,-0.8222904165524102,1.1836036477236,-0.3067065822720061,1.5909455877226084,-0.33587169537109957,-0.2570367407534685,-0.16105510449317156,-0.717066154309272,1.107028574952173,1.0529287171290613,1.5628141450937862,0.46459958667146806,1.4848025114809926,0.7020405184751446,1.9461466129355325,0.31571831746916706,0.6645513594128664,-0.7409805621419981,0.7997702067268008,3.681305150974311,-0.27579158020539646,0.8697922214410738,2.4510122683874735,-0.7565533008784564,2.807758875595466,-0.10944155882171606,1.1308093763685496,0.26850586585154834,1.2916542056994866,1.613657637626161,0.36309694064097053,0.29643607919758214,-0.5945996092108707,-0.8486245914947637,1.2237641712520144,-0.2574529137890885,-0.7291304326610072,-0.15751039079067158,1.4588470682126753,-0.634780127990585,3.099701577416487,1.3361518071479859,0.3376381949558005,0.2099586595263781,-0.25523333550271887,0.34424093229056096,-0.5171275469799571,1.3896818319888995,0.6618146108602326,-0.33224811426788803,-0.8511270323430065,-0.3246259046936148,1.0954440167702715,2.1590282857888936,1.6886267311727647,0.36316014745917663,-0.21116390426566445,-0.8260402876147815,-0.9261451078097398,-0.7917748197597289
SIDM01122,-0.7853193948884231,-0.8920134499180964,-0.6585890654145324,-0.20772227264086415,2.5193777888066773,0.7145552169806175,-0.851888622926153,0.5560524256560937,-0.17625460662686207,1.1348545286133593,0.06173271230767949,-0.40151323485144635,-0.34523268738055046,-0.7393673508487022,1.3568437462815153,1.0881967137748831,0.8230829211771629,0.7141296770069552,1.9375258353950104,0.390283044034761,1.5820089630802294,-0.15049106009492333,0.4281160964594751,-0.6649286099284424,0.6071738449031581,3.612663287939063,-0.03628768561509789,-0.19737863970625544,2.2026650248791193,-0.9253599278258042,2.5427427582581266,-0.41367034362147226,1.032134287481645,0.6668321295115641,1.0081511416081284,1.177728531435588,0.9614332168884024,-0.5538758936204514,-0.32844685861560724,0.851974542390523,1.5321938953317213,-0.4038930073118911,-0.7914497458959051,-0.7095411323896842,-0.4665573331330765,-0.7120928458745357,3.025521034969804,1.9654331224156445,-0.7934628174737945,1.0008861515856877,-0.33026867025889733,0.39454425753577305,-0.35083224771913585,2.350707549353964,1.1372395406572724,-0.672203613784259,-0.5868976549780341,-0.7111067761940022,0.7784024928586578,2.1826441766209164,1.4185219630240082,0.2400330778401166,0.06458752860250162,-0.9083412468288689,-0.8022629839780507,-0.8279452810757053
SIDM00261,-0.9555827750068892,-0.8978485728059024,0.8697781607059845,-0.10411668376572739,2.239030987760876,1.1142243483465433,-0.48069688402812155,-0.21547694903766093,-0.636722048259384,0.7283888813602253,-0.4179822983289537,-0.533202846087545,-0.36052818755264493,-0.866291908124392,1.2191841517357027,1.4018826296231532,1.042221229770053,1.2531476031112372,1.4243931795608442,0.24971834891031172,0.6836598274983987,0.07429600373765327,0.007689611316032604,-0.766732264586538,0.9158705079119289,3.2250308080084,0.05389262994398677,1.4676227093572334,2.2873519979375567,-0.8629183733308745,2.524356873487222,-0.3427305226188404,0.5331676868651645,0.6068781732208816,1.3864151252040373,1.2627606589864808,1.250921538447211,-0.7063283545481771,-0.7042031181598701,-0.9371057147344241,1.578746211915369,-0.41102071966440906,-0.7527527704338102,-0.3591350599451552,0.15893913774194732,-0.8497527184397832,2.480124159723735,1.4170949923595708,-0.7728882086513871,0.1630982884470021,-0.37417091954986686,0.46114856291409295,-0.4309546989026969,1.1825968642817546,0.7019764001269088,-0.7268793384438047,-0.9036694503241695,-0.4784929078630262,1.4450412378761925,2.1165972324139837,1.0733154987551918,0.7915599466819918,-0.1751083677072101,-0.40151843783682745,-0.7726023703904071,-0.903893700653649
SIDM00154,-0.8894603703619655,-0.8099590609624299,0.36588959799002774,0.6616927778824376,2.8527024234645726,0.5979816139475705,-0.8081017221905986,0.9400376627315614,0.33327829526410224,1.3272137929741854,-0.18611946143698307,-0.1978241261670345,-0.30257032689528923,-0.6256442538583534,1.0726059762439475,1.3200598095903,1.785703459867375,0.10612143898069237,0.9936141850813732,0.0940963919854255,2.1770910837348496,1.238918226793848,0.34667114963441054,-0.5502787398876804,0.892809636783359,3.6623289824518546,-0.5313826224850658,-0.500142133790219,2.5559308841797646,-0.8107494764479886,2.794152850425385,-0.014703542165983453,1.0403699088997898,0.3633459324748118,1.122049942332323,0.9910789887883568,0.723501959643224,-0.2712072715328014,-0.4924430815290262,-0.8543991022625997,1.6476245425301053,0.16857810071092716,-0.7181504219995154,1.3074914762538115,0.7264408435149154,-0.7584945770510773,2.9535944847038147,1.6072252243919616,-0.5653758420040658,0.58369003365389,-0.18098841306718327,0.6202100502173352,-0.49093932654629996,0.8744774507029544,0.7650313263418835,0.3449531833761748,-0.8443839825870315,1.0017485194430389,0.53347264819094,2.0463997700631023,1.134279305127477,0.6367490172798987,-0.2693185736942522,-0.8640145916255513,0.4936387327768867,-0.6638690751461623
SIDM00104,-0.8912250588829193,-0.9010657837779458,1.313614551400845,0.13771057216283122,2.5556847310718243,0.22248539547650525,-0.8160620841335713,0.38581083082867695,-0.3226433672650498,1.8432604317508263,-0.09936525146146426,-0.5060651088243708,-0.15166383613493475,-0.6682226794313683,1.1834518995316103,0.33902639382242616,1.6915367059077677,0.7004551665534744,1.3543674789808764,0.5715012362212029,1.646902497438269,0.20802190458763628,0.2557634555983044,-0.7486293113932944,0.7099772547162533,3.4374155164221567,-0.15960952678165458,0.830697188896303,2.4256075981368728,-0.8041911275031411,2.6726090415411665,-0.005344519556264387,1.1379642337062665,0.3477555433159035,1.2298053575535957,1.4132281577429988,0.3313812488850574,0.6638392491430549,-0.551586905813936,-0.9264833067170598,1.4547066245920603,-0.3324914796488853,-0.6363970565225258,0.5178265445359859,1.5502286961255487,0.31030754374302777,2.814440457360201,1.5086531198116622,0.03878761663888811,0.9884749575152687,-0.21842284839257392,0.06413494671676619,-0.7175331050861367,1.7432341532760898,0.5004175337403889,-0.554284963603904,-0.7970416647735217,-0.2702748136216017,1.8795080940322404,2.1556530923038877,1.525163249637274,0.29507616404670617,-0.09633372631323285,-0.8628874882186098,-0.4632018363743073,-0.7141285310180739
SIDM00267,-0.713049300374003,-0.8474003436716603,-0.22504086892265462,0.4776210047898394,2.4858245316715504,0.2694636365324237,-0.6915444899984046,0.6682422766157323,0.7207579355865359,1.014974224933484,-0.429856489826468,-0.17759675956545334,-0.1982478822237524,-0.7723515599890741,1.1606316079745431,0.5772400325094592,1.2142090758846913,-0.28425950926872334,1.2432760665658593,-0.5331007763281259,1.7642981950791157,0.5171505356660039,0.20307675785838694,-0.44231255334865477,0.6772542881392262,3.4479642649375855,-0.34846344711228205,0.15436465600568636,-0.38813605069177504,-0.874812156660461,2.493950595062173,-0.20690924372173028,1.010000744884481,0.5494160832424906,1.0739570480584513,1.5130603719638414,0.5469064336399759,-0.5230859344287487,-0.5162999349884257,-0.9909184510236195,1.8599503680240594,0.15193409721867,-0.5972916854742987,0.8428756960946538,-0.5327874830059173,-0.7254405771960829,2.666622340484929,1.7010307640217643,0.2603357314092452,0.6175324732280107,0.8835839683412873,0.7629848591963891,-0.7337267197027927,0.8757473059234189,-0.22615460242337412,-0.4869379126565866,-0.7964622630941044,0.3883098628269343,-0.3853468495582014,2.2123409228641826,1.192357053546413,0.9334850658952011,-0.27475692731625334,-0.8973190053165653,1.300580443667232,-0.6977707319405196
SIDM00100,-0.8760556645900485,-0.9168884197619748,0.7078164819408063,0.16599980384019597,2.538736495119506,0.9507429928233769,-0.8290637100277392,1.1848629148975802,0.4114938684979953,1.8382698539586557,0.13940242449604348,-0.3228123627154378,-0.19896102138956767,-0.7180452725403808,1.111730555583144,1.0431990065543457,1.8409241834358774,0.5335353669107709,1.4510129695734653,0.9684894088139816,2.304859036173403,0.8544585739173377,0.38866305987935745,-0.7132425692272263,0.7791859341658695,3.745647943728323,-0.05702293759682486,1.1558679195703638,2.563843299625446,-0.9031516973982169,2.737606800726682,-0.20969920932302463,0.9844074966348532,0.3996411674339278,1.0897711877573188,1.1928236764466997,0.5588025184243124,-0.34101775871559875,-0.21902727522383372,-0.8890378424893013,1.5830699843572458,-0.03338758109973547,-0.7601673897775589,0.04986419573403263,0.3132384589502948,-0.6816317620150198,3.1491430631472683,1.5525550008802869,0.9975421523839336,0.7943050837053858,-0.26046717198381025,0.6574690747431853,-0.468591506048184,1.2624869798237237,0.7703599767826153,0.008958228206535506,-0.79654313999558,-0.3930180660073609,0.7093390761017204,2.141684863246616,1.9869045140979495,0.2253203159195949,0.006060733581070661,-0.8768512722811168,-0.4473792699989065,-0.5634207833145489
SIDM00826,0.28981204951622647,-0.8207126442954985,-0.5431618823226004,0.30683182622406213,2.280999793338286,0.40529100333702284,-0.6612082984074665,0.8398613066877241,0.8161193307908373,1.498556536671192,-0.3956463107489565,-0.08052036326515193,-0.2956641640104702,-0.6332519450791644,0.7656686544352803,0.1590457708720783,1.2757668359471688,-0.43811055021967754,0.689509874274334,-0.6828741400109868,1.898546682388395,0.35328416979238947,0.4232527027104167,-0.024430036710397684,-0.5149429537718245,3.624516991123752,-0.1129310344523823,-0.1886248459317795,2.6106785827647316,-0.835245109542664,2.2277501659656105,-0.12990822521827977,0.5583948667150183,0.3223670243134948,1.5455072151477036,0.9063321265595581,0.7642568254899155,-0.5560385937222007,-0.3076407899683077,-0.7797185452023426,1.653140577847388,0.1775541791748574,-0.3861954788439364,0.6387685314499155,-0.2762070108309459,-0.39141478940257834,2.5911650471572525,1.4324897751860066,0.03207672278478759,-0.4144185725475527,0.5121427965201186,0.9091098230328559,-0.6915587815761575,0.2815599644461073,-0.12156743202073446,-0.3767399139293009,-0.8243953841028614,0.8208667433313148,0.8947335016871988,2.35690304544526,1.3190840869465903,-0.08778257114566429,-0.16550519050244436,-0.8614154694574468,1.5384819410506128,-0.7503614308535327
