,CACNA2D1,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,ITGA9,CACNG8,RYR2,JUP,LMNA,CACNG6,ATP2A2,CACNG7,ITGA4,ITGA3,ITGA2B,ITGA7,LEF1,ITGA5,EMD,ACTN4,ITGA11,DSC2,DSG2,ACTN1,DMD,CACNA2D3,CACNA1D,SLC8A1,CACNA1C,CACNA1F,CACNA2D2,CACNA1S,ITGB4,ITGB5,ITGB6,ITGB7,ITGAV,ITGB1,TCF7,ACTG1,CACNA2D4,PKP2,CTNNA1,CDH2,TCF7L2,ITGA10,SGCD,SGCG,SGCA,ITGA8,SGCB,CACNG2,CTNNA2,DAG1,CACNG3,CTNNB1,GJA1,ITGB8,ACTB,ITGA6,ITGA2,ITGA1,CACNG5,CACNG4,TCF7L1,DSP,DES,CTNNA3,ACTN2,ACTN3
SIDM00841,-0.3715580693284139,-0.7191838500451347,-0.8129875366059052,-0.8424478194162209,-0.8753582296955347,-0.7921898749573408,-0.9109075115868099,-0.43892023519025253,-0.8075193657745638,1.313970231727181,1.5776445621952824,-0.6971650006394781,0.762394167635976,-0.7053179384576452,-0.7999475530882063,-0.7307609511168698,-0.667436437430295,0.8997177480767454,-0.770319625785708,-0.43890006868052406,1.5910945575533877,0.9005909138901892,-0.6651563956585552,-0.8847233506754304,0.535517446051436,1.8338092771543955,-0.7597060028327022,-0.7517702917672995,-0.8329071905168869,-0.8238690481553171,-0.7929424499868193,-0.47645123124487104,-0.6104889683994739,-0.5306457656611246,0.08481063439922137,2.156447582621734,-0.7783857832414909,-0.29103861975918344,-0.8607456353580204,0.8909735362920923,-0.5365649040963154,3.5954837389804646,0.5351125581073233,-0.20413986898603032,2.186112152826896,-0.7898066954852444,-0.21727103774751552,-0.7124865742041174,-0.8032139529973966,-0.657291740033619,-0.8153444102014555,-0.957801228885812,-0.2461692494270686,-0.9834712804331759,-0.9493684207501343,-0.3231731401281979,-0.7525141483530571,1.3886108207772,-0.5687119123575114,-0.7971990499857741,2.6647709362734204,1.7640247919165681,0.5260103042551645,-0.8932754668927646,-0.5751872462034442,-0.33214689895596206,-0.4922894471198409,2.3053823132109423,-0.3430272616559006,-0.8767693209592755,-0.9114195696966361,-0.7007660075397795
SIDM00260,-0.5576537859033337,-0.7706797650674917,-0.8518492739280867,-0.808222895924066,-0.8938346329763823,-0.7372829052306713,-0.8483878092016783,-0.7668408076867957,-0.8697003673349893,2.301881273182125,1.6665079379892256,-0.26140558790555857,0.2798253036471158,-0.7761988820709974,-0.8242781110018799,-0.6458233979964249,-0.7749366152533641,-0.9094831546781185,-0.5254771472382076,-0.7204157070097621,1.1689693716012293,0.614407732633888,-0.7212581630093667,0.8322080357984571,1.1478418028128858,1.3262189661341264,-0.7707000362460166,-0.766913187761305,-0.9158692048211449,-0.7869992916102969,-0.8109390361895288,-0.42767637075914994,-0.839299544167661,-0.6868574311581275,-0.3813849068252194,2.5482796701418486,-0.8833246855316326,-0.7108765652060376,-0.11600885780953742,1.5849441541952192,-0.5698187175546237,3.3927042858702965,-0.804814163781216,0.8718617953203871,2.5362437407513454,-0.8013292806843623,-0.3875823185767556,-0.8618709935097425,-0.8800226354213172,-0.8783744441142518,-0.8444441306992503,-0.8757466791070024,-0.8487247550918094,-0.987175605162421,-0.9386093522919438,0.2252270159886418,-0.7699273895444166,1.5457077294477557,-0.6320050575960726,-0.7964116477504601,2.699933145233941,1.4062553456984723,1.320040986215417,-0.9067973757046804,-0.5722228791886472,-0.5483186985080747,-0.567905937290723,2.658707204701285,-0.4125253870170837,-0.7888387518688058,-0.8401606857653736,-0.6849778055405783
SIDM00111,-0.33810297616595153,-0.7743378166845867,-0.8219358635462853,-0.6944422546810332,-0.872402938078336,-0.5577415593551374,-0.6852240001298804,-0.6682596345325369,-0.8816040274025884,0.22998541678088177,1.6797303941737591,-0.8786288084126789,0.7741884993069561,-0.7136628203110138,-0.3883860689980083,0.14873205374692247,-0.7924467427847856,1.7840728272508508,0.14793875090480121,-0.5381462904892104,1.1084320769195593,0.9617332948809301,-0.5493003943222974,-0.7838361009685577,0.310893890562701,1.8617333443820514,-0.5729295659000379,-0.6406080189621413,-0.8762058079609755,-0.10530803892475714,-0.8888240437328562,-0.5661718841541655,-0.7789823896085601,-0.6597021956066049,-0.4095722482997864,2.121350121446045,-0.9285941711664187,-0.7314937437082937,0.5363139659548056,1.5130506536914705,-0.5804295450571825,3.6751257826216235,-0.8118038343433096,-0.2525275720270753,2.4635908635919335,1.817791004415828,-0.3484804406076555,-0.8804895421881389,-0.8618891336787007,-0.4133681224254078,-0.877945263391995,-0.7782694666839249,1.1811928655812096,-1.0319811425523144,-0.9591770434959503,-0.09679563523249902,-0.7064253514261608,1.4076147969939616,-0.13118717942853486,-0.4707728141217807,3.0587613706246706,0.9025190361035247,0.4314425367287765,-0.8980350073478486,-0.5960231933986854,0.14333836069079636,-0.613671458515237,1.3993597985034594,-0.2916397028231132,-0.8176305007510121,-0.8409052459019847,-0.8152300890527688
SIDM01179,-0.37545125001833957,-0.6952564097539408,-0.8307255111257925,-0.6465020628859891,-0.8130097220250398,-0.705530596871976,-0.8266129690611015,-0.7469662291842194,-0.8346223093922671,1.0053170925262045,1.497728111784441,0.9591451513653394,1.0610715986145172,-0.4936001264491366,-0.7785576921621881,0.6127617895231905,-0.5952350284686015,-0.19201535411784407,-0.8193065661018862,-0.535620363390956,1.3570941037951796,0.6771266245925356,-0.7254774148305783,-0.7321396849145417,-0.051310433100222784,1.3193235577018207,-0.786809856785386,-0.7656814468941023,-0.9108238859933474,-0.8197445406052531,-0.8619539629924564,-0.43852796325479876,-0.6622014398232514,-0.7428147027914609,-0.8323664342994054,2.454228050175937,-0.11062790499831253,-0.6191883409138796,-0.0029593041170944954,2.398764253260684,-0.5556919628228075,3.7780477635057608,-0.7544722094325953,-0.824962464779216,2.399009295330587,-0.5836583344492029,-0.6746484969740728,-0.7636023852528776,-0.875073491647043,-0.036508924534672166,-0.6890438633220829,-0.5952132107266015,0.5197796594863269,-0.9867692914119571,-0.9653476451394087,-0.058712078517271324,-0.6934662362234474,1.0133636921922824,1.123443052006908,-0.7223902252017521,2.9740413028364054,0.30886533809151123,0.6125034511915111,-0.6713523684221754,-0.6267518762957291,-0.08103835148062614,-0.43800261998251794,-0.6893822517201246,-0.37815132255616135,-0.8432824948401646,-0.8794061644436134,-0.7711548029715227
SIDM00351,-0.3934031513773926,-0.6231088905015515,-0.8304022835988918,-0.7509580434728915,-0.9052354765248611,-0.6396206461600671,-0.8331098309390957,-0.7607860397086835,-0.8001160828973594,1.7246994999131662,1.1823529829792967,-0.6959588608419988,1.5137151233273005,-0.7053549915318972,-0.6211385685799801,0.30582989684896456,-0.7219240754011774,-0.8522279190778029,-0.807467759466305,-0.5790935860773943,1.3389114228237313,0.34305836919439936,-0.755110307726345,0.03356883240496206,1.7368506933620296,1.7511781693333133,-0.6672740076182876,-0.636497364144494,-0.8985501887883988,-0.6396206461600671,-0.8280450794597775,-0.5863662689246882,-0.8379056449445096,-0.7698259007476299,-0.3204030068504992,1.17440579124192,-0.8142864642245099,-0.71537079985289,-0.6247456754552866,1.0086383399280978,-0.4741229783159602,3.381192713492876,-0.8124559515462064,0.33099728403226564,2.3173467359192785,-0.7642313693077883,-0.3759577105281127,-0.7527210960897983,-0.8654277200889827,-0.8394387983229112,-0.8364072649422267,-0.8041598841383927,0.02677630806017774,-1.0456290909754993,-0.927902286064786,-0.14302677226790628,-0.8548724847607825,1.6442523538723517,-0.7379932328606937,-0.5942717106369508,2.4145180021104258,1.4090356933799846,1.8759246025806775,-0.9115080233042568,-0.6577254205068175,-0.04956643632248872,-0.24259995204334422,2.3265164294804688,-0.4446461262677297,-0.7595254232687478,-0.837733762067982,-0.7843080829167222
SIDM01205,-0.5107950948065324,-0.6771960706522523,-0.8173455930972617,-0.8302321582296175,0.1617967694832834,-0.6526788546437,-0.7850636286470011,-0.48480107792752763,-0.33809587084532766,-0.12347578262832523,1.0664782933932557,-0.8164989052943501,0.45348936450121224,-0.7033700865873225,1.0602058454609682,-0.6963687079295158,-0.7099890725994188,0.43944385929331076,-0.8320304192115372,-0.05617065687758524,1.33272653265997,0.3520374974977706,-0.7065724044163562,-0.8953203916628613,-0.9917617737114364,1.5340945181989816,-0.7796782363308449,-0.4997783564599561,-0.9247040356967385,-0.8088937659137948,-0.8713143887709873,-0.4963832963039234,-0.7018797573882549,-0.5602237176331457,-0.7038420173133373,-0.10431094607357407,-0.8820026809316391,-0.6622476974452066,-0.9042095421715276,0.8436219584007663,-0.7270103100841788,3.556338676653889,-0.2793770196321013,-1.016380985640993,1.1081582723994203,-0.9125102579603296,-0.7828951973725501,-0.8137164300705518,-0.8413338635195564,-0.8278373097471841,-0.8574821921317579,-0.6811896294941857,-0.7541366758703654,-1.0162687341926604,-0.9133870512753038,-0.27609765020728594,-0.8308376416065866,1.4449699172975223,-0.5365197842304485,-0.8548296169074862,2.5545120199278584,1.4950587917348626,-0.8929379238279885,-0.713525239043319,-0.29097375765434486,-0.7226643302356927,-0.7060537419554681,-0.7726208650377995,-0.41275031699037856,-0.8516399750399957,-0.8118076461461128,-0.6751475133793986
SIDM01095,-0.4045473030613323,-0.5388822028456685,-0.7848263038773171,-0.7820363408141306,-0.51938328457243,-0.7998567113800719,-0.839827356036319,-0.7375777954469883,-0.7709173682796703,-0.574099381853392,0.908709741487359,-0.7397265713147757,1.241167548196057,-0.6970844842524687,-0.6377007631315655,-0.7985036668104777,-0.7464466094441741,0.7442523719878593,0.01098564595847263,-0.6225567534568442,1.1456144824816834,-0.09382763224610996,-0.6634965318522694,-0.9371100255527626,0.24545391325106844,1.0306335585094097,0.08985614389636894,-0.7928107005065984,-0.9553257811112325,-0.5158217479571898,-0.8468394716470555,-0.5632589059115325,-0.8085774505261866,-0.8137133419204712,-0.6537569352375167,1.9777144399239643,-0.6669071266274652,-0.7266867284264643,0.4137295024467622,1.2143336663374757,-0.6649308711577735,3.5785243246291136,-0.7635552310829894,-0.8509134566602478,2.1422108208983035,0.2513094679314297,0.08321151701390928,-0.7639652398672203,0.014897599403780834,0.5675363574530872,-0.12675505597436287,-0.810814985650612,1.3224600666590125,-1.0436057559322083,-0.9623593808562121,-0.19699885883704957,-0.885647542601873,1.7207363496345265,-0.43118130817225914,-0.7245307072467477,2.1641717454167386,0.6778740502660788,-0.7528436411218864,-0.7405155377741315,-0.5938114499068995,-0.4050723979800619,0.24896772927496233,-0.7849908998363265,1.068632699552037,-0.7660880897400386,-0.6758751057553509,-0.7964414109971818
SIDM01159,-0.4392271324719877,-0.6878718509234818,-0.856144429480838,-0.7206460134282087,-0.907517587312222,-0.6326535307631708,-0.8342765832635171,-0.7604724307489842,-0.8762778982497732,1.7665366196654173,1.4878522049191116,-0.4861086697120328,0.8914129804256246,-0.7634417603825869,-0.7164170245072108,-0.36583431437744457,-0.7288415090826291,-0.6506511517559275,-0.6875596842631788,-0.4307245958057067,1.3661157975383484,0.15575064990476695,-0.5443343167582061,-0.9004161776080265,-0.7953733773033583,1.6177365410543698,-0.8279892312270498,-0.7203820745219097,-0.966152649995521,-0.7561497715295308,-0.8280900269282375,-0.6381146033076527,-0.7642413449984745,-0.835159828752532,-0.7879343671387486,1.4825129225244844,-0.9699181142041373,-0.7494466526736497,-0.3675579219440977,1.6791552778864631,-0.6031863864692835,3.5796700640884307,-0.850484476925401,-0.7324803676008647,2.253890414386772,0.8562268588057368,-0.7373973954751045,-0.7982603761306503,0.9740198258104705,-0.9121020387885512,-0.9069482452052626,-0.8302948843203158,1.0788022629801273,-0.9391302422122059,-0.9666172263298713,-0.0931561491725739,-0.8796368158805151,1.6214912011966565,-0.6319587851198462,-0.670332711046682,2.5072747463325062,1.2620873679947635,1.9930991598554935,0.37142431018143934,-0.7253354282431396,-0.4591760293018356,-0.5665711420703464,-0.7113011352190425,-0.4593668757970695,-0.8029241453348339,-0.8883714545088724,-0.7945575355146255
SIDM01183,-0.33246735052612525,-0.6634415862219757,-0.746042429799631,-0.5731570570297804,-0.9108972634729777,-0.6068164818413176,-0.8400806547344166,-0.5529278157912977,-0.8770469116045574,1.4252212067250758,1.6944837296385962,-0.7791995752153292,0.672103363938923,-0.5759722338426927,-0.7709732258131624,-0.6458799925286505,-0.7288713004192375,-0.8345778735082704,-0.8259838400197818,-0.6961947144012213,0.97172030745147,0.33138417164707235,-0.7218247481938728,-0.15084471957728837,1.293703253387497,0.684088210647834,-0.6621606840488934,-0.7101445337807587,-0.4890518399428814,-0.7624715182139964,-0.7601318473897288,-0.376095238862463,-0.7472272141143459,-0.8740116472922287,-0.7765048484081922,0.760581540343704,-0.5084515787021395,-0.7309585938558883,-0.37482681432925263,1.1017941753901257,-0.6914618969804629,3.5265540179417685,-0.7822188182235594,-0.7735957705073003,1.9343265780788026,1.3447294311191187,-0.7748091264962242,-0.8918846150675215,-0.8553885689920878,-0.8366977833791021,-0.8439812389350032,-0.8943031410640411,-0.13788792600108363,-1.0027676962166177,-0.34869622221133595,-0.26758404947179415,-0.7677806746477294,1.5695017410131649,-0.6039015726296452,-0.8751951687441496,2.584615317319578,-0.023118713294365528,-0.7594766680743046,-0.5745343590974751,-0.39896246134474733,-0.7624289978734561,-0.719768764540044,2.7333838022483605,-0.48913425390869525,-0.6929928049705814,-0.8588430518665636,-0.6366701617356161
SIDM00328,-0.07195438329130084,-0.632894819437724,-0.8585587610731106,-0.8544169704744057,-0.8623894959243716,-0.729702001916448,-0.7976434196014685,-0.7671527296719403,-0.9564711024831488,1.9692075733741974,1.1029566975301979,-0.7715266775655717,1.268914146529083,-0.7175576011774263,-0.8566605000216717,-0.6242597570890751,-0.7561788297582088,-0.7866803836369134,-0.052727317373089826,-0.6056125598025378,0.5840907055737787,0.33811903696358697,-0.752816726565277,1.2730279991459224,2.402164555472694,1.584547030439174,-0.8303837325430162,0.17492759852199527,-0.930926227238237,-0.6652902204744711,-0.8144916204291563,-0.5219387404145723,-0.5170430916818958,-0.7624413348643113,-0.3927849391306417,1.530160211969241,-0.8116175236892601,-0.6859256429390129,-0.9970931666808223,1.0097145264798457,-0.7296375493883774,3.316882255185646,-0.8781973696509005,-0.5880915336769993,2.5894450614888544,-0.6428219819824038,-0.4601161015403884,-0.8381335268143068,-0.8562200242725545,-0.9380081941716344,-0.8752285896253957,-0.8823864232221468,0.066122724288086,-1.0784222962535437,-0.9748386812176257,-0.21727837391890004,-0.8216972438832223,1.614336512599453,-0.10970722681018787,-0.45685376854080617,2.4080713328869465,1.0662792467337434,1.171143928435046,-0.8119931295482146,-0.6349589369471444,-0.38629081479472777,-0.687916188317692,2.392219467429618,-0.46423414163638665,-0.7827864625703321,-0.8993407027259958,-0.6882607795964454
SIDM00389,-0.2572778246990395,-0.6175824789934816,-0.7963800213307114,-0.8096866100017176,-0.627325722786561,-0.41975943673467614,-0.8238454726990158,-0.48034521675689656,-0.856869022950954,0.09438938870646865,-0.01185254111074332,-0.6981358244916916,0.6259118246076202,-0.7052466282179657,-0.299500416850566,-0.5435290701076415,-0.7266511058692815,-0.8063462126309342,0.0543902627751223,-0.58269517989323,1.7249775969817172,0.22943730174415006,-0.6881991460203202,-0.8559149330869199,-0.7785541150948988,-0.6680972520509314,-0.7447430555392933,-0.6460885814210651,-0.8905879460145867,-0.24110188155472678,-0.803258601767606,-0.4222830605844458,-0.7889726619519608,-0.42722642011809564,-0.7388931011088457,-0.28970060263109065,-0.8831359046110637,0.4219701360212422,-0.9005240605418338,-0.299644761473671,-0.6947736278016757,3.5444582258333397,-0.7284495714827514,-0.8863736138011101,0.06822553943935941,-0.6927509831644346,-0.7344374980227883,-0.8240069809656654,-0.8271085841364426,-0.7508902693863452,-0.7397942954897846,-0.7876941082851067,0.09448527878684472,-0.970437396008839,-0.918944641674794,-0.28153884387201294,-0.7995506695562868,1.3006810650983183,-0.5147430369401235,-0.7543760659454934,3.102840739704251,-0.9046138984305238,-0.7578938114080528,-0.8966034389025851,-0.5009505091690963,-0.48889009293765007,-0.6623146208430033,-0.7417754355942541,-0.5062693865882828,-0.7275372258234182,-0.8769685891222762,-0.664640059224942
SIDM00489,-0.25035999202910364,-0.7736352674561101,-0.8772324238338208,-0.7887925858727524,-0.937940529314618,-0.7122810296883775,-0.8240051021009083,-0.5919049754537231,-0.27103461524731925,2.05678399307737,1.5962254364289457,-0.8318423803559095,1.6862522241495435,-0.7561933785691094,-0.86440420634574,0.07065051755143312,-0.7595993752447806,-0.7876520583692139,-0.7266054186359221,-0.6070113358201301,1.4355730920882142,0.59188729568736,-0.70831466061232,-0.04848728810181355,1.9433229506570742,1.987346794706296,-0.5923991183820273,-0.826627077741831,-0.9118060712231351,-0.7973411964247041,-0.8499061266260006,-0.5890845187976984,-0.8162837210851033,-0.7272067305325676,0.11782834927702047,0.9622606071425667,2.0204754998374135,-0.7945551080355084,-0.4954886044644831,1.6888559096308637,-0.661914281936693,3.6029626795790404,-0.8556474801105515,0.8483955249071979,1.8992833434372807,-0.6783961398667112,-0.7095376151068294,-0.8511834449298229,-0.9306624416367749,-0.9354994998167204,-0.8126012371553994,-0.9100034735790987,-0.3094520851107509,-1.0139542208769137,-0.9562526817613958,0.19575950999149316,-0.7194021005984896,1.5366750951998733,-0.3718491603691998,-0.7129113254593937,2.4601166577494906,1.724321528378977,2.7027180459536124,-0.8825345562544903,-0.7045266150842937,-0.7430787979834234,-0.696590092383048,2.8312471543839624,-0.5318175761487394,-0.8149975098888274,-0.9190129236435589,-0.7594232537970339
SIDM00953,-0.4369612867678423,-0.7241530357977302,-0.8620768442676952,-0.5328216311156104,-0.9210632916227846,-0.7475089990074126,-0.7403514759476312,-0.5646384245995638,-0.8099353715901206,0.6817046433069189,1.073384611631339,-0.8413716568022056,1.1930002659999976,-0.8506674786903077,-0.4671269704463617,-0.7503448892002246,-0.7233238763771781,-0.41482583519668764,-0.8605489002024005,-0.6739624136164946,1.3052699039194784,-0.02453728918465136,-0.7732365490721875,-0.9027686690356413,-0.8619219543193968,1.0601799474790996,-0.7122731273811491,-0.640259736090013,-0.904025673256309,0.06086111861977947,-0.8668738828035938,-0.6123594930090152,0.46274952493654536,-0.6341736859447119,-0.7626781636623373,-0.4062671662287711,-0.9397635480637629,-0.7478194719006374,-0.7723362323973592,0.355374728739004,-0.716526722269965,3.4508937859111284,-0.8259289187452578,0.6386019929834604,1.7947426967248405,1.7951191035960832,-0.7188635127656801,-0.8123883746668105,-0.9111076398196927,0.6802112168531941,-0.875255133267903,-0.8727206411937859,0.9611045112352286,-1.0715662559701193,-0.937288699512932,-0.22366599634475368,-0.7784291718074716,1.1108415629319128,-0.5972121261232425,-0.7959313096750957,2.541017245710213,-0.9999094624233988,-0.9284147103379493,-0.9110895147026223,-0.6007627793310307,-0.3803628257718757,-0.7081944865726281,-0.8582781523239351,-0.5541017978898339,-0.8998425979751401,-0.9098566532243347,-0.640268786334274
