,HLA-DRB5,HLA-DOA,HLA-DOB,IL3,TNF,CCL11,EPX,FCER1G,MS4A2,HLA-DMB,FCER1A,IL9,CD40LG,HLA-DPA1,CD40,HLA-DPB1,IL13,HLA-DQA1,HLA-DQA2,HLA-DQB1,RNASE3,IL4,IL5,IL10,HLA-DRB1,HLA-DRA
SIDM01248,-0.8689306100223028,-0.7255638109693558,-0.8191910532670575,-0.9866680766761745,-0.8218799492702366,-0.9119036681329898,-1.0157517266961018,-0.48595696711038794,-0.840330818636717,-0.5719094758024368,-0.7781134776811519,-0.9245855911980068,-0.8456999320335736,-0.602780675382158,-0.6511109218808453,-0.45217066801589556,-0.9183928808606536,-0.9279450890660509,-0.7834155045725643,-0.7116834780565866,-0.9761205030057669,-0.7701779868439063,-0.7805639525863538,-0.8437034366539251,-0.5017785442341103,-0.8592123712941263
SIDM00195,-1.1396798211277017,-0.7505203142764523,-0.7288969931300463,-0.955783266661889,-0.7585264441374604,-0.9328143698677689,-0.8897909985200797,-0.48948225433637427,-0.9056838206250021,-0.6348800817122061,-0.8639647426305531,-1.003586463016454,-0.8604862171305141,0.15068366971234903,0.7285905317869735,-0.535645964067509,-0.821733599834761,-0.8418020514886934,-0.707485570200647,-0.6980599773874353,-0.7359013221819357,-0.9171139584464976,-0.6793302627359328,-0.8454086368884208,-0.046098135488142324,-0.933688477068547
SIDM00517,-1.0484684465776426,-0.8144899301619839,-0.7786321458490794,-0.8873567356166149,-0.6625652915398124,-0.9412523269666386,-0.8761469587146375,-0.7935970199370596,-0.9603015840104615,-0.31237269682817936,-0.7743842939875902,-0.8321832090718377,-0.8172504750465827,-0.5864290152934238,-0.6184296246903823,-0.7957266229247316,-0.9473329267237437,-0.9151502009745908,-0.736002711780624,-0.6216597986967868,-0.8236714785451071,-0.859671304116765,-0.8159379114004378,-0.874487811613151,-0.23967378583589555,-0.9093559451341054
SIDM00534,-0.8463500398805948,-0.7180435576015144,-0.8481103044927608,-0.9590201460397544,-0.6963871245316015,-0.8757327837283924,-0.8400703081913775,-0.46209738424231805,-0.8799357608185651,-0.5503612694299038,-0.04140771739451981,-0.7356061321195851,-0.7767553795270806,-0.6139547205778944,-0.6062647127560049,-0.7712396660615594,-0.797203650826002,-0.7887843509636152,-0.7245600211781845,-0.77517047481241,-0.6446955175527631,-0.990706525064497,-0.7713361513903448,-0.7280210180098835,0.08263274004451861,-0.9015034274879269
SIDM00863,-0.3427828357076048,0.31376794116676426,0.23598869080889795,-0.786694410225441,-0.03957598863168202,-0.7111533405449244,-1.071833436299154,-0.35865831671058235,-0.8386996435023699,0.9049738374013654,-0.734267749333741,-0.6823691311358124,-0.8205529474376253,3.326930318375878,2.3811071134291204,0.1126722953023282,-0.8674317101436648,2.3597018266394927,-0.6341450125023563,-0.08076307466759831,-0.8141950393714934,-0.7716590720802092,-0.6306004138090429,-0.04431780920101482,2.5110955481009913,3.159664116562887
SIDM00211,-0.9484148147046185,-0.5125563306378416,-0.7518848675225419,-0.9985030203188884,0.8477653902848618,-0.7290416961914936,-0.8539539623201063,0.48807917689901376,-0.8647633002399789,-0.14297455226291708,-0.7689383984354625,-0.6842998266988044,-0.77799004859376,1.456968798475351,0.020344617527258888,-0.6170927744627744,-0.8039714399889907,-0.7398242145628656,-0.7299891990092586,-0.7016641336726375,-0.7597044011484548,-0.8401134271547446,-0.6704097708232308,-0.786603288995861,0.5115896198065734,1.6601889876757665
SIDM00539,-0.652338560830702,-0.7473825914243026,-0.8133867180811868,-0.9959523430154502,-0.6359806948737339,-0.8709421374503792,-0.857303473960808,-0.4586052076486848,-0.7988680762014313,-0.6214194058328973,-0.7298073121672188,-0.8511623058615198,-0.8867717606255908,-0.5122512902257432,-0.6546107428761319,-0.6680249447336376,-0.9005726781714798,-0.7142772234879785,-0.8092809626837038,-0.34624428151169784,-0.6720151265282407,-0.8360690104187012,-0.7569452820359877,-0.8766348778508525,0.9813195318360639,-0.551651728992695
SIDM00875,-1.021751668988857,-0.7739309885247032,-0.8126504050333125,-0.9641459988346874,-0.2385896429477513,-0.8643811222622205,-1.0079177093508058,-0.6163640363956097,-0.8577338941471768,-0.44450951707247605,-0.7070600213568943,-0.860032964722776,-0.8186023778163124,0.8944915840915396,1.1378298742112565,-0.4385330914201805,-0.8922702532899219,-0.9080633106919069,-0.7642815530333824,-0.5864232913655983,-0.8103143370361633,-0.9158911983054718,-0.7809019231050672,-0.8298659214350729,-0.07408433796502052,0.4933756493454519
SIDM00679,-0.06172308085306732,-0.7152409986882553,-0.7808392936452164,-0.8340676142428955,-0.45692074445009323,-0.8538437218952599,-0.8871865132792128,-0.6853416096045287,-0.8250468354417206,-0.4932864618628516,-0.7521304985091354,-0.7625935036517396,-0.7787840161769422,0.36235259154163846,-0.4393646314210764,-0.699790367478382,-0.8555475204914342,-0.7665214223488317,-0.8116611781552953,-0.7763612453813659,-0.8347586038264344,-0.8172695992450429,-0.7529573766226866,-0.890218272809989,0.2541117785740955,1.7408101079366232
SIDM01146,-0.964153537949667,-0.7190892428881932,-0.847822417887891,-0.8307152718014508,-0.6504557080561211,-0.9329371622094061,-0.9283092440951028,-0.6164730641736538,-0.7794497046959322,-0.628473416642562,-0.7793205737886342,-0.8122048525478323,-0.8098652821579624,-0.5931681412847966,-0.5403223534745142,-0.7959913586058602,-0.7577477708899248,-0.7369592326435904,-0.7914849585652395,-0.7445201960974379,-0.7353172634614337,-0.8654558220439019,-0.749544192116279,-0.7579802915900395,-0.03221651445576825,-0.8309156022495615
SIDM00156,-0.851058030590428,-0.7923893415722129,-0.7931596175769785,-0.9207412198750821,-0.8846645261778328,-0.9427820083833268,-0.9046744257855578,-0.6945783912596076,-1.0389267038246701,-0.605388320362788,-0.8560236215802348,-0.8926180652350976,-0.7620102046140641,-0.7216851414928535,-0.5871563181606033,-0.8457003282322417,-0.8184638221177639,-0.8340528939182242,-0.7280699192321164,-0.7337657383816124,-0.6151779126483914,-0.9779223967639339,-0.7930371704105428,-0.8321167211125547,0.11120366249764575,-1.0096515863311184
SIDM00420,-0.9869940255301723,-0.7589951899730412,-0.7249757081901339,-0.9636162238891648,-0.6054089259298748,-0.5504439184694739,-0.9088229929195641,-0.6198459412600039,-0.9349097462940824,0.465756861675715,-0.8112872842565584,-0.8485399045245309,-0.7392550548670239,-0.6778325428939096,1.6667219914431755,-0.8446557567786803,-0.8961626639396202,-0.8319781854283895,-0.8032158130202617,-0.7082519574007985,-0.7185024344334374,-0.9058600773776754,-0.7902295782098058,-0.8087702985261365,-0.11748905970982026,-0.8582984645730507
SIDM01145,-1.0347462269841339,-0.7688597979816606,-0.9707335982218498,-0.939534820706257,-0.8896392275737554,-0.9193294563540645,-0.9458197163319465,-0.276089069730235,-0.8978172795450077,-0.4981881701236088,-0.8059669852127277,-0.9168875168440144,-0.7994385305848934,-0.6521641184131004,-0.19944032016760735,-0.7487047319161644,-0.821671512193989,-0.812261850650384,-0.7677260157522924,-0.6056996585450348,-0.8207268038457564,-0.8222303497830964,-0.6529593091639407,-0.8535206068920492,0.4567515308448718,-0.8863939277581433
SIDM00256,-1.0094480490662792,-0.7589240397870108,-0.806462702344009,-0.9205745079305502,-0.6700474292894469,-0.7995587729507379,-0.818420840867944,-0.5190714331056319,-0.9541944525195949,-0.5690970073053199,-0.8497867482877006,-0.8561868532421639,-0.7259384011556216,-0.644445149136823,-0.5199101684117687,-0.671929739409733,-0.8808581272482306,-0.8788985161567168,-0.7812200989218572,-0.7904213137630716,-0.6829819327110315,-0.8663020683583258,-0.7408401516308643,-0.8295882398259572,0.2296603745356383,-0.8626227971555588
SIDM00444,-0.9841796850207949,-0.651736289385326,-0.8448822326929188,-0.8593551854352001,-0.7863343653034567,-0.8660455279529728,-0.9647048806732147,-0.7265129064490365,-0.8668070974670711,-0.2820347347876246,-0.758269520869161,-0.8148405782883563,-0.7486068798601697,-0.6205352695578281,-0.4642571053306023,-0.8344338517892598,-0.7877262321519105,-0.7977736778321283,-0.7095458598045778,-0.7060461643101553,-0.7819611075304845,-0.8796353572510553,-0.6493312748171218,-0.7406224084314815,-0.314576611716461,-0.8296817718758607
SIDM00137,-0.9619147597555403,-0.66686684287972,-0.7960126500030824,-0.972220508598181,-0.6824075112755931,-0.8843856743678657,-0.9014457397878439,-0.7649207943369999,-0.8639842458049012,-0.28127657059353517,-0.5832887350193271,-1.0157172238490677,-0.8409526416309867,-0.6417756875376007,-0.2913328354864149,-0.7667797293287019,-0.8555167507750828,-0.8695980199155066,-0.7141890256357313,-0.35176733472394345,-0.8169240562010661,-0.8273446571664774,-0.9149349514896651,-0.8688717950231478,-0.0991381120067789,-0.8983500564001488
SIDM00569,-0.9811166510688556,-0.7067738392257319,-0.8941575129429058,-0.802069059232068,-0.6919389217277758,-0.8023765661945859,-0.953602463634383,-0.6988392011485827,-0.9299092909472565,-0.2947922819498889,-0.6999463329832092,-0.8457597859212371,-0.7503009459664098,0.7393311451955327,-0.1115102802997729,-0.48129217143208247,-0.8744314815975381,-0.8218591470837331,-0.8060816664074048,-0.7195139954281973,-0.7523270239119152,-0.8504590703571016,-0.7361373799969764,-0.7615725786193763,0.48658253241498167,1.0099265913165802
SIDM00445,-0.8071667911927308,-0.7177818798242821,-0.8113050318115653,-0.9793855121365157,-0.7946350003723759,-0.872643938982258,-0.8457609068395641,-0.5618001617722417,-0.7946996294224407,-0.5264590302691383,-0.8208295744131354,-0.8862147919625095,-0.7776430541964394,-0.6731632444038759,-0.5693168083051481,-0.7832539060524688,-0.900820071938863,-0.9023659244674223,-0.7427038287389949,-0.7127319493243763,-0.8696061194586266,-0.8801396658691416,-0.8457609068395641,-0.6579191528696638,-0.22799705929055178,-0.8625407534881584
SIDM00094,-1.0009776027840789,-0.674032241172989,-0.8741173509289722,-0.9154430801210722,-0.7634086796529599,-0.9582277228282517,-0.8394730051843244,-0.7837196879686623,-0.8071830802136609,-0.563348882158212,-0.7221401165808081,-0.7577149748337417,-0.8760253215588985,0.6460075054966982,1.2591727113951647,-0.7070259830772205,-0.8576295239961029,-0.834846904626092,-0.7513604729538842,-0.7813247881017019,-0.9172945458561426,-0.7946168975053252,-0.7662034094597883,-0.7362459517680199,-0.009418091334255538,-0.6972563026981621
SIDM00576,0.6161738371963849,-0.7438552021965295,-0.7548553877110847,-0.8491891688755161,-0.3344067110328455,-0.7521577250737168,-0.8221441521964306,1.4738016406101742,-0.8221441521964306,-0.2768592717445817,-0.4971574444984254,-0.7502794199995889,-0.6845260213510123,1.5245359761966053,-0.6068825680477996,-0.26621093393486295,-0.9243259376772884,-0.2732966472438373,-0.76565577667834,-0.3405448847799489,0.2758499866627259,-0.860578871922238,-0.723469737285205,-0.725682187282636,0.5596828379043092,2.4436624149715858
SIDM00257,-0.9841135727488941,-0.8010979585820625,-0.9280673738830295,-0.9782554549633586,-0.6906398312509816,-0.8190180048630679,-0.9048354321524711,-0.7025095207458922,-0.9096199456669886,-0.5547333998045466,-0.7718169083395109,-0.8722431511183744,-0.7171367983355275,-0.5180141992400418,-0.049892627783074676,-0.7293226356653096,-0.9132497077715607,-0.8701972443862245,-0.7023415354612712,-0.9164803578731215,-0.7187188313323989,-0.8561238916383466,-0.7912537229752423,-0.7731988574780656,-0.06109220852873074,-0.8933927578457501
SIDM00835,-0.9540345377913237,-0.7673332403794537,-0.8284059733177522,-0.9335222378614688,-0.0567383638854208,-0.8272525514441617,-0.8492423798336426,-0.5856472351210227,-0.8169820340670637,-0.5610435230064543,-0.8346134420099979,-0.8198258341945378,-0.8192709898794377,-0.5181949871931404,-0.6656259413983191,-0.7931274258373189,-0.84663988545441,-0.8516385692264945,-0.7885580754135227,-0.5734883708778303,-0.8103848829062404,-0.9224791006158003,-0.6317874137747687,-0.8115726841566574,-0.026574181093314237,-0.6708673624595232
SIDM00781,-0.972907987481351,-0.8112507796470041,-0.8393503292962109,-0.9302695336621184,-0.6927001746448374,-0.8680521650659025,-0.8531378159076688,-0.6348139972491934,-0.928075405009508,-0.5312374874703054,-0.8202423370452891,-0.9003970048079265,-0.782627110509164,-0.7620868881144162,-0.6768549780288914,-0.8329521347714558,-0.8773709116868573,-0.9376527079138873,-0.8288312110703361,-0.6934808881641932,-0.8292114692712849,-0.8342938759891354,-0.8828849758259206,-0.7645479964608862,-0.22038071133445003,-0.7800849393816349
SIDM00700,-1.0034363522163645,-0.6607492077066911,-0.8578694302434419,-0.9117083481993914,-0.691464705012457,-0.7710598273676291,-0.8640358033366686,-0.7044463998509908,-0.9068711229908559,-0.5061091536419253,-0.8214647817778411,-0.9242706381768275,-0.7967401376873688,-0.713853385199848,-0.665915402008753,-0.7949590715859263,-0.8304204299984166,-0.8044679804319425,-0.8151947453092698,-0.7752008022976146,-0.8397835456551809,-0.9987074404401021,-0.7223788118002453,-0.81573445313455,0.18223237624069913,-0.8584635132282785
SIDM01126,-1.0107338228330207,-0.7461122854177805,-0.9095374006603596,-0.9197624675603546,-0.7875276210045005,-0.6862658260116449,-0.8651812854919819,-0.5952391251884575,-0.9395331911544772,-0.49926162483327424,-0.7815916268659887,-1.0175895178919092,-0.694018603368984,-0.69639338236665,-0.4222245587023989,-0.8223269113936035,-0.8546367153794401,-0.9311890690943642,-0.6547036346178142,-0.5117499921216446,-0.8081049299212608,-0.865878957703012,-0.797865130460861,-0.8504906087891374,0.18972654360297853,-0.9404889863085067
SIDM00259,-1.052265615435498,-0.7311467695499615,-0.8769842634722221,-0.9446961728008724,-0.7453286696755794,-0.9066137202857629,-0.9404353706081032,-0.43904203860278534,-0.9987179256473843,-0.5167478651123285,-0.6677431289580147,-0.8378685542748326,-0.7245384473070953,-0.6804061444167857,-0.6219979380708786,-0.7873509090234566,-0.8784815672831093,-0.8416843248255462,-0.7764294684564055,-0.6912636683803919,-0.8798657515070314,-0.7838959816078749,-0.831184257114909,-0.8508759715277633,0.29890789639921617,-0.9356386615646867
SIDM00834,-1.0548252138955616,-0.6292386057082674,-0.7843080532346165,-0.9583885077897599,-0.8607133926076417,-0.9568545684026837,-0.7920209572981969,-0.6100591390313646,-0.9449116931572401,-0.45227826748208894,-0.5959098348621398,-1.0434052167071453,-0.766089763460568,-0.6272967250423954,-0.7402501859311782,-0.7549839031216365,-0.8955463413542629,-0.7891543200857128,-0.6149371936627914,-0.7299923595523418,-0.7427254935651034,-0.8392679308356964,-0.672104154741937,-0.8071429861391511,-0.02999800826123781,-0.8504941744043572
SIDM00814,-0.843630364726432,-0.7250616364372158,-0.7900767534458788,-0.9502669773263028,-0.8254731854121996,-1.0017201451568913,-0.7381816805678842,-0.5195303686940966,-0.8828801674344912,-0.6207648605823178,-0.7085883508103354,-0.8236799355612031,-0.7953380850598352,-0.5088067055080605,0.44904898579771946,-0.8194901406995388,-0.8685101464438567,-0.75116135216111,-0.7143113054933715,-0.7471507253437031,-0.7267088331537885,-0.9138547572283301,-0.7897663293878934,-0.7453535534034267,-0.13392723514816418,-0.9115778031511088
SIDM00258,-1.0976168784421239,-0.7409520226473391,-0.6886706871475315,-0.9987349724794387,-0.6574078818343846,-1.045721829708997,-0.8890128565112939,-0.30965463050131076,-0.8721957714190725,-0.5506154119297934,-0.7759854606578737,-0.9634998861682644,-0.8224728019842876,-0.3432072641060935,0.1095298578348245,-0.7112843114135882,-0.8526900341675324,-0.8006590785693708,-0.42939465862176973,-0.6969590539879489,-0.8102570659405292,-0.8224911971921303,-0.7716956919233801,-0.8144727999810335,0.4049086008541904,-0.8812537601454451
SIDM00577,-0.9454698428697184,-0.8298909641916223,-0.8915835809787194,-0.7249734479018698,-0.7029111489669725,-0.9576423709440803,-0.9036656859891755,-0.6808155232366032,-0.9688240561466287,-0.48049239943337835,-0.8580925672978901,-0.9643536200386663,-0.6734944242940972,-0.5436096535723386,-0.4304746534218795,-0.72151590970744,-0.8842809165531106,-0.8679198349910205,-0.8199255158415438,-0.7139356412417085,-0.669103941347602,-0.9409394152431018,-0.7205288507284736,-0.6965953638428594,-0.3642927296528562,-0.9739889210414637
SIDM00384,-1.0420440044889283,-0.7569629539686633,-0.651391434103446,-0.7847094281328033,-0.7066036674696332,-0.8108060671460944,-0.9335635177677734,2.659617182722978,-0.8687140041198368,-0.5379408477849841,-0.7465039085895278,-0.8654751373059496,-0.777502343597504,1.6860100115460483,0.6004127271923457,-0.59591879087223,-0.7470282643055165,-0.841116267280608,-0.7934092723799255,-0.8429315431236037,-0.7987631877867145,-0.9182721986837278,-0.8567613160366002,-0.21329102514695894,-0.3006868686824528,-0.5602394197431523
SIDM00837,-1.0257102615947415,-0.716571580128333,-0.685520065225902,-0.7803740792917895,-0.8031303831583727,-0.9278155969696117,-0.825942375750313,-0.47400137583448154,-0.7933640030710678,-0.5634991714736168,-0.7056944612452477,-0.7343922220235175,-0.7692738862466023,-0.5874745511829884,-0.578771517434023,-0.7060803522734465,-0.8746064478634359,-0.7552885670626318,-0.6930378616343127,-0.6687651519935455,-0.8114554831300885,-0.8941730206393937,-0.8267497357391211,-0.9030981197925231,-0.0333653723429351,-0.9385564255726596
SIDM01133,-1.027569442397923,-0.8367081016078948,-0.8937902441082796,-0.938086098666648,-0.7529693739696633,-0.8401034504623366,-0.9204185859551766,-0.7553071511198316,-0.8704423061660086,-0.66273072795745,-0.8666817144456782,-0.9490435332340478,-0.8149189995325817,-0.6576698524100437,-0.7715092746684971,-0.8250020897011889,-0.9207162967960146,-0.845299116084455,-0.7403828690727179,-0.6924453091556501,-0.8389749633528404,-0.8330366620899823,-0.9306345713868733,-0.8087204000388047,0.13122001633856736,-0.9294166675349169
SIDM00244,-1.026119430420994,-0.7864403282716715,-0.8795800983776927,-0.893416622127927,-0.8974987762661899,-0.8301589642430118,-0.9435907008675176,-0.6307657973350563,-0.8766201799709835,-0.6378632158206419,-0.758502578036062,-0.8293613222803314,-0.6630801190676323,-0.6666526187231145,-0.720747890686777,-0.7752221482717895,-0.9019183424283054,-0.8192470748926888,-0.6061210155859195,-0.7343562382383565,-0.7157053217451792,-0.9041785425428478,-0.7123101842574073,-0.7957018477902228,-0.14502084547798486,-0.9512770375021359
SIDM01161,-0.9320210579722407,-0.8324215584811017,-0.8952628598653205,-0.9797241434666589,-0.5204788277130765,-0.8769606893343199,-0.9492876155666855,-0.7071110047533525,-0.8458774095549448,-0.5748230459272362,-0.7582382327645791,-0.7619674259245581,-0.7955887292986167,0.04985012967671214,-0.564405410528488,-0.45895622469289993,-0.8659403362113157,-0.8627179530666722,-0.7089998225942078,-0.7950735459384981,-0.8296859545195703,-0.8998240839740019,-0.7851681174893127,-0.771799182657248,-0.5679531007805336,-0.7970447042258297
SIDM00579,-0.8690003933760642,-0.8475064112160445,-0.8896764074945461,-0.98996726646995,-0.7546924358744055,-0.7872725290799066,-0.7798645324705855,-0.7334714619941578,-0.8171960939678229,-0.5775571265177798,-0.7589584990122022,-0.7875618524499558,-0.7100142043724561,-0.6330227364696095,-0.7404458362844586,-0.824632012472436,-0.900105588913917,-0.8479540610792303,-0.8277347828336541,-0.7319700547501568,-0.9193016849970064,-0.9136539463949883,-0.8116738184140941,-0.8191718862703463,-0.5813156230996631,-0.9552164697756105
SIDM00699,-0.8829173101968801,-0.8654493735904795,-0.879490872190725,-0.962292669761878,-0.6777704317664652,-0.48232626230157855,-1.0491761591304725,-0.5443596041064336,-0.962385817417152,-0.6231993087231672,-0.6829236406353617,-0.9518594147001741,-0.8166656667535356,-0.5820791714542123,-0.7435752393589732,-0.8042587979759457,-0.8566747843918994,-0.8495222483073811,-0.8807858860974741,-0.530726825407831,-0.9101691209854658,-0.9274544865802363,-0.72367510262775,-0.8621495054129762,-0.6009282794928419,-0.9529744831765297
SIDM00721,-0.8987103429940192,-0.8610966421130039,-0.9921510354443795,-0.8911800279018708,-0.6737515320347814,-0.8882341939515996,-0.9476680354784962,-0.7538456507735077,-0.7841015088719496,-0.7111050887209994,-0.9581562613195203,-0.7023398221599457,-0.8351514865759679,-0.6372778600778742,0.4111148796973457,-0.8336716673547346,-0.9329962977211023,-0.8356166634031542,-0.9364751830347682,-0.7584101238953882,-0.9612393223737644,-0.849682721391817,-0.7339729491152756,-0.8515109769690151,-0.8838923780731708,-0.9683814075506382
SIDM00082,-1.0397781481505282,-0.7819949369086187,-0.8306777999631232,-0.9063260505430225,-0.7161201643438425,-0.8571692716126857,-0.9498593216017988,0.31320264755560645,-0.8912401847449023,-0.529487227471138,-0.6638358870328448,-0.7731641139117726,-0.8312308526874499,0.37334891833329853,0.3023377081533626,-0.7651614106066651,-0.9099485531257517,-0.8158319099022346,-0.7844950348533613,-0.7530184973487335,-0.7799319764501361,-0.876625164917367,-0.7020545678504454,-0.8147256142983715,-0.11249181196699869,-0.7380019995590777
SIDM00320,-0.8436056939100008,-0.8080258676893248,-0.7977423191358248,-0.94711578754275,-0.7976009229913443,-0.8208887722713715,-0.9313070196502009,-0.6617676221058224,-0.8574635429383631,-0.6366802446310336,-0.7962267199093704,-0.8139169216182174,-0.7608455780273478,-0.5470784789131827,-0.5669138945922568,-0.8204452558763379,-0.9422314459768641,-0.8534415889135027,-0.7404224237658382,-0.48836395325390064,-0.951763175156469,-0.8292135480257583,-0.6945535012593297,-0.8113614523096374,-0.6318212137400394,-0.8473053996571628
SIDM00967,-1.0061737336297563,-0.7611883716647267,-0.8852584105963945,-0.9197955584453686,-0.4929239459258747,-0.8205909656346999,-0.9655965974653616,-0.7388104648943898,-0.8103216991305174,-0.5146698529461097,-0.7565570856664932,-0.7334721233431929,-0.8833655663342765,-0.5027644825173854,-0.6790364566846121,-0.7760699298362154,-0.9175080207624011,-0.843921483912756,-0.8804046456560668,-0.6354040413979406,-0.8679513601345809,-0.8879131564081095,-0.7028879172251681,-0.7627997802802181,-0.7845178167015445,-0.8555362094601995
SIDM00508,-1.0676817636118188,-0.8650371129334848,-0.9255161859626805,-0.8649269828570086,-0.7393662221017463,-0.9246823177454638,-0.9658813904013988,-0.8892055950019121,-0.8962258546962916,-0.69748524411377,-0.8267739202539112,-0.9181209492288295,-0.7928221185163166,-0.5736879073378328,-0.7172178875167236,-0.80102422164665,-0.9849303809446213,-0.789171531760179,-0.9550248498550753,-0.7110586049395922,-0.8480756462096795,-0.823679749690239,-0.6850473397476486,-0.8763751397088783,-0.48001284561273105,-0.9438230640423328
SIDM00859,-0.9196265924137501,-0.6084281534769383,0.0006309900756862954,-0.8741817511539238,1.7384916727260111,-0.7337048323613766,-0.9432151780618715,-0.5029324970874482,-0.8637594350401933,1.3612055585170093,-0.6198374950709303,-0.6571991428734987,-0.6893207121415978,1.8822208924007238,2.3936530337561246,-0.4274649337395055,-0.8141585710466687,-0.7885582109508242,-0.6898391332100856,-0.6550036666391552,-0.8019297797297062,-0.9158907468695824,-0.7377924927462002,0.19584472584355153,-0.25324143214633726,-0.841108495087
SIDM00393,-0.9203069592271733,-0.7975543876901225,-0.778905817150403,-0.835597508302089,-0.6462074419545308,-0.7353441867924723,-1.0116612040328317,-0.6733983839969649,-0.8206733392226258,-0.5775889367254624,-0.8493344172490643,-0.757936771929671,-0.7114642433488568,-0.5570610982981027,-0.7607184902784289,-0.8099715542925057,-0.9002894731071681,-0.784867035293006,-0.7716441796257981,-0.920008896863429,-0.9408791464808098,-0.8784053597167761,-0.7755310763141106,-0.7706999742467666,-0.7012578110193842,-0.5642460459406735
SIDM01174,-0.9650914024894787,-0.7664030497376054,-0.7818202278861548,-0.894098276475874,-0.740636323301628,-0.7565963124368538,-1.1022388841492767,-0.7937055718847065,-0.8196442673199398,-0.6380305368709621,-0.7617026001699592,-0.7227270784026777,-0.747237714439123,-0.5836445722784518,1.6168760814638345,-0.7749603625300929,-0.9305696557725583,-0.847584756781821,-0.7666087308107186,-0.8099357314526878,-0.8264375637415403,-0.8628445541324011,-0.7233963992700401,-0.7272716067200751,-0.43790727592998074,-0.849860939818968
SIDM00530,-0.7826159516356075,-0.644375777590434,-0.7710962639691356,-0.9553625842114254,-0.36690335472102376,-0.8007738256915441,-1.067305962211528,-0.7943872600369982,-0.9007244430825905,-0.00708186615736326,-0.7592926078228281,-0.839953481346105,-0.8232543834789319,2.2585598172901853,-0.3785473143720159,0.046414843455244326,-0.982815782673249,-0.46204850554544447,-0.8666696691710951,-0.43072087364041095,-0.806287200036175,-0.779782385078038,-0.8576144085774519,-0.830738888988815,0.7342211435391511,2.243267673823611
SIDM01149,-0.9570958222771413,-0.7335540838685838,-0.8995674789032005,-0.9454368982894884,-0.8244444661597873,-0.8478625458989042,-1.000060379009954,-0.6578960429921857,-0.8268091741300212,-0.625538171551372,-0.840969515535283,-0.867818002172887,-0.8077630828667641,-0.504320030949428,-0.5417805714677749,-0.7601181769093073,-0.884277502925566,-0.910646593192088,-0.8052422066906063,-0.7073578836259062,-0.8469451848146572,-0.8361237816856345,-0.7021387250326352,-0.8095734545445853,-1.0308708870627534,-0.8638066854716183
SIDM00243,-0.9697186083689339,-0.8469335390316564,-0.8268555990460357,-0.9204406680602787,-0.8450101288630567,-0.8966082208354302,-0.9018476958711326,-0.5330463697636303,-0.8369142931202399,-0.6270893068080702,-0.6845718954047797,-0.946022502892287,-0.8092221172704459,-0.4637793057354678,-0.6044219802126604,-0.633971947635882,-0.8535146678876487,-0.8456069238276336,-0.8418764832514466,-0.5739501799194741,-0.864755867716373,-0.9455578245942702,-0.8008213867151956,-0.7917746264670743,-0.5286730282998774,-0.938944804114773
SIDM00176,-0.9911048483315654,-0.8304450406230072,-0.7409318362929606,-0.8151579066809443,-0.7523069127200703,-0.8673845868784107,-0.9848359325245057,-0.7082904928164585,-0.8419965401876967,-0.6523870855800643,-0.7798233354109962,-0.9352024256402124,-0.8394200975290887,0.08433078428427533,-0.600088312441156,-0.6321997108082317,-0.9099256556244972,-0.8495644168090594,-0.6939763872725775,-0.7654609216813171,-0.9947407959353223,-0.8155801740188816,-0.7997016870848391,-0.8461940506146384,-0.658781127668465,-0.679940818594344
SIDM00422,-0.1826126989182599,-0.08991137426810922,-0.6326627014150149,-0.9297800776713857,0.32013243291088234,-0.6198062723337514,-0.7422113489731924,-0.8087857907127256,-0.8665437288940102,0.49083730289334637,-0.6834055681696795,0.8047433355016853,-0.8069395899626574,2.969661884766701,2.462457029380903,1.253122102780532,1.5455124651412027,2.6453199284396494,-0.8022054506697439,0.033350370587301385,-0.903746181076638,-0.5522369377713923,-0.6903897237877553,-0.7040616582423739,2.371153181520018,3.2808244305184293
SIDM00532,-1.0509604071978345,-0.7958466652572854,-0.8192955894026885,-0.9417717245024447,-0.7217539465199123,-0.862756446816858,-0.9088232343915676,-0.7434744139050716,-0.9017139796886338,-0.6825708906922539,-0.7937040577497119,-0.735081257367702,-0.7923307433289588,-0.5722863718530442,-0.6345869890450994,-0.8147646148637553,-0.9579781117606571,-0.863235420753822,-0.8776374156617672,-0.8585118897435841,-0.8021860589720716,-0.9310365242793833,-0.7911642915544003,-0.8062124263649104,-0.5918797358831148,-0.9429374030412009
SIDM00077,-1.0429559967058828,-0.7713953402260538,-0.810875272838311,-0.9283120670572915,-0.7013431597373537,-0.797934338187365,-0.9259730687781593,-0.6657323172066242,-0.8768247768012098,-0.6200272261335055,-0.6863286450929029,-0.7461231912012493,-0.7913899416556954,-0.5456670979416025,-0.6311252659360583,-0.7905886319269366,-0.8693127084026787,-0.8304060684518656,-0.8626504261525818,-0.8448790233725331,-0.9137372970419336,-0.8768884427068221,-0.8077431929059966,-0.8251051583548626,0.02212281804971202,-0.847392493847353
