,CSNK1A1L,HHIP,PTCH2,GAS1,WNT3A,ZIC2,WNT9B,WNT9A,LRP2,CSNK1G1,WNT2B,WNT11,WNT10B,IHH,SMO,WNT10A,WNT4,CSNK1G3,SHH,WNT1,CSNK1D,RAB23,CSNK1A1,CSNK1G2,CSNK1E,GSK3B,WNT7A,BTRC,WNT7B,WNT8A,WNT8B,WNT2,WNT3,PRKX,WNT5A,WNT6,FBXW11,STK36,WNT5B,GLI1,DHH,PRKACA,PRKACB,SUFU,BMP4,PRKACG,BMP2,GLI2,BMP7,GLI3,PTCH1,BMP8B,WNT16,BMP5,BMP6
SIDM01140,-0.7861638092554484,-0.9202565315391478,-0.9208732798241819,-0.8326612011824329,-0.8460942987316615,2.0733666510386466,-0.7626229961600518,-0.9299951533009175,-0.8627538270866241,0.3978216531720828,-0.7256384899199626,-0.8000474001325155,-0.5443693347178964,-0.8493832074866068,0.6996689384866713,-0.854121304643141,-0.931398980830949,-0.18561961081090692,-0.6674223220780254,-0.8682429670890569,0.3683783465242272,-0.012634990020913422,0.8698807118517431,1.1248549874661844,1.6657503887484082,1.379716443809168,-0.9178077039991501,-0.03902627492932148,-0.8062507101451265,-0.8074206417446156,-0.9517982808849111,-0.7966371661060314,-0.14148684387585395,0.8125319870857701,-0.2491142782421946,-0.6390834968438726,1.3964395014067286,-0.22394418155108034,-0.5436371761279726,-0.6587286347945318,-0.5404142191080807,-0.7340079728541411,-0.09801810189771538,-0.5060798249961628,0.27133014182376847,-0.8736129428868868,-0.6407108840350052,-0.7084394465132506,-0.5970403640155701,1.3198089961665713,-0.41562002684708427,-0.8143175288344652,-0.8875505037105362,-0.9104915384020469,-0.6652993026257636
SIDM00101,-0.7919039202850924,-0.9325917747963934,-0.6807802708373218,-0.5214299455550537,-0.834238035201704,0.7018157700826869,-0.7854376062694818,-0.8617365831630923,-0.889111449674131,0.69198936416242,-0.8314006101836298,-0.8120061864849603,-0.7838252045065417,-0.8122674478233015,0.6662963296552815,-0.8047868023691656,-0.8909850030183027,-0.31258297899249066,-0.6855576229740491,-0.9343496478300942,0.7475091905489062,0.02838357937395017,0.7382359686903647,0.8326985543029698,1.0351317763921484,1.7488777779037306,-0.8300150512115367,-0.12306378588110181,-0.6794098923025729,-0.9284540774265848,-0.8998124156143639,-0.8109400705267272,0.3793092859614799,-0.10456470425164692,-0.4743365773369088,-0.6024274925756913,1.4971056727029075,0.4251966996791892,0.01925260691255248,-0.8111856404092131,-0.31562633200452817,-0.7579524369242983,-0.29538591466507097,-0.6812885235640818,-0.4664945507261288,-0.837479866840986,-0.5172942511931018,-0.6780707158660525,-0.6318294842162945,1.135021700521652,-0.5978088390923174,-0.4402707880820265,-0.9374808260979768,-0.8664394127969199,-0.8864779199797899
SIDM00114,-0.863555747120395,-0.9355492863548992,-0.8004649533699882,-0.5743388689368126,-0.8725277284512817,0.29923738329272287,-0.7606915831844552,-0.9273522297237915,-0.7648627876753481,0.4981999932718744,-0.7238813481923416,-0.3790680130698906,-0.6515997612741187,-0.9062513152458933,-0.13947603040834666,1.2165995107222523,-0.9186924242366397,-0.3131214311399789,-0.6615973625009165,-0.9285576914976205,0.9391569448997528,-0.08024471664313265,0.7865035634667809,1.0168581275737458,0.7570350164181407,1.3134068768589497,-0.7295973962499513,-0.30243527172048307,-0.402671517192883,-0.9396347014639564,-0.9209534468620528,-0.8775223648720318,-0.16921389985863883,-0.44668189020689314,-0.8383277762282505,-0.45490460597375615,1.7862465468442426,0.1950014528464432,-0.6456109722953917,-0.7056551893186481,-0.45528499442995496,-0.6147729039277051,-0.05912781026526208,-0.7052021307801974,-0.9655196124535588,-0.7743319262510233,-0.8415614467883493,-0.8704015930732172,-0.372323604501452,-0.7210875527469006,-0.46651092978296127,-0.3313525479375768,-0.9239829093538774,-0.9289499202796789,-0.9144131579128433
SIDM00102,-0.7896567185223917,-0.911434030225317,-0.878998366036934,-0.7135737283005097,-0.8728710272439968,-0.3052916680889527,-0.6952317817642759,-0.7538037282302409,-0.9365531782589205,0.38272056486678874,-0.5196453775881364,-0.8708748000503317,-0.49342046930330785,-0.8972179054351043,-0.4658387723499108,-0.7269940063878316,-0.9375755092250914,-0.13892261921305962,-0.7316852231969875,-0.9816548235814851,1.1930960512144608,-0.09696171232303784,0.9987119105433169,1.1574718383323923,1.154209919658139,1.8843600029573895,-0.9389506906610102,-0.21111468158291471,-0.7018083987736061,-0.9030183331006028,-0.8241737771712381,-0.8330109310103544,0.537977081030496,-0.387005334623941,-0.5411215835838183,-0.6134631704015803,1.6331378998577557,0.36071834793273183,-0.44682799228632586,-0.7191039312425102,-0.6279362142572235,-0.6379353400997378,-0.06700962746737632,-0.6287600724029028,-0.06557675863295205,-0.8503557840373502,-0.22034523707890824,-0.6624448763391334,-0.834774836974503,1.0122735710173658,-0.7016102521367734,-0.7837708896781994,-0.9766435985939698,-0.8927052727687271,-0.8551928198272433
SIDM01122,-0.9274258698136959,-0.942773874761679,-0.8372592290043036,-0.8473205352497762,-0.8495876333470609,0.8607850669453208,-0.8134689360463123,-0.84652869087261,-0.9090486974388826,0.32415707195788074,-0.5984524461029925,-0.7975377026325267,0.34316884769778905,-0.9817213399968211,0.28068244885415294,-0.20657463738687704,-0.8458680462095473,-0.17276430082482372,-0.7504754247899784,-0.9789166821873809,0.624065903667207,0.9064987216739508,0.947381244148719,0.7189858074661517,1.3259728214829292,1.4889906326840183,-0.946168238249171,-0.09308021331315648,-0.8011250184318148,-0.8869774288042559,-0.9054523766234106,-0.8274401668075605,-0.0004673148360595469,-0.3608099111533397,-0.8270515857765431,-0.3629621436092705,1.3200973076896863,0.15096043347818008,0.9015374069231294,0.1835484446898533,-0.6349147174644028,-0.6918091719331915,0.08121568266323208,-0.6772237001830237,1.815867175229067,-0.7753841670919557,-0.7049776723483594,-0.6809125901842885,1.0545397336762263,1.493900643752179,-0.07233493263021785,-0.6089942209307098,-0.9426093468164185,-0.41759854358454224,-0.8971166962136522
SIDM00261,-0.7891890861453832,-0.9205624812841354,-0.9576038479721465,1.3828586107349854,-0.8489851397495091,2.2736309596887776,-0.7259884020263377,-0.9143728833006414,-0.883994431807207,0.5914150125997638,-0.8568410772365269,-0.7338312272951224,0.24051512603529251,-0.868224223480592,0.9626346265633168,-0.8000685975124737,-0.8151347877346915,0.040687856614079074,-0.72766558453049,-0.8924374856043688,1.0301277135015272,-0.11465197819318276,1.2258804667311298,1.595491356009921,0.968143659615708,1.6058594111893063,-0.9669066977975419,0.2140951759592041,-0.813640432258462,-0.8556323130683617,-0.9376171522279284,-0.8878091145135713,0.05683684694053542,-0.0018908395259825835,0.0017178922890620065,-0.5532423932766054,1.8544195480820516,0.009146301391101076,-0.371294934964513,0.23911066189894428,-0.6670528365916402,-0.6793691261294206,-0.29891083960414055,-0.604048333123921,-0.9409879939955654,-0.7982127669173401,-0.4357226005061221,-0.6540630730574317,0.046870884286768055,1.6678971634535869,0.0013666468814960877,-0.8419431447789623,-0.8988750068820737,-0.8578885114316209,-0.8584433078607685
SIDM00154,-0.8908950701796179,-0.6287790865386744,-0.8857892633557418,1.2931500250387582,-0.870013956422341,-0.11852181902840071,-0.7447084275055993,-0.7052022487339932,-0.8623649710623453,0.6831641416408297,0.02171989411932377,-0.7228880837858298,-0.5960835470178284,-0.9063487835008501,-0.33297783968963024,-0.9123371170659907,-0.6832448868530979,-0.3190543495056831,-0.702024154025144,-1.0674591902159614,1.0794890577081984,-0.016200957120237735,0.7261478275814313,0.9591938222894569,1.3065311792766021,1.8682323650732686,-0.895361963674926,0.4740917110625142,-0.5091469048800428,-0.9714990623749293,-0.9630794024486885,-0.8012311222631895,0.3229666602090677,-0.022674221044958216,-0.7812943833594808,-0.6407685009499259,1.3350234730276849,0.45111189448395134,-0.49057000797931083,-0.19530141560644787,-0.48424198044566197,-0.7150426212807434,-0.4947228928352437,-0.72062479618333,0.18761135839275722,-0.7798707151934414,-0.07399114265311886,-0.5675028261678207,-0.5040860475888705,0.912339017211033,-0.09004124006929518,-0.7435446411398482,-0.9204205297515642,-0.7968096974013087,-0.8197492497808402
SIDM00104,-0.8734655263700284,-0.8882605751262159,-0.8495010413525373,-0.07663778544024534,-0.7951706743960885,-0.41222152131747003,-0.6681396942315256,-0.8097803475506183,-0.8526328659618619,0.2339422822763016,-0.7144217912592514,-0.8573733964408303,-0.5257962516253084,-0.8205681310717566,-0.623647224430388,-0.7185312409777089,-0.8817364757215872,0.03238959073431414,-0.7453417528894353,-0.9424117925252872,1.1505437222319344,0.8886454649367176,1.0682474618709894,0.6565015418164097,1.8361265513666178,1.987041243823692,-0.9588318473541746,-0.18439418614971387,-0.8028874677733733,-0.8504676721514577,-0.973771865055556,-0.8737779494003183,0.6474223236214603,-0.005013878493837408,-0.4072051806611552,-0.5229422894885991,1.6162537307988656,0.22983269302893494,0.3651238813426816,-0.8668657047272692,-0.6959610038409871,-0.6116645871823921,0.571979910399975,-0.6675683792992021,-0.4127708175205026,-0.7438884495207236,0.5589729652596457,-0.7397169586858143,-0.8061375835303278,1.119367064556807,-0.6712702352722482,-0.6668326885941134,-0.9651662245654289,-0.8762105639855227,-0.8226713086747324
SIDM00267,-0.8032091685127263,-0.8080659612534756,-0.7532630335738492,-0.8457322606515859,-0.8419425153226334,0.23556252601338554,-0.790679890574478,-0.7896896736885506,-0.8803948104052691,0.566318728137923,-0.7169814646311663,-0.5487326999217715,-0.5634304778801477,-0.7880741002979366,-0.48971762514776007,0.7232537877816158,-0.6956987245228499,-0.21385080130774903,-0.6232573014379487,-0.9866176756391094,0.25662583925167154,0.26793075706157077,1.1867284489559597,0.7742423312022401,1.0652769410341216,1.2690552851355754,-0.8070917978726987,-0.2183319446925904,-0.4815634366626553,-0.9600801396149115,-0.8566971481097235,-0.8280386102367793,-0.28508582927639115,0.2729831793382419,1.3858227370940213,-0.46111997090073137,1.6392611217272353,0.026434490710739632,-0.42559748095953676,-0.44475104786169734,-0.5100090091875111,-0.7058028722137519,-0.31944424849471825,-0.6358820952821634,2.3020085823469922,-0.7656097655908359,-0.6701216034565598,-0.7371366795069748,1.4540734880076118,-0.6996602124742018,-0.4549247881392038,-0.6277618460584455,-0.9430660918274588,-0.7976735295205051,0.6478684431713042
SIDM00100,-0.8883136338192663,-0.9096583194261395,-0.9105259631665814,-0.22425212207477999,-0.917718850421372,0.006182955478510845,-0.7270338451234533,-0.8932359761175493,-0.8630451289838916,0.6517350060664462,-0.623130690869987,-0.841624133139542,-0.5494730258224084,-0.8629053058997954,0.4278709513841226,0.5953380724511351,-0.809579536709167,-0.10761926154842327,-0.6474317317189533,-0.8770773624922138,1.2093675325634077,0.21961899662781956,0.9498836015100771,1.2338766925705444,0.9646443435037468,1.6382129115637354,-0.9928430304340741,-0.07615692729483166,-0.5868762344276577,-0.9387468706211558,-0.9245351504182632,-0.722867398604997,0.275550145923057,-0.3477177492406388,-0.6980222692395065,-0.49984666734939953,1.773292392773423,0.4638242184133968,-0.6340239659340144,-0.6820401229566018,-0.5128185632538701,-0.6303097891648619,0.20732541589826958,-0.579809179847716,1.6844481070833215,-0.7955674921883668,-0.3815953907933738,-0.5880957401569331,-0.6605264877869621,0.10200833520103246,-0.7245671853697965,-0.5689724736701844,-0.8662039770365442,-0.9497158092973454,-0.8881761459435835
SIDM00826,-0.7546737618679508,-0.8308785538000475,-0.8589529716227953,-0.8658315613256087,-0.8654571687424643,1.716683057085473,-0.8095800048950892,-0.8049289948339089,-0.8517868685859666,0.5204648707351529,-0.8279104916276471,0.4554606421150449,-0.5125092304959806,-0.7977479283325718,-0.5602800904442103,-0.5512767853596379,-0.8957359329079475,-0.13395328556367,-0.6848183419250213,-0.8489197536778812,0.8445522098089172,-0.1124159775454443,0.9158181629346103,0.6937341233017721,0.6129793761288913,1.7911856899498269,-0.9601452315538823,-0.1128902501085343,-0.8072666376270252,-0.9003309845554999,-0.8985462229840578,-0.7554655998449455,-0.4057017392417109,-0.15453127340319456,-0.8567192819536615,-0.5975654669039174,1.4331097649460174,0.24798259287230132,-0.6793498175141447,-0.6316691181487748,-0.47893754626648216,-0.6780280187644822,-0.7473388574474091,-0.6456876857321153,2.787625982292578,-0.6126101300962967,-0.7719207513624747,-0.8845039142772574,1.8031910052717444,-0.8780367335823744,-0.020112035676559496,-0.7814332391358666,-0.9638714456199907,-0.811693224319833,-0.8657190583647175
SIDM00310,-0.7529560520942203,1.5131671499596657,-0.8916933974543529,0.882837861885,-0.8764453071347287,0.16103669625161227,-0.7877182779781825,-0.841225930988718,-0.8776355180066396,0.34015473833843546,-0.6906214427601108,-0.834079287269579,-0.6088647721339795,-0.9331424474579467,0.16684661638315337,-0.6175923587060119,-0.9038644096872881,-0.2870560365057148,-0.6850742292540452,-0.9675004250119318,0.951224485468734,-0.13872819668906927,1.1718227784666664,1.0887379038677096,1.1123182728537266,1.6935789455490842,-0.849598094477721,-0.2887359539166582,-0.6668541917771038,-0.9335656291316787,-0.9944604387906333,-0.8183706574830317,0.09950939901844613,0.13381090118165145,-0.6656457723251029,-0.5224848084563785,1.762620435048832,0.15554769588783043,-0.3439593868366156,-0.4066276918867591,-0.5500602643392318,-0.6403293235090153,0.030229011042833986,-0.6906136776577672,0.8672803286604819,-0.7230955178547087,-0.3396357040522193,-0.6583674582298882,-0.6855646327728259,-0.47815468934125166,-0.27748050322911677,-0.7047559439274356,-0.9063177847729833,-0.8524354532180024,-0.7995961352424755
SIDM00482,-0.8041508540753937,-0.8903885287859158,-0.839176905581028,-0.7778786462197459,-0.7630902789259544,-0.5326515930353743,-0.6949411355241507,-0.7674733455204025,-0.8439223892594389,0.3647802900435142,-0.730614484640837,-0.8543006200044583,-0.08255684169757663,-0.7502757633391846,-0.4352876169687646,1.1625179828915695,-0.8666021627393952,-0.38628992608178914,-0.6032194854287635,-0.9434022867164017,0.6692878247215391,-0.48175819491332367,1.2254860401457939,1.0988717575226916,1.2134878934016353,1.4892591925051881,-0.9789630826756839,0.19267097787994186,-0.7475455384618636,-0.8096232007945903,-0.863651938618122,-0.8130226637004022,-0.4937025319803996,0.25445627116648767,-0.7804988477607984,-0.4320007438148753,1.6691182878534396,-0.11562811828791349,-0.4354481314560171,-0.3407249536939897,-0.48951358622384333,-0.6294713738158656,-0.7768353907593732,-0.5189290023673148,-0.9025955402956543,-0.6624313040301169,-0.6559976725784304,-0.7899275894852389,-0.7896246478592288,-0.6865366970962435,-0.6043324185947153,-0.7984593963610518,-0.8528549471184823,-0.8837682777611163,-0.8645874273103186
SIDM01247,-0.8155190559340219,-0.9034496553937588,-0.8084790443017121,-0.8093475176166776,-0.771892587062384,-0.4364704169099964,-0.6509335510182801,-0.8531376166346943,-0.8283356922411441,0.5093209544880523,-0.6996135326264707,-0.8261776698191255,-0.4206151077259812,-0.8018089322421027,-0.46095290720532733,0.5731745559031414,-0.8422485889804313,-0.11823407224137122,-0.5768550925642396,-0.8483820187954542,0.3587455130455001,0.21960391617862585,0.6922941030441181,1.1823619122825952,1.5716313899131693,0.9756326532899723,-0.7071738899228018,0.0152051430944236,-0.7770089707861423,-0.8074118302878831,-0.8385943877360772,-0.495639565031231,-0.572296806156561,-0.3380226611796867,-0.840579766881032,-0.3835799706286071,1.676184010118302,0.06135133098914421,-0.49632412044970925,-0.5573930573166419,-0.4060435605564683,-0.5916876777901571,0.709081590043097,-0.6238357972638923,-0.7431608477712577,-0.610696082037426,-0.7385878449059191,-0.8527948349464914,2.7796267992964667,-0.7356917486807705,-0.6264946654724879,-0.7674060161322092,-0.8749265667685524,-0.900041201589321,-0.14617748076749784
SIDM00817,-0.8570162903633508,-0.9102960433258493,-0.7180358131724508,-0.8132992144643476,-0.8473367678261116,0.3556923826024466,-0.7898718267272541,-0.4144188756101922,-0.8399962583941107,0.053414441912245016,-0.6076833401876977,-0.8580027554729157,-0.580747429268314,-0.8491247098648582,-0.029073162562049153,-0.7344820644699932,-0.814297669853601,-0.24474850210910892,-0.6337521620734042,-0.7635143897935748,0.45743071748012204,-0.627775521971594,0.9024739331171943,0.8518185508021721,1.0664201619630307,1.050547871914764,-0.780575752635453,-0.07428157211766998,-0.6518764493724293,-0.8441313476851805,-0.7255699733669351,-0.7306408049566813,-0.1826680395867852,-0.028051426945741458,-0.6884859571810454,-0.5432771963817845,1.406391519525927,-0.07885618171259692,-0.3654730410951999,-0.6295788148146135,-0.4581483418415378,-0.6165613009948008,0.09481902861301889,-0.6096216244852453,-0.7748678261698043,-0.7501436921960692,0.975551517069848,-0.818673947178899,-0.7813225665222513,0.046377115245381906,-0.5875949232951966,-0.4544688030618104,-0.9268604132229386,-0.8771506455771059,-0.8731789356316019
SIDM00448,-0.936732083719475,-0.9302812669505647,-0.8193947638504111,-0.7449360740883805,-0.765128268442113,-0.5879926064442749,-0.6965477979808736,-0.6283740509587641,-0.7859176836993473,0.40844972804225327,-0.5894690118806442,-0.7752754911459853,-0.485893489690876,-0.7364066710836955,-0.2916228086843922,0.77620277500959,-0.7914388703759113,-0.3797171922925761,-0.44664957888923024,-0.7317103398162582,0.525546201547882,-0.8058374257528933,0.9870646528631325,0.7490524745974235,1.0824928297299703,1.4253027542340861,-0.8623953736080135,-0.2210050248919788,-0.5670701823588148,-0.8499219124991135,-0.6668492683459883,-0.8041512252441153,-0.32522931725982906,0.09107654719219163,-0.7649735265611065,-0.5302308073869082,1.7367594217301034,-0.06192834958738408,-0.28442830694023963,-0.6992460736108886,-0.3964977176366254,-0.6268323574715159,-0.3261027153771131,-0.6021821919923491,-0.944654226573439,-0.566070747907592,-0.7763146401066463,-0.8247274013356626,-0.5312794623306273,-0.38416803724220183,-0.4939478759347842,-0.6817726683356415,-0.8954150898425375,-0.8640394977904631,-0.8583722509602127
SIDM00086,-0.863350421686643,-0.892699774886979,-0.8953247475004521,-0.7256194190146245,-0.7941391571893232,0.9521678366133208,-0.7634616416983302,-0.8623272383257231,-0.8742625727859634,0.4540460485662817,-0.6883714276465829,-0.8704421944026389,-0.5969275147988056,-0.8437351196630581,-0.22300177877858365,-0.6178616218126051,-0.6923128529253345,-0.2754193358825872,-0.7722851615316909,-0.8977343516948143,0.7198939893673555,0.1599292096944537,0.6441216827681947,0.6557469907853505,1.2047850228055275,0.8576074854408363,-0.924996780275396,-0.2645223754957218,-0.5769327111385817,-0.8841756223180693,-0.9584138432628677,-0.8341003378325988,-0.4090187073831694,-0.21545826483102426,-0.582304974995542,-0.5688679902759785,1.2065689864043323,-0.09724736594852336,0.0024625588250397294,-0.8137454219627317,-0.613545204606244,-0.6054106343621137,0.05037736982464812,-0.5502620477205078,-0.035407872518776105,-0.7706051009664661,-0.11183258810785332,-0.7164900205082503,-0.8059291069317666,1.0436964615971431,-0.5920047231379162,-0.7073147420890558,-0.9382243479215685,-0.8617796413469746,-0.8562749140515591
