,HLA-DRB5,LTA,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNF,ICA1,IFNG,PTPRN2,HLA-C,HLA-B,IL1B,HLA-DMB,PTPRN,HLA-F,HLA-E,HLA-A,IL2,HLA-DPA1,IL12B,HLA-DPB1,GAD1,HLA-DQA1,HLA-G,HLA-DQA2,IL12A,CPE,HLA-DQB1,GAD2,IL1A,HSPD1,PRF1,FAS,FASLG,GZMB,HLA-DRB1,HLA-DRA
SIDM00310,-0.7927486715191397,-0.7530927503517668,-0.7654010227680389,-0.8501296826826628,-0.8700246788561473,-0.8163147430952775,-0.9289066505467823,-0.7636457293348989,-0.15209366795513177,-0.9778859046899295,-0.7017117721983418,1.1144741258213826,3.3719092444242205,-0.13102280004239628,-0.6291681162641414,-0.7101963088981933,0.3885886049508066,1.7204373064248397,0.9412776569400086,-0.9668006023651183,-0.567066941026977,-0.8627415942091083,-0.8106361393915278,-0.8594788638017928,-0.8547664281409973,-0.6483495156462626,-0.7761036685098889,-0.40856623784854357,-0.5531502823207254,-0.7362942082850991,-0.8363714518761323,-0.5583635188875629,-0.14697699548350338,-0.8228376925824838,0.04623776771269141,-0.8344733290734302,-0.837972766798941,-0.30236342220220797,-0.7823618066310715
SIDM00482,2.008010499725039,0.9096100147112195,-0.18961714793770104,-0.7582996989520819,1.0658254768179456,1.820607181845758,-0.8753713494568217,1.098202844922755,0.1341614331131745,-0.9121839588584725,-0.804762117590745,2.1493382665154437,3.0488517905402075,-0.6701203630107014,-0.4063636816531338,-0.6317237585059658,-0.03141220752989463,1.5913971973834984,0.40517936942599353,-0.9802589376761635,3.219781308614157,0.14020396490535447,0.8494946227764154,-0.35116244587270634,2.1717525926710937,-0.6870433631579168,-0.7524817834272636,-0.31815731083090903,-0.7924955886804781,0.006978669788780483,-0.8196531981980708,-0.7052314017510295,0.056023439846816424,-0.7099023190797146,2.0430779833718646,-0.7708374685924105,-0.6676336346763194,1.6112946479027874,3.092445270961956
SIDM01247,-0.9475116910171938,-0.13879475602864805,-0.3121164933115813,-0.01999122411264035,-0.7151615448915404,0.34114160873957927,-0.7030950920899006,-0.4288450289663613,-0.7347345674815334,-0.8966205365115582,-0.8446215242024582,-0.015113639899802807,3.4679096987270297,-0.5256231190257385,1.3889426777115568,-0.6386854863786894,-0.37101803482143897,1.6856507466535289,0.48495826851470325,-0.9085549211632373,3.0797002793152353,-0.8155907087847821,0.07041597710532459,-0.7662843146742122,-0.7910804819579342,-0.7281446848446159,-0.6706672145855668,-0.693630601678665,-0.9221985275279162,-0.45737273724571814,-0.8695854644632428,-0.6231922098399789,-0.02297968366990379,-0.8367958808706262,1.2331406427525395,-0.8347319329099707,-0.8453946595658837,0.2915479650997264,2.785497202559445
SIDM00817,-0.984303849794153,-0.6154302730845158,-0.6727934275412847,-0.8793693178020284,-0.8158216077152136,-0.8380814368266947,-0.8706691204900454,-0.6571232323780553,-0.6058882536839167,-0.9450662302603192,-0.7725296247434248,1.6402337585052054,2.204200636721614,-0.878739667837604,-0.4464283701382726,-0.770716238900747,-0.31116293758555763,1.2269491949119073,0.2905624051739724,-0.8671595140703265,0.39617855116633727,-0.7797409089009422,-0.2906794061300105,-0.5751110002710023,-0.8247667263239142,-0.7471336276548369,-0.8032405048241714,-0.5645626023228812,-0.8117358443340735,-0.7412155724535621,-0.8705784228942519,-0.7667317678897473,0.0060419397185138765,-0.858720856635235,1.3536973956405884,-0.8264316486572678,-0.7863388599363977,-0.08880905402141778,-0.7517641435072049
SIDM00448,-0.883885860952892,1.4910136513788195,0.021670461218919468,-0.513209014714559,0.9011566587674585,0.5965136160700324,-0.7612938919975627,1.9596738624331616,-0.31460072927835897,-0.9524510843851841,-0.7429454345892357,1.1632790479215684,2.9162127936847275,-0.6990270115370761,0.4807215742453634,-0.7975493679559944,0.5177938097150586,2.2954982315374868,0.23513985802471574,-0.7980417964948993,3.2961815187410264,-0.8045791225629891,0.4351384571137762,-0.6449509589231824,2.2230332297982818,-0.6920531885297163,-0.753180369896345,-0.7237455017208768,-0.959609337151673,0.5522902408047279,-0.776239616244654,0.8166774891990184,0.1193344343983724,-0.7019439584206907,2.0325813865657225,-0.7766763526513853,-0.8238383169017467,1.9513993950988038,2.9636100015852667
SIDM00086,-0.9653227845322424,-0.7178076343713327,-0.7960793119836116,-0.6905311104810495,-0.843135196827301,-0.8937385741461276,-0.9252548703183167,-0.11695334499229654,-0.6656997968802998,-0.9146139439419145,-0.3216605151343674,0.2086095042345693,3.428261649228054,-0.6466907463843322,-0.4035807339536999,-0.7918126851467752,-0.14438234105415648,1.7903113704167728,0.5880408310347751,-0.8698603105614566,-0.431731428691671,-0.8250826657154281,-0.5413821652609715,0.2759654073881813,-0.8410587299106789,-0.6293811553798235,-0.8245333939136904,0.2541281797030583,0.6670380716295856,-0.7760425838530945,-0.8755097490438514,-0.19128383309231564,-0.10676570587315183,-0.8189700472251714,0.8833445935606205,-0.7860854266139574,-0.7645117471208565,-0.1952724812983455,-0.8768451491663266
SIDM00466,-0.9514748003369841,-0.7668169362525432,-0.7518925834032952,-0.591636533311741,-0.9363880239675808,-0.9029453588884319,-0.9497063517660129,-0.6638437298809036,0.7019909912633197,-0.867127838409011,-0.9592580596069064,2.053829187786748,3.0544067257185192,-0.7204018914154321,-0.26826727786925525,-0.8014580036964609,-0.42829736267090124,1.7323826369413062,0.13642094090145482,-0.9609184413355989,-0.6261222395772635,-0.8995791735668749,-0.8182277813801497,-0.007980242680106848,-0.9160211689833173,-0.7794078576185323,-0.7900459914137173,-0.7381798248872677,-0.539824803221172,-0.3654007495710062,-0.9048496463553971,-0.5788814756515972,-0.282266002413476,-0.8350237842105259,-0.07436081654147722,-0.7813999230806997,-0.9201673688971831,0.481876619211946,-0.8591155710991643
SIDM01132,-0.8708250920554962,-0.6783008903641484,-0.756322646658314,-0.7974812007686771,-0.8709229403040357,-0.8324298598675579,-0.8324693058253626,-0.7701225640041286,-0.6616741815379265,-0.9082509533322768,-0.11775366275049312,-0.37414920958238407,1.208214110037386,-0.7541403395838222,-0.6003133071336949,-0.7102755196966778,-0.5920082468926491,1.6149903100355547,-0.23569588374732342,-0.927139781197794,0.7353030607417648,-0.8084113793375954,-0.10615595696462587,-0.7699144269645376,-0.8678516574249868,-0.8008815708882373,-0.8070054069763449,-0.626209368054532,1.573530947848294,-0.7729134374515547,-0.9004023965880121,-0.5848788435877552,-0.024928157013182545,-0.7904915799152514,-0.7825527324451564,-0.8501520442842709,-0.8720157300024712,-0.09718939550649833,-0.9149393522315995
SIDM00465,-0.9526484106743812,-0.7119422005182573,-0.7495725056589737,-0.3609316554575147,-0.8764888939386191,-0.8121683613268301,-0.8979481893472046,-0.5254160047815627,1.18170413669378,-0.9762564602293486,-0.8119569756248095,-0.3254686481890374,1.6622236232124967,-0.6574144578138764,1.543367429388939,-0.7392550115668223,-0.6717856918040672,1.2376633768744587,-0.09882072657240917,-0.8577246328693832,-0.591320146418059,-0.8163831402045006,-0.8008140111986439,-0.5747058180820541,-0.8194596635091346,-0.7862931645288366,-0.7153469944159702,-0.47416161885056773,0.17388485129792358,-0.750383348696512,-0.8084494877768046,-0.2834065956563459,0.02973206283276816,-0.7947789564964277,1.388059763338629,-0.7566969311537504,-0.8976031960588328,-0.23500003461329172,-0.8728279537063268
SIDM00565,-1.043361140152147,-0.7577788961738232,-0.7896941426440951,-0.6789631849171862,-0.8597712162923995,-0.814575705237414,-0.9316109334427995,-0.7498397268298184,-0.07205659993496773,-0.9599360137902575,-0.6315990409064351,0.6441575360071384,3.15352139675148,-0.2642055783004887,-0.5747877878341421,-0.7643507139610095,0.225226030748895,1.24657305961086,0.21476569593929243,-0.8965833860588459,0.7215680270686919,-0.8117653802837698,-0.22562297336881887,0.43406254121943727,-0.8762562740433434,-0.7402169228276482,-0.7158036509493593,0.11179916355017426,0.7435328030587004,-0.7460217422834294,-0.8379205911987379,-0.04582659840359309,-0.23239583485637683,-0.771318547349494,0.7500677277847977,-0.7761601422848582,-0.857810923685346,-0.3300910307137241,-0.39046851250692705
SIDM01092,-0.44909873043082216,1.1570330109440907,0.11142923415369632,0.05255919946427801,1.247330193693634,1.7187856439849476,-0.7997165385097588,1.3258431394644477,-0.6041554011098134,-0.34781309225571855,-0.8189041606338023,1.1166542916260667,3.5850331223009917,-0.5105715563433565,0.1991166546276891,-0.7728992316929065,0.5374840282884148,2.2798545391982787,0.38837155153859204,-0.9638745386354884,3.457077279801317,0.6384962561993773,1.3877887258011057,-0.5721358281740455,-0.6859594118322875,-0.7399920722411777,-0.6147817604296248,0.3112078468569486,-0.7926942079836958,-0.7417950605837655,-0.7883327156525083,-0.6764481939253828,-0.036510954355444714,-0.5921914220429529,1.9987790453112468,-0.7688039969048753,-0.686044231603611,2.693729766353896,3.30908114695681
SIDM00218,-1.0108074625751748,-0.4979450637929093,-0.7022219656184119,-0.6686328369177128,-0.8946273430138173,-0.8105119732457493,-0.8719614331895679,-0.6535566093916276,-0.4749739439365374,-0.9196002784420303,-0.666122580339687,-0.15818425453493848,2.667365278824928,0.524836416804461,-0.5055382585152849,-0.7174773656767802,-0.6520173393662564,2.263368735527138,0.33175822363866714,-0.929254725031156,-0.589368079236621,-0.7888374804616449,-0.4893448894215546,-0.20292636433378025,-0.8386591997867148,-0.7396169101664565,-0.740225455037456,-0.47901869683273435,-0.7548443009436497,-0.7075687658544412,-0.7864723232155854,-0.29373825998537445,-0.17931928400670205,-0.7658710859296072,-0.2021830416808751,-0.7484567466890152,-0.29150350657195867,0.2016233560185462,-0.809394129435049
SIDM00044,-0.8498379444735471,-0.7023673171191949,-0.7432188084212459,-0.6967646505984316,-0.8954275980302085,-0.8986623078471351,-0.8678921918207362,-0.8378571130780137,-0.7538072320922469,-0.9046177457952581,-0.8337720924071417,0.8727436332046562,2.4568536800028067,-0.3962168363614736,-0.5793799356328967,-0.7882655875861401,-0.6137126137495161,1.8829654418875441,0.2207624686072382,-0.9199987079722073,-0.5443937267928419,-0.8393832607162134,-0.7790316764487978,-0.302928793683548,-0.8250907372093765,-0.7630561642716642,-0.7979480379581492,-0.06619057954303621,-0.807474253236236,-0.5556887374899967,-0.8378690687763294,-0.34781695203381907,-0.3161732346189653,-0.6016452349399396,0.4486299933140722,-0.7981095453710562,-0.765998395993497,0.658873484294635,-0.926669370297605
SIDM00362,-0.8943822717011498,-0.673465098094834,-0.11035802480779637,0.44607908012150554,-0.7801117807116595,0.20106105919627076,-0.860661401095353,-0.8131781592948321,-0.8095243033872423,-0.8300186177568665,-0.8622267112121522,-0.05578032707408914,2.8668301525756217,-0.7292591722205153,0.9432467534934699,-0.7864302001745669,-0.6490978576538589,0.9991090271629075,0.11953650130098588,-0.9409441056109261,3.2399783857424906,-0.8541345195207415,1.3753289349853803,-0.7342093302047591,2.223037956640167,-0.7743728168527951,-0.7653488096589268,-0.630650270705553,-0.7571584642613547,0.1422275843162786,-0.8432058792694963,-0.6669381454606464,0.08579686580744633,-0.8541604094756338,-0.7158864338881661,-0.781019156165783,-0.7681440821655201,2.2584635319140007,3.3585151137499283
SIDM00813,2.8067965465467446,1.8384505470453139,0.31140139392041516,-0.08985131719894524,1.3917929166544016,1.2610653350339092,-0.5859460202872516,1.7332819480194586,-0.24439424134477386,-0.9245781413040821,-0.8592265836210883,3.1556589414124963,3.6486764280105763,-0.16872162714552436,1.2741448599924947,-0.7714504606196059,1.097218353481307,2.593411972094383,1.184981749096664,-0.9299981441653195,3.612662598763551,-0.22982672830961395,1.774939114144542,-0.7571938077561621,3.075157524850124,-0.39634738882860676,-0.7555130536792777,-0.08257920528619239,-0.9790632707054846,1.2538060031057667,-0.815103204699452,2.325268654233246,-0.007970888210562412,-0.751648313127052,2.493019916831762,-0.7970323841459737,-0.8660680341759271,2.6204404687007443,3.467375574448313
SIDM00364,-1.0327274519577223,-0.45807960855356056,-0.480359122504282,-0.6719664376600658,-0.8662910449591339,-0.7923649767808628,-0.9024785972207781,-0.17224204438000987,-0.6724131454868782,-0.9730293412451549,-0.47698281944315224,0.22391412357085097,3.3893978209898115,-0.7437689241628829,-0.5234750982313299,-0.8321743667838399,-0.5124234315651662,2.079548180257075,0.5372266141901604,-0.8591944582080869,0.35680096244039605,-0.7630844640668542,-0.47947195415695393,-0.701762230950797,-0.7156814580147034,-0.7829162314294132,-0.7731947169057866,0.4310339390404774,-0.7758105860779525,-0.5390728815018236,-0.9374107770990211,-0.7002303504133988,-0.22247269507942613,-0.6901276559571764,1.3157257890473224,-0.7595884221442737,-0.7635143176628167,0.4051276513792624,1.4579053378169946
SIDM00792,-1.0154946277924908,-0.7193278198946488,-0.8186321316149893,-0.42628806160383104,-0.9529946279312288,-0.8838621130707575,-0.9272583383427745,-0.791843949889868,1.87476490371054,-0.9449882714504004,0.3535684593897836,0.8104458298576168,3.558943989106776,-0.7026755464245434,0.1681070379585629,-0.7973487349287603,-0.09812692621307961,1.8991418954895258,1.0652762881736135,-0.9001758676887868,-0.5637077636226276,-0.8124556823142551,-0.7255191697977801,0.37319647965004066,-0.8351143709548751,-0.6822387358385652,-0.7933408310119882,-0.7023225822655964,2.454141931176511,-0.6457323443341706,-0.3818233308839133,-0.6734379682411862,-0.06041565674686871,-0.7478530486607889,-0.6008356046873474,-0.8097179125664027,-0.8128402566040651,0.06069793461790394,-0.9165160257208216
SIDM00241,-1.0603474746847323,-0.7179096993813712,-0.8335845153761181,-0.8526234623321046,-0.8912467472302585,-0.859316265403864,-0.877023660101446,-0.8878881939701391,1.4097769471781985,-1.0474118339814047,-0.8890062204321872,1.4658868375536254,1.495243673190138,-0.8825280877459805,-0.5838397054567527,-0.7694368804529451,-0.781120048053351,0.9510570207899663,-0.19102992012010275,-0.8851394753599927,-0.6689602551227015,-0.8136239602229421,-0.7607498109777777,-0.7013460744076816,-0.8612867498024817,-0.7510633200114173,-0.24836440226175233,-0.3812126172669201,0.04605205448917527,-0.6608283735767538,-0.905799793498994,-0.6781030759341454,-0.18077581998960535,-0.8687424951519832,-0.050225869789197145,-0.8226733540850075,-0.9432798284857706,-0.392809561768281,-0.9295360581474219
SIDM00091,-0.948092594216411,-0.7445066000356488,-0.7566428802756888,-0.7764494148110556,-0.9186284169605549,-0.8562851325014724,-0.9355262320520924,-0.8303383104087644,0.4302724532049469,-0.9374609332198148,-0.671126908704292,1.6904671044876867,2.4965720383275625,-0.40715227544103477,-0.316100394587989,-0.7588783818048511,-0.6587306019021891,1.187643751352063,0.14487564403496614,-0.8714632409763646,0.6766868841316729,-0.8525417635518815,-0.38750384506098917,0.17293697300867084,-0.8595659680907608,-0.7627267716241084,-0.8463369104401635,-0.5894480821480714,-0.978716352348414,-0.6716576920722797,-0.8809793178096622,-0.5896832681143895,-0.08081932642008831,-0.8014065240923083,-0.6714751373242148,-0.8044812946649164,-0.8444680373536497,0.16019510663870562,0.755551425313
SIDM00427,-1.0479367597393756,-0.6702361695770949,-0.8240207700023156,-0.870429320501077,-0.8537321894351508,-0.7614932675227203,-0.9278220283129553,-0.6103025162958935,-0.7134291478723028,-0.9658390122081414,-0.8473826946174717,-0.15212150931225912,2.7940657984466437,-0.8431133952524567,-0.5604358767859732,-0.7935826287053147,-0.6130060928378925,1.2630308493217397,0.213062782375082,-0.8380384590975947,1.9014210656004578,-0.746579807683542,-0.032716787739641706,-0.6240236276542176,-0.8789840540657416,-0.8282968823749496,-0.7666591604786047,0.42396175933232194,1.6496443043803284,-0.6720176006663814,-0.8853434245709206,-0.3924748068333621,0.008021855534090756,-0.7434635681282635,1.1114669071582366,-0.739815359773761,-0.866471416360961,-0.2672528779115054,0.2538838912341459
SIDM00758,-1.0029739610271657,-0.6167236906012438,-0.689899553163069,-0.7240106429759806,-0.8874405808610446,-0.892149610529681,-0.9100043039885533,-0.6993880719248667,1.2634613211453738,-0.8205957041386216,-0.6685146748678504,-0.3118155615233528,2.173855635160052,0.047440181965948236,-0.6502364664679599,-0.7684433614912014,-0.6702661885371314,1.2764756959657082,0.028797863846576774,-0.8530516741840525,-0.6007827795557712,-0.725775941010115,-0.7613166866902173,-0.6019328388385389,-0.9048302126571829,-0.8187862246483691,-0.7148526725618868,-0.4755144012791632,2.8611117297348425,-0.7650258929253407,-0.8410976144852079,-0.31712082288564014,-0.11111937466826682,-0.8109176996446317,1.2943488603689808,-0.7214474258353776,-0.788237561566527,0.09662794905107741,-0.8488296921516578
SIDM00612,-1.0536574637709797,-0.6749667238638873,-0.779997565423033,-0.8001309598788864,-0.8680083090704405,-0.8695496440300353,-0.9023576694862323,-0.7632989157687055,-0.7396766939996321,-1.005543831990717,0.7908913465999435,-0.22993283425893293,3.0008460176999456,-0.7643797695270399,-0.5866545776528936,-0.7320006165102957,-0.6180523030081329,1.1768577711548869,0.18576056321214995,-0.8998136494719118,-0.03419124619723465,-0.8695378372654873,-0.7382511140209698,-0.3771017537454645,-0.8856272049846243,-0.7463246589290299,-0.7521781009912085,-0.6218641531895528,0.3805691081031208,-0.8064373405388923,-0.8384559950022599,-0.6389682432208686,-0.27648161537928617,-0.8085791079591018,0.32963595852093364,-0.8070871416000904,-0.8553170669442731,-0.3249219234087276,-0.8348716272346
SIDM00553,-0.9807001978259776,-0.5473013706475797,-0.7473246827814164,-0.5639472482621262,-0.851934695679799,-0.6004168108019149,-0.9000738958948312,-0.5172516290829183,-0.41440721274057785,-0.9502011083068405,-0.45984977478413436,-0.01075160349428019,3.2795601937086247,-0.35882092592898157,-0.48068025281778043,-0.7929749640546828,-0.6371929321790779,1.4034213719242519,0.3099640144430594,-0.8715297406759988,-0.6340323106129298,-0.7902093636365032,-0.7044161135474178,-0.7642078206692565,-0.770109727392849,-0.7161670151119075,-0.7591837919693332,-0.6917070222344023,-0.8243861592782803,-0.6095568098845533,-0.7717434925948289,-0.5386893417309326,0.03792123167543969,-0.6936840595587981,0.1408337825384672,-0.7542688663181232,-0.3422304730373826,0.29030521404557874,-0.8477025810123396
