,CYP2E1,CYP3A5,CYP2J2,CYP3A4,PLA2G3,AKR1B10,CYP1A2,ALOX15,PLA2G4E,PLA2G6,PLA2G2E,PLA2G10,PLA2G2A,PLA2G4A,CYP3A43,PLA2G5,PLA2G12B,PLA2G2F,PLA2G2C,PLA2G2D,CYP2C9,PLA2G12A,CYP2C19,CYP2C8,CYP3A7,PLA2G1B
SIDM01248,-0.5877249681696086,-0.7220226898258982,-0.9294680529545919,-0.8278591640597867,-0.7221463132026089,2.1619683043019284,-0.9480204318101251,-0.8224547350309074,-0.9319510183877047,-0.6922088404968273,-0.6610685237926095,-1.024671435409897,-0.9567336598848372,0.2087383157961339,-0.9847469203420962,-1.0459081011023732,-0.7596454642521568,-0.8371771365916791,-0.9677921960876086,-0.8338321393114818,-0.8570810044849093,1.0746228982154162,-0.9143204971298302,-0.9705863678962745,-0.8475182880498046,-0.9283040026519614
SIDM00195,-0.7535524798226343,-0.4172705223789563,0.0719988847122133,-0.628360851192346,0.19679718917772426,-0.9486737888011395,-0.9250106969845746,-0.8890303655982155,-0.9468946303340355,-0.6698598115904141,-0.6542339738008847,-0.9767271854737114,-0.8456025277563736,-0.5098073114955013,-0.9340168427555522,-0.9102223415635872,-0.8284551390512538,-0.9224660093858017,-0.8099413839320762,-0.843535198776103,-0.8375014058194801,0.7608939068943792,-0.9410511920121521,-0.9972294141055651,-0.6759532509580589,-0.9616789405912572
SIDM00517,-0.6956147332496574,-0.8493376027462918,-0.7351343832649803,-0.8546605254540213,-0.5808051813161599,-0.6105261611852563,-0.8989463060081404,-0.8395627486433,-0.8998938338239948,-0.673290284828462,-0.47230041187230376,-0.7544406677677249,-0.8827459082458113,-0.62360487095472,-0.9512722271671151,-1.0009411148272955,-0.7714267160585494,-1.0257125544831078,-0.9355072854224475,-0.8090318448832295,-0.8547139482366823,1.2952179003129047,-0.9407551549220474,-1.0019429305959553,-0.8596350915155405,-0.9875675421957253
SIDM00534,-0.7877051756467786,0.9849082983913099,1.054595491746961,-0.7530240182619473,0.2769328627606576,-0.18991424591852224,-0.8553812287948399,-0.7938138448432223,-0.8322968691073901,-0.7308623499583446,-0.8787592679602624,-0.5688368720835447,-0.8293639171752283,1.5870986946681258,-0.9560166507307738,-1.0625005356004895,-0.8915365735453414,-0.9717312218369897,-0.8382487310884543,-0.8085474962327123,-0.23913118529519767,0.7843364384219507,-0.869358640827621,-1.000696145111062,-0.7894579411975452,-0.8515310248858814
SIDM00863,0.4619168413064661,-0.7725326992453861,-0.8982058953493028,-0.6971685385414965,-0.5723341014036434,-0.9341928790330856,-0.9201803315557193,-0.884635734148892,-0.7730496409025647,-0.7159591537696712,-0.7672640058655164,-0.9177981224864568,-0.9025919083527982,-1.0159119874374973,-1.0587468191103653,-0.8559449720096666,-0.9024390821427091,-0.953564303637827,-0.7695737455721142,-0.7297622660339749,-0.7481341253647964,1.317765428660663,-0.8307102560414252,-0.9585799384960749,-0.8459219500637439,-0.9761638133441496
SIDM00211,-0.6913102414278276,-0.8038507105519234,-0.7871699339779777,-0.6461806580378087,-0.6381086610510622,-0.5763160853404352,-0.7903042312424546,-0.7232604273124137,-0.9227694154610375,-0.7267613958974619,-0.8349913001544548,-0.8984700546237975,-0.8199065532846619,-0.5169269547501285,-0.9603639083451906,-0.8302717946439662,-0.890642560963468,-0.9057660675782254,-0.8468348976926373,-0.7459935581511855,-0.870589943214282,0.3651505882184099,-0.8205892030207935,-1.020323023558288,-0.8013309685334958,-0.8750998320483845
SIDM00539,-0.3385550904771917,-0.2564670588465546,0.9443363673230897,-0.7799682438732797,-0.520743085071952,0.6386102755964562,-0.9114440667763344,-0.8031138078168616,-0.8798320645029554,-0.6744594792673917,-0.8010138995124199,0.6166831880698107,-0.9040646752489552,-0.6348084204508128,-0.9737396585424212,-0.9446602028502039,-0.842849232169185,-0.943005909061208,-0.7168488061058615,-0.8167543097783768,-0.7521860175857259,0.7479951003897599,-0.8596036302425453,-1.0087332208956377,-0.8105747834211436,-0.8758800091205244
SIDM00875,-0.6707531660730995,-0.8327577780351794,-0.2618357075541549,-0.8765943139449303,-0.5666755287495252,0.3511739243731733,-0.9791177899873429,-0.9001846995757085,-0.8042812703518551,-0.838960838295364,-0.7468999616632068,0.30794689330989894,-0.924191516980978,0.09063769775994149,-0.9505271101297978,-1.0346944568222651,-0.8213703250228858,-1.0997814641659658,-0.889199678949086,-0.8250034654686166,-0.8539965061578013,0.9107185055995196,-0.8781331716427743,-1.020557141057516,-0.9095798500643613,-0.9434011614656376
SIDM00679,-0.7012887858776441,-0.8228816081968243,-0.5396753183485024,-0.9030735710499194,-0.6859692291626267,-0.6209932826484036,-0.967931498121441,-0.851416998018182,-0.7325856029213389,-0.7041581419684747,-0.7457465703926806,-0.7347552626827399,-0.8732763118090621,-0.694395287870461,-0.8580818294245275,-0.9448739453578969,-0.8932569999567577,-0.9443167600912256,-0.8631421614729934,-0.7721325125321504,-0.8678279714115643,1.0418609276312105,-0.7706857862198316,-0.9918791248734672,-0.8664841451408823,-0.9749083552951336
SIDM01146,-0.0028258872419536277,-0.6696621116019492,-0.9100334514076382,-0.8251051317543298,0.3455063107422485,-0.6551470588024223,-0.9219211914994212,-0.8294705079289092,-0.8341721420947531,-0.6958960562850854,-0.7458783308753857,-0.8585744073612782,-0.8351469328279576,-1.1282840966154026,-1.0102638281775094,-0.9958232015334407,-0.7686741314861891,-0.8031485135068176,-0.7821740228139843,-0.8126925502659008,-0.8017577543446606,0.9134939614778491,-0.7704537677534011,-0.9778225829820881,-0.81217177191392,-0.9629178158370194
SIDM00156,-0.7579851976231989,-0.8271143941516225,-0.8293894935047754,-0.8445013990477854,-0.7084669139926351,-0.3478132805142699,-0.8990726837390018,-0.8419774851667021,-0.6034751847130398,-0.7405904710544811,-0.8662269653846623,-0.8307890982362015,-0.9209233854749086,1.3282759895021252,-0.964231469736551,-0.9795516426765342,-0.7651344580993641,-0.8999641692322559,-0.7870687861717564,-0.8322027990548253,-0.8818445980633415,2.2968223352812784,-0.8725004233544937,-1.0407189820458516,-0.7499332861647475,-0.9202730239967959
SIDM00420,-0.49424752749035716,-0.1352857473246003,-0.7793819626190117,-0.8275820108560629,-0.7316563136126621,0.014379389850328222,-0.9027555928898383,-0.7970307110596137,-0.8590677446190734,-0.7059030290915099,-0.875704315339892,-1.0279323749357974,-0.88989080196429,-0.9711959784932306,-0.9814165083301303,-1.0082589055063127,-0.9164698085484051,-0.9809950925751888,-0.8629093448046086,-0.7513974686228083,-0.8367993936178467,0.8783211806265777,-0.8422392045912336,-1.0066803693482833,-0.8056320313032678,-0.8760757892833783
SIDM01145,-0.6875815109297674,1.3438760200888327,1.400570910704539,-0.7829518384731711,-0.40935986128871493,3.0242058541861465,-0.9105114401978428,-0.8622651083746781,-0.9138885274955408,-0.6621741519921243,-0.8218277596204392,1.8696801623645036,-0.8510853500949138,-0.5734769500322483,-0.847496020753676,-1.0362939554705373,-0.8805498112093556,-0.49497949251298207,-0.8862709808882706,-0.803253324587794,-0.12218024813121059,1.2085757815380098,-0.6599499132774179,-0.9700429843055993,-0.8458086405041484,-0.7847385207865926
SIDM00256,-0.8154088691626109,-0.8493705544351171,-0.3415477778127583,-0.8260619530024763,-0.7930386988642936,-0.6901197703120935,-0.9096966802063952,-0.8045622491228454,-0.7499428210717062,-0.7092239948714204,-0.6770366228111018,-0.9551912529266702,-0.8438115215241522,-1.098822285401901,-0.9432125636764963,-0.9347160964033031,-0.8405867615093514,-1.080688692310775,-0.8541738630015328,-0.8008712242311831,-0.8008570847670786,0.6266355919765062,-0.8830687475340899,-0.9861135437071378,-0.9109104727710134,-0.870965008687961
SIDM00444,-0.5551240099690765,-0.8485783827331441,-0.7225613785647135,-0.8442852356830612,-0.633122091428455,-0.6703733372457382,-0.9506950451155733,-0.8050177620968227,-0.8835675000087535,-0.624641471165308,-0.8258717420403865,-0.8164193702402304,-0.8886403968860359,-1.1351401082197738,-0.9908722978433504,-1.0037357535096578,-0.8460323985877768,-0.8166860515709687,-0.5967394277747994,-0.758316366659018,-0.8409117835175911,1.2096636107701741,-0.8612849079113248,-0.8981685360078094,-0.7619769676754171,-0.7367460117600293
SIDM00137,-0.6561793292333427,-0.7259587728661875,-0.1148519963560037,-0.8551658106735149,-0.5559971549425103,-0.9164861478916021,-0.9635891458075826,-0.82471717623978,-0.9244129265420372,-0.7013448000450148,-0.6681509129495825,-0.64927698941886,-0.9186990523337976,1.377592152654996,-1.0153893679127852,-1.0239026614031872,-0.9245844739841126,-0.9075508465320686,-0.7797126813988456,-0.7934638470798907,-0.8361825290390291,1.2698733634043708,-0.8617452175108078,-0.9792206967762747,-0.8768176082662085,-0.9287246253657528
SIDM00569,-0.771112360290424,-0.8562072714399899,-0.8818675418591827,-0.7653580279651835,-0.687834658711839,-0.6310522344213317,-0.8511877477254681,-0.855974524896976,-0.7141126841405852,-0.7454696735201902,-0.690396491809776,-1.008885886249065,-0.8357502568587358,0.7862167381281963,-1.0425474069321699,-1.0100014994438935,-0.889114509411571,-1.000432304249324,-0.9460196746849039,-0.8090899505013549,-0.7910168972542554,0.696180570320542,-0.8565108625867166,-0.9552748574481915,-0.8501955837939554,-0.947900949347986
SIDM00445,-0.7144520628260956,-0.6452560734707763,0.047732181600785545,-0.777906575033041,-0.5999354378836823,1.3569294482858476,-0.9484717914665803,-0.8600420263672893,-0.8525092150203762,-0.7320646999855762,-0.8687532982422316,-0.021269752824969294,-0.9070031868201764,2.200253100971767,-0.9436469197750171,-0.9845432850830419,-0.9131404503837748,-0.928230815096032,-0.823455499817064,-0.8037892582920969,-0.7420002784674534,1.0207190988174641,-0.7925007879020539,-0.946334362313246,-0.9039666445317686,-0.9297369060285132
SIDM00094,-0.7007666066569146,-0.8413201307969117,-0.9196739045995592,-0.8066023884467481,-0.6949277751455706,-0.8295166652130566,-0.8094497937369125,-0.7165600434278102,-0.7736557782981545,-0.68766089537435,-0.7958597878254817,-1.1200637800940128,-0.8974288155196989,-1.010551762167189,-0.888797087477664,-0.9048719373062577,-0.7277623886626131,-0.8905247390455651,-0.8749491432730153,-0.7794140377689562,-0.8029200191080262,0.5930103598932376,-0.8062378690073435,-0.9631740274609744,-0.8165994621756322,-0.9123241548250769
SIDM00576,-0.4144958301335301,-0.8930732188746259,-0.9242259718724027,-0.7300604020830349,-0.6550263351992787,-0.6062416141362313,-0.7777057947358595,-0.8247626233727098,-0.7302801572834771,-0.6009757920485456,-0.6513145371448517,-0.8308437994693265,-0.8195544794677804,0.7693502000796051,-0.8913091654123988,-0.9346946939480565,-0.8676375599766293,-0.8525995197727263,-0.8466805846418002,-0.7670466905590562,-0.8794722777235401,0.6906799947559441,-0.784964649569206,-0.9648908854009346,-0.829301497313298,-0.8333066446551195
SIDM00257,-0.7596377582686074,-0.8394721468456333,-0.48434449465288426,-0.9002514048298662,0.6148477854343939,-0.9285388293690867,-0.8450922218271208,-0.8513506067277445,-0.7953968426579942,-0.7241609221301278,-0.8679748691237353,-1.0433014595077186,-0.8988823623625727,-0.9545953979243753,-0.9332953302134536,-0.9447753513882872,-0.8863495231847088,-0.9063431385193337,-0.813531340003211,-0.8131735934340001,-0.808540060446666,1.1275380651870883,-0.8185780626351326,-0.9838684641654601,-0.8633985959607016,-0.8867349935712147
SIDM00835,-0.7041497402901662,1.018708434646539,0.3857718864634006,-0.7450736695553306,-0.6460164286655916,-0.681009537452303,-0.8911560271674345,-0.8837103452906999,-0.894444819496972,-0.7549230868214357,-0.8415088314606537,0.8718612687614979,-0.8637401743452117,-0.9450833454782315,-0.855184273164896,-0.9850462540499633,-0.7668715489773683,-0.9415716126212874,-0.8027284799945288,-0.7976230737720014,-0.8436077147017826,0.696040584468665,-0.8519358724001712,-0.9709894458905376,-0.8011595680226504,-0.910171915887393
SIDM00781,-0.7286586777679855,0.9605848159608817,-0.5337971646734285,-0.8759002910696472,-0.6597867913049966,0.2741499443273624,-0.9869665685217613,-0.849760532050011,-0.9108774682830922,-0.6991465949277186,-0.7353584695461317,-0.6075026511158451,-0.9219788153141295,0.5906288842257176,-0.94465460536236,-0.986123931033274,-0.8369238293950316,-1.0251741550004287,-0.8730729672296482,-0.8234012193263875,-0.8607649226854805,1.4720161633762523,-0.8706556147881046,-1.004221465749258,-0.7475730271907248,-0.9146137341066823
SIDM00700,-0.7680981473607379,-0.8105838622501795,0.44781059840436294,-0.7028589027638779,-0.6462999315899286,-0.7067186557444474,-0.8651505120824503,-0.7982249714552795,-0.7496062494687313,-0.7723791519579442,-0.8245234163704456,-0.9513139353628378,-0.8408055732852343,-0.5436782335515834,-0.9332805312380966,-1.0152379011871229,-0.8122033994982044,-0.8808632481117618,-0.8307083995407475,-0.8155746983150024,-0.8260138301211131,0.9045113316800005,-0.8158915832923636,-0.9764877513127521,-0.8235816452906809,-0.8904626944660863
SIDM01126,-0.8074772660580137,-0.727877452692746,-0.5552041070506997,-0.7601172092013144,-0.09025193314082365,-0.9094365864959559,-0.812170092996352,-0.8455111233668525,-0.9416642248346506,-0.6999962433936604,-0.8992036869892127,-0.991156052969646,-0.8229082311855326,-1.152455335027296,-0.9810020262143161,-1.0782213104380385,-0.9292399888075722,-0.6727414122255894,-0.6730223132055978,-0.7704924304476513,-0.7356082441270301,1.2967317535874094,-0.8375288455402067,-1.0007408552224633,-0.8852971770395639,-0.9558078959437539
SIDM00259,-0.7367375978863395,-0.7732817096700464,-0.8547004287282081,-0.7703171921195768,-0.7652479138092891,-0.7860202994950602,-0.9008497421810598,-0.7938424011331375,-0.8343561299976388,-0.6901169880292235,-0.8256392996925823,-0.9126117944615413,-0.9293336039727844,-0.8691860752385525,-0.9054053596862363,-0.9918134882828054,-0.8681847674954813,-0.9892819771187208,-0.8644621671168099,-0.8256994553535378,-0.9094053431347802,1.0560155441742136,-0.8706146285659523,-0.9854929900351561,-0.8468832983914669,-0.9594990380640215
SIDM00834,-0.7248180133709718,1.5034706560487527,1.6089017174092983,-0.37030256793847227,-0.6329916687012141,0.8933927421617635,-1.0030132592683432,-0.7496466916776509,-0.8104333741693991,-0.6534915992881399,-0.7290783649682594,0.3831099944479859,-0.933061778877,-0.7460986623529534,-0.8282899267107531,-1.0035270970565295,0.5334267215833113,-0.8936507981377552,-0.69367294548939,-0.7790278191455299,-0.5204687129209149,0.9592252034451421,-0.7508241583841263,-0.9804313101604057,-0.8034586946882072,-0.9041622258999601
SIDM00814,-0.6372145938083882,-0.7860222476468613,-0.9040355484953421,-0.7927761565831298,-0.7513746082342012,-0.5768382882109625,-0.8776643926064358,-0.8257351315477837,-0.7147276495806041,-0.6897892599474004,-0.7671888185699417,-0.303213428218085,-0.9450278227525107,-0.9065529303606701,-0.9419711703144801,-1.0160982468339446,-0.8182520758908409,-1.0058951301766337,-0.9356247215578807,-0.83535317260129,-0.8260582684864556,0.8718513504263085,-0.8540209441776914,-0.9079998116870743,-0.7969738147662929,-0.9375258798369273
SIDM00258,0.4829516580669981,-0.4258611937561947,0.016949404863302226,-0.8181449691394408,1.2507049443708553,-0.8063904447361037,-0.7377179078803263,-0.8603766852255743,-0.8033707212674183,-0.6876036700096081,-0.7462198104997965,-0.841342897641885,-0.8907960492527874,-0.9905720049421646,-0.9494928446127419,-0.9074629338750481,-0.8571875952603197,-0.9709655275150584,-0.8744311768595416,-0.8004506442689254,-0.8250563325082952,1.0310757440863367,-0.7333694628441609,-0.9956386417814125,-0.7783594365398768,-0.8018816353638684
SIDM00577,-0.7835757946248743,-0.7988687074656844,-0.8621835792087889,-0.7551183765052977,-0.6599094692419339,-0.9437841674751312,-0.8812371106633249,-0.8535207523546702,-0.7457832945199587,-0.7892510498288691,-0.8450582514819979,-1.049878406604463,-0.9044881939361606,-0.993181917010447,-0.8768553482705691,-1.0496293442624625,-0.8255017292475646,-1.0207863344234513,-0.6805625661419252,-0.7867791630831675,-0.8946614250319354,0.7808036435986518,-0.8136605396521163,-0.9579513998795968,-0.8914668527894766,-1.0100488400547822
SIDM00384,-0.6845419599454008,-0.7764052460090379,-0.798729391745287,-0.8124750112191383,-0.7451311972441075,-0.9187304254927033,-0.9190930586503887,-0.8367819018365327,-0.819722060317905,-0.7465666843089364,-0.6042436068504368,-0.9028667435545976,-0.9231138650395045,1.6155637164886498,-0.9356375385156545,-0.9552991396985479,-0.7587123816768044,-0.8347059208736364,-0.8682300880485715,-0.7910732374715622,-0.8806712266856354,0.9607932619664958,-0.8926689894715718,-1.006291007035483,-0.8475705145188799,-0.9233759372120319
SIDM00837,0.2906294579848222,-0.6943197609050453,-0.8122310028336984,-0.7330852894019984,-0.7633176545833144,-0.7975957606573405,-0.6930089117701751,-0.82594198945517,-0.8839279821421044,-0.7259089136332356,-0.7789104276047126,-0.977806887167812,-0.9005123511642479,-1.0545961725627964,-0.9806481215207943,-1.0266946179747871,-0.8365721663304762,-0.8932061332641675,-0.8826597467111554,-0.785926378402375,-0.9001510050068064,1.0698124934032323,-0.8909348536436286,-0.9883162585194551,-0.8733166735499435,-0.8622952657711032
SIDM01133,-0.7338434932051777,-0.809542679485214,-0.1639435565563422,-0.8126312889697697,0.7915440126168322,-0.8487246598790136,-0.9016359537318815,-0.8856573529869509,-0.920343833705125,-0.7724869847466356,-0.8059281046454322,-0.8399379112247116,-0.9326926416251379,-1.1288544761588466,-0.9894055315461979,-0.8890195719758975,-0.8426781425271703,-0.9816315610572078,-0.9219965026035208,-0.8691606672669586,-0.8324723136664238,1.1748881514830165,-0.8425771908058696,-0.9944889337720244,-0.8702612458900078,-0.9820028047444097
SIDM00244,-0.7092621902740741,-0.8187069594493835,-0.8285620390193539,-0.7725724022623769,-0.6469556380445812,-0.4037943562816002,-0.9046095574170742,-0.8688366118543098,-0.8670738757922092,-0.6931507949328413,-0.7998386949610817,-0.912545180028937,-0.8716300349629825,0.022008343331393603,-0.8788888725981339,-1.057022789459374,-0.7748687712952916,-0.8673312669342362,-0.8581397690509837,-0.7922090050232927,-0.8399728375609429,0.7422635165758731,-0.8507404172982143,-0.9244737192817405,-0.8780651326640991,-0.8750171087815538
SIDM01161,-0.7948420682411323,-0.8058256148815693,-0.47724227822322696,-0.8477909614992202,-0.7172789980978453,-0.7041893752855523,-0.7956460861064661,-0.8562747762619775,-0.9566804900177829,-0.8009842026756291,-0.8363456309837412,-0.9154672803966711,-0.9658281224624587,-0.2733693465971151,-0.9122068405338744,-0.9315501474063475,-0.8241735732061164,-0.9094794526706986,-0.9298248480271393,-0.8325769470936338,-0.8798241960906743,0.7703479158963534,-0.8236011508797955,-0.9615205394624621,-0.8430949667257259,-0.9956239958258248
SIDM00579,-0.7693640897082209,-0.6873629706550184,-0.7482857042405722,-0.8369312717618659,0.4806592155197566,-0.8692136272147775,-0.8860260801918836,-0.8053464121912933,-0.8587285678158582,-0.6923610251757817,-0.9027120501451087,-0.9406790164850908,-0.9025163241449343,-0.9942550519760024,-0.9558491987395122,-0.9584008267959079,-0.8542660531326538,-1.0663806016222628,-0.7933841830285258,-0.8483272493805856,-0.8481386526255685,0.7912717789488415,-0.8701171033110009,-0.9630204870701462,-0.5773593483459818,-0.9082477489526886
SIDM00699,-0.9115394297330611,-0.8487824788621334,-0.6437144358915056,-0.8050839435724084,0.024608510716660394,-0.6411869532127991,-0.8666218910026822,-0.7328741275100896,-0.9980437407490551,-0.663139536829213,-0.8211882242378745,-0.6098803093372754,-0.9412476042126037,-0.9546961471448713,-0.9525211733586731,-0.9899113076743826,-0.9636140406517715,-1.0378041379885403,-0.7325362835630879,-0.8199749856389437,-0.878941694733151,1.6814555796648913,-0.7813485211223398,-1.0126031684135768,-0.8530176072725836,-1.0285046130442115
SIDM00721,-0.6290964118834493,0.6459775382354684,-0.5197776032585205,-0.8380694601555192,-0.5613472387771424,-0.8284256996823492,-0.9052750090715139,-0.7632303319834796,-0.8518958174468072,-0.7112134284176407,-0.9139207980212711,-0.08515160383480282,-0.9481729350455647,-0.8403532728089074,-0.9947447048373803,-1.0487122960965574,-0.8450899923126304,-1.0694074668203561,-0.9751175475291166,-0.8307941198968248,-0.8698063402107928,1.5102183777020741,-0.9010864941487869,-0.9796132091246829,-0.819519522456479,-0.9171247520862558
SIDM00082,-0.8006473847126577,-0.8411916611671638,0.3667745899808921,-0.7829564429712831,-0.6208747878832006,-0.7802059430282816,-0.8845046584658584,-0.756075574474082,-0.9806946562916854,-0.49018393898254575,-0.7808554893100401,-0.9279713551642909,-0.948162885120072,-0.8777754734999551,-0.8651617625179783,-0.9581095268764964,-0.8766352051053573,-0.9447110990977642,-0.961977303375415,-0.769173987365814,-0.9095569203431689,0.8871834464737745,-0.87664076984398,-0.9530482017282885,-0.8356685513656132,-0.9843830720918911
SIDM00320,-0.8102871181706187,0.6310589970819158,-0.8406900348249132,-0.8042760858783787,0.7862676672276753,-0.7120067261916185,-0.8158962006630379,-0.7553499218325921,-0.7435288498096301,-0.66857473222223,-0.8998880150347067,-0.9121476597653142,-0.8575798059896946,-1.0025355512082141,-0.8696288106563546,-0.963466713082561,-0.7994975585985183,-0.929705860398518,-0.7449822378715623,-0.8314974166894876,-0.8355821417196886,1.8865023597879436,-0.8216876735575319,-0.9879595387581526,-0.8305629145232218,-0.8792806350343164
SIDM00967,-0.7084548191401322,-0.8735559829064236,0.04243316074665721,-0.9053952550397649,-0.5359549179833485,3.831647055898187,-0.9748699616382324,-0.7887971716737397,-0.7929498665019474,-0.6945814954384705,-0.93438726834937,0.5309732042130993,-0.9317646523362937,0.34175193957845934,-0.9425497187376148,-0.9069514078639764,-0.8410322195396641,-0.9984589049345296,-0.8860648923524032,-0.8166227709620237,-0.7600578108325675,1.5079572784693118,-0.8101213821652523,-0.9883654272832935,-0.8200489617064336,-0.920014811450222
SIDM00508,-0.7818082991601535,-0.8707022488118314,-0.6726188645429253,-0.7949845132254079,-0.6446891863564971,-0.8270426808570791,-0.9517813892122526,-0.67847139536886,-0.9027955295624712,-0.6670189365855632,-0.8085345612777385,-1.0594658658343565,-0.8048580472853452,-1.0155140197441994,-1.0216727232834504,-0.9551092949388366,-0.9716703980612433,-1.070174357976223,-0.8806506954910324,-0.8352628314395142,-0.861838109998952,1.1437985071920436,-0.788069101381694,-0.9349241680755119,-0.8282358135477512,-0.8098640691896523
SIDM00859,-0.6139994365496765,-0.8295130403002646,-0.9406739790011276,-0.678051529154374,-0.5858259397199069,-0.9498783820558668,-0.8911172285068722,-0.7418768314190631,-0.5905610436275783,-0.581895307985198,-0.7751993726319908,-1.080721728533399,-0.8487600181379051,-0.9800008373141957,-0.9062036139394063,-0.8630502842399859,-0.7170009337214436,-0.6973931177804245,-0.7329518605021983,-0.712205851543743,-0.8229206222945814,1.008137588061574,-0.6901023876942953,-0.8893186238902591,-0.8198474525740194,-0.9479022847585024
SIDM00393,-0.8597966461398441,-0.7438042142312264,-0.4139830823036066,-0.8631068705543612,-0.6549333546361841,-0.5477008534793071,-0.8628094463959878,-0.7503962155301046,-0.8442140777866787,-0.6438554667441624,-0.8039093748379774,-0.4605444808068109,-0.860975351469489,-0.512511814998959,-0.8612355458437626,-0.9356267662237185,-0.8546152424662629,-1.012959276710213,-0.7462597852171454,-0.8259089893876272,-0.8898054096606675,1.1552865227386928,-0.7742083766403739,-0.9638772135315898,-0.7843135275144599,-0.9184625975668486
SIDM01174,-0.7540809923836601,-0.7745092728583238,-1.0614642239442307,-0.8159790786115094,-0.7148574281072291,-0.7798077133873232,-0.7499276156324286,-0.8122005276320391,-0.9154786962501793,-0.6660671266965887,-0.890472045168059,-0.7881921330139443,-0.840412603179048,-0.8879489727928797,-0.9347271763906871,-0.9340484424930918,-0.7912500449830523,-0.9632864580682096,-0.699786589174297,-0.7351684974524274,-0.8900278596835199,0.7799735752003288,-0.7344518057027023,-0.9458489043434274,-0.7687638638360428,-0.9589454399622975
SIDM00530,-0.7989671066936856,1.9862673174742829,0.40061037530046284,-0.7678147598191019,-0.7211687721304708,0.8508668025170437,-0.8284107978585628,-0.7404509180993053,-0.8567500647427365,-0.6539532542749865,-0.7910548799326756,1.5087990858227174,-0.8700170829260192,0.40974087800555814,-0.44564587846861275,-0.9574158096299064,-0.8422238498464358,-0.9840548783510081,-0.8066307824751223,-0.7439541407373051,-0.8981000921506952,1.1693631992743792,-0.8532948451457425,-1.0190636627575846,-0.6676131741801797,-0.9445877274758738
SIDM01149,-0.7777390192626932,-0.8317426001889522,-0.833565686255709,-0.8049276927956143,0.12130958186539105,-0.6997020954765182,-0.9575952156880396,-0.7411296380251872,-0.8526599042234759,-0.5902330642753487,-0.9021913732240583,-0.7577636510637438,-0.9294163579609293,-0.943954919813493,-0.9068344634368608,-0.9779819275008872,-0.9452853667045082,-0.9541139340617204,-0.8133377643978145,-0.8161261535598263,-0.8311784236148136,1.1979303058706003,-0.7848424182985111,-0.8963978539249721,-0.7741474350088996,-0.889920075835844
SIDM00243,-0.29678690873421076,-0.8672940647373428,-0.9270904483429226,-0.8368891938563955,-0.7735238059057449,-0.8920414469747555,-0.778212708804871,-0.8367208253066355,-0.9223458325001538,-0.7357311726334744,-0.8175701750919945,0.6019983328296092,-0.8197629298970721,-1.000192366345062,-0.8792673579117313,-0.9546492487366848,-0.8369949088409658,-0.9567533359798033,-0.8800167731903845,-0.8047129073342436,-0.803761338207874,1.1347231141911425,-0.7953523940050885,-0.9099400543143842,-0.917738469948309,-0.9546433874979767
SIDM00176,-0.8046406447619944,-0.8064096227291739,-0.9747562096303369,-0.7907515679080911,-0.6307433345743062,-0.037833252241444446,-0.8655321310452422,-0.7060996999156752,-0.9935430194984677,-0.6616996106031446,-0.8103008029013976,-0.8274303511880268,-0.8518518415096226,1.4767219181570939,-0.8896347871479316,-0.8831422048831958,-0.8439298489521785,-0.8938549685031479,-0.8169185071361198,-0.742052284480319,-0.8924193929415246,0.9631540667834343,-0.867389042764726,-0.9519108334832915,-0.7787184638970892,-0.9250562809454336
SIDM00422,-0.50597682566313,-0.8244476002473389,-0.8474891399798066,-0.7915691478204141,-0.4585370848972286,-0.31831242269586213,-0.9467952392591436,-0.7230976168410649,-0.5567848721168283,-0.5733423089963139,-0.811447205451485,-0.7987375866664772,-0.9169810620658599,1.843708543523459,-0.9400145823519271,-0.8656804080505702,-0.9471562603026972,-0.930663702657094,-0.8057120969322775,-0.738840845974065,-0.8528198323485837,0.8233626550230138,-0.8109936068715651,-0.9055479447139376,-0.7835278674328867,-0.9533958546969938
SIDM00532,-0.6772005053004422,-0.8269132491360148,-0.8538401012913767,-0.8838710777575174,-0.6160561570590485,1.612387035294449,-0.8314822324239738,-0.7670173946772264,-0.7035885907101433,-0.6528563750936608,-0.8206995065567871,-0.9319544168273743,-0.873912266646587,-1.0361744081182274,-0.9712206167022115,-0.9265082445265633,-0.816497800899742,-0.9530302855712767,-0.8537545063942351,-0.8047682232172996,-0.8579680931680234,0.7571600308452338,-0.8572595359180101,-0.9657136347168809,-0.8224343879682886,-0.9000843725896993
SIDM00077,-0.7103716015821316,-0.84430302092512,-0.8830765580909782,-0.8458732678291089,-0.6362860472396152,1.0581996115247643,-0.8568444162085268,-0.7875531907785752,-0.9146280823961248,-0.6492032989607635,-0.8682420847029532,-0.9066575201386924,-0.8042956187525432,-0.602054390986125,-0.8378134301138306,-0.9297781238816647,-0.909419949113792,-1.028200057281792,-0.7819441701796642,-0.7971416898023522,-0.8581679376261642,1.0232550368130366,-0.8391425631332183,-1.000631932283263,-0.8441484573822529,-0.8594637738967158
