,SLC25A10,GLUD2,PCK2,CA2,CA4,PCK1,GLS2,MDH1,SLC38A3,ATP1A1,GLUD1,ATP1A3,SLC4A4,ATP1A2,GLS,ATP1B2,ATP1B3,ATP1A4,ATP1B1,AQP1,ATP1B4,SLC9A3
SIDM00243,0.5318135662236481,-0.7356681655699646,-0.32164059711147325,1.1612324644855083,0.23573850278002229,-0.9058347512889942,-0.5993053124036308,2.628370418369889,-0.8612871388318131,2.3885675729199596,2.519117950103402,-0.8797821895465632,-0.9493187482395479,-0.7709063355350977,0.19201568704836533,-0.7482204869772202,1.4117476636763306,-0.7440028263503906,0.7150749777899166,-0.7646477622353288,-0.8703731773158587,-0.6594345159405539
SIDM00176,0.22906958575473427,-0.7949925460260491,0.635900934549028,-0.8266026516407071,-0.9108918087770143,-0.988486469346187,-0.8646925941340893,2.620178463981866,-0.7582469108847335,1.9987933431878027,2.013907878967185,-0.9416656157168463,-0.8290816827280681,-0.7386756834472058,0.8615899486210543,-0.8916005477788151,1.4780211989197176,-0.756635785901184,1.5887108367670153,-0.7641745549221272,-0.8920933609975991,-0.635316252740318
SIDM00422,0.07523598962252731,-0.8152456761195558,0.6775656836339328,-0.1282764095518807,-0.8550688813020559,-0.8899542023921324,-0.846455250111369,2.7926539028955104,-0.6412875751622494,2.433703800476571,1.9753011609055697,-0.9251008826151156,-0.9115207984779855,-0.7382449426188247,0.8914628535734593,-0.8415529427335758,1.4462875694590727,-0.7504577038213345,1.9525463028085464,-0.7955978127467721,-0.7653931740452199,-0.5765739056944356
SIDM00532,0.2260051198116839,-0.799680919657245,-0.1786758330601671,-0.47400932087671716,-0.8270682029396861,-0.9008489521842559,-0.8464276512894924,2.578759698333203,-0.7431085698546658,2.5442980667701995,1.7284211460854995,-0.9517097371161564,-0.7110754419562918,-0.8206927573942533,0.7502333014263342,-0.8541354804400075,1.6793220617501368,-0.7669870997355461,2.299562847613554,-0.7297584901627797,-0.9436868701692301,-0.819843255275189
SIDM00077,0.2587458585330649,-0.6941421492209784,0.20607156182058026,-0.8007705670240525,-0.82967929858075,-0.9268246026314254,-0.8512525525122293,2.7642942510763593,-0.8074582576968946,1.7584529393963486,2.1975706598362708,-0.8663692338278156,-0.8768247768012098,-0.7682418817113672,0.8087101706210336,-0.8628047116408897,1.3257004285004408,-0.7851584519073099,1.9838430350946321,-0.6757392061148796,-0.9281997744035065,-0.711022966391623
SIDM00561,0.23223844789586098,-0.6868730286704909,-0.3418486340529934,-0.7823503088181459,-0.7371509301379462,-0.8845527939327992,-0.552504535551957,2.6679019444990306,-0.7808223900909476,2.305213017343453,2.042024035408589,-0.9005857029077294,-0.9744742087723633,-0.8627063204449875,0.8701333293242911,-0.8194723113868623,1.354869534781245,-0.656255265415203,0.7960321287803868,-0.819321808867812,-0.8620068058670957,-0.8174495756913193
SIDM00407,0.33417265561556597,-0.6896600411052527,0.31019147953711484,-0.9177931423889318,-0.768254191552874,-0.8918745153453376,-0.7829854816168502,3.1553788567259335,-0.5776956870288574,1.228403751878248,2.0963382992117445,-0.7226079412501559,-0.8793223902297718,-0.6347452235328946,0.7938571167301236,-0.7240211041023772,1.4288886595478951,-0.6355794710184781,-0.5269573017071184,-0.9187367100844555,-0.8409688345508325,-0.4512782740840021
SIDM00631,1.2860189553406045,-0.46707605116330975,0.8409431344061655,1.5205443112353259,-0.9286595053426372,-0.9154065299278451,-0.610534796786737,2.4241750872360552,-0.7027403847173337,2.1085819966150225,1.8901776752686268,-0.901681007618069,-0.945387966537213,-0.7938649513218259,-0.30199506664047043,-0.8607996482497786,0.37673689177815034,-0.7235619351101602,1.0370074413811328,-0.8402484880991727,-0.8671772838619173,-0.5241848398621584
SIDM00324,0.15678977651612172,-0.7638093023361796,0.4426281455648291,-0.8725849172466497,-0.8153576679286858,-0.885223115251757,-0.7492060063824801,2.859021215026051,-0.6582935106886405,2.619554921093614,1.9874436513115703,-0.8314812020322019,-0.750551717471026,-0.790829158269385,0.5617282968829087,-0.7656747439931284,1.3145388549427073,-0.6978930197309519,1.397315093629449,-0.9236940703591671,-0.8764192526929977,-0.6639817029268102
SIDM00410,-0.016359852407181696,-0.7658954514743953,0.5943530185913718,-0.7733116174265297,-0.6635247883276038,-0.5840741220060198,-0.7574699882787997,2.657051803814986,-0.7448986546857131,2.1600965392477294,1.8918376027660357,-0.817767242719539,-0.6760077834659235,-0.7527173937162079,0.7668224409582083,-0.7566711114791335,1.3606103837436463,-0.8119241797802288,0.06891159089577673,-0.8048485492742862,-0.8850033787790983,-0.5637801698783941
SIDM00483,0.4569357023058236,-0.7726918260077762,0.546140321215864,1.1637557318880032,-1.0136299325653229,-0.9871585007768393,-0.7444893148844772,2.9267465789589964,-0.8879283371505138,2.1693326708553413,2.251770644635297,-0.9266398932570962,-0.7999775545040876,-0.8495603004442795,0.29422593999192836,-0.9224358154658057,1.7002957373247674,-0.8494454875833719,2.2197958054729927,-0.7179195490260317,-0.8751500341996685,-0.7291227944208721
SIDM01187,0.611159964267473,-0.6235324677425518,0.6401925237406189,-0.9513625971650275,-0.776554105256853,-0.9549517884761084,-0.6554966767668925,2.634166430701164,-0.8097050221067658,2.2513540470825375,2.2734336613910413,-0.9293207441075731,-0.9822129141968752,-0.7980241933070945,-0.2082849282848982,-0.7070467376487343,1.022606308854487,-0.7438002492539687,1.4320466623879216,-0.7993080772210627,-0.7963532637504999,-0.6964723988471165
SIDM00216,1.3172006200610742,-0.7815626550682195,0.7272350215600251,-0.18786099656142136,-0.6942178873250301,-0.6520822392677352,-0.5170908876686409,2.855731901786742,-0.7066054234880736,2.2870016410602276,1.8525497490443028,-0.8239121996428103,-0.8506153575172481,-0.7434821041458887,-0.0004069390965123822,-0.8960453955194353,1.2980275894599975,-0.7993024803533818,2.8827598319964665,1.6171544713076154,-0.9080505327337054,-0.6826730670755208
SIDM00199,0.13770009881076098,-0.6789990169399746,1.8305369264644848,-0.9360064566742539,-0.7205549341792344,-0.9401053942873475,-0.7489632733879876,2.38643727324666,-0.6583925037495264,2.821423816609555,2.525610626416474,-0.9055126002672601,-0.952595241989955,-0.6758244264312114,0.3820754469320881,-0.8147030681805867,1.4159079335692881,-0.7542149307990401,0.49307163244230795,-0.786097820104512,-0.895747104109314,-0.769305866324215
SIDM00234,0.8152171731163474,-0.7637223209107611,-0.1916772394294716,-0.7950369843345106,-0.8057791534987325,-0.8960444327355885,-0.35840473551682417,2.7565921072590656,0.33094516310221717,2.436665025453966,1.7225434470274168,-0.8310099180017672,-0.9067809673079391,-0.7167956062989265,0.11515966515400862,-0.7726763207654186,0.8177812890652301,-0.6382314203412678,1.6805224498298499,-0.8067761469076572,-0.8688869422899775,-0.5773812240343624
SIDM01019,0.6682100728669547,-0.6395029633275263,0.26964820683640606,1.0758663572255722,-0.7314801317246118,-0.8713751610940509,-0.775958670264981,2.720103734226401,-0.7249403641427783,2.164553021627141,2.2188201923463087,-0.8396335389874565,-0.9362758488980958,-0.736357371191982,0.43299359288537903,-0.8770678317972292,1.329734485724985,-0.827981233321809,1.2654292879043452,-0.8418952908743255,-0.7529348582826719,-0.8044515873049417
SIDM01114,1.0905313475861225,-0.8750012696709687,0.18036001830233403,-0.5943651313460022,-0.9943184366226726,-0.875626307373771,-0.7016886805834778,2.983252025734593,-0.6153937379701421,2.080271462743983,1.7893510517068334,-0.9467135775532148,-0.9810267578577337,-0.7401830331893344,0.21273462934171053,-0.8762541077820365,1.1556546229158338,-0.7164861488381418,1.4329705318176682,-0.8156670178288498,-0.8114969499412023,-0.7715010542019788
SIDM00584,0.20391447198689236,-0.7591593726296659,0.17076227522804854,-0.7885781643634013,-0.6856527507572666,-0.9226412478571802,-0.8072388061005508,2.5158840250377303,-0.8919725256838624,2.6128872901028783,1.8302757249193673,-0.871171966602049,-0.8181040214106563,-0.740886686219452,0.28118409302238345,-0.8355236068633756,1.7053487227900523,-0.7952856637172949,1.1467187126058984,-0.8374847816568995,-0.9233253125838268,-0.7478027681978131
SIDM00043,0.1838986849139712,-0.70643894061617,0.10459046578225888,1.727281267809498,-0.9220220196683095,-0.9414980255729357,-0.8536478634653064,2.796761448303317,-0.7963981371341479,2.5927135755388138,2.344797240242784,-0.8594362488910754,-0.9540583156255724,-0.801542339966303,0.3815321230848965,-0.8818460135168564,1.408003008321592,-0.8466651819740788,1.885571022504805,-0.765025319003309,-0.8414628484932407,-0.5523719512939812
SIDM00498,0.4788061036122032,-0.8227729586718805,0.08668416863595899,1.0893121482553325,-0.6648582101201398,-0.9362450585201911,-0.6668848214353434,2.8427024413908337,-0.8370818485256563,2.3259524950686035,1.9238281548273881,-0.7969418629217404,-0.866946454329152,-0.7859754015561301,0.8342341868362732,-0.7039201190135169,1.4445644742906003,-0.7511532838101698,2.3450241078106773,-0.6079480239338954,-0.7957507985698289,-0.5802484569112458
SIDM00406,0.3107407164064204,-0.7361498400754856,0.5351597396409543,-0.776414673571764,-0.6940364852088723,-0.7745648751386555,-0.7958469955448456,2.925913144041046,-0.6634456857444112,2.130097407993952,1.9526321319216262,-0.7339008633322038,-0.9355038772697007,-0.7046635796349066,0.6512732717745945,-0.8730468833107011,1.6980474851900058,-0.7178379190241294,0.9501570677997249,-0.7068725618703536,-0.7456441327448866,-0.7052577392786157
SIDM00193,1.313304815558294,-0.7109746371170335,0.7218748953067413,1.3051936326527878,-0.7178033431621296,-0.7672593187684185,-0.7349041598289008,2.7975155080214957,-0.6597038165593625,2.367887506035052,2.0689516097154392,-0.8700879370674961,-0.9758213617615364,-0.7118536607083984,0.2694008925045839,-0.8600039257320218,1.7318708435988868,-0.7214201482190055,2.7338658576349952,0.0007093597698984743,-0.8070054822395534,-0.5529731536427436
SIDM00045,0.6781271253125126,-0.695632934921819,1.6463972329613437,-0.3602838905249587,-0.7608270564551832,-0.8574596695751595,-0.7357719725076248,2.4843764515922904,-0.6271333309592205,1.975157011093679,2.549299503825971,-0.821127667154652,-0.9388821536174873,-0.6446378911832955,0.25289850361416094,-0.8256272636554705,1.6061633235310735,-0.7053182024250486,1.6608801005002924,-0.6740721524569316,-0.8183547348053412,-0.6692189838598765
SIDM00655,0.6223831530465193,-0.562221330905868,1.019153507785582,-0.029081147985651135,-0.45138329563031626,-0.90718537327873,-0.6612772119736366,2.7753861708079732,-0.8013428635228925,2.2777543405194582,2.7438171511252194,-0.8309075026000194,-0.9758760221119039,-0.6071293101866772,0.052968376726149645,-0.7937004785558067,1.695487268745474,-0.7892861251623512,0.9622834292874528,-0.9728428632180165,-0.9023650120030422,-0.7000912300215331
SIDM00214,0.7794723497450773,-0.7338582588761455,1.1138389988556365,0.2109403436506888,-0.8100328994726389,-0.8598325769601323,-0.5813255674268901,2.7221323632460788,-0.690163383660145,2.4779239363411656,2.2150997843215805,-0.7799466304160542,-0.8981479255960398,-0.8190328798597518,0.22150043193726054,-0.8181080581056515,1.7354983058498454,-0.7302559761713758,2.537904491479797,-0.3405346314146636,-0.7468863906307727,-0.6587556742088699
SIDM01007,0.9873960520830676,-0.7221008744964864,-0.1312136746968446,-0.809574090441185,-0.6617881607199905,-0.8797124839223341,-0.7146579941094456,2.7727410751135135,-0.6668549742913749,1.4733498186551184,2.0696047482366846,-0.7665888303421786,-0.340690653526422,-0.7611305828796536,0.263708543324224,-0.834278020736089,2.08227395466348,-0.7497732032396437,0.6824971082459338,-0.7728365662331371,-0.7465182206017609,-0.30332281238964925
SIDM00262,0.636694461524942,-0.7796866862212551,-0.16269008250926884,-0.87545217812615,-0.304766538849302,-0.9259892052943969,-0.8107182328123288,2.732976583351244,-0.7460946300260906,2.828701732700116,2.126240549952881,-0.8538781500178193,-1.004977401473019,-0.44633294958537273,0.5185742106646629,-0.22632526891908628,1.0600582748106013,-0.9429037767260516,2.462664302214563,-0.7363843844445951,-0.8233111401359997,-0.5910302692613951
SIDM00591,1.2679643456228358,-0.5623088998104269,0.1528664522151189,2.5077723110867907,-0.8044035867673048,-0.9455110329565211,-0.5799418043384558,2.6965458352758596,-0.7226755229810092,1.9741554549634293,2.3799069689654995,-0.9000552226818962,-0.9510864898904543,-0.7700867117819676,0.26064194951593495,-0.7917356013224482,2.048295201276625,-0.8256314377819598,1.6921357293806563,-0.8031719563975701,-0.810540526133762,-0.6036882137686261
SIDM01197,1.0249460335003007,-0.7117490413709522,1.434215906457544,0.9613687969050668,-0.5596183226065622,0.7862254134549869,-0.7165706387888356,2.447880223859571,-0.814852910348394,2.462031320945893,1.9742669215150557,-0.9061578008636052,-0.9825012415477024,-0.6582348607087827,0.2095133459597065,-0.9154888255920901,1.6783974697079835,-0.8032601976117407,2.7328881777463914,-0.7749807537662934,-0.8466325185109073,-0.5702794454762766
SIDM00905,0.9886229140421894,-0.7351795941948824,0.4371510496945404,-0.6635525511806867,-0.8505068283763143,-0.9755098923753288,-0.7091695950018767,2.791843875220895,-0.6709101663328266,1.9072616010493928,1.8209143518376782,-0.834866308161798,-0.981746508121846,-0.7956003929498903,0.11592260079009743,-0.8664602258981805,1.335958381071782,-0.9150315647248842,1.8178075578279131,-0.6903282253833256,-0.8000325691521275,-0.7251322426914403
SIDM00180,0.67729694671213,-0.2049883088648384,-0.27415177356952447,0.29383711370533216,-0.7781057824410575,-0.9588754239643579,-0.760814324883026,2.659495011637736,-0.7864335486037617,1.9524392435110056,2.0798016711184077,-0.9009226565083401,-0.7636690885035001,-0.7312083181097981,1.4588859152640925,-0.8351782377097293,1.833809715568836,-0.7932954735602429,1.9395002676759265,-0.8907902803271357,-0.9527775665755056,-0.7169819965415796
SIDM00323,0.02235192324673951,-0.7192059572861237,-0.38235304676474896,-0.6075361691146841,-0.7235163454253638,-0.8161008634251861,-0.7757186425825628,3.082831022780492,-0.7123320656841281,1.789746506939606,1.969134902172322,-0.7615605044986162,-0.8238139293644036,-0.7506894367490141,0.8492246316011123,-0.8600549740935769,2.1614164077786207,-0.7762852102642437,0.21493009946626135,-0.8262769736773461,-0.7843868088475154,-0.7423794041485094
SIDM00113,0.8618294047733055,-0.6188847596768318,0.09089042656780391,1.928664305511755,-0.8258358240662419,-0.9675031880835614,-0.78712047830822,2.754396618283739,-0.8043244315280316,1.9787818348580688,2.0552856992934596,-0.9116471904257164,-0.6578624263566949,-0.8122228951216076,1.7281825937783526,-0.8888508269709054,1.5607151268075303,-0.7720428327212597,1.9691443499784582,-0.8927151077490582,-0.8991932982151493,-0.7629298688185964
SIDM00551,0.8706002282951705,-0.7007713825370994,1.253121620969343,1.2132017080082311,-0.8249465026026962,-0.8258735338212935,-0.5417255867826065,2.9128824055091775,-0.853734957885532,2.3475318084856336,2.5727373357283976,-0.8839825617041626,-0.9248861980735956,-0.770714393583835,0.41492202634265124,-0.8322774372962043,1.5766470280955376,-0.8382623896744245,1.8295828540647527,-0.7989427397713735,-0.8308553073695473,-0.8353993996585494
SIDM00958,0.43958033619009823,-0.8197369497417909,0.3277446589741469,-0.7913034933665865,-0.7337946044964005,-0.8910290043070707,-0.7256157722297206,2.8889091347659783,-0.7192538281275388,1.8507557993853359,2.169780018333667,-0.8260410919075578,-0.6988923450054273,-0.8079753642142253,0.6932139227782356,-0.7953814828081753,1.6863164753503603,-0.5992119007236589,0.4164353761205825,-0.8440467275108764,-0.9051263435519672,-0.7778326185480834
SIDM00659,0.28214663711770177,-0.7979041721052811,0.04825505659199384,-0.9871052968930552,-0.6162677021290411,-0.9279942738262442,-0.8084463243785819,2.565600288189857,-0.845650092294217,2.523863930731705,1.889478095466406,-0.8865363946944245,-0.8350135683751827,-0.7232656128895939,0.5520047031949615,-0.8908332836757339,1.8493221368344834,-0.5177467031423948,1.7391805550355046,-0.8055063074766485,-0.854993468396317,-0.8421181885943309
SIDM01168,0.9081775174553134,-0.7012015049089145,0.4702714672850136,-0.6476191532326564,-0.8972014918607915,-0.8161677259072755,-0.5482830499778693,2.742719730869324,-0.8253952596890581,2.311257408794358,2.1961936787508884,-0.8802144428460882,-0.9593566947781588,-0.8248399604399493,1.0912098311582583,-0.779951062692792,2.117237226875062,-0.8493052558745776,1.6728905505184883,-0.7757461164088797,-0.8732772177069572,-0.8784382208055419
SIDM00968,0.16339159533839168,-0.7352180862692332,-0.043776264394128704,0.05729786289215793,-0.7510250397654626,-0.8814899209261734,-0.75013038510325,2.7479216297280527,-0.7621048978641528,2.094021177651957,2.10429447180352,-0.8644009891068147,-0.8226912888633913,-0.7670568339168463,0.5641258671873804,-0.8542441213003152,2.027849696452001,-0.6507518241750623,1.5213539740315702,-0.8504298663558021,-0.8309187146841548,-0.8087751326941678
SIDM00250,0.7414926610184502,-0.7055580678703707,0.767841971592735,0.6171393444634022,-0.8649794406019153,-0.232979477134792,-0.8155511496452197,2.766312150978911,-0.7322518123507151,2.5354198847888165,2.213888593167896,-0.8585265810905961,-0.7583815244700214,-0.8340143569848617,0.34388396106811464,-0.7845450695218541,1.0869733796760226,-0.636814181055138,2.8260846141618456,-0.7844133312958237,-0.9012904245446994,-0.7836896656168004
SIDM00252,1.005885606523791,-0.7263533657042534,-0.6437684045757425,-0.6388587041154493,-0.7928224659342484,-0.9156550951229983,-0.5992172566909661,2.741557967437231,-0.8429801750933226,2.3970005247056037,2.0643445746055025,-0.8666864358997601,-0.8530310552862039,-0.7882725031372932,0.5021904926288842,-0.8648354729244639,1.0171822683907927,-0.6615450056791236,2.102873378680709,-0.7360208395247831,-0.8808288089383648,-0.8071177477924988
SIDM00242,0.9529140800745951,0.0702351923490564,0.7862610273235946,-0.7747386909122608,-0.713466720339868,-0.9365860390260435,-0.8128224716368374,2.7088363861874316,-0.8526325154753824,2.253965077435286,1.9114968035363968,-0.923610996078075,-0.9546660202873911,-0.835883234763293,0.3484885011730968,-0.8977390149883455,1.7457831740810592,-0.7885586194816083,1.1975441290947888,0.6324477430916046,-0.8637808474677799,-0.7515599065380013
SIDM00438,0.21237294611341279,-0.7412154082437895,0.0843039144741848,-0.7134792427943947,-0.5323272366481153,-0.6012527495245906,-0.6697798271863598,2.9654610299695836,-0.7525645481416479,1.7934019596318276,2.2125934511947962,-0.7991861178671521,-0.8858401513660847,-0.55978184925044,0.5001793358830332,-0.8021762100697583,1.8607855757319938,-0.7146756786408905,-0.23485294244757557,-0.6963909786508848,-0.7632562927220855,-0.779104316457152
SIDM00231,0.6902163896638608,-0.7264371641705288,0.4214206489522149,1.7317918557139194,-0.6700830204340487,-0.8662713805568106,-0.798764539726857,2.528279246232599,-0.8334037127513839,2.158995906301476,2.1727071285086126,-0.8031644870277788,-0.3005853149649549,-0.7340333877989278,1.4374358698886605,-0.8837838046334925,1.4110044402977209,-0.7189323618173736,2.4855741603464248,-0.7481349578284611,-0.791434484887562,-0.6976751891287273
SIDM01011,0.0680064819242398,-0.7606701785318599,0.6404016271545563,-0.7125205210538365,-0.6593200341939762,-0.8380290472550244,-0.7560793618110052,3.006153402074126,-0.8255778117877858,1.0792010011796904,1.7777985913588563,-0.8264346858045172,-0.9507882100570485,-0.7431817246941848,0.8036711856855233,-0.8186533670211903,1.2411773147709253,-0.6269233684687381,0.8855356777449646,-0.8461550472518088,-0.7568597790393665,-0.5641427686111333
SIDM00182,0.4553222534628389,-0.7343838002183322,1.0204033801602428,-0.5397642679413717,-0.6249112044856515,-0.873376655038778,-0.8044681946401109,2.757138229885381,-0.8816996346536484,1.5898557144506846,2.215792282339159,-0.8503708718859626,-0.9459308598401387,-0.7207364209144255,0.41228809598322885,-0.7632035830903751,2.0709899378054835,-0.555434294284389,2.2282377198830026,-0.8011679576616205,-0.8249597846442421,-0.573590201408892
SIDM00969,0.09664640762507233,-0.7305657854336864,-0.09085824924665194,-0.20186145107846876,-0.8859010902253696,-0.8993103979533166,-0.7172668324227107,2.6373446872738344,-0.8554880568815931,2.029964684543425,2.099834815372969,-0.8649559638758162,-0.8767349121815688,-0.7821501812810685,1.6170668224059068,-0.8025958759424174,1.212200267686857,-0.839873846437585,1.674424234889461,-0.8715250201517529,-0.9448662438151628,-0.786263004549513
SIDM01120,0.48863442637138255,-0.8749552576830313,0.7029975609263523,-0.7531740511966059,-0.6562047355111578,-0.8971400016959716,-0.6142288826977226,2.935647224082159,-0.9135488278876792,1.9454781421059524,1.4868327459489683,-0.9058117960223196,-0.9728730405980835,-0.7471211148985797,0.2902729329239951,-0.8664046445786494,1.5467898194345744,-0.6593030913430941,1.562964401911896,-0.8026003950163345,-0.9534266144994049,-0.8714493953296423
SIDM00317,1.3959804430075993,-0.7058341681580602,-0.0304899704494758,0.6683698316638453,-0.7635078282662894,-0.9226225946636216,-0.743750187257946,2.6816386982799654,-0.8286659525994036,1.7465023943952478,2.119604711989479,-0.9206254563739721,-0.6286809989415256,-0.845906748281071,1.6766565469238612,-0.9119701172364145,1.8443978956669573,-0.8184791518667589,1.4419089325568852,-0.8345236765002766,-0.869731053440386,-0.7876467010468235
SIDM00719,0.8383937940366488,-0.8757499520691427,-0.026709643190795225,-0.7194900667722424,-0.6810291603943249,-0.9296699966142327,-0.7145787008245826,2.9834427068625833,-0.8396276768552314,1.9202935007551118,1.289426621471158,-0.9042487762772535,-0.8369964006445754,-0.8557530229466628,0.3101118324539221,-0.8452848119902058,1.1761135709309454,-0.4437459450192599,2.1303734675259993,-0.7398201779772384,-0.9264228660834083,-0.8369731759471263
SIDM01041,0.36472997670878354,-0.7584410605706505,0.9915031234292251,-0.5308753319224032,-0.7918903946691648,-0.8912873703169217,-0.7750467786041619,2.7508075744689457,-0.8485707464009139,1.5692731110073737,2.246420016326602,-0.9459948178092649,-0.9252415261127858,-0.7372105360337154,0.42862436481541566,-0.8681823073045537,2.1322048456378733,-0.74147580519992,2.296540780491667,-0.8119740041206759,-0.8224299055884265,-0.5924780327702552
SIDM00668,0.46097564905078986,-0.8842633657114722,0.8545177653776861,0.6630886725033351,-0.5411561712697229,-0.9030596881065132,-0.6948234840023507,2.9637201064215,-0.8697522113076241,2.6096406846941984,1.933798641997435,-0.8767045794270847,-0.7501349094442389,-0.832256030445423,0.7436173718428256,-0.8419219832773113,1.540772035502257,-0.5946366325425558,1.819678738727637,-0.7868312276895758,-0.8430808147710995,-0.8017894240243515
SIDM00056,0.23154458885387255,-0.6803791965539964,-0.03534999747704018,1.1836799057827243,-0.7517233037443627,-0.9006297347402612,-0.7555204038469654,2.77951219621836,-0.8211001883496694,2.2452910088802227,2.165085174511343,-0.86151507270121,-0.7430045902958418,-0.765487915945714,0.3217933534733288,-0.805930666557956,1.269616777458347,-0.651534842110937,1.0963105591758056,-0.8946415767076358,-0.9475291422899305,-0.8611983105552828
SIDM00181,0.3324546310538571,-0.791331270972802,0.004572460864434991,-0.5267616408873853,-0.7001729103566374,-0.8938285982929873,-0.766269619981641,2.541746742455694,-0.835526249783382,2.3183440044910486,1.9397419152127453,-0.927433199287864,-0.8574749451373694,-0.7415933970682422,0.6759502376714427,-0.8696782644909129,2.157113548691692,-0.7970623132705578,1.451294108373579,-0.8453478698856901,-0.8625036433892443,-0.7614630522652218
SIDM01073,0.37858840339709315,-0.7637033148379417,0.7883359550076422,-0.5279733947526238,-0.7870011581964477,-0.8589385539979237,-0.7742616075046833,2.8459090283304307,-0.7752133790570739,2.340239564686493,2.1222199409431695,-0.8444694890858433,-0.9401795294961258,-0.7661503220545732,0.914976759395737,-0.8218456633977286,1.4383879985122918,-0.7792520262756599,0.8748072269270378,-0.8672350643255272,-0.8615985559794904,-0.6642726599679115
SIDM00504,0.16663764150697846,-0.8442524656044982,0.6285842603900653,0.41264767947543535,-0.8876538112790155,-0.9370306592141445,-0.7879992323056801,2.6811913599135746,-0.8057310587857253,2.3989267237382155,2.0382094755823545,-0.9731862843689228,-0.7794079030631441,-0.7434562042774491,0.9039992849634326,-0.8524846151242369,1.5707544123870307,-0.6945994377706376,2.0417808449077284,0.12195234490337595,-0.8427520308487556,-0.8496016278559346
SIDM00472,1.4549108968557782,-0.5541480878208489,0.12549470640527413,1.3565804666085386,-0.7497202946380997,-0.935817195738936,-0.7740680989345081,2.7212069882389756,-0.7462648175112034,2.4481805306149207,2.0375734229326197,-0.8608994700445862,-0.885696191997187,-0.8083949014644113,0.7955248455682717,-0.8728523916736228,1.7897354803225856,-0.7236877203731783,1.8484011586950844,-0.8115376631477473,-0.8682955869906159,-0.7330000266837441
SIDM00042,-0.1488080411704703,-0.6671051283920061,0.9420087495412737,-0.47419496520357907,-0.9691277581825432,-0.923204058163254,-0.5954516923041195,2.6191409683637406,-0.8101037792152959,2.4907081615544007,1.7075943472978554,-0.9222897080484973,-0.9245724123645823,-0.8245355426120808,0.8072503772635049,-0.9392250832012825,1.7905163991198743,-0.6305698130446915,2.323340623075271,-0.8718143027210453,-0.8346158348661481,-0.8597236833811984
