,RPE,RPIA,PGM2,PGLS,PRPS2,FBP2,PFKM,PFKL,TALDO1,TKT,FBP1,TKTL2,PGD,RBKS,ALDOA,ALDOB,H6PD,PRPS1L1,PRPS1,DERA,G6PD,PGM1,TKTL1,PFKP,GPI
SIDM01126,0.8738458124860896,1.7284652109482452,0.33691127415973726,1.510505210471984,1.5553217912581752,-0.8268885928418236,1.447932365862089,-0.4652333911340563,2.4134524689987775,1.1751054724459382,-0.44713675457763874,-0.9614788188528371,1.8537413834752767,-0.565519426596185,2.630179217678891,-0.888739839014106,-0.5311746040584525,-0.7800886711737012,2.429612738943835,1.4051810822679847,-0.07130649471633886,0.4571826476998485,-0.8559590277769361,1.8772768353106604,2.12409025148367
SIDM00259,0.8729732289526644,1.3026898498079236,0.5305275512467507,1.9748160745433092,1.1050926613357754,-0.8011193471374425,2.0925888440850877,-0.4702170498817578,2.0636145007576836,1.1895408095793236,0.7037271323140901,-0.8807784815618902,1.7161642198302864,-0.6585874644798483,2.834028800948679,-0.8910226563994277,-0.20143761654334152,-0.9282083769993174,2.0259106270967395,1.3306659965077663,-0.30017810738461165,0.7231252579560956,-0.6796911243246623,1.9676532137482647,1.8571153633186137
SIDM00834,1.0704241169520958,2.5114187375155397,0.8134725099927735,1.8825054988169279,1.7568630880517377,-0.8234376139577289,1.999974100832986,0.5467575315600355,2.8220667974637537,2.2097355338430855,0.36069834623777197,-0.9268652978253717,1.510317046374201,-0.2893796511199972,3.1039127287797834,-0.17240666043574912,-0.22907682782479621,-0.9520595718058691,1.2150071146348485,1.9727289001558226,-0.48869919004015727,1.087559298574566,-0.8008039138748863,1.7421075835042688,2.239378639641302
SIDM00814,1.2072227332952403,2.133957731585605,0.9153055761442718,1.9729626410834313,1.5715001617889577,-0.8386028685261337,1.7007636894207812,0.03427652044922369,2.6271192124755887,1.2387224381144415,-0.899202183211151,-0.9864848415805277,1.4144160535100803,-0.5161238068092567,2.6793563324161798,-0.877624165189872,0.19250914777178807,-0.906784967584428,2.4510457264897494,1.4284833885423747,0.08024379313419397,1.0680368938685314,-0.7608872984787877,1.67841126369182,1.9621533067430361
SIDM00258,0.9694639382185802,1.5867476755343666,0.8542395290231148,1.6088202243628031,1.5028970633741223,-0.6020820917995318,2.756649778043678,-0.27738382088900526,2.5228293061053586,1.1567054853738088,-0.4920030426293237,-0.8755272382319036,1.871539970753789,-0.6203949114718198,2.88994405066776,-0.861651771336052,-0.3153479548762524,-0.9509787151429103,2.1135327303602285,1.578385083285929,-0.17495755459051285,1.3112528274032609,-0.8073340318838421,1.7246279293999414,1.9545764023879846
SIDM00577,0.7658060463024813,1.9020647224086353,0.6239976972386326,1.5996473052946663,1.0964404666483047,-0.7722282031159385,2.347854762474839,-0.3315414160261756,2.547091939476188,1.78595689715389,0.6966111817160004,-0.9699166987146441,1.3903884093836891,-0.6791389913579341,2.747826497095505,-0.868686572568202,-0.36487278988770355,-0.9637466994212348,2.246643733902085,1.7611243318032364,-0.18187754359769245,1.2502907963054672,-0.8318699156510746,1.7746361439565983,1.8064772282956552
SIDM00384,0.9783325358349175,1.9055195347529397,0.8423830327329936,1.5681370095308178,2.532897984883123,-0.7464135639679214,2.1321000495161306,-0.33669612367982454,2.664648186218749,1.6793098741096866,-0.6888627400793939,-0.9345374270636975,2.3370509145372313,0.6319612746145395,3.3555315179775014,-0.8487154319319756,0.1297716028670907,-0.9440439382187524,2.571415031844872,1.9082732291648865,-0.22688475855470475,1.4372074798090804,-0.8521435467060314,2.1848502986305496,2.974821993955057
SIDM00837,0.9544979827162472,1.726296727698643,1.223925318191349,1.484459593374848,2.0255689455674077,-0.8303535765199709,2.374485819510115,0.02350606935969391,2.7007722092545694,2.0635080319921273,-0.4300126944129793,-0.9091074097032174,1.7277997981125583,-0.7735499827678023,2.526450421574706,-0.7741266536225924,-0.2587187846041294,-0.9323191716672202,1.5997071832884477,1.5175468532698,-0.3570542296993251,1.1788864098346474,-0.8827955888654605,2.4357056222655737,2.4342735571895573
SIDM01133,0.8193482129623969,1.433167913024196,1.2718834557403735,1.36926056563675,1.9792511858171857,-0.8091597044272285,1.5026134477603568,-0.4402570729073117,1.7498251925330837,1.0828911720305765,1.798464781309079,-0.869125549090874,1.5231983149504236,-0.6766459932383153,2.8097307438012096,-0.9741480005609044,-0.3853390175688365,-1.0296538044474706,2.2127779957283154,2.059290415936267,-0.5905184737187849,1.3927494476326863,-0.7275169075093034,1.7120664258769605,2.1936975681574706
SIDM00244,0.8975251676323776,1.7790696179546146,0.635166569667663,1.717876413353943,1.1969699890761718,-0.8029626679809221,2.382598607919251,-0.473098824809433,2.528443802725454,1.712207366150001,-0.660654837173374,-0.8877858772192776,1.7438473012566087,-0.25174500847969344,2.7489358672008093,-0.9111072289886822,-0.10236188131733524,-0.8854729081956745,1.9127382969533533,2.180053542068674,-0.18679084261558884,0.5420742457608407,-0.7469150471412261,2.325051724674556,1.8453486498116611
SIDM01161,1.0587925155630538,1.4502941654688744,1.0747829372900692,1.7848006861389776,1.6023141329270045,-0.8116581078384074,1.7559159820611514,-0.2850894763751883,2.663203282935747,1.7397822805209493,-0.5569318619618319,-0.911838621046782,1.5676603859802358,-0.46776477610522926,3.0298298901768947,-0.9212451261205791,0.13615917144897094,-0.8746751263913894,1.902244920863946,1.7891955377555713,-0.0728585593610136,1.5282125538648361,-0.8696838815853323,2.291986197707991,1.7143303623143353
SIDM00579,0.7007925222612803,1.6424365582426008,0.693238263302611,1.6159866832689835,1.094044551651447,-0.8286309627884547,2.137613099882713,-0.25830926337793,2.3190128875927454,1.888665848038571,-0.6204286265780177,-0.8844446393111862,2.222287008709739,-0.5847706838662912,3.0465663983206186,-0.8752078055521912,-0.3210522959155432,-0.9171936013375507,2.005102988428104,2.1251520227157603,-0.0472623999348525,1.5740108943785989,-0.8510158039108604,1.3870932249787562,2.082321161510872
SIDM00699,0.6531377198467707,1.8681233969552762,0.41279412435374296,1.1911718059305612,1.9859723397078797,-0.7758627161303372,1.8813153426571827,-0.30776141262002105,2.322267574092656,1.3214294960017658,0.7834833014477011,-0.9618942090853404,1.1576161036747359,-0.6282016213823045,2.872491189574181,-0.8800467783532978,-0.15572930260366039,-1.0666689195310088,2.2803479832364246,1.8709842166639774,-0.19431235305457872,0.7021506246021205,-0.7487129061910491,1.1100493860080494,1.7823223884961166
SIDM00721,0.6321661769347716,1.5286245458233152,0.2018609966824601,0.9924509408382052,2.074596937543198,-0.8183291299717708,1.2560724958352447,-0.39391321624169573,2.321835370316551,1.4174250002394029,-0.5833038759587112,-0.9124208451603395,1.2666616220324631,-0.7107948593666467,2.9733007821550403,-0.885200124692618,-0.6621547282942064,-1.0450732773535718,2.140202842808467,1.331706250760147,-0.4936252453202421,1.2208744490126562,-0.744679342825745,1.553542736167083,2.370066223985164
SIDM00082,1.0703981229116613,1.5184789236209002,0.9592434702500755,1.5919270616634094,1.6102382607135501,-0.8106057899902096,1.9733586850580593,-0.27185641539966615,2.737947787425698,2.048940848063433,-0.7919263109944358,-0.8892524205793386,1.703487626439267,-0.498366236703779,3.176482126395317,-0.8446134867519962,-0.11215953332852756,-1.0637732126700683,2.365920797456421,1.955071038084712,0.3526782555613535,1.9225558086827006,-0.673130661147836,2.169666402983127,1.759952127991994
SIDM00320,1.4218030648987128,1.66823366628579,0.8717901973361573,1.3196255990925838,1.3772370147493367,-0.7182772896711075,2.287226049252781,-0.19643411645976971,2.546849697539577,1.3547791098851187,-0.22098669526703277,-0.9506583333949101,2.02814726765949,-0.1595410044160424,3.289167793909125,-0.8836552287358773,-0.2859207880258355,-0.8759194417799115,2.239636234779525,2.278386499335278,-0.002570748856804192,1.0337498712139555,-0.8659152999478316,1.6586824305129382,2.794119843482817
SIDM00967,1.0474941617851599,1.9234181847380791,1.0158083232687214,1.0673963335501306,1.6554466249506719,-0.7182218752254023,1.6512348652056974,-0.39696781655719365,2.6417072458806925,2.644695529731771,-0.9486519410885065,-0.8994213343801797,2.8168452542449045,-0.48149003882656494,2.830142489507748,-0.7590957763702909,-0.32653250730465444,-0.932370033733568,1.3964965324899739,1.5776171252443771,1.6742625195828584,1.459028595678048,-0.8620060253663256,1.8382079721481444,2.3189772860014317
SIDM00508,0.5880530658399375,1.5079435128279994,0.6432393691742839,1.9751802933516165,2.326563058802295,-0.6665551631699473,0.6594327939761764,-0.3123029225247649,2.6744650860045476,0.9230477916435429,-0.8302975657337259,-0.9467308237848123,1.4988925651779035,-0.6424616441001136,3.0643245828017176,-0.8800281742224456,-0.4901799922800372,-0.9470132034004994,1.9921072225228282,1.9607119575517638,-0.6723938477034264,1.003665162193058,-0.7767392512261604,2.2845330414696634,2.0478891179015553
SIDM00859,0.9909828089344284,2.1840637403411476,1.38984351787641,1.7038868454760026,1.909474864415328,-0.6740608457543563,1.8455334699887032,-0.010483015533697024,2.5540345603822883,1.5062172143482955,-0.7368089161455644,-0.856210763534904,1.7217029805230994,-0.6641370555204577,3.1000197559749885,-0.8359156154407617,-0.3783965897872377,-0.8673905115794307,2.283908053701692,1.6880708909013424,-0.09861062901901434,1.2660132366479782,-0.7849586690777793,1.8795156853601842,2.439189265263983
SIDM00393,1.3063604241764943,1.8036337476512698,1.3150412900728525,1.5285646988259731,1.5857437313081397,-0.5992353928060559,1.771407648755937,-0.28429766109748555,2.7408882205816862,1.6495445689877855,1.8521449018064247,-0.9486368170402925,1.1676273201160048,-0.3819036605429838,2.9322253156613765,-0.7243146531495387,-0.33983961218404324,-0.97308648305748,2.0561781622504665,1.9293644830942929,-0.268167296971232,1.479355825507037,-0.8468752642533621,2.1728314383819765,1.9920096050901264
SIDM01174,1.0350841732180502,1.5020367051459234,0.4827376975230459,1.6630478479643087,1.9060839429224505,-0.6865787386249136,1.1822168112768603,-0.059921519756856195,2.511961020329325,1.5704416358558408,-0.7297321948816493,-0.8939137144192423,1.5153177827323765,-0.14029112348422193,3.427678360547158,-0.8127505798142072,0.49736514604794446,-0.9632471967676054,2.2961511654674935,2.1259228938724863,-0.11654067910074332,1.7630322970811771,-0.7803192180097364,2.4053269904516843,1.8539957762861508
SIDM00530,1.019895756064392,1.436022173428437,0.6785635241384261,0.393780816570986,1.5450985107405348,-0.7155226933607252,1.8065181697041905,0.08225716413747633,2.427629464500602,1.7382478671344115,-0.3852859234395518,-0.9706314420328876,1.448347925631171,-0.5752783377674716,3.036541565104237,-0.8546978806402928,-0.2054472116611186,-0.9473153267384323,1.5815744292454093,1.5098752195223983,-0.09810239986108174,-0.06022517890990328,-0.7439516552962651,2.0339457838952066,1.8462567405177246
SIDM01149,0.9015560749736151,1.9198929693188618,0.708758957489045,1.567948268996489,2.1153550195650674,-0.7676778242746147,2.175457501702212,-0.26899351093071877,2.301214469049072,1.774412206790407,-0.6062051529316149,-0.9447383804533702,1.8092533007999836,-0.5327372132605077,2.461228521448267,-0.7838352774029488,-0.31022862564466974,-0.9761854858648168,2.4996072256114985,1.6090655316066331,-0.32282910642705265,0.9925397240241064,-0.8125245888026209,0.9944422423712259,2.097790665848836
SIDM00243,0.6436994739940799,1.594190244610511,1.8910758486607528,1.2698540126893076,1.2011453072719123,-0.7493878987995326,0.9648599796453918,0.302897392855619,2.6831585848462165,2.290432997400673,2.1571028854204344,-0.8993218325904221,2.212913726720901,0.1696677554508153,3.288105734420376,-0.8945449913476472,-0.23988852051869392,-0.9356584148013953,2.6504412627679548,2.509358580495718,-0.2522002244298623,2.368767362587806,0.6810807914989191,1.3673238181060803,1.9463674183690223
SIDM00176,1.1873826566356753,0.9835299588900532,1.0427394592368606,2.083529413484888,1.6109541434741328,-0.7367203815949075,1.8207188315558616,0.34764849010289456,2.544319488893649,1.3874590603561925,-0.7966637965026044,-0.9197508895589166,1.254925066623867,-0.894155992243541,3.370481424560921,-0.840442536674587,0.10861620766664054,-0.994885201500151,2.0709376765520386,2.053359227728031,-0.26979783186031153,1.7560073422607416,-0.7805595230122312,2.4051316958461113,2.557266008147133
SIDM00422,0.7942024418820691,1.8434091650922446,1.0033851478785183,1.4656163595444205,1.1612825288742474,-0.7554073930519302,1.6141413955223776,-0.42107529185479875,2.1732866517118077,1.5584870711258194,-0.7784152054846936,-0.9776839308723906,1.5036270992851306,-0.6103565565704432,2.7852842065773618,-0.7735411343522978,0.0005774122768903229,-0.9918884986065609,2.1200508638726823,1.6638227056279933,-0.49256794808536525,0.9208394461579071,-0.8169746684550709,1.975916475174293,2.140082537677381
SIDM00532,0.7854630681366297,0.909634066799223,0.45805690760810397,1.9874001440266145,1.5990481594299728,-0.8182641096442674,1.503421156307117,0.3594770865776717,2.7588691698002763,2.1108867140707606,-0.5359944227468041,-0.911832134858598,1.525195810402407,-0.27636810346261936,3.3275524211454264,-0.7971900890655964,0.282628915684796,-0.9419796315962017,2.4574092688419134,1.784250398577141,0.3754759852032751,2.006778372039811,-0.8705409373747485,2.0691090160520704,2.1299858374736096
SIDM00077,0.5673373112817712,1.4293649473322254,0.8760155705256133,1.954830767695882,1.6060724059905094,-0.6991845226128609,1.7511270491856046,-0.2612131264819382,2.8745448065476187,2.471373509565396,-0.7605523740346046,-0.9955103777609488,2.8457868410315417,-0.4156429649778374,3.3122807439035795,-0.8997989128621285,-0.07087722791649374,-0.998094263522272,2.425817580951507,2.1369343921816784,1.7425033518763395,1.5001244774782658,-0.814972968908745,2.4083657093553383,2.188988757504752
SIDM00561,0.9003131431388228,2.257867851563702,0.5664253538682961,2.156768544427296,1.5332568843010441,-0.5486842317623007,1.6573049199668257,-0.03287147799810319,2.601834538229349,1.4376935035365102,2.736889455851693,-0.9413366618871591,1.539687001825507,-0.7268201081827605,3.085528001280443,-0.6911138168491087,0.13471298404029133,-0.793943940238224,1.9998865950059288,1.8705836400357239,-0.030551403533682884,1.2497203253691191,-0.8219490668789502,1.3912451418632654,2.1343943380931285
SIDM00407,1.0702968959962826,2.271960493829965,0.8033219523401248,2.0715803761118776,1.7183555468018405,-0.6767161400686309,2.0996658887892417,-0.10222088603462758,2.8020810721068505,1.6544711191588304,-0.6918663542249968,-0.800963965556209,1.5433764317813654,-0.6053575925615414,3.0591032506669573,-0.7697013269888431,-0.289414658676218,-0.8098635359318257,2.040338043287425,1.269258445009902,-0.4341427952791186,1.534462884672185,-0.7231515479922014,1.7768484720401725,2.110554892712512
SIDM00631,0.9992184024097539,1.1093104506906102,0.6242240126275582,1.7008564925914456,0.2958143348759016,-0.7051320735442955,1.869718238969602,-0.05937889531615218,2.87605925398408,1.5840576645748037,2.4459018233362824,-0.9259101277186867,1.8099733484831344,-0.3169351137286671,2.572689747752819,-0.8584969396015496,-0.1420415351847517,-0.8766954048134825,2.062589443513554,1.7812034346026306,0.7102292835771956,-0.7355878960794513,-0.804746951328519,1.2401860823044015,1.8231859387040048
SIDM00324,0.8152850056997181,1.9978019238559934,0.9468519035016997,1.1869107681632167,0.948979239443372,-0.6251002021770297,2.653792209939398,-0.4833654875828525,2.5430791906265364,1.6989694844020096,-0.007533645855860379,-0.9825559534210907,2.0505725237673973,-0.5612557403761734,2.9920264022152105,-0.8935350236172503,-0.188534377531016,-0.9209472423169285,2.258071247627397,2.4309703872634074,-0.09234596074513145,1.1192677166658165,-0.7979314635973863,1.2429543657547335,1.6743179645510915
SIDM00410,1.1675550434510822,1.7589387558442036,0.8512502504640909,1.4565075356033865,1.6063436645995937,-0.7434280070530848,0.38093953499595795,-0.11857477862131688,2.399787108645989,1.3512021142190354,-0.6939765986450764,-0.9518325102263436,1.9581379739603024,-0.2716989520067304,3.2722846527175866,-0.20796872334237476,0.17655715761635166,-1.022437663922049,2.0700230186610646,2.016001977981755,0.26786828081508357,1.2089970287658658,2.946961758171418,1.590962117328296,2.816287791827748
SIDM00483,1.1229424932360947,1.8055581326441725,0.5936048866044253,2.0482746443736572,1.5731945359304378,-0.7321488956739274,1.4266917712765137,-0.3419844939234223,2.3659960265931366,1.8094454390550014,0.11379027432464493,-0.9930760316394388,1.2206874698606538,-0.18595063598594794,3.3275410438989383,-0.8700622981447577,-0.018215259889637004,-0.9209901726887462,1.580392988310917,2.223818727616676,-0.08789885006964597,1.3491832623877555,-0.865762211125434,1.8226660079798562,1.8766741293459805
SIDM01187,0.6281459961244159,1.9521848192400637,0.7787250299223982,1.5483684990879818,1.8672029126735739,-0.895422772886999,1.9381136620933979,0.3019964530912447,2.6494981205808585,1.368582704575518,2.113035565469875,-0.9858539221007022,1.4354956652497066,0.030703767305363023,3.3621504286534507,-0.853437005176559,0.17015168037631787,-0.8950460185491993,1.9726977927229645,0.5111111016420493,-0.051512691730908035,1.6383786004337877,-0.8634267404820328,2.2770481119353025,2.143365620475967
SIDM00216,0.754719647958178,1.8579115559849253,0.8876524702099636,2.1245927472375508,2.1950074315433556,-0.7634038732617882,1.6764679817469945,-0.00952375185192515,2.7976738592207266,2.203523189720206,0.2275029681899031,-0.9136963158705269,1.817920901774344,-0.3512468266406089,3.5784893654433545,-0.7633406512685063,-0.23211524368601574,-1.0018940267318672,1.8819117807918313,1.8417438875632577,-0.30042891089870616,1.5913244786739336,-0.33475714084637365,1.8957331128044754,2.8527323953940225
SIDM00199,0.9851795425822273,1.5424921372718334,1.1457298179481004,1.9579485907120853,1.032500327073365,-0.7332725099636865,1.3066496114953703,-0.5363296091695238,2.4066631772850675,1.8108991298180526,-0.7709649511446582,-0.968991498564356,2.0420272962958963,-0.059027410669512476,3.1668615897165906,-0.8398421396700203,-0.14406089121939178,-0.9220124391999659,1.8852114674741711,1.3996453129376394,0.6303899200306569,1.222354649680037,-0.8343525423984414,2.030941647695115,2.150044109320727
SIDM00234,0.6348788033927131,1.4410744800676119,-0.33057185871867173,2.6568998378866384,1.292234365699594,-0.6730247494915939,2.4784239484953443,-0.36836859791370125,2.4793852222134887,1.626627031888421,0.0016031627383159533,-0.9189840806962869,2.1403554721191314,-0.3776324179771616,3.0250420545148544,-0.8272306567591896,-0.25295246808886185,-1.0161494491018497,1.7356624364880766,1.8110063069239568,-0.38376838072282593,0.8096713584723392,-0.8073630023094651,1.507328430639858,2.101706345921989
SIDM01019,0.9245496833369387,2.308786473294499,1.122769209618424,1.8738243061432387,1.1584832657256519,-0.641704367967198,1.580146566676423,0.05500551038179167,2.9163707319553707,1.7639426593610454,-0.5625285947894005,-0.9698546148701683,2.3816724286455635,-0.5373073350854466,3.207958704785947,-0.6981715911255082,-0.3833894689564759,-0.9292068490906223,2.480917557367254,1.4438576883400438,-0.09124056610554691,-0.42345511638174244,-0.7868392199496385,0.8623262164176358,2.427316896899948
SIDM01114,0.9186617858223671,1.5609042834578355,0.6112964469848163,2.1614221217473992,1.5408211631927504,-0.8377165746028559,1.5451323710212403,0.05315663187892709,2.6620716854243605,1.753846769816534,-0.60997481563528,-1.0107337160713135,1.4541172012749268,-0.030475774609441123,3.364169140339945,-0.9056033809853964,-0.22951660636927465,-0.883110755519126,1.9977385136912504,1.6024415484217531,-0.021457737225213835,0.8259162820048926,-0.7077138557713656,2.1839212975103157,1.9900361356527423
SIDM00584,0.6477734367792012,1.0188650151532859,0.567696823370347,2.5366371069414506,1.4864907364747812,-0.7819832947791467,1.6209683206723995,0.16869107816500312,2.5226046951222716,1.3917961161624568,-0.7529768669353899,-0.9014811875169085,1.421912201545034,-0.7997269233990989,3.347659967663376,-0.8376927090062315,0.6541596782420074,-0.9390969092204574,1.88186289616531,1.6154127592835776,-0.21589924325234247,2.243563580523763,-0.7832096489373717,2.6928363971854927,2.400645629727939
SIDM00043,0.9416253519316098,1.0262217660383415,1.0318303541600182,1.9741326159936174,1.7699733671981872,-0.8070673598080368,1.60065975696588,-0.09917963957485232,2.610812193654695,1.7782386626555113,-0.44801336955123383,-0.9011725362806147,1.4315145844020718,-0.7622745633630997,3.0222899384108293,-0.8540324390988048,-0.11117244279449247,-0.9177936222824891,1.8861052299823813,1.947603728519625,0.06512755255692285,1.6481553936131015,-0.84940864264528,1.8037020598349895,2.0877744982492867
SIDM00498,1.0885969669526012,1.7518677435721381,0.8929752480135358,1.747836117308731,2.2483035846737813,-0.7837148176228357,2.083161508753787,-0.35487130091836583,2.3899931863081854,1.6859102797405225,0.6367501533188094,-0.8987616044515263,1.950369678977669,-0.44749677834004653,3.1681588183764564,-0.8396074257863674,-0.24366362914255515,-0.9298576250728127,1.8393652154427105,1.3935691359328204,-0.04472779715454747,1.6274394278529003,-0.7038759573797571,2.0061774971654334,1.5317164534845278
SIDM00406,1.04936203498929,2.4186361500761135,0.8799211319850869,1.748436352663245,1.7724170485627542,-0.7686007836813655,2.207288656005288,-0.08636844070074423,2.569112261502091,1.81550956434919,-0.7547407868210012,-0.9596942368240792,2.0222589251662573,-0.5109680307009536,3.150570482763973,-0.7508660361831182,-0.20776630127991522,-0.7516468532323916,2.6076904876757703,2.0109534751572293,-0.21545897240513293,1.6197297416799885,-0.841219254987766,1.4996159633796609,2.3015279748862474
SIDM00193,0.9025121637665664,1.8172103219998752,1.1210138240268628,1.9950846874589525,1.859190210741115,-0.8177655922209118,1.5337862528952964,-0.22089631070156265,2.6412465450277858,1.8558382026629123,1.2741026310455665,-0.9289027399837538,1.8064217841511907,-0.4258485140901541,3.1145722364414246,0.9270872590965836,-0.3432311835792548,-0.9603360936062192,1.8303625460429203,1.7536654269073235,-0.2741719432789542,0.6158937045011534,-0.8670394309181867,1.9461852897017464,2.464888131824565
SIDM00045,1.157202282454314,2.105647700546825,0.9537090179175594,1.5269680552898162,2.1207263490132293,-0.7238966305947646,1.6164531580414434,-0.21128121831794536,2.403908551271242,1.6332844640305815,-0.6885672719554169,-0.8592724771019127,1.341029268160324,-0.4267403262101891,2.5110249730914287,-0.8239452139513062,-0.15312005729307343,-0.9925329781606474,2.3068042034911405,1.9229883301248922,-0.33629477070718045,-0.7008243852902761,-0.6664506156456251,1.569656655739184,1.9608093587065418
SIDM00655,1.0007478642334555,1.6719047874754132,0.33892651525790474,1.7953831563898777,0.7348696539073778,-0.4770849605676084,1.6713185950018605,0.20741906669459312,2.5979745444392344,2.417122958538819,0.2999259756297617,-0.9378046662591963,2.301326105025045,-0.37264631300302586,2.376617317934997,-0.8424198200453161,-0.39591000476429034,-0.8701586351193066,2.934059810080703,1.8390672931817098,-0.5054460170939103,2.3245089925614737,-0.30968730855229337,1.8855655598876475,1.7240892330867201
SIDM00214,1.0267579743050412,1.819298748187982,1.0446300387939527,1.7884788504360112,2.1078057895472586,-0.8231117590727909,1.2126090058916135,-0.08790328376332389,2.573624244046689,1.670947306781772,0.19003772546141195,-0.8654136783394056,2.051028143227639,-0.22808178486742753,3.0411987683233845,-0.8180650593997804,-0.17822055161739467,-0.9525622510019732,1.7211858242747489,1.5646181087150326,-0.08196663572194643,1.0981294487648559,-0.7729888292195514,1.735812865844638,2.4445712496255516
SIDM01007,0.5881272085885807,2.014801547158444,1.0629518958709376,2.1814849075796925,1.4029148893995422,-0.7556934354242759,-0.5057818969037297,-0.2599847578789646,2.664103623669507,1.9650226691171029,-0.8432551611055796,-0.8158964596136753,2.443582129399448,-0.39255550353671786,3.2553702021840674,-0.7908250285647508,-0.03652568929884133,-0.7830099108848441,2.356322216502881,1.4505360705924724,-0.0008061164401160987,1.4766787315690435,-0.8677316407200047,1.8855797707054407,1.846555629277898
SIDM00262,0.7281029496104006,1.8736432681078303,0.6535099666835582,1.8564155371955788,1.404980381251814,-0.7512107883605746,2.240803021703998,-0.14531207872392174,2.5306506275152767,1.7918514616801693,-0.6615818908892487,-0.9502797296735105,2.252845295790049,-0.48292698715464344,3.2893505930043387,-0.86472733851896,0.0027314425227815526,-0.942066144867565,2.0780998142188807,2.522878695039841,-0.17584392613060465,2.143479992716179,-0.7814113605560559,0.7062386325730478,1.992554379398871
SIDM00591,1.4450360568815332,2.000086837848361,0.9171537025588383,1.8010919534769791,1.8354411701435367,-0.7648827436003551,2.0525690892642214,-0.2578179102292128,2.8010042548273852,2.00481062226326,-0.7711303951581644,-0.87485612483598,1.6763084834835622,-0.22425682376103492,3.106391277239206,-0.8243234870135899,0.08333116560752045,-1.0062191687803108,1.9726936916102225,2.192720790807401,0.7761167504271023,1.4384097104785931,-0.763362306447269,1.8951644452608838,2.5049443891354755
SIDM01197,1.0721900979832666,2.383627017197616,0.6661479583065801,1.897014146256315,1.4203255042398917,-0.743075915122531,1.4661237767393498,0.4464729791381128,2.8291871159442836,1.7206034244023563,0.7207816555273014,-1.0056392818849293,1.4205301004942754,-0.11339180789710138,3.295443578530477,-0.7592623019075125,0.142626163703088,-0.9649158416208272,0.9585367365321517,2.0603774988231867,-0.2843831538877553,0.7746754540314995,-0.844335225716789,1.5559666404270192,2.2050320984246277
SIDM00905,0.6745986402630427,1.726687555420409,1.0407884867061683,1.858032938798959,1.6440419546951262,-0.7887891731852131,1.524345997788043,-0.133600960152602,2.6221869017163293,1.8302226670380393,0.7190454357039486,-0.9599518572357143,1.6789897028655294,-0.29003477024764956,3.1396197156250607,-0.8403979698950911,-0.3992940775541045,-0.9929770157406081,1.7621054954234285,1.3664690122072107,0.26466001750892665,1.8230537466723309,-0.8562897788676143,1.81978230907316,2.4723489588064402
SIDM00180,1.1353562286805177,1.3432587005480916,0.7041805624363543,1.5735816811618506,1.5525787727063065,-0.7547588898593158,2.254240525261798,-0.2961405200550985,3.082495946278064,1.7865358587677027,-0.7452462507180864,-0.9646719030723948,1.488641882968064,0.08708610570513335,3.3579636447567003,-0.8233470478439516,-0.32519011088382066,-1.0386836527697465,1.9852437325453296,2.582769009224426,0.52528073477488,2.375474210175689,-0.8780060545891248,2.123698280903712,1.913030765813248
SIDM00323,1.1090482794697074,2.6978417702347786,1.2274202223081767,2.097563969634922,2.3149830654354835,-0.4939802148916718,2.0956451895819574,0.05183989589578469,2.5558358368144494,2.0410313389225876,-0.6783467053467961,-0.9315667691750193,2.002539355099453,-0.6523463174183294,2.949975486528139,-0.7542384739918743,-0.2641430977027852,-0.8954347206063192,2.6197820250380466,1.8280471166208176,-0.2668247995139297,1.1892208663118353,-0.7399994539350675,-0.5101547693232584,2.24106815803863
SIDM00113,1.3073283146836536,1.864034379024894,0.8978836966977689,1.8204857419872233,1.834561056292233,-0.7164228051378764,1.7276013553161904,-0.2735533064922211,2.4796435181612937,1.7941988743847443,-0.5874049587038441,-0.9237349289506912,2.033631958280466,0.2080360747758948,3.050281561751481,-0.790380446814729,-0.30194388988431803,-0.905944874572346,2.153798056801641,2.0677796845907324,-0.15324661538281,2.223620879401023,-0.9144084042478934,2.8289444766572296,1.970872371259583
SIDM00551,1.1509372853136333,1.940694922777538,0.7860482656764569,1.6655130125062452,1.8831640714512496,-0.8132390078103787,2.0172568040557137,-0.4325972748396896,2.5167050339295036,1.9692716231100809,-0.6849268251812722,-0.9887463814698552,1.7358777750660783,-0.16347348068838574,3.0593790955188793,-0.8481210435549571,0.01875674217626085,-0.983777823459951,1.9196901859010997,1.6213979950677093,0.7055829007846633,1.4570854532610549,-0.8345354477872088,1.7152170883657019,2.561179465943445
SIDM00958,0.7034371466615379,2.073568293821526,0.7376313866014136,1.4501063135011627,1.5442844142235939,-0.8031194726153724,1.7667318096119802,-0.334263136214904,2.661102742855072,2.0963336144938105,-0.7024494895279485,-0.8690703198326484,1.992740878098116,-0.3710945435586939,3.1253347055465377,-0.7824185435184949,0.02172379329752433,-0.9463787359002817,2.1546675569855953,0.728230537528405,-0.3703834779881535,1.4002378735197532,-0.7037560566829094,2.204690027048462,2.9600124572717696
