,ACSS2,PCK2,ME3,GRHPR,PDHB,PCK1,PDHA1,ALDH1B1,PDHA2,HAGH,ALDH2,ACAT2,ACAT1,LDHC,LDHD,ACSS1,LDHB,ACYP2,ME1,ACYP1,ALDH9A1,ALDH3A2,ME2,DLD,MDH2,DLAT,MDH1,ALDH7A1,PC,GLO1,LDHAL6B,LDHA,ACACB,ACACA,PKLR,LDHAL6A,PKM,ACOT12
SIDM00817,-0.2466542398256789,-0.07012198772201235,-0.2628862846868166,1.7407697992419453,2.0895536156848618,-0.9224114899103254,2.29441177295796,-0.12320753811525,-0.8497296933161768,1.470457451374741,-0.2837059825381333,2.3318879699166177,1.131358555671787,-0.7575148472110758,-0.8274920850417109,0.02431102330384228,3.5626031960382574,-0.9431253929238341,1.419769133474296,1.3600070568516835,1.4333865416498632,0.21567715779930585,1.1748403645813739,2.521714735631654,1.7227535124419453,1.1322537434806665,2.737730040982664,0.43502291669130794,-0.7791652363299103,2.176716686059759,-0.8392769302698779,3.6693408365058153,-0.6049482727481154,-0.5810448143354289,-0.7075609094731009,-0.8498667394262998,0.9604259647892793,-0.8556954755118149
SIDM00448,-0.6766601103385955,1.0619288139358158,-0.7010164301090304,2.879169316372507,2.5539393979895424,-0.8396857177937398,2.766255425773359,0.8150194272066196,-0.8024165494158213,1.10196318253396,-0.6744561537263726,2.8816751216347156,0.8529050017604234,-0.7464904807503717,-0.5660957943094151,-0.10565101575176321,3.5974845467945102,-0.6839761139957571,1.2800502353996452,1.4636045071527035,1.5923974054497076,-0.3010555563539095,2.066825008021853,2.8793060422594663,1.976731516491824,1.217876186093515,2.9154504900616964,-0.7395426599341328,-0.6837723376404804,1.568712281422313,-0.7826501782377294,3.318468894064556,-0.5524073772277616,-0.321130198933597,-0.6901096354950733,-0.8015151807224925,0.8211917365308792,-0.8243317535413922
SIDM00086,-0.07025291642901907,0.38654657742434373,-0.4758793556356497,1.5448466145870963,1.9205377716418879,-0.9533415517403006,2.215686840357994,0.2534112962649906,-0.8509176328366915,1.354865402420421,0.6949170446012826,2.2924379912108273,0.9231810700603282,-0.8474038277629671,-0.8074000914705182,0.3711012163706174,3.254901207202924,-0.7408571812487474,1.7060801791441715,1.1962297250425307,1.3288183653003771,-0.023040854294867994,1.8573495415851486,2.2821941305923095,1.7130024188376671,0.7722844085652336,2.638200176283657,0.22186251582772923,-0.7287458370100501,1.779843318269099,-0.8293541069223562,3.6097901326031128,-0.7109609503780911,-0.37371404104276973,-0.7969406062108827,-0.8561878095003946,1.1499821225952804,-0.8989878933000112
SIDM00466,0.11765726230252714,0.24814877604445787,-0.27073812514474915,2.529249170809069,1.798000325106376,-0.9514865925792887,2.163816492288577,-0.10143800995738915,-0.8225716626852718,1.8517143344016358,0.7279355341917175,1.5246212995767185,0.3655715777130107,-0.919652931537982,-0.6733559012025989,1.1031389278156456,3.2420264351768333,-0.9582190372924422,0.5549114597318882,1.334469856344875,1.4579783138736504,1.5822130096838838,1.2728721043966755,2.014208604965595,1.4741321553647244,0.7840356525567088,2.757018180364273,0.43533526849803805,-0.5693906076402034,1.2803074750919634,-0.8392846284744696,2.8723231683845905,-0.446808911906282,-0.7016609803091437,-0.8658616789488669,-0.8660147888040034,0.8296609913305523,-0.8681441848322243
SIDM01132,0.5037969030638829,-0.5685537878119811,-0.746638378881819,2.236522854320824,2.7802968118330758,-0.7239517307168861,2.3160701879290135,0.08936847277612235,-0.7132859940298885,1.9547652886213778,-0.8328917349654296,2.7761092605669098,1.0792281723252455,-0.9045556939725216,-0.8150506609881327,-0.45289044272357915,3.513252046108738,-0.8244931161294127,-0.7490386046539803,0.6257142282111264,1.7548548718132688,0.24826364764686415,1.6569697792701175,2.6592779266718996,2.037294763980699,1.4545516694306686,2.82755067156583,0.36846073828570974,-0.49081764990066834,2.138609295267705,-0.8773019157936498,3.4019682874661616,-0.6017351232510589,-0.29064116241145216,-0.7516088393152129,-0.8480093673689664,0.6462492845250681,-0.9439603121843989
SIDM00465,0.34426548643663096,0.7695308877032341,-0.6249869477663881,2.268168628264992,2.3196302980530144,-0.8817600234768862,1.926447346948515,0.14328393610850262,-0.8067267781659487,1.59396305079032,2.5477710467374672,2.6288768935413684,0.9624050232452886,-0.8404288080676138,-0.7193334671099398,-0.35362583510131934,3.597595717253716,-0.945052406602677,1.389649305940695,0.3867734182084074,1.5238144462168142,-0.3382184465807439,1.8941519992461335,2.557931266635603,1.6049171050207627,1.2602526535749068,2.4132398156364543,-0.3746823267846585,-0.7905796270689496,1.9123619001730139,-0.8880870659638969,3.524902200292601,-0.5735034307928348,0.03999627039534662,-0.7686404990103819,-0.8382267398856278,0.6559193167425313,-0.8850185351180736
SIDM00565,-0.1045782132124497,0.06499403868800727,-0.22378388987771405,2.0762712889268884,2.1409877275562565,-0.9173526233230682,2.204073014107221,-0.13845804700515305,-0.8503765737745483,1.1480317269529667,0.8910417517724942,2.4095146219401986,0.44045630858033175,-0.7322634212495116,-0.8430361399948421,0.3412332721857967,3.317115638525805,-0.7048849505059006,1.4516526029218488,1.0131302060891647,1.3355784479007509,0.967546974686328,0.9681312379606015,2.1071908816461176,1.3416077559511124,0.7103133751807941,2.740246752262693,0.14161874917756226,-0.7366770228728518,1.7538292536709124,-0.8914838156677991,3.556566353400606,-0.6041805670506992,-0.07125749009063007,-0.8660646676077982,-0.9050369400899415,0.9343134338779266,-0.9497182331977688
SIDM01092,-0.06799249854375865,0.8234449231922392,-0.5048438133360452,2.427819927105715,2.5830380904392642,-0.918393917070127,2.260699801302848,0.22038131806437722,-0.8593633426118505,1.0563734585319384,0.19440526176069414,2.906452391094914,0.7327306537388142,-0.7645444629559172,-0.6214090606079867,0.8530437307296188,3.5528764298879003,-0.968828677043366,0.8221834777743656,0.9700088436408117,1.4015678202624173,0.4094807788945865,1.8886495220503021,2.448017961803441,1.7787866554424585,0.9904799158049447,2.9013542243359076,-0.5893101186392184,-0.764548807146381,1.95666565028016,-0.9443026478257505,3.370140526760119,-0.6239600670244453,-0.2004948693993453,-0.718673435769614,-0.8719371048858359,1.1214006965542926,-0.8601857923183838
SIDM00218,0.13093665468343899,0.45756400752268556,-0.6436317615780635,2.513779854196348,2.5304419282997297,-0.8446424105080405,2.265481935603017,0.39385175007902234,-0.7773349448250209,1.3653027119058387,1.3840450847029817,1.7452315247044021,0.7868465146206487,0.0019208285491976677,-0.6938815480434366,0.24077097199928021,3.2746008780016167,-0.9897750901092485,0.24306297565318924,0.6379211751596071,1.4248258430815222,-0.13823597359154102,1.415544433558905,1.315206240527572,1.6951287978877507,0.5569625147955268,2.5111967007276634,-0.08391268248301029,-0.6389465944994308,1.772931338869315,-0.7330433971578817,3.3424612345891944,-0.5666471345468164,-0.6500246664122807,-0.691528717495373,-0.809748928706316,0.680343486364545,-0.8932182659360389
SIDM00044,-0.2634765511030082,-0.20134076609055987,-0.8896585193780844,2.426570822460592,2.513236202988937,-0.8575029015434041,1.9686512054038927,0.352674094645945,-0.7857228323515059,0.8165117597623256,1.2274509294975335,2.5454740044044226,0.6462942663543718,-0.8251805891034166,-0.46980392108916746,-0.32229225335817213,3.6084436810794345,-0.9483933188987134,1.4467428388621022,1.3326197482259234,1.7345156056911912,0.7909517317599614,1.0773867552532788,2.337125096711963,1.3571757397037212,0.4662216814186599,2.4903172570733125,-0.46198288309744934,-0.7276167035512153,1.6428067853961326,-0.8178632431181336,3.6996700564569887,-0.5897067918184549,-0.4296789898147267,-0.8754374603347649,-0.8357082095165927,1.624943795099896,-0.7703838969050116
SIDM00362,-0.43520809164333896,-0.35199054174130473,-0.7819934777473109,2.026091130430181,2.367489670797401,-0.5592438793910856,2.0997709589751663,-0.17262628248681325,-0.7627869186487416,1.0558081362438512,0.9677136593313285,2.7667698587487553,0.7412635281116114,-0.9043852197697086,-0.8184956502543973,-0.3043043962892101,3.6024348249283165,0.01846775789068915,-0.6346454967258195,1.7143561156110456,1.1722498271531563,-0.22201590644678007,2.0506444328339573,2.2810817326189103,1.636658764599601,1.3300109430141913,2.8290167001080837,-0.39391293950367084,-0.8189685644761973,1.9287483152331826,-0.7934913157108302,3.4471289228820705,-0.5132249788511776,-0.20865807040434184,-0.7212988285994905,-0.8088139022701245,0.7466279222407409,-0.8971791394405616
SIDM00813,-0.7496491760011134,1.4618763554836587,-0.7807679015424481,2.7237438438885744,1.922321286148837,-0.8311552138151888,2.095862552457732,0.0037686330919229263,-0.8663267498003214,1.890410407891865,0.43342390777699447,2.225318021415955,0.6910659554976468,-0.8604006524093458,-0.7095974714268833,0.6384707742313861,3.3921831509160887,-0.7447209557890014,0.15392765629260496,1.2627239775678263,1.4011660624799922,0.34500855968040994,1.9731481949835485,2.3612736648186545,1.648013344173151,0.9534718830134625,2.874870024771452,-0.7079451430176752,-0.8396855112759066,1.7670425200972404,-0.7751938705242253,2.864313276304954,-0.6960357747888213,-0.41766414873991514,-0.8047916871642915,-0.825417980183715,0.4554366138462879,-0.8216090297176372
SIDM00364,-0.5614221476342763,0.8112352592476916,-0.548299681856866,1.997623818281944,2.5829229345545492,-0.9102831042129101,1.808865296661519,-0.1873018869338104,-0.7328423990511028,1.5029315663087126,-0.5566235376965466,2.3730328818854507,0.5665505329704266,-0.9463171788425696,-0.9011621150973748,0.846328394807873,3.4354170940916546,-1.109424936829123,-0.7516802090510553,0.6588667579484132,1.826160668994262,-0.053218569075462345,1.9863054196994443,2.205309830663721,1.6662092892419507,0.7834008087762097,2.728954578693184,-0.7658374124498872,-0.6092916583233122,1.9356436703828772,-0.7341048991905726,2.8765724794896816,-0.38272982065576305,-0.5968164972118679,-0.8582991620666078,-0.8221674537802824,0.38323351093029406,-0.8319476318427802
SIDM00792,0.00225690697597486,1.3380667945724167,-0.2726271807188054,1.8528034860616536,2.4008043722929875,-0.8880913216557326,1.993371249306058,0.511780378606653,-0.8014119647344145,1.7822190825863768,1.7629872073681114,2.254854231895998,0.6652300305489215,0.9359641618341856,-0.5586932007186116,0.46458861739311724,3.4466721308324213,-1.042113487828468,1.7972846140323806,1.75400105886217,1.9373915657791159,1.762630768211616,1.0262818641781732,2.1413137332580794,1.621238173800556,1.18123939853932,2.830772496937079,-0.42518601624374847,-0.7271626743894363,2.171220019163916,-0.7921387089552608,3.1334382342832803,-0.5836724900479145,-0.10187672920756224,-0.7711008686021839,-0.8647215272740508,0.8018770078621721,-0.8788000504416782
SIDM00241,0.19735030527882688,0.5545409659467679,-0.689310980565116,1.8187388450979534,2.311541965871902,-0.8871105737060838,2.034040673259321,-0.12188761669177471,-0.7976750293346676,1.0499379927657044,1.8774498297535758,2.1731846061533093,0.569451036184611,-0.46437064789235066,-0.7203684805521909,-0.44439550803534783,-0.9266730138586335,0.0886226595260512,-0.7000663486309485,0.7156728415287364,1.4042332111795668,0.6929981316073147,0.9187986584164014,2.057753202077996,1.693779750059942,0.9315938252605221,2.7952394132794702,-0.3956331718416626,-0.3279078553972784,2.3975849652366037,-0.8342096267108192,3.023847466735225,-0.5979210978102509,-0.010090757197186202,-0.7611560178073238,-0.869004486157475,0.5098944752539941,-0.9372841930763781
SIDM00091,-0.23327805369800128,0.26595226170665687,-0.28562348351091577,2.1357047170009946,2.5221689561759173,-0.8444680373536497,1.7209948644865747,-0.005392132020826034,-0.8164927704718603,1.5425039722628624,1.0227530464991095,1.9356795717888333,0.464450701065205,-0.5055304780756328,-0.6075724695876327,0.3770620140348794,-0.783429252023317,-0.41928752188718743,0.8450045842632724,1.5173234388247239,1.4127660800555832,1.4537703227509133,0.5593424504341639,2.0259340456973662,1.3184638557975594,1.00845728808847,2.948921602814012,0.3532291454426909,-0.5791371000036339,1.619613454951237,-0.8948132660090364,3.5932820582278917,-0.5342028698442834,-0.28394962655095835,-0.7755945155797546,-0.836007621392815,0.9894459768369106,-0.8936732142397021
SIDM00427,-0.22621216544736808,0.7758482319511429,-0.6951403493140446,2.200823523097323,2.3037964630579655,-0.8776099188304762,2.4666444083324977,-0.08934534374114678,-0.8418866384145574,1.3605437464238748,1.9992164008863338,1.4611718883866809,1.0095269539652167,-0.5434625108958439,-0.7654792347522402,0.5677591157726415,3.6490410941675284,-0.8436140398680375,1.869806717540637,0.8729554735519715,1.2477896062414795,0.6599914061195956,2.142082381895926,2.6110851122083742,2.0925432929520165,1.1163702051239943,2.4760038745337463,-0.01935526914801994,-0.8451291154810779,2.17068471877395,-0.7895207632160679,3.291789972262652,-0.35691919776094416,-0.11292919320218171,-0.7624545140971131,-0.8298000214160813,0.5711924862152786,-0.9272532121266082
SIDM00758,0.3442913566312488,1.171512742980856,0.037717212315806874,1.4068285207662665,2.1675853492754276,-0.8754913369039686,1.8044750364029818,-0.2207235317297374,-0.7864718107465637,1.9819979115546158,1.7884135781928663,1.6023701269386788,1.3148257028370265,-0.4267341355064951,0.05307133490912456,-0.22934172432394725,3.5322320835129166,-0.4803152776420742,1.6058835164724226,0.4275490338552717,1.329111816096188,0.9177914783405787,1.8098786930255142,3.0849308160109725,1.9781244405501195,0.9378087715245236,2.338671199390886,-0.35294518984902706,-0.808055887553566,1.4651189188393845,-0.8635009339009804,3.3697162579135034,-0.6107163697527781,-0.5225620421717367,-0.7739690073331239,-0.859430982886816,0.6289190913387465,-0.8876863318397439
SIDM00612,-0.1659806986289727,-0.351774575002708,-0.2970359719379491,2.2978952281787923,2.304072436363086,-0.9344627322845882,2.0325712892530965,0.011165418081816295,-0.8123209875683817,1.5269811872931196,-0.2690290192600571,2.3580524256589066,0.7370456466187228,-0.7693822206837557,-0.7612354845085728,0.15304205313651434,3.2550537088290636,-0.5988448304668762,0.9501794146810825,1.159502706526372,1.3706818167348476,0.744281225743483,1.456495693188312,2.3883490028964713,1.5958977157312138,0.9511207414105817,2.5275369685469418,0.07545180463569781,-0.48205796230649234,1.942209285122348,-0.8786393511048748,3.5784775389092465,-0.6454998619254103,-0.1502194521010492,-0.8401488663705434,-0.8268028478627512,1.676853615432382,-0.9406516933943523
SIDM00553,0.007009075057147986,0.22410783663464523,-0.6120946222077847,2.210803379704219,2.276164126861992,-0.8648088870573782,2.2243848969725812,0.27631614409986205,-0.7516691339964545,1.1737516551469795,-0.5822183525117555,2.477513596848933,1.0607026453574846,-0.11712437054015266,-0.5831156789197898,1.4312851985323165,3.4878982711240503,-0.6094360499079017,-0.31204156522374177,1.1033779602406848,1.0869254522329883,0.1606238705927819,2.062536448022641,2.4167927806582816,1.747952927651397,1.291265092679524,2.791409398009144,-0.5687046484276511,-0.7624849252215163,1.6142032282265322,-0.8632515269532933,3.2841664349407726,-0.4870568931923526,0.017472545061821974,-0.7437534717500269,-0.8176082187249488,1.033418095398417,-0.9069419627867065
SIDM00343,0.14279684192346362,-0.09483228217782785,-0.41227266915321725,1.8007157485980165,2.1570868671782613,-0.4659827087583175,2.400867057327597,-0.07121148603007517,-0.8972162719099019,1.5645394990565595,1.7313405874158103,2.5024249271900105,0.738201343351355,-0.8108365137801089,-0.7874062245426748,0.0793452143325643,3.1566125975704917,-0.9124481925237077,1.8533163601476477,1.8486611274041198,1.25108728101401,1.1979777782788634,1.6476067508506897,2.31651911009135,1.598199161154335,0.8808261788888097,2.4780017974401747,0.29345446071703285,-0.5571523510713569,1.9228320961693015,-0.8957555886455923,3.392389376226464,-0.5922504017920177,-0.2983145731299502,-0.8144431513493563,-0.9053254934070026,0.9061905972600971,-0.8220470973250708
SIDM00543,1.4283340151347148,0.5965830017179738,-0.5845957947770191,2.2992797980223267,2.738737855700086,-0.8737985856812298,2.6820252805504854,-0.4728184555967018,-0.7436245816687804,1.9285051667845299,-0.1340690856035096,2.7297064788332963,0.6862996697256889,0.3315798978260094,-0.043993289171876636,0.4646506221433414,3.70344200014336,-0.6541152615980633,-0.52718983474484,1.3787904829591653,1.6018766321364086,0.43661316093649305,2.016810637859409,2.7727102838310342,2.0087130138410156,0.7248492278295906,3.083292369517789,-0.6208080196821569,-0.498576972179221,1.992744259924288,-0.9586899208377143,3.2501558917075526,-0.08315185777340778,-0.03152051107958538,-0.8293484936879316,-0.8360991144853036,0.7671415532627973,-0.8187222181762426
SIDM00537,0.9288431964061832,0.9651481914017569,-0.20860414801988603,2.3229021031238104,2.6263476234543757,0.653023394923291,2.2934903309829306,1.6852927916322218,-0.8011363974741156,1.2563585328622615,2.5572338603750557,2.1662349390878153,0.8060184028470683,-0.3322655129976514,0.19153461949851341,0.8303738411104745,3.5011782383140915,-0.35754122615745804,1.697319694752641,1.3423339387332391,1.757589723672012,1.0756985867779538,2.3520742198065476,2.710423802482587,1.7440984573348841,1.3483282349313221,2.641909856713858,-0.11475188871846348,-0.6896970465263662,1.5399246936226891,-0.9449875772138167,3.043714112185116,-0.6705712934757079,0.05311494227272116,-0.7670180653352029,-0.8892024382286572,0.23862287505050137,-0.8263443437083564
