,SPHK1,PIP4K2B,WASF2,PLA2G6,VAV1,WASF1,PIKFYVE,VASP,AKT1,AKT2,PIP5K1A,AMPH,DOCK2,PIP5K1B,ARPC5,AKT3,ARPC1B,SCIN,WASF3,FCGR2A,FCGR3A,FCGR2B,PIK3R5,DNM2,CFL2,CFL1,PIP5K1C,PLA2G4E,ASAP2,DNM3,PAK1,CRK,CRKL,PLCG1,PLCG2,PLD1,ARPC5L,PLD2,CDC42,PRKCB,RAF1,PRKCA,ARF6,WAS,PRKCG,PRKCD,INPP5D,HCK,PRKCE,MYO10,WASL,PLA2G4A,DNM1L,MAP2K1,DNM1,MARCKS,RPS6KB1,RPS6KB2,ASAP3,MAPK3,PLA2G4F,ARPC2,RAC1,PTPRC,MAPK1,MARCKSL1,GSN,GAB2,SPHK2,LIMK2,LIMK1,SYK,PLA2G4D,PIK3R3,PIK3CA,PIK3CB,PIK3CD,ARPC1A,PIK3CG,ASAP1,LYN,VAV3,PIK3R1,PIK3R2
SIDM00302,-0.31524588813946364,0.3001647246355184,-0.323204795323,-0.8219861539330005,-0.730442115986813,0.30882309299180055,-0.665806107216306,1.3917555507587114,-0.035321687491355724,-0.5518085934318944,0.06079470157724135,0.8472089876965591,-0.5891936137509307,-0.8415120464006899,2.542474733703848,-0.3716912625499138,2.3135496323408793,-0.5925478439224511,0.8565877491828062,-0.7868863423218438,-0.9304353922459719,-0.8671380615088007,-0.7059642761887356,-0.2572152867097296,1.8271890529172476,2.454806901074655,-0.35489339927556657,-0.8795217091497893,1.811715010464085,-0.7011984171141233,0.7503347289424817,1.1595335305014658,0.013322934882949122,-0.08019283467230541,-0.6887824192531251,-0.18837812526799025,1.3606270095776418,-0.4863487106828212,0.08118765291313702,-0.8465799414527326,0.8691748646254605,0.639165199775218,2.0111008694548227,-0.9614821375843203,-0.7177934225980086,0.13134538912655014,-0.6871129155679822,-0.8913617082682163,0.02215023038791436,0.3750506100395402,0.4263802798966027,-0.8881901388729777,1.3196954555426796,1.857301569622983,-0.22483515789377634,2.324353415296877,0.48895875021503726,-0.19208470366056227,0.2920398290763727,0.29834095690426776,-0.9490655105118257,3.334431670219448,2.5733496542130743,-0.9186160745802381,0.30552057982020114,1.3969631787041676,0.7661428675014995,-0.5787310434201669,-0.5616112500022326,-0.3765376484384128,-0.7233427025349995,-0.818304276472121,-0.9107255262522742,-0.6622226806284367,0.6795287048209503,0.3348648061698399,-0.5037614035981208,2.1628174927304396,-0.7315362916648669,2.0552294722054483,0.8678533720101276,-0.740034527398299,-0.302488500812114,-0.4578689950175727
SIDM00549,-0.6681139443573998,0.2582485052708991,-0.2943124604740144,-0.5325343355300889,0.8299408289085393,0.6271012800259024,-0.49008585142978717,0.7518960957576157,0.1366913382325795,-0.5101267194742084,-0.10776635190106325,-0.7236681187790728,0.550415330191827,1.8720839362560249,2.0720229764557545,-0.6414026571395611,2.5629731108401037,-0.8574128573449868,-0.7508396004880492,-0.19974177232715642,-0.9612097634922433,-0.7285651243469179,-0.408768136349565,-0.3373835829937841,-0.4286491573496437,2.168703339094394,-0.4566208217592121,-0.835046562884288,1.475961169424447,-0.31889902242916823,1.5951939557431263,0.4386358092688314,0.6305127572338215,-0.08066589597071681,1.1862569233001314,-0.7609743703567488,1.9519693406859577,-0.5160089910710737,-0.1460515472466039,-0.7317540374325514,1.0788643389237427,-0.39852153806330753,1.839641098403932,-0.533711975455436,-0.6642489951695072,0.38356932687568684,-0.10096220037576159,-0.7289647038041854,1.5185492394383302,-0.17083160927621874,0.18256878915594427,-0.9258669206801247,1.2005651029511328,1.5206421542175,-0.2644023166457546,-0.8859190232550423,0.3356290967579041,-0.11039011693590184,-0.3638663168319873,0.232767785054096,-0.7980526744344418,3.3051721417786917,2.2338904782180173,-0.9139584814656442,0.7819746410335382,2.790540782044616,0.3402642015547558,0.5129448867368459,-0.30804053953149324,-0.20026436434845415,-0.5586501533281346,0.9296804800343663,-1.0126986613673177,-0.24962048720313607,1.320272509750748,-0.13778170388428068,0.08916985822796912,1.9338828256093368,0.3148250035869147,0.767198727171561,1.7313043958773289,0.10086707219187845,0.2432599305547697,-0.48198989773708173
SIDM00292,-0.7834592760537978,0.013266694431409959,-0.3935559622921433,-0.7717070835181937,-0.7664425159806252,0.6906710192730572,-0.6354025180709252,-0.2196284800111711,-0.08658699144109862,-0.6459773657077847,0.06092780758544595,-0.18778974438451632,-0.881258801929389,-0.7866411828743549,1.9677411210348932,-0.20668644863113433,1.70627393939578,1.107190142248335,1.0814451656593356,-0.6500980803776201,-0.9958063466249746,-0.8723328212704087,-0.7438106158411865,-0.27222747358443516,0.9878223268982942,1.6841732746292717,-0.6162357759557394,-0.9107318887236543,0.41763720425376943,1.3441295727146458,0.706457459403841,0.4470802634843251,0.12201383557171566,0.3785294172969285,-0.4867428462166793,-0.7149784993394228,1.5614045021292606,-0.6702492846936763,0.028669606925149176,-0.4344005609218232,0.613823267719946,-0.38231215261285845,1.6399649322427965,-0.9819460537484402,-0.7872725270695886,-0.4445694071006696,-0.7000217072489309,-0.7960147957523707,0.05248318171540656,-0.6241900995560793,1.0546034755695013,-0.9985468383549797,0.7169915310586402,1.7060956894158972,0.8853829024267014,1.9583386576121677,0.5201635924919328,-0.49347948557321875,-0.21534688903204036,0.44231475732677505,-0.9784117072590497,2.7315041608207298,2.38630579583804,-0.9348418029043125,-0.011646523079343666,2.7327137864101303,-0.01825453009454775,-0.5530327026727432,-0.5049028948243287,-0.3244315219375215,-0.7868245339504909,0.5647344829915324,-0.8010016256463959,-0.11648945217440111,0.6384971137629311,-0.24657692512942295,-0.6376223552646125,2.401549197400917,-0.915066047172562,1.315734145096414,-0.06206717015508205,0.2343310499859216,-0.15085693837049677,-0.4842926432281315
SIDM00623,-0.5072777769587153,0.12999942625963007,0.048666709714658994,-0.6726866000391231,1.5005109831414174,-0.5617009685434451,-0.5071115796211655,1.75132554160736,-0.0050078218958011745,-0.4562191584659462,0.18878930981265407,-0.7704435418943092,1.1294135239832552,-0.4586728329495316,2.196125453130821,-0.6868369585275791,2.7649071732858688,-0.8877343799396642,-0.4502626794893519,0.6877887697242646,-0.8865356510743078,-0.765074107276884,1.0731962481626682,-0.12877555198018073,-0.24998599381350248,1.842167041174892,-0.5069543650099203,-0.8055560013788485,-0.7079120877144657,-0.26081938247564673,0.10853186558801632,0.6846478463113421,0.4662734111136309,0.4187401664132805,0.12355146136724801,0.7666242886293785,1.9392450469945817,-0.3761661388942828,1.365391287667179,-0.17772710890972512,0.6717780231593633,-0.5088841533849169,2.467883116488449,-0.6496207237923874,-0.7496496740509768,1.8533059402994114,-0.28865042163567683,-0.7102473792358774,1.7899955102788614,0.4408467207276381,0.8578925508598436,1.0960616059671437,1.5180581836939075,1.7345539942779722,-0.4377164945461248,1.7063323145114668,0.6436794981091071,-0.14364175871104123,-0.5814700645952819,0.7823634761766681,-0.8436110761836253,3.2585939079126307,1.9657339038762771,0.3587750522006573,0.43798161741017766,2.254927445731578,-0.3240674103965656,0.11726565923082323,-0.507489339845041,-0.41195714939281564,-0.613655321773847,-0.6970058110470925,-0.8345502669291822,-0.3833720413025288,0.44211383784769986,-0.30597144253973013,0.20454079394184796,1.2614417932930193,-0.8200513734128513,1.217326714879716,2.2084262910044044,-0.7646512437290074,1.1278555977254805,-0.3960373201682722
SIDM00638,1.450724784886865,0.036261101759893055,-0.3173424688265097,-0.7195302358651172,-0.7268905363395899,0.20356194312796913,-0.6838172519639034,1.1396625823885354,-0.08673188795014529,-0.570774906735604,0.13508745383437618,-0.808217689244199,-0.8082742885348625,-0.8365629410765247,2.3513397600886443,-0.831694600051652,2.670605054432663,1.2510865980814678,0.49708392762924336,-0.6543713742628483,-0.9858562890110588,-0.8194134743871438,-0.767184505532819,-0.3948498513153182,1.0124752349974204,1.7632723800236936,-0.5643194228193773,-0.7196636071957236,1.3713317580909958,-0.6882764864277969,0.3733688685691604,1.1726593443840578,0.39704159279786555,-0.09529156534752115,-0.5727688063003639,-0.06920083908063783,1.8871215267654358,-0.40829708568296424,-0.12788558876866843,-0.7037520414228903,0.6551407673934763,-0.627213004586835,2.2091204585591115,-0.85656838211646,-0.6749880653957683,-0.06801806843005968,-0.4948608710236404,-0.8968534828563601,-0.050653127437081655,-0.11319010961574784,0.9769472124831152,-0.6022456268833764,1.1716298846086795,2.1655214911933305,-0.5035071741043312,1.012674801887745,0.6012246129429981,0.014130437818564514,0.06282816932448206,0.18247508982073815,-0.8886885481225028,2.965899037642423,1.9753783530562032,-0.9562723162876132,0.9259140255380771,1.5047852982157053,1.748531280472387,-0.6325357740985632,-0.6165386719861775,0.16113629272503172,-0.690232205587535,0.3933349858267861,-0.9147644716578397,0.18490004715256575,0.5302383905804797,0.5167996692304009,-0.6282320633594224,2.368653684477515,-0.859920551206787,1.366186424543757,0.43188218442334636,0.31080596697438184,-0.5712217918413564,-0.522820227125133
SIDM00527,1.1216945405685173,0.2839563027175946,-0.5827383676067419,-0.730604194817613,-0.7148125167274235,0.006228357397120765,-0.5296397360464166,0.4526708393998319,-0.2277475945911904,-0.6225102452620366,0.0014735355701213288,0.15481482837441854,-0.7404594398070851,-0.893818856680252,1.9145595886688047,-0.5217907892122146,2.724573483433549,-0.7853525063088251,1.4001752834890877,-0.5879478014873751,-1.0279966574454913,-0.8591624092672928,-0.7261185406676837,-0.4130529080311705,1.6066783297505403,2.044818569918298,-0.42488135881947064,-0.7948500295737689,1.0095576023021333,-0.6863103652206352,1.499321559933208,1.1380299394278761,0.03790000521965393,0.8773864873388703,0.11025324735474722,0.021935848600666805,1.4383705927296604,-0.3583067224521376,-0.0744501032343851,-0.8532314493827655,0.5992743890919742,-0.39409202057116327,1.7362236314438637,-0.8976051118594512,-0.6410726617528977,0.34724572111318086,-0.4544220184670319,-0.8750095935161335,0.4887853236007389,0.35930497291746627,1.1491607613044745,0.5522067357687679,0.9878457821000471,1.6380648837668303,0.245652999473075,1.995647263942989,0.47192629971491484,-0.39730952465096186,-0.14251440887486808,0.3222163079127865,-0.9141992374286214,3.2226200118740302,2.6178929031542535,-0.9557681391274112,0.505479272291809,2.4648066669324407,1.749243550048577,-0.3858099923082135,-0.4683995176927442,-0.05009868361569567,-0.38297196623474755,-0.7434061761879126,-0.9440871157880685,-0.5159133771122212,0.7107469547530728,0.0016340764228345657,-0.3620060794039053,2.8932461699333327,-0.8472060249727751,1.428077259587899,0.3691755486442647,-0.76115111458364,-0.16010607044808842,-0.25500684364479836
SIDM00976,-0.18224329435578088,0.10491285646381321,-0.3341792332202981,-0.677433855198933,-0.7642171600621281,-0.553786480079121,-0.5881298826201968,0.49630713159766077,0.164146894252489,-0.6495985071540442,0.6377034187679161,-0.4139486839952424,-0.7050909635106515,-0.8836416941498821,2.29102224252187,-0.3677473118272014,3.1519436118016038,-0.8708406406447132,0.3277148936983785,-0.45517666810477614,-1.015036749117012,-0.8500718470108702,-0.736793698257556,-0.34160398124616204,1.7514717054347242,1.77241255384732,-0.5228776589600052,-0.83008727659453,1.3229987928480902,-0.6846574762682591,0.5023760729979808,1.1346706102486424,0.213620166766934,-0.30152793867939576,-0.5641173460993872,-0.01671906107812485,1.4789894997052087,-0.4712840901410939,-0.12909827760270112,-0.8133225053481983,0.35606067147683423,0.09972928422606163,2.2154360091596748,-0.8816271213100622,-0.7163262820057499,0.13765234975693805,-0.623165246740991,-0.81550448592275,0.797682350439852,0.43660820715006793,1.1719306174506623,1.7818483615914757,1.766127847492138,1.5715426905628138,-0.016069793295221985,1.994166374394051,0.31498926009937833,-0.3847226338375581,0.3543799792626437,0.27667755568106206,-0.8230515399074161,3.1749194343602243,2.5201487659030857,-0.9262214907684458,0.6122684569414987,1.9297335000814686,1.6936599116148858,-0.6208804536938183,-0.6339344422500632,-0.5353396582384492,-0.4644829857573604,-0.7440811346283123,-0.9646927280882869,-0.6472659937718621,1.1124624573533572,0.13158132076134027,-0.5097438637785281,2.7040335974939875,-0.8337291283578169,1.531755888114929,0.9042693675740701,-0.7217014943599748,-0.07097789282701854,-0.5316005230199855
SIDM00316,0.4325922582327727,0.2648276219780778,-0.24311295353558796,-0.7099350305976634,-0.624877292453877,0.23480978943380423,-0.6935232743328412,1.0200969783300298,0.04914254039676153,-0.5088061786101092,0.10640389913665463,0.30569079803463495,-0.3234317978732497,-0.8649254750105878,2.19842082062878,-0.6269029384043396,3.013358948924596,-0.8608724418511884,0.33179813953528847,-0.1088723226253098,-1.0331911209553646,-0.8185671036077637,-0.7665298574030405,-0.3939686592321605,1.7832475728490214,2.0635527670808025,-0.3924851871808802,-0.8650623270759613,1.3279513217863008,0.8073535501013721,0.6838411245076744,0.6749274736964235,0.37481298306655714,-0.17646583854458028,-0.48693560916518686,-0.37949716322233035,1.4864554284932636,-0.6327740370330212,-0.15156286789717704,-0.7356735191946856,1.117752986413945,0.09410565667704199,1.979405880573158,-0.8829305937657159,-0.6516921705615133,-0.2046082502331242,-0.6827640697154921,-0.8979494879932077,0.017826948372531796,0.9100539511240691,0.9548560683014101,0.6877527513882828,0.9831489650194382,1.6834200368446388,0.8483325072041825,2.361961206103721,0.4452005845417129,-0.3413793327525513,0.37752459978844766,0.4661422621574193,-0.8489990169511923,3.2401229188754423,2.6051976337240523,-0.9298060841713831,0.7788891255073044,1.754769110055459,1.7033798210845763,-0.6284251014899317,-0.4926735359105192,-0.3923118294186973,-0.4405712495952814,-0.748347911536055,-0.872527644569055,-0.25386975318674726,0.6028602166006068,0.22060671903825094,-0.4694291428476385,2.967636123709892,-0.8066572417645654,1.2940072277211383,-0.8006744066542135,-0.7435204462270563,0.18764844521312368,-0.5243610899008924
SIDM00326,0.6347055928439315,0.30335470710297296,-0.3854799481709544,-0.629142255416954,-0.11209947566562702,0.1012895686736186,-0.6705110609447532,0.49330625611644696,-0.1763337659227248,-0.5849058545516793,-0.09752480227522038,-0.4855381349314863,-0.6485785697041707,-0.8641069840740103,1.9784655056806957,-0.3706018338788427,2.3834577283941725,-0.8201622441698548,1.173457581333419,-0.8813629933272317,-0.9967943915301417,-0.8766024498684104,-0.7210632933533825,-0.099907743273245,1.2425696233648544,1.8911663913192396,-0.039077089629647156,-0.9842207104575066,0.8167929297266137,-0.6639234066517415,1.0867614059335422,1.115671682343304,0.49372836531332287,0.0015387666661462777,0.5764256255695925,-0.04961762553003567,2.0499434753568275,-0.26669198356452173,-0.16338187800479942,-0.70007459605209,0.8254367782109024,0.1073662039205865,1.6041493699519171,-0.9065549828181814,-0.6764268002447236,0.08276153333535777,-0.6650708131892619,-0.06324272375211373,0.1501514127468561,0.27247341375150463,0.5652304702628255,-0.8526339498775838,1.6923539925177398,1.8770430806085567,1.7278734324410034,1.5573828597327144,0.699305684141127,-0.4453569185727886,0.5290890945278399,0.12396692713668121,-0.8925279231206599,3.1593665089892853,2.522822141447303,-1.0031670442708134,1.041065527071637,2.356689652250398,1.9831496420879045,-0.6182843747734327,-0.5700246726775816,0.19759169271556426,-0.7437717135599221,-0.6362564707832472,-0.9291099825039678,-0.5537223817116395,1.185868904274696,0.5047812792026403,-0.5535185873643532,2.3869195710292077,-0.8299918122053249,1.4586447899536794,0.43775949500054456,-0.09074255033930903,-0.21945917859644207,-0.3320083345405911
SIDM01093,-0.18784437729175346,0.32534201532237117,-0.29060668077947904,-0.6707083253990526,-0.6496190086206916,0.037798040684955604,-0.6034893393367664,1.2819364811947749,0.014278904425228212,-0.5342135613457178,0.3437890292701826,-0.7241807435638616,-0.7767412785837022,-0.95926272127812,2.480037534578933,-0.9115957036645806,2.7585967087392893,-0.7676583981768283,0.5298475884702296,-0.7426056099180947,-1.0648312116049652,-0.8152072336457437,-0.7792825749464217,-0.3338825682374588,1.5855961590905663,1.6326770627307705,-0.36537904499863905,-0.867445984634495,0.876642075149914,-0.6209623485108201,0.7744582398020569,1.3622646124333326,0.40407653102936086,0.1676876606801204,0.12574537406004246,-0.12761564945403614,1.6793393179755252,-0.37968699825002233,-0.12249352961999108,-0.717920527492159,0.8140456575664213,-0.5864361505796267,1.830403635705988,-0.7768010412404512,-0.7125456845712705,0.00017666475493758696,-0.5290092844008712,-0.7914855964780417,-0.07834567895734106,-0.011244558795014835,0.9380954381046446,-0.3452624091394447,1.5110675331805854,1.9431617853497982,0.5507025656080461,1.3678599347617284,0.3409854373638063,-0.2344324483549092,0.6156111433422932,0.009041848105836194,-0.8776120489445218,2.996309279321164,2.3182537037790465,-0.9291256334585833,0.873695986992817,2.069652161606782,0.7186198429884939,-0.5469527817520509,-0.5571861632315889,-0.38111413277852707,-0.6971625164531134,-0.6700193897840648,-0.8884565115083775,-0.5258400528333234,0.9141466744771077,0.6123179564791771,-0.6638947876046497,2.5072026196855073,-0.8589165248767845,1.0387896529853646,0.7929841912520998,-0.010538014854206247,-0.5935399463867516,-0.3826828825341571
SIDM01098,-0.34915131261124976,0.2489083226041018,-0.6194698990174813,-0.6238727367064608,-0.64459474751999,0.6614266800556711,-0.682427045128374,0.11168708523443244,-0.10100272423512818,-0.6137511513623031,-0.09015850885571074,-0.7101284582597396,-0.8100030207548733,-0.9546526578700646,1.9965157650074787,-0.6283366784473022,2.9054271846876274,-0.9102824082905016,1.377094686626611,-0.6223639340336338,-1.0951816844971631,-0.8100677878815488,-0.7000230367169441,-0.201560669635119,1.2001586700490336,2.184619231548304,-0.5624417066501958,-0.9819623168842124,1.2612510544994258,-0.7607173592450807,0.9062855400160725,1.2791459771099032,0.3641966038724946,-0.1898541521979243,-0.5441238606447755,-0.5801251448707732,1.5459786118977752,-0.49773026688642047,-0.09365056705588465,-0.690795084900545,0.8085957478687608,-0.08696450614510033,1.135349587398469,-0.8398324701975617,-0.6712372101579277,-0.15819865933270716,-0.4527899381163055,-0.6888516842805589,0.2793149313725814,-0.3729347358980446,1.1346868994426378,-1.0378434987304208,1.3254200276395842,1.3522002296757216,0.8480043647712993,2.029801328375508,0.16914232152716727,-0.3938836074257713,0.5538582623503069,0.31619423431814414,-0.8700274167619417,3.3108373590255518,2.562871291474571,-1.0456634040601935,0.15425779103500303,3.1602638709879156,0.5963047624378272,0.01061030428634927,-0.46196378641372243,-0.23053073625768017,-0.7071479877573825,-0.7407692011372765,-0.9150845137958321,-0.15823530464662555,0.31094360033403284,-0.038937096058917764,-0.6268625040936583,2.6694209976209775,-0.9639310209210279,1.5588372687537841,1.8127419148549884,-0.7190046000067416,-0.33895121534668726,-0.3058618851442085
SIDM00424,-0.4435652829505351,0.07620360341544247,-0.44225591842177026,-0.6817739944376839,1.0808388789347125,0.7070225072685459,-0.5343802269845339,0.5858281686599724,-0.30326914877970473,-0.5501404741219281,0.09623294068398748,-0.753570002735849,0.5684450392649918,-0.5441528321653194,1.7142491836489215,-0.5310668659207012,2.816372796729251,-0.8351401509672574,1.4352180969984707,-0.6108849665702928,-0.9964727898343887,-0.19231758328305154,-0.6915165207223022,-0.23511125389428433,0.13870820399122794,1.7733055163019775,-0.5286215379049252,-0.7587089129670627,-0.43515242698225043,-0.4320095882899938,0.8175549975034223,0.43682175683961444,0.6402635117703307,-0.10046853381990706,2.91390185069729,-0.6191911128417925,2.1734425484280937,-0.6610801769932396,-0.14691088172045036,-0.2170223057631914,1.2196075938614053,-0.4940364289356792,2.1432997099664557,-0.6023805909769853,-0.6654980701865852,0.6486867371113537,-0.03918860862258399,0.7705494525908176,0.5309894732867217,-0.6077508766847104,0.15636631100779702,-0.9456744193689807,1.5612034527398488,1.7211087953173017,-0.5260921531296385,1.1416656496393365,0.8568095093788957,0.018386030006946958,-0.16601917911441857,0.2699574907437687,-0.7867673158704529,3.149779706098622,2.0032411929575784,1.5102399212323017,0.6825314102762445,2.41688460564403,-0.6530546019661753,-0.6347369512246773,-0.509854850523152,-0.1982401087045296,-0.6466808314714211,1.35881340754095,-0.9064543520737696,-0.49794841132873147,1.3576923488352048,0.20269421987579414,0.04336748601603845,2.239456583306185,0.09802582599231503,0.4908724033431372,2.0786118378171925,-0.6322094860489192,-0.08581799935063537,-0.4544825377019446
