,UQCR10,NDUFA4,UBE2L6,NDUFS7,MT-CO3,COX5B,COX4I1,UCHL1,NDUFA2,NDUFA3,NDUFA1,SNCAIP,APAF1,UBE2G2,UBE2G1,VDAC3,UBE2J2,UQCRQ,UBE2L3,COX7A2L,COX5A,UBA7,UBA1,SLC25A6,SLC25A5,SLC25A4,SDHA,SLC18A1,SLC18A2,NDUFA4L2,TH,SLC25A31,CASP9,PPID,SDHB,SDHC,PINK1,COX7B,COX7A1,COX7A2,COX6C,UBE2J1,COX6B1,COX7B2,CASP3,UQCRB,COX6A2,UQCRH,UQCRC2,UQCRC1,NDUFB3,NDUFB1,NDUFB2,NDUFA10,NDUFAB1,NDUFA7,NDUFA8,UQCR11,HTRA2,NDUFA6,NDUFV3,MT-ND4,COX6B2,COX4I2,MT-ND1,SNCA,NDUFB10,NDUFS8,NDUFC1,NDUFS1,NDUFB6,NDUFS4,NDUFB7,NDUFV1,NDUFS6,NDUFB9,NDUFS5,NDUFS2,NDUFB4,NDUFS3,NDUFB5,PARK7,CYC1,GPR37,SLC6A3,LRRK2
SIDM00292,3.0945018609991433,-0.544209260863025,1.9277700331913077,1.8545508954148675,3.771572474627459,3.044480843411505,2.394919195222406,3.0118869242113786,2.283641739665822,2.573167294031679,3.200509801996135,1.7125978185754405,-0.6067925507284848,1.2674707156102734,0.793122438925861,3.190402114673933,1.8081996125201034,2.469095640779281,0.42438675116736146,2.406945770526067,2.90695188521932,-0.36514955969346025,1.1206987885015038,2.8857806962261554,3.264778330821824,1.3465824385848428,1.4541564765976478,0.47775552608644994,0.7786945857546316,-0.8960125861651562,-0.6953748491506837,-0.9142025959699079,1.0801131520937222,1.2492791993516366,2.335205261766499,2.120567640491207,1.7620817024520206,3.098131471224715,-1.0087444901255733,2.8893325363081335,2.4652627953849855,1.0106809560356658,3.2226250040792395,-0.8499384507089585,1.470736321845677,-0.13790423072883504,-0.9477832737617597,1.5713381066815708,2.359782576430786,0.8690126775975104,0.8776209455713676,2.867823553471252,3.0334655484327757,1.8821841877419738,3.0531416966137206,2.4624292910029766,2.1777456331274627,1.1128872213760221,1.080781145994791,2.6934077936906036,0.7991500331567625,3.973552967809249,-0.859187777413215,-0.7775295755575269,2.8993766670072287,0.8921976769902813,1.5803818450964215,1.8245468720061704,2.991404100083011,1.529072046870569,2.4265168728744237,2.5835575709458727,2.5302430118609824,2.0382764589918616,2.3190753096274257,2.4126805606501853,2.7950026719506624,0.7936919093676159,3.1922310770732767,0.6350408264726115,2.419288734798518,3.505470191363575,2.3225131632837845,-0.48814865679339065,-0.8988948349171759,-0.11682677609984465
SIDM00623,2.883908563041582,-0.6457809229619899,2.0824057201779684,1.689605534961378,3.6752759221948264,2.791203185258907,2.0985230475476593,-0.5566525568586612,2.1895753424619655,2.138815530253924,2.963885047466566,-0.8498811671889943,-0.5370101938493971,1.2161994405013818,1.1883905416729459,2.845647513707325,1.3798154496316302,2.0668858920590085,0.8551091663333036,2.675711884370567,2.942864578819184,-0.026762878114129664,1.4212034084839593,2.7099630082837005,3.2665256581159827,1.113440060762783,2.254976943110307,-0.665603316708217,-0.7148218282858716,-0.8805247031164773,-0.7467132260267033,-0.9899850493621751,0.577292266296169,1.946197292659398,2.021025532481514,2.0107031013966075,0.3389099249026373,2.6806065930728913,-0.9281530924835605,2.7826008267738427,2.1458667295324605,0.9700794567002557,2.9954763706549588,-0.8135619845906502,1.1438824300131585,-0.2048570101702379,-0.8329862166365993,1.4100894252677092,2.6890370464477984,1.3711820059972462,0.5280367363790275,2.584389923847688,2.2915880904042294,2.070599478205299,2.842563970065122,2.3178332305614715,1.884042538091538,0.9039809250417437,1.4447038702965653,2.5808211356207766,0.6663345493575067,3.8470980631759746,-0.7354143307894733,-0.8577132340047033,2.8042685177689823,-0.45089884929821594,1.905798418508022,1.4282520546780322,2.153987670462933,1.5244414693451969,2.1949299764302737,2.323740269960346,2.0204380113988147,1.986114064490724,2.4976482432266134,2.329937487385321,2.7861444216030646,0.879867886934499,2.93606208172921,0.45593491608416814,2.1509629078043195,3.0017688281538115,2.4952366074259897,-0.46817025986506705,-0.8559427721906492,0.43254629305027775
SIDM00638,2.703268659977764,-0.7174910758773848,1.9481125007184836,1.424495366329504,3.6148915341478727,2.9938795985742486,2.215090269361749,0.5913308558219801,2.536791085237178,2.183180906720893,3.064412418693754,-0.8882480527162858,-0.5767088536471363,0.7779548173659606,1.6019228706029327,2.875401080931555,1.2480590651010741,2.4149532856580787,1.3029066978757553,2.487629330440401,3.176666527596332,-0.0542036739422616,0.9283342181424319,2.402785647531196,3.320444329792249,0.9824698640998766,2.433748532988622,-0.6158990312266335,-0.7650994914090683,-0.8219757920094013,-0.7076374152206406,-0.8636059590531691,1.7642491651397287,1.3693661027347368,2.272431682787294,2.285465071876025,1.4170007678697896,3.0162418770072135,-0.9315022298120927,2.9309398118394134,2.2888554889851838,1.5018661087706446,3.2124893797940386,-0.790806605603079,0.6928260586976432,0.08975022744732115,-0.7907521024840576,1.3104763681158205,2.579460753603699,1.3002324586735101,0.48269585660061765,2.858501088130499,2.8364106453900617,1.7561312060704715,2.9480704074916364,1.8464682300757003,2.1059073351468953,0.6708179691186662,0.7179553473978897,2.280645967907891,0.14912601115869523,3.761552548700881,-0.7134422516267598,-0.8204120947030324,2.7423601312801207,0.81725278756652,2.083255082687916,1.6787751710548595,2.477447729656516,1.2454285132404208,2.45013396918983,2.272820480730441,1.9297527855737313,1.8565026731486682,2.7487008472612833,2.461516222273398,2.8083452782851945,0.7149271770741381,3.0253188954063557,0.21914384159431685,2.2891563417338876,3.0552141767581094,2.80675019922994,1.05241316762201,-0.7558909013427169,-0.8479112843487521
SIDM00527,3.041463178245141,-0.27913443102355745,2.089216407509411,1.7628694383904808,3.721073647174702,3.019161412106573,2.0210686831208893,-0.8065132591854942,2.133526916078982,2.330553516731832,2.93852108870223,-0.8530809254167022,-0.5697849133620684,1.401788598072225,1.3807493035444849,2.691261984782113,1.0443327340678519,2.3293490014035023,0.8041209784833839,2.5086532949116043,2.8816318072914435,-0.22543701976944325,1.0664581951727992,2.4995659505393473,3.1259059754827336,0.527676441685205,1.9832148425609772,-0.6804602419372162,-0.7909603915755685,-0.7954131682517898,-0.784858938226022,-0.9496580295673838,-0.020981680047445612,1.3000732399112775,2.0113023293976,2.1447008638546823,0.9132771188277837,2.8536709506072495,-0.8741277045961219,2.7980703352545957,2.1060569673581147,1.051579940872536,3.0978076547910307,-0.8839593189919557,0.9009755135677775,-0.14527512833080647,-0.8224164028683877,1.505185546108832,2.319728625662196,1.457328390625681,0.8138747581323205,2.608825071328691,2.906627679614553,1.8161070842528273,2.722344156919146,2.1618540768949868,2.047013533017582,1.124459527066044,1.0007333692062732,2.58235506005301,0.8364886354723624,3.7979411516199595,-0.7883763232565064,-0.800098321999842,2.785797159300311,2.028423340050822,2.086785444447748,1.7224970484760704,2.306223984018202,1.6322418239849368,2.3686018920279763,2.3210674254972616,2.5010373348588213,1.9369532451327256,2.050335456474793,2.4169388962207417,2.6350727735496786,0.945633204698213,3.002800959352433,0.5988616867663148,2.3004957725259056,2.8003735367439258,2.5727054467942514,-0.7644887119951294,-0.8511800667454777,-0.8534226062317682
SIDM00976,3.12017989445421,-0.27204184527737246,2.1688192946256515,1.7945889656621028,3.615306673037977,2.934246838418055,2.1335349634299545,-0.695855196672393,2.15749389370138,2.364170972660122,2.9217619152591303,-0.8978075044972871,-0.5499867847235027,0.9880951085031902,1.3091634421595795,2.5389539802317143,1.4421000373451045,2.277758869596919,0.7203797972397323,2.2905049999701106,2.5704489867693665,-0.06468773372406811,1.0540464685759818,2.550840441130493,3.149509059237856,-0.7401256621842208,1.9936878753068716,-0.5297249016286896,-0.8420520353058444,-0.8043122330806843,-0.7181321303828162,-0.9633454420648895,0.1758105631080014,1.5790976239408845,1.8613361551658956,2.680040064808428,1.3322308341979896,2.8158183261389156,-0.9682315807990958,2.9300192318152107,2.2667740559821574,1.2363589249455587,3.004589214440868,-0.8300991888593056,1.1295824381211066,-0.40527837164408426,-0.805830511079606,1.2698877101609491,2.440362023618143,0.3021603532624325,0.6707780567118998,2.8366406493813705,3.069910686704844,1.8452209258978995,2.742304261799368,2.1920449579314267,2.066007907340342,1.1339085326501306,0.8719858164499803,2.801150915568248,1.0231118125387133,3.6252468838220184,-0.6193791538242467,-0.7758512487782742,2.2478383728932987,0.20405115626604542,2.2387620186445827,1.5823835695833943,2.777322639579452,1.5261714113581433,2.2117101927210374,2.6670042783027466,2.489135499675628,1.6024020254255995,2.6788085210322903,2.3014965771900187,2.7919987135890216,0.942020362449766,3.05170974246919,0.39607454849595364,2.1392324949343324,3.022614609105233,2.675964839698511,1.3028957351410249,-0.8160941163149605,-0.8565508826154722
SIDM00316,3.1018556254176857,-0.18320065372488611,2.327106341101858,1.5850136869112321,3.5936452853730096,2.7710497282320787,2.032836144421953,2.2436510864246717,2.1601997691677286,2.6248998395036973,3.0213692186089762,-0.8425658233443286,-0.6631678891483682,1.0606338897476935,0.9172834716137798,2.7029675763359595,1.2637267277430462,2.3375467336523195,1.1276168275603538,2.173706262669022,2.6508851657674875,0.9328263022063182,1.2517825476440754,2.2556013479744585,3.140568931173479,0.1852712749131633,2.0015698014529333,-0.7548352488644607,-0.7919792813306136,-0.7103946276856873,-0.5818116615949374,-0.8216107530178133,0.18989369334585715,1.560435307282747,1.8173830750103332,2.2926212592873014,0.9046060899084591,2.831906261651613,-0.890011764382889,2.9363390764536215,2.1603853570895386,1.441896505244222,3.1658314090891637,-0.7445170346833229,1.4017808667098475,-0.19422308105176755,-0.9331163225875435,1.2169473020177144,2.34164754712538,1.304366504756474,0.6278426518054457,2.8221461399203185,3.141149832898628,1.5678889225750303,2.914854835035778,2.110979165387612,2.1114247355514375,1.032250915290664,0.5013954447159117,2.949213075548365,0.7628441484260088,3.7288926461135725,-0.7974041946146042,-0.6929164196097839,2.437531275851816,-0.6386047706257905,2.284645788848949,1.6904512998341883,2.821678661073366,1.1909478141109304,2.5229623591444867,2.5095695756772165,2.4616754745099425,1.8393211583881557,2.827670547795102,2.3605785214299746,2.7599842703700035,0.8027263991239759,3.0083189765782343,0.5221059519515913,2.131317847082845,3.181457290664677,2.516952525996899,-0.13287165758680936,-0.8056991650923194,-0.8061118735757224
SIDM00326,3.245259185329338,-0.2912608475046395,1.4159492258886395,2.104584443388727,3.7499824531715142,2.97739761221169,2.290450450584711,1.0772038089666247,2.33958523526285,2.1157370922685725,3.0737271200559193,0.455901219874506,-0.6071764109621753,0.9438150365468784,1.4417487694009494,2.213791252105767,1.6801841153795818,2.4300264183718405,1.0931457012028858,2.537242062560984,3.00953651304975,-0.23467853264883887,1.1972363964065673,2.2836948124922642,3.4109137304264117,0.4982763947901938,2.6253991077191183,-0.5732146764876047,-0.7840582050799183,-0.8272320122603453,-0.7448085129687151,-0.9659373240625628,0.34339477244583483,1.6143243285666204,2.041166523607661,2.3551990613154703,1.486210203270905,3.0253378452032806,-0.9899770243517848,2.798891928499968,2.1845980980657775,1.2178628434061733,3.411399803761512,-0.8534802362271136,0.5951072341676379,-0.3511550873641844,-0.8671049136824709,1.1286746109986132,2.484898477636168,1.1370138496057687,0.7340753529914958,2.752960136529055,2.8592713297036148,1.9552967022667092,2.8254808918312033,2.560861948406624,2.380612750674525,1.1862991963399354,0.8272830890348194,2.9158123510359335,0.6059588773357777,3.688971445740003,-0.7733562440662579,-0.7722973688740975,2.755245053453367,-0.19589242253947267,1.9020098507026812,2.0842058112954875,2.4627410599016955,1.4104978327721345,2.5179592878898296,2.672366792341194,2.692768815168925,1.8825768760116581,3.0822374355483215,2.812570775820417,2.762094235875932,0.7114379384641581,3.1386648114643303,0.5492480263320587,2.5624281124487047,3.2968273793767966,2.9273804499924454,-0.8776651212503679,-0.8573723401304876,-0.9283311623148942
SIDM01093,3.050717850731255,-0.30497742724230165,2.0435418671007617,1.530230951680766,3.579292938891835,2.8550934704452304,2.5004764122140326,0.17660953175540595,2.319827767392228,2.297511087874341,3.158867005758247,-0.8744631804878309,-0.4806426737595896,1.4058803862807019,1.4665454579825052,2.4967666486410853,1.3365127377503787,2.285848758565297,0.8095734857068914,2.028210379396605,2.915268181346233,0.1975125035369349,1.770556919926831,2.4359499757045713,3.353155646223361,0.9413405009779252,2.716407546425216,-0.6673934782619863,-0.7425308977344244,-0.782565564637445,-0.7517481989348743,-0.9019126847317877,0.9031847084714463,1.3305665938588234,1.9681039801579643,2.4159857590861638,1.7560351464700992,3.0208792018914177,-0.9307586170717312,2.731048996433835,1.9763514157594935,1.1844622234496984,3.1638281698145057,-0.7239667085771351,1.0889815798174134,-0.5519892057670734,-0.8066216595694945,1.0475086315612878,2.3737973260266454,1.1908364855721159,0.7141442829603462,2.925970022421302,3.098616696469196,1.641812838513125,2.9104675171707837,2.1658893106180326,2.1429217869078516,0.8637643887590563,0.5242239418958173,2.761655370869553,0.9252154674922631,3.536858133734472,-0.7600431534994693,-0.8106604571855086,2.3998554626072472,-0.6027971791084036,2.4135132952920495,1.5576330304477584,2.5223646704183302,1.5469609342837307,2.2912402187838654,2.4388095078809724,2.270501549619219,1.691575985463093,3.1599725244881838,2.350559168542898,2.7530967400504363,0.6674754087965562,2.9258978061637126,0.42047684646706995,1.771833533797448,2.9873777678640736,2.866800556623733,-0.7785703545242034,-0.8165673482699611,-0.7917642185571554
SIDM01098,3.2200842465174104,-0.279301823892136,2.112066776637752,1.8270849141447412,3.866597220039428,3.220658879412777,2.211581705800933,2.6503434874808725,2.331871698725364,2.9606693077990056,3.102205151060783,-0.6801852779139576,-0.5997104202259512,1.2889783542453646,1.4821026560897643,2.72049742000834,1.2937715759226327,2.6473858534350634,0.710737297733203,2.846938344280469,2.6371061015527237,0.28486565182978874,1.3639569178295976,3.3241095307537,3.6137015310305927,0.5788477937844995,2.048742478663994,0.7576291460809399,-0.7951888838791891,-0.9280639937971675,-0.7888329779923653,-0.8702422233016007,0.38952043642097456,1.743813261624878,1.7030838401146557,2.7199001143789534,0.8525248322893977,3.0535999216065224,-0.9054678817949783,3.2170000935614795,2.274994635752828,1.2599334493788832,3.3694343694748308,-0.88282862025974,1.2787693158906261,-0.41301837184444934,-0.5666469017115348,1.6685831481269877,2.5427636482962934,0.8859654747630242,0.5135142703329901,2.72234083160403,3.3095703687262916,1.8817584595540762,3.1249243749338738,2.727354051564414,1.9742030430881705,1.1293989446731267,1.2517739222738073,2.17327178303118,0.48898480598300964,3.9969354503856587,-0.6140710963512638,-0.8183889177408047,3.1746213479037384,0.8132484988197531,2.5908411319789573,1.7900035713123579,2.705364272667606,1.4483960446707855,2.238134515565557,2.4616308216516116,2.8736567192732845,2.082306434872032,2.638432066723316,2.5352128549593362,3.022035172428174,0.9431142890300978,3.336191945095518,0.30813699118449306,2.4257989056999003,3.115841038844019,2.637620465681398,-0.4460177437989062,-0.9288289939623362,-0.9499581500466862
SIDM00424,3.0074403172614197,-0.4104223760972571,0.04553723345143963,2.1250049922329644,3.636706454335004,2.7605546955543074,2.5448019345542168,-0.7131685265158675,2.2961133296095224,2.3571575254549555,2.9415289639325666,-0.7950723188947652,-0.5712137208633681,1.0848198103979905,1.8587804260680267,2.5603252110445536,1.8425436871392835,2.0066126720886728,0.8842353759457934,2.430514627412234,3.0029856080015263,-0.30764558198517084,1.165177867634506,3.0150549513721647,3.3059894563356145,0.6018004365129911,1.9878557094895852,-0.6613421598696853,-0.7009000573810243,-0.852615339367623,-0.7806586293087125,-0.9203542002017037,0.779604727936917,1.9244158546194152,1.9764839729284944,2.083234650780544,0.6930362402283735,2.8649554727963715,-0.8300489357978542,2.558670542916918,2.2755527978123857,1.8580976241909124,3.016205442936191,-0.8689779241658845,0.7287155936827696,0.014469490542134802,-0.8307003834185359,1.6106296798777826,2.4528289221194695,1.0596711743214404,0.9992536752252201,2.7223263530224404,2.8484487232006246,1.8036639488186539,2.9670277367630273,2.5168038793289482,1.9695590306389212,0.9056698409339743,0.2614780707552368,2.629878531898625,0.1896240414153052,3.608620098209815,-0.7392234024622228,-0.7218264873698623,2.3307708294977334,-0.5617391056330185,2.2523646231724133,1.5511670635843813,2.5296035683271922,1.561196079101888,2.2766166930738367,2.375845421377817,2.188254114054179,1.9102726605842462,2.917681493056259,2.4953191379499575,2.4577392629893016,0.7373061532787225,3.0141233850525824,0.6186630382115988,2.420971533580859,3.235491594637061,2.5730404397180653,-0.7287755134249747,-0.8563892736405133,-0.7892574531269753
SIDM00973,2.923741986994281,-0.037465768422309025,1.0950571695166342,1.5897986525415517,3.392921604799015,3.1494829452863295,2.1178891063530885,-0.8836565190037393,2.2991709997323553,2.134693012428074,2.457244298509733,-0.9000054620172472,-0.6256711503015702,0.9242678633236513,1.3279137792835434,2.1614571256859283,1.5463109482948776,2.2482812813254753,1.0608913017483452,2.2075475544117102,2.5276745682178565,-0.3414772863578116,0.8841496298853573,2.27592146779644,2.926959968169502,0.2153670518474428,1.7844338693794368,-0.571171320763353,-0.6507238660504516,-0.8322849949203142,-0.8298200398810641,-0.89786361083667,-0.05359242513914193,1.781849335933195,1.7573853090363503,2.637789713124317,0.9649196414926177,2.855943502684489,-0.6518267094128907,3.1249646743349273,2.172387580375912,1.2974309286927654,3.237458678699766,-0.8873804652964207,1.5795879656613991,-0.5252031603731072,-0.8078644516886343,1.6627210849747505,2.2666356951067126,0.8929851351349652,0.9788035703192738,2.3611374306371267,3.062004064702725,1.6195696538580766,2.879189136346819,2.0236354580793443,1.8465411854016727,0.9639238176540099,1.2749284854547822,2.903852369027527,0.5859771282053926,3.4301502934647323,-0.7313694932971926,-0.8653823114652955,2.5443652970616166,1.394361589078021,1.0462188646334434,1.6979372342113286,3.072638563116267,1.641179098475644,2.143125019027798,2.5457414457395156,2.323476716231168,1.4697727377753718,2.510686119420463,2.5822791569464285,2.420521948514066,0.8136205066744856,3.155868450707382,0.21832890823199386,2.5327992685433474,3.040639598757939,2.8028329292905823,0.5733638458727591,-0.8345266733808582,-0.855210659623041
