,B3GNT4,B3GNT2,ST3GAL6,B4GALT1,B3GNT5,FUT9,FUT7,FUT6,FUT5,FUT3,FUT2,FUT1,GCNT2,B3GNT3,ABO,B4GALT3,B4GALT2,ST3GAL4,B4GALT4,ST3GAL3,B3GALT2,B3GALT1
SIDM00393,-0.40109148755123597,0.8904545964226744,-0.6504702945768411,-0.3763230187793392,1.0126406238601837,-0.5240731778213035,-0.8333963287365775,-0.8994493663453875,-0.6178502111524027,0.2999444623926488,-0.4615311292648659,-0.2727654840227657,-0.5241217237577527,0.5669885344263026,-0.7833709511259667,1.5061423431275556,0.23427202186505605,0.8662475547245825,-0.20859215809995132,-0.9161341819307071,-1.069879548048293,-0.9035963066105579
SIDM01174,-0.48411961197661596,0.7697719087395959,-0.0021348718190957235,-0.43380265723854405,-0.11739946438061152,-0.9423422571215839,-0.8149412613747019,-0.8806465883441446,-0.7478038998895872,-0.7361483238706724,-0.815281275620857,-0.6887152187188488,-0.7310338501576166,-0.7470011625757479,-0.8004274761917931,1.042943327310906,0.5051230208016764,-0.19245936475956923,0.1745165314635168,-0.7106105397103541,-1.0525282742158144,-0.8732688060984566
SIDM00530,-0.380111790593157,0.6960809934729361,-0.765322963158512,-0.4407634644630617,0.6675520535071753,-0.9582824989994243,-0.9122512453605804,-0.818171309626188,-0.72346299799966,-0.05126412144162381,0.2733165156188742,-0.20892827005499012,-0.593182735175308,1.023147368024327,-0.5753537849507623,1.1788383371212785,0.47578542543993846,0.6415300756484654,1.0215105507305875,-0.8300002241737886,-1.0109055350353158,-0.9131290868295953
SIDM01149,-0.5910685615512106,0.8993318726362819,-0.6690669853134374,-0.7445841568618626,-0.7862057803743475,-0.9369594179217118,-0.8786982071109884,-0.8338328796435738,-0.7223842324188642,-0.6375385141627941,-0.794722707650755,-0.6632505061132274,-0.5101886847780265,-0.7247078843183516,-0.6192835105051896,1.4655835557421704,1.3411150091049342,0.039479010589452,-0.23877189353394346,-0.65764879617835,-0.9354986272572167,-0.8403587592408048
SIDM00243,-0.3247944343533252,0.7098905690841011,-0.231958395808818,-0.5547720876790052,-0.19998752011331286,-0.945652458516844,-0.9478554494516583,-0.8091585819460824,-0.7509780480394362,-0.6454214773565626,-0.7461702663373388,-0.46279414825132453,0.30175657903678377,-0.8387757687980024,-0.8827791909140402,1.2981436860083868,0.48899145286869256,-0.3257200043382617,0.5290111774049842,-0.8802396275725092,-1.0606937770563578,-0.8420830750766817
SIDM00176,-0.4608752226036705,0.5432513334783575,-0.6357758640859746,-0.4170338365697194,-0.8221212816203926,-0.908132783200069,-0.8874234106256382,-0.8315181958092484,-0.6669875471943438,-0.6730349043239888,-0.8625732831485465,-0.7803011238691151,-0.07124632442106445,-0.7512032161774183,-0.6010575403512362,0.845156069197954,1.1348721128606427,-0.22295646643764816,0.5352247617181668,-0.804858382471648,-0.8188198640455674,-0.8925487226543843
SIDM00422,-0.5071173083991177,1.5925129410260839,-0.695024334972837,-0.03918708202501957,-0.8060186774276924,-0.8673850872860912,-0.8455677238327611,-0.7801630629833887,-0.6809924207229388,-0.5660218077385728,-0.9124732238307948,-0.5822481138999329,-0.1662259999439229,-0.7728721330149629,-0.580937955995519,1.4440878293940118,0.3488209743902063,-0.6853900325226076,0.06344291968148823,-0.8339188100315695,-1.0561295028254538,-0.9058360225080584
SIDM00532,-0.7902520658323273,0.2886079304870464,0.39859214393669984,-0.02661951355403279,-0.8870190389078513,-0.9358209463520738,-0.7784388403463323,-0.8835670772369502,-0.683813776715015,-0.7700949539174846,-0.7921593588413621,-0.7284383476031635,-0.7706808306763598,-0.8240522422530613,-0.7780985657929622,0.9231905402141649,1.2081052111644501,0.3444589976085366,0.3334574657843902,-0.5500471362313274,-0.9419337256393434,-0.9857855686593454
SIDM00077,-0.46244298510209497,0.5211765527487264,-0.49209540028765575,-0.35669790709801896,-0.17752802732379605,-0.8298849824117869,-0.795383639858805,-0.9034200307055937,-0.775366396008762,-0.7229613137126767,-0.8566893667811729,-0.6626037338079407,-0.7387724785235216,-0.8107739083271682,-0.8589506830055718,0.9109484525776981,0.9523620688814444,0.6316648557392543,0.42152565564228817,-0.554438011257191,-1.0199732880592736,-0.9000183879769453
SIDM00561,-0.1670199358648327,1.0439713390671779,0.8376447315587411,-0.17260522127478584,-0.7686203677410123,-0.9808491449921353,-0.8190632990149456,-0.7809369474821616,-0.6305089559453673,-0.6169938912470115,-0.8461029120843833,-0.692099333953379,0.11629764137405701,-0.8538312311494128,-0.7390331408655738,1.6430480250990074,-0.3775359964001041,-0.6092156115718483,0.2916823629139079,-0.7723160335577489,-1.012401405847451,-0.7996740979210119
SIDM00407,-0.5654126785739821,0.6838669072081618,-0.529201921474012,-0.5279531446460457,-0.8616773132278289,-0.8591966494597596,-0.9417974491972112,-0.7886856484989334,-0.5732690447323306,-0.7366950668600417,-0.768669445351654,-0.5108038812959949,-0.33163448920341193,-0.7575434248384568,-0.694618250677402,1.3487118399730462,0.38030363211248214,-0.5064586473871642,0.15986448668242353,-0.808348051921911,-0.89671078326064,-0.8909157934303386
SIDM00631,-0.2431891302533251,1.2337630619138718,-0.7287426036308916,-0.46291276428244854,-0.8596909528378025,-0.7561564729872413,-0.8056558139435396,-0.8597323635580123,-0.6801527741395292,-0.6179718146527753,-0.8370825211784998,-0.4735323612844649,-0.7115057440898157,-0.7950063170294749,-0.9583894396424469,0.772522674571111,0.559247772315431,0.6113476858237018,0.3412785065424863,-0.8663138173777878,-1.0302599059897208,-0.9084284160327885
SIDM00324,-0.5026184204010354,0.6254727553201627,0.7868697214014403,-0.6223320486408193,-0.3187767834841951,-0.8002094066162873,-0.9374880768593463,-0.8481935719763353,-0.7445009732054663,-0.7072760693648794,-0.8550971082920803,-0.606409869362558,-0.679283850593576,-0.841803819304966,-0.8645291735069196,1.378564918544871,1.169250458844389,-0.3171919710473809,-0.18119794344531392,-0.6254540985649004,-0.8042236843106059,-0.6974333628759918
SIDM00410,-0.7975673700091545,1.125950130423322,-0.32509198086146956,-0.5499351196347473,-0.7194670749992986,-0.8678855996344774,1.4410178031231595,-0.8486359330795741,-0.6873529320526397,-0.5849267374003491,-0.7239211046585606,-0.5337897682848252,-0.6947983986018113,-0.7750499712379053,-0.7307988922934802,1.2079520512887794,0.004611361817143452,-0.0002958051457325639,0.15011189950386622,-0.7461345282842027,-0.9436521662121208,-0.8824364837525903
SIDM00483,-0.5050365470550783,1.339778749154771,-0.2903964218694042,-0.42833892749342306,0.8496113907598483,-0.9988961102296735,-0.9597271048708987,-0.8732136282605031,-0.8353849255955579,-0.18507926744347278,-0.7603069094838631,-0.5075023224825626,-0.46993562434451275,0.6088044122707299,-0.7493574428230115,1.2715643241423737,0.7311569468725374,0.27177508396992206,1.5303451584845578,-0.8325613155125492,-1.015870020807428,-0.9078213155868622
SIDM01187,0.6721350186950336,1.198026158000073,-0.6369840797223658,-0.4321287853377838,-0.2821855322900975,-0.8671677870221638,-0.781590713328552,-0.7247782172926507,-0.6927556739275231,-0.5305016370028316,-0.5668888107625173,-0.39705858497302066,-0.2799797415693543,0.8881122067021254,-0.7432812378422893,1.3074850995703207,1.0064946971948476,1.0533098844937667,0.977730843796883,-0.7746498624505538,-1.0378873514914633,-0.9033654325480962
SIDM00216,0.853476143218599,1.2390089442930936,-0.42845430148265573,-0.532815329123408,-0.6152321874229029,-0.9362505148156385,-0.7846712538110123,0.1723761477048952,-0.7353020946588653,1.4415432735584393,-0.40783400521968943,-0.48890186936588786,-0.6630464224777483,-0.7039745271931402,-0.7394609217135012,1.4630645218007308,0.9358162669367859,1.3624485917728062,0.8274786442081415,-0.7417270264413491,-1.0225949800534957,-0.7454034670937894
SIDM00199,-0.769639660981489,0.4889324539814341,0.6013061566135324,-0.4155303041402755,-0.3301858729213767,-0.8668677512060274,-0.7813230490218904,-0.8548294771866957,-0.6843587550813497,-0.6990839476800821,-0.8485034340004325,-0.2725569390804753,-0.4210340171826118,-0.7851152151908946,-0.712701001831194,0.940739371638288,0.7067311994807194,-0.07033658716830704,0.6090935430273701,-0.6423312584719604,-0.9737558587435082,-0.8863726501202055
SIDM00234,-0.2829081307311009,0.36088145302653396,1.5178943207994096,-0.5539393572052296,-0.9356909464604843,-1.014547290059782,-0.7447977099816415,-0.8290659093941093,-0.5714349242135186,-0.609366113509872,-0.6355896489630588,-0.6017273651997209,0.3272879695713957,0.3224815399864793,-0.865737318551076,1.4394560755690002,0.7521700618295559,0.06629322092580582,0.6455925855644271,-0.6856536098310646,-0.9384941560562214,-0.9007955040872775
SIDM01019,-0.430498029614298,1.6999194125607866,-0.6796819231463039,-0.5548295379149607,-0.8290447677633621,-0.93108604167301,-0.7245880249022527,-0.7603122815272223,-0.6764296992859016,-0.6470059748304531,-0.7700696302289949,-0.3649665562810347,-0.5161490133604338,-0.7468605424584359,-0.7152517681017928,1.4439668796108711,0.6181266874652013,-0.45420735067955154,-0.13588186262512078,-0.6313380707178571,-1.068293284308869,-0.8598746134871036
SIDM01114,-0.5338340942634496,0.6762120868660422,-0.5287040677207536,-0.5108300945935118,-0.7927592542067124,-0.8939972751469702,-0.759143522884567,-0.8381781607412703,-0.8191573297362799,-0.7067473847717491,-0.8629388341605383,-0.5890564368485081,-0.7388410408681009,-0.77365366590405,-0.7918154598677837,1.2899351658901388,0.9154469869060989,0.08284289968794165,-0.1436959866733129,-0.6742319418236691,-1.078584393057874,-0.8960130428925652
SIDM00584,-0.6104618649301133,0.4529367490257651,-0.35383985055988737,-0.45433906178089445,-0.7624065677802732,-0.7814664952380768,-0.839748876330291,-0.8238875538712568,-0.7687678876382146,-0.6304517971335344,-0.7845469047166553,-0.7508672367908633,-0.7471712747541067,-0.6947581747209522,-0.7244835663039845,1.0555766306655465,1.3528734490213747,-0.06994033106932583,0.6974641407009128,-0.558178940204616,-1.0685412327550232,-0.8985440804187635
SIDM00043,-0.4153474862561752,1.555572911252874,-0.7948511805734244,-0.43448240755482825,0.13799657267211857,-0.9354638706489969,-0.9069968038939843,-0.8526659171092856,-0.8706926102806053,-0.2877098291879182,-0.6948914137772586,-0.37941457426071795,-0.7149420407739057,0.16780701191464384,-0.7641273505488347,0.9449119419767694,0.6988753349719594,0.191705512593779,0.6318505164876534,-0.7751917557568879,-1.0097082636184338,-0.921074978717645
SIDM00498,-0.03993872472097271,1.6188495851604945,-0.8008407913963963,-0.4084468936736969,-0.24392937167391135,-0.9022876814368589,-0.8919478395961046,-0.7589807568091163,-0.8452514668338375,-0.20304734054578244,-0.32214930988023194,-0.25775085091879885,-0.6053828575796247,-0.3841143279497792,-0.7903716051761986,0.8993925917570575,0.530290013435791,0.8224652271047319,0.6392890713361844,-0.8024572108841231,-1.0406958073944996,-0.9171703130573726
SIDM00406,-0.6258781103809723,0.8313405493510321,-0.8088226626968302,-0.6291543452097096,-0.9344435348354542,-0.9180723860573692,-0.7792105161333063,-0.8385352395455891,-0.6055620710012182,-0.6600170594708861,-0.8022867074248847,-0.655027127219342,-0.43145819834997234,-0.7359318404985259,-0.8476646467969815,1.145628605557695,-0.05123389068472195,-0.6525068578287735,0.24143876668964448,-0.7405445168801081,-1.028743282322216,-0.8700054952219957
SIDM00193,-0.14602951306348366,1.2143028480965674,-0.7955932976761565,-0.6000718121378049,-0.4200631554119658,-0.8810810374739559,-0.7258744343104865,0.23425328222065286,-0.8110266405061674,0.3968022030088544,0.8972652252130213,-0.40214925918861294,-0.6900406411405366,-0.271541587654479,-0.7624381740291578,1.0829525102905369,0.39844746691524674,-0.1257724314781546,0.17300482418047242,-0.8249391747171446,-0.9766757831312043,-0.8855633576105063
SIDM00045,-0.4404679363064874,1.2236628739779338,-0.8416417190212938,-0.49868595808236077,0.009817115845838833,-0.8800273778006029,-0.9442740027755593,0.3092366140423795,-0.7211260858015683,0.7684744461654601,-0.06470140296044745,-0.07351486817297333,-0.7269593052655009,0.74451293347747,-0.7367561110220697,1.434067580798123,0.5618125549993752,0.7836082547320063,0.571281482843076,-0.8078476352687052,-1.0128508072067275,-0.7221562314111473
SIDM00655,-0.41314422658255295,1.4776778203149301,-0.6787352284198142,-0.6376760808496795,-0.4565076361270623,-0.8804148149022261,-0.8232947655176501,-0.8014081719893141,-0.813393698361493,-0.7190869926933372,-0.8377419287466191,-0.2576692602212245,0.3779157197448594,-0.8398019762576304,-0.7887105384446507,1.2028344838083467,0.9104454137961324,-0.5808231886989151,0.7290154551510067,-0.7536117567749177,-1.0375088042494869,-0.8730850717859062
SIDM00214,-0.29101071011756124,1.203726765707217,-0.8089265328267673,-0.5436369873010648,-0.6226988639027553,-0.7387089011104738,-0.8549095462162282,-0.7730782000446946,-0.6360210436716404,0.7724520435623545,0.5845676675715334,-0.5750984279118256,-0.7069722852160627,-0.4386226261684693,-0.7794361564320914,1.6565080216028087,0.9675536595574947,-0.18826093185417192,0.5704090008164545,-0.8117065008639263,-0.9654580986253986,-0.9387996247419977
SIDM01007,-0.5500804578561354,0.6975459274951288,-0.664747559865278,-0.6415089866495043,-0.757759864971487,-1.1007348582412009,-1.0123768347227544,-0.7656348582350729,-0.6711480292929906,-0.6559307531318194,-0.7310552501109445,-0.565725973422029,-0.771133852105978,-0.6877245559934905,-0.6799252306560483,1.0098612839972527,-0.02099587276215781,-0.13684683142886706,-0.3319658383185416,-0.49837193096968246,-0.9525938082748011,-0.8017230032620352
SIDM00262,-0.45074482723178627,0.25818571159748305,-0.8233232040208264,-0.6129117379228515,-0.23059809232332773,-0.8589839600836647,-0.7973110123444812,-0.8528918754552293,-0.644747559612994,-0.6490128044978078,-0.7909787222682987,-0.5541075339197621,-0.6196133683653482,-0.7753565775440002,-0.6266675479672044,1.3398439367217068,0.8030280022666842,-0.24608526079954243,0.24702994420137633,-0.6723750521172078,-1.1212151952120324,-0.9206289105399971
SIDM00591,0.06818331420954937,0.5664557914762414,-0.5145826443511685,-0.5011760554822554,0.8305506347172515,-0.919638027817512,-0.8323982971527406,-0.8292020341729889,-0.6734509039969676,-0.7119441738903309,-0.7416317952787521,-0.34589663180069047,-0.6891970675525856,-0.8139050733434394,-0.8575334775136136,1.4424000798002006,1.1051383617334307,-0.06837200111884972,0.8327668824237383,-0.779112651415687,-0.9887092739000203,-0.9147166060409608
SIDM01197,-0.6469497078991069,1.0714119299692886,-0.7121926947248779,-0.28130794886880134,0.4043634368836331,-0.7927299482531359,-0.7519468864526202,-0.6140681743839731,-0.6775975805659922,0.41391194328405573,0.6596011044530863,-0.20142631680469045,-0.7331382068525757,0.4927627700676783,-0.3595430295200876,1.6083930001161644,0.39639801886822995,-0.11208094062165162,0.8067117788856807,-0.8390329010505396,-1.106894215709724,-1.038022331471742
SIDM00905,-0.5671085474480797,0.7660713044507587,-0.7274577924924289,-0.28936647268800453,0.07077422209772753,-0.9754446855872362,-0.8710275673758688,-0.8596782288327663,-0.6878515018779481,-0.0053852502711016345,0.21268291890497676,-0.4266616627079048,0.09706655330789729,0.15832723379750724,-0.5760570086756874,1.1679634607172915,0.5570922489555468,0.21357671818779045,1.4149550921179366,-0.8429303002645105,-1.0313257998583767,-0.8806621110815432
SIDM00180,-0.6302562710662907,0.8305533591272862,-0.5773638588145815,-0.41264326750287667,-0.3923546229269213,-1.002199275163318,-0.7724518664000557,-0.8776924810699169,-0.7036238826003821,-0.7233927837809327,-0.9202475494701523,-0.652574526348441,-0.2723543922392217,-0.4880010130782131,-0.8972543984824314,1.0186738772211499,0.42000300724991485,0.9340361088479913,0.45780264064179554,-0.7863197872478691,-1.1158049504508987,-0.8201298741061702
SIDM00323,-0.5744756634579804,2.047500903566082,-0.6532459033733593,-0.5392823655067548,-0.8779157137149267,-0.7822364228702388,-0.7974112533964137,-0.8542687509042728,-0.6114052826295306,-0.49424912411850996,-0.8095864043394817,-0.6553061427970006,-0.6754505680617783,-0.8151075709146571,-0.8375761831784833,1.322358467118252,-0.22426024706264633,-0.4315078746267025,0.5657801484338483,-0.7312629394912826,-0.9456512571883988,-0.7786429918383038
SIDM00113,-0.25592680320596706,0.6554035164788505,-0.608123254767392,-0.5341514970228167,-0.3179125278995997,-0.7821289284139636,-0.862271737622787,-0.9108871965007607,-0.5448826417768211,-0.7315647567145968,-0.7946717985692969,-0.6181433112806506,-0.36764504107748947,-0.6973249707117973,-0.8689574601376383,1.3636400334278267,1.2395677521588058,-0.4289018567609654,0.03559583885787974,-0.6110977178999459,-1.0821534164415567,-0.8454126556701917
SIDM00551,-0.5540320798756919,1.1564897588406227,-0.5723918052349302,-0.4690429945818312,1.0820043254007778,-0.7338746902973645,-0.8772088691565051,-0.8118831129508557,-0.6426521888908204,-0.5667253833843948,-0.29050210512325686,-0.35749252547590304,-0.6531848241820593,-0.7707164069305752,-0.8739271269018728,1.3961645728582797,0.8186451660260381,-0.2086388058666469,0.22171031467386645,-0.7868788957691936,-1.0521381471219655,-0.914940826010714
SIDM00958,-0.5826309369305053,0.9752874350459774,-0.44873041193701385,-0.6676105327481566,-0.8086837407838322,-0.8161781208045539,-0.9306588161006155,-0.8690110262895294,-0.7460482101778533,-0.667111966113414,-0.7807580550925737,-0.657505797730169,-0.6720600044374383,-0.7859483369570264,-0.799983077880977,1.1648410686570407,0.25698033655315233,-0.531873899863846,0.1468712129829069,-0.7554882516384708,-0.9908989176079716,-0.7900116459721546
SIDM00659,-0.602479955084611,0.5586076010506776,-0.4747991541793472,-0.3933680335763974,-0.7114360403653976,-0.8127031698359105,-0.8575517327849378,-0.7790532999304566,-0.6941308110547103,-0.6481008984965289,-0.7597117547246844,-0.7031308825503934,-0.4344558261739368,-0.8090959908182307,-0.6930726724417058,1.1860316487171965,1.0495906434368267,0.0014246772980889778,0.6470091282815931,-0.696684207651767,-0.9006362936218691,-0.9274981671690113
SIDM01168,-0.5232593348892927,1.4662043118818506,-0.8272065383062511,-0.42890412508600356,0.31572633814364864,-0.8777322972212741,-0.8824819674970638,-0.6301982247754789,-0.5384413868705857,-0.45395123936655674,-0.6127659184911689,-0.1359886146435563,-0.7718354080022295,-0.17573360421323547,-0.7047260670064887,1.1942228357617564,0.5350077495850414,-0.15673980573451232,0.5901081130186775,-0.751895031473971,-1.0287336976985406,-0.8547721439471332
SIDM00968,-0.5978200355652755,0.6840957557745632,-0.16342790722976758,-0.5390369644436196,0.20925302556564243,-0.8088724374183189,-0.9063757795492577,-0.7526103407328439,-0.7274037139577861,-0.6450536684976178,-0.7648537268580144,-0.6640379202537464,-0.05329458225119247,-0.8208041275649129,-0.5424251430299755,1.2281759159311911,1.0409873588036098,-0.28125544857017293,0.2662158684124296,-0.7055020836054972,-1.0185703846228864,-0.8522016361718683
SIDM00250,-0.63675529622929,1.067329261355669,-0.6018046349893236,-0.1980624214171827,0.16447876842127102,-0.7592939303202291,-0.8278097541514026,-0.7534633430798098,-0.8288457152992001,0.03240907076230504,-0.8749454532333416,-0.38253605432020793,-0.6742780205546223,0.37605137647031617,-0.8881981682779945,1.4154000994122384,0.6735135296133627,0.5654858839890775,0.7043604792421198,-0.8481454814112662,-1.0165951066580636,-0.9497600593640927
SIDM00252,-0.557032012642015,1.1355315282698466,-0.701831590886882,-0.40168526958876405,-0.017396579721023007,-0.7886470455640427,-0.9542059065433696,-0.8425477658385482,-0.5912863377142472,-0.4352345110145646,-0.3263779221175777,-0.49936052826376076,-0.024117385003501347,0.04314242241726095,-0.8075776980361679,1.2504408773031934,0.6943503642594586,0.8247976913209192,0.5986033961717871,-0.8471539198293531,-1.0294497484434917,-0.9367764013667039
SIDM00242,-0.6118909867572756,0.6814544258886802,-0.6121353297400639,-0.5163210329439692,-0.8636962575465316,-0.9340644654413529,-0.9002108430977003,-0.840559244511324,-0.786639844945251,-0.730483218804218,-0.8587157172869229,-0.5867350110262199,-0.7268187909038742,-0.7693536448406103,-0.8349252987529031,1.8885757845277373,0.6645753095113361,0.6702469206195496,0.2713594331955001,-0.6755844246362361,-1.0350504714119564,-0.8458506183515715
SIDM00438,-0.5679055954539176,1.4424132945063097,-0.6274813030221703,-0.5722847964413466,-0.6120390930178087,-0.6914122238498904,-0.648513456688867,-0.7412541949150188,-0.742608520735034,-0.5117586040980472,-0.7176386736571213,-0.5877490782518379,-0.48740886055031757,-0.6596579850204809,-0.8368699443745778,1.7628019081195192,0.7161597917661285,-0.46036267329848257,0.029486894923079786,-0.7236267136942031,-1.0162535007692606,-0.8101586650679693
SIDM00231,-0.3550195661920153,0.4017907734437996,-0.7611621026887634,-0.46230236307061273,0.38197082047456593,-0.8673440012376457,-0.8998077973026619,-0.8089429914374128,-0.6865767979868971,-0.747185658010827,-0.7940879510776703,-0.657324664259829,-0.09828580230743691,-0.7588813035899713,-0.6992585475931503,1.2285287071002913,0.9849101681763481,-0.15649960929226953,-0.06452114784397373,-0.6664130209449727,-0.9342027085129793,-0.8286424341238726
SIDM01011,-0.563901086647242,1.1159644734656329,-0.7088604279159715,-0.4864388381282597,-0.6202462509241164,-0.8203742821002634,-0.8262638719031548,-0.8035011657850322,-0.7459221598297426,-0.6057624214452663,-0.7643656167093249,-0.5719561940949358,-0.34557003331914254,-0.7237908252128837,-0.6918887666314099,1.4201373661591765,-0.30473698833351115,-0.4989898462501206,0.26112270958904166,-0.7622261443182354,-1.0252538160243834,-0.8378339875939187
SIDM00182,-0.06865080425932515,0.6352693068247207,-0.755685701121113,-0.37311553188603747,-0.13952653963675654,-0.8154631662093222,-0.9969353897244442,-0.7493517206279554,-0.5966754264599314,-0.6407810295150284,-0.7844625438556979,-0.6018563036413014,-0.6415526821369447,-0.790738161164907,-0.7524025981532629,0.9848398939956116,0.951883088733554,-0.032465578859307204,0.44678790593095746,-0.7312186016571584,-0.9820228046827495,-0.8632246538380302
SIDM00969,-0.29051058953417547,0.6750688003249127,-0.3802569403850562,-0.6513412959761704,0.41339985862917406,-0.9283399919507019,-0.8433819402840446,-0.8626850779980856,-0.7203377406823519,-0.6832852280206424,-0.8173018556637459,-0.5351350353182835,-0.60449538129894,-0.758225426657312,-0.8663588208025164,1.0296751166120595,0.8351801111463323,-0.23366401642032641,0.18545977958559245,-0.6751566309575047,-1.0808274454150304,-0.824194508530253
SIDM01120,-0.6563862920754766,0.8998873415060183,-0.6903106256352726,-0.6775470665216398,-0.6313811926904509,-0.8087341773405801,-0.8976731303490461,-0.8195706190887476,-0.7708017171761427,-0.7352082811029801,-0.79838169187252,-0.6194430773050688,-0.5981025320575997,-0.8080110526819606,-0.8604258399707546,1.3118559284153666,1.0823057176186082,-0.212813396100338,-0.006970764366088749,-0.5399082781133733,-0.9584909659638943,-0.9046047942617408
SIDM00317,-0.3085254088811874,0.8107037183804225,-0.4688611198713136,-0.4467318797211096,-0.1851152408793722,-0.8834627194705547,-0.6984628040496857,-0.8220415748313163,-0.7534273886525812,-0.724943192512753,-0.7904684333634511,-0.6813083771785122,-0.5538415172941704,-0.8273160996304331,-0.7952961131800377,0.7946050542745001,1.1751583765629472,-0.13942830301529052,0.8341212911824889,-0.6901128290076697,-0.9092134877557514,-0.9403441133254697
SIDM00719,-0.6946148998806918,0.45515135625125674,-0.7308099229695669,-0.586035773542013,1.3521905108897692,-0.8149208701254325,-0.9906666654767023,-0.8472507036076097,-0.5350520027050027,-0.7156517693316046,-0.8447975373247715,-0.4959612004703016,-0.6522031216136693,-0.7637666047627599,-0.855693033128909,1.3773606808906251,0.8933185650894538,0.2004633109929292,0.10914696802588904,-0.5467004865328401,-0.7916994868783848,-0.7724213116584475
SIDM01041,-0.27410062415007236,0.6675021139901136,-0.672159338178646,-0.4645927872101634,-0.12417044470643165,-0.8729852773470288,-0.8310461751695372,-0.8355831138308327,-0.6323647724679582,-0.6385781353517906,-0.7469267805235748,-0.6669094517404839,-0.586028276387878,-0.7647161820733883,-0.7864708495705095,0.9645888306964798,0.9478510152105938,-0.13255904731831447,0.4504712916125335,-0.7169530048955427,-1.0521117821266786,-0.7897268038734035
SIDM00668,-0.7751089091760117,1.495985408995392,0.6280888434392305,-0.5941104181914534,-0.7724968705228495,-0.8985360763254088,-0.5324626035560613,-0.8259971227082515,-0.6938588258863084,-0.7218553839735223,-0.793379790462382,-0.7166397921195373,-0.5861186013979713,-0.716735051631518,-0.7883190151084937,0.9923482739695141,0.48486059257344677,-0.528105213089369,-0.21729481773027232,-0.6568629392943203,-1.1149997438701233,-0.8139332569082952
SIDM00056,-0.690516492770153,0.06651210904203562,-0.2036695117101,-0.5499992260894019,-0.1380771636331054,-0.8905991171548527,-0.9024303413842457,-0.8077211652775566,-0.722685778164449,-0.7180666935950716,-0.8178369166278494,-0.6414522930615421,-0.69905712629795,-0.8534738247453871,-0.9651088831973601,1.224666208675483,0.8387638376212537,-0.5883016796544218,0.10644967867958677,-0.5631796339579122,-1.0174359388591303,-0.9493179276271114
SIDM00181,-0.7010973396681685,0.40017203721236144,-0.5261276228447106,-0.30599178729172827,-0.6554704373063022,-0.8659644233169541,-0.902564785288678,-0.803014525084003,-0.6727888955345251,-0.7645308868562094,-0.7967650611600097,-0.697541981542123,-0.707949440446555,-0.8447634029245071,-0.6575243974245049,1.6221827297184042,0.9324908770690751,0.015327019433850769,0.8452882205662786,-0.6081067234648925,-1.0904861980417,-0.8966380979162573
SIDM01073,-0.6597522835590443,1.5681543737078658,-0.8093193607043101,-0.4546881004772215,-0.8814137414325707,-0.9493028578336193,-0.8327768250658748,-0.7470870941081417,-0.5111386514472239,-0.5868960750681256,-0.7560104039346778,-0.6138610743508711,-0.4659835093965528,-0.8266269942296045,-0.8407481474411874,1.1087396385646622,0.649963660284268,-0.619444346768361,-0.0319406591345279,-0.7583948994679871,-0.9672616097231845,-0.8439888251996885
SIDM00504,-0.17684614579588612,0.44964609511734527,-0.5607790057825752,-0.5167073171547816,-0.7380021690361739,-0.9201962191275319,-0.8552112231756398,-0.8801242762056213,-0.8441644070402093,-0.7788130300871703,-0.8547189375611167,-0.7413822965430436,-0.6837472701038955,-0.8713645426970957,-0.9345204211981212,1.198674068912805,1.375817032677983,-0.527842895859564,0.4865983890034268,-0.6073037042988187,-1.0969800221994301,-0.8650826383210171
SIDM00472,-0.44979990478645643,0.9570925117183721,-0.5695310277201042,-0.3244970565966417,0.35692487879016305,-0.8794888039420404,-0.9529294010190513,-0.8409454401349729,-0.6402016737959183,-0.478936654457306,-0.8177211383287455,-0.44104734826289677,-0.6752025471841222,-0.6514767546935328,-0.6989639134478384,1.1708288367243882,0.9388113831437367,-0.3769290222716678,0.9117884682510794,-0.8450250004113189,-1.027886977767766,-0.8659469424811912
SIDM00042,-0.3299773272104423,1.3557540901980143,-0.5705388717978537,-0.5007041130840312,0.33788916664741725,-0.9222602754465593,-0.930239034803996,-0.8075396616907982,-0.8074137006062015,0.8040493982662262,-0.6179663423921231,-0.20758441537914119,-0.14671295818360833,0.8454821454191134,-0.8277711571695248,1.5275049742509827,0.3748101614630748,0.06210896826715929,0.4384277357819584,-0.8573008993239023,-1.0282107666830436,-0.9157388080166036
