,CALM2,CALM1,TYR,CREB3L1,FZD1,FZD4,FZD6,FZD7,LEF1,CREBBP,CREB3,FZD8,FZD9,POMC,WNT9B,WNT9A,CREB1,WNT2B,WNT11,EDN1,WNT10B,NRAS,EDNRB,KRAS,PRKX,GNAI1,GNAI2,CALML5,ADCY3,ADCY2,ADCY1,CREB3L3,WNT5B,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,GNAS,GNAI3,WNT16,GNAO1,CALML3,DCT,CALM3,PLCB2,ADCY8,ADCY9,PLCB1,ADCY6,ADCY7,PRKCB,RAF1,PLCB3,PRKCA,PLCB4,ADCY5,CREB3L4,ASIP,KITLG,PRKCG,WNT3A,DVL2,MAP2K2,MAP2K1,KIT,FZD3,DVL1,ADCY4,TYRP1,WNT4,WNT10A,MAPK3,TCF7,MAPK1,TCF7L2,HRAS,WNT1,EP300,GSK3B,WNT7A,WNT7B,WNT8A,WNT8B,WNT2,WNT3,WNT5A,CTNNB1,WNT6,FZD10,CREB3L2,FZD5,TCF7L1,MITF,FZD2,CALML6
SIDM00145,3.2484125271199966,2.059568503132602,-0.6060469211848678,-0.7903984339937422,-0.6045380460788282,-0.7443258706078559,1.191618402661345,-0.4599183942208662,2.47209901749644,0.3536646607218624,1.2249433000689125,-0.6080401021178186,-0.8253721351158165,-0.8310423385745563,-0.6764295959570751,-0.6242989752588438,1.017114948601573,-0.6063845973871611,-0.8610308442628177,-0.8091200873389758,-0.6629309032296349,1.672214374756436,-0.9022111980067322,1.0648285922054845,0.39227563958102474,-0.7961978303389683,1.3781038328770465,-0.9293734124548146,0.9808291834386813,-0.8576717516356125,-0.6247788872056037,-0.6614848282176119,-0.5695281866232957,-0.7796157189479399,-0.7780439751344418,-0.6015916945151976,0.1418197232507541,-0.5684254203298734,1.776991730130318,0.4627747086694522,-0.6495473508099362,3.4169141277898234,1.7757786665704982,-0.8754279722543744,-0.7465345479370723,-0.7064085352810563,-0.8222738744288248,0.482130048559393,-0.627623962435295,-0.8206836848040623,-0.7467836974426472,-0.748254959035045,-0.4255949517936327,-0.45062117887926856,1.6856741157332542,1.222340555226881,-0.46872514738295123,0.19120349049199792,-0.7317293915841743,-0.7314606248484624,0.725683125441522,-0.6984803727781826,-0.7616076097482326,-0.6709376525853369,-0.8026790707272009,0.21185728118864403,1.2169315484563663,1.5487298119161192,-0.7696921060770221,-0.7185729486500783,1.0279338864191385,-0.4718691081128623,-0.7831430641173809,-0.7765068704822345,-0.6552564534513637,0.198899834687351,1.5740275077711043,0.8420866888486146,-0.674881210502105,0.9016517836569579,-0.7929391764620882,0.45480756485532386,1.7522423367094424,-0.8931146547290508,-0.7706813137376175,-0.8927582648958643,-0.7620697180991945,-0.809424120653942,-0.471927045214674,-0.7647226344502754,1.1800816725386805,-0.5507445323165028,-0.8187857781338201,-0.6824052958471384,-0.6266909134030503,-0.7217709232405424,-0.6898445315833786,0.8489783459768961,-0.5851426653141683
SIDM00975,3.129362726859461,2.340336622358086,-0.8212044603916171,-0.8540305895681933,1.021815083247719,-0.6749981053380689,1.8074879653674598,1.5471023944143163,0.8753411607403189,0.5019678176432345,1.3072653233323213,0.5336577327693732,-0.06638601905111016,-0.86118739643132,-0.751945091523578,-0.833771308538638,0.8241238041982663,-0.5882076869068501,-0.8479601663489361,-0.37452762758321523,-0.5340547310100197,0.8882524665012252,2.392883814953916,0.29518046591921054,0.07646761142610838,0.9253252016907658,1.3591174687814092,-0.9871934812636758,1.6489401276822442,-0.8518171767613291,-0.38893296039767195,-0.7412670996496142,-0.5735496079459698,-0.8329993326163483,-0.8072115460335424,0.27964217547652076,-0.24383180620588052,-0.7129513268345374,0.9650171131741886,0.1302684342860775,-0.6968705428307354,3.2951429271804646,1.131610739800316,-0.9159431281376603,-0.7386436691908645,-0.8273160549530263,-0.7889191797815417,-0.04157415169854861,-0.8686834521075305,-0.8236775002312429,-0.029373566676092516,-0.01333382433303948,-0.10262722298834533,-0.8113685880615402,-0.8739983041862079,0.667914827045068,-0.5966686612462296,-0.32392437983241906,-0.14793559011198965,-0.8252460378019155,0.49371815865925606,-0.9397293275674994,-0.7742566487713843,-0.789374904291184,-0.8929430045600135,-0.04736118893884353,1.4548694000788078,1.3397936473136476,-0.843265800664979,-0.4589418581068976,1.0905342555970274,-0.849483717587389,-0.7782886718812038,-0.8495883897122926,-0.8025918064334104,0.4109762991444716,-0.7197940667777417,0.44080813700183863,0.1519104934158879,0.8847497287134882,-0.8842482727558801,0.9094408669875079,1.4701088340327952,-0.9165047899801205,-0.7990749704348022,-0.9272636044663889,-0.8871956293557058,-0.8479838537256172,-0.5010415703225056,-0.06736133250983078,1.76194921326743,-0.6785022451939124,-0.8930367176143301,-0.5331798044213943,-0.6561090187036037,-0.44098808964086766,0.516272273559254,0.8448215981419621,-0.7730801804966649
SIDM00971,3.2261296317526154,2.7572442938966226,-0.6584872581996449,-0.3722078096661438,-0.28966128348426656,-0.5551612177312725,1.0599497108500773,-0.2352463413652135,-0.8012791676359653,0.44159368316156494,1.5678119463411806,0.060448741437625964,-0.6793848180489906,-0.8280915687944072,-0.7996511405370734,-0.44263154012403655,0.6960604541651026,-0.7087456489753117,-0.8492197691968455,1.413802371874384,-0.11280447767002565,0.5879591046234587,-0.9691659455022296,0.6262191641240401,-0.03413416628771919,-0.708429433768248,0.5320836676844437,0.5570281780403521,0.40320327109110743,-0.7238936553874371,-0.4081204798339966,-0.8319040979143365,-0.4904637536447784,-0.7831794047142993,-0.7901857713935799,0.7919229919764568,0.021138255013878657,-0.6853433771426419,1.0579311655622283,-0.3437844388770699,-0.7179053551326012,3.2579373318013727,1.861334328429679,-0.8614713584655415,-0.7793564400386002,-0.7719365173597221,-0.9086614376684274,0.445141577202975,-0.8031533961544333,-0.6240582483855603,-0.2763384912181165,-0.8647289391864484,0.607650295111247,-0.6210047849694605,-0.7665817669542061,0.9840994762213562,-0.10071691408741587,-0.5556711935109165,1.041824912312743,-0.7931108985888571,2.3438121600054846,-0.6223652400654035,-0.305548668381555,-0.6625119962219561,-0.7745504703767785,-0.20438577067638092,1.004694247177376,1.3377841714965912,-0.9369884400254722,-0.5946130946725288,1.0065650532744788,-0.8338686154806422,-0.8438626914545534,-0.3487934966115289,-0.6734432126826563,0.44753992891748423,-0.7567991872234445,0.5972136651532114,-0.6186430438859213,1.1963822563824231,-0.887249821637992,0.7150649018786864,1.616262466974039,-0.8030256862390792,-0.630356799819834,-0.833640656991316,-0.6495582188750301,-0.8550546634314844,-0.5311306969517808,-0.674424423711784,1.4927581215940993,-0.5925301274015492,-0.8142072483488743,-0.6823449474633067,-0.5746432470944659,-0.45121493393410395,0.5985315892526366,-0.057935020137782914,-0.3936018921219333
SIDM00251,3.082612662628274,2.8770119192377552,-0.7485771834614563,-0.8330963862960242,-0.8053112263419948,-0.5330759493525934,-0.6928671218165556,-0.566091016950955,-0.8074385963963618,0.423130643167436,0.680704241179093,-0.20326847487221078,-0.8490628871726675,-0.8249773348797114,-0.6765388664559469,-0.7327156847990354,0.5276115860997442,-0.690765590945562,-0.12096591860273828,-0.7249429592463119,0.027099756184008013,1.1526039054739925,-0.9314076242175003,1.0127039039978598,0.1914279323478265,-0.12472537605459866,0.40179376531376254,-0.8438646710242705,-0.143070289532176,-0.8293199853921746,-0.7573039742404317,-0.778846823025197,-0.5930783754155492,-0.8291729122813268,-0.8449463243041485,0.4614144589409414,0.12629565115528354,-0.6706223512583314,1.095581860952255,-0.7860825150219598,-0.7028556683000666,3.083728411122655,1.6717396504613586,-0.9286702241376957,-0.7466512400964453,-0.7485771834614563,-0.8344093328880573,0.35118506383309095,-0.7778794735358314,-0.7020837972628153,-0.47354034244234283,-0.5906077894712709,0.12760003406562812,-0.3624064080890883,-0.7941021762651687,0.9209985474723127,0.5670800905155529,-0.555218764242211,0.5938725538818507,-0.7485909015817063,0.6284819540241794,-0.706058339124232,-0.27394555032195606,-0.6649650211903637,-0.8223337053993246,0.3221089256110211,0.9968949270307409,1.7210473298567899,-0.8655521670939876,0.16548085272417784,1.5913931922709192,-0.49115392268071284,-0.818694760067904,-0.8307917036182568,-0.6274149307077096,0.2803783522797874,-0.5020898048948089,0.6747884116275189,-0.1752400256115484,0.8598122597099076,-0.91652886937495,0.4069130958852871,1.5504544034338597,-0.8626843797053263,-0.7333574678288205,-0.8882388698139086,-0.8612958450171546,-0.8427625790090274,-0.3771315044055595,-0.81840214960615,2.167023543719562,-0.6091849233759178,-0.8675258671547074,-0.7110141759062033,-0.27029330176790367,-0.6341346700003854,-0.1707234899660356,-0.6191075951289148,-0.5920500809049677
SIDM00412,2.8173658855343775,2.4610445775628045,-0.7443972295593084,-0.7708210802137775,-0.9619943429879961,-0.8061158586533514,0.39330880195363027,-0.6616631001570649,0.0014539718179507855,0.5825924972921416,0.980371112333879,-0.44268904419966143,-0.8171058858537713,-0.872745166964391,-0.7085267312941821,-0.665617538535623,1.098901106369929,-0.5178583655396218,-0.8369783775217101,-0.8766861093954712,-0.36677727370679347,1.5022894526891792,-1.011266805865701,0.7862359162149266,0.7484343159922919,-0.5785401368954933,1.145486853199447,-0.8209284225551945,1.7661092397647207,-0.8223331225779443,-0.575730206780793,-0.8396389790629931,-0.5807591874157217,-0.7663824240711091,-0.8014694728492004,1.1689600640713822,-0.19869996067692944,-0.45263213959623144,-0.45529280575990755,0.5262312496480457,-0.7710908753503436,3.20371346063204,1.5447710598244155,-0.8819541866846181,-0.7124060827934803,-0.8038188072607056,-0.8742516622430091,0.46215933288459965,-0.7502456299706085,-0.6246063603504849,-0.5786257708857614,-0.7806020038654701,-0.43328662675397034,0.14107398994816103,-0.6761095239499907,1.1575895036147499,-0.46942160586082116,0.3533118286441307,-0.7408742197045776,-0.7098163452012711,0.6318268485194104,-0.7851615973634172,-0.7663910419814001,-0.6875974542051027,-0.812157102354085,-0.1319100151036737,1.4884850368101117,1.923702536676503,-0.838143981969347,-0.6671339342312386,0.5428569418155891,-0.32074979165450535,-0.79154303851787,-0.8278273408888673,-0.5930845837493492,0.24399612452193456,-0.6565257192401968,0.7529752466359841,-0.7975564251072774,0.6116622268950679,-0.9557315588051998,0.7648820983778076,1.429874524544032,-0.8728689016180001,-0.7808724728950079,-0.8796897478597174,-0.7346862997119841,-0.7263273020974752,-0.23600356031288372,-0.7925356602240791,1.3696238998605088,-0.5101324119923811,-0.8676917550011484,-0.7058597004706526,-0.6976426950217823,-0.6381236716395264,-0.7020208834302576,0.36492745668116416,-0.5277249441837164
SIDM00023,3.1577739009078907,2.878824303791306,-0.9259640496346782,-0.850309339714699,-0.4062309866660034,-0.6142033771745389,1.8388090876288514,-0.1440814449758086,-0.7900195607267912,0.23960382023383434,1.3328177063705768,-0.48777716067431465,-0.7333135202454868,-0.8371572952172477,-0.6987929585710616,-0.7808199225912703,0.680065066981741,-0.48417682828160835,-0.5882188345383714,-0.3937490958160058,-0.2257076170883898,1.431058774188107,-0.9605307625709039,0.649224647786217,-0.1590023224876967,1.5759392317369783,1.08903221883949,-0.8353470043724666,1.5644492598482072,-0.8668122770069557,-0.47741023799452575,-0.8620856343731492,-0.40374441941497435,-0.8067147990555877,-0.6197084284783758,-0.45492251825658464,0.1298051494445398,-0.6846741654886267,1.1679460226797989,-0.004038120162351533,-0.8142666718976772,3.396290830779447,1.62732883677869,-0.9321979091857394,-0.7906184787714338,-0.6488827310460605,-0.8573072188146594,0.31700459553583105,-0.8085038449310805,-0.6534640170980347,-0.48287963953429,-0.901048435815323,-0.18580215650202012,0.44191008669936144,-0.7638746326073788,0.8008908803361138,0.49366867709101014,-0.42476927007827897,-0.7845980022154592,-0.9069394075443528,0.5139805746027544,-0.681471598296639,-0.14416295688544034,-0.7203317237342752,-0.7823961361397019,0.03776136549441149,0.6892220110944809,2.030519327542189,-0.8104116379466398,-0.6551183680595452,1.2367729759690707,-0.5966511918407482,-0.7939444559109768,-0.012060397976025053,1.8617161448211066,0.5254356127220261,-0.7540195974087617,0.7434415196941886,-0.7218466900423175,1.243371823120877,-0.8187094081718167,0.9087193070181654,1.3758156254085292,-0.15008490967847155,-0.380339799539849,-0.9317017851389184,-0.871847893046371,-0.8689251629703035,-0.04908388545071057,-0.8017693071769568,1.0992303424145902,0.15358050930007067,-0.35026652149813564,-0.7139277296964823,-0.5209740002651195,-0.30413346546340303,0.9670889432530227,0.9338552699891114,-0.5777003680716458
SIDM01198,3.058548436054867,2.6015796282287824,-0.8362861747262698,-0.8272882437573594,-0.8886168418894067,-0.7722953375325666,0.751641272306912,-0.5770434161029698,-0.12583680366641456,0.683807276644346,1.2155541271760688,-0.6122013510380224,-0.8724812769327501,-0.7621349908087395,-0.6092813368686398,-0.7952254379953033,1.0113809703393843,-0.7411857186031388,-0.8120770860151308,-0.8012785936460783,-0.5554540540700439,1.7965837775238547,-0.9491312597401563,1.256548288492223,0.5484036650003506,-0.8125620191433919,1.0737910168583613,-0.8943638974512028,1.2334136446753947,-0.7835729710158901,-0.6060057972524944,-0.7868743747657431,-0.4951833889511933,-0.819236257254937,-0.8204650835668148,0.9131526516383104,-0.13367799626303953,-0.6239911362472775,-0.7112138473480949,0.89387920399669,-0.672701496247516,3.192642228043974,1.735760944145232,-0.9914175991778492,-0.722701417840512,-0.4701736837274301,-0.21938771500281437,0.46619849399312996,-0.7662626555221865,-0.6459198616011842,-0.6935233853225921,-0.7762952065724013,-0.5142067798185251,0.20573127800328989,-0.24136455777475432,1.0203545052015066,-0.5327639794727238,-0.4045579173215536,-0.639267546341195,-0.6954129601721379,0.5821743896230198,-0.699023115154121,-0.8176811671080794,-0.5681070361412667,-0.8001377944642779,0.31127376069945567,1.1835166992316553,1.95376690322678,-0.7569258938651224,-0.1577432541101371,0.7444874241495765,-0.5254562703580637,-0.7786849676787962,-0.8908816770908361,-0.3691709846780031,-0.1113474172428823,-0.5706191770395408,0.6932536524731792,-0.7772703323215144,0.4431267011174729,-0.8512784355525063,1.0113507479230204,1.4428628126629035,-0.8829959817641753,-0.7635811974725926,-0.8449005837815817,-0.9174559618022234,-0.7415554151605431,-0.16537625628305455,-0.7248424113324693,1.187072072319496,-0.581349553769838,-0.7714168906759159,-0.39334686372548766,-0.5297513425882688,-0.5641529835909413,-0.5426163280046893,0.32744256243593944,-0.2886964227080805
SIDM00441,3.093917897037818,2.439863253800781,-0.64487597178938,-0.6564409764687977,-0.5967695904837461,-0.7745696330539297,0.382329302839447,-0.5013347054097552,-0.7602836496835577,0.0653925098383363,0.6964136560362696,-0.6188620258132724,-0.8085263048264122,-0.8305736098585648,-0.6088579948041368,-0.8403327397009394,1.0338470635254209,-0.7350339567575515,-0.7620501973428634,-0.812655340331316,0.41822369536536325,1.4043638594682464,-0.8856857912263902,0.9083562047905224,0.19047581556363125,-0.575227464076277,1.6459530726309857,-0.8541918987991929,1.0214486247346164,-0.7877899455435733,-0.5552314734504257,-0.7795322068841296,-0.15410053621979738,-0.7678969658150268,-0.7756022627560292,-0.16579173982455553,0.15974819392078876,-0.6950698302563304,0.7978022566179406,-0.3497786317093211,-0.7522303879405415,2.6404394302393976,1.6016050279626248,-0.8187265371969645,-0.734087423723244,-0.7046081884607069,-0.8611845182587152,0.46437017977204587,-0.765140438968893,-0.6752712152206322,-0.16921192984602515,-0.7943047746191202,-0.4296992778273454,0.01944039313144364,1.81422608329911,1.0658067901469948,-0.40441383338242454,-0.3539292272573664,-0.7305650426244845,-0.8134334863472554,0.39711865182991407,-0.6299306313933479,-0.3802457057374945,-0.7050969703180568,-0.8456511026996938,-0.04970273449180577,0.8823156582439143,1.6379688263964725,-0.8483949045342016,-0.7637202381840492,0.8445143912150715,-0.2735457930034155,-0.7570137549147595,-0.828225176427312,-0.6775968991450056,0.21791913356986137,-0.721101523687286,0.6725152023411634,-0.7669895096642604,0.7855116809429205,-0.7802674463635794,0.74130820596175,1.4614728026834134,-0.9436521346818351,-0.21166905789995466,-0.8308849577587459,-0.8457839188839897,-0.7870827041786482,-0.548239286262331,-0.8105082816932573,1.4245382753775329,0.15985920000960105,-0.8344651868270768,-0.16733529027928198,-0.5517604075197701,-0.6385076617147664,0.29546259686108034,0.5527782228528845,-0.4937416534860029
SIDM00388,2.858623413943024,2.5883433099106554,-0.6585761713896322,-0.8329486017117126,-0.8858743984490556,-0.7731182745223231,-0.7757812815139924,-0.618997178444469,1.5701878677854797,0.3750772409666763,0.9552369293491331,0.021107853013728615,-0.8013497998470381,-0.6948067183509649,-0.6924692923506558,-0.8126691756975217,0.6196849190930341,-0.7615169649860745,-0.8355249611443866,-0.8602458503973038,-0.08154072205416277,1.44732526472142,-0.9497001483782262,0.9554054280666495,0.5980110854963687,-0.065796997117291,0.9059873407758857,-0.8724359503652498,1.5792641214755516,-0.7757406907807177,-0.6494359850533602,-0.756397719480091,-0.5053769300990493,-0.8622053223131225,-0.645851824207475,0.22795444777220322,0.05447665669494028,-0.6775957139834305,-0.6287676185130474,0.21801590752890768,-0.7678739286596954,3.257580622758025,1.5756943544072586,-0.8888436671615842,-0.6532043303284841,-0.7423461742456279,-0.666227973419481,0.2687659987830398,-0.8058440229079121,-0.6404383645406418,-0.6074237984640696,-0.7835841920744153,-0.41464253078179614,0.2904899789963187,-0.7543352040862785,0.9388680331587295,-0.30245869912132184,-0.4641955561537259,-0.7306450505489457,-0.8057977302798145,0.9364553371194991,-0.7214524150430761,-0.7315917733113081,-0.6920660213672543,-0.781123250547407,0.5383224592479923,1.2047303670061298,1.7125222612692896,-0.8027561558644172,0.45525980706506064,1.523726408027304,-0.5608729987884563,-0.8323769941762386,-0.7388968701044384,-0.18715973246538067,0.5723722004418773,-0.7244977110889107,0.9284401574970488,-0.6061357383053976,0.6944670398715792,-0.8962419614748665,-0.07834307684766563,1.2530676706872836,-0.8472147754068876,-0.776003912857556,-0.9392776535024302,-0.8565426980470697,-0.8095423621323934,-0.5301097990446416,-0.7281799085570988,1.430104927052039,-0.4397350086803206,-0.8103712317141031,-0.6103762072024909,-0.4658852371755802,-0.5948245993053375,-0.7634051952445061,0.3735502910087321,-0.6550676225299839
SIDM00417,2.910706919967296,2.5618949767384818,-0.7716716086443982,-0.7486364497211266,-0.5346333139850898,-0.7885833592623952,0.5888638983000533,-0.4270136955040498,0.21340585317376592,0.5628435191727823,1.6383131578493184,-0.5629837449337869,-0.9575929436739501,-0.6412639289763182,-0.7555977415636425,-0.5832674393284331,0.6396718376232898,-0.6738843898742531,-0.7737410625922189,-0.8437715937850729,-0.025570235087236735,1.842330298206165,1.927213332133741,1.1154842735087527,-0.5989817084548059,-0.6976723049764532,1.365834035114891,-0.859029476913983,2.187621052171483,-0.8092488324327489,-0.5786087317529803,-0.14024472391512846,-0.22084414765299162,-0.6826364342682246,-0.7915477242149163,0.0869187969607586,0.09537508222196105,-0.64218130082424,-0.8634506442886402,0.006516019009279001,-0.7862423304297924,3.381930279163367,1.8872286876350548,-0.874986398623109,-0.7520012433428995,-0.8206153413423882,-0.7470281291085704,0.07686380963912812,-0.7773766351817264,-0.742338179120064,-0.6270557419385254,-0.5565016124046448,-0.47601434331407827,-0.7013082797422361,-0.7981221844129742,1.4302686031482164,-0.5556022149316879,-0.6402438300652441,-0.7688231707943145,-0.8638526212893871,1.0179426412369224,-0.8408592139506925,-0.7868828376981158,-0.6131876563479515,-0.6717041600986272,0.10136546183846902,1.656926186304912,2.7237491960244142,-0.7646293280430632,-0.32431410182053755,0.3779002993685522,-0.6846298785374506,-0.7856106959822916,-0.774160703027269,1.5100466817092435,0.4225111425389809,-0.6574702575494942,0.7427641389540123,-0.8499948657666319,0.661466749966505,-0.9267029356563418,0.3527492448122548,1.7701923625348173,-0.9171309358851272,-0.7553143462634175,-0.9483800587966178,-0.545434787359248,-0.8251824531039794,-0.43064591765029475,-0.8596055710871809,0.8245431577244324,-0.5565322804589387,-0.8518340446016924,-0.4319332272291354,-0.5485597387335072,-0.5811899205778429,-0.2561278869393378,-0.41624213681356764,-0.6311355221476629
