,ALAS1,ALAS2,GLYCTK,MAOB,AGXT2,MAOA,AOC2,GATM,SDS,AOC3,GNMT,SHMT1,GCAT,PHGDH,DMGDH,SHMT2,SRR,PSAT1,BHMT,GLDC,DLD,GAMT,PSPH,AGXT,SARDH,AMT,CHDH,CBS,CTH,PIPOX,DAO
SIDM01092,1.7155718990097852,-0.8762947787986778,-0.5437599869872055,-0.8551383092392838,-0.6362704003132031,-0.5046418707009901,-0.6698822456020532,2.0100277071945185,-0.8322541999463045,-0.749624206514261,-0.6436868852866556,-0.07827210018485994,0.5489171920392766,1.0546101379170763,-0.8500018286598596,2.2097299272586186,0.17660229298110086,1.219736440018601,-1.0204688199204361,1.8407889019842447,2.448017961803441,1.0931786350025563,1.0154624332258146,-0.7661861173273352,-0.740678402549023,-0.6002515278000609,-0.5771625892165919,-0.3781855139880434,0.9976733515676222,-0.6262277345059254,-0.8791531839912634
SIDM00218,1.4182594364167656,-0.8956549405940751,-0.647485522600275,-0.9223076807841925,-0.5849574845136553,-0.5061589868408317,-0.4632662403988235,-0.8340187037693146,-0.726096874091191,-0.5266240547973565,-0.5756605054900941,-0.15782655639001636,1.1020887285598298,2.394716911460217,-0.758241998220121,2.01483916078627,-0.3695905763108503,1.4915617466147595,-0.8237603220178974,-0.7950270174712183,1.315206240527572,0.3513265742584912,-0.2530448066359318,-0.7197799011279163,-0.7171578939530874,-0.5506381128979247,-0.7137965600624276,0.01716833881015467,1.0095169465584022,-0.6836630805218625,-0.9187648985833138
SIDM00044,1.4111972174440401,-0.8158796209068027,-0.6670843726325668,-0.8751278447653008,-0.5844306604784789,-0.5327420801576487,-0.6252231079641707,-0.9434933063365304,-0.7896245942016459,-0.7627192285994306,-0.6679582362991184,0.2469123441813403,0.46650879458685934,2.25957290043101,-0.8924777347804007,1.6674454976120427,0.5521057074152145,1.1262937415069267,-0.7432117535859372,-0.811970273612658,2.337125096711963,0.2515958901941403,0.6240687796661747,-0.7143173963334091,-0.7176702807929122,-0.5404330966805888,-0.7155320240509517,-0.7462993232520754,-0.002173920434129387,-0.636056318748549,-0.9071516798066831
SIDM00362,1.1256257503360958,-0.8055712792681453,-0.5905581199107253,-0.8835501637472524,-0.6643737090712631,-0.6166854463423265,-0.4254028700771063,-0.7334182063551267,-0.8560148936575855,-0.45507256815644875,-0.5504690501726617,0.23559293226782335,0.22577365073124406,2.4068007991301354,-0.8658216984709391,1.927272971409981,0.04066514158454377,1.2183342945030957,-0.9210594193093373,-0.8732257926050415,2.2810817326189103,0.6103263644442986,1.1444700863413892,-0.8239881952264851,-0.5558729122869117,-0.5907143610914865,-0.7394900886196232,0.2187854936902841,-0.18448559512774781,-0.6161912067898059,-0.9491338213195285
SIDM00813,1.635315329354694,-0.8557233026634571,-0.6754679312473338,-0.9262832942939792,-0.6478793314463275,-0.588707698247199,-0.3075084424584844,1.3262874263327962,-0.7125800100578537,-0.4913184555347498,-0.8863034801350232,-0.10735571665448757,0.3830689150139521,2.5321872381047386,-0.7021454636058171,2.21243683326151,0.5538761551425101,2.147504117304746,-0.8469614318885037,-0.03807694672549001,2.3612736648186545,0.3613697242715144,1.4020526472012504,-0.7972979663980487,-0.8282601135521156,-0.5005218106164669,-0.20115002178556593,0.3460731815118757,1.8835355820568636,-0.6417906987383531,-1.0265264979120106
SIDM00364,1.6576202815387868,-0.8751027998184039,-0.6864111147807012,-0.8587727378787524,-0.6376931283495708,-0.421580755674037,-0.5413981295527561,-0.8899434051136667,-0.7866532349992809,-0.7002880621786148,-0.5052998422187625,0.4469068880878395,0.09139760770986688,2.6745078581473685,-0.3127128073686706,2.117277666942298,-0.08675143513410237,2.2522857176453934,-0.9142155821309615,1.6251365622185048,2.205309830663721,0.6687539777696188,1.1573966619238334,-0.7862758938892866,-0.6683395963881184,-0.5644164009498517,-0.7503373321809883,1.0308997906462556,0.29069669817040245,-0.42916364344693864,-0.8686107535095877
SIDM00792,1.853429648242225,-0.8847167321848418,-0.5759070610410837,-0.8913303425963407,-0.5018757388050592,-0.2505338878181043,-0.5399901785183175,-0.8375338985080834,-0.7811178550450758,-0.48812862703531856,-0.7595992302247315,0.7291659526610607,-0.031575741818269346,2.8468072646255953,-0.713771828257033,2.4561374627316783,0.2593902086538961,1.5105743880144018,-0.8932306776724013,-0.08253695777312638,2.1413137332580794,0.3579618279612587,1.3374627450631438,-0.37107608625079436,-0.732607642648379,-0.5783440210772902,-0.3998693414188576,1.326175725143685,0.47426648449115694,-0.16122446606626745,-0.8858365519380977
SIDM00241,1.3119697231137728,-0.8869779801789105,-0.6870708266047738,-0.8641250818386532,-0.7201613476568954,-0.6564378707624494,-0.6582510427916145,-0.9078859951221541,-0.8464909993794331,-0.7367943757356656,-0.24914633145781173,0.2813336092394715,1.2452861748355593,2.682893476437992,-0.9264285255601049,1.966202582723357,0.45232581200247785,2.1809271572846525,-0.8831251004986559,-0.8050561673041716,2.057753202077996,-0.11639323062242936,1.5705501189836415,-0.7820340083429493,-0.8566826432930823,-0.6552832611859662,-0.7396482107342266,0.922840188917842,0.33579318803841696,-0.597741634035636,-1.0104464443820793
SIDM00091,1.2735999325640412,-0.8990040799419553,-0.751575037028208,-0.5988454092531668,-0.765275767260415,-0.24521133664472755,-0.741859996425407,0.14163195952589275,-0.7685281074977323,-0.7033893548253093,-0.8899779635080642,0.30668186959472943,0.1702392901642756,1.700126081747158,-0.8594850704649241,1.132158473977957,0.16242016158987369,1.1619186004531754,-0.9270134836549735,-0.6373341470031544,2.0259340456973662,0.8677031486553837,1.1773949504460508,-0.8635297938287531,-0.7801681895446738,-0.4196789474919413,-0.47244419663647746,0.2731579582039035,-0.05801582300961581,-0.7369680864340176,-0.993451580795119
SIDM00427,1.5274364238340843,-0.9233859139613186,-0.6954496008844265,-0.8920481408339959,-0.7317774932052935,0.0186312234250972,-0.7878139561554911,1.0545937104794003,-0.8862794722456783,-0.7650361760191783,-0.8168047068717584,0.35586873946821007,0.6284439008282245,2.7351202251715003,-0.8009643020649444,2.2990363650223693,0.40241038603719737,2.394885026319568,-0.9468931947947654,-0.30086439688792765,2.6110851122083742,1.1931943273939425,2.136493056969098,-0.8511270549118228,-0.7292416084319095,-0.565795978029308,-0.8413296649170465,1.2376477047021146,1.7596341685667498,-0.5806269461610448,-0.9750848137743166
SIDM00758,1.963577895124489,-0.8475782911751228,-0.7354749904845373,-0.8704199374730729,-0.7494254258156277,0.5230489981333896,-0.44284294451108003,-0.4696144105079606,-0.7884189442551173,-0.6708716376782328,-0.7151054885943086,0.26849381737193867,0.016252359467898495,1.0522617731312056,-0.46045064270802954,2.5055754776444794,-0.204146427302947,2.274658713796137,-0.9453274043686534,-0.7319770663623106,3.0849308160109725,0.45552489328044277,1.7484349542833242,-0.8628967172907701,-0.8217320482205901,-0.6209908869924666,-0.7196151006806076,0.989452759469158,0.9164588533487267,-0.6258299784417026,-0.9338838358365061
SIDM00612,1.4427579520109337,-0.9040072548861973,-0.5580603767408,-0.49313491167363505,-0.7485580413809684,-0.46304680291202593,-0.8115966289348657,-0.5779224558621748,-0.8424537817366469,-0.8323265111819893,-0.6745342934066565,0.3802816550985649,0.7707738246753152,1.3906224825928857,-0.8278045938455716,1.6046144898395662,1.2084589119238949,0.5906202889258878,-0.9589257331392002,-0.424953737422597,2.3883490028964713,1.161227074146381,0.9876892989765808,-0.8538317211503141,-0.8173633956865409,-0.5841294185041965,-0.7713327869033716,-0.30605681817750013,-0.5686524773060493,1.810437301202832,-0.9357015621111844
SIDM00553,2.1487887151771723,-0.8246843104139978,-0.6113207077646594,-0.8568592392586148,-0.6575115458475558,-0.5415139098113207,-0.803737374804742,-0.48056888898037664,-0.8517626986202903,-0.69895955319231,-0.5699652287668152,0.460250892564121,1.2631274736438656,1.9202825624884348,-0.7776698179658172,1.9986570589190273,-0.09945359697052417,0.860587328623285,-0.8172884424004089,-0.671379592818866,2.4167927806582816,0.30496310125205445,0.7159291411252213,-0.8235834278040629,-0.7794400589548547,-0.5651286869866079,-0.7971124255711712,-0.7731380960037616,-0.29066290327924077,-0.6268176604094876,-1.056003640221093
SIDM00343,1.3767699545806165,-0.8986079014575125,-0.72312723169889,-0.8862063580016682,-0.780065258045133,-0.6115848115352785,-0.7085370270941957,-0.9479364788420664,-0.8297235782992285,-0.8754064934930829,-0.8498540950815929,0.36654227115846055,1.219744172029044,1.9399472503056385,-0.8848711962364034,1.475764283980172,0.7905914556322392,0.965205248956122,-0.9354157436200218,-0.6340614461967524,2.31651911009135,0.9405078493342549,0.9086457601920265,-0.8612686995628719,-0.8592381897091897,-0.6436184801662093,-0.830622326457447,1.1856507053737881,0.3228478673636842,0.5252431646367269,-0.9936079850351273
SIDM00543,2.1913415737512545,-0.8550012952436319,-0.617422534435098,-0.7227639392293617,-0.7452510918719006,-0.5295892611383092,-0.6690811528098547,-0.9579570053973311,-0.8614274557088718,-0.6197611754964955,-0.7323146318693089,-0.21207876099671163,0.817306475747984,-0.3534958847392975,-0.9037356929222009,2.366447095033284,0.08823472868602036,-0.4055969414541592,-0.8941271577533558,-0.6835476102097546,2.7727102838310342,0.09539583374946954,1.7941125014956019,-0.788552175002053,-0.6568077940961611,-0.4062616920232989,-0.7929837037766054,0.6744128769553386,0.6798762942752139,-0.6967284653560528,-0.9992012020741536
SIDM00537,1.285731479363376,-0.8912172958863457,-0.2785727424048578,-0.8710374004622747,-0.6801129463507628,0.6032302792433665,-0.7845934254475716,-0.4338896249028895,-0.8950504180345822,-0.7395429553025693,-0.835136248335882,0.5498745885301926,1.4056716574741959,1.7826748956890546,-0.669556555876587,2.068328092342166,0.20162605705000955,1.8611282390334103,-0.8939822565391593,-0.9174202034672155,2.710423802482587,0.09782699238220056,1.442020352038292,-0.6722353810894551,-0.8855678799190047,-0.5947790420400113,-0.4780821298682991,-0.9058898047987619,1.0516097459092644,-0.7637820988631326,-0.9703400741026574
SIDM00332,1.8687010633579868,-0.8469336561147115,-0.7197795913402045,-0.5421644792168688,-0.7072951072178248,-0.5323323897028169,-0.6827495347824093,-0.8467599931514497,-0.8284933447791775,-0.666756719650254,-0.7771158116935423,0.1515029118354569,0.8636232690667652,2.3844044253916166,-0.5407773961813157,2.260874740456065,0.869465800447915,-0.5193625196224548,-0.8408806122833997,-0.8461427364941503,2.252329079878342,0.9967394619211153,0.8057185623819849,-0.8076401628864773,-0.8874084931923456,-0.5671090231774466,-0.6623619575828502,0.6521444155963703,-0.08121892868402265,-0.60055571082175,-0.8918397825191576
SIDM00299,0.9652639057139205,-0.8013698118953183,-0.694229327813902,-0.7885711533118961,-0.7072557454797193,-0.6046793734953284,-0.8470734716149313,-0.9217321420913958,-0.860886495321133,-0.7270569162347923,-0.7965132559515724,0.09575758310951393,0.10860017666841795,1.8464374687160814,-0.8761683058969464,1.6351608711947896,1.1593789224111295,1.8633981002763391,-0.9731339041384878,-0.7765826482628412,2.244632358522909,0.7369142022889559,1.10558561338956,-0.8377532053571488,-0.8280729097836023,-0.5673501088565361,-0.7898667823546075,0.2815951269545713,-0.6665877740918082,-0.789752108957458,-1.0001862477051073
SIDM00308,1.6855205642818614,2.33812398315302,-0.5933191777212855,0.2734362755869436,-0.7648639395791176,-0.08230188191403602,-0.8293002045192989,-0.9145054174097784,-0.8272797485060106,-0.723318002296226,-0.6653398026538719,0.24516813825052353,1.1304609836476611,1.8013335096490135,-0.8185599643202687,1.541689931516268,0.05120665767188957,1.7740260739394862,-0.9617543203068066,-0.8313957133260934,2.685145283612482,0.2577438077153538,0.9399575574540773,-0.8473821916860116,-0.8768986521857678,-0.6111804703935961,-0.788859924865179,0.3367447438328665,1.6642321755429212,-0.8550798347724479,-0.9475986105032834
SIDM00227,0.9832647924481824,-0.846667394757526,-0.7281334837795305,-0.9190919396915714,-0.7362692751697398,0.5600982323790745,-0.3283829617686136,-0.9339032061850765,-0.9062217782434263,-0.6425949859683466,-0.7976087479090154,-0.29071881533878013,0.5326130696839292,0.3093798836046301,-0.8436260955140784,1.4847000928675749,0.4310167903589822,0.9195089642367199,-0.9143523848304037,0.7575202063413018,2.111266495403057,1.1567460345204783,1.1195841192061242,-0.8334353921520627,-0.8349449327064684,-0.43171609066167466,-0.7746829459239241,-0.12673188670661242,-0.20956985285427593,-0.6949320644740992,-0.8749425768677855
SIDM00294,0.9045419136064516,-0.8720952288827012,-0.7085165743933771,-0.8842555869893779,-0.7415657799482261,-0.5444752580433676,-0.6293920756279753,0.37178987698732757,-0.7758315242736261,-0.7083397306413853,-0.8353536922215913,1.1965230611423525,0.7272554182338548,2.7697794055655005,-0.7420502632194392,1.842480738626465,0.7212408451650608,1.837546968765977,-0.8939354348767085,-0.6979754394307998,2.32159312718453,1.7582565189113426,1.494229227648159,-0.7797274517691248,-0.752445457167556,-0.6706074267514636,-0.7136204003209367,1.0373218603104082,-0.46276583962462836,-0.7721373364309744,-1.0410016937196973
SIDM00677,1.6425115199145404,-0.8281732188396891,-0.4588133424893627,-0.8213951364229376,-0.7194738749084578,1.051017278895517,-0.8461860584761564,1.0356256861743365,-0.8609297079190504,-0.7347150525695529,-0.6858626505948703,0.21460937517781042,0.6084297225582833,-0.12126907287975854,-0.8899915280545165,1.7385750817658931,0.38426262820965235,1.1139183769493053,-0.8892152728000724,-0.799087137357576,2.6534023132456674,-0.16478388732730753,0.9570330955928447,-0.8033259104515544,-0.8311063821629282,-0.5967530929003975,0.04927761867762901,-0.7297604770158239,0.8922591568923585,-0.7367919476703232,-0.9549179664101362
SIDM01220,2.550208250846073,-0.8037424331228084,-0.7259595312451688,-0.8572754465045173,-0.7247047258168363,-0.6323887763565982,-0.42578254859718256,-0.8565765905313182,-0.8373041686633804,-0.7080595400613788,-0.8064251132241318,0.7771672065181136,1.059562166434786,2.351738832696447,-0.8538547381929044,1.7234082445354166,0.6368148895435841,2.2076200996620674,-0.9614980807156481,-0.6652321500274047,2.3603650423618245,0.7188943621464622,1.4665523275741832,-0.5652745211978006,-0.8384705808281305,-0.5842299158938885,-0.8186805663232604,0.1570565440484263,0.5544601093837144,-0.35875963259013616,-0.939211298862235
SIDM01259,1.0652288220980948,-0.8709841921325683,-0.6350904215443199,-0.8893577817256012,-0.7382399711290928,-0.5540628615514205,-0.19957587981645694,-0.6570773594706587,-0.8128786632647995,-0.5445558118466081,-0.36148223047340566,0.928750704597352,0.5998211704465365,2.9061698999031695,-0.26990463075739674,2.8392392314209602,1.0916929877774846,1.667082718912627,-0.9800245883551916,-0.8332536862052522,2.6121516782769163,-0.3279313120054795,1.3817097233475149,-0.7858426495203206,-0.7620240248063401,-0.6690562423003732,-0.7934757847483078,-0.8521272670521692,0.4987686181180353,-0.5565091254726563,-0.7758214097501952
SIDM00680,1.1146366141031225,-0.864314438023091,-0.3381922639044819,-0.8730267047894955,-0.7404245008300496,0.46679532517170885,-0.7342805150639535,-0.875692601683578,-0.8517665990240251,-0.7154185275740814,-0.8270486898998477,0.6942724077135319,1.7114105705609066,3.097090060211097,-0.5578142080547698,2.4012236496941544,0.35574975595453534,2.2480978105792953,-0.9471325153397784,-0.5911574096510259,2.378508010421073,-0.13294069611399342,1.3640094223795107,-0.8084009832382484,-0.8171804981622861,-0.6334956068736802,-0.30349684166701246,0.28431396275535403,0.555565277174865,-0.6879048730573536,-0.9547303454315257
SIDM00346,1.5999749942759702,0.18597236235919312,-0.69675663455487,-0.43724060178978025,-0.6904727786144437,0.10224765982875215,-0.7379589372963069,-0.8974872084097866,-0.8525984537511977,-0.7734154834040206,-0.6872286932103363,0.4848493786949261,1.26370400830222,2.5700930083205957,-0.8665346034897163,2.313135212891041,-0.09927231120270749,1.8969005416017792,-0.8744670713691974,-0.8277395043765425,2.387122686205676,0.17711839268231283,1.0019393008785908,-0.7368628562405272,-0.6930578076642924,-0.528734752141808,-0.7722982593222382,1.6744979292740207,1.6488560278627027,-0.6106909398791087,-1.0106537893942154
SIDM00129,1.8593513346150647,-0.7675799852354376,-0.3734042748683078,-0.7235663629160214,-0.69350455118678,-0.4921538656503222,-0.9533639044403318,-0.8420225011349295,-0.725985707479676,-0.7268333584591571,-0.6197066390131606,0.0396392143696135,1.088392878940883,3.3258043712903995,-0.9031582481862989,3.050775102970823,0.23666208119587173,2.7525907040972526,-0.9798666173632726,-0.3539341753297189,2.402960357693174,1.1542752666503242,2.1117200176520554,-0.8641443587573172,-0.7874030203721271,-0.5469084245630323,-0.6680020690954538,1.6791468060580472,1.644356637711903,-0.39769780004323957,-0.8956250258251404
SIDM00627,1.1278621891989755,-0.8757336549245719,-0.7500684930244128,-0.9884727963987555,-0.7514318650795281,1.058828522054188,-0.5805579908832804,0.9672011242264351,-0.8672352055156699,-0.6915051363960948,-0.828161061592674,1.1353348282377733,-0.3459461964841022,2.4471974542755204,-0.8163629236769925,1.8649260796949392,0.22829654985205688,2.105742387978604,-0.7470904564532083,1.8767458577405938,2.1944336496293153,0.3770807392670979,1.1697723326246598,-0.8163017188491446,-0.8803404147319951,-0.6665706959845468,-0.8248550686723801,-0.35188636264521406,-0.8549516294440752,-0.6051856773000294,-1.0001768243773932
