,CASP9,TNF,CAT,PPP3CC,PPP3R1,ALS2,BAD,CCS,MAP3K5,TOMM40L,GRIN1,GRIN2A,MAPK11,GRIN2B,SOD1,GRIN2C,BID,GRIN2D,MAP2K3,MAPK13,NOS1,BAX,NEFM,GRIA2,SLC1A2,NEFH,GRIA1,MAP2K6,TNFRSF1B,CASP1,CASP3,NEFL,TNFRSF1A,DAXX,CHP2,RAC1,MAPK14,MAPK12,APAF1,GPX1,RAB5A,BCL2,BCL2L1,PRPH2,PPP3CB,TP53,PPP3CA,PRPH,DERL1,TOMM40,CHP1
SIDM00102,-0.5064462348088213,-0.8223081898830019,0.11668594113338711,1.2393939481936276,0.6077231649015162,-0.28257347639451325,1.084992426402994,0.6041231675263844,-0.1406476434614778,-0.4002331689386737,-0.8215685126286267,-0.8013522853950152,-0.5982875047515666,-0.935742470533681,3.0130557601452153,-0.6900437920318433,0.9936054287343743,-0.6410524040537737,0.881790790520322,-0.4692589171664429,-0.847018135836082,1.5209988149463294,-0.7975667362799388,-0.8497596593864616,-0.8039504223356059,0.2926189913132511,-0.8077689898933208,-0.39302928855038505,-0.777919721556558,0.04737203617887058,1.1730364309463832,1.899859642582163,0.4118533748495888,1.1453598000399776,-0.8321036300805356,2.807758875595466,0.17913919646310683,0.31686208438131913,-0.6024440832876785,2.981523644440361,0.8759261066426183,-0.6438179580866448,0.34630740350142014,-0.9328174079778341,1.0480422305093409,-0.5154774894244156,1.047802670470268,0.04253213207824084,1.8622375577929717,-0.09947293236773955,1.8757069221505345
SIDM01122,0.6526741282258339,-0.8211797847530034,0.546461762816956,0.6681954080503762,0.5376435517405569,0.12743064588364236,1.0302812252968534,1.3831016571425525,-0.7546897425328715,-0.6416439656063717,-0.8702151608090619,-0.8614418648954908,-0.3570944712869379,-0.9394474470699093,3.0431678689867976,-0.8507433646514837,1.0682082093158403,-0.8184571126826145,0.6475747619746948,-0.7095127102062847,-0.8533879739550668,0.9078855190316539,-0.8985921387983253,0.1318857222919194,-0.8469231504269801,-0.729403072756102,-0.7986913240759121,0.76438774811967,-0.8185623506424072,-0.9527721465398985,0.4357530319625369,-0.8597653700647213,-0.304106607466148,0.8606084835913669,-0.8869777877950084,2.5427427582581266,0.14640247389756492,0.9067644796246195,-0.4755761502845613,2.9584976048926768,0.9987226124508132,-0.8475983128932414,-0.09579876588114236,-0.6707771662786203,0.32941845960808525,-0.7235928994126165,0.09996283692684681,0.16419585716424542,1.0711566895445583,0.11501959290896249,1.5241308987883384
SIDM00261,0.00344753588828921,-0.8676021595718613,0.5824553138297328,0.5237563754622858,0.7424113753377214,-0.18697371298192952,0.9936420470213493,0.7016883476571674,0.5479350166805012,-0.09809186596911837,-0.9049877075116712,-0.9048822014371743,-0.6507909635844382,-0.8215447266488611,2.8821068981573355,-0.57604098909788,1.051634435400537,-0.7772573049445891,0.34754483335430575,-0.6560135742245528,-0.8549567445318462,0.5567737272476223,-0.7226017204977213,-0.7503011937161963,-0.8732235039094743,1.083030321195274,-0.5740215801928198,1.248128657766354,-0.7998628653625439,0.06189942922915836,0.4761131073060931,0.9727158152487232,0.15754310105275976,1.2744729285545038,-0.9452570537641142,2.524356873487222,0.1298033496174843,-0.038652460504180655,-0.5642600407441875,2.7807349710666918,1.0716978467835683,-0.6977336444738276,-0.23472196308213528,-0.9528025196569675,1.0791302833561882,-0.5758203799459211,1.115451616107512,2.8745123437070905,1.5503823369991114,0.037246303775698035,0.9376540304802589
SIDM00154,0.5489737160874006,-0.4892559120717661,0.45218950550730774,0.6683032325645266,0.5624441355229517,-0.4803162550232147,1.326558442711942,0.6747072389615355,0.05689657222599404,-0.7978490430442537,-0.8869446212534114,-0.882126477410908,-0.5098381132374324,-0.909537654924734,3.1048803805433107,-0.7065465488716229,1.4806583243625393,-0.8936952715116593,0.6169984732781426,-0.6142449230414545,-0.8717164375835204,1.0317384528758242,-0.7876873943561875,-0.9076979334046446,-0.77643056369302,-0.823516691277256,-0.8323666526063342,-0.00997365472796012,-0.7813003345382157,-0.25097975468600436,1.1033100248694545,0.7547782401863163,0.5558963800373385,1.1149793530384777,-0.828721302141581,2.794152850425385,0.21860945192699033,0.2618136041122834,-0.5211397672905006,2.860850496508794,1.3308035543046455,-0.7139440260237456,-0.004347141812973299,-0.9245250545812422,0.798265883783976,-0.5967003250617744,1.084521545721615,0.17059319741932527,1.6689660875956494,-0.10734766276097041,2.0619329032404625
SIDM00104,0.10342991384923438,-0.6591472326337814,0.6920555845166825,1.1067605283941309,0.4579931560418591,-0.32786153830036857,1.3047515970687988,0.8958632252688331,0.5165867359998675,-0.7435045704057354,-0.806506003146151,-0.8888116049702564,-0.6972555870888062,-0.8477146037151817,3.002581302528252,-0.7091303199713642,1.3986628501704206,-0.7360788855686387,0.273394020042014,-0.4561013492481528,-0.811716135350865,1.4668568386777674,-0.7621116867635022,-0.8467075060976559,-0.8059757161288296,0.39393576165552324,-0.8433503963263376,-0.32018392581693467,-0.7093213314802403,1.4756423859533099,1.0439117939579639,-0.7994305205577986,0.3887076949912918,1.0048794016394278,-0.8976004973517903,2.6726090415411665,0.4850297588167362,-0.015584359468254176,-0.6710390489576918,3.0320448968454774,1.2584520320281984,-0.7877033514644874,0.5210671964392,-0.9396793714480254,0.9251419370193573,-0.7259085912398182,1.39811581917612,-0.02627382771669324,1.7709572017501438,-0.20353038862968945,1.7978618259983141
SIDM00267,0.08835653845753799,-0.6921110452229128,0.5519021875296126,-0.055071726025611785,0.715135500033837,-0.46997528861694615,0.7616068728235708,0.896959686749021,0.8610891076591367,-0.7134405260409818,-0.7276522573525624,-0.8562992685086671,-0.6437417960283764,-0.8813935914042484,3.2501290747389864,-0.6698249679156121,1.7038431032513195,-0.862127209760011,0.39325760965882056,1.0424817608681596,-0.7826202771633823,1.4415898866838415,-0.8372450780488437,-0.9388846601679371,-0.7450305849307195,-0.8140580963644248,-0.7886800129010413,0.9491406870115376,-0.7697234436880154,-0.8231705936701325,0.7302513390584586,-0.7853763287851452,0.2771175343956399,1.129187312681841,-0.8154751125093109,2.493950595062173,0.4696660679187385,-0.14995833659465072,-0.6223126232819042,2.0812242556014824,1.0463256752266195,-0.7419197532755816,0.6324887626024512,-0.9305091942787082,0.8898797567655088,-0.8232628270065822,1.1458399814298166,0.18663821574932168,1.5121613372990983,0.3996336940463746,1.9472113927271117
SIDM00100,0.3129969292323537,-0.6878367157393741,0.3379723440833664,0.5233657861082028,0.6342238806723994,-0.24839965547610518,1.2883559651562064,1.2079409822821758,-0.043697638962136215,-0.7084425356340662,-0.8166667942489256,-0.836188097764968,-0.6357310167314895,-0.8889310334021321,3.3411564491892976,-0.7842174132579852,1.6601584762635329,-0.8966228775440886,1.2559085359670188,-0.6683660382099329,-0.8092100320939559,1.047759680362743,-0.878493836656101,-0.8850444593815279,-0.7583825739733487,-0.5665853627766992,-0.8650550669246977,-0.434783938463448,-0.7375220579660435,-0.788482355109266,0.9668893145741551,-0.7626162750569866,1.0178942979746115,0.9928545475841573,-0.7746407295729939,2.737606800726682,0.4260139819285977,0.27900257432955966,-0.4701998303344669,2.755024870116087,1.4523319869972564,-0.7718479937097654,-0.010680022431621073,-0.9229074037724811,0.5216327358439401,-0.3665525404789583,1.325230060575717,-0.5548393946773997,1.5022095877487487,0.4469790819643064,1.5589330410235427
SIDM00826,0.5763587660335522,-0.7076551969328374,0.8663546914936756,0.0992153833475944,0.7624981211473496,-0.30389819525607126,0.23853431787204876,1.0367223616882029,1.7215529098600102,-0.8175385448340959,-0.84120345263798,-0.835554901312538,-0.8174390353678158,-0.8247950339623087,2.811412405818856,-0.6716260967577942,1.6562835561554512,-0.7791691548242871,0.8063525208668675,0.5650398881681816,-0.792785610094907,1.0011389729068036,-0.8246342317405846,-0.9104701592045149,-0.8213175480761188,-0.9315336254671958,-0.8252062610144953,1.646082893039402,-0.5332363979147535,0.8673518528589695,1.1740051699237004,-0.7838172630892598,-0.14405279380482422,0.4024721011148341,-0.8172818565331439,2.2277501659656105,0.2066428906617205,-0.6113178304561216,-0.6679217273547966,2.357377059013164,1.0580698249381106,-0.7676985681981636,0.5435487473538757,-0.9541996380054731,0.8801099682252409,-0.33538593948413475,1.0224109653755005,-0.22559425011112616,1.8456432530128335,0.09941277870691674,1.8444040381609814
SIDM00310,0.0363011020828194,-0.7636457293348989,0.1644509451724633,0.6927072065075156,0.8063131470864783,-0.46475209636106835,1.2745317731223125,0.5691213124573428,-0.5808888828304698,-0.28976542249259163,-0.8445946690494504,-0.78075538044561,-0.5819609991681646,-0.8925720490301413,3.1281844779991745,-0.6800650061729607,1.7300928966740308,-0.9014023302253151,1.0859645824030821,-0.7617182985335325,-0.7887053886409915,0.9830070164227276,-0.7867253556670698,-0.9272037884401175,-0.8097172793889066,-0.9317526628240435,-0.8249528774971534,0.31969782934463103,-0.6056663066701848,0.1603604988782971,0.5456962196031228,-0.08692998884724096,0.963436793746519,1.5331368380160733,-0.8831465510396092,2.5733477653968877,0.06199222915046161,0.1357445430579844,-0.5855442787856822,2.511156852619713,1.186413420191996,-0.7200993614280032,0.35146249963179843,-0.9657308482549524,0.7622281690069657,-0.8889393871841287,1.2359321359813171,-0.2523456567305886,1.8799644622778418,0.16948818474923294,1.5925163990327709
SIDM00482,0.35645649140480035,1.098202844922755,0.9553545004319616,1.679495662217374,0.6237745116489803,-0.5265572847943041,0.5386483867317943,0.6121315136090066,1.6688421113513423,-0.026806056852927095,-0.7607547918648101,-0.6425165609426184,-0.3201005305447773,-0.8304441710190253,3.033797211970409,-0.5873397206406243,2.0371903239664193,-0.7911167661756567,0.9589373043587367,-0.6583813286316745,-0.7857309423097739,1.8465156540270364,-0.7887304566028855,-0.8917357622932114,-0.8014455677167789,-0.9076301662075359,-0.7478650559817854,-0.21791421622705337,-0.15917369119255873,-0.12306768672873518,0.9868632214397998,-0.8263132326102695,-0.3716300744641605,1.0025557912939849,-0.8111112326041964,2.1786542624686707,0.5306359825451694,0.312642472881145,-0.42055835959887,2.9222718333954725,1.183330598708543,0.9404909010537734,0.04230871093861478,-0.7844258018146144,1.4791042996185888,-0.5293822462954823,-0.9105206801572576,-0.14113535787252257,1.3265554031850446,0.07353526116709375,1.1090675018280802
SIDM01247,0.38530129026506854,-0.4288450289663613,1.0811779825322132,2.6214422588537634,1.1161922309095265,-0.5035230902422316,0.12701951299061645,0.48273602654214004,1.2644092776686826,-0.7420402425138005,-0.7490037747290489,-0.7417253170586242,-0.6951280616707899,-0.8417691359669071,2.9365422503494245,-0.662477732035692,0.9988965603983442,-0.8575327018881913,1.103767185754195,-0.5163021658081138,-0.8336785357607108,0.991057605179395,-0.8188972392201159,-0.9051733011548814,-0.8512795279228987,-0.8811586505618778,-0.8297009020566785,0.02754723600497384,-0.6444254113083892,-0.58126909606678,1.4738453855912979,-0.7630976189908588,-0.35337104342629805,0.839216329568935,-0.7074103216762675,1.998397348272978,0.5355370639129559,-0.3161679514892822,-0.46864988090068815,1.180034516837264,0.9796595368043548,-0.656198663485375,0.3442499759386246,-0.8771474752206633,1.391380986834256,-0.6316895957036484,0.8338902582574668,-0.05902814643726018,2.118043768376374,-0.020217928281739444,1.3168026545023424
SIDM00817,-0.07036239498708417,-0.6571232323780553,1.0720583294587556,0.8396745084224962,0.144972804872498,-0.263529118220686,1.240486700910025,0.8492165658678814,-0.0269157872251196,-0.68094928933001,-0.7409162141224613,-0.744964148496252,-0.41548843359782556,-0.9051320585576255,3.406554303826544,-0.7371455372436371,1.9301210390945363,-0.9084609533976843,0.6120961572225796,0.6836093113997522,-0.8476921590274548,1.593035028845239,-0.688485529585878,-0.9635818138009793,-0.8007744863338758,-0.8825956330950767,-0.7326220607150604,-0.26415510063901315,-0.7393878548452755,-0.761233795086528,0.7820077960149252,-0.01669030257475706,0.16894188227544693,1.0840274409811197,-0.8611628167040414,2.577907432578608,0.13205285380492301,0.14215512960820753,-0.6281901356590459,2.6384536403135987,0.8546427451954434,-0.49517778405910884,0.3884716297597202,-0.91650360747023,1.0397967828627939,-0.7196865289263242,0.5153695629420517,-0.16316896023339267,1.1580698806678629,-0.009641956521541475,0.7273303508956471
SIDM00448,0.21887516648505778,1.9596738624331616,0.7658054628046007,1.8849462630060343,0.6991322315097286,-0.48983462228855545,0.8604933940790568,0.6760800107690748,0.30459478330412293,-0.4180001432401313,-0.37105126961250545,-0.7610478932530501,-0.3634043167876189,-0.8734502155637662,3.1765862332898775,-0.6466490167584689,2.4763704930264887,-0.805228913299093,0.9311438059158632,1.1060532274316734,-0.7031762209203537,1.9613155223408332,-0.8345592935787983,-0.8778445735673256,-0.8326487284077774,-0.6325103002896625,-0.7428486141410061,-0.5052263998148745,-0.63235618627404,-0.8487979574705327,1.1127211406447042,-0.7309405600470537,-0.37979266395692546,1.1788617247558626,-0.7830201785281126,2.114337649365554,0.20381376235166299,0.27113461532687017,-0.6120567485077495,2.6038891719532717,1.0993379765397366,1.535571831129179,1.2519475395812385,-0.8228143906607637,1.1189295875122474,-0.6480539986108088,0.8623601821550164,-0.35735681666741753,1.835148035081644,0.6311478907598713,1.1402358300188562
SIDM00086,0.06821696467727116,-0.11695334499229654,0.7397295286634448,1.1132289993977214,0.38645288246694454,-0.15395190464502664,0.6871559815122135,0.868961854404225,0.33028401395084533,-0.71922548126035,-0.7674620502965485,-0.7304169520804875,-0.45311047963752416,-0.8905916421246626,3.156373716570179,-0.7070577831043954,2.0055427390266702,-0.9163534825735542,0.7416537935631523,0.0983832927154407,-0.8629223423019354,1.2049989345145857,-0.8416757430913909,-0.912594376151584,-0.8006743009629691,-0.887663239316529,-0.87272985708673,-0.3485510104825223,-0.7782954489672327,-0.32946466362613525,1.0266853334648665,2.518078831386594,0.17444043960320488,1.1173338575591618,-0.9151040565516011,2.7292129699531875,0.20770782223820325,0.4046338099304397,-0.5860818438087279,2.6864802996424277,1.052398571666238,-0.5513176588726627,-0.06435603901721354,-0.9337839502308297,0.8702766840875408,-0.7909812814126387,0.9478314284323381,-0.585815063235405,2.092957821370679,-0.0815356202890153,1.0641875023626581
SIDM00466,0.13830253053250924,-0.6638437298809036,1.368966170508884,0.2405977946437593,0.32700138616337676,-0.3729178415545745,1.5806944427825558,1.438458549312614,-0.547199088777941,-0.351214116552095,-0.7664966990367941,-0.36255434363060407,-0.614248589936925,-0.9497127267873637,3.48727570593393,-0.659034307970111,1.5122942659969245,-0.9363580643675331,0.40005092395538533,-0.226646644387733,-0.81676933599468,0.9386148811103343,-0.8998790082021476,-0.8871704656333057,-0.8694696958114312,-0.937428436093554,-0.8701757178618125,1.13281695671649,-0.8178313120727881,0.44619670735634953,0.542147390610034,-0.8035385624810801,-0.24260854697269832,0.5498561792248557,-0.8891170016385902,2.5422259562159084,-0.09890433755809803,-0.41208824770109176,-0.6293805089387169,3.458182633065601,0.9197182303793886,-0.7340632858819733,0.6196815443566107,-0.9468341425599779,1.128112556176402,-0.8550876407734528,1.0858735554306251,-0.2703671566493976,1.8316797412818777,-0.42575354419487504,1.7464176721067264
SIDM01132,0.11137152327146946,-0.7701225640041286,1.431158983108485,1.6167439968825987,0.43426242060159137,-0.4300012711297751,1.2347138128014115,1.2654524320371305,-0.5935775531557326,-0.1331128584148491,-0.7528869225593156,-0.8827178543841583,-0.503654904813544,-0.9032962593154931,3.436266284877476,-0.748430439325271,1.9604825917604904,-0.8999720760843943,1.220160253913827,-0.6272001075660637,-0.7772516457142977,1.2806422936995188,-0.7580196996702165,-0.8374704508615283,-0.7945019682020249,-0.891902812945893,-0.8121531209197916,0.7983646171167643,-0.6632742825488424,-0.8613788176454562,1.2429540945234812,2.323810693961648,0.3157046566432534,1.121443979347679,-0.7996391072726322,2.524063618169457,0.1605390651809623,0.3348457025967439,-0.6038614933959742,2.4405019968907418,0.8286740712545554,-0.05029462789144678,-0.4109377179845809,-0.599874693681819,1.5206979584697429,-0.4806430580494786,1.3688139303176552,-0.07149841180851932,1.437427631714888,0.28238043525698064,1.784749152830812
SIDM00465,0.187825614781816,-0.5254160047815627,0.5518658423943442,0.3748751940920405,0.4733240593284089,-0.3878324967336734,0.7363397187563737,0.30024331307881447,0.746475497323384,-0.4622996669063339,-0.701922451465106,-0.7197411863438242,-0.565051018058923,-0.8497693473992646,3.0704752287761523,-0.5671780516153826,1.3796976282373885,-0.8690475173931287,1.0305897683518508,-0.601663184839142,-0.5052265390286097,1.7973333127216367,-0.7847712963721905,-0.9223017662147756,-0.8286915140596475,-0.9055973279231967,-0.8249702287623117,0.45916250365466305,-0.7943336071821454,-0.778766218309624,1.3731660669267858,-0.8184350741268575,0.04356912713356595,0.9703118499814114,-0.7800381183641575,2.6042739262126258,0.23268291962018742,0.10555912608117941,-0.6067753397802474,2.9454809945816196,1.1743360494018131,-0.6633999002675477,0.5812950384411982,-0.8890040411301292,1.075514370387522,-0.7718564608227362,0.40454071338777003,-0.2696911305534218,1.2532835817701597,0.1437293983180366,1.2448771387750581
SIDM00565,0.05241760662164987,-0.7498397268298184,0.9158880784374253,0.38082409522949234,0.45561210718914197,-0.6161647446667028,1.2594564959023806,0.9415543431217827,0.06361605066762895,-0.5846898938835419,-0.7315953662583802,-0.7980302990457779,-0.6543757342378639,-0.9170216431063873,3.025918270239059,-0.708841814516689,2.6577131897413677,-0.9054212928697477,0.7279654624492331,0.5383193102307999,-0.8223176453386952,0.8249326529745766,-0.8929908672683851,-0.9282909929536571,-0.8213465388666111,-0.9231060257460693,-0.8474445026350693,0.5293685635336267,-0.7174483517643522,0.5465378559729288,1.1602145054636286,-0.7480778669411218,0.3564468325867067,0.6811494215442814,-0.8122891030688117,2.846975063998547,0.0304047522287707,-0.2412284191494338,-0.6189456475211178,2.9219496517745047,0.8707821244713343,-0.702014666996567,0.07798308372187618,-0.9301596248880647,1.2205334049729826,-0.8090069036482899,0.9381281208388741,-0.2588573736055884,1.616556901132587,0.09256578264816391,1.3842836991323155
