,RPE65,CYP3A5,UGT2B28,CYP4A11,CYP3A4,RDH8,DHRS3,ADH1B,ADH1C,ADH4,ADH5,DGAT2,ADH1A,RDH10,CYP26A1,UGT2B11,CYP2C9,AWAT2,CYP26C1,CYP2C19,CYP2C8,CYP2B6,UGT2A3,CYP2A13,CYP3A7,CYP26B1,DHRS9,DGAT1,ALDH1A1,RETSAT,RDH12,LRAT,DHRS4,CYP1A1,CYP1A2,ADH7,ADH6,UGT2A1,ALDH1A2,CYP3A43,RDH16,UGT2B10,UGT2B7,PNPLA4,UGT2B4,UGT2B17,UGT2B15
SIDM01122,-0.8343191512213308,-0.8500570942310355,-0.8205306396801413,-0.6252434844327326,-0.8686411350552563,-0.7510835440721475,-0.8665623427577176,-0.9256342360111952,-0.9285411299242652,-1.0087499351397322,1.5179912450769497,0.21569284082875365,-0.8566284364877496,1.7125308469935738,2.81072482459974,-0.9404980097463561,-0.8230432050859866,-0.6848318960069205,-0.8172661349538975,-0.8868011886411142,-0.974549836181176,-0.8523443312836457,-0.8949709362224939,-0.8001829726555584,-0.8682057030446294,-0.5902320229850652,-0.8975488345555,0.6116817287422829,3.022842991635312,0.2362708050113245,-0.7835128794420475,-0.9445674658579624,0.14239001237228996,-0.833918029753683,-0.7942644904312428,-0.8757725750973714,-0.816325697743487,-0.7850831316114399,-0.9203798261739782,-0.9470087448488557,-0.8178460930978598,-0.8412549104981346,-0.7975163089696029,-0.5326091945057954,-0.9529050336439372,-1.026032843558213,-0.8627610593645498
SIDM00261,-0.8920453000974774,0.7372606912170775,-0.7116558669013338,-0.5829030506111379,-0.876745342809436,-1.030186053805507,-0.6868324167241155,-0.8696902166334061,-0.8023646500280305,-0.950433574540997,1.3433464840109792,-0.028610649828091837,-0.9554878293060455,-0.2441053298097772,-0.9295018720880653,-0.9575789039257798,-0.8739775217761253,-0.7309887361994977,-0.6990842425610917,-0.9113764734686883,-0.9952493357009041,-0.7661492480765625,-0.9615573371886001,-0.8492934142759588,-0.7512140615572025,-0.6246402388209749,-0.9880680795619362,0.6930080456706703,0.44556702312683044,-0.07835660320094534,-0.8225436664324733,-0.9703202639060554,-0.674968850687523,-0.9622560926660524,-0.9819939987959924,-0.8503554636532797,-0.8522808282437979,-0.8822176827937425,-0.8781431546961864,-0.9697190253513726,-0.6235889687607253,-0.9016554228983782,-0.6256486586303052,-0.8011208033660824,-0.9697026205965816,-1.0468674071712363,-0.7462538923783995
SIDM00154,-0.9682659801981184,1.0050882891075619,-0.7424093531060381,-0.5129670197140062,-0.9124440008550047,-0.9155041658610215,-0.024070786628901383,-0.8758363133241777,-0.7775789507059194,-0.9616768563094681,1.8935772202556749,-0.49210868289962956,-0.8584889066743869,3.115475902521091,-0.7323755026278465,-1.0112051270941385,-0.8642579461541257,-0.7614476344050728,-0.7856428656668207,-0.8284566666333936,-0.9565790484701243,-0.8264063733868919,-0.884092390289661,-0.692399856868014,-0.8738267308641243,-0.01834618505896434,-0.8575493276775427,0.7274354714553578,-0.7518361820107354,0.6505174514835876,-0.9073993062752823,-0.8983203857957651,-0.1465992866675966,-0.8583693657947667,-0.8982548315098745,-0.8702053127049709,-0.8287622719145405,-0.9115687122343862,-0.5193945919950562,-0.9125907389154059,-0.7890485385389285,-0.8348531685740771,-0.84898420014709,-0.3927032769462454,-0.9955678405618225,-1.0312036628157377,-0.8172887510244776
SIDM00104,-0.7966646922037334,-0.8064341060509257,-0.7001548569642463,-0.533069811213241,-0.8305332072206869,-0.6731056037513422,-0.11621687988609364,-0.821646106269113,-0.830622102901791,-0.9667467694264174,2.2661204777637822,0.16291867339922003,-0.8606952174101075,0.7234886859727563,-0.961202506442664,-0.9347155335226122,-0.8275130664353502,-0.7865163220272154,-0.7991936428490342,-0.9125137518195581,-0.9893294119682835,-0.7613985165260605,-0.8681208572629051,-0.8971791022805518,-0.8025216317089255,-0.8444034207772293,-0.9226257072490549,0.7551602213269941,-0.61056999468069,0.672975275352682,-0.9316563140291493,-0.9573344301992203,-0.05914624751488466,-0.9292571781238205,-0.9677127002244444,-0.8872776746019481,-0.7673372755498131,-0.8206671263427643,-0.5575323050794018,-0.9040423914464711,-0.6849546232589754,-0.7415009778717653,-0.7823015667752531,0.41192512507783985,-1.0059209495485177,-1.0258812548210126,-0.8687403488523596
SIDM00267,-0.8997269504405492,0.0016348710507810085,-0.8073921045127487,-0.39636990890119655,-0.8047006917243876,-0.8905609125336377,0.5331493608048626,-0.8468293538802699,1.1918099894567764,-0.958333294615548,1.3409385531426163,0.12969802699583227,-0.809872266130555,0.12366640599502489,-0.9494520617230898,-0.6665764573500818,0.4363277143938903,-0.7541232151911791,-0.7693070354311833,-0.8129621741998796,-0.9606178641499584,-0.6571565846345441,-0.9290365473625297,-0.6925388816632466,-0.8609963695933658,-0.5977942991630815,-0.06342841618714581,1.3938797017291507,3.4389704548186333,0.32898877559936507,-0.9137934973150641,-0.8703778875135685,0.22032699926201976,-0.7932292975256006,-0.8231312181903712,-0.8633322671275545,-0.6738694130654374,-0.7898446685593649,-0.9045311022055382,-0.9324358415332271,-0.5647560510239087,0.025778105896613657,-0.4391488066652705,-0.40549298359246677,-0.6481102167343702,-1.0490565065208604,1.3343511077126122
SIDM00100,-0.8171281075442577,-0.7091760494309216,-0.7205758405219103,-0.6404617415373659,-0.8698090970195171,-0.7577116756156099,0.5268492073675594,-0.8862670619698728,0.05946977006981162,-1.0667118800917765,2.000088548179195,-0.6067141609652079,-0.6946226455964423,0.905422145623643,-0.22429126732043053,-0.9435996693164955,-0.8543187735837813,-0.7324177642742753,-0.8831904998819604,-0.87401571352359,-0.9570932211870791,-0.7864396633760944,-0.9944490288324309,-0.8221345529038683,-0.7475942171261174,-0.49464576920475484,-0.7979619395850706,0.8409773550014688,-0.7202959158404303,0.19100329362920335,-0.8119414029580289,-0.8542994425020993,-0.13319327873644848,-0.8711232277832507,-0.829668332492801,-0.829730894740726,-0.7552596129004887,-0.8325933332220125,-0.7050290724506253,-0.9414667714622096,-0.9275060826227953,-0.8587514585925092,-0.890855496469778,-0.23857560991356294,-0.9494439591385695,-0.949239837774137,-0.8353256157370869
SIDM00826,-0.920199786497028,1.6481161560998785,-0.7536701236565676,-0.5702197804902411,-0.8594961999238896,-0.8698522937833362,1.031424473083781,-0.8448054775444461,-0.9175438230962448,-1.004125095759689,1.4272933672768278,0.5175010450624298,-0.8338592269161301,2.0387577335922904,-0.9063879890302375,-0.9385147535414445,-0.5789993510686099,-0.7092665919595491,-0.8638254375302468,-0.79501140643111,-0.9389744790964608,-0.34822364848268555,-0.7566638797102153,-0.6404412290106102,-0.8298148419078273,-0.7962796287910289,-0.857627283923541,1.130650459480007,2.700785584970825,0.8668695039019028,-0.8681815202834327,-0.9260457662258911,0.23459797626070694,-0.8873534165239343,-0.9311786625105238,-0.8159386506650962,-0.7523821552767591,-0.8732603316734093,-0.9019246577644738,-0.8750740843268634,-0.7836650303313469,-0.8074371894098908,-0.6036343104757917,0.04703366596514602,-0.7856928320528062,-1.0339165070561889,-0.7589500408908941
SIDM00310,-0.8534006188020646,-0.8361033237321889,-0.6526468180344195,-0.5024233020400436,-0.8725465525670094,-0.85045962562765,-0.4698273615806915,-0.8394390017983551,-0.8767743609625864,-0.8303864319814214,1.8999911188490544,-0.5212002145906032,-0.835310325002668,1.9643415089650125,0.6702752223276477,-1.0133963804747768,-0.8492647869457142,-0.6847252727153815,-0.8370682271014098,-0.8844543532240828,-0.9388001401153626,-0.7204667345711145,-0.9120807093597649,-0.8111179615783255,-0.8638317219674022,-0.6915642576246351,-0.7939480275970329,0.8523470333740807,-0.690583291686639,0.18834618841482778,-0.916808627579852,-0.980235350921332,0.013695886715413445,-0.8257508130249687,-0.810893625215554,-0.8800393856094296,-0.7679383920919012,-0.8902673351617983,-0.867551420516678,-0.8474003649909095,-0.7948286526197946,-0.8099396698318624,-0.8363809053482987,0.06898203106644964,-0.9641670041203577,-1.0443005894309516,-0.8309805030704902
SIDM00482,-0.8186371363396509,-0.8181992357226606,-0.7264317597400469,-0.2723986553600414,-0.7998972810812379,-0.8638468295693641,-0.8350799923624543,-0.8534232292725069,-0.7173003368774061,-0.9827808563588204,1.4268672313338528,0.2726198290532618,-0.8016344397401675,-0.32760775521816615,-0.764935019406496,-0.9856965812547336,-0.8221555615441527,-0.5148659990994506,-0.6144707824480848,-0.7389040361071714,-0.979710813508848,-0.683555810831119,-0.4236558508655716,-0.43845952098751273,-0.7607505597196302,-0.7091757910430376,-0.7894488962671246,0.4022476107179244,-0.663763956943186,0.38044871168017835,-0.7490674485448218,-0.860235400273702,-0.038244772946033866,-0.7947327569823013,-0.7994892143197545,-0.7179920019636217,0.06505813711730907,-0.7294669038161717,-0.8836993030089441,-0.810323570697908,-0.7992526791499579,-0.753843716526819,0.7996317670894256,-0.5211728565246957,-0.9487276541292705,-0.8390084388208796,-0.7048433577567648
SIDM01247,-0.9083652951280314,-0.8280091893592664,-0.6699005859555628,-0.32427106243090775,-0.7363333054982705,-0.8060432641977514,-0.8195111402395678,-0.8039947079940173,-0.6600024589123468,-0.8990183564288754,1.6833308626424606,1.177952761989783,-0.7762209052863925,-0.01312768227114555,-0.7666401683825523,-0.9705489416196039,-0.8459261866147059,-0.5666749358477141,-0.7244534165576557,-0.6288281597424171,-0.9586731685328784,-0.7578423562199922,-0.9046975192190857,-0.6898209157504945,-0.783104385163896,-0.8609766013442685,-0.848037828504438,-0.33420388409626944,-0.6691038873180644,0.14370422284872636,-0.8034259916744149,-0.9184361896426942,0.036450452311419884,-0.8581569145924498,-0.8707840369629136,-0.7985809745962589,-0.7516435873154947,-0.7573522561155349,-0.8463952208504756,-0.8600336805887481,-0.8254787593743731,-0.688402773749996,-0.8342903413713568,0.13388377509027327,-0.8870153538871248,-0.5848912136799765,-0.6942238071346849
SIDM00817,-0.8995274206740593,0.8436099899768419,-0.7139145974747094,-0.366056738386558,-0.754312088241541,-0.9488753480215588,-0.7444746839366632,-0.8493861396410053,-0.631705715035676,-0.9535626725204878,1.5711195805483553,-0.37832093185471116,-0.8446449484481222,-0.19387249523077565,-0.8731142642614547,-1.0047608924539537,-0.8627689323183717,-0.6256784797167732,-0.6937684981464198,-0.8521023215022352,-0.9992025853066394,-0.793302350248741,-0.8500862988518213,-0.7231840500413114,-0.8955160520121029,-0.9798916935971997,-0.8121145031931106,0.316702674664909,0.4860677028393082,0.5691873281937637,-0.8932749775487066,-0.950843982640677,-0.4085484221173946,-0.9266612850074513,-0.8512354908823189,-0.7872249376255378,-0.7069282579045149,-0.9015659417727394,-0.8963311110546178,-0.9365712113131474,-0.7325011006678019,-0.8030630269417958,-0.6569331123522133,-0.11821486714852328,-0.9939674697782447,-1.0593756324587096,-0.7431125512021259
SIDM00448,-0.9050314460786265,-0.809080532283172,-0.8474698386526595,-0.4093639834682463,-0.6940851385933009,-0.7654432546793818,-0.8615805277615889,-0.8757801358988085,-0.7359821002307612,-0.8567216337504863,1.5161106158295548,0.07227548695884783,-0.4610714663223464,-0.32200528805632395,-0.6608705502510037,-0.9660339091433889,-0.8294709782439041,-0.6191321477932004,-0.6358578709940024,-0.8019237021119956,-0.9539096766402247,-0.7613547333370856,-0.8963553544837121,-0.38609327791405185,-0.7613909220329398,-0.8647000306924196,-0.5012448008950292,0.27766172165070946,-0.661587653059272,0.07258590349677532,-0.8120501662582639,-0.9217739980998256,-0.3185880059311564,-0.8844313335245384,-0.8181502473943029,-0.6615481307352278,-0.6830933157954375,-0.8159074807025718,0.3450913922079599,-0.7142643470822118,-0.6938309644294018,-0.9201475789406489,0.3212747226698494,-0.31245558511000016,-0.8225190927384978,-1.026508679915798,-0.4946740712892266
SIDM00086,-0.9120501689565873,-0.7614653294022061,-0.7382092506870203,-0.6427123575849191,-0.8255785648254264,-0.7807584743551487,-0.5796474024842166,-0.8971714164786465,-0.7765045447955168,-0.9978204796684296,1.7460064959265866,-0.3907092539670423,-0.8535971773020724,0.4748005692422693,-0.8134095023409792,-0.888975990018275,-0.8398829506473195,-0.638546595223334,-0.6433931672935167,-0.7439620610955147,-0.9716258018375942,-0.6395427081221521,-0.8827880701610884,-0.7994194517817816,-0.8558088917729441,-0.7988268369902386,-0.8116753880645253,0.17632887499296432,-0.48520857851615345,0.45123061516559576,-0.9749474566792484,-0.9992196952617499,-0.9581864471233096,-0.9148940628165996,-0.8400175312905834,-0.7915323825798476,-0.7827437546278324,-0.841663135217808,-0.8963437208469547,-0.9338928484327895,-0.7342520437462852,-0.8196295507959752,1.7329052344838916,-0.512809653812863,-0.9445372544925423,-1.0676531016259725,-0.8515445976549217
SIDM00466,-0.9315316940281673,-0.8517379702801202,-0.7823233929090333,-0.4569079159843879,-0.8186644255990009,-0.8818318975375863,1.0354962482177679,-0.8836431847366842,-0.8796395964679388,-1.0114007444896047,2.072495148462052,-0.355408498097794,-0.8455647070852365,0.3215507608412431,-0.6134746561085431,-1.0756671973133607,-0.8892679240902486,-0.7268805088321393,-0.6199632318464788,-0.8303402208539947,-0.8799083459325129,-0.7473277937634958,-0.9767479363350954,-0.7092356444353416,-0.8234094156853571,-0.8938915302144802,-0.8760809615685013,0.7296929481732273,1.090754818756593,0.27725713942171754,-0.9001105567558855,-0.7781520174253512,0.21315873827100168,-0.6753678147419134,-0.8797884382025719,-0.9496170070370146,-0.808272088599208,-0.9307415599787997,-0.8635606067666873,-0.9070144594200734,-0.8579882828962162,-0.7790910740846272,1.0778947052780277,-0.47830215858968855,-1.0007837121162737,-1.0876027075056476,-0.9031549655520166
SIDM01132,-0.8988285572205068,-0.7908455204166848,-0.8071702340924647,-0.4117688889786058,-0.8704009491539407,-0.8578980483019003,0.027619292489503174,-0.8704388210026823,-0.6659022101556015,-0.8913717328857593,1.928772153450777,-0.3543842938590904,-0.8160639431595548,0.0035475493592191224,-0.5948725132702087,-0.969728448843313,-0.8329725381458434,-0.7024194890000879,-0.6358412147682547,-0.8280986665178867,-0.9496895374840744,-0.683608961760617,-0.9086792983624753,-0.7708983809851261,-0.8248512350240306,-0.7934754483281664,-1.0247180205657946,1.1423282678348674,-0.689048900729461,0.4883774571201438,-0.8723822114517059,-0.9697356724831092,-0.4610661019529412,-0.7554945834147014,-0.9054466442859981,-0.792716414752674,-0.8156852263333504,-0.7526956932334549,-0.9113250778661746,-0.987848199295655,-0.7473211988003555,-0.8357261385150022,-0.8775060049668308,-0.5608166422236368,-1.0494689443771732,-1.086522797528832,-0.7507620024620065
SIDM00465,-0.7943162915625971,0.16175051248235567,-0.6705734382848614,-0.5729581043074097,-0.8061303860928888,-0.8749642985678959,0.2511648265639983,-0.8373521395241194,-0.8687884767099988,-0.8745976420701939,1.7856031820292408,-0.36856821284691255,-0.8521022361893045,2.26263708365525,-0.9224510694318516,-0.9174686640172045,-0.8246256792872472,-0.6205394824431818,-0.6761393346410448,-0.7893489118087007,-0.9803931386403805,-0.07960255403905697,-0.8876441791784825,-0.7710466664735538,-0.6890189910745349,-0.9163190626749468,-0.8163154584390787,0.845349284790426,2.9319756277212505,0.891531960216156,-0.9126440397262429,-0.4464314121516676,-0.7805188140817486,-0.48311065972091377,-0.9806043444977962,-0.8352281306949493,-0.7335536529521857,-0.7792720076728252,-0.7998915178810827,-0.8301698558113897,-0.8930338754642584,-0.8279587768237516,2.0065951168009404,-0.16632891021423227,-0.9555223420136131,-1.0578520415466115,-0.704646824213341
SIDM00565,-0.8648117895424163,-0.8495445028430519,-0.7098883130759691,-0.641552950175566,-0.8614003747804361,-0.7905931048539433,1.0300280309451133,-0.8914505631140044,-0.8321254336400268,-0.9894427460710878,1.5400179752491419,-0.4413621465824064,-0.8818797124051762,0.8813054726993035,-0.549729287879225,-0.9998704806504496,-0.8625383956928983,-0.7008226733402249,-0.7203495545302893,-0.7990258734391581,-0.9900951455685522,-0.7693041088296075,-0.9730545880118577,-0.6836818274952858,-0.8124658946514178,-0.8333221957260557,-0.8527007555869404,-0.19638186310622555,-0.5573804917980735,0.19318982111752742,-0.8470318755451596,-1.0096500888415127,-0.4046135994552693,0.7416338409062051,-0.861094388497619,-0.8598279637728908,-0.7444202790615947,-0.7974510930290603,-0.8691510638341808,-0.9303646144242428,-0.6326609554175228,-0.8407287558722617,-0.8087371155240645,-0.15739622020921948,-1.0183805332115126,-1.0827552859690912,-0.6437609876412935
SIDM01092,-0.8789085601839687,-0.8263776032004427,-0.8854315822442422,-0.33339161726989125,-0.866471108304641,-0.9040389204589729,-0.7491779429065841,-0.9013861066800367,-0.8344280215974716,-0.8822252379463104,1.292800312672029,0.2611369318441424,-0.7449325745209741,-0.31058833948427705,-0.9610221353878255,-1.0725585781236353,-0.8445550472532944,-0.6637430637525448,-0.5664040747376696,-0.8340156929919875,-1.0124311544020987,-0.7811810639764004,-0.8808893591129429,-0.4712861983767539,-0.8575345226186941,-0.8921858039241389,-0.2760429652050718,0.5092060157043288,-0.6955565054547928,-0.031017535443923036,-0.9292456442660677,-0.9453622461241631,0.12718271994535424,-0.8758833294758223,-0.9398361989798064,-0.8467396902871698,-0.7049544501058584,-0.8906606502685456,-0.9136101514284205,-0.8822400541151807,-0.7067722751272195,-0.8066157424507676,-0.15237769380732102,-0.6085917530502167,-0.969579536841213,0.9177190455748694,-0.578260739934602
SIDM00218,-0.9385625567752458,-0.6633811454597492,-0.7928639383391717,-0.2498052006755382,-0.8304183065867266,-0.6367938851663495,-0.751857768503263,-0.8477739728553589,-0.7777875999247913,-0.922236185607795,1.409256388847271,-0.4714044662831318,-0.7428365725630315,0.12995375938930362,-0.7188431198021848,-1.0203485595199393,-0.7297535630244184,-0.40660596319728237,-0.7044708507049506,-0.8003760784377663,-0.9408949190615793,-0.7714433081354841,-0.9633822198357304,-0.561484464107745,-0.738870562797027,-0.7748791257048289,-0.930227030991676,0.688562351613831,-0.5244358528758037,0.7581515340737809,-0.7126998654598214,-0.8665629826709504,-0.12424549258743828,-0.779055299570708,-0.7561426399540837,-0.852433074337415,-0.7883481655024199,-0.7653968424896416,-0.9267291369594794,-0.8481892281692548,-0.6798556572541337,-0.6901504477786041,-0.6111355792187492,-0.4780767159012184,-0.9807843358558203,-1.0439357984618298,-0.22640996236443867
SIDM00044,-0.8195366156969168,-0.7040060999666515,-0.7181433256265883,-0.4353336226201107,-0.8311321710810408,-0.8300665053966596,-0.7336617737423723,-0.8883264627704279,-0.8179101278082478,-0.7949262597638282,2.0521226190366457,-0.5930789762098314,-0.8266813288772314,-0.1727934617015483,-0.8118386751794315,-1.018647190544445,-0.831422252598645,-0.636343297664436,-0.6799553701721942,-0.8408582305512748,-0.9685290863563036,-0.5677939289453525,-0.8865556776465466,-0.5757210647314123,-0.9012476050873321,-0.8284302138334485,-0.7481069325184753,-0.12127942649956365,-0.6214301280702115,0.05625760253327621,-0.8151253434512078,-0.9252151468817802,-0.16382008557425834,-0.9487156397083114,-0.8886813302970654,-0.8420823899387763,-0.7591728475329577,-0.8066495102244384,-0.8160580979148031,-0.8532966282965445,-0.6806379628787818,-0.7773443826554131,-0.9218470055578889,-0.5685735822526896,-0.9454042746403105,-1.1282076080383094,-0.8882446599498556
