,ALAS1,COX10,ALAS2,ALAD,CPOX,BLVRA,UGT2B28,BLVRB,UROS,HCCS,UGT2A1,GUSB,FTMT,MMAB,FECH,HMOX1,HMOX2,UGT2B11,PPOX,FTH1,UGT2B10,UGT2B7,UROD,UGT2B4,COX15,HMBS,CP,UGT2A3,EARS2,UGT2B17,UGT2B15
SIDM00218,1.4182594364167656,-0.09262645431847129,-0.8956549405940751,-0.3011593543968205,0.5777136710403116,1.947688804331449,-0.7928639383391717,2.207831814637799,0.6162084162469449,1.337147206196921,-0.7653968424896416,2.020519680298352,-0.873088460796981,0.1105724122371564,-0.1884189130624785,0.3757395769671754,0.4756575558946443,-1.0203485595199393,0.3900710849825026,2.677363426353386,-0.6901504477786041,-0.6111355792187492,1.3595455887552244,-0.9807843358558203,0.31339819951653475,1.103966426387857,-0.6867717830152755,-0.9633822198357304,0.011488770122366635,-1.0439357984618298,-0.22640996236443867
SIDM00044,1.4111972174440401,-0.6632927772405647,-0.8158796209068027,-0.0451602754511296,-0.2238098167496089,1.6104344442610394,-0.7181433256265883,2.6379394851753575,1.201033966528977,0.8816809623509557,-0.8066495102244384,1.8752313809724468,-0.7695477690333034,0.9498121809455617,0.0013782014967766592,1.4705765263607087,0.7131131412665797,-1.018647190544445,0.29060681416151574,3.072632836973288,-0.7773443826554131,-0.9218470055578889,2.0403212056670146,-0.9454042746403105,0.33019183063976143,1.2424808124892106,-0.8103549208862236,-0.8865556776465466,-0.14188228517812487,-1.1282076080383094,-0.8882446599498556
SIDM00362,1.1256257503360958,-0.5864286349306627,-0.8055712792681453,-0.14639918100749297,0.030755508632179664,0.01677660216496068,-0.8290779017526053,0.7420913623070201,0.8574106835003261,0.8632651158862005,-0.644416014305576,2.216776217843222,-0.8511561786630257,1.0314879430532924,-0.041495320761150006,-0.46388335178266304,0.30912232512415194,-0.9945342589156125,0.6976943928805841,0.9631001009245751,-0.7065667238902794,-0.7617533950801543,0.8870080508883806,-0.9209333722281805,0.51688566066063,1.576921242229733,-0.8189539496049691,-0.8475047756990627,0.25313493153772304,-1.0048290223121668,-0.5946518320844624
SIDM00813,1.635315329354694,-0.14463526091129533,-0.8557233026634571,-0.0077452390143393545,0.9284948897566313,1.9661804274627077,-0.8047916871642915,1.5515758861540425,0.6908437736373084,1.3406782536787523,-0.8349664921536895,2.3583217747215577,-0.767398727925256,0.22575919033166544,0.4147338890274489,-0.1641538529894857,0.5565339418797969,-1.0041100203228268,0.14758394741669212,2.6700469698393783,-0.8675184300566476,0.8920602927548901,1.0038149804558463,-0.9717257807674582,0.5422171172176903,1.0776388471179346,-0.8301905186316408,-0.555978396916262,-0.32797342301665666,1.1877163448837451,-0.4370468926714894
SIDM00364,1.6576202815387868,-0.5044508867886062,-0.8751027998184039,-0.3852800702880074,-0.20977863375594774,1.157310387793985,-0.7557866486642503,1.3379827905315045,0.4161628456912564,0.8056803790208471,-0.7835105573551308,2.5269062399492723,-0.8003119295643556,0.009372044669249091,-0.5824585643569316,-0.5826715010486021,0.23000869370143476,-1.0450661370396985,0.25248516625640943,1.7064001143233185,-0.8152742642293178,-0.748202050945409,0.5571060050778154,-0.890590808563973,0.36273903473553154,1.0066059121218311,-0.7148684820796123,-0.8674232922816685,-0.21199196617053034,-1.0423026603955634,-0.6899556546466712
SIDM00792,1.853429648242225,-0.32846308185921214,-0.8847167321848418,-0.33317441761637345,-0.2232034113161667,1.051816065629586,-0.8701189174351829,2.017874682525843,0.7336800675780067,0.826368183676424,-0.8505250474405759,2.379526313391183,-0.7264981649011509,1.2012028093563336,1.1227507037355133,-0.4536074502543759,0.3804861899153795,-0.9493331000333519,1.0043750889398684,3.04480033432104,-0.7742169993322233,-0.6879704493990632,1.282052300189483,-0.9488343389696245,0.0511451492780725,1.8162663702115214,-0.7053323112183559,-0.9149533092926232,0.06958263822549923,-1.012241559607119,-0.3131897187876033
SIDM00241,1.3119697231137728,-0.5726071490588043,-0.8869779801789105,0.5056767687697635,-0.025615160981953676,1.8084119018220388,-0.843098205883169,2.6488638333382872,0.29933078800789115,1.1475541086085326,-0.8241559608830764,2.6341117394766904,-0.8358533801598265,1.1202988999497425,0.10274983183898133,-0.35446060884165365,0.4597846908123737,-0.9862975704173645,0.3372398035270755,2.4924587055635716,-0.9272880575008976,-0.7983739808518637,0.9289283093745022,-0.9791343272965424,0.2156776812144189,1.5633697656430257,-0.8048156475603135,-0.9528180408703745,0.0491543353197574,-1.0359632193487847,-0.7506714946564522
SIDM00091,1.2735999325640412,-0.4776592197061398,-0.8990040799419553,-0.18336427300528446,0.013697061568342175,2.025409564389409,-0.796561808292967,2.3249834341585918,1.0556159021490021,1.0092156503446872,-0.8648980632611968,2.4127937508271544,-0.7590974186420338,0.30646818604118903,-0.35396191462115106,1.073712503944625,0.13757563396214845,-1.0428862136718433,0.22242382530182533,2.5556121108316883,-0.7927292589006777,-0.8666037311461066,1.1667723934722918,-0.9483461733168397,0.2154073087074772,1.6557198581547454,0.8521692376978103,-0.9313743633343767,0.20625599042050782,-1.0836757189240003,-0.696225439552436
SIDM00427,1.5274364238340843,-0.24707315550476544,-0.9233859139613186,-0.29755137006184706,-0.38257759822905707,1.8905622843534904,-0.7859573023119835,2.199582298482561,1.1851585129691482,0.9737157730740408,-0.8329830042964947,2.230760046177651,-0.7686846970294883,0.48211989396916094,0.15420632664456269,0.275276044597307,0.5173047194689551,-1.0602474413139595,0.3408799029712704,2.525449352946254,-0.8401759461315296,-0.8556720183405606,1.0079736033846989,-0.9515690078610329,0.6191260877757436,1.6014954800170327,-0.8741924810913138,-0.885231757771504,-0.12940012362893233,-1.0545478872952891,-0.700283656756699
SIDM00758,1.963577895124489,-0.5676152820831115,-0.8475782911751228,-0.08942421080991284,0.5698075148709764,2.5015530208264662,-0.7691848077139262,2.515605113670569,1.0301170059301374,1.0554418316665404,-0.8322331092222179,2.2807309174139507,-0.7829022034386636,0.5749793055214796,0.3482396351260752,-0.564877950512644,0.4383761870892851,-0.946645278443003,0.11737094109115842,2.2098726063732506,-0.7419612000900853,-0.8308303168963244,1.1371542424384018,-0.9329497206359167,0.7638375566671841,2.3513500373649676,-0.7313465878724622,-0.8836195325377336,0.13569659972249148,-1.072265856940255,-0.7498696677125238
SIDM00612,1.4427579520109337,-0.3891731973254044,-0.9040072548861973,0.0851912938949669,0.23190774805542233,1.710032148010007,-0.8261193992027729,1.6076837722808928,1.1199066789940941,1.139513603178588,-0.786009249643826,2.2180364697849804,-0.870466180985943,0.49135602595976274,0.053724008774916725,-0.11061287756722282,0.42853377684576915,-1.0309751313156594,0.32334780702928473,2.0008304211390238,-0.9260418468629765,-0.8049708777632321,1.343472671625764,-0.9550523396476219,0.021272423446594475,1.504465242928632,-0.8475572115317417,-0.9814779258194111,0.10548384349644893,-1.0587034366853632,-0.7597372366950692
SIDM00553,2.1487887151771723,-0.3899267059254679,-0.8246843104139978,-0.1795893165165425,0.36108447095627644,0.04772329212322756,-0.8129845381668505,0.9209155406396625,1.5198803556503253,0.8192290415017958,-0.7866817768908344,2.813240105221464,-0.8529299811738946,0.5730070063606739,0.23020998632082276,-0.5503106396065006,0.8638472686753094,-0.9345551892412728,0.3644145531625124,1.0382745369066524,-0.7946849870610325,-0.8303768528502425,1.5114809090382535,-0.9242221883134468,0.5017815326838618,1.2942208340574914,-0.8319183035799643,-0.8684701249517276,0.26653923336057733,-1.0589142114814223,-0.7006537989194982
SIDM00343,1.3767699545806165,-0.33713069533468043,-0.8986079014575125,-0.21905627293730587,0.7484515391265173,1.9344162478133484,-0.9221440399736064,2.0502249341603256,0.7287287349619931,1.759993584104353,-0.7918437981517162,2.5148661284821,-0.899174466105376,-0.011086661406511275,0.447229675258899,0.5956332153821339,0.4868403754473091,-1.0168773500880754,0.3524728099935065,2.492536704578653,-0.8007858856965416,-0.8306814820197962,1.354285634261255,-0.967644661805127,0.19338025679404922,1.4868108971550906,-0.35214448652741387,-0.8998622214635204,-0.11015494140615079,-1.0584142561386434,-0.9448189691939016
SIDM00543,2.1913415737512545,-0.43745608715202894,-0.8550012952436319,0.14201992283508663,0.8020945685912072,2.4512927877723847,-0.8029410017220586,2.184174587771917,1.136697751244562,0.9370095549536466,-0.8041999073209064,2.901323161527373,-0.9447947358909587,0.9190627824676093,0.05946405924745298,0.4683714290364857,0.7073317951796226,-0.9617015534822891,0.5953033385291526,2.6936123729649943,-0.8385773412889324,-0.8221435295434728,1.6031303481145656,-0.9189097090338073,0.8193814410664,1.3245514096412683,-0.8213994835458399,-0.8988355851770679,0.2725304687180962,-1.0730923705242534,-0.5649001156122315
SIDM00537,1.285731479363376,-0.34330715818900637,-0.8912172958863457,0.3545882642535231,0.5104856403822811,1.1295639148982906,-0.5471967255919292,1.718030353310109,1.0179590710666617,0.9432342448486662,-0.8259882509251781,2.056030295622343,-0.952380335610014,0.722447383512937,0.16047476652083753,-0.24584889051363987,0.5973991502823115,-0.9273739354882522,0.2041706219166589,2.672240896506077,-0.485575298539717,-0.6293128850295798,0.968465079258832,-0.9731743283912622,0.8418529590085619,1.596672406122242,-0.8518106229907767,-0.8809884495370114,0.23006332587965686,1.5265924843579022,1.3367813677119695
SIDM00332,1.8687010633579868,-0.3251408134613693,-0.8469336561147115,0.05240434765469541,0.5003889255092796,2.028898092860732,-0.7480818195641297,2.748563877914221,0.8762652787947532,1.4142339512388857,-0.8143305608113134,1.77124150177492,-0.9052154256489967,0.953031221107598,0.4058116447636001,-0.5875795162527853,0.8813823464361981,-0.8646397578589226,1.0224618758211363,1.7313032574984313,-0.8240326785884673,-0.7562817881798343,1.2229639886415216,-0.9279375196892871,0.41072386596420296,1.5216227492837162,-0.888521894005642,-0.8439271179706762,0.4957846026491949,-1.0350242501447544,-0.24932503984482507
SIDM00299,0.9652639057139205,-0.4950727080366925,-0.8013698118953183,0.012400524794722369,0.457354323290252,1.88045272804985,-0.7496913349050173,1.9439940266040252,1.383441624410994,1.5705258534360054,-0.7705750347334032,1.9143223476534632,-0.8779275700298241,0.9498878114241396,-0.1240051433000737,-0.05657209513522493,0.6700198220231429,-0.9450526190098303,0.24474205614017802,2.9996249506552077,-0.9172700712785168,-0.7161770164408858,1.217185599648582,-0.9837396971908212,0.4465380829703783,1.0582816637027985,-0.8465300800503762,-0.9008690732551509,0.1932200864016325,-1.050854741803727,-0.8335258783917293
SIDM00308,1.6855205642818614,-0.49968982778983345,2.33812398315302,0.9587270892865803,1.5231778762399504,2.359840160278581,-0.8036090250263241,3.3999080501381997,1.966285738710904,0.8315278622198277,-0.8267243146349963,2.1324239626782666,-0.8950442385522103,0.3046033468013181,1.7344377266849769,-0.38234073148310893,-0.09894425729317023,-0.9222084620340685,1.8665682455877481,3.0051020067521077,-0.8469078454075093,-0.8122501792082559,2.565917251258633,-1.0125501109622874,0.35673868127709263,3.2279531888537996,-0.8998304257342006,-0.8951283590593723,-0.11695443093477012,-1.0349547827902816,-0.8143971016785199
SIDM00227,0.9832647924481824,-0.42277274649246327,-0.846667394757526,0.01429706229341082,0.5795027942708735,1.6564277533206402,-0.5776900726701375,1.4615080274941559,1.2977781788251956,1.428192280797934,-0.7072308238692713,1.6380171153272374,-0.848222418487605,0.49491676747350927,-0.2198378520677159,-0.31045814346082556,0.6146166924853734,-0.8604531334270674,0.29401201920673514,2.420188029802984,-0.7952092462492495,-0.739892773002022,1.5041062719335887,-0.7920264137127317,0.4746833222516712,0.9963704928035965,-0.8881622398517145,-0.9360644593955685,0.4080139181880115,-1.0341283615433268,-0.20943319166561386
SIDM00294,0.9045419136064516,-0.49438597763689873,-0.8720952288827012,-0.34487666808693185,-0.43827804333285286,1.847459680282552,-0.7950857925745608,1.3262995498364922,0.28288788124787195,0.7858453416330319,-0.6883150946738883,2.392869516319091,-0.8521758523279944,0.412882712953097,-0.16648514371713954,0.9019273547919989,0.4392427617433792,-1.0440934498582128,0.15419309450074686,1.9608258124237044,-0.829910739676462,-0.9334753808179403,1.7234412782361732,-0.9105978033891372,0.2877973976355527,1.1261065249097686,-0.842339472480099,-0.912864105036535,-0.07445496781254428,-1.0366357128907926,-0.6823750809624088
SIDM00677,1.6425115199145404,-0.3774029413450419,-0.8281732188396891,0.08780117992860702,0.17322517816858388,0.5144932341760206,-0.7408877738332263,1.9960210799137832,1.206064573650878,0.8981655965089426,-0.8662890979937921,2.124988227489899,-0.7806309161010722,0.6521403435286675,-0.44314995365491633,0.07973960522797069,0.7442431746376199,-1.0216261194895682,0.18694495067200106,3.150702967626806,-0.9005709213283463,-0.7937301646105611,0.5842863887345277,-0.9640998571050484,0.6593942895898887,1.6887847630090203,-0.7843371232696059,-0.9297402044986227,0.22800518827072647,-1.0091667650884804,0.13179354340854293
SIDM01220,2.550208250846073,-0.17478393846888524,-0.8037424331228084,0.2631269277511005,-0.011838571881697025,2.6041011808812233,-0.8058579643478525,2.3044534638147858,1.1888634594369516,1.2989149104147195,-0.7942198889640314,2.5104972936293355,-0.8691110324583227,0.6109325425444647,0.31602169587711976,1.0426224663563408,0.19982819655028122,-0.9770601244117899,0.5588940513362668,2.4439318930442466,-0.8570633312092052,-0.8175559468628101,1.5548218554351132,-0.9056626776817138,0.3885538999720711,1.4756109630740653,0.39900470816977374,-0.9070466803765457,-0.17223087247643915,-1.0009441856696248,-0.7203919642417009
SIDM01259,1.0652288220980948,-0.14531968261411887,-0.8709841921325683,-0.04175145907250409,0.3401416264685794,-0.24105271962779004,-0.8122485972450532,1.4448663235204862,0.7695009887791548,1.3561931926780937,-0.8558809738230557,2.6113689798498596,-0.8113301143014569,0.5656480873094027,0.10548106669607044,-0.15845738379188432,0.6429198526660411,-0.9634915302486975,0.927196725428918,1.382909190397318,-0.7431088150483793,-0.7904399669524496,1.0476604655695305,-0.9498018032387642,0.4901781233982259,1.9174405567731578,-0.7959208970582046,-0.912981799214234,0.20052647511592384,-0.9441232747017375,-0.853038558088733
SIDM00680,1.1146366141031225,-0.4402386338547821,-0.864314438023091,0.17342437724948948,0.2854786986664124,0.6716162370548329,-0.6975174935871888,1.9339322595085693,0.8177997959789041,1.033213261415935,-0.8202555871231066,2.2435780222064894,-0.8395268576761287,0.5488265273849888,0.30280838164339874,-0.47442458257464115,0.5801054687963713,-0.9213101063105141,0.1034059277983997,2.951164381270408,-0.347062358640704,-0.5443099575905747,0.9738481647853144,-0.9203156192745349,0.7111495745843947,1.6208841979718134,-0.8418380024278209,-0.9204319617473401,0.19711271853081863,-0.7581890824722785,1.0586435701907189
SIDM00346,1.5999749942759702,-0.4906002542700396,0.18597236235919312,-0.289225093230107,1.4740389301513024,2.4041546389736688,-0.8994522301969589,2.7511080534612984,1.2344796553332267,0.663252003576786,-0.7421590713949933,1.972194988893852,-0.7393972640302608,0.20212779719085974,0.6825480791471612,-0.19894547540966465,0.22501905152417537,-0.9861936506018123,1.2473989822834037,3.0893478228580062,-0.8958175340943538,-0.7182415839817541,2.0827681792280734,-0.8930704736535261,0.7198361356004285,3.1840709587793055,-0.8791610042987184,-0.9088551585047712,0.046908177710581936,-1.0322078631925433,-0.6944440150924867
SIDM00129,1.8593513346150647,-0.33144242608981866,-0.7675799852354376,0.1915152100337682,0.6461453909443057,1.710864352156995,-0.574386129776836,1.969487222541502,1.3963888154327402,1.0043325724183074,-0.7549894951108781,2.5551209606856777,-0.9221532695922354,0.8038504997431534,0.4249396956297895,1.0492168851037083,0.79302312592657,-0.9578571310518152,0.8646683297415105,3.3280637912321027,-0.8186804867059597,-0.27631972222638257,1.8796356087675388,-1.013124080556523,0.424865303136915,1.9014174105077573,-0.7325233485733994,-0.8822960134706004,0.6225691871808972,-1.053922986897062,-0.897173703717822
SIDM00627,1.1278621891989755,-0.4064397133496781,-0.8757336549245719,0.7249911651163955,0.7869465468222699,2.1570213898727473,-0.6616415667681284,2.5632891653374688,0.42156760485926165,1.6165322490402312,-0.8295945398378088,2.2876039421037695,-0.9019595491122973,0.3116593251142212,-0.022808040412163565,-0.5719858135844451,0.6950592321601373,-1.0645291614850032,-0.20465986962399413,2.4272430143184596,-0.8290066684595768,-0.8278604549675881,0.8141017647035379,-0.9467258378417885,0.27906819937458194,1.2445788292822455,-0.8754698091576556,-0.9879587570549809,-0.11511267756074098,-1.048289590817087,-0.5993722343108605
