,SRD5A3,AKR1C4,CYP3A5,HSD3B2,UGT2B28,HSD3B1,COMT,SULT2B1,CYP3A4,CYP7A1,CYP11A1,AKR1C3,HSD11B2,SULT1E1,HSD11B1,HSD17B2,HSD17B3,HSD17B1,CYP19A1,CYP17A1,CYP11B2,CYP11B1,UGT2B11,UGT2A3,CYP3A7,HSD17B8,AKR1C2,AKR1C1,CYP1A1,CYP1B1,STS,UGT2A1,SRD5A2,SRD5A1,CYP3A43,CYP7B1,AKR1D1,HSD17B12,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00104,0.6289085344827137,-0.7628689134899003,-0.8064341060509257,-0.8513148312414834,-0.7001548569642463,0.06886459463369494,1.612775863468363,-0.8791673307084521,-0.8305332072206869,-0.883375239812394,-0.8030068792305366,1.2690560628799292,-0.7035914037315651,-0.8590297604470946,-0.8620265378303621,-0.9061843249080722,0.9195855770247525,-0.5690677571294455,-0.8697356882161142,-0.9189190785291965,-0.9719130319895395,-0.9176250466168423,-0.9347155335226122,-0.8681208572629051,-0.8025216317089255,1.1747308912762129,-0.26533991102256216,1.1613277521050505,-0.9292571781238205,1.4422608165391946,-0.3106083630063437,-0.8206671263427643,-0.7111118842020173,-0.12996682595632417,-0.9040423914464711,-0.8654992567019485,-1.0083837003557674,1.415339573200702,-0.7415009778717653,-0.7823015667752531,-1.0059209495485177,-1.0258812548210126,-0.8687403488523596
SIDM00267,0.5906268024045188,0.9513902391648863,0.0016348710507810085,-0.8749001071407118,-0.8073921045127487,-0.7651147854191526,1.2639524457432216,0.4250237649762614,-0.8047006917243876,-0.8764215932926515,-0.8315573554069048,3.386247102402405,-0.3052364689420399,-0.7359231378491785,-0.8240659743024115,-0.8716897888541205,-0.7453397907259574,-0.5905934132217278,-0.8239015995458463,-0.8854892263432266,-0.8656860706127676,-0.7876108457593196,-0.6665764573500818,-0.9290365473625297,-0.8609963695933658,1.8142137739792839,3.1599570689822456,3.6228894881330453,-0.7932292975256006,0.7959413057319703,-0.7119858995576634,-0.7898446685593649,-0.5084188980645371,0.6803686495505668,-0.9324358415332271,-0.8690051293231278,-0.8604936188688145,1.0116187978428353,0.025778105896613657,-0.4391488066652705,-0.6481102167343702,-1.0490565065208604,1.3343511077126122
SIDM00100,0.6225205384776238,-0.6943049953659457,-0.7091760494309216,-0.8688407701480001,-0.7205758405219103,-0.13017311267913426,1.3474724824480921,-0.8923120458149203,-0.8698090970195171,-0.8027274093330707,-0.8313772599596342,2.6321230304639474,-0.6021110167228357,-0.9514036186719412,-0.8066654278787488,-0.8475702486681611,-0.8866612501000116,-0.5954104865779675,-0.8766875920735103,-0.9674597496553552,-0.9615621425999503,-0.899113300338606,-0.9435996693164955,-0.9944490288324309,-0.7475942171261174,0.3748860093465659,1.3659200097612045,1.9998554215069426,-0.8711232277832507,1.1559455383345352,-0.5938516951220228,-0.8325933332220125,-0.7878380528218394,-0.34031226504900863,-0.9414667714622096,-0.7676639443802493,-0.9635010793784387,1.178894237309146,-0.8587514585925092,-0.890855496469778,-0.9494439591385695,-0.949239837774137,-0.8353256157370869
SIDM00826,1.1813492423500194,1.505204950409806,1.6481161560998785,-0.8446187380792776,-0.7536701236565676,-0.6885142257449126,1.4304341089571397,-0.03559654189839034,-0.8594961999238896,-0.9186608252310051,-0.9408626862670431,3.125731954172029,-0.7089715839594734,-0.9175112228374809,-0.8476457459774609,1.6616422379973748,0.08455723563653347,0.7041612733923067,-0.9586506255424435,-0.8046974466543607,-0.8570955250901745,-0.8293426427142053,-0.9385147535414445,-0.7566638797102153,-0.8298148419078273,0.90994856254542,2.54896397715219,2.634498204150421,-0.8873534165239343,-0.7515507426630946,0.422973213004483,-0.8732603316734093,-0.7920396983931696,1.4240040211570733,-0.8750740843268634,-0.8428321531345542,-0.9034966278304614,1.6837785696060203,-0.8074371894098908,-0.6036343104757917,-0.7856928320528062,-1.0339165070561889,-0.7589500408908941
SIDM00310,0.6064509679870835,-0.742643212273679,-0.8361033237321889,-0.8905637987488865,-0.6526468180344195,2.4515126798613838,0.9610217892790269,-0.9641428395869018,-0.8725465525670094,-0.8943584488725917,-0.8649460051462787,2.9780991703744424,-0.7285936913894839,-0.8797207015878997,-0.8193624735660179,1.0403686239544905,-0.9229699984781398,-0.5187414939062027,-0.858309070959663,-0.9268919262072013,-0.9405870013811272,-0.7923625560031581,-1.0133963804747768,-0.9120807093597649,-0.8638317219674022,0.26907892853431503,2.268570020336696,3.1421932034578304,-0.8257508130249687,-0.210896225241719,-0.12261717315359141,-0.8902673351617983,-0.7692784217588624,-0.15409132056799124,-0.8474003649909095,-0.9121074713272876,-0.9242119743379426,0.8845785690975437,-0.8099396698318624,-0.8363809053482987,-0.9641670041203577,-1.0443005894309516,-0.8309805030704902
SIDM00482,1.3331543346246832,-0.7382440926465853,-0.8181992357226606,-0.8644542212956634,-0.7264317597400469,-0.8518428564695067,1.2985687710766265,-0.8016203682383004,-0.7998972810812379,-0.8712376637671919,-0.8350569077784573,0.22364817122363684,-0.6527511768271492,-0.9453010762521247,-0.7309758427935688,-0.7739149808265623,-0.9425609728610789,-0.48704496089326565,-0.7162303691679135,-0.8147055491653413,-0.728773117858575,-0.728218559668941,-0.9856965812547336,-0.4236558508655716,-0.7607505597196302,0.6973378962687259,-1.0105298879821836,-0.7309956922283571,-0.7947327569823013,-0.717771923265606,-0.4695832191431946,-0.7294669038161717,-0.6909933481767561,-0.36773736931082335,-0.810323570697908,1.472588285130046,-0.8185572706975753,0.8492736280450393,-0.753843716526819,0.7996317670894256,-0.9487276541292705,-0.8390084388208796,-0.7048433577567648
SIDM01247,-0.37386528852984185,-0.8072594523461473,-0.8280091893592664,-0.8552902725105733,-0.6699005859555628,-0.7662071535184504,1.331890446082117,-0.9758112524731971,-0.7363333054982705,-0.8315811449416424,-0.8500247290412866,-0.6302928155914062,-0.6020674104183404,-0.9077851601736902,-0.7839065660974812,-0.8976287437812248,-0.8710678893283057,0.0016480471894777674,-0.8711289489920395,-0.8556806258897425,-0.8083676106731233,-0.8278251224706321,-0.9705489416196039,-0.9046975192190857,-0.783104385163896,0.5822752210422865,-0.9428244664137672,-0.7500034268838747,-0.8581569145924498,-0.8096553825399314,0.9514684021030857,-0.7573522561155349,-0.7456027429160654,0.10385208757999657,-0.8600336805887481,-0.8016062269541289,-0.8853272684057926,1.2469194459955597,-0.688402773749996,-0.8342903413713568,-0.8870153538871248,-0.5848912136799765,-0.6942238071346849
SIDM00817,0.6369213476555273,-0.6566958238135193,0.8436099899768419,-0.8257563136325894,-0.7139145974747094,-0.786053661361147,1.167372284678446,-0.8962670721341578,-0.754312088241541,-0.9797067636729148,-0.7865348651601105,1.9225668537330525,-0.6669778419535229,-0.8892036988173074,-0.7809126089288456,-0.8800534680061141,-0.8934662867133283,-0.5476727607385058,-0.8409979425903304,-0.8766306370067071,-0.8137716160642608,-0.8944408517324406,-1.0047608924539537,-0.8500862988518213,-0.8955160520121029,1.395239464640617,-0.4617744806505407,-0.46276961715975085,-0.9266612850074513,1.3586713795303835,-0.7343635189234731,-0.9015659417727394,-0.7184843472918588,-0.03162801559541558,-0.9365712113131474,-0.7732513916421155,-0.7956283423046994,1.014804061969912,-0.8030630269417958,-0.6569331123522133,-0.9939674697782447,-1.0593756324587096,-0.7431125512021259
SIDM00448,0.5903619001932907,-0.8184661137545027,-0.809080532283172,-0.8599178546977606,-0.8474698386526595,-0.677389255777994,0.950389456115313,-0.9080024498311103,-0.6940851385933009,-0.9006714069097106,-0.8533697954762185,-0.0024311543580521414,-0.9157828390058469,-0.8319388794809036,-0.49278218896174814,-0.8763266135414416,-0.5518736457963628,-0.47266960869254215,-0.7493006256580415,-0.8919427086471443,-0.6951528159794648,-0.7632272655507459,-0.9660339091433889,-0.8963553544837121,-0.7613909220329398,1.48055219000394,-0.7960073209499515,-0.5774072623583161,-0.8844313335245384,-0.6318389834190653,0.17466563359424295,-0.8159074807025718,-0.6058702421670006,-0.01337966157049754,-0.7142643470822118,-0.6911728677614076,-0.7573169068641284,1.240091655830495,-0.9201475789406489,0.3212747226698494,-0.8225190927384978,-1.026508679915798,-0.4946740712892266
SIDM00086,0.6704548969034962,-0.7892680395305716,-0.7614653294022061,-0.80386327546607,-0.7382092506870203,-0.802278160915947,1.2481997472875324,-0.9401210314933732,-0.8255785648254264,-0.9347575081711101,-0.881632151618304,1.8026037991447275,-0.6368776454013122,-0.8805981502414214,-0.8064229070952214,-0.7751583834800118,-0.9366534337632536,-0.5791875228174146,-0.843999217245269,-0.950006415337912,-0.8739840439780329,-0.8868813551112832,-0.888975990018275,-0.8827880701610884,-0.8558088917729441,-0.7534782686732764,-0.8161578741735053,-0.4984981001261514,-0.9148940628165996,1.3584940571568087,-0.8406484311326736,-0.841663135217808,-0.7164331306948141,-0.005069722881361474,-0.9338928484327895,-0.804230559254935,-0.8758193838376714,1.2467058729229057,-0.8196295507959752,1.7329052344838916,-0.9445372544925423,-1.0676531016259725,-0.8515445976549217
SIDM00466,0.7155611928786155,-0.8689793956820404,-0.8517379702801202,-0.8318343103427984,-0.7823233929090333,-0.678727446659654,1.1486953622044054,-0.7086882736681862,-0.8186644255990009,-0.9451609525144272,-0.9344670084530008,1.0977812940680802,-0.59818605421206,-0.898776242286375,-0.8938581081180907,-0.8630415447237899,-0.7362740810445825,0.1572605733187297,-0.9254115771477731,-0.9818150369776498,-0.8215168585074878,-0.89981424582096,-1.0756671973133607,-0.9767479363350954,-0.8234094156853571,1.187449294079902,-0.7823470752267788,0.3247620646411389,-0.6753678147419134,1.4231959856748413,-0.058225760536211556,-0.9307415599787997,-0.6499537362067588,0.037343636925146834,-0.9070144594200734,-1.0167302953613666,-1.0528957221306872,1.2249562198528583,-0.7790910740846272,1.0778947052780277,-1.0007837121162737,-1.0876027075056476,-0.9031549655520166
SIDM01132,1.2239931168973088,-0.7765763940506152,-0.7908455204166848,-0.8057748126334557,-0.8071702340924647,-0.7599075260190555,1.2548336716072712,-0.7934675237970555,-0.8704009491539407,-0.905779963416798,-0.8963670329021307,-0.014583800728636149,-0.6820775415444557,1.084457597927534,1.3920106903213305,-0.9145602781835573,-0.918346671133177,-0.5445170935518469,-0.8432670611842237,-0.8391477243642661,-0.8995673862866846,-0.8846003244317487,-0.969728448843313,-0.9086792983624753,-0.8248512350240306,-0.5148325422901725,-1.016589436184221,-0.738651195435705,-0.7554945834147014,-0.30550022534257965,-0.7804718362807748,-0.7526956932334549,-0.6280782235711042,0.26609873602605205,-0.987848199295655,-0.8580381724808307,-0.9392191776238058,1.0395423113505493,-0.8357261385150022,-0.8775060049668308,-1.0494689443771732,-1.086522797528832,-0.7507620024620065
SIDM00465,0.7042822415246569,-0.742927119875397,0.16175051248235567,-0.8713446678010652,-0.6705734382848614,-0.7224702922126109,1.5873535682135427,-0.8658731223308622,-0.8061303860928888,-0.9027151467502212,-0.8458181498314384,1.3112576026844642,-0.5012375703713526,-0.8943294728657085,-0.8032098721969609,0.35315918416738895,-0.9208451291438612,-0.256531129451692,-0.7779310862130815,-1.029355377727714,-0.8678402351417935,-0.7955672998023522,-0.9174686640172045,-0.8876441791784825,-0.6890189910745349,0.9770404209913536,-0.7880654291041225,-0.36360612585138874,-0.48311065972091377,-0.6934608969475052,-0.4899978942566117,-0.7792720076728252,-0.6314782009110562,-0.26167164207166443,-0.8301698558113897,-0.9257517122913006,-0.9009076850687657,-0.6502330726918844,-0.8279587768237516,2.0065951168009404,-0.9555223420136131,-1.0578520415466115,-0.704646824213341
SIDM00565,0.4516113602791313,-0.8980342304642819,-0.8495445028430519,-0.8867809529314657,-0.7098883130759691,-0.6400428470569861,2.0640591586151222,-0.8378331123748106,-0.8614003747804361,-0.9384210556891177,-0.8302153853449569,0.7409573634015947,-0.7456595283284349,-0.7592779179614647,-0.8104697712633098,-0.7116737908554874,-0.923997484633493,0.372305669896147,-0.8821582134223449,-1.011118345110445,-0.9274926095818643,-0.849974539279675,-0.9998704806504496,-0.9730545880118577,-0.8124658946514178,0.6720599911905042,-0.7832300338378059,-0.6321727073028535,0.7416338409062051,0.888294012638859,-0.48900798896866166,-0.7974510930290603,-0.7188471050057456,0.20014808980431859,-0.9303646144242428,-0.9143829241610121,-0.8519242607032171,1.2391559719915277,-0.8407287558722617,-0.8087371155240645,-1.0183805332115126,-1.0827552859690912,-0.6437609876412935
SIDM01092,0.762781761338088,-0.7757514934316923,-0.8263776032004427,-0.9287001859189572,-0.8854315822442422,-0.8417520835316694,1.4233991610493988,-0.9501766112824725,-0.866471108304641,-0.8513971334066417,-0.8131338837023276,-0.22473778594450078,-0.7105906086507672,-0.9667606160505455,-0.8180935459559953,-0.9321408716341645,-1.0464117266648716,-0.5747798895529151,-0.7693695898683357,-0.9313015744824583,-0.679037780832685,-0.8155568933677445,-1.0725585781236353,-0.8808893591129429,-0.8575345226186941,0.5069195303406095,-0.7269767506526016,-0.6036612980789544,-0.8758833294758223,-0.6202616902821546,-0.3992242580780097,-0.8906606502685456,-0.6575728226515292,-0.2695194476711257,-0.8822400541151807,1.2552384438648776,-0.8010016407083527,1.1576546093994555,-0.8066157424507676,-0.15237769380732102,-0.969579536841213,0.9177190455748694,-0.578260739934602
SIDM00218,0.5114859406409077,-0.8823546501952568,-0.6633811454597492,-0.8952283221629886,-0.7928639383391717,-0.5883271024122506,1.885966427897792,-0.9372085113089093,-0.8304183065867266,-0.9226152460017799,-0.7906668890036282,-0.11562126637384994,-0.8533968348107618,-0.8881517167165527,-0.7904988744993865,0.31574696707168326,-0.8174927052766019,-0.4763255184852637,-0.8616177032162722,-0.9363005151369836,-0.7287745680237394,-0.7215570648490822,-1.0203485595199393,-0.9633822198357304,-0.738870562797027,-0.3852243053942487,-0.5827485974993653,-0.4143252076925281,-0.779055299570708,-0.7474524867019369,-0.6829635947967384,-0.7653968424896416,-0.5382172802174138,0.06114169375599362,-0.8481892281692548,-0.9931454436165601,-0.9263361136138122,1.0224671361416309,-0.6901504477786041,-0.6111355792187492,-0.9807843358558203,-1.0439357984618298,-0.22640996236443867
SIDM00044,0.30400613410490107,-0.7992318470055697,-0.7040060999666515,-0.8538675215974022,-0.7181433256265883,-0.5568991479688771,1.2778614787889786,-0.8717202674268834,-0.8311321710810408,-0.9103875931938034,-0.8450546294890791,2.213410745296873,-0.8088262489828235,-0.8966799145195844,-0.8321314813761225,0.40026684397723533,-0.7059933605327592,-0.5081370545202097,-0.8159317200357141,-0.9695734477054526,-0.8451196535957982,-0.8258093927527147,-1.018647190544445,-0.8865556776465466,-0.9012476050873321,0.6368581381989623,1.1572676819641818,2.027806453725449,-0.9487156397083114,-0.7353843547768726,-0.5879951693872303,-0.8066495102244384,-0.6708573458914622,0.07407613714454638,-0.8532966282965445,-0.8546945723858524,-0.8792014680043325,1.2465769002177878,-0.7773443826554131,-0.9218470055578889,-0.9454042746403105,-1.1282076080383094,-0.8882446599498556
SIDM00362,0.29151918123739945,-0.825048997979391,-0.8010714920210777,-0.7945884128340206,-0.8290779017526053,-0.780877928634529,0.7595999972545182,-0.8397345972578928,-0.7053494928554295,-0.9089736483892511,-0.7648874912203528,-0.32220485720995445,-0.6725325224030231,-0.8068650106311696,-0.7945275141128373,-0.8581934966047278,-0.9121427070413092,-0.6334976298698836,-0.7866153777560093,-0.883679522324689,-0.8691067663699654,-0.8512687514630788,-0.9945342589156125,-0.8475047756990627,-0.8246302448176978,0.2531042163873393,-0.8341314522074593,-0.7265575136909402,-0.9064642885206504,-0.7411351416436783,-0.1981941303859648,-0.644416014305576,-0.7372982950448347,-0.042961424900152215,-0.8586924516805737,-0.8199217868570259,-0.8583401006677187,1.1086885453346684,-0.7065667238902794,-0.7617533950801543,-0.9209333722281805,-1.0048290223121668,-0.5946518320844624
SIDM00813,0.6158540923263963,-0.9041999627427464,-0.8473778865910161,-0.9088601819050665,-0.8047916871642915,-0.6769518171962037,1.286236242567293,-0.9366131262598777,-0.7959933054425168,-0.9490721682032733,-0.8317006358569474,-0.7186746891459543,-0.8149039947054081,-0.8574710856176013,-0.47411947331981585,-0.9973255363251969,-0.86131224120607,-0.4915755179621761,-0.8372652849702131,-0.9115445785833205,-0.8245577416809865,-0.8488681648816037,-1.0041100203228268,-0.555978396916262,-0.8499132163981856,1.3750033018372774,-0.8759234217572534,-0.8359890569879076,-0.8915164255807656,0.13515974289565982,-0.5557425118412599,-0.8349664921536895,-0.6915978163823705,0.8026316742310282,-0.932551769931011,0.5308207301861138,-0.814055706551648,1.6197171811879194,-0.8675184300566476,0.8920602927548901,-0.9717257807674582,1.1877163448837451,-0.4370468926714894
SIDM00364,-0.4854245507052864,-0.7656718255811443,-0.6618461365030199,-0.9112616223918452,-0.7557866486642503,-0.6357471995702626,1.1135149575747478,-0.9292506498437813,-0.8131714018736849,-0.8862992826277885,-0.8710361110693088,-0.35526012820604375,-0.7351812352751884,-0.9270726460652787,-0.8722299900499372,-0.7376329945096458,-0.9729035561847595,-0.46278740150355957,-0.7219177321479101,-0.9203119177628929,-0.7652991602896381,-0.8695353671095061,-1.0450661370396985,-0.8674232922816685,-0.8076134312560007,-0.4618642868967874,-0.8436399684032606,-0.8592662723032698,-0.7500638691472867,-0.8307831630290843,-0.6007454339974927,-0.7835105573551308,-0.5989531521210242,-0.5263690691261497,-0.8803297316904418,-0.8289958645965827,-0.92976330245103,1.157022398135599,-0.8152742642293178,-0.748202050945409,-0.890590808563973,-1.0423026603955634,-0.6899556546466712
SIDM00792,0.8065390739822661,1.4215215822423863,-0.7863693509063603,-0.9008955398757678,-0.8701189174351829,-0.7223846459733053,1.1849491122814442,-0.14898703239150435,-0.7759145314426478,-0.987961945177655,-0.8786019567003359,3.3098532649135426,-0.7695511792818096,-0.8706585708559634,-0.8219543667714111,-0.8456616806367208,-0.8806791917042358,-0.43850535393659007,-0.5789951979330397,-0.964805506359253,-0.8216582174954233,-0.7510876874865307,-0.9493331000333519,-0.9149533092926232,-0.8682654477940728,2.0121948307363438,2.8168630786050914,3.581751854803906,-0.7958719697126632,-0.8401755793469998,-0.5422128640637296,-0.8505250474405759,-0.7099104989391739,0.010843190516420898,-0.9956840718007992,-0.8510491758060696,-0.915811054535972,1.3544335453139325,-0.7742169993322233,-0.6879704493990632,-0.9488343389696245,-1.012241559607119,-0.3131897187876033
