,RPL35,RPL23,RPL3,RPL3L,RPL31,RPL4,RPL5,RPL32,RPL34,RPS11,RPS12,RPL36AL,RPL35A,RPL37A,RPL37,RPL38,RPL14,RPS15A,FAU,RPS16,RPL27,RPL24,RPL28,RPL27A,UBA52,RPL30,RPL36,RPS20,RPS19,RPS18,RPS4X,RPS4Y1,RPS5,RPL22L1,RPS6,RPLP2,RPL22,RPL18,RPL18A,RPL19,RPS3A,RPS27L,MRPL13,RPL15,RPL13,RPL41,RPL10,RPL11,RPL8,RPL9,RPL13A,RPS26,RPS25,RPS29,RPLP1,RPS27A,RPS28,RPS24,RSL24D1,RPS23,RPL10L
SIDM00538,3.6407804295032613,3.0028269377618466,-0.5043561731644807,-0.7464722336294053,1.2826647131243276,0.37460013194034525,3.424676089911696,2.3597844381673774,1.1718009916175054,3.7066842226356043,3.6623773972839158,2.970415159072835,0.06944182044361441,-0.08569172215180455,1.1750272806086675,2.1828704305143387,3.7492332014444094,3.7826746957260355,3.5362784575574597,0.7696497308167486,3.1417515875339697,3.749781066395084,-0.1897961423192807,-0.8860700826206553,0.23619160352691554,3.4828584738384896,1.087812933557345,-0.6705719817759696,-0.5198754054303897,0.16605564259825728,-0.7294512026272281,-0.9212514373491902,3.505021048774208,-0.6280586070545854,3.382195703836854,-0.7631483629202944,2.485533917874629,1.9943142822975422,-0.7515165317240309,3.637680121105526,-0.1797365635505591,3.2973915150707067,1.6384881312019095,2.4826892876646975,2.8760507963572857,2.105706464540007,1.6103526962027452,3.546280022277187,3.5429181436447763,-0.48910361040051825,3.3771336194316923,0.24871967598494135,3.1639382200197903,3.393706879253592,3.5611384091720835,-0.3331800153662727,0.1590876923260843,-0.23458339638897577,2.596158945956451,3.389895428735791,-0.8513513176054638
SIDM01140,3.9145020937819153,3.160991179039811,-0.33459223058914317,-0.30049975254590405,1.8129400627838668,0.23987496330776176,3.5226278335832935,2.611454065763156,2.043996985241706,3.6441863609934417,3.6856209934454665,2.6410995242832307,0.22817357504355698,0.0427732763577007,1.3893358951025605,2.393002877405317,3.4738394814062414,3.866693544780329,3.7380566945794804,0.7231952560737273,3.3431314599329234,3.834986651732066,-0.20740225754681876,-0.09489426293177806,0.6514235223158256,3.4990265777345764,1.0705291514049065,-0.513488150710718,-0.42804802189163665,-0.46601166469600314,-0.5946763822148127,-0.7429371774646194,3.6881568719181113,-0.42951405795607966,3.5591112841702013,-0.6664977055791625,2.662802693369828,2.072590898537305,-0.870776025541111,3.5002146798087446,-0.11128625003148059,3.535398463948778,1.8231215603143605,2.9749479752329187,3.519419275403286,2.1987962199973854,0.5493354533457707,3.6469103750234626,3.6577015231616508,-0.1759399146872522,3.463307466731832,0.7011716431534855,3.3566993891057053,3.5866819192101804,3.7279703377269655,-0.5891299879646753,-0.13430109333961673,-0.26091762716360045,2.7091839547543133,3.6713709604779083,-0.8719969129842354
SIDM00101,3.8404033972829223,3.0948024974667625,-0.34461383939039336,-0.8971580914195929,1.286764971931573,0.4799018618985077,3.1988252597722515,2.5948558472810634,0.7339140635653479,3.5949670861145804,3.5218692290117457,2.2177234961887673,0.007478114344801978,-0.007693262820878676,1.4497068402676891,2.2081636468585386,3.3330476285149735,3.7791525257996486,3.7341115021850757,0.5539406556421429,3.2424097131340512,3.6092054596684062,-0.23594314243892628,-0.42904409590867887,0.009411060092134098,3.4899195902307345,0.5021801375130969,-0.41556947257463095,-0.47386822078739455,-0.40537649912993295,-0.5930313344978964,3.3764977442342725,3.5244788854060656,-0.44378677091057334,3.3793429462845466,-0.5853229156572016,2.652547554615453,1.9224793328930394,-0.8452783818722628,3.4883900198518636,0.023241780245659906,3.5293458086148406,1.3065674176734807,2.8607731184419856,3.514119381744107,2.4044573675020606,1.0127679678189878,3.4295619858140194,3.54331485917605,-0.41231087589405396,3.341005855576563,0.16171163962043222,3.2542011771199415,3.164064016951155,3.890674184588551,-0.4641982676516272,-0.40389506514095264,-0.33421094271725993,2.6645806869212723,3.668040747642888,-0.9651986423912577
SIDM00114,3.870408200030389,2.9204906345322157,-0.3258576943000229,-0.9054216847539677,1.133766253209076,0.21961910420340797,3.38232928024836,2.429232356629476,1.6349575496475413,3.69855000352481,3.673343743832304,2.140723513219727,0.17875064524073256,-0.02771734318063311,1.302941477065031,2.0124121594475963,2.8940849299455174,3.7230435441935015,3.847690629131789,0.678921097671589,3.22349145156814,3.640786302062261,-0.1624020795240298,-0.5490175415635169,0.008379968512442038,3.5825286330380015,0.7012505503065498,-0.5813888086096972,-0.43908540034015936,-0.26236995632129295,-0.6713414744090346,-0.6754363999571101,3.6525808718727584,-0.79602276998837,3.4570877586918662,-0.6931204946565509,2.640155197556136,2.041399393960995,-0.837670967228228,3.486359320156167,-0.1876948035130694,2.3667406018760424,1.8336474387414317,2.2470805399647493,2.993180417085135,1.8750405194727648,0.5376508808389319,3.389148562586346,3.5909027058472898,-0.36037709391607936,2.7833206139714406,0.7927339398300384,3.343969953262634,3.403299023036215,3.528729040864041,-0.380708256911646,-0.33238884229374716,-0.4788375898291533,2.326506047375628,3.481112796433554,-0.94398953356378
SIDM00102,3.8450455974283018,3.1226676173206522,-0.26352034169355953,-0.7249619116490061,1.1351132188393542,0.3957190614591531,3.3265661542745466,2.403205520368875,0.7188623477352262,3.534909891169591,3.682216075980889,2.342813531125772,0.21798225032270543,0.015003365991942626,1.7251350459788608,2.3393398626807684,3.1282663814669185,3.781555046566573,3.6418761287950923,0.41118632553174045,3.2449932245439155,3.84143705040595,-0.31171243315916775,-0.19984508430278827,0.17759626374372006,3.5225722569981386,0.8049374998865769,-0.3843286459057918,-0.4701071062810821,-0.31095535429946874,-0.7537092424073818,3.3852410432156494,3.4094932985360553,-0.3438517873082432,3.425193388308264,-0.8130936988011552,2.760668611180746,1.9025645110334923,-0.8158096456999547,3.571694416944802,-0.1082157776215818,3.3686218442004314,1.7960057845296038,2.7783812215073227,3.1115511846104824,2.4063200080253235,0.7044302404031336,3.490248153124009,3.769471839946957,-0.4328102910268023,3.1493098312593006,0.46825127872026784,3.1216007564710426,3.3282717559295585,3.697724291862599,-0.4671253562658609,-0.33926967755752513,-0.38090465387079564,2.613511476931865,3.5561902702088317,-0.9321711654376165
SIDM01122,3.664632923208337,2.81201298784521,-0.3975992431262344,-0.661220031007191,1.2482256008197108,0.2429413388106022,3.5528125808144697,2.380661815691226,0.33359089467298875,3.4865839214524454,3.682697501271021,2.2682098550501073,-0.06773016120994123,-0.2774361609368075,1.1801213122848861,1.742131186083516,2.892885251573378,3.6939550675833104,3.6348821476526165,1.076657778956465,3.127549657561743,3.6347380661207453,-0.3612312968548248,-0.8794879226613429,0.1702425211915547,3.3950534536618577,0.544589753303304,-0.6017692284687675,-0.5153089080566399,-0.4471141623458923,-0.5470860610427668,3.201982934247561,3.446709274181093,-0.6575533302571694,3.437835156818367,-0.7311153070152745,2.4538110665080213,1.79480635062636,-0.8761543982622301,3.5206089249017403,-0.438184720678831,2.813040360852746,1.3247795569943124,2.0985769932188703,3.0689211082780568,1.8306512384206708,0.7150796422181469,3.5299545677995243,3.2271832675997727,-0.5318303828630855,2.9923022468896248,0.15425409394157433,3.113150428610175,3.162014651642418,3.6834857776612924,-0.6704637479045072,-0.20279795345801763,-0.3933887828125507,2.3164683315934345,3.3501019579420888,-0.882389107148449
SIDM00261,3.832377866400812,2.956143293261647,-0.5518077957170486,-0.9179724494276007,0.6156805682322117,0.42050526164808105,3.30290444271901,2.412890874970816,0.5990608803726564,3.7797195745134142,3.8463490782783403,2.5016361889806515,-0.21312910504011134,0.04319527600733158,1.0805888451421184,2.2372598385983395,3.0380272788084928,3.8647606100549354,3.6261094120877013,0.655204550171427,3.1936099903228556,3.505573765853756,-0.343232377432812,-0.8838156313465309,0.05810532016349637,3.594278051166778,1.100895809125048,-0.40434608913421216,-0.496931633227928,-0.4518747635326998,-0.6916282225259284,2.9685365122473546,3.5765247292459206,-0.9195180075524332,3.566841443450268,-0.6003627701271324,2.6296511811442196,1.8664892967116462,-0.8165306558632093,3.4240873392568676,-0.5557815018584491,2.5261193755508113,1.3597820904118676,2.510674011656889,2.270443457541377,2.649051862167555,0.8512089258995118,3.5505240608553237,3.570301589772519,-0.5468355139379909,2.734234981312787,0.30032542662234674,3.1658266806328323,3.4344991964291762,3.730561888881134,-0.5686239098816449,-0.21002689658318052,-0.3319022894511504,2.4193950264659017,3.4903435774961813,-0.7715827456306944
SIDM00154,3.7924285769004737,2.742287155041815,-0.4665617383914423,-0.9682385595420213,0.9342525973211582,0.19705890058194336,3.2749200222188763,2.3602135925749597,0.9998428435582369,3.4952780803525076,3.1214335762880157,2.6530010780668065,-0.027127823517783086,-0.04161208061558101,1.0347010406371249,2.1559246668551624,2.9309336305471434,3.5720068296494696,3.5735888258943036,0.17863565046247357,3.1031028264702454,3.6275247716999077,-0.34683059293758034,-0.702274517198822,0.08174942859396324,3.4401350052420265,0.17625374171110691,-0.5118917603120449,-0.5196830526320492,-0.4575828170991145,-0.7808862163963997,2.932696445045739,3.17330470063242,0.10341743328516695,3.2620582164228447,-0.8293460535336588,2.0712565640977747,1.6535432586204202,-0.8349301947807259,3.3534397052095737,0.05551091545815085,3.1438618270898053,1.8842065875620977,2.654829355475347,2.9277935896958827,1.8608392360556614,0.6389427127982062,3.072323306720863,3.4994101916711764,-0.40973552622540155,2.5688071829921637,0.24325072604332132,2.714126184420639,3.3055791845134963,3.5461844417430144,-0.4153865457271806,-0.49551724434342886,-0.4268805600195856,2.214087720948827,3.5458901965448835,-0.8774214517616798
SIDM00104,3.8751118884022437,3.0868465806140004,-0.26379422746165715,-0.899806474096782,1.464885261235183,0.491795739817126,3.3001693167169144,2.4747517255407785,1.2886991167439512,3.659927459975588,3.7265164415380037,2.2137765471687905,-0.027260640527640975,0.007704753760677878,1.729387941520401,2.121935562769884,3.3236416748633446,3.6997888573717153,3.6634625048491265,0.1947728597366287,3.327369375341123,3.6168020436633457,-0.23138532231615225,-0.7927209651207047,0.30515707909271333,3.537463798297805,0.6892978193127374,-0.46548082496438276,-0.5089392800324615,0.019076623879728142,-0.5367708665207749,3.2928223511911363,3.357343330530914,-0.7494895829052879,3.4677852480264204,-0.7730356925965752,2.9741090773976584,1.9997043632600127,-0.8687350091025792,3.408638563637608,-0.147813634424791,3.3824640387901335,1.6372978061406613,2.8140943071065347,3.3493344960365854,1.626315501460433,0.7105414708678423,3.6563829424273417,3.5738351299336335,-0.39006536494780186,3.3737814104996438,-0.376430737050983,3.233731034239856,3.3129831532736986,3.6928503462860425,-0.42092107106500526,-0.053938131400736736,-0.3245845537197931,2.702339882774578,3.520167545085624,-0.974783761947011
SIDM00267,3.7980043325596697,3.254127896788244,-0.29861636748628184,-0.9391898008185907,1.7160516285373362,0.7528182115035211,3.4460287094747946,2.386279705569804,0.7940191512502432,3.728935587618649,3.619660371701856,2.1419100194693206,0.04449315034687018,0.20113933883944587,1.6518483605990328,1.9922883133551863,3.489028646737966,3.6861911796188025,3.7159523847974727,0.7480176164962484,3.4769014891729344,3.729320420455164,-0.19083359676138675,-0.6051681566073939,0.3122988979320194,3.459104544444503,0.8616031562902415,-0.4806938382953152,-0.4221271730911069,0.11246532396383879,-0.32660905078663144,-0.5910041340439268,3.6360998388152006,-0.7080691141659123,3.6194145387599526,-0.6469249849327017,2.85464571122367,2.0759919410681884,-0.7886441693604141,3.497404051357234,-0.19589589084608988,2.9175687889278334,1.9117443779583203,2.737148045841149,3.3286335746642095,2.4072229450612426,0.8177282616537788,3.5752886084071207,3.7025955319784285,-0.5027614952330511,3.3107520679875564,1.0514642609912703,3.385363552050131,3.317611111381427,3.7418906571949977,-0.35160478070614787,-0.24274629335003278,-0.2645166617974234,2.8334757294365387,3.6216638567037798,-0.8352060045223005
SIDM00100,3.796062965868102,2.959425402008277,-0.5229750658571111,-0.7443735698899057,1.10421543884355,0.30199718246440105,3.3755645767284475,2.4708778103426803,1.5481393626999844,3.543850329870133,3.5800260271944375,2.4599902489518892,0.06564556087283857,0.17905997269674104,1.2683660304225342,2.016720511971088,2.9533439262401964,3.759137883154652,3.6587654510861545,0.5820681202465546,3.2465054584867827,3.81006384163253,-0.18047472328883873,-0.3094022034182019,0.3938320940075762,3.1288058937845453,0.8621393207434653,-0.6523901059880282,-0.4110935223005615,-0.4488338105428121,-0.6441637460256459,2.801882871426835,3.519852502509195,-0.7897780172288713,3.271296102171778,-0.5568500460450296,2.5086260687669406,2.0412612692098815,-0.8241199857802154,3.4006041923128256,-0.3060232964296192,2.6266594351051307,1.8108653682111941,2.740970910799227,2.995385929118113,1.8822884245253533,0.9672405947037713,3.626223827043481,3.60415736558786,-0.47877785004088785,2.8796441259274896,0.7299709343516074,3.126793305552859,3.171639490396189,3.615846056905039,-0.4279556806946025,-0.3325141348103018,-0.49061267949855836,1.9702946374373826,3.3906661671068745,-0.8819296733833704
SIDM00826,3.783159315693136,2.946329559041596,-0.3440699514461561,-0.7155443949725966,1.021743276150824,0.38740785518522697,3.1310449712090254,2.358640160513574,1.3447290661295812,3.6735692677203367,3.452431244164631,2.9132458889734814,0.15392197286484502,-0.21550645657925613,1.3663108648745226,2.1544047640495734,2.927892930431354,3.7316699332644854,3.799809843878825,0.5226878544243423,2.9420763104072156,3.860064582571166,-0.3104435758284437,-0.7575847052773285,0.22855787891789195,3.348159092453487,0.4982219304832554,-0.5355765236158723,-0.48796330729742576,-0.38908878908769445,-0.5696188251085146,-0.5828265861732931,3.2202390382310377,-0.8483915188188984,3.5923218192709307,-0.7580845715454776,2.940913361867348,1.9857879438314978,-0.7913904268966411,3.54404183007949,0.05044464395673798,2.8662918321001185,1.7886515951790942,2.5987907015033502,2.792927749367126,2.2459674204229874,0.80411075313333,3.4636813074382586,3.419523418863579,-0.536419805156985,3.2288658446531335,0.8522683321705028,3.1567279451530204,3.2605547205829217,3.633924993036086,-0.6495598080413912,-0.10298393230189631,-0.38037989173700804,2.7195990273758426,3.6622159525528217,-0.8594465898229406
SIDM00310,3.8569093796087164,2.94050473252451,-0.450853109840806,-0.8190741000261356,0.9896805539095802,0.20971258694431752,3.2103096073676793,2.453486784176911,0.6147930436388191,3.44619683651892,3.2974155331726993,2.2996672943205403,0.3001011098976751,0.052774373673379865,1.3476614904747086,2.3610734562277047,2.9776201786180785,3.6790483872376605,3.535162053504817,0.5242548210138732,3.1965329993740954,3.7335390866883023,-0.3793879651926237,-0.6092484240443213,0.11269991351734125,3.514093732238308,0.7517610634624299,-0.4234473134389549,-0.42873275574736935,-0.39554518492006446,-0.6779500849122926,3.088689179942884,3.3047553908741154,-0.09123587748821206,3.103265552085972,-0.5708588871731204,2.290115912294642,1.8673990713199649,-0.890920001967998,3.314399282249152,-0.3754613529904477,3.2126420401420215,1.9602173358288786,2.0557228132923453,3.1216191099676256,2.3134547402729444,0.8467232636304066,3.513995253049458,3.3018010181817847,-0.5190570314700542,2.807181960775801,0.5745839117675973,3.077045465413114,3.1831846809299233,3.692578850199347,-0.4981138639634121,-0.23916679218476178,-0.3610398171736965,2.2829177804099303,3.4541578607946852,-0.7903238762223446
SIDM00482,3.96122023702705,3.0813732756258227,-0.255163959656796,-0.8061211253038979,1.4684782516673986,0.5284851557255622,3.667194573960361,2.28499775589034,0.8370895089035435,3.6696942691495593,3.681051295686563,2.755680405482407,0.2315112043471069,0.1498686276069266,1.2871454174914831,2.2257201363222934,3.411499751016551,3.7570186759795012,3.7494632408836415,0.6958614883117512,3.305900082284426,3.6838472836456306,-0.16103475324791308,-0.7507041790274048,0.18444389956432097,3.489076036520331,1.3433570857860386,-0.3422528762881705,-0.4158428314024366,-0.2553852997163854,-0.34589412489304644,-0.6402521859363789,3.5898139332117007,-0.46408788309403265,3.7141027088663043,-0.38238175607051417,2.377385141750089,1.909314478341032,-0.7343793487688379,3.5808200406621045,-0.03933052105977648,3.024326400315877,2.178549371798994,2.282032267680949,3.480489816910959,2.188994603160792,0.8038177973710104,3.6326902443028786,3.6322665589471748,-0.19671499570904252,3.2768684192366115,0.4429992348141738,3.2489594776767943,3.482489618307055,3.5036091593182785,-0.5719019937341604,-0.3978429767183915,-0.3300166751661064,2.838692675761555,3.5906642188985884,-0.7718549346726918
SIDM01247,3.9660542319260705,2.8428552632537953,-0.2842001456912389,-0.8729419861179039,1.5717410325385959,0.7131845375590798,3.7218571771462963,2.616482859412309,1.0777435471050385,3.743979104538315,3.516255088166776,2.988591001817224,0.32033272721020245,0.20292724330429654,1.945037333007664,2.1965593564845762,3.041624711443653,3.828559783122937,3.8837083296770527,0.9178905628548162,3.4601412783846848,3.5132941108774074,-0.013786241383846739,0.5440178145121162,1.5112673257373863,3.435704476848546,0.9992408224001051,-0.39812769780674856,-0.42943998806357925,0.09992586318670589,-0.42778735327203643,-0.7483354179851814,3.522221123041174,-0.2766343015967209,3.814823485242993,-0.4597351450579697,2.767894545766448,2.0746128661538137,-0.7787015834186133,3.5418075080507587,0.3486020814724173,2.4404907486152596,1.6734228542638754,3.157661035698965,2.6875120823867276,2.4700023050301194,0.8902204865366392,3.6811373188396854,3.598477774682667,-0.08838267047746622,3.2764392920803656,0.8097540703978802,3.492666994396373,3.514625357701314,3.717715740714157,0.18604436807424385,0.3529618079846973,0.07504841514217186,2.8408749946097513,3.8337353669333147,-0.9520948324983368
