,METTL6,AHCY,SEPHS1,SEPHS2,METTL2B,HEMK1,GGT6,LCMT2,PAPSS1,PAPSS2,AHCYL1,GGT7,GGT5,MAT2B,MAT1A,LCMT1,CBS,AHCYL2,CTH,MAT2A
SIDM00551,0.3689795609970263,1.9940908007639446,1.4356894943780147,1.7373467360565351,0.5981118785072298,-0.35013615041729407,-0.06734077461474978,0.34855233091789084,1.4970943156713514,1.0348072110308932,1.605957761721646,-0.8447623708240832,-0.8934609398732665,1.502820494352468,-0.5591854540017903,1.470168263397836,0.9168315494427843,-0.3511083524203383,1.5092190851233882,0.9151747389804716
SIDM00958,0.6315775640597752,1.7129807633395902,1.297615096925386,1.5605344608819631,0.4523881074500949,1.4462293975923382,-0.7925704694510844,0.20809273698617378,1.4170771744637596,-0.6993372175414976,1.5979655016094545,-0.18594487272551205,-0.7239564246384543,1.5540842136753115,-0.6890435556502678,1.5492251917277915,-0.2371651708537573,-0.409464141867372,-0.5016549957936595,0.7657412672514725
SIDM00659,0.4122544843689899,1.4745836293172454,1.0465019127600232,1.6570018280204313,0.8125355994511037,-0.33959838511053786,-0.8071030580273829,0.33753070274245456,1.23052603770625,1.8218989166906616,1.4677527649996218,-0.6092805887983983,-0.8373438514890874,1.308521261982254,-0.8462702868047919,1.146223415726984,-0.4075204908397128,-0.5924913493972213,-0.3357881140057578,0.6128867398961321
SIDM01168,0.39551122197208854,2.2269755871541252,1.5031147691635776,1.4754645611279724,0.7645813500135834,-0.07614415472226901,-0.6885453265112387,0.4758818863605044,1.255058868180131,-0.6496052132195612,1.2654548850252725,-0.494029150649237,-0.799064631470366,1.2148009090281737,-0.7666719298112782,1.5830113806412198,0.4033687512184521,-0.0655511928529908,0.6809969118195558,0.6848169219027533
SIDM00968,0.6251353994958992,1.3882297081244321,1.304628312536822,1.0659415249455448,0.516273647958658,-0.23692368236440883,-0.6981502169053274,-0.23062379754056386,1.2759401463736124,1.7181671059987325,1.4231479987408469,-0.7834651170515698,-0.848407000145025,1.3971157183380394,-0.7681323250863527,0.9127289888671815,-0.06896720733431728,-0.6494779118124518,-0.09720007460599488,1.3883650908020622
SIDM00250,0.6318998434672358,1.5534197090750606,0.8174760190097828,1.7838053822604605,0.6630562022817194,-0.4047005436093306,-0.5963523492996403,0.3912435472717077,1.371309477085923,0.8456109657653997,0.9756478627503634,-0.7730864904618716,-0.828908193163956,1.1115854960155747,-0.7494645142708203,1.3067963351465623,1.192233536776294,-0.4428566035953828,0.42912645898619944,1.5235964371641846
SIDM00252,0.40145238674699946,1.8693382750277898,1.4887308414241172,1.070332030595145,0.956224130147795,-0.2627417464352429,-0.7218902723910691,0.4134989964168156,1.1075465759549015,0.7352207117376071,1.7520965324592372,-0.6887267671223901,-0.7640580398728971,1.166719657551446,-0.6720152333869428,1.151717163728986,-0.8548537159362595,-0.09217205989524282,0.5430607418105934,0.6305905701614352
SIDM00242,0.26744392571846815,1.3514459816389033,1.2057837436615497,1.85673017475148,0.4269791883828814,-0.5257729817707993,-0.7667810574841483,0.6856568037985179,1.4419602674197198,1.5224203161291987,1.2720504081003177,-0.36440622374166853,-0.8255971399292213,1.1727090677242826,-0.6986283645128797,0.9043225474884836,0.7872406996967491,-0.11408032347157877,0.6052819848793649,1.1068286569850931
SIDM00438,0.5389274847555233,2.463870817380761,1.7995208722626808,1.8022853688254947,0.8640719426726938,-0.22518430206556692,-0.5712663741668841,0.4490590555666827,1.6012919703500925,-0.5821511392097224,1.2769157298131233,-0.6701377169643892,-0.710186306200643,1.4636140117769745,-0.8226467763115793,1.5662030906143702,0.647841274755093,-0.17361142868363555,0.06830739280634807,1.3329886094224963
SIDM00231,0.30446124853058126,1.4722408855161093,1.6397574604038732,1.468158166992529,0.7629308459700808,-0.3983398690589587,-0.7392789101007647,0.5671746720754917,1.1879252275846717,1.8047766299329588,1.7815837813484492,-0.7252528548797083,-0.8497336205743027,1.6551249364213336,-0.9259688766446645,1.2951065705743512,0.6690160746537678,-0.42493969779768437,0.9203303812097952,0.5541187840313916
SIDM01011,0.5712806328952974,1.7995895568592897,1.5555196846753214,2.183126997950238,0.25988025679571347,-0.25031981480880616,-0.5930052999622145,0.2026733685729095,1.6596913613571207,-0.713392142846835,0.9817530048928172,-0.611593073591499,-0.7786455150627528,1.764029896392683,-0.7300074420251216,1.878595307357336,-0.29895789216319163,-0.25070915489684986,0.8826738744520073,0.9608915606815183
SIDM00182,0.6710635871834079,1.8536969146237432,1.200974684969811,1.4283774458536476,0.8675693816672985,-0.3282508525483831,-0.7651815759641657,0.2812801986428698,0.9700691335061563,1.427037302346636,1.3889041784035112,-0.7447151564190256,-0.8418137373157502,1.368766744484808,-0.7466793937555838,1.098707266395968,1.5578438408451143,-0.49149553144214686,-0.03676534273350571,1.027937323954291
SIDM00969,0.5525214512535591,1.5153588148657793,1.5116369149149627,1.2516244020552096,0.6969355572428375,-0.2559036457804092,-0.7873387193129328,0.5425558222935356,1.4052792115950106,0.33605526005167047,1.5130342987812422,-0.7041439524713154,-0.7327256935861669,1.602166442619775,-0.8317388721386704,1.2566711988942028,0.8485132216672752,-0.5223503163853455,-0.327353503462741,0.6085365535120508
SIDM01120,0.9940897843902352,1.9556196285369543,1.7633929806989108,1.6700281190682378,1.0619626319276152,-0.4058971354461048,-0.7637895198399446,1.0902734766437436,1.4678315189560172,-0.6495911359066997,1.3618556442429766,-0.48189732529351204,-0.8087289097406178,1.0237166212162163,-0.579979122457115,1.3096693495745486,0.2214900014227807,-0.1463732133654069,-0.2509021758357199,0.6361964792408688
SIDM00317,0.40988402545318886,1.7166339942310571,1.3336672744335285,1.4975058529993988,1.0613566333858406,-0.24578906130513625,-0.8370107545628315,0.6997916224941383,0.6041241633124494,1.4301210315301809,1.466859529342021,-0.7570326155499228,-0.7992370296270053,1.345355594888826,-0.7143014289395886,1.2752861741550547,0.7547480187113994,-0.4814609760827495,-0.7669393636418921,0.4476097136101155
SIDM00719,0.27018316935576864,1.7564589778019586,1.3775058708514507,1.6590231510759121,0.5548744688270772,-0.18107235080270265,-0.717455927339907,0.6184008400209748,1.5976303293694376,-0.6443620648163224,1.2687172274063987,-0.36442100731446386,-0.7666492415411723,0.6350801752758346,-0.7320283894792221,1.781122759580727,-0.5594798243836916,-0.011973720000021346,-0.2659328685030806,0.3058416700184274
SIDM01041,0.7302032918884229,1.7796307442889363,1.280337086315839,1.4547598356024554,0.8557386407444153,-0.2846050897550889,-0.7010348022373514,0.4361546593579135,0.9283617038932027,1.4788846233693205,1.396071792697509,-0.7511467336486485,-0.6933318446914255,1.4007008107932264,-0.677226667065395,1.1760369717102723,1.4896458707721874,-0.285725176097326,-0.06586422592955822,0.9899520868600767
SIDM00668,0.4972547966298084,1.5875175944604285,1.3818237418936667,2.082490275122407,0.5866439118480676,-0.24553779039266035,-0.7138651641581512,0.8244615879942294,1.0914085059947312,-0.7365887976256267,1.3143068605010777,-0.6410990855507329,-0.7847457757681987,1.4322415062434872,-0.6955157913863802,1.1011544423167792,-0.6538116540751103,-0.5500573142483441,-0.36487207614805484,1.1151549904331506
SIDM00056,0.4322758407234953,1.3277289893620323,1.2157839782261641,1.2381218859518692,0.5677336886543516,-0.11659536497630524,-0.6867602104397263,0.11750398563698525,1.5270757673934643,1.7243215251480524,1.7381317429259122,-0.6650748421940544,-0.7858343094209868,1.5138783486880794,-0.6066537214748008,1.1624668813087484,1.1391646544344578,-0.4578827989017889,0.02040700072959054,0.5232486971157171
SIDM00181,0.5459159265169587,1.5741071986280457,1.553868414298985,1.4312737351818106,0.8722685659373473,-0.4042685367850594,-0.7691767165182151,0.2655234069250177,1.291435720745225,2.17762520458068,1.5739700109909558,-0.6767697473391874,-0.8296573155918925,1.3075868536306294,-0.7812042865303483,1.2291171457812458,-0.43212304027063325,-0.4996566192675382,0.11274278889396135,0.760833808488699
SIDM01073,0.5990882801889079,1.8499373826514305,0.9948666401734131,2.069348226181846,0.793268127335249,-0.17714678764908653,-0.7529338823733221,0.7625368125004572,0.8750493720814099,-0.6850454608958367,1.2801081520797097,-0.7694181263727897,-0.7320576044076641,1.5431204751527197,-0.8506696452747844,0.9652721548321923,-0.8490079661694923,-0.5875361451713851,0.3903286402263586,1.0789470729748574
SIDM00504,0.6561080914570854,1.4012124533898496,1.2053740279397624,1.083191794585586,0.6903848060047207,-0.20814164449094083,-0.8010442884513961,0.14493519174052927,1.6484005513541962,1.4178759411081345,1.9775363796189491,-0.13685581950661882,-0.5163545068485003,1.4239342088345326,-0.7872646311640884,1.141150431756556,0.7090070390598512,-0.32383936848428724,1.119636675833027,0.3428625440325042
SIDM00472,1.2388256915932987,2.0051618096301875,1.536269568142584,1.7074207238133232,0.7866686723243497,-0.39730306192655834,-0.8067185836087651,1.0247772875560925,1.083317517051737,-0.09041633816180276,1.4880907689273508,-0.8266933780959482,-0.7466080637518381,1.537224389602317,-0.8145253601915526,1.294795275418103,0.7888804499107533,-0.579439900560768,-0.1265880379251069,1.5691779175355718
SIDM00042,0.6714962416777589,1.5110999681206438,1.0651018982110527,1.1822293759242979,0.3666434108743443,-0.03555576085969852,-0.8513124305064509,0.10222845630342134,1.3700729875423716,-0.36302973510596437,1.169045808655892,0.07518278911753899,-0.8227131352705115,1.3516374601651786,-0.7269028582646468,1.163654679790852,1.0321322015289711,-0.2565614675164182,-0.4536973048081119,0.8509027147737305
