,CACNA2D1,CACNB1,CACNB2,UQCR10,CACNB3,CACNB4,CACNG1,CACNG8,RYR2,CACNG6,ATP2A2,CACNG7,TPM2,TPM1,ATP1B2,ATP1B3,ATP1A4,ATP1B1,COX7B,COX7A1,COX7A2,COX6C,MT-CO3,CACNA2D3,COX6B1,CACNA1D,SLC8A1,COX5B,SLC9A1,CACNA1C,TNNI3,CACNA1F,COX4I1,ATP1A1,CACNA2D2,CACNA1S,COX7B2,ATP1A3,TNNC1,ATP1A2,UQCRB,COX6A2,SLC9A6,TPM4,ACTC1,CACNA2D4,UQCRH,UQCRC2,TPM3,UQCRC1,CACNG2,CACNG3,UQCR11,UQCRQ,MYL3,TNNT2,MYL2,COX6B2,COX4I2,COX7A2L,COX5A,CACNG5,CACNG4,CYC1,MYH7,MYH6,ATP1B4
SIDM00490,-0.42507806076017945,-0.7846104700733473,-0.7081281860048987,2.923945908125049,-0.7801672023589102,-0.8766533799840318,-0.5377606112819426,-0.6242733657109603,-0.9187112663780556,-0.8256366316413177,0.44126441483487894,-0.7133076050690305,0.09622580099272016,1.0349775795518499,-0.9420183426754797,1.6525677751042687,-0.7090840103423388,1.4920772152933366,2.992617345784336,-1.0141936557693612,2.6798804719812876,2.071068625428708,3.590881502969989,0.722011487992638,2.8636550670817447,-0.9241120203296104,-0.8064860833375498,3.0683966035726726,-0.65169129731915,-0.7491457743209156,0.39780800313785203,-0.6313725605593222,2.0907210189861556,2.4578000126375374,-0.7941006817026091,-0.681162888755489,-0.8209965098857871,-0.8973136082209957,-0.6213285719175647,-0.8081555403997767,-0.4347992231946272,-0.8320476477236997,0.48384536268585515,2.358294815999927,-0.7195198997445141,-0.7972314024044906,1.3713713839012536,2.2952757214010155,-0.5842539140595451,1.0654507691346733,-1.0397595172400118,-0.8066381523029552,0.9806784040953955,2.111696005183069,-0.8491455861643494,-0.7940355626864203,-0.8176928518640355,-0.7904776392746949,-0.8067291849799008,2.3449591253563877,2.6564138210760975,-0.6650529812437052,0.2162677649167829,2.6090879632809516,-0.7837498894754713,-0.4512105698374461,-0.844376794887393
SIDM01090,-0.3132104791170296,-0.623600224391393,-0.8902591290925356,2.7043754375508504,-0.6361311788933137,-0.8330164024539415,-0.6631312154749596,-0.5927668298805762,-0.8888008125267601,-0.7251406036952606,0.7809560860998377,-0.6873009943816631,-0.018493984179108285,0.06111964375352857,-0.7757774908436197,1.8507975889675579,-0.7566740784178237,0.45601843056102853,2.7262176058949086,-0.9854334742970362,2.681036108699944,2.2974287852029036,3.685807409699968,-0.6956763693830462,2.843797274538165,-0.8360427891234543,-0.8325757278497837,2.7246846627641745,-0.5335344282015463,-0.9198876498851963,0.18073048037666103,-0.6357123748781297,2.0227745014972625,2.053059136658155,-0.7976366625160792,-0.7225668506293114,-0.8212655713285124,-0.7708534985886342,-0.5321899388166135,-0.8275621099195432,-0.0038276686582075893,-0.9210688349183526,0.2141021321735302,1.326021064264116,-0.9136717615562981,-0.7563881603947779,1.5423598043369984,2.0344440854819865,-0.4427459964097311,1.2813086791267467,-0.9810361161800751,-0.7367784676301431,0.8221995132083033,2.127880613294802,-0.7088986049934859,-0.897890976282274,-0.8089646299222308,-0.8012079387241868,-0.7144193555528223,2.5558045022910996,2.8771750459198597,-0.6215808933165069,-0.5704383127762465,2.5543507685336206,-0.6393937624965998,-0.4763664335165372,-0.8321952586717607
SIDM00394,-0.23438473317080805,-0.6640037294166176,-0.7512727312037963,2.9164587777536695,-0.8468492250053814,-0.6101786105672652,-0.6829246955989199,-0.5409529851438233,-0.7608151299951268,-0.2660541461088216,0.620641162507553,-0.72586381208386,0.7377920834176861,0.31703895262062975,-0.6516003151805635,1.7932691816075537,-0.6616024713947195,2.2490007437489656,3.2298893202044354,-0.8729948220805078,3.0342731937583878,2.2811296706073065,3.6642875501810224,-0.7900133561295645,3.358973241455697,-0.8183649218828241,-0.786213641157127,2.864544278200352,-0.4954505762002989,-0.8188727685037221,0.5984397900047331,-0.6065241188246286,2.005004675736681,2.0348028876695596,-0.7864984689760361,-0.7332327899435788,-0.5689182608530363,-0.8857981824664012,-0.32795090491640255,-0.8408074808880301,0.20131174636373306,-0.9174401348943199,0.18237676874524514,1.6090525162318432,-0.34496539416861716,-0.8134243736604395,1.7062141397898392,2.3312458236150837,-0.34439546041369873,1.693691123658491,-0.9735036746627843,-0.6895928472697013,0.9071158556219008,2.1939262271992015,-0.9257995156633626,-0.87379414900909,-0.7547601080464322,0.0005633247910581213,-0.7980625212305306,2.5582204336455168,3.183158435672333,-0.6003162019803325,-0.7930723006773469,2.830821446789786,-0.9100088361348078,-0.4902073073395935,-0.8643255631299167
SIDM00538,-0.43457332229506357,-0.5494562048259071,-0.8231801920399395,2.943648128495327,-0.696018711616455,-0.8983834602631826,-0.8156324043427697,-0.5886437593636963,-0.8690625105843577,-0.41966869336443574,0.8882018242077033,-0.75674450161478,1.105443702668206,0.014276135148117484,-0.7973961376736678,1.402731032560055,-0.6961342027997307,2.177536732019534,3.07743843245746,-0.8895557355853827,2.728484057003473,2.273565004753531,3.679202877462149,-0.59784376270135,3.2169823014839194,-0.8441062319607338,-0.8579281000651906,2.9775310072550494,-0.5118641132237525,-0.8986914887529844,-0.5446663990883956,-0.629794505681275,2.059429437265891,2.3134281872574403,-0.7207028830933057,-0.7768398329417694,-0.7928109008369483,-0.8510892519868909,-0.5823065140093567,-0.8634608902647638,-0.29859247499104324,-0.5824067034461936,0.5133206050974277,2.222244160347446,-0.9459057805059662,-0.5639403058033076,1.5645407458002047,2.718482106510979,-0.30174098429327806,1.114156234944295,-0.943294714479871,-0.7974822012756856,0.8242059237085018,2.250142648683498,-0.8710358289086398,-0.5726534847402085,-0.796224464693478,0.0410488579245181,-0.8790432703925508,2.7422368360230136,2.9118376732565996,-0.596793463154413,-0.7774567251457168,2.675567532307497,-0.7844888295128325,-0.6174265447741234,-0.873853382991894
SIDM01140,-0.3511389633954404,-0.7784207196013209,-0.7253499757630973,3.219108346815721,-0.7944942998479511,-0.8440190973614138,-0.8271235885036056,-0.6315672976585333,-0.7011505498511065,-0.7876634532135107,1.0664285488590082,-0.7370650688100724,1.3679782097172475,1.8139767399267994,-0.587384360897357,1.8814951317551338,-0.7325980477744106,1.4738583424346199,3.10178088371319,-0.8285813698086525,3.1095109509485126,2.292011155943854,3.7111761832786443,-0.41712576881160507,3.1027359072815037,-0.9254334083013712,-0.832715207122512,3.1680967212424345,-0.6587844901320477,-0.8013609058144938,0.8986588209945005,-0.6751566997089525,2.12085158143833,2.107400288576573,-0.7507267367222642,-0.8306958446070913,-0.7696540226879742,-0.8956009325077696,1.5737627304421036,-0.5832801444980289,0.05611438309633745,-0.8723494369956099,0.13371573959247163,1.6572588653545395,-0.20492432713992328,-0.8153493099407952,1.5756921610650776,2.383772687864671,-0.17843812123534064,1.6718266802550406,-1.0249944477345307,-0.8093424734387648,1.2613706570255274,2.093105076852744,-0.8423376825888905,-0.6964591136492811,-0.8595550746011534,-0.7339000042392285,-0.9586600223174666,2.7171515236016766,3.0335275719707426,-0.6079357160572684,-0.4110763158750091,2.724234055929259,-0.7480327931691609,-0.3115712531050548,-0.9121269005299288
SIDM00101,-0.3673127408008802,-0.7571716663692359,-0.8839096756754585,2.745217259791346,-0.7187440300271767,-0.9207445316877512,-0.7691706859891767,-0.6263053311421393,-0.6678797680419597,-0.669996297122273,0.8907564667738341,-0.8049268901013683,1.0505588045401504,0.9089261364130021,-0.8757992759845445,1.0469249932315234,-0.8371563658870487,1.9362188486459897,2.8961378580453245,-0.9520832590070102,2.8026499928395814,2.234923783783058,3.5494202051897945,-0.414933886728513,3.1129833304907466,-0.8729457032990423,-0.6878929299519372,2.934754652160711,-0.6794392691210582,-0.798359589019284,-0.6242028422460544,-0.5533561497234255,2.1321842624825598,1.4779182392075034,-0.7069215803594883,-0.8560948818598316,-0.702029300312139,-0.9094408619106922,1.695794089174023,-0.8377820107569746,-0.16224496622152218,-0.6068790056951393,0.5013361325581307,1.7775812342852797,-0.9273719025561034,-0.8097972958741538,1.1244336772542523,1.9768206287263363,-0.3825212739711463,1.3056512008543961,-1.1299386586664981,-0.7123534427876436,0.8098945513399196,2.3602145546309665,-0.8513824748403023,-0.6995404855039432,-0.7452666096464834,-0.8872822666158264,-0.7904942118136382,2.7229527726305887,3.1734727338986595,-0.681069767992878,-0.2693423800436409,2.50160151882239,-0.6777629675110509,-0.6207292154092044,-0.8915206766653299
SIDM00114,-0.39637862927030076,-0.8025924307503663,-0.9100739070999296,3.2526919774986474,-0.7797199720510954,-0.905843953256549,-0.689696069320789,-0.6584361225309029,-0.9034065174439868,-0.5672296132269524,0.7585404059122905,-0.7969991730519954,1.143874174765338,0.3331766182695168,-0.8864191387001986,1.216096630439609,-0.836498346645064,0.708124511514615,2.9162323616438686,-0.9479434316911038,2.8489591928035742,2.4140244846265526,3.6384937531115034,-0.717231181717031,3.1345182228392825,-0.8677150791673822,-0.7874971912852062,2.9852547829447684,-0.539115669702915,-0.9218513770692494,1.018584781805051,-0.6627439507152995,2.062751487284949,2.2076239209633868,-0.7303366463642968,-0.6979359764835381,-0.7373545813923844,-0.8758336836285793,-0.4692311542610787,-0.8648046435940413,-0.25534138421006775,-0.9865108484548439,0.22378840257676083,0.977259821554368,-0.949656375956217,-0.8422262948577587,0.7378727636990868,1.6490156685364887,-0.2106016405641369,0.9931986276827507,-1.0715006087874002,-0.7681029283536464,0.8205096425100797,2.325007706089553,-0.9586199099693059,-0.8372662623950498,-0.8699981544569011,-0.8156367341940783,-0.7987027915680162,2.412668738722929,2.55358435994526,-0.6893821723901963,-0.3058940616075821,2.83995645717974,-0.8671565328797307,-0.6396803191096059,-0.8328248725857605
SIDM00102,-0.36911876458082504,-0.6557493155535475,-0.882269323882341,2.835853033427299,-0.74614872905222,-0.8842620123425232,-0.7724254489239528,-0.4633286789155763,-0.8508044030932885,-0.7404749667263432,1.0738921142176465,-0.7011559565225922,1.27604057916762,0.6842291846617206,-0.8782198037941573,1.3523594965535792,-0.6989268935590665,1.9087703242170915,2.7235766780028587,0.870928086129779,2.8834771784696844,2.331361011367181,3.7615749140836985,-0.569661992512658,2.933156639008533,-0.9084937487594436,-0.500144728554104,3.0528729407112745,-0.643314565787254,-0.8084386773673129,1.03948819931894,-0.5535478594246613,1.9838186176379895,1.687767772409604,-0.8435686790446543,-0.8836806075082533,-0.8506306517748182,-0.8435589906572579,0.7345160499118041,-0.8251628335406844,-0.28012075809740117,-0.8362555733355802,0.11242497951968075,1.929951665902418,-0.8144964423691894,-0.7448993404072529,1.1352954766510024,2.207179811015051,0.04445169772895631,1.1123460510004028,-0.9908519877780575,-0.626366904822863,1.0524271674280705,2.3721576966859286,-0.7470664697158824,-0.8002600620106588,-0.6786582210579648,-0.7727073654466703,-0.8088961318604595,2.6486677832896195,2.702974916672895,-0.540006757508471,-0.49245644027295493,2.8942760195591455,-0.7259946967324948,-0.4089459153811018,-0.9160842136444267
SIDM01122,-0.3568782405489857,-0.693141299217335,-0.8674716516993182,3.1030749389550065,-0.6700608425336001,-0.8863389085971392,-0.7748742460907958,-0.6425644237993771,-0.8739191703533336,-0.8035893908180521,0.6497970737933264,-0.755349766478714,0.9398045322343205,1.0916991159630283,-0.458553090260349,1.6156614460217606,-0.8351245599965489,0.4249588413366118,2.8379501268011924,-0.9345875360453035,2.8112735937073996,2.155291695781216,3.569827656670979,-0.8194426306275795,3.113627815491957,-0.9354687264740369,-0.43410193289938015,2.9040070100620183,-0.8227953094401735,-0.9617747035318527,-0.5234120127459322,-0.6890145478607546,2.011053074292731,1.7752048940207257,-0.12284869004636453,-0.7969111453404122,-0.7737343827986417,-0.8269094621044939,0.6234551555337943,-0.869876863069845,-0.523505646719547,-0.840609343444503,0.7527495178895353,1.2198566580642727,-0.8626375456393115,-0.8938048432014761,1.176523378083275,2.214388630137648,-0.3216796313556576,1.366305291480099,-1.0266155605822676,-0.7502811646951344,0.8878285243368919,2.0940437451926868,-0.8423829346579227,-0.8756308324007902,-0.8782776043518207,-0.6455482377781473,-0.8244193635706911,2.511473725655207,2.7261740324539017,-0.6902050107700031,-0.631169873946354,2.6051530553274853,-0.8147052391687745,-0.6257649554234685,-0.9347718561102403
SIDM00261,-0.37420920819540515,-0.7047099590777028,-0.7274158413994999,3.380766900815078,-0.6612781658302731,-0.8927285467568161,-0.7333783503667681,-0.7011566734113335,-0.4468787778979532,-0.7352313292171886,0.6322291945672748,-0.7459305133304541,0.5415705889059065,-0.2705839034731398,-0.597734522767684,1.35420489831451,-0.8285734877791694,1.5932206038220003,2.9286632747784904,-1.014054400755627,2.9070878262548905,2.3574362517278575,3.7604115340250104,-0.7056017728269423,3.4205383030578616,-0.9124283413076308,-0.7948817522703908,3.104287816151582,-0.8321705543611284,-0.866609567397644,0.6772996316988269,-0.5921540304672415,1.8968953583546262,2.8925562362381045,-0.48608758944959035,-0.7904342262377732,-0.7145536452017033,-0.9858002921495297,-0.7091369735030402,-0.913730665524536,-0.31110827703422217,-0.7814807111837175,0.5391075988366006,1.4023861604740748,-0.9830292002415945,-0.8729121588452198,0.8728464666536617,2.401263306409624,-0.4006261654371237,0.9790341563261059,-1.037983797424792,-0.9131610495242116,1.0502521416493795,2.520671615131443,-0.6605760164521828,-0.8971361365123063,-0.9483400669760303,-0.849999999171258,-0.7186985951872107,2.4584720913791145,2.758002121923305,-0.6604528916339257,-0.5267820981034903,2.923111956864015,-0.019692412684312825,-0.5738021125323742,-0.883935223565811
SIDM00154,-0.3660478436272974,-0.7467270685531403,-0.8018204922216788,3.024440074182992,-0.7591343476431825,-0.9119325193550442,-0.4415919060272889,-0.6225452190833967,-0.7604804157069657,-0.7247842980254009,0.7866898239259765,-0.7399293229112728,0.559236821287719,-0.03945198426277477,-0.8414593045617915,1.2103512751003944,-0.5752294691628959,1.9664876041092947,2.9544133548189864,-0.957784859572612,2.630774247876349,2.4228146597455575,3.7098194496746024,-0.6622318105918669,3.055217371503208,-0.8397296052925869,-0.7287020904616587,3.059738446373883,-0.5224020757216985,-0.9373562171274975,-0.6267856560417823,-0.6423688930067398,2.0452695993287215,1.9090376020093633,-0.754719412556655,-0.8071014367708581,-0.783998279760775,-0.8512003738195237,-0.7049073681373148,-0.7827814676504523,0.14899095291324568,-0.8111870744764559,0.10706624694375087,1.4755366365579998,-0.8895884817506828,-0.8438550373952539,1.3296089432949527,2.28637358779508,-0.17003647513876452,0.8346539971612653,-1.026382899855027,-0.7044679265128806,0.6614723893336006,2.274810668617344,-0.8586027780706398,-0.9108522043248167,-0.8139719531880781,-0.5511222325927854,-0.8028461912104328,2.1693398079362796,2.7972138910459967,-0.6504293970173083,0.4072731434189962,2.6454092558216815,-0.7432162676541325,-0.6071051529178819,-0.9177923012550705
SIDM00104,-0.36507308892109225,-0.6915457920878186,-0.8767627604077082,2.8614263997508522,-0.7592432795523653,-0.9027550345998049,-0.8977403708486266,-0.5082297274753211,-0.8977825067333149,-0.6025159314183771,1.3209736044378815,-0.7395280634480458,0.8743429371312783,0.8313818885777713,-0.8750152663761567,1.3782875123860274,-0.7342793123868319,1.9041420195149212,2.7780171073387434,-1.0111730611006393,2.803092505962777,2.165633412485509,3.63369977707857,-0.7824158528844883,2.952348648768957,-0.891102486011905,-0.820372776698028,2.7700068665628734,-0.6089197074074911,-0.9216132999506295,1.0505853104777179,-0.6496304401172058,1.9630547130737828,1.601030096179709,-0.7100617387019423,-0.9335666185006658,-0.7532000446484615,-0.932211222589159,-0.7110801598684313,-0.8106188339339894,-0.316300653591537,-0.8120459659461188,0.363418234945452,1.9232846921217033,-0.8078970896924066,-0.795357391019312,1.7221564533865255,1.1952792202112796,-0.4358314859592297,0.9984863038003842,-1.085311800529355,-0.9099107104531748,0.5758665505928552,2.085910826746551,-0.8316489224419511,-0.8304889222435685,-0.8273391578193083,-0.6161359362799543,-0.8631759348320722,2.575280868462456,2.6678419408275893,-0.6159864764211939,-0.7204897548340482,2.4371041910819033,-0.7110741184692532,-0.5249657040073975,-0.9491408291003068
SIDM00267,-0.24991159387905598,-0.7069276100688342,-0.8533545715517901,2.937850799577502,-0.6785296375325522,-0.9013872789420347,-0.5819850621230874,-0.5541073714884932,-0.9339430956574525,-0.7567980600530732,0.9945790737897039,-0.6256598427232253,-0.43437082224912194,0.3069336790548865,-0.8612769559509447,0.7634770163476593,-0.8162996006268125,2.5140916531223905,2.7296870923130183,-0.8863136390733722,2.80205261258057,2.0473011944320856,3.527548660027751,-0.7571602090081431,3.1406925609855474,-0.9239953860416297,-0.8185812881064408,3.1127104836314836,-0.7729634302195091,-0.8724176019709985,-0.7211438604366507,-0.4562440181993196,2.155287814792558,1.8316400541881623,-0.7666624024208419,-0.7828604963528858,-0.8309982101684847,-0.8159608030236377,0.11666627296584496,-0.8059805380383882,-0.30149211283935595,-0.8661862285380266,-0.09715309117895758,1.4268032842952534,-0.8354839465534083,-0.8286299082248116,1.2882652655975324,2.1957441638197146,-0.37790468942103683,1.4858691519626799,-0.9955089912846387,-0.7925795594492538,0.8899234808521467,2.2675698379172444,-0.7419465375309866,-0.8863641085606461,-0.7120199413270405,-0.63923586855202,-0.820000376602536,2.5049954700926556,3.1458483005090927,-0.603088548151754,0.12876337394451456,2.810300784342171,-0.8759983030611911,-0.5723480575000899,-0.8354050897890392
SIDM00100,-0.2956018451651453,-0.757095625879131,-0.826262602814431,2.7385170136124812,-0.780056516236254,-0.9187475596355018,-0.748913067320694,-0.5045998821288377,-0.896875422834609,-0.02682669839096076,0.8717295134794095,-0.7708580251488737,1.363651023179259,0.576004856453444,-0.751292309030018,1.8189516713219918,-0.8050102847779124,1.9076864135831728,2.8445114624448307,-0.9551054910026671,2.935828775098742,1.986613678205752,3.518457224649435,-0.7206078832267179,3.0398698520294896,-0.923779028025582,-0.7825264909972317,2.8133417155350733,-0.5854733035874051,-0.9230693682466207,-0.7050856076444484,-0.517978031580716,1.9384481103703726,2.07996729805135,-0.7001728853627605,-0.8316730666147129,-0.5965499976831719,-0.7941113639328496,-0.19422645540567515,-0.8619553449893234,-0.48245696665487064,-0.8991178261068008,0.47957046107520657,1.8127207188104,-0.5859376711841503,-0.908762893038793,1.0604707311119332,2.5340254176732353,-0.26788634046466936,1.134359832070562,-1.060955092690934,-0.7769747782290227,0.9857901793719943,2.384513537809455,-0.8607610172224335,-0.7944008204753066,-0.8614698869332392,-0.7414464587881929,-0.8064716627575941,2.105313916689845,2.770643788317969,-0.6931781430847714,-0.4760354175010074,2.6844930749598737,-0.7960040333537431,-0.509800722338877,-0.8625910049788047
