,HES5,DTX3,NOTCH4,DTX3L,NOTCH3,NOTCH2,EP300,HES1,NOTCH1,NUMB,PSEN2,PSEN1,PTCRA,SNW1,APH1A,KAT2A,ADAM17,RFNG,RBPJ,DTX1,CREBBP,DTX2,MAML1,CTBP2,NCOR2,CTBP1,JAG2,DVL2,NUMBL,MAML2,KAT2B,DLL4,PSENEN,DLL3,DVL1,CIR1,DLL1,LFNG,JAG1,MAML3,HDAC1,HDAC2,NCSTN,DTX4,MFNG
SIDM00104,-0.9372371907347457,-0.7761537269122016,-0.7928896717330486,0.6407906758234951,-0.7315438429538914,-0.08103413009818068,0.3313812488850574,-0.2239145274213937,-0.7122127121162266,-0.04367492885912437,-0.3175502731917775,0.7698583715571823,-0.6594609921187007,2.1811552869338895,1.0467116176189533,1.0072644082450812,0.21607007714844045,-0.1169248850345109,1.09065677585166,-0.8423726439511604,0.22248539547650525,-0.102119620428813,-0.472152917644511,1.3077843183844036,-0.354562892864501,1.656665454128675,-0.721689721604298,-0.1477168012925125,-0.6657181723385002,0.12832584709112224,-0.7804081907460331,-0.7863987479485643,1.3090233316776463,0.01275756772040195,1.6796069157672762,1.2348098836393666,-0.6815845796564949,-0.8263302953785724,-0.5269843129812954,-0.5464980351139995,1.7307799874768484,-0.7364843066087272,0.2772437892512149,-0.12393856870209806,-0.7298702216070111
SIDM00267,-0.8183863993326208,-0.6882860816561701,-0.7064070748719943,-0.4065884351396512,-0.2795392846284138,-0.5857559446588237,0.5469064336399759,0.14371162577470997,-0.7764265078824417,-0.03797830276061016,-0.4149382607242795,0.6415881293267205,-0.4926258695844254,2.172401300753169,0.8285823541444395,1.3844679918789882,0.029154040713120034,-0.49215708225953986,1.0649174753723114,-0.669188286837505,0.2694636365324237,0.1885805896797977,-0.07385657325596569,1.2917582110816375,-0.42306444908431434,1.638342884003231,0.3787860988683938,0.15336465087638154,-0.5293145331424577,-0.15599263401703664,-0.7648980705154644,-0.8110681098243728,1.6175567416679801,-0.804159161711297,1.3916706146868871,1.2950296929837757,-0.708202736431888,-0.19169027887608506,-0.12926893488822921,-0.4737385148515554,2.154496928926626,-0.5887901785688147,-0.12584834378957024,1.9037805516911481,-0.7665036582387406
SIDM00100,-0.7995564131083899,-0.6845702367636133,-0.7559311804024894,0.2038771583563001,-0.5313218709116424,-0.04429803730288676,0.5588025184243124,0.3324395595806801,-0.6425020499193994,-0.0282747395548966,-0.5044069325007677,0.7447890480159639,-0.7055145063655176,1.905681468764793,0.9071588334210271,1.0400920826170064,0.3596904290470245,-0.1724970825532073,1.0319406014897106,-0.7340533709400134,0.9507429928233769,-0.2265682997027255,-0.0769979438130908,0.9764927358270509,-0.19827532536339088,1.918822850823738,0.3987741598440198,0.25346598110991936,-0.2408085745933782,-0.05702316270002963,-0.17272298013230766,-0.8593466395614227,1.5021318898394866,-0.1472787500655027,1.29478058919971,1.0609953839921071,-0.5964080017976523,-0.5462719605910176,-0.6120685868343138,-0.6792437496353632,2.1392151532967167,-0.4056133295835755,0.258449580665994,1.610144171101607,-0.7283154683363869
SIDM00826,-0.8726788780306738,-0.6882621367444695,-0.7602251757641716,0.8214881498738911,-0.603439372222903,-0.49549826987948775,0.7642568254899155,0.029525776111166427,-0.5699925055638809,0.27331956341143604,-0.14663673879237402,0.8349155879388646,-0.665142498776392,2.257387400734252,1.0827615444270549,0.6239402387709007,-0.036220051263617846,-0.3389441943668375,1.1586062529280954,-0.7981816020693501,0.40529100333702284,0.6341192803027006,-0.27015500668179226,1.7547370796631103,-0.358307330823326,1.9591898126978635,-0.6582698614324771,0.2555658083817442,-0.6888114220496918,0.05668207598279922,-0.7766078556545486,-0.48947079646283703,1.8438125238888148,-0.744407311778049,1.3097520000197973,1.4475465944729298,-0.5284892088959905,-0.16165530214826454,0.17239022244093796,-0.515983120474898,2.376447470021041,-0.8525209713008174,0.2678728349026285,1.849058505402442,-0.3910254176295239
SIDM00310,-0.8966265699536167,-0.7897603720772731,-0.7683171117737636,1.19824979046844,-0.5214359625821261,0.1504394148148077,0.3321454695051708,0.09873832416170754,-0.5878444898545874,-0.2018894141175571,-0.25401004616544764,0.3168534180656572,-0.5729312351031861,1.8684631099539573,1.5288670409828828,1.1505490587333265,0.3680005343264558,-0.19618086712271376,0.6999106814687184,-0.7472408873567173,0.7111846771910679,-0.03442690799097192,-0.09401181290753816,1.4553226495297344,-0.26508929493223377,1.7858880006130957,0.12867478685916153,0.07758925170643573,-0.20014347282692496,-0.11797267765420814,-0.0781770237740962,-0.8438650882833145,1.3797155813636375,-0.5877234390833677,1.2073222114247564,0.899937430482684,-0.4444931444207831,-0.7564973390769858,-0.5834824940909341,-0.6392433809813797,1.5096501089789618,-0.7584030931842257,0.37979021923752104,1.704243723248715,-0.7275092436962449
SIDM00482,-0.7703386924992284,-0.6614827759855507,-0.71112664153746,0.7507346783817286,-0.5587578002086573,-0.6671251354010965,0.7428727096626667,-0.12935283996725058,-0.6844597127932287,0.13470819783777066,-0.5013826566226609,0.6763823024537313,-0.6378737062847261,2.375856790172403,1.023993800406204,0.7420839773782184,0.19465250202670817,-0.6036166105800675,1.2727609061784935,-0.702922979047199,0.28308464505003006,-0.042047668367306106,-0.2846126778723541,-0.9579532386168707,-0.49644332574846045,1.6126755580687702,-0.6552245969404369,0.05048958351079866,-0.6910005270363729,0.06711307318012176,0.21783552032987616,-0.7121597967283958,1.2313271851957759,-0.1485924033617988,1.2323416653257087,0.4203082323986271,-0.6903405087663914,-0.640480920631834,-0.7006632453452929,-0.5500566085701815,1.8139113818879808,-0.29720086112293337,-0.17030038807101336,2.483304086270275,0.4317986317717807
SIDM01247,-0.9441844259997236,-0.5385949684454558,-0.7671455098610942,0.11989557382932678,-0.6042754994975171,-0.2921335210310334,1.2598350186189795,-0.21675028581049977,-0.7460953769820174,0.42098488521603555,-0.25397319111960226,0.7723762620654843,-0.2486762540154083,2.776370626636328,0.5073997242892566,0.8392599983939868,0.7320810903394215,-0.5881687142333564,1.4889874062057216,1.4958913293042193,0.9684421194804965,0.12601332197743711,-0.20483441878174555,-0.8081504005584035,-0.5538396764908434,1.617502355311322,-0.5082416575097568,-0.2870501447361156,-0.7393192063947416,-0.19330316999598668,-0.05836054114333759,-0.7722611951868098,1.3882487633694205,0.22839347551119504,0.7438863493025389,1.9746009082439155,-0.773460965497449,-0.7134110440322905,-0.7547926753089865,-0.713574549741356,2.4591068878189524,-0.5582843373679769,-0.011471802917471744,-0.4418717067323013,0.9509779418379114
SIDM00817,-0.9667052308472665,-0.659369778349077,-0.7215284462831422,0.5630373299099833,-0.7203519093380376,0.04246618224194146,0.03743694692023167,-0.14390515751709246,-0.6963108775314782,-0.3185503986570918,-0.17688034368183633,0.1626787271829983,-0.6167052250278516,2.0167062220007446,0.8753432675887516,0.6745154121420507,-0.10731824290300986,-0.3487304280263193,0.8389999818718479,-0.6890724135446901,0.04502599091597397,-0.46564039154020176,-0.4409724783065821,1.6982532846088736,-0.5672323432100059,1.2050396428377057,-0.551152446991426,0.10191409208062287,-0.6142325768004451,0.1854225356699386,-0.22399687273493332,-0.7251757920466666,1.562695164105628,0.2091925216063777,0.8704413628158261,1.2179074642364953,-0.6589717480572826,0.24816347548246917,-0.29499185724702065,-0.6152981179437551,1.8411623191431121,-0.7266439963714898,0.17214560946148996,-0.14971047385209177,-0.5789554850245096
SIDM00448,-0.9381172287770511,-0.4076404079288347,-0.5913182477966603,-0.3870896574745195,-0.6048267374162509,-0.47039879870951756,-0.4219427875219379,-0.03670631809247408,-0.37191461015640465,-0.23177577298013768,-0.17055911281812525,0.42303194207487066,-0.495431899518635,2.1340208256480397,0.8272862843721371,0.7049977555693824,-0.004627989882190729,-0.4513321569167643,1.251105614007388,-0.04962722260948636,0.3945030834576832,0.6608672035750762,-0.1643373893762802,-0.5488858450172298,-0.41045542542139785,1.5868991446436302,-0.6407685760528624,0.21180165517417412,-0.776841123634318,-0.011565107369339694,-0.6618232991822215,-0.7115462864034084,1.2054727842459203,-0.4212840979165896,0.9201025634859676,1.2464632299654201,-0.5580621430855581,-0.5165178449609544,-0.6927317259389861,-0.6732266984120144,2.462146683316764,-0.645959462623868,-0.19256668279891095,0.26510326932179296,0.39195830829535633
SIDM00086,-0.8979157043949181,-0.7111546685040239,-0.8255600825612303,0.6758939415647859,-0.7857826303807269,0.46111447505275693,0.5974515725049919,-0.0875552261399809,-0.649169161647874,0.1909808037692457,-0.4226915971382738,1.012758258190264,-0.678316148056452,2.313045293633574,0.7173016416727045,0.4455652723125176,0.4495270489416278,-0.6678320412479576,1.2406815208732334,-0.8758029031190375,0.226857496350557,-0.23300252574662317,-0.3735439986124331,1.7105362559959383,-0.4337297667593535,1.489660859817427,-0.4843380126618042,-0.1669880331056371,-0.5354176327973329,0.1185207928479416,-0.6608903943023361,-0.8757906420916028,1.3855499627034675,-0.5684563641983018,1.5364462395311849,1.2047797734129873,-0.7604971639189079,-0.0161853488669285,-0.23071927964586872,-0.6872945222916237,2.2250413033588234,-0.6398429576805149,0.244241125199308,-0.1355278640935541,-0.7087493930238241
SIDM00466,-0.9106985153608125,-0.7128592251939934,-0.7934856960481844,0.4852057239337075,-0.39356622402571495,0.11632890348293945,0.15309202183403564,0.1268165373905712,-0.7319776023228548,0.17547239014015656,-0.4405911189918812,0.9267117645265739,-0.6882544038747833,2.198462603361131,1.4569767729031227,0.057937614351037565,-0.10221228177565797,-0.1830759999034955,1.3799695856142236,-0.7781312920527518,0.5507037007021875,-0.13737466619559338,-0.362860540442347,1.2159053811801293,-0.5750764390340987,1.8968780226389412,0.5209258421641213,-0.18938261398869746,-0.678283545216154,0.9198746170417786,-0.5085592022879843,-0.8549324768298405,1.760910652145161,-0.42011600305894464,1.5397774064474234,1.7074124741540622,-0.33888391008546365,-0.604567347941828,-0.27667764533378986,-0.7111013048606636,2.02057262570713,-0.7769660588562287,0.24695290709922707,2.494059794609712,-0.6982335135444513
SIDM01132,-0.9429291472487709,-0.6741376135006092,-0.8069013781566582,-0.8080204826703811,-0.45374960309095846,0.0673612040829841,0.5773401026540541,0.1322861575762466,-0.5529525434314789,-0.22949144503213287,-0.36278331946695064,0.3301264315508979,-0.5420154863285681,2.026225759527388,1.1244280897077459,0.9993426923733815,-0.04782943667735486,-0.3347013247236467,1.700343384000944,-0.6926861122672427,0.6538365316183284,-0.415738278135214,-0.21278397159452367,1.332760927114101,-0.48716686753090876,2.010786075478972,-0.32663081507569963,0.3952709224123664,-0.5113744139291868,0.26289624879430423,-0.35931403550487906,-0.6752294573695483,1.235416869657561,0.48659445586813543,1.4013119095877675,0.9876325961948057,-0.6841667073508296,-0.6117667189512532,-0.36843780761260714,-0.7118649932645429,1.4384370586356692,-0.37176442207371413,0.1349134094007683,-0.013448509321150874,-0.7516041505361075
SIDM00465,-0.9791855448549519,-0.7021182861818311,-0.8002622638143111,0.60083283080811,-0.320977670206846,0.12618996754105166,0.5270617234709891,0.44918351155506786,-0.4485843169937749,-0.05316962371487481,0.4037455631889349,0.7968543812520967,-0.6522962495941579,2.1041730245245738,1.3345682940816084,1.1123464738801097,0.14814146567846317,-0.36958754339031713,1.0907147885972508,-0.7256847667273666,0.29293784016367114,-0.28142334152994714,-0.2753714851885787,1.8060075637334898,-0.4084936877796025,1.5967578311987862,0.6135325601875309,-0.014956560609381848,-0.6850935287984482,0.19702649294272798,-0.5731570729211439,-0.8256805771254414,1.3283046861441852,0.2223734220678594,1.7194162219850402,1.1215504779950536,-0.8265602024932424,-0.6996087725943619,0.43898616979050414,-0.6883499184280758,2.0492716788243626,-0.5074967685918536,0.206876007828363,1.4146541887804034,-0.7831022010747898
SIDM00565,-0.9406244657580997,-0.6634024491160692,-0.8134174608423276,1.3121999164517941,-0.5008755961026327,-0.23616942297165422,0.21646688875781203,0.13644477947306696,-0.7164519663950402,-0.022664554344225978,-0.3347465430760401,0.831438099292907,-0.651912376364558,2.2329965829550864,0.8506584352010396,0.6572264641901919,-0.06784367025706459,-0.624082379361983,0.8527472645680442,-0.6522064994513965,0.1651853696195038,-0.5704446381363163,-0.10092662353203534,1.8249325057583352,-0.5211554449205401,1.4553294651490327,1.1376579924394319,0.012862344412640787,-0.6913133361087714,0.3094757626395464,-0.5463618050509635,-0.8450277559547881,1.4652438537737293,-0.17378206114956143,1.4313897744931412,0.9218353870466949,-0.2326389975087176,-0.3580725250031529,-0.14105166080741519,-0.7487203671626583,2.207487114530086,-0.7351490314080646,-0.09818612855311255,1.7290770876971104,-0.7100073634009502
SIDM01092,-0.8952760235110505,-0.5657166381086938,-0.6416108979464302,1.3105127689629632,-0.7160927048275579,-0.7374906643784582,0.7247735493161136,-0.2724254074231756,-0.6108524157046257,0.26624786215205876,-0.5827241416325558,0.4993847284930137,-0.635612753565,2.1320998959092905,1.0273322127940583,0.7055452727221339,-0.27940610278379385,-0.5819612911257294,1.3271631730378768,-0.7762594229365805,0.33531585896346194,-0.24638393791901167,-0.3741401932445689,-1.0197258885478857,-0.17518673547573865,1.8750098609348653,-0.6473823646082865,0.004147978412309476,-0.7558881448174273,0.5277388382398644,0.23044226554867567,-0.6964964217611169,1.1969868146718075,-0.5260752913553053,0.9855119342121573,0.8704672590612533,-0.6723820291275888,-0.6047081685702718,-0.7289556857350752,-0.6441265547977291,2.2616932557366463,-0.5884166953193828,-0.098252039512582,2.394681618319449,0.6427055599629254
SIDM00218,-0.9223330765080853,-0.5540440439185235,-0.7375307034056652,-0.612753646868544,-0.6193519955428458,-0.10062001784261879,-0.10977357457985366,-0.03411969174919191,-0.605991317560646,0.3323422608088469,-0.42247758599780355,0.741585178437477,-0.7417479592788596,2.6026647342653395,0.8813881518843981,0.8816972141050775,0.10518393403120699,0.252497857771453,2.043563721690758,-0.7608169375775703,0.45821081469957825,-0.608362497235257,-0.38029900035508407,0.8374239006941753,-0.29590130099788897,1.657495593823551,-0.7344350916180081,0.2545811046465039,-0.5476968632064277,0.028613354818471756,-0.5523174541744241,-0.7897768202675581,1.1385896730433378,-0.39405558016451053,1.8888228231889903,1.8742779733604258,-0.6699761866229872,-0.6671517819464601,-0.3358194845359469,-0.6572550003729052,1.3122039159409289,-0.6754379885701454,0.02039446769199662,0.9756296850423066,-0.815008646094992
SIDM00044,-0.9033807934873027,-0.5877059185066588,-0.7183415658210025,0.5214028943891514,-0.6005453166690649,0.4307075513787891,0.0720909875300767,-0.1918465632595398,-0.6972589279131869,0.0660721138661231,-0.06162850268885083,0.8123906000600476,-0.6751446608765925,2.3830131620598314,1.0958828579971849,0.6766067241220908,0.19073363174903962,-0.6291623236026682,1.1144796644598967,-0.8623328187773437,0.4903755952828176,-0.4496281205413439,-0.443479222374067,1.3004363680824702,-0.37682853440945135,1.6307694974871558,-0.6161078149759041,0.21340651816570275,-0.41476047014831224,-0.0010377983843363778,-0.26590828260630534,-0.7225253878308583,0.9874299553684026,-0.3720865291509245,1.5995335923587062,1.0271579734742171,-0.7988426444272807,-0.6459994909502551,-0.715742821582093,-0.5657067465972788,2.062781577027714,-0.7781326625163414,0.2507977344930259,-0.12113226916571786,-0.6818272640474303
SIDM00362,-0.929850251009354,-0.6452691908939823,-0.714655646917758,-0.39614936690553526,-0.7093436242501518,-0.5131299986593191,1.0020465377609042,-0.1383909795168838,-0.6592160956051472,-0.13034633073947627,-0.5274741938738996,0.3580135107430143,-0.4289242148885844,2.3551154444498206,1.060236674883374,1.042814648062725,0.3949193451040852,-0.5417324740554234,1.1631841359300648,1.4995252541229365,0.838121525444837,-0.36507479483587624,-0.0496925983278428,-0.7051410372705418,-0.6139656603803892,1.9276317225649244,-0.6285275854132766,-0.1982261516590362,-0.7324658970673275,-0.19979554155266535,-0.2540571505135757,-0.7074979189866373,1.1890934463597498,0.33146896170351453,0.8676787583253723,0.997153158536018,-0.7603683171830945,-0.5854309284480586,-0.7415125019320539,-0.645067289416491,2.377802658051353,-0.4166601496880443,0.012327011421167735,0.8929142715837805,1.4890519832466511
SIDM00813,-0.7335045038969958,-0.47531699634844476,-0.5978075086734357,0.6325806178188871,-0.6164719756276362,-0.7093113717568225,0.6822392897721954,-0.1597446179306692,-0.5742380376880456,0.2600419507356797,-0.2243759878624577,0.7666405421099225,-0.764075112964286,2.3035537186011084,0.6991024222902421,0.6347337259405513,-0.18419372669548015,-0.46169186529254364,1.2587316288236674,-0.40058606058726715,0.37696953572789527,0.44848353430598753,-0.30228144856673017,-0.883605393640534,-0.20950080702239554,1.4613429544030174,-0.6161962846508876,0.0318498650555471,-0.7266985312928927,0.4622388410735087,-0.30296946232501043,-0.7831318837345917,1.3987687885055062,-0.41119852058005635,0.9887181562425001,1.6534329811118436,-0.23064760540369622,-0.6240834419457711,-0.26302116638066153,-0.674352502924804,2.0617494130405087,-0.7351928708717617,-0.2610503462977147,1.9769255968389248,0.3708610000345436
SIDM00364,-0.8130683446292524,-0.48682549906770695,-0.7130366184377517,0.3283549807555538,-0.5033436762908053,-0.23389070790918964,0.46851151803534835,-0.24317964827376015,-0.6654835065801155,-0.2828400288762896,-0.6732211398335398,0.6406977941302427,-0.6782762784410631,2.2683147653201496,0.8272393161042986,0.351436632518603,0.10697849371600425,-0.5668109293487472,1.7105943303250446,-0.5653363128729407,1.3091675631409687,-0.3306178259132425,-0.11809346335967333,1.983462342852271,-0.4739255354131917,1.6965683916723981,0.22893444781019073,0.1697852142407347,-0.7750745161113759,0.00013577782102362749,0.12846253886270864,-0.6971778608485714,0.5547041702777736,0.36418854008077334,0.8803272944934001,1.4064294204950643,-0.1847220866175118,-0.7891532354741669,-0.7105299935219141,-0.4056590631060085,2.502225956491546,-0.479734817236996,0.023957654478653462,0.3549739278711179,0.616617032200368
