,ZAP70,CD4,TNFRSF13C,IKBKG,IL2RG,RFXAP,RFX5,CD8A,CD8B,TAP1,ICOS,UNG,IL7R,ADA,CD40LG,CD40,AICDA,BTK,BLNK,CD19,RAG2,RAG1,CD3D,CD3E,RFXANK,AIRE,CD79A,TNFRSF13B,JAK3,IGLL1,CIITA,LCK,PTPRC,DCLRE1C
SIDM00086,-0.7157804478543484,-0.9261680895678182,-0.8560470659336746,-0.6215141742454905,-0.8385248780462974,0.003353051653796716,0.4100876395554447,-0.89611857937006,-0.8471092867362543,2.000581633240775,-0.8214543372171006,0.8998753757574687,0.5326218571855539,1.193150838511831,-0.8102242052638566,0.9112413395021276,-0.8093294525621813,-1.0434722430550634,-0.8144416391529109,-0.796377699757879,-0.8117867630856879,-0.9069586755702435,-0.7275296495347768,-0.8368490166063054,1.0539996534871912,-0.8214132512847087,-0.8149060251266653,-0.7185897650318372,-0.73393009501552,-0.7671024944353214,-0.8792677063640343,-0.8639546587774904,-0.912137865048049,0.4665822462949161
SIDM00466,-0.7253954892196044,-0.9397181865410403,-0.9390484653229101,-0.6500166653170215,-0.842840682268659,0.06166372395408317,0.6544963995912464,-0.80704899356395,-0.8699815106866279,1.062937669573564,-0.830232567159219,1.3075580103666093,-0.8810259635881691,0.5146158577944423,-0.8615010020244274,0.6192528468824547,-0.9214146156936274,-1.0825310801552215,-0.5388944418037385,-0.8436374862877875,-0.8532967297234151,-0.9032616360544795,-0.9663606253239025,-0.854351634402295,1.640537966856475,-0.8251238248827201,-0.8318977710888712,-0.705341735771741,-0.587162513071327,-0.8528134820294467,-0.8837369617854065,-0.9027452650937574,-0.9635405745169715,0.7038979913349807
SIDM01132,-0.597347640819487,-0.8601888668627306,-0.813925619668301,-0.5923991285055146,-0.8538110325734968,0.052958116261219684,0.9911475672546931,-0.9131769420325976,-0.849483186188152,0.520820175319606,-0.7806835663219759,1.4920149793080313,-0.6102963393937509,1.9356418932944859,-0.7183974185623553,-0.603171189395936,-0.875095224637962,-0.9901314891180455,-0.9285178059594309,-0.7692762535815412,-0.6881210991541974,-0.8471816571621631,-0.763583763225269,-0.8974244862524957,1.6698496786092707,-0.7978903407091361,-0.9078289783560032,-0.6888444247593007,-0.5805880917482655,-0.6854374157366162,-0.8976044501463859,-0.895103918846004,-0.9588081730949738,0.2146613428781983
SIDM00465,-0.7133967417743636,-0.908373280219925,-0.7755568036335,-0.7065268139852362,-0.8108848078619331,-0.086671169683776,1.1191759669328876,-0.9136930182068166,-0.9113808150081991,1.2021710250906523,-0.7674264059223403,1.3086077181778888,-0.8273101321995593,0.7986887486627079,-0.8324491540674935,-0.6669675208765877,-0.8814328802848963,-0.9808337808257044,-0.6880241659421342,-0.7997186296735311,-0.84314213427791,-0.8355949481363817,-0.7849715722439073,-0.844075559195225,1.0896973193367716,-0.876199101362123,-0.7645599687986301,-0.6412718528077898,-0.7018854282779257,-0.7363216883135715,-0.9057879385123389,-0.8171672696785479,-0.9456495162877336,0.06450637701554433
SIDM00565,-0.6732231817799437,-0.9823507341983019,-0.9341540252435686,-0.45493538665644306,-0.8408542672459332,-0.11957606466108295,0.5661113070315056,-0.8524960669456071,-0.8217978002123092,1.7661478775314279,-0.8765030670261029,1.6751081482684642,2.328282753375583,0.939560983959257,-0.8792516918028603,0.17560086796498964,-0.9049939722980735,-1.059973404287368,0.7978999450858453,-0.8334210554139647,-0.7689375980550138,-0.8350324279474503,-0.8869497646385178,-0.8520558775448879,0.8692297767838277,-0.8518381413505796,-0.8274620963130002,-0.6422938559142211,-0.6586826543981557,-0.8324393352062418,-0.8895842614151749,-0.8016855478712748,-0.8925354969775838,0.6787657803355408
SIDM01092,-0.567517073241262,-0.9082836935705497,-0.6362449486974547,-0.5628563961796548,-0.114852374454756,0.4441505043781337,1.3599850188934945,-0.8428662970557943,-0.8210543709374695,2.201868582083777,-0.7825016947465532,1.6078268827443705,-0.7605447246033447,2.113208621604366,-0.8369967624996053,2.504009790625273,0.6189346715172913,1.6936191453418248,2.93598843362958,0.4894913869988197,-0.7638646870935125,-0.8739237732773362,-0.9034124359899045,-0.8221019953587153,1.4512912002789127,-0.7897728228437747,1.2855278894540656,0.5323265664801389,-0.5519764692577704,-0.7744710184450427,-0.7330301172910942,-0.7867755248451144,0.7446909478880827,0.32794781618190394
SIDM00218,-0.47012488134944125,-0.9049266285523653,-0.8332118162517095,-0.19054177075837275,-0.8192668909999271,-0.8782536091367554,-0.45077995792156983,-0.7652179066162643,-0.8163842913484699,1.312210165213128,-0.7939025540990924,0.1957591661896645,0.6058833976865886,1.237033202826152,-0.764495119015653,1.4537492984222162,-0.8301786543328608,-1.0129361348290604,-0.8597488659551868,-0.7733760768146014,-0.7447337229918468,-0.8166503424286239,-0.9071025925984393,-0.8056327064088543,0.43008983323816957,-0.7881114431045522,-0.7765564065507018,-0.585509792483351,-0.6366317850763147,-0.8185577464329022,-0.8282688760009715,-0.8567036102407729,-0.8942671553366193,-0.42940100286361266
SIDM00044,-0.6603067055838109,-0.9067859115906263,-0.7157546794930134,-0.40351098931907686,-0.7618865954651943,0.373114895643008,0.30617430689125696,-0.9155247030751953,-0.7807353989962618,0.8103138936051962,-0.7281424441012251,1.5365072749847946,0.9527145400537621,1.04182999794189,-0.8439290816748386,0.73696169269898,-0.8526127298286726,-0.9453862376025078,-0.8584109606635923,-0.7548748289383831,-0.6412534978370854,-0.7602523432045564,-0.6396329984562361,-0.7350273949829293,1.3078287675170797,-0.7201455109031456,-0.679640597670229,-0.5070150369477948,-0.6023094043591781,-0.7693108977922185,-0.8816625136809702,-0.7871771743215349,-0.8801225755017875,0.5044793740093376
SIDM00362,0.1153778818386272,-0.8860611028976706,-0.8266306931722605,-0.6121567427476247,-0.6407827915626211,0.9784478440985586,1.799315858322635,-0.8398662621972623,-0.7378320610292768,1.5284888109233024,-0.8104818078029389,2.081099393250847,0.5969806349388356,1.8348336093442719,-0.7207318618748705,0.9612131455594999,1.4561716375451592,1.8841307227549045,2.5909914446969218,0.7858043987890075,1.2839742292734302,-0.3980781594582362,-0.7332776045066285,-0.7451724622092984,1.3309364177144287,-0.7995461763700166,1.5457055652279248,0.5037658266315036,-0.5810352715241004,0.6596678246424498,-0.44986002275145953,1.5332246883582563,2.069358315728219,0.9603639461635315
SIDM00813,-0.6790734676893866,-0.9000402433945086,0.22277840326927487,-0.5502697880425159,0.23956034394164907,0.4627761860428641,1.539751208233902,-0.8068350961099434,-0.754338302987291,2.5555939587088417,-0.6954533481916594,0.42497053343986196,-0.9161840928923662,1.965033835294342,-0.7986438864574323,2.8257494949417716,-0.7745225481342196,1.6102867568452541,2.9398170543703617,0.45531277033285766,-0.8837083805864259,-0.9127141204883619,-0.8799606391214582,-0.8639096001813341,1.2505735269132197,-0.8587578517442642,1.7910766092181403,1.405244278884865,-0.48112562308167534,-0.8648866217579047,-0.6836170429237953,0.4460322679171725,1.8975085793039859,0.14662392941458877
SIDM00364,-0.17106489679079828,-0.9264286089611734,-0.8074802776624058,-0.4843488966343642,0.044447281200106686,0.16268992479592043,0.6177604257606404,0.9207132689041251,-0.7726839157929329,1.5338019013333681,-0.7674643805874718,0.1398847729800904,0.7676840835149866,1.2007514871270129,-0.7277561726627435,-0.4861476872364392,-0.7450035724232839,0.8488504137963357,2.9898490389424537,0.5104268896489299,0.06973901645868853,-0.6027296032167423,-0.946241565846315,-0.7873752940451436,1.0906211574187301,-0.806944218305856,0.5432726273864711,-0.19510865902215327,-0.5247940783940127,2.5262222617404455,-0.7568188658604377,0.6027175527085817,-0.9076597081884221,0.34999174304742575
SIDM00792,-0.6411127615522908,-0.9218705744250384,-0.7485144884933125,-0.5622319578418897,-0.8175751666685291,0.022372643190508936,1.4289546210101072,-0.8753387962678719,-0.8526593986610763,2.4504860782009317,-0.9079348869419047,1.7575141056961858,-0.9435099399847259,1.0542400964187508,-0.8844040916585961,-0.6271612224635151,-0.8532056990923309,-1.030210777322377,-0.6248722860669492,-0.7986036420376232,-0.7688747116324667,-0.8215498201731477,-0.8291985818865625,-0.856733463639711,1.1638060613194119,-0.7488089368219197,-0.6002821838609448,-0.5181366596587679,-0.6608838525069035,-0.8210227765240017,-0.9049804760540752,-0.36376788780745056,-0.9419849818715271,0.39889475509801714
SIDM00241,-0.7267721201709187,-0.8594959200075124,-0.7966894264608394,-0.5527762788632529,-0.8527571899613421,-0.017923710245025953,0.6167321450014117,-0.890003656458042,-0.8231253301680673,0.7159323138003335,-0.8962799259622778,1.8086217427393438,-0.9411684758259002,1.3546596570054439,-0.7238580506918662,-0.6316055646796986,-0.8987755043302106,-0.8961700347379717,1.2467961591696988,-0.9190035214052221,-0.8385050796754084,-0.8168016985384376,-0.8272987284125182,-0.8408639155935481,1.1602513758580235,-0.7868132305870305,-0.8918015275678636,-0.6891887924766348,-0.7063691864958552,-0.8222529391244238,-0.9022171464915508,-0.90759152962216,-0.9136409611402004,0.39429605952941044
SIDM00091,-0.7434564806636484,-0.919512255307258,-0.8912752869724428,-0.6732361822424825,-0.8871194304880545,-0.2310777074470272,0.43689279024805905,-0.8246428424602388,-0.8842929592755818,0.8009286301686795,-0.8109413216191633,1.1263446132310238,-0.8027547353444111,1.6187275571009976,-0.8464005520525296,0.5659692665371405,-0.8999827034517145,-1.01208562552597,-0.5463805880394301,-0.7460545364790386,-0.7572207360769256,-0.860703747673186,-0.9795077453441643,-0.8843508884432776,1.2407576672314935,-0.8626903019973265,-0.7609083639405635,-0.6544718987088068,-0.7346175343956882,-0.7379041220299292,-0.8367869576766483,-0.8047776564953659,-0.9687671062050017,0.10770093558832806
SIDM00427,-0.6941526943209771,-0.8851885724584413,-0.6975551750536135,-0.47874553023115257,-0.8467466266723889,0.40266146437506256,0.7667675863706785,-0.7879771876401346,-0.7915083248223448,1.0600101115154628,-0.749163430978263,0.7068546285727896,-0.9893899587599171,1.5459530379373045,-0.7790014411705695,1.2830963307144743,-0.8347105196098057,-0.9710004965978264,-0.47767665347014265,-0.5561546283155262,-0.8730614053625504,-0.8574084449753443,-0.67433622776203,-0.8838139575038959,1.969039108187859,-0.8178041301005285,-0.7353242722160409,-0.6987658038726281,-0.5901580652163212,-0.7958463791286363,-0.8719027497387656,-0.8657973204208108,0.26071312056342677,0.14476672145768651
SIDM00758,-0.6842853789116178,-0.9437528001119021,-0.8293885469656729,-0.6351709552936313,-0.8086470458610793,-0.1319843915426823,0.5738999742812887,-0.8963456471539097,-0.7533536553274954,0.9460500043336126,-0.805876239173411,1.198101806303571,0.5835017650120011,1.4083457292491102,-0.7999202532210878,-0.6291842661546021,-0.8548708104251654,-1.0011562674514667,-0.8185015466522716,-0.8050286594164934,-0.7264126392723207,-0.8607100858118033,-0.4014224685131636,-0.8645912964309906,0.7424854832854363,-0.8692295838037948,-0.8237689764505323,-0.6369335254077902,-0.5912287070897364,-0.7788500367148852,-0.8991874375295241,-0.8993197743746113,-0.805963356518826,-0.16030312955750695
SIDM00612,-0.7211798418809643,-0.9217320022770923,-0.7784658020287827,-0.4525174726431085,-0.8014531400114633,-0.571408308524954,0.4147143718325308,-0.8728935323887175,-0.8645026525319548,1.3372660898211277,-0.8504681811186712,1.5463773353798984,0.5021949928380122,0.2952933802526695,-0.719282323439707,-0.5992078337692062,-0.8199359624371068,-0.9757131700904916,-0.8040454838139983,-0.7894833579092281,-0.7714358376827387,-0.912404202189782,-0.9659166774029407,-0.8978074856070251,0.8178677000332338,-0.6832333519084648,-0.8865681698319228,-0.7035177363833272,-0.6486124756392405,-0.7714208607934288,-0.9319274634414253,-0.854808517705607,-0.9473191917199909,0.2867459750098271
SIDM00553,-0.5600444109146072,-0.6119046661922768,-0.8842758650666761,-0.49345841077326574,0.2962830080835574,1.2127529227727138,1.1710555484303398,-0.8569192365095986,-0.764384656472481,1.1025835090482694,-0.8564009425604138,1.8069788485955878,-0.8523085173196762,2.668128886303581,-0.7199892710927962,-0.4982403308487509,-0.7877850123912541,1.7510220558766805,-0.7908892587279825,-0.7394379402630455,-0.8302980197357485,-0.8327554478257547,-0.8468671999793769,-0.8285425619919398,1.3702873526877373,-0.6914282478641409,-0.7787895501735351,-0.6175542900887957,-0.6312251451143832,-0.5057529475565554,-0.8402093642072045,-0.7940106911520498,1.1076497112402426,0.9626767079963544
SIDM00343,-0.7219211300335423,-0.9176650712408079,-0.8889408091646126,-0.2487747563136938,-0.8786242781100828,0.3503044153204866,0.5373090296443362,-0.9308489564496033,-0.8747345505210975,1.9923012090415357,-0.9172701401335795,1.0357288639090976,1.197965567630335,1.8519086225723884,-0.8578207558976219,-0.6847040401834301,-0.9026055788513508,-1.0270547606844174,-0.9026585689127044,-0.8844733541195164,-0.8179865855869353,-0.8592637135460183,-0.8951667396472891,-0.8691697625934327,0.918454759610779,-0.8153130179329032,-0.8598189184381542,-0.7869118235975568,-0.721701135171577,-0.8353377437957007,-0.8841733762113438,-0.9148832614390662,-0.9820285351270389,0.1259459416241353
SIDM00543,-0.5480235885629512,-0.8774470171522843,-0.7832802309411279,-0.5489493509683995,-0.8689984448199283,-0.003983505361235812,1.2873989879450065,-0.896066749625618,-0.9012706765210655,1.8312090014941056,-0.7221583279652893,1.7243856449293873,-0.8630209290777616,0.8494233952392555,-0.7997970015166151,-0.716970823604132,-0.8556073650986079,-0.9833315718259715,-0.8971998082913164,-0.6660319912550865,-0.6750861705314943,-0.8378686950894889,-0.889633918262765,-0.8377021630095883,1.0294385486594768,-0.8036038217322677,-0.7722995668888413,-0.673684799778761,-0.5634861681370894,-0.8114956652987917,-0.888426653177272,-0.8567031757187111,-0.9657664404382704,0.3099181554180254
SIDM00537,-0.6845055008941667,-0.9243953883678762,-0.8652007524801464,-0.6520583318025025,-0.8525290476572813,0.5792874867363061,0.5960429751438995,-0.8657346606994486,-0.9255718159774999,1.5512376173434512,-0.7386753653488808,2.0675468867529503,-0.888742315648752,0.907599919872209,-0.8300220641207737,0.20668024062451062,-0.9425946052569176,-1.0078184113404605,1.3385706978313714,-0.8079875146388467,-0.6794100062798764,-0.6461152204343472,-0.800246000682009,-0.8735058324617603,1.2135631775773064,-0.8787173810787821,-0.8274890701347971,-0.7864854302214785,-0.7317785083882847,-0.7375469235902168,-0.8707987672109141,-0.8624487870193304,-0.9482080313972095,0.357556221231117
SIDM00332,-0.8028611035337835,-0.8622780037670443,-0.8228563849531839,-0.6468618527582289,-0.8657038115744716,0.1587305381450409,1.2592824699650251,-0.8421913755856121,-0.8756169462778065,1.0733090403402819,-0.7186182482161365,1.6313865657979114,-0.8405806345678031,1.5730741852514811,-0.8389427474719431,-0.6295935431965749,-0.9044171483799839,-0.9850693188822686,1.4164785433803535,-0.8317956710717124,-0.7759701239235535,-0.8394197642218708,-0.7875433176457322,-0.9478529406616362,2.1704409044059623,-0.8761893438677243,-0.8569390928668857,-0.6789394796917834,-0.28082610739302527,-0.7549881112356722,-0.8576782388793175,-0.8337260501002304,-0.9529424380784942,0.3072169605447144
SIDM00299,-0.7046849019265576,-0.9085929667995496,-0.9463143186476616,-0.39183708965989883,-0.8388342950217493,-0.32502668953418784,0.9007896004799997,-0.9285188496037984,-0.8617549784077153,1.9249317710134062,-0.9471557950462415,1.535933537515809,-0.873111117923986,1.6035838380824816,-0.796738871970198,-0.6488940911432651,-0.8723239252715511,-1.0249986751621187,-0.8407232268807004,-0.8528739789533163,-0.6524540548301164,-0.8198806069593135,-0.8945053543357047,-0.883785769551821,1.0054884487079272,-0.8649869303580182,-0.8201156030583634,-0.7140738530430318,-0.6765094589652508,-0.7789263349298176,-0.9064451286550355,-0.7782445722202472,1.1848716740577425,0.283172807731515
SIDM00308,-0.710617191257702,-0.7190037873729903,-0.8432385850317647,-0.5099529077601758,-0.43583102005511,0.6415338459178472,1.0023812154277894,-0.883198964068103,-0.7587091384065585,0.9726103825255357,-0.7569418974172478,1.3100379699568272,-0.9083850461056995,0.8366795886958526,-0.6850192693121737,0.3095468105656667,-0.9093236934718264,1.7935712627438003,-0.8287968863288363,-0.8536007168872483,-0.5534128113173823,-0.8275673667464416,0.4543759192933469,-0.8760514122885396,1.382234906428451,-0.8180628168058686,-0.8333340261583795,-0.6220367867227304,-0.4931270316259893,0.30232210491313316,-0.8611716176087927,-0.9047925251582524,1.6357752926735383,0.6125678502183171
SIDM00227,-0.7683621825623266,-0.8674181875830838,-0.8548525945590418,-0.5412239581386273,-0.8430454659382831,-0.0680248242629337,0.687391317709081,-0.839752318478082,-0.919665682667831,0.027448534598746462,-0.647835272134635,1.211741075466707,-0.8011092183276756,0.632464591274301,-0.8361584798241448,-0.6802533199035967,-0.8317436688282052,-0.8864302182956264,-0.8306841317880391,-0.8214146474635179,-0.5663543300387305,-0.802279540614439,-0.9213060367434369,-0.970160708405013,1.0977386400059463,-0.8549544523677202,-0.8239134494143582,-0.6374316881418862,-0.5699597898444423,-0.7298416694329057,-0.9506154883806857,-0.8124257306405694,-0.9294951615394965,0.12575540395896043
SIDM00294,-0.6112267050986341,-0.8910536380991924,-0.6953024577269815,-0.6998428413566842,-0.8275801648433757,0.7558303940408952,0.49336717471185537,-0.7284122371417519,-0.7807516698665518,0.4976908278589397,-0.9090255939686882,1.6579019005945088,-0.8993467808175297,-1.0311946248644719,-0.7447502087223261,-0.66779159810134,-0.8915082271691824,-0.9963545589015935,-0.9618190523580966,-0.8697619622035788,-0.7523670256024356,-0.87759737875222,-0.9280872969037429,-0.8969042461235537,0.9189529182999887,-0.8065330697683232,-0.8657943570394274,-0.5919061691797176,-0.6898448806450778,-0.8077732237877158,-0.8792093766785114,-0.8708828519514757,-0.9349111413868318,0.49432012600557784
