,GRM4,PLCB2,ADCY8,ADCY6,TAS2R42,TAS1R2,TAS1R1,TRPM5,ASIC2,PDE1A,CACNA1A,ITPR3,CACNA1B,TAS2R5,ADCY4,GNAT3,GNG13,TAS2R9,TAS1R3,TAS2R1,KCNB1,TAS2R16,SCNN1G,GNB3,PRKX,GNG3,SCNN1B,SCNN1A,TAS2R40,TAS2R39,PRKACA,PRKACB,PRKACG,GNAS,TAS2R38,GNB1,TAS2R8,TAS2R7
SIDM00310,-0.8236387719073113,-0.5260540664049789,-0.7208126204183323,-0.18077595758552417,-0.9193524391680857,-0.7407136685406831,-0.7972954793007199,-0.8302498353168862,-0.6233254002370384,-0.8881725419110544,-0.7069090544845735,0.4989166580126717,-0.7963661805052719,-0.7273519369444192,-0.7877049110495071,-0.7167083805505117,-0.9050192289789116,-0.9183852919866436,-0.570061725677287,-0.9756418772472082,-0.9172392799960556,-1.0382056524931484,-0.8627018441875877,-0.5048386544250301,0.13381090118165145,-0.9526813665952313,-0.8838707146260025,-0.31641322208691364,-0.764246888943421,-0.8939113992490342,-0.6403293235090153,0.030229011042833986,-0.7230955178547087,3.195373177485642,-0.8335577554768683,1.8582837692220469,-0.9023563378933245,-0.7332239373841669
SIDM00482,-0.761034927964822,-0.6428350394330313,-0.661963536276774,-0.34764937527959516,-0.8027418228970881,-0.5934422698956558,-0.7008323206341969,-0.8267537626662124,-0.7266410102258901,-0.8264478990461211,-0.6743984887658505,0.005730294293582306,-0.7144278103295592,-0.842643931078069,-0.6864603393258648,-0.8730915861560733,-0.8987627050806433,-0.8176109774507604,-0.42424223101079783,-0.942551805664637,-0.9233984106677455,-0.9680799446541821,-0.8687592284094725,-0.6980384655911137,0.25445627116648767,-0.9056361743658947,-0.7491473894285782,-0.4957500249876822,-0.6973218535148634,-0.7659712056711743,-0.6294713738158656,-0.7768353907593732,-0.6624313040301169,3.1078470439340418,-0.9472387121242207,2.00410873796163,-1.008690243901836,-0.7546286900849967
SIDM01247,-0.82692421347826,-0.7974856153619436,-0.7793159593550295,-0.5522271599197659,-0.8072196375484512,-0.7856909426709314,-0.6762359936608846,-0.9040403434408948,-0.8015204368901444,-0.8524918901572338,-0.6960040784642559,0.19953161196578234,-0.7503827016981317,0.13586922541744567,-0.5310101734921566,-0.8647572773103451,-0.9314294949547851,-0.8598220783218214,-0.6140537950937986,-0.9075782503201683,-0.8860063185920213,-0.9494958406814974,-0.8630260126642433,-0.68573461407678,-0.3380226611796867,-0.832299165200987,-0.9152323422787255,-0.36674045515996984,-0.6984585565633252,-0.916233978299594,-0.5916876777901571,0.709081590043097,-0.610696082037426,3.2686927625005473,-0.7960424722938623,2.168201899085739,-0.9546578387861633,-0.9054446813625846
SIDM00817,-0.8351121413611998,-0.8056207260910988,-0.6989440997915146,-0.330096519730625,-0.814813412156389,-0.7434233947177665,-0.738699452892142,-0.8262499190503785,-0.789834480704929,-0.7955719013991259,-0.7789846083197822,0.11630132371093371,-0.8344370515944677,-0.7875634304182628,-0.7555438575727731,-0.7848100967467759,-0.9367661715698358,-0.8581533423107255,-0.5498035901694592,-1.0117915297335327,-0.9675115872379637,-0.9826859995792142,-0.8757380969672451,-0.7586879100602256,-0.028051426945741458,-0.8693770386519138,-0.871676294801631,-0.5366262834779552,-0.7555438575727731,-0.8618571217413795,-0.6165613009948008,0.09481902861301889,-0.7501436921960692,2.8476764311418044,-0.7516624141282467,1.5801449372233318,-0.9687224755728091,-0.8168521229310466
SIDM00448,-0.6761411932118302,-0.7233274495760618,-0.659650093100664,-0.39736781877943333,-0.762760852973788,-0.8091180057296228,-0.676288052403062,-0.7389877190163695,-0.657383053320151,-0.7475562157817665,0.5601075866452396,-0.19969068090693876,-0.7573338733901089,-0.6958224371293412,-0.43590662834474325,-0.775889675474288,-0.9455500511213343,-0.7024678840824788,-0.5742395752968144,-1.0777600854401124,-0.9303747729033662,-0.983549314191237,-0.7698181685776248,-0.7803266183662253,0.09107654719219163,-1.0159195676139248,-0.8009358347607337,-0.3753527028274225,-0.5863669710564025,-0.9024358489653324,-0.6268323574715159,-0.3261027153771131,-0.566070747907592,3.245030669529546,-0.7526254323150194,1.9458486022761794,-0.9648882657734319,-0.840815110838693
SIDM00086,-0.8031453945607778,-0.8252975876545713,-0.698816005182204,-0.31832943656733065,-0.7942750338399412,-0.799838418390584,-0.7606990673681341,-0.8004434850509056,-0.7600694527665647,-0.6329501438772087,-0.7816693168333625,0.5494112538316633,-0.8318846593517643,-0.8669685284260119,-0.6991319110060227,-0.8035507448550214,-0.9289045703023139,-0.8980879748122519,-0.5605533926620734,-0.8583862396955627,-0.9317893486563379,-0.9180174366399743,-1.0186444619728956,-0.39843595718701713,-0.21545826483102426,-1.0477443893746952,-0.911374579512694,-0.4880667325721931,-0.9175415183266153,-0.8683728961368395,-0.6054106343621137,0.05037736982464812,-0.7706051009664661,3.2973420266059397,-0.8511229570498685,2.176173504218787,-0.9685388382138319,-0.7333347029658535
SIDM00466,-0.8987253117413707,-0.8337054051895645,-0.7833397805190092,-0.0703286216464628,-0.9455506949405035,-0.7295921290905858,-0.8422113303085254,-0.8366843188168374,-0.8067290384741849,-0.851379450585826,-0.21059319795165873,-0.22396802502987626,-0.6494086025195595,-0.8851988629606835,-0.7736491699161698,-0.7442026381111785,-0.9504263937954464,-0.9176257926439166,-0.6983447772998599,-1.066804855493047,0.40997354967088434,-0.9866665216560179,-0.8935809604928825,-0.6731770778396007,0.24968677020373048,-0.9460148279832499,-0.8162201519260988,0.3484207267797011,-0.7984058328244632,-0.949760676954908,-0.6409398541595284,-0.30441716982990574,-0.6243010256912667,3.5225750350369767,-0.8916608142583387,1.9795699400243554,-0.9561863815012372,-0.8945484561195294
SIDM01132,-0.8361490058394371,-0.8180720371204865,-0.6541531043318316,-0.021094229598773485,-0.8531294745894018,-0.8000794204719218,-0.7663048778655877,-0.8291431697508116,-0.7586503996440812,-0.7790180180875437,-0.6913860718250265,-0.565883894904341,-0.7375421794685003,-0.6674243547478376,-0.7190438541903568,-0.8284666033049657,-0.895297681570855,-0.9638638782289161,-0.5156669038204643,-1.0428271710936292,-0.9417291938893836,-0.953240037456602,-0.0381717415448158,-0.2445778102562167,0.044932267358862965,-0.9315969349650123,0.4988779703419665,-0.4045800436340041,-0.7756194364775001,-0.8849386586541044,-0.5441769052280895,-0.12746110159949028,-0.739119118947865,3.228988022026315,-0.7501546141796666,1.9739464229066717,-1.0569784496752836,-0.7669841914731426
SIDM00465,-0.8003408425719554,-0.8452860033143418,-0.7198838801835185,-0.04831493290069456,-0.8388545630341556,-0.6631360901152783,-0.6778597985163487,-0.8574043154150731,-0.6725684523468629,-0.7964800665272466,-0.7280161282957498,0.8303183559277881,-0.7677100347811245,-0.8028298743874877,-0.623741985329605,-0.7563536722436912,-0.9077589450496416,-0.9744459928306961,-0.5240053870827706,-0.8960018257431647,-0.9397851418220025,-0.884376786277857,-0.9241609145515023,-0.8417979298963003,0.9838953471988586,-0.8903302698411518,-0.7935625744051702,0.1829188684066496,-0.7590649844053977,-0.8524641782810871,-0.6516962628921754,-0.7214084724029399,-0.6716601054703724,3.1137093700845253,-0.8204539812851015,1.9119392568146392,-0.9651761125187216,-0.711278214443476
SIDM00565,-0.8232595014584317,-0.8117986664709969,-0.7727200579752124,-0.2779865630300827,-0.8233814290041686,-0.7305031102189686,-0.7678366053483185,-0.7581560867487589,-0.8636187819339058,-0.8869497646385178,-0.7443277994488916,-0.15238843436228666,-0.7503128357351784,-0.8087537040305632,-0.7308136281415438,-0.727775944524282,-0.9270889133577657,-0.9693706529838904,-0.5382394629457309,-1.0418363422406856,-0.988686359731903,-0.9569084206049837,-0.9442501863346177,-0.9244876600153058,-0.3610753559073833,-0.9255995818462759,-0.8783480171835694,0.31754969950903955,-0.8573619482663787,-0.8585929645665684,-0.6769214890455841,0.13867619703170816,-0.6751780422056245,3.070735404374949,-0.9139578380676785,1.8829158305784164,-1.0108339373125774,-0.8185983805329811
SIDM01092,-0.8063600155420518,-0.5434376170961932,-0.694393529115329,-0.24874167070759762,-0.9030907589631765,-0.7655638929926685,-0.7683811344273374,-0.7893071120159851,-0.8324814510787477,-0.8610469014212041,1.2422532536551485,-0.05644956576436496,-0.7109234096029567,-0.823707427073628,-0.683629975712056,-0.9665524943867457,-0.8886149792137226,-0.801632448905875,-0.6168294561405792,-0.9359182604266314,-0.8793223992785332,-1.0711682135908416,-0.9317475646350197,-0.8283740094712648,0.07627428882141002,-0.8597923381256338,-0.6444614965537682,-0.6575079032019898,-0.7032239335627567,-0.9453622461241631,-0.7005595790822565,-0.6804357323195661,-0.7715334465299105,3.305186804210062,-0.9887435548489484,2.0136645587206696,-0.9844919323930792,-0.8467585767436772
SIDM00218,-0.7581123133803291,-0.7544110513641951,-0.511352438030631,-0.12359422680846599,-0.948313466053853,-0.818294215333008,-0.6866971422726936,-0.8369240782896354,-0.7794988572453311,-0.7666900965586096,-0.2498052006755382,0.7025301175320654,-0.778302606320928,-0.7738071736044165,-0.724175247564294,-0.9187882524867537,-0.8376278855519397,-0.8260708472045607,-0.16514017698124092,-0.9446427618426761,-0.9315750210991574,-0.983984570037751,-0.8788407101218283,-0.21488786994026068,-0.3859531575490325,-0.685587312338196,-0.8661936798805069,-0.41766872846161535,-0.7385574475478981,-0.945585636275938,-0.5892541301746235,-0.5560176799151366,-0.5680506818390278,3.594012658806675,-0.7798967494087791,2.1911368256201125,-0.9227280825419125,-0.7798869116563498
SIDM00044,-0.7043031519247821,-0.7066447341460276,-0.5649750578702883,-0.1623326990562181,-0.8209511422934108,-0.7713512652899687,-0.7412939205851543,-0.6080910803760203,-0.6541598811908712,-0.5249064552361592,-0.5885755593485968,0.48913321396101567,-0.8592234661481408,-0.7778472768710242,-0.5445925385477367,-0.9418373715761811,-0.887331351459743,-0.8214909555112939,-0.6151199389953239,-0.9746761216912514,-0.9773178764317274,-0.9764140024059442,-0.8967498948054333,-0.16422293730366136,-0.4808966130462097,-0.8722267378700818,-0.8135058958096102,-0.4510995211745973,-0.8408240016912174,-0.8001955858545358,-0.5831982764333253,0.08225927191009942,-0.6914643717615425,3.4244402759795465,-0.8212343839009191,2.2468123703357623,-0.9683964603134984,-0.7462993232520754
SIDM00362,-0.7264640192309222,-0.7565931418261855,-0.6912024443977538,-0.4438927760688331,-0.8014978060309874,-0.7806007154021668,-0.729041388162267,-0.9294825521997101,-0.7600397450071241,-0.7192332237816588,0.9647099540726843,0.15415471830965205,-0.6869070078342585,-0.7597436983803716,-0.6506437184189996,-0.8137296670630338,-0.9344856378767236,-0.8248230940055188,-0.28008536792959116,-0.9205615300839003,-0.8546504812336214,-0.9086527110370004,-0.9692065924333851,0.2512913433753376,0.6040862781371281,-0.903065196279285,-0.7821093758563681,-0.4693097225959285,-0.832472318598305,-0.9590378620620681,-0.6082281865683546,0.11764304394992005,-0.7677679881170957,3.2540050776207816,-0.8084945008235284,2.2595567314933236,-0.9751489793973515,-0.8045359748196275
SIDM00813,-0.7483021949984884,-0.6974308392963797,-0.7057005560003516,-0.2788306331008834,-0.8354475101183436,-0.8385101412967237,-0.8279018669167848,-0.7716167781855329,-0.7595022556545507,-0.8512276333010816,0.059550389416024356,0.08895617407382263,-0.7833237332349251,-0.8952217860960572,-0.693886981317582,-0.781844828816116,-0.8952721282818572,-0.9642406058515254,-0.5535116511706877,-1.0473715226219777,-0.8849791232352697,-1.0409921659057977,-0.9218064380480422,-0.848608716791573,0.8436240572213046,-0.9490653147346771,-0.8385947533974054,-0.5412253490676773,-0.795835179789819,-1.031283177153756,-0.722637545899835,-0.08423243666339021,-0.6959462125930905,2.9831729295836382,-0.8425228425583966,2.15487232742527,-0.9907419186109613,-0.8540573737243512
SIDM00364,-0.7572382842338191,-0.7446752411326121,-0.6599880630197011,-0.028407026787605066,-0.9347789731618471,-0.7187727757924324,-0.8443662389562108,-0.6172233329502644,-0.7702729892902389,-0.893634716214502,-0.6364871766762256,0.0722850904988929,-0.7326207450008617,-0.7947041818900782,-0.4905820500953543,-0.7468841355734759,-0.87179583150521,-0.9375937328456412,-0.5899036952467724,-1.0176248485660864,-0.8861436654176065,-0.9709087724193154,-1.0035450043430434,-0.7540696775727912,1.045917322412235,-0.9857001286617612,-0.5798833442682247,-0.6188218869400793,-0.9313692469999729,-0.8608936282790396,-0.6896382759542409,0.07008239823039437,-0.6937627563404449,3.517967928988691,-0.8549573295583175,1.5352351649452822,-1.0317451265811426,-0.816508144933192
SIDM00792,-0.8022409120658262,-0.7154265181069017,-0.6104670361516286,-0.21853291746775927,-0.8628054546797914,-0.9161591437237027,-0.6525814637231271,-0.5538798086869037,-0.757856656665701,-0.8524531137928139,1.3228642620160644,0.43015145175470937,-0.8037155492886876,-0.7680486476747183,-0.20710496922370766,-0.8246011017124467,-0.9158559407356136,-0.8795791111964207,-0.5272955834486761,-1.011754497291046,-0.944017398234138,-1.013938877304177,-0.861366770519878,-0.5274151115640959,-0.3405511406724037,-0.842676789927133,-0.6381952731637305,0.10183331859364313,-0.6469859998851626,-0.9526587453175677,-0.706182458171022,-0.38642291817900964,-0.6552588800862459,1.9932110253252313,-0.9367455965334588,1.8963703196390165,-1.0640872533130967,-0.9356900203381838
SIDM00241,-0.8244072933367405,-0.8553921101268498,-0.6586316978374386,0.4829015105920088,-0.8544127331977275,-0.7565193448104234,-0.7373692290502647,-0.7727178486252729,-0.7941329685339337,-0.8563486423337952,-0.8103221731467946,0.22646642950230708,-0.7929214251548853,-0.7548016431232554,-0.772562345885073,-0.8040818718741941,-0.885344088318507,-0.9129699396090071,-0.5804910317157055,-1.0177990418111513,-0.8824252319628337,-0.9616404047946567,-0.940653663430144,-0.8731716622253597,0.044922864697387835,-0.9755803067160519,-0.7763216040859354,0.42918014708086194,-0.6833914601184763,-0.9919794488008712,-0.5946761157970845,-0.18715251631875782,-0.7933640849648458,3.1888823541362106,-0.9118003774654888,1.9475495502599043,-0.9356006426773161,-0.7680665300511503
SIDM00091,-0.8189901997788773,-0.7860334537887025,-0.8235391443380924,-0.0701647301856433,-0.9119869232951464,-0.9028807887912481,-0.7755178712846246,-0.7752684970480249,-0.7992323914487359,-0.8300631504985505,-0.6392761295526144,-0.01746106552204927,-0.8191682686804943,-0.8385632870919508,-0.3956436490085439,-0.7709576510287205,-0.9893277817277457,-0.8522135478755624,-0.4539582610133484,-0.9091551860454498,-0.9061171751908801,-1.0200486252866987,-0.8537778608121905,-0.8215686299563574,-0.14979211919871227,-1.0570358829012163,-0.8055350766293978,0.21759771586210724,-0.7568893980808811,-0.8623235621715319,-0.6231342835759548,-0.2540252292736465,-0.7996270127985983,3.2037016525618283,-0.9620036268573093,1.7573493870302448,-0.9164537744172284,-0.8076828773806658
SIDM00427,-0.8068546760935159,-0.7568557642881166,-0.6768559328332295,-0.1709276279428541,-0.8507046676055611,-0.6078717274623251,-0.7896822334981248,-0.8686062807277166,-0.5494781092727851,0.7843752294876501,0.23258911775632696,-0.2283298928767568,-0.6486671671683926,-0.8087681312065288,-0.8192380556317842,-0.9074587186794013,-0.9476959440768037,-0.8477433790960776,-0.654719512930461,-0.9773642322571526,-0.9705655794693209,-1.0396860754582975,-0.30427253262518456,-0.6586863720129653,0.19461777757592405,-0.9378758896596413,-0.7486707088629139,-0.5387293903469863,-0.7042483250236857,-0.9215375121317174,-0.6951562279146358,-0.22641895387679375,-0.7806108009040273,3.2764347893613115,-0.884211854541929,2.277619767965074,-1.020920147698002,-0.8479547548106634
SIDM00758,-0.7894667686486885,-0.8307848591851327,-0.7154811956822029,-0.16520118380353435,-0.8838208826843512,-0.6562887202445186,-0.7944941638211346,-0.3905393469710647,-0.7456179264371012,-0.8007787840769798,-0.782683056341119,0.14115960681243941,-0.7982985683185135,-0.8143094900358964,-0.5548920719489583,-0.8771776733860098,-0.9353006508743744,-0.9264644000411374,-0.5580974346797863,-0.8830082487839235,-1.0024131609923754,-0.8922327164586885,-0.8934721108597975,-0.7627862140403546,-0.47452057941301995,-0.9867740440405098,-0.6288992542304814,0.08974682605750037,-0.8781009000087199,-0.8471052431855673,-0.7889554816028047,0.7333653813275378,-0.7307083625720081,3.145147832480695,-0.8692961472343738,2.0228996713868006,-0.9362286304996862,-0.72728689268727
SIDM00612,-0.8220486557445235,-0.7810541343578393,-0.6790850892432178,-0.1263406739253712,-0.9724944864735442,-0.7728992507138978,-0.7417179630284708,-0.759351386427877,-0.7862520339155622,-0.8914318375206766,0.8837081303702978,-0.15758953813790802,-0.7882303445422126,-0.90732559969004,-0.8050623770839971,-0.8851757470498085,-0.9648298406029073,-0.9316238483877043,-0.5355700133755545,-0.9870817003606472,-0.9639569170384241,-0.9511121403832451,-0.9377178723003413,-0.4314848798300047,-0.3812299933888997,-0.9468954996102065,-0.878708495846824,-0.572283206828139,-0.7495752244173436,-0.8525726793912479,-0.5338376405479232,0.8251143639413272,-0.7318003813133745,3.5127129886587505,-0.8426981921046447,2.110523557548829,-1.0267686530254394,-0.8255219769298382
SIDM00553,-0.783733257186009,-0.2039357413221113,-0.6467420719252484,-0.3882184175229736,-0.9051122737217762,-0.8456858953324339,-0.7365554081509491,-0.8265009147298931,-0.8282394964432584,-0.8573380944291107,-0.7056317092550477,-0.7115215559675613,-0.7430961508502313,-0.7298251208319866,-0.4907568932069102,-0.8462193927507898,-0.9076112565048505,-0.8990885193507748,-0.41190075542574794,-0.936168392032506,-0.9616399291010481,-0.9873977760461284,-0.962914966704988,-0.6905685033602864,0.4870467839976596,-0.874338608081602,-0.7472449767478158,-0.44611614671970623,-0.5769778508548402,-0.9334309535470228,-0.71423165197379,0.19927858805551643,-0.7509885847327629,3.3834834709576924,-0.8348348095288357,1.8972953353677304,-1.0081998806448733,-0.7869206345388219
SIDM00343,-0.8310470156258634,-0.8200240691384373,-0.17300009277484243,-0.25009198089820384,-0.888187319566908,-0.830719556605878,-0.8152294831349677,-0.7398047667492348,-0.8020915082641541,-0.8716633613641669,1.5186693466954282,-0.4412782448708649,-0.8271716019844519,-0.8935403918680305,-0.8420658903734667,-0.8630599318600609,-0.9693588844933365,-0.9216592408914536,-0.6139147092715108,-1.0485377886174678,-1.0155541456567425,-1.0168917251973615,-0.9436548142202186,-0.2679460647480222,0.1720849008657772,-1.0431728701401186,-0.955870572808776,-0.5707573838606625,-0.8533153038954753,-0.9902822094702147,-0.6415917940296195,0.05369866835444834,-0.7782723034296781,3.506215669196511,-0.8922909678724218,2.097232723168304,-0.9383267197758202,-0.7827529687687824
